arm,segment,scope,timeframe,width_bucket,guard_cut,n,open_share,mfe_r_pre_exit_median,cost_loss_r_median,reach_1r,breakeven_1r,ev_1r,reach_1_5r,breakeven_1_5r,ev_1_5r,reach_2r,breakeven_2r,ev_2r,reach_2_5r,breakeven_2_5r,ev_2_5r,reach_3r,breakeven_3r,ev_3r
zone_top,full,first,all,0.40~0.50%,False,3735,0.00749665327978581,1.0802899461898503,0.24323830762412071,0.5220883534136547,0.5774949469681638,-0.11950313438610667,0.40240963855421685,0.46876067901506313,-0.1762851357509119,0.33119143239625165,0.3944846963410385,-0.19983243223631691,0.2824631860776439,0.34052749503633034,-0.21229608030201294,0.242570281124498,0.2995547164089906,-0.23685208194921367
zone_top,full,first,all,0.50~0.75%,False,8566,0.007821620359561056,1.0911502445382868,0.1771681787465297,0.5243987858977353,0.5578125646518546,-0.07036200788194036,0.41372869484006536,0.4511022638368073,-0.09743626007828439,0.3448517394349755,0.37866343475520337,-0.10505562458519378,0.29278543077282276,0.3262703443164364,-0.12082198039419394,0.25858043427504085,0.2866135692576051,-0.1151697266991258
zone_top,full,first,all,0.75~1.00%,False,6354,0.008341202392193894,1.0639252968865271,0.12637350625139,0.5163676424299654,0.5416751860034065,-0.052443652851797445,0.40352533836953103,0.43672189298516007,-0.08547067447181476,0.3336480956877557,0.3658382213112747,-0.09899983966442816,0.2831287378029588,0.31475139687386944,-0.113068499513264,0.2510229776518728,0.27618415435033883,-0.10252277936984217
zone_top,full,first,all,1.00~1.50%,False,7787,0.010915628611788878,1.0273409331593693,0.08990261522621794,0.5082830358289456,0.5300374176629283,-0.04461377865451648,0.4001541029921664,0.4264053032873566,-0.06696962547907359,0.33453191216129446,0.3566697693435518,-0.06755521942188955,0.2871452420701169,0.3065377202552449,-0.06861772902001716,0.24836265570823166,0.26876167466505607,-0.08227030862955066
zone_top,full,first,all,≥1.50%,False,11965,0.01713330547430004,1.0592938792123188,0.046546782988005575,0.5153363978269954,0.5154278643398738,-0.000182696671589534,0.41521103217718347,0.4135179469870569,0.004379286148267403,0.34350188048474717,0.3452545407108224,-0.005059033861616092,0.2928541579607188,0.2963355636237668,-0.011558587115432574,0.2555787714166318,0.2595587838746408,-0.015253067353665802
zone_top,full,first,15m,0.00~0.30%,True,4059,0.005912786400591279,1.023608768971337,0.48044611227270745,0.5065287016506529,0.6582230769550008,-0.3566752795787677,0.3941857600394186,0.5425864671059599,-0.4233484689547295,0.3222468588322247,0.46150864295256244,-0.46657648327314155,0.2724809066272481,0.4015114343212602,-0.4969485716186566,0.2436560729243656,0.3553191141015278,-0.4862189264635996
zone_top,full,first,15m,0.30~0.40%,False,3383,0.005025125628140704,1.0368258106567378,0.3117211131639013,0.512267218445167,0.5976141119021281,-0.18767409840151317,0.39787171149866984,0.48694757835555064,-0.24028258812534023,0.3307715045817322,0.4108636123996973,-0.25603200967388323,0.2802246526751404,0.3553425080954099,-0.27768786528353123,0.240910434525569,0.3130405034432412,-0.302647917887855
zone_top,full,first,15m,0.40~0.50%,False,3463,0.006064106266243142,1.0793849773347095,0.2433674842326548,0.5218019058619694,0.5775179976646897,-0.12018259553922159,0.39849841178169215,0.46878143657409266,-0.1867474534087725,0.32717297141207047,0.39450334156422984,-0.21257780731401762,0.2792376552122437,0.3405443278978137,-0.22414425281721562,0.2399653479641929,0.2995700168352763,-0.24773430453577547
zone_top,full,first,15m,0.50~0.75%,False,7501,0.005732568990801226,1.1044738638493918,0.1779283281733745,0.5268630849220104,0.5580005822775618,-0.06557011755132824,0.4158112251699773,0.4512703267020524,-0.09243523510581547,0.3464871350486602,0.3788136351212721,-0.10044368051230204,0.29516064524730035,0.3264054496192717,-0.11274544989291409,0.2611651779762698,0.2867360346351556,-0.10507735438649717
zone_top,full,first,15m,0.75~1.00%,False,5014,0.005983246908655764,1.073730245041327,0.12718252894168547,0.5205424810530515,0.5418215737575276,-0.04402223334630372,0.40745911447945754,0.4368519498005357,-0.07561322272471661,0.3386517750299162,0.3659539767646058,-0.08391501783788699,0.2863980853609892,0.3148552094184514,-0.10169827994860431,0.2526924611088951,0.27627804305043596,-0.09604566363403325
zone_top,full,first,15m,1.00~1.50%,False,5063,0.008295476989926921,1.0645996490180525,0.09146343832579658,0.5157021528737903,0.5303668186836837,-0.03015974769174343,0.4035157021528738,0.4266966890285675,-0.05922417425725855,0.3343867272368161,0.35692835582511695,-0.0688813390825082,0.28579893343867274,0.3067691394778902,-0.07459000967231538,0.24846928698400159,0.268970639382167,-0.08317345793684833
zone_top,full,first,15m,≥1.50%,False,3921,0.013261922978831931,1.0636909613661063,0.054671678542437235,0.5172149961744453,0.5176417444842168,-0.001027725446563153,0.419790869676103,0.41546631711820464,0.010846915092090684,0.3471053302728896,0.3469776555649662,0.00025931322072939586,0.2966080081611834,0.29787384164458397,-0.004530460222063711,0.2550369803621525,0.260945222613579,-0.02383388365937207
zone_top,full,first,1h,0.00~0.30%,True,113,0.035398230088495575,1.087796497023273,0.44032545759840663,0.5221238938053098,0.6367509050281562,-0.2636712729239689,0.39823008849557523,0.522727266073702,-0.3510149687937441,0.336283185840708,0.44333823305952824,-0.35742926534061514,0.2831858407079646,0.3848840877820697,-0.39015477382963504,0.23893805309734514,0.3400486710769435,-0.43858795686365226
zone_top,full,first,1h,0.30~0.40%,False,145,0.020689655172413793,0.9611812637598778,0.31009464423362887,0.4827586206896552,0.5966716412433956,-0.25102580091931004,0.41379310344827586,0.48609251734587644,-0.19580649640004347,0.3310344827586207,0.41009163144999905,-0.25317972381093956,0.2896551724137931,0.35464296916551985,-0.2411307551839979,0.2482758620689655,0.31240284839943305,-0.2697328097123377
zone_top,full,first,1h,0.40~0.50%,False,232,0.008620689655172414,1.0916214203128014,0.2415091816290975,0.521551724137931,0.577156431737766,-0.11968789518759317,0.4525862068965517,0.4684558609539343,-0.04183693619751372,0.3706896551724138,0.3942109100596399,-0.07415088791787165,0.3017241379310345,0.34028032985708406,-0.14094108079631978,0.2629310344827586,0.2993300585265437,-0.15127309522738142
zone_top,full,first,1h,0.50~0.75%,False,890,0.016853932584269662,1.0512333660260438,0.17200170483777133,0.5157303370786517,0.5565395964141059,-0.08597756339112224,0.39662921348314606,0.44996471243673314,-0.13917642181589093,0.3325842696629214,0.3776469778073432,-0.14006934762952317,0.2752808988764045,0.32535616451641725,-0.18064341376277201,0.2393258426966292,0.2857850014225195,-0.19073658918709682
zone_top,full,first,1h,0.75~1.00%,False,1005,0.011940298507462687,0.992420939588232,0.12423590275585226,0.4975124378109453,0.5412206138941629,-0.09096232075684847,0.3890547263681592,0.4363180783576723,-0.12202852085358935,0.3144278606965174,0.3654788385618825,-0.15728803753648313,0.2676616915422886,0.31442911067973894,-0.1674969616991929,0.23781094527363184,0.27589268885527785,-0.1554751698218621
zone_top,full,first,1h,1.00~1.50%,False,1893,0.011093502377179081,1.00453332922147,0.08717270848318796,0.5023771790808241,0.5294813694367693,-0.05573359724049486,0.4009508716323296,0.4259135088421478,-0.06384315329755894,0.33914421553090335,0.3562333815842056,-0.052321855556135936,0.2931854199683043,0.3061472110723199,-0.04564209250217965,0.2525092445853143,0.2684090777818988,-0.06349641759931297
zone_top,full,first,1h,≥1.50%,False,3613,0.015222806531967894,1.0751151386700846,0.04748049307958448,0.520619983393302,0.5157400695708825,0.009826452872407585,0.4140603376695267,0.41379261169681497,0.0005739058597990155,0.33960697481317464,0.34549739287629083,-0.017932228364378713,0.2903404373097149,0.29655232819153055,-0.02141889716879074,0.2540824799335732,0.2597541270660745,-0.022410251248894012
zone_top,full,first,2h,0.00~0.30%,True,9,0.0,0.9925434595867828,0.3882073713036067,0.4444444444444444,0.6363964055245278,-0.42682738008917076,0.2222222222222222,0.5224007672187717,-0.8480187319917127,0.2222222222222222,0.44304037234231786,-0.7369298431028238,0.2222222222222222,0.38461211025096403,-0.6258409542139349,0.1111111111111111,0.3397993031516112,-0.9861051828634024
zone_top,full,first,2h,0.30~0.40%,False,30,0.0,1.1818959310390076,0.3168028089934186,0.5333333333333333,0.5977622785063984,-0.1411570591875983,0.43333333333333335,0.48708203109534975,-0.14276033774261995,0.3333333333333333,0.410985018650629,-0.24514905041417398,0.26666666666666666,0.35545253313365766,-0.32573500441024555,0.2,0.3131408031945295,-0.47294123066500515
zone_top,full,first,2h,0.40~0.50%,False,33,0.15151515151515152,2.5158838695970136,0.2376009872574868,0.6060606060606061,0.5767107268797181,0.06272832935537764,0.5151515151515151,0.46805458296579266,0.12465956765351638,0.5151515151515151,0.3938505204504687,0.38218381007775876,0.5151515151515151,0.33995500604097606,0.6397080525020012,0.3939393939393939,0.2990343758172131,0.393429576656087
zone_top,full,first,2h,0.50~0.75%,False,145,0.04827586206896552,0.9715868298000124,0.1689154428416924,0.4689655172413793,0.5561941186260866,-0.18368203673147512,0.41379310344827586,0.44965608043457134,-0.0935618714631533,0.3448275862068966,0.37737125740678207,-0.10086690792229618,0.2896551724137931,0.32510822460657407,-0.12792259366080938,0.25517241379310346,0.28556030631065604,-0.12460737162490218
zone_top,full,first,2h,0.75~1.00%,False,293,0.030716723549488054,1.0687003296812587,0.12299089771661041,0.515358361774744,0.54087111578409,-0.05271632733373056,0.3890784982935154,0.43600765214105514,-0.1207126694611452,0.32081911262798635,0.36520259688299384,-0.1362937230422966,0.27986348122866894,0.31418140172514547,-0.12253786732593223,0.2627986348122867,0.2756686811192747,-0.05230000504095688
zone_top,full,first,2h,1.00~1.50%,False,658,0.025835866261398176,0.9170433649593086,0.08671762993623056,0.48328267477203646,0.5293482047714856,-0.09332550627858649,0.38145896656534956,0.42579574716883234,-0.11192787918893968,0.32674772036474165,0.3561288963068158,-0.08838097381428109,0.2811550151975684,0.30605371645415475,-0.0855964522908001,0.24012158054711247,0.2683246640012192,-0.11158166966414913
zone_top,full,first,2h,≥1.50%,False,2725,0.01761467889908257,1.0260046675044148,0.040772552704210624,0.5082568807339449,0.5140758648097232,-0.011830558715914414,0.4095412844036697,0.4123288865836556,-0.006729231869268963,0.3376146788990826,0.3442034204375944,-0.019272265428348402,0.2877064220183486,0.2953974967673156,-0.026090519452218963,0.2510091743119266,0.2587135148321181,-0.030049172651523903
zone_top,full,first,4h,0.30~0.40%,False,1,0.0,0.0,0.31802312382926384,0.0,0.5985977600934381,-1.318023123829264,0.0,0.48784032480684986,-1.318023123829264,0.0,0.4116698201613795,-1.318023123829264,0.0,0.3560731962819205,-1.318023123829264,0.0,0.313706645420604,-1.318023123829264
zone_top,full,first,4h,0.40~0.50%,False,7,0.0,0.5903691020934373,0.26717863424515187,0.2857142857142857,0.5809885157936796,-0.636331680712801,0.14285714285714285,0.471908769083242,-0.8751639156886231,0.14285714285714285,0.39731370103122104,-0.8037496299743374,0.14285714285714285,0.3430823479234683,-0.7323353442600516,0.14285714285714285,0.3018775560987568,-0.6609210585457659
zone_top,full,first,4h,0.50~0.75%,False,30,0.06666666666666667,0.6912793089765039,0.17296542305862433,0.43333333333333335,0.5563183449722051,-0.2573596376565159,0.4,0.44976705319961346,-0.12812724995300567,0.3,0.37747039355698586,-0.239546656363699,0.23333333333333334,0.32519737036679786,-0.33093245165769053,0.2,0.28564109324860143,-0.35083060057185816
zone_top,full,first,4h,0.75~1.00%,False,42,0.047619047619047616,0.9631669144292858,0.12085205692939513,0.47619047619047616,0.5406732499859578,-0.1340012984055378,0.38095238095238093,0.4358319247063868,-0.14139604263002487,0.2857142857142857,0.3650462316543466,-0.24455853312444317,0.2857142857142857,0.3140411943285227,-0.10172996169587169,0.2857142857142857,0.27554189380280786,0.041098609732699694
zone_top,full,first,4h,1.00~1.50%,False,173,0.028901734104046242,0.8527395048256181,0.08456287313843795,0.4508670520231214,0.5290941052532796,-0.16095676785825935,0.36416184971098264,0.42557105536245976,-0.15712025373499458,0.3179190751445087,0.3559295458995344,-0.11634188601355522,0.2832369942196532,0.30587534170615455,-0.0807229595606506,0.23121387283236994,0.2681636184956178,-0.1499034309222554
zone_top,full,first,4h,≥1.50%,False,1706,0.029308323563892145,1.066340772870634,0.032809542960885923,0.511137162954279,0.5118119470140778,-0.0008332980821493585,0.41617819460726846,0.41033915679386124,0.015317039211770848,0.3528722157092614,0.34244531132779205,0.03271106143463746,0.2977725674091442,0.29382899054273626,0.01641098625384372,0.2672919109026964,0.2573005170563559,0.04339770889625321
zone_top,full,first_fill,all,0.00~0.30%,True,4254,0.006582040432534086,1.0249032154511122,0.47849640949074823,0.5065820404325341,0.6577990960134147,-0.3555631636936375,0.3944522802068641,0.5421927475560447,-0.4214851638870876,0.3239304184297132,0.4611473862217794,-0.45986630631907166,0.2745651151857076,0.4011801666125018,-0.48778918868579757,0.2447108603667137,0.3550143925487098,-0.48036040875456465
zone_top,full,first_fill,all,0.30~0.40%,False,3633,0.005505092210294523,1.0367337486781407,0.31166494470886097,0.5116983209468758,0.5975817856295713,-0.18888366340828747,0.4007707129094412,0.4869182451143852,-0.23241182461938126,0.33278282411230387,0.410837126105651,-0.24951064451230626,0.282411230388109,0.3553185051687809,-0.26953317960804896,0.24277456647398843,0.3130186224603081,-0.29473036525626445
zone_top,full,first_fill,all,0.40~0.50%,False,3797,0.007374242823281538,1.0793849773347095,0.2432239542757293,0.5214643139320516,0.5774830239646265,-0.12082022353950912,0.40215959968396103,0.46874994221109006,-0.17692536255969496,0.3307874637872004,0.3944750521820044,-0.20109058532325297,0.28232815380563603,0.3405187883419796,-0.21277247243797276,0.24176981827758756,0.29954680237710357,-0.24015126875672735
zone_top,full,first_fill,all,0.50~0.75%,False,8701,0.008045052292839904,1.0953927063943198,0.17711037937217416,0.5253419147224457,0.5578122776794907,-0.06836424673043937,0.4144351223997242,0.4511020073306233,-0.09558170839465983,0.345247672681301,0.37866320551721455,-0.10382318445017882,0.2929548327778416,0.32627013812035144,-0.12021095646846093,0.25836110791863004,0.2866133823548906,-0.11607306415621826
zone_top,full,first_fill,all,0.75~1.00%,False,6440,0.008695652173913044,1.0637200343892488,0.12636196982683506,0.5158385093167702,0.5416784972193729,-0.053561997860254555,0.40341614906832296,0.43672483472446566,-0.08576528259885577,0.3338509316770186,0.3658408395222031,-0.09838686376786483,0.2833850931677019,0.3147537449237368,-0.11216609470818988,0.25124223602484475,0.276186277919987,-0.10164095925879436
zone_top,full,first_fill,all,1.00~1.50%,False,7878,0.011043412033511044,1.029953689834244,0.08990191189565885,0.5086316323940087,0.5300382329788083,-0.04389862403099232,0.4006092916984006,0.4264060244653462,-0.06580607356514034,0.33536430566133535,0.3566704093169975,-0.06501384161866754,0.2878903274942879,0.30653829297558255,-0.06597450748636219,0.24904798172124903,0.26876219180295985,-0.07949821640202027
zone_top,full,first_fill,all,≥1.50%,False,12082,0.017132925012415163,1.062787721370253,0.046568842823343455,0.5161397119682172,0.5154294256548946,0.0014498954662779489,0.41557689124317165,0.4135193204848458,0.005307632729115291,0.3436517132925012,0.3452557550783925,-0.004605232440262097,0.29299784803840423,0.2963366475116164,-0.011057882107256662,0.2554212878662473,0.25955976062867947,-0.015893695990523923
zone_top,full,first_fill,15m,0.00~0.30%,True,4130,0.005811138014527845,1.0241519093737754,0.4810829176810336,0.5065375302663438,0.6584210767041438,-0.3574035189962774,0.3949152542372881,0.542770356740349,-0.42199713377170855,0.32397094430992734,0.4616773847418421,-0.46159722200315245,0.2745762711864407,0.4016661779461216,-0.48970515399559617,0.24527845036319612,0.3554614641406522,-0.4799430819451956
zone_top,full,first_fill,15m,0.30~0.40%,False,3449,0.004928964917367353,1.0382490565283276,0.31188148746970173,0.5123224122934183,0.5976277254649558,-0.1875920420991959,0.3995360974195419,0.4869599315710154,-0.23583997278713084,0.33227022325311684,0.4108747667368699,-0.25127306449958925,0.2818208176282981,0.3553526166409734,-0.2718248566244016,0.24267903740214555,0.31304971838835877,-0.29525098283440343
zone_top,full,first_fill,15m,0.40~0.50%,False,3515,0.005974395448079659,1.0783179480074847,0.24329083048989314,0.5209103840682788,0.5775090529542865,-0.12208047159936929,0.39829302987197723,0.4687733816829907,-0.18727833981483075,0.32688477951635847,0.39449610634373466,-0.21347667654128108,0.2790896159317212,0.34053779594994465,-0.22467403091590146,0.23954480796586058,0.29956407953889896,-0.2494659759073554
zone_top,full,first_fill,15m,0.50~0.75%,False,7612,0.00604308985811876,1.1066237735451994,0.17792689931193423,0.5271939043615345,0.5580041615187802,-0.06487223739013645,0.4161849710982659,0.4512735261855313,-0.09145377792561231,0.3465580662112454,0.37881649461903294,-0.10022509033324403,0.2951918024172359,0.3264080217845774,-0.11263810503288128,0.26077246452968994,0.2867383661900402,-0.10669963821520517
zone_top,full,first_fill,15m,0.75~1.00%,False,5075,0.005911330049261084,1.0702413150286931,0.1271708661857622,0.5196059113300493,0.5418247317721329,-0.04599027558423998,0.4068965517241379,0.43685475558768827,-0.07707816523230272,0.338128078817734,0.3659564740680758,-0.08553998501568814,0.28591133004926106,0.31485744909676827,-0.10345552930416103,0.2524137931034483,0.27628006865014654,-0.0971952563183423
zone_top,full,first_fill,15m,1.00~1.50%,False,5118,0.008597108245408363,1.0663121717145687,0.09149395523486506,0.5164126611957796,0.5303685942546653,-0.02869776706456083,0.40425947635795234,0.4266982597833773,-0.05731926340399261,0.3354826103946854,0.3569297498293473,-0.06553088241643368,0.2866354044548652,0.3067703870646858,-0.07161773060560624,0.24892536146932395,0.26897176594170064,-0.08132603437382765
zone_top,full,first_fill,15m,≥1.50%,False,3945,0.013688212927756654,1.0666134858129637,0.054671678542437235,0.5181242078580481,0.5176385611896974,0.0008321471270672303,0.42103929024081116,0.41546351443520857,0.014018057039727699,0.3485424588086185,0.34697517621849694,0.004628505143195713,0.2980988593155893,0.29787162781500015,0.0007438003572614337,0.25627376425855514,0.2609432270067987,-0.018842650814594596
zone_top,full,first_fill,1h,0.00~0.30%,True,115,0.034782608695652174,1.0762643962460807,0.43605040873324125,0.5130434782608696,0.6366027017572811,-0.28389320415048114,0.391304347826087,0.522590763454781,-0.3697178792225211,0.33043478260869563,0.44321370004482974,-0.37602062278596815,0.2782608695652174,0.3847703740022188,-0.40817699199691826,0.23478260869565218,0.33994440875115217,-0.45576785880425696
zone_top,full,first_fill,1h,0.30~0.40%,False,153,0.0196078431372549,0.9887739102741758,0.3077616151022603,0.49673202614379086,0.5965029002436948,-0.21997817688055793,0.42483660130718953,0.48593945860994237,-0.16561607479274804,0.3464052287581699,0.40995346438640473,-0.2036527935808524,0.3006535947712418,0.35451778084562785,-0.20000024681271225,0.2549019607843137,0.31228874392873823,-0.24136285710049116
zone_top,full,first_fill,1h,0.40~0.50%,False,242,0.008264462809917356,1.1247839761519147,0.24111939197694732,0.5247933884297521,0.5771082811997987,-0.11263324054326723,0.45041322314049587,0.46841250669004253,-0.0474787417883389,0.3677685950413223,0.39417197139304316,-0.08329030063030723,0.30165289256198347,0.34024517859715603,-0.14112346074518317,0.256198347107438,0.29929810908398885,-0.17908343295359386
zone_top,full,first_fill,1h,0.50~0.75%,False,908,0.016519823788546256,1.0583834016952052,0.17185608842566072,0.5209251101321586,0.5565197265361093,-0.07498277627568747,0.40198237885462557,0.44994696062400935,-0.12518336338729916,0.3381057268722467,0.37763111833419694,-0.12290260889832498,0.2786343612334802,0.3253419025508406,-0.16853423157366754,0.2422907488986784,0.2857720762462374,-0.17853618153027692
zone_top,full,first_fill,1h,0.75~1.00%,False,1026,0.01364522417153996,0.9955852499378276,0.12419319391342112,0.49902534113060426,0.5412269312323118,-0.08782271897072072,0.3908382066276803,0.43632368982911085,-0.11743606288575245,0.31773879142300193,0.3654838323165306,-0.14710157386655978,0.2709551656920078,0.31443358878037325,-0.15572736531873962,0.24074074074074073,0.2758967385831208,-0.14353789953429708
zone_top,full,first_fill,1h,1.00~1.50%,False,1913,0.01097752221641401,1.00453332922147,0.08719244214790461,0.5023523261892315,0.5294889657956544,-0.05581491930769214,0.4009409304756926,0.42592022671711927,-0.06390265059888967,0.3397804495556717,0.35623934219506376,-0.05041126710463265,0.29430214323052795,0.30615254476307063,-0.0417087449882431,0.25405122843700995,0.2684138934744494,-0.05728142704536764
zone_top,full,first_fill,1h,≥1.50%,False,3649,0.015072622636338722,1.075833828617938,0.04755848160798167,0.5212386955330227,0.5157443528551472,0.011073345033569949,0.41436009865716633,0.41379638016906,0.0013331223917371702,0.33954508084406687,0.3455007250043094,-0.01812058234167115,0.2899424499862976,0.29655530246123174,-0.022830693656529795,0.25376815565908467,0.2597568074661415,-0.023680943162986176
zone_top,full,first_fill,2h,0.00~0.30%,True,9,0.0,0.9925434595867828,0.3882073713036067,0.4444444444444444,0.6363964055245278,-0.42682738008917076,0.2222222222222222,0.5224007672187717,-0.8480187319917127,0.2222222222222222,0.44304037234231786,-0.7369298431028238,0.2222222222222222,0.38461211025096403,-0.6258409542139349,0.1111111111111111,0.3397993031516112,-0.9861051828634024
zone_top,full,first_fill,2h,0.30~0.40%,False,30,0.0,1.1818959310390076,0.3168028089934186,0.5333333333333333,0.5977622785063984,-0.1411570591875983,0.43333333333333335,0.48708203109534975,-0.14276033774261995,0.3333333333333333,0.410985018650629,-0.24514905041417398,0.26666666666666666,0.35545253313365766,-0.32573500441024555,0.2,0.3131408031945295,-0.47294123066500515
zone_top,full,first_fill,2h,0.40~0.50%,False,33,0.15151515151515152,2.5158838695970136,0.2376009872574868,0.6060606060606061,0.5767107268797181,0.06272832935537764,0.5151515151515151,0.46805458296579266,0.12465956765351638,0.5151515151515151,0.3938505204504687,0.38218381007775876,0.5151515151515151,0.33995500604097606,0.6397080525020012,0.3939393939393939,0.2990343758172131,0.393429576656087
zone_top,full,first_fill,2h,0.50~0.75%,False,151,0.046357615894039736,0.993111455545324,0.1689154428416924,0.4768211920529801,0.556193786340094,-0.16702779993692318,0.40397350993377484,0.4496557836068053,-0.11917779991687093,0.33112582781456956,0.37737099224358844,-0.14348724251420628,0.2781456953642384,0.32510798616780173,-0.1694678678922487,0.24503311258278146,0.2855600902311678,-0.166284376533265
zone_top,full,first_fill,2h,0.75~1.00%,False,296,0.033783783783783786,1.0717606881829975,0.12301717800155315,0.5168918918918919,0.5408862085930448,-0.04958934995854365,0.3918918918918919,0.43602105681676595,-0.11351883726709938,0.32432432432432434,0.3652145249116793,-0.12556427206195525,0.28378378378378377,0.3141920973923446,-0.10857013109947301,0.2635135135135135,0.2756783531831358,-0.04944334010698879
zone_top,full,first_fill,2h,1.00~1.50%,False,672,0.025297619047619048,0.9150292662072494,0.08666977908675086,0.48214285714285715,0.5293210590298805,-0.09563205030855368,0.38095238095238093,0.4257717420639776,-0.11317593808580738,0.3273809523809524,0.3561075979574739,-0.08639528707067974,0.28125,0.30603465872554697,-0.08523234693595928,0.24107142857142858,0.26830745747837786,-0.10769011200598448
zone_top,full,first_fill,2h,≥1.50%,False,2754,0.017429193899782137,1.0295838089723848,0.04084607118469477,0.5090777051561365,0.5140838072526218,-0.010171741694955551,0.4106753812636166,0.41233587006857736,-0.0038773316741760977,0.33769063180827885,0.34420959274449475,-0.01907133502987781,0.2879448075526507,0.2954030045456608,-0.02528549366364387,0.24981844589687727,0.2587184773057066,-0.03487654481673757
zone_top,full,first_fill,4h,0.30~0.40%,False,1,0.0,0.0,0.31802312382926384,0.0,0.5985977600934381,-1.318023123829264,0.0,0.48784032480684986,-1.318023123829264,0.0,0.4116698201613795,-1.318023123829264,0.0,0.3560731962819205,-1.318023123829264,0.0,0.313706645420604,-1.318023123829264
zone_top,full,first_fill,4h,0.40~0.50%,False,7,0.0,0.5903691020934373,0.26717863424515187,0.2857142857142857,0.5809885157936796,-0.636331680712801,0.14285714285714285,0.471908769083242,-0.8751639156886231,0.14285714285714285,0.39731370103122104,-0.8037496299743374,0.14285714285714285,0.3430823479234683,-0.7323353442600516,0.14285714285714285,0.3018775560987568,-0.6609210585457659
zone_top,full,first_fill,4h,0.50~0.75%,False,30,0.06666666666666667,0.6912793089765039,0.17296542305862433,0.43333333333333335,0.5563183449722051,-0.2573596376565159,0.4,0.44976705319961346,-0.12812724995300567,0.3,0.37747039355698586,-0.239546656363699,0.23333333333333334,0.32519737036679786,-0.33093245165769053,0.2,0.28564109324860143,-0.35083060057185816
zone_top,full,first_fill,4h,0.75~1.00%,False,43,0.046511627906976744,0.9598131059820554,0.12032021976258524,0.46511627906976744,0.5406354649604425,-0.1568950850245748,0.37209302325581395,0.4357983687744711,-0.16411785845314367,0.27906976744186046,0.3650163739151494,-0.2648812212616452,0.27906976744186046,0.3140144224839889,-0.12537424451745913,0.27906976744186046,0.27551768484417344,0.014132732226726872
zone_top,full,first_fill,4h,1.00~1.50%,False,175,0.02857142857142857,0.8527395048256181,0.08458767057794489,0.4514285714285714,0.5291258794245325,-0.15983567578884603,0.3657142857142857,0.4255991510394238,-0.15318643611270433,0.3142857142857143,0.35595447216401677,-0.12753704358485185,0.28,0.3058976447778154,-0.09232519057712334,0.22857142857142856,0.2681837545007426,-0.16071502798030982
zone_top,full,first_fill,4h,≥1.50%,False,1734,0.02883506343713956,1.069310592050376,0.032873735737920316,0.5121107266435986,0.5118523525728776,0.0010615737520106331,0.4134948096885813,0.4103746539732656,0.00843894912726135,0.3506343713956171,0.34247666761305146,0.025822672496298212,0.2958477508650519,0.2938569596363023,0.009472733955919918,0.26585928489042676,0.2573257093967515,0.03746404509671835
zone_top,full,all,all,0.00~0.30%,True,7286,0.007274224540214109,0.9522381504177074,0.47198434322872085,0.48696129563546525,0.6548485774287901,-0.3926782972689141,0.3789459236892671,0.5394545980528921,-0.4564914039597695,0.3151248970628603,0.4586361439023072,-0.4798728154203044,0.26914630798792205,0.3988781646767158,-0.4986297955988361,0.24032390886631896,0.3528974098516609,-0.48926662413208133
zone_top,full,all,all,0.30~0.40%,False,6667,0.005399730013499325,0.964492502970282,0.31162515798408796,0.49002549872506374,0.597514876303031,-0.2364137935202872,0.3817309134543273,0.4868575319476542,-0.28364321006480114,0.32053397330133493,0.41078230618597195,-0.288572215778172,0.2750862456877156,0.35526882566093554,-0.2964780766568751,0.23608819559022048,0.31297333512350123,-0.32266973816322225
zone_top,full,all,all,0.40~0.50%,False,7389,0.008255514954662336,0.9930464822729312,0.24280136335188704,0.496819596697794,0.5773768968159375,-0.17364756276993132,0.38584382189741506,0.468654375611033,-0.21989126780573715,0.31641629449181213,0.39438921235360846,-0.24610074070298615,0.2705372851536067,0.34044129347146224,-0.25556368940292584,0.23345513601299228,0.29947636327772886,-0.2743889622802558
zone_top,full,all,all,0.50~0.75%,False,18545,0.008196279320571582,0.9970076583659124,0.17649694680151093,0.4980857373955244,0.557641994264048,-0.12554611887391592,0.3955783229981127,0.45094980681054364,-0.14439014872959866,0.3299541655432731,0.3785271878268829,-0.15094531033734698,0.27856565111889997,0.32614779420991313,-0.17167149239204435,0.24518738204367754,0.28650248725501476,-0.1697371636450146
zone_top,full,all,all,0.75~1.00%,False,14432,0.007414079822616408,0.9635018224033012,0.1260997336621647,0.48988359201773835,0.5416328864991965,-0.10746507420713114,0.3862250554323725,0.43668431372499966,-0.1300482176349332,0.3177660753880266,0.36580477515948023,-0.14784562351862462,0.26822339246119736,0.31472140200089127,-0.16634428385219632,0.23801274944567627,0.2761570271577387,-0.15548479668656306
zone_top,full,all,all,1.00~1.50%,False,19438,0.014816339129540076,0.9398730781056871,0.08962354218444102,0.4847720958946394,0.5299792375452154,-0.09293883909226579,0.37936001646259904,0.42635384132441667,-0.12010972694210702,0.31582467332030045,0.35662410233103353,-0.12468556539376213,0.27080975408992697,0.3064968524866382,-0.1264246993439858,0.23207120074081697,0.26872477325703514,-0.14810343517809102
