arm,segment,symbol,timeframe,direction,trades,win_rate,mean_net_r,net_r_sum
long_only,full,ETH,15m,long,2857,0.4053202660133007,-0.12138516750214084,-346.7974235536164
long_only,full,ETH,1h,all,792,0.3939393939393939,-0.10708262037149278,-84.80943533422229
long_only,full,ETH,1h,long,792,0.3939393939393939,-0.10708262037149278,-84.80943533422229
long_only,full,ETH,2h,all,368,0.391304347826087,-0.08530412340464266,-31.391917412908498
long_only,full,ETH,2h,long,368,0.391304347826087,-0.08530412340464266,-31.391917412908498
long_only,full,ETH,4h,all,171,0.4093567251461988,-0.022373835145966237,-3.8259258099602267
long_only,full,ETH,4h,long,171,0.4093567251461988,-0.022373835145966237,-3.8259258099602267
long_only,full,LINK,15m,all,3040,0.4207236842105263,-0.06171579787564327,-187.61602554195554
long_only,full,LINK,15m,long,3040,0.4207236842105263,-0.06171579787564327,-187.61602554195554
long_only,full,LINK,1h,all,741,0.38596491228070173,-0.10572848966564881,-78.34481084224576
long_only,full,LINK,1h,long,741,0.38596491228070173,-0.10572848966564881,-78.34481084224576
long_only,full,LINK,2h,all,352,0.4005681818181818,-0.04676962151812747,-16.46290677438087
long_only,full,LINK,2h,long,352,0.4005681818181818,-0.04676962151812747,-16.46290677438087
long_only,full,LINK,4h,all,176,0.3522727272727273,-0.16146860356689408,-28.41847422777336
long_only,full,LINK,4h,long,176,0.3522727272727273,-0.16146860356689408,-28.41847422777336
long_only,full,LTC,15m,all,2987,0.39537997991295615,-0.13813534989026305,-412.6102901222157
long_only,full,LTC,15m,long,2987,0.39537997991295615,-0.13813534989026305,-412.6102901222157
long_only,full,LTC,1h,all,809,0.39555006180469715,-0.08834735994654788,-71.47301419675723
long_only,full,LTC,1h,long,809,0.39555006180469715,-0.08834735994654788,-71.47301419675723
long_only,full,LTC,2h,all,399,0.37092731829573933,-0.13143562305106898,-52.44281359737652
long_only,full,LTC,2h,long,399,0.37092731829573933,-0.13143562305106898,-52.44281359737652
long_only,full,LTC,4h,all,169,0.3254437869822485,-0.22662207511616575,-38.29913069463201
long_only,full,LTC,4h,long,169,0.3254437869822485,-0.22662207511616575,-38.29913069463201
long_only,full,SOL,15m,all,3034,0.42847725774555045,-0.03879951334543732,-117.71772349005683
long_only,full,SOL,15m,long,3034,0.42847725774555045,-0.03879951334543732,-117.71772349005683
long_only,full,SOL,1h,all,693,0.417027417027417,-0.01985830541274829,-13.761805651034564
long_only,full,SOL,1h,long,693,0.417027417027417,-0.01985830541274829,-13.761805651034564
long_only,full,SOL,2h,all,333,0.42042042042042044,0.00464006672600834,1.5451422197607774
long_only,full,SOL,2h,long,333,0.42042042042042044,0.00464006672600834,1.5451422197607774
long_only,full,SOL,4h,all,152,0.4473684210526316,0.09074326450222685,13.79297620433848
long_only,full,SOL,4h,long,152,0.4473684210526316,0.09074326450222685,13.79297620433848
long_only,full,TRX,15m,all,1886,0.3743372216330859,-0.2131733698615702,-402.0449755589214
long_only,full,TRX,15m,long,1886,0.3743372216330859,-0.2131733698615702,-402.0449755589214
long_only,full,TRX,1h,all,622,0.39067524115755625,-0.12820186169179967,-79.7415579722994
long_only,full,TRX,1h,long,622,0.39067524115755625,-0.12820186169179967,-79.7415579722994
long_only,full,TRX,2h,all,340,0.4294117647058823,-0.002623306454675648,-0.8919241945897203
long_only,full,TRX,2h,long,340,0.4294117647058823,-0.002623306454675648,-0.8919241945897203
long_only,full,TRX,4h,all,182,0.45054945054945056,0.07266140806706625,13.224376268206058
long_only,full,TRX,4h,long,182,0.45054945054945056,0.07266140806706625,13.224376268206058
long_only,full,XRP,15m,all,3024,0.39021164021164023,-0.15023349190803414,-454.30607952989527
long_only,full,XRP,15m,long,3024,0.39021164021164023,-0.15023349190803414,-454.30607952989527
long_only,full,XRP,1h,all,748,0.39037433155080214,-0.10646626618538975,-79.63676710667153
long_only,full,XRP,1h,long,748,0.39037433155080214,-0.10646626618538975,-79.63676710667153
long_only,full,XRP,2h,all,361,0.41274238227146814,-0.027103055389358668,-9.784202995558479
long_only,full,XRP,2h,long,361,0.41274238227146814,-0.027103055389358668,-9.784202995558479
long_only,full,XRP,4h,all,185,0.40540540540540543,-0.028153743331371994,-5.208442516303819
long_only,full,XRP,4h,long,185,0.40540540540540543,-0.028153743331371994,-5.208442516303819
long_only,oos_warm,ADA,15m,all,945,0.38941798941798944,-0.15926274657741568,-150.5032955156578
long_only,oos_warm,ADA,15m,long,945,0.38941798941798944,-0.15926274657741568,-150.5032955156578
long_only,oos_warm,ADA,1h,all,186,0.3817204301075269,-0.12308807012522854,-22.89438104329251
long_only,oos_warm,ADA,1h,long,186,0.3817204301075269,-0.12308807012522854,-22.89438104329251
long_only,oos_warm,ADA,2h,all,108,0.37037037037037035,-0.13432503444355157,-14.507103719903569
long_only,oos_warm,ADA,2h,long,108,0.37037037037037035,-0.13432503444355157,-14.507103719903569
long_only,oos_warm,ADA,4h,all,39,0.28205128205128205,-0.33103590616240186,-12.910400340333673
long_only,oos_warm,ADA,4h,long,39,0.28205128205128205,-0.33103590616240186,-12.910400340333673
long_only,oos_warm,BCH,15m,all,906,0.40728476821192056,-0.11608816882904947,-105.17588095911883
long_only,oos_warm,BCH,15m,long,906,0.40728476821192056,-0.11608816882904947,-105.17588095911883
