symbol,timeframe,segment,tp_rule,r_multiple,guard,filter_on,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,height_over_stop_med,height_over_stop_p25,height_over_stop_p75
BTC/USDT:USDT,1h,oos,entry_r,1.5,0.0,True,72,58,0.0348707643079185,0.0379591061306152,0.5689655172413793,7.796988628105436,34,24,0,0.6798418972332015,0.0828081358937083,1.0752870801362706,-1.227264070506474,0.2337115428150331,0.5330018706268,0.0359636466145792,1.2081489946156514,0.896551724137931,0.005131113998102,0.0,0.0075930682483772,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,is,zone_height,1.5,0.003,True,100,74,0.159673536074422,0.0511533674052733,0.5945945945945946,23.27291597375178,44,30,0,0.6798418972332015,0.3000766765513664,1.3307782078910348,-1.211618902746814,0.1997454769084174,0.4765655599895003,0.1180290346050942,1.669004553005362,0.8918918918918919,0.0061474307219776,0.18,0.0083365631348049,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,is,zone_height,1.5,0.0,True,100,86,0.1558028190458717,0.0511533674052736,0.5581395348837209,20.404171480494536,48,38,0,0.6798418972332015,0.2751857086944975,1.5115160952086992,-1.286494779533968,0.2332511644932982,0.4597890562710149,0.0983504786127059,1.586083640215469,0.9069767441860463,0.0055904635336406,0.0,0.0083365631348049,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,oos,zone_height,1.5,0.003,True,72,44,0.0474099676861202,0.0410367419603278,0.5227272727272727,11.738247067063666,23,21,0,0.6798418972332015,0.1768923916099424,1.434899293708362,-1.2009246916407077,0.1801095130718686,0.4556164213983605,0.0671108513289122,1.2983339405169183,0.8636363636363636,0.0062761536912735,0.2638888888888889,0.0088653911331578,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,oos,zone_height,1.5,0.0,True,72,57,0.0527901759207063,0.0293484210359776,0.5087719298245614,11.10221320446836,29,28,0,0.6798418972332015,0.3646184967761771,2.013789637218121,-1.343451612967265,0.2296919205439312,0.4001653479305605,0.1086065818940009,1.2945980206535015,0.8947368421052632,0.0052076280001942,0.0,0.0088653911331578,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,is,entry_r,2.0,0.003,True,100,73,0.2443651194338563,0.0462041213320605,0.5616438356164384,28.876503459690156,41,32,0,0.6798418972332015,0.4778138727700359,1.794860681573152,-1.2096523510089567,0.2046719711291331,0.4026117836371538,0.1590320519792846,1.9016523516907664,0.8904109589041096,0.00614498942845,0.18,0.0093302209339729,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,is,entry_r,2.0,0.0,True,100,85,0.239116960936352,0.0462041213320608,0.5529411764705883,25.83536292777796,47,38,0,0.6798418972332015,0.4009654673516736,1.7400856262805384,-1.2553147292182378,0.2337590699368352,0.4190807839472297,0.1338603925233585,1.8091529987056345,0.9058823529411764,0.00558181433816,0.0,0.0093302209339729,0.973140184245484,0.9554900979160066,1.055315919945035
BTC/USDT:USDT,1h,oos,entry_r,2.0,0.003,True,72,44,0.1106466082660675,0.037795621204197,0.5227272727272727,22.40865613781605,23,21,0,0.6798418972332015,0.3656113813927304,1.795926926336304,-1.2009246916407077,0.1803561625879813,0.4007287796422091,0.1219984930850636,1.6797162005775104,0.8636363636363636,0.0062761536912735,0.2638888888888889,0.0101240909978363,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,oos,entry_r,2.0,0.0,True,72,57,0.1158509036853416,0.0332896391523421,0.543859649122807,20.32349187234066,32,25,0,0.6798418972332015,0.318762941482601,1.635128696757643,-1.250750074422257,0.2295743939665796,0.4334035396472611,0.1104561094755459,1.661571039718242,0.8947368421052632,0.0052076280001942,0.0,0.0101240909978363,0.981977316113045,0.9664526077611784,1.4204094075303595
BTC/USDT:USDT,1h,is,zone_height,2.0,0.003,True,100,73,0.2125154886196678,0.0465681129652452,0.5342465753424658,25.33409530996571,39,34,0,0.6798418972332015,0.3938640571430128,1.795163323803106,-1.2135086310847412,0.2047675898094993,0.4033369703577326,0.1309096049847331,1.7602453242514156,0.8904109589041096,0.00614498942845,0.18,0.0111154175130732,0.973140184245484,0.9554900979160066,1.055315919945035
