symbol,timeframe,segment,feature,remove_fraction,arm,seed,lens,threshold,num_candidates,num_trades,total_return,max_drawdown,win_rate,death_rate
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,8,baseline,44.49347278280256,146.0,113.0,0.376209573752942,0.056783203569976,0.6106194690265486,0.0707964601769911
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,9,baseline,44.49347278280256,146.0,113.0,0.4345101538163346,0.0396870216924308,0.6194690265486725,0.0973451327433628
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,10,baseline,44.49347278280256,146.0,116.0,0.557536206631186,0.0399949409861452,0.6637931034482759,0.0689655172413793
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,11,baseline,44.49347278280256,146.0,116.0,0.3719919900170725,0.0492969014479793,0.6120689655172413,0.0603448275862069
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,12,baseline,44.49347278280256,146.0,113.0,0.4526906952136593,0.0426168653073974,0.6283185840707964,0.079646017699115
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,13,baseline,44.49347278280256,146.0,116.0,0.5686831118073468,0.0534543926313785,0.6724137931034483,0.0603448275862069
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,14,baseline,44.49347278280256,146.0,122.0,0.451177193644494,0.0571999382858951,0.6311475409836066,0.1065573770491803
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,15,baseline,44.49347278280256,146.0,120.0,0.7337512079843276,0.0355420301568064,0.6916666666666667,0.0666666666666666
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,16,baseline,44.49347278280256,146.0,116.0,0.3722254849502811,0.0523985319623397,0.603448275862069,0.0862068965517241
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,17,baseline,44.49347278280256,146.0,118.0,0.5140000752321561,0.0320442656781256,0.635593220338983,0.0932203389830508
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,18,baseline,44.49347278280256,146.0,118.0,0.6380260697647363,0.0411926001070352,0.6779661016949152,0.0677966101694915
BTC/USDT:USDT,1h,is,tap_rsi,0.3333333333333333,matched_random,19,baseline,44.49347278280256,146.0,112.0,0.4832890338341978,0.0378741646195636,0.6517857142857143,0.0714285714285714
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,default,-1,baseline,44.49347278280256,124.0,85.0,0.0586457618804399,0.0504043578102268,0.5176470588235295,0.0941176470588235
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,filter_bot3,-1,baseline,44.49347278280256,91.0,69.0,0.0958330354915626,0.0434495898282332,0.5507246376811594,0.072463768115942
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,0,baseline,44.49347278280256,91.0,62.0,0.0171518339306618,0.0413147488857517,0.5,0.0806451612903225
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,1,baseline,44.49347278280256,91.0,63.0,-0.0107134401439147,0.0764083579017835,0.4761904761904761,0.0952380952380952
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,2,baseline,44.49347278280256,91.0,68.0,0.0698343618082106,0.0455019681438769,0.5294117647058824,0.0735294117647058
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,3,baseline,44.49347278280256,91.0,66.0,0.0743413096358044,0.044101255044611,0.5303030303030303,0.0909090909090909
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,4,baseline,44.49347278280256,91.0,66.0,0.057407886135473,0.0504450538013057,0.5303030303030303,0.1212121212121212
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,5,baseline,44.49347278280256,91.0,65.0,0.0761861157937191,0.0398761359751362,0.5384615384615384,0.1076923076923077
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,6,baseline,44.49347278280256,91.0,66.0,-0.0048085714346696,0.0470909785965573,0.4848484848484848,0.0757575757575757
BTC/USDT:USDT,1h,oos,tap_rsi,0.3333333333333333,matched_random,7,baseline,44.49347278280256,91.0,67.0,0.0146221920954289,0.0729220218387071,0.4925373134328358,0.1194029850746268
