symbol,timeframe,month,trigger_time,is_long,entry_price,stop_price,stop_width_pct,zone_ceiling_pct,guard_passed,path_fill_price,path_stop_width_pct,path_guard_passed
LTC/USDT:USDT,15m,2024-12,1733058000000,True,100.81987203855053,100.2,0.6148312093805324,0.6248768097613754,True,100.78684844265271,0.5822668847380651,True
LTC/USDT:USDT,15m,2024-12,1733568300000,True,135.497094,134.38,0.8244412976118948,0.8044452968120508,True,135.497094,0.8244412976118948,True
LTC/USDT:USDT,15m,2024-12,1733589000000,True,135.497094,134.38,0.8244412976118948,0.8044452968120508,True,135.497094,0.8244412976118948,True
LTC/USDT:USDT,15m,2024-12,1733844600000,True,107.0214,105.01,1.87943719667281,1.8594411958729702,True,107.0214,1.87943719667281,True
LTC/USDT:USDT,15m,2024-12,1734040800000,True,117.23436834968604,116.42,0.6946498378845197,0.8018126537741653,True,,,
LTC/USDT:USDT,15m,2024-12,1734052500000,True,117.383472,116.42,0.8207901705275815,0.8007941697277431,True,117.383472,0.8207901705275815,True
LTC/USDT:USDT,15m,2024-12,1734197400000,True,117.383472,116.42,0.8207901705275815,0.8007941697277431,True,117.383472,0.8207901705275815,True
LTC/USDT:USDT,15m,2024-12,1734348600000,True,116.503296,115.56,0.8096732301891301,0.7896772293892884,True,116.503296,0.8096732301891301,True
LTC/USDT:USDT,15m,2024-12,1734447600000,True,116.43328199999999,115.9,0.4580150888471783,0.43801908804734285,True,116.43328199999999,0.4580150888471783,True
LTC/USDT:USDT,15m,2024-12,1734448500000,True,115.5231,114.26,1.093374398713326,1.0733783979134865,True,115.5231,1.093374398713326,True
