arm,segment,scope,timeframe,n,stop_width_median,mfe_pct_mean,mfe_pct_p25,mfe_pct_median,mfe_pct_p75,mfe_pct_p90,mode_bin_low,mode_bin_share,open_share,reach_0_5pct,ev_0_5pct,reach_1pct,ev_1pct,reach_1_5pct,ev_1_5pct,reach_2pct,ev_2pct,reach_2_5pct,ev_2_5pct,reach_3pct,ev_3pct,reach_3_5pct,ev_3_5pct,reach_4pct,ev_4pct,reach_4_5pct,ev_4_5pct,reach_5pct,ev_5pct
band,full,all,all,78494,0.009556743261179834,0.22985323029506868,0.003795316989044427,0.010567055537760928,0.03477118580201244,0.11486984282377392,0.0,0.31300481565469973,0.013083802583636965,0.6869951843453003,-0.03427948023229347,0.513516956710067,-0.08538850904937338,0.41613371722679443,-0.113090036248917,0.354167197492802,-0.12163405145681679,0.31060972813208654,-0.11998519771872372,0.27616123525364994,-0.12404125364090124,0.24880882615231736,-0.12879239858389915,0.22746961551201367,-0.12605664152007787,0.20892042703900934,-0.131676159541969,0.19286824470660177,-0.13345744504811977
band,full,all,15m,52420,0.007609603120007729,0.17953864313902387,0.003226772926049835,0.00842010876209089,0.02640518869861754,0.08560789026884565,0.0,0.3612933994658527,0.008508202975963372,0.6387066005341473,-0.052516254695752794,0.4571537581075925,-0.10698474068993379,0.3599771079740557,-0.13462807654107606,0.3000381533765738,-0.14353717200391888,0.2597481877146127,-0.13919121956313324,0.22842426554750095,-0.14221163424415842,0.20320488363220146,-0.14889605024087008,0.1844906524227394,-0.1461371473001905,0.16714994276993514,-0.1557264034217841,0.1545593285005723,-0.15210210389472878
band,full,all,1h,14817,0.013968594081150204,0.294512204895547,0.005116140950914273,0.013954422618173845,0.045209564781236826,0.1542237904215959,0.0,0.24579874468515894,0.016332590942835932,0.7542012553148411,-0.0016175575813427623,0.5843288115003037,-0.05464930870955296,0.48221637308496995,-0.08900002824104918,0.41688600931362624,-0.09395880638276644,0.3648511844502936,-0.10844460384156536,0.32422217722885877,-0.11718692447843203,0.29398663697104677,-0.11712751435546116,0.26921779037591953,-0.11659183883190169,0.2509954781669704,-0.10988176381161642,0.23054599446581628,-0.12056457475248913
band,full,all,2h,7482,0.02050416153358629,0.28597790731521316,0.006578943731542788,0.01957852105354861,0.0644827416081069,0.23341830356280027,0.0,0.19727345629510826,0.028067361668003207,0.8027265437048917,-0.002201489230653875,0.6555733761026463,-0.039134875731457665,0.5644212777332264,-0.05694704557231999,0.49492114407912324,-0.07275908231381614,0.4466720128307939,-0.06081834806948965,0.4033680834001604,-0.07140171633449727,0.37115744453354715,-0.0682290419209955,0.3426891205560011,-0.0620268794294232,0.3172948409516172,-0.07041631957827428,0.29443998930767173,-0.08036650729566137
band,full,all,4h,3775,0.028526649338364927,0.5634992696592704,0.009520359149009764,0.029803719798149893,0.08930377623734813,0.32099506924918647,0.0,0.13562913907284768,0.034172185430463575,0.8643708609271523,0.027166286776381842,0.7366887417218543,0.002137972881347956,0.6426490066225166,-0.019819335411677012,0.5806622516556291,-0.022963864677792996,0.5343046357615894,-0.015781723904812944,0.4982781456953642,-0.002822834312019467,0.46225165562913906,-0.015140095399641876,0.4320529801324503,-0.01096266400330853,0.4090066225165563,-0.004291480980343313,0.3756291390728477,-0.03004423997189756
band,is,first,all,22725,0.009513514647872888,0.32107074659039236,0.00416588602949397,0.011697623352000521,0.03768009859816022,0.12557254932799441,0.0,0.28968096809680965,0.011001100110011002,0.7103190319031903,0.0074945673376580185,0.5386578657865787,-0.02990854248734451,0.43982398239823983,-0.05065711307943763,0.3742134213421342,-0.06089627690175144,0.32932893289328935,-0.055373672885453334,0.29144114411441147,-0.06472864404366081,0.2631903190319032,-0.07234026607860684,0.24114411441144115,-0.06843741481623782,0.2209020902090209,-0.07932343263821985,0.20338833883388338,-0.08758301826647143
band,is,first,15m,15125,0.00759324813080616,0.27232451366045907,0.0035171150051835085,0.009373873080063475,0.02888699999100411,0.09158058174894661,0.0,0.3325619834710744,0.008066115702479339,0.6674380165289256,-0.00027350110931495563,0.48218181818181816,-0.04747608540514599,0.38188429752066116,-0.06816233107431591,0.3185454545454545,-0.07618635557934154,0.2770909090909091,-0.06751142658262642,0.24350413223140496,-0.07358601238888104,0.21606611570247933,-0.08796973069266785,0.1967603305785124,-0.08348162566079187,0.17785123966942148,-0.09953602728459451,0.16350413223140495,-0.10241780590273054
band,is,first,1h,4320,0.013884209999354767,0.34903166158715243,0.005666673991379244,0.01561511577596895,0.04708878934544271,0.17255252274817526,0.0,0.22523148148148148,0.01273148148148148,0.7747685185185185,0.03340568145864858,0.6111111111111112,0.0014327484665148885,0.5118055555555555,-0.020501646758343664,0.43495370370370373,-0.04810375835604993,0.38263888888888886,-0.055044101024922104,0.33819444444444446,-0.07116353396145637,0.30833333333333335,-0.06721102768255184,0.2833333333333333,-0.06300992265542604,0.26134259259259257,-0.06771335843489223,0.23912037037037037,-0.08904823146711706
band,is,first,2h,2185,0.020690833463298093,0.3946191714838284,0.006839115610386814,0.02205387126621371,0.06835218538063274,0.2581282290529,0.0,0.1945080091533181,0.018306636155606407,0.8054919908466819,0.002919827653661547,0.6778032036613272,-0.00022929073673283405,0.5871853546910755,-0.018041575390974944,0.5208237986270023,-0.020674494077461726,0.46864988558352405,-0.014880461868617405,0.41647597254004576,-0.03499014946094301,0.3890160183066362,-0.01937902635463232,0.3574370709382151,-0.02134614651596465,0.3327231121281464,-0.014678677443061878,0.31075514874141874,-0.02564702868715182
band,is,first,4h,1095,0.029356138205584015,0.7373194332452601,0.010243816051586647,0.032861673248833705,0.09150366731126752,0.3611810790301756,0.0,0.1415525114155251,0.030136986301369864,0.8584474885844748,0.021697150412835608,0.7552511415525114,0.02987734302497732,0.6621004566210046,0.007087049309708487,0.6109589041095891,0.019573279637112084,0.5625570776255707,0.030180763790776777,0.5196347031963471,0.02366205002310172,0.4849315068493151,0.017629627638133524,0.4557077625570776,0.02398496112264482,0.4328767123287671,0.02507034212582282,0.39908675799086757,-0.00048187964144879897
band,is,first_fill,all,24857,0.009615276660375049,0.3285952138751452,0.004141189130243414,0.011735782190598225,0.03785297456273065,0.12608275102801075,0.0,0.29122581164259564,0.011385122903005189,0.7087741883574044,0.0024478735444892915,0.5391640181840126,-0.032833472864120306,0.4408013839159995,-0.05290721030141426,0.37591020638049644,-0.06115126288429052,0.330691555698596,-0.05620769352294044,0.29311662710705233,-0.06475743608132545,0.2643118638612866,-0.07465787027353349,0.24194391921792655,-0.07199505121510272,0.22182886108540853,-0.0815863149976398,0.20428853039385284,-0.08865067906129655
band,is,first_fill,15m,16570,0.00766327111104964,0.2768355699279053,0.003487513028779821,0.009353107079932161,0.028860453106045732,0.09156751679353661,0.0,0.33506336753168375,0.008147254073627036,0.6649366324683162,-0.007148009351511613,0.4818346409173205,-0.05180251423611005,0.3820156910078455,-0.07191008513615274,0.3189499094749547,-0.07892945765004104,0.2772480386240193,-0.07062422998688057,0.24333132166566082,-0.07785575337867849,0.21587205793602895,-0.09315019342889279,0.19607724803862403,-0.0908136831146782,0.17742908871454435,-0.10507870564710602,0.16300543150271576,-0.10769096790127204
band,is,first_fill,1h,4723,0.01404803944133309,0.39112837924104876,0.005665794363272818,0.015665603157918758,0.04818734503393145,0.17586622717545192,0.0,0.22633919119203896,0.013974168960406522,0.7736608088079611,0.029870815421262346,0.6121109464323523,-0.0005781781107660502,0.5138683040440398,-0.02076775448452659,0.4393394029218717,-0.04202808140029055,0.38640694473851367,-0.050601281641735295,0.34342578869362694,-0.061542490333153885,0.3118780436163455,-0.06245069088895341,0.2873173830192674,-0.05676597872765648,0.26593266991319076,-0.058817868882472944,0.24370103747618038,-0.07607256954999209
band,is,first_fill,2h,2361,0.020831274295419384,0.3797739079114617,0.006913027698697409,0.02235352035785651,0.06888921219078444,0.2595260407923462,0.0,0.1927149512918255,0.01905972045743329,0.8072850487081745,0.0034973103039314464,0.6793731469716222,-0.0012026507980611686,0.5887335874629395,-0.019325857647551774,0.5235069885641678,-0.020633817974205885,0.47098686997035155,-0.014984970560446969,0.420584498094028,-0.031117546929615707,0.39135959339263027,-0.020833003222315027,0.3595933926302414,-0.023040471820835035,0.3333333333333333,-0.020875147900661584,0.3113087674714104,-0.030596181403731472
band,is,first_fill,4h,1203,0.029927973716680708,0.6955779766040385,0.010821976473831856,0.03457073693585131,0.09625911047073196,0.3629643558881327,0.0,0.13549459684123025,0.030756442227763924,0.8645054031587698,0.024898002317302343,0.7672485453034081,0.039730855910455685,0.6733167082294265,0.016749824256097133,0.6217788861180382,0.029126553979255,0.572734829592685,0.0394498933250352,0.5311720698254364,0.037014093894851254,0.49542809642560265,0.026491568914330983,0.46467165419783873,0.031343318916145634,0.44139650872817954,0.03345481263640837,0.4081463009143807,0.010289059830640499
band,is,all,all,54468,0.010281621588726256,0.3096748772865824,0.0040754320039608945,0.01129689841807565,0.03700208609084115,0.1282728887765253,0.0,0.29740398031871923,0.01340236469119483,0.7025960196812807,-0.025892859621576992,0.5297422339722406,-0.07878531223800511,0.4316662994785929,-0.10862780908052448,0.3693361239626937,-0.116343602758743,0.3251450392891239,-0.11318124921530455,0.2890504516413307,-0.12346920358071126,0.2598589997796872,-0.13795807679785557,0.23775427774105898,-0.13771316390530294,0.21845854446647572,-0.14641444658355343,0.20131086142322097,-0.15425216416712706
band,is,all,15m,36583,0.008161238732012606,0.24057827989791275,0.0034234587279510856,0.008965568050114415,0.028204457156759354,0.09154572098697664,0.0,0.3455156766804253,0.008883907826039417,0.6544843233195746,-0.04475262552415132,0.4729519175573354,-0.1007210077786274,0.3743268731377962,-0.13151324055199512,0.31386162971872184,-0.13856789828329166,0.27324166962796925,-0.13054509755139068,0.23978350600005466,-0.14138396637054743,0.21225705928983407,-0.16011936896885842,0.1934778449006369,-0.15841706801218935,0.17497198152147173,-0.17262581325723642,0.16114042041385343,-0.17638885648467448
band,is,all,1h,10163,0.014921648582717105,0.4021717408981628,0.005545116824154954,0.014911470166218611,0.04780855256996634,0.1819022237346952,0.0,0.2296565974613795,0.018301682574043097,0.7703434025386204,0.010033267978878718,0.5998228869428318,-0.04792782888229276,0.4979828790711404,-0.08183413520803716,0.43067991734724,-0.0912343805974027,0.37843156548263307,-0.10459037407535471,0.3374987700482141,-0.1130603599702189,0.30640558890091507,-0.11820941353059679,0.28101938404014565,-0.11691883836606594,0.2623241168946177,-0.11225498424425696,0.24156253074879463,-0.12383860436837163
band,is,all,2h,5138,0.022688442923939144,0.3831721413545439,0.007174980041140788,0.0219136853934448,0.06844584464278475,0.2762785355510533,0.0,0.17905799922148696,0.026080186843129623,0.8209420007785131,0.007026051911993156,0.6776956014013235,-0.031243579674118855,0.5879719735305566,-0.04948000159937182,0.5204359673024523,-0.06071189391034438,0.46788633709614635,-0.05955875426713889,0.42214869599065785,-0.07941206986306354,0.38906189178668743,-0.07972192135550124,0.3551965745426236,-0.09088793994970473,0.3320358115998443,-0.08770868055469414,0.30926430517711173,-0.09812270562043587
band,is,all,4h,2584,0.03295251510791464,0.777974511421265,0.010641876926441942,0.03422291508274922,0.09660263433046368,0.380843277473274,0.0,0.11803405572755418,0.03289473684210526,0.8819659442724458,0.03435954508080531,0.7639318885448917,0.015873946548832403,0.6718266253869969,-0.007616896883699066,0.6130030959752322,-0.011076320140408985,0.56656346749226,-0.007763207192069639,0.5313467492260062,0.0016179235423245699,0.4938080495356037,-0.017678076780890284,0.46091331269349844,-0.01948940508056527,0.4357585139318885,-0.026407641083238287,0.39705882352941174,-0.07207706788026293
band,oos_warm,first,all,10274,0.007558863348798194,0.0538476269047327,0.0033456798456111708,0.009157331829415674,0.02953970876038634,0.0945885695592697,0.0,0.34124975666731555,0.008467977418726883,0.6587502433326844,-0.020152315479926745,0.47810005839984426,-0.07382852277946142,0.38436830835117775,-0.08994967321709953,0.32158847576406463,-0.10556661231799273,0.27905392252287325,-0.11053952334193591,0.2476153396924275,-0.10077445874870171,0.22503406657582248,-0.08568037345886745,0.20371812341833756,-0.08462072137614496,0.18668483550710532,-0.08505248190237813,0.1717928752189994,-0.07869573783190116
band,oos_warm,first,15m,6733,0.006176664552362247,0.04079848550470638,0.002917739487270341,0.007402149690248363,0.022112414227683008,0.06782109389620879,0.0,0.3871973860092084,0.005198277142432793,0.6128026139907916,-0.028452376423460813,0.42195158176147335,-0.09255555674881609,0.3289766820139611,-0.11181593037463,0.26823110054953214,-0.13084595265752053,0.2261993167978613,-0.14793822117226094,0.19812862022872418,-0.13875010399888948,0.17807812267934056,-0.1231844822450134,0.15877023615030447,-0.12373694377634072,0.14391801574335364,-0.1276173906318341,0.1342640724788356,-0.10807631886280368
band,oos_warm,first,1h,1946,0.011083850980802112,0.0662997275727026,0.004066840541333408,0.011525877558509166,0.0400177176980901,0.11991198629065017,0.0,0.2882836587872559,0.01079136690647482,0.7117163412127441,-0.017609484483589916,0.539568345323741,-0.06304415529379036,0.44141829393627957,-0.07978358292768183,0.3776978417266187,-0.08657339513351459,0.3335046248715313,-0.07798327743427559,0.29907502569373073,-0.06474249989230886,0.2738951695786228,-0.043028665497687496,0.25025693730729703,-0.04525530693555257,0.2317574511819116,-0.03544269204819298,0.20863309352517986,-0.059753039714853844
band,oos_warm,first,2h,1050,0.015676649009210567,0.08277244257191196,0.005489457739455599,0.016337758501369593,0.05309811406975034,0.16134946179183707,0.0,0.23333333333333334,0.017142857142857144,0.7666666666666667,0.0027412131273364176,0.6190476190476191,-0.006232788360605686,0.52,-0.01975462495195807,0.44666666666666666,-0.04986332366412752,0.40476190476190477,-0.017868081359097444,0.3647619047619048,-0.010352263859146752,0.3352380952380952,-0.004250755156621484,0.31047619047619046,0.009951993724298048,0.2838095238095238,-0.004756581595469366,0.2580952380952381,-0.022418813297993723
band,oos_warm,first,4h,545,0.021030823251580216,0.11486969056706234,0.007555239463328723,0.024169968158948115,0.08077243196199954,0.22563932455063185,0.0,0.1706422018348624,0.023853211009174313,0.8293577981651377,0.029186136107916785,0.6807339449541284,-0.01127849455778921,0.6036697247706422,0.008570995674149541,0.5394495412844037,0.031508591531197,0.4954128440366973,0.05673357375827528,0.44954128440366975,0.06591492684723167,0.41834862385321103,0.06892778861009066,0.3871559633027523,0.07628943306999772,0.3669724770642202,0.10954020551082763,0.3376146788990826,0.10863341906378399
band,oos_warm,first_fill,all,11376,0.007666515614614939,0.053922386296004814,0.003346830249115273,0.00921797893852232,0.030193085620249083,0.09609551145869417,0.0,0.3413326300984529,0.008614627285513361,0.6586673699015471,-0.023598003106799218,0.47943037974683544,-0.0745647233254117,0.3853727144866385,-0.09164775669759294,0.32383966244725737,-0.10300323087943183,0.28208509142053445,-0.10269132241749916,0.25087904360056257,-0.09079313540301098,0.22732067510548523,-0.07797536524120649,0.2063115330520394,-0.07454430787667377,0.18908227848101267,-0.07506228017625649,0.17405063291139242,-0.06922768384667545
band,oos_warm,first_fill,15m,7429,0.006249786904467853,0.04108728230594217,0.002914277624682779,0.007431710379235675,0.02247220056276275,0.06842139621209696,0.0,0.3875353344999327,0.0056535199892313905,0.6124646655000673,-0.031607962919689626,0.4238793915735631,-0.0911579953632864,0.32978866603849777,-0.11263950251911484,0.27029209853277697,-0.1275175055596141,0.22910216718266255,-0.13809465871180304,0.20123839009287925,-0.12616226633845418,0.18010499394265717,-0.1141185066360253,0.16072149683672096,-0.11315667202151618,0.14578005115089515,-0.11765645207504195,0.13595369497913581,-0.10106613032628092
band,oos_warm,first_fill,1h,2185,0.011352387345865102,0.06592034881644555,0.004005008518362306,0.011572610678134677,0.041721559418561496,0.12039404133483747,0.0,0.2897025171624714,0.010526315789473684,0.7102974828375286,-0.02391790728303936,0.5386727688787185,-0.06919891329778002,0.4439359267734554,-0.07963661537022142,0.38215102974828374,-0.07981651103043556,0.3391304347826087,-0.06597360669933053,0.30480549199084667,-0.05125524835006645,0.2796338672768879,-0.02656783893367353,0.25720823798627,-0.0221664742302302,0.23844393592677346,-0.00990029598307677,0.21464530892448513,-0.029330093311975274
band,oos_warm,first_fill,2h,1157,0.015682228164772025,0.0805919961850317,0.0054478456078537055,0.016230796393912707,0.051721780595674144,0.159060355580538,0.0,0.23336214347450301,0.016421780466724288,0.766637856525497,0.00046423914857570423,0.6179775280898876,-0.010794092363651095,0.5185825410544511,-0.027765038951546323,0.445980985306828,-0.054725146597737674,0.4062229904926534,-0.01807703218185593,0.3647363872082973,-0.01452755167350044,0.3327571305099395,-0.01271828342507852,0.31028522039757994,0.008904924829336355,0.2817631806395851,-0.009410100618281583,0.25583405358686256,-0.024825668240792385
band,oos_warm,first_fill,4h,605,0.021710183306720063,0.11719461901238211,0.007671107083084246,0.023373688646459334,0.07898839821740661,0.22894142205241494,0.0,0.1669421487603306,0.023140495867768594,0.8330578512396695,0.029884571811818306,0.6826446280991736,-0.012198910941669989,0.6016528925619835,0.0004994300527617954,0.5371900826446281,0.021867499146581853,0.48925619834710743,0.037636364030759976,0.4479338842975207,0.055188280727106825,0.41652892561983473,0.05572165635588678,0.3834710743801653,0.05115064463355807,0.3652892561983471,0.08749622588446297,0.33884297520661155,0.09307738323635585
band,oos_warm,all,all,24026,0.008130395662921907,0.04889404156894846,0.003319350513367324,0.009096936839491879,0.029398369840979193,0.09610696450303204,0.0,0.3483725963539499,0.012361608257720803,0.6516274036460501,-0.05329469279627129,0.4767335386664447,-0.10036198631505339,0.38092066927495216,-0.12320989257601933,0.31977857321235326,-0.13363222607007638,0.2776575376675268,-0.13541968470735993,0.24694081411803878,-0.12533941307255117,0.22375759593773412,-0.10798222096998514,0.2041538333472072,-0.09958451588305467,0.18729709481395154,-0.09820251186533711,0.1737284608340964,-0.08622052950161309
band,oos_warm,all,15m,15837,0.006588921786687241,0.03853889371991471,0.0028680313443733736,0.007326545552152485,0.02209709708370545,0.0730916564803222,0.0,0.39773947085937994,0.007640335922207489,0.6022605291406201,-0.07045340550948588,0.4206604786260024,-0.12145926163581863,0.3268295763086443,-0.14182598223171944,0.26810633327019007,-0.15502039735429204,0.22857864494538108,-0.15917107437682923,0.20218475721411883,-0.14412424708102153,0.18229462650754563,-0.12295577547299111,0.16373050451474394,-0.11774579677203362,0.14908126539117256,-0.11665472864390702,0.13935720149018122,-0.09594723914956711
band,oos_warm,all,1h,4654,0.012122351759829838,0.059414683538738855,0.004283130894155365,0.01203437770251198,0.037992789823273476,0.1091589077549916,0.0,0.28104856037816933,0.012032660077352814,0.7189514396218307,-0.027059616061903602,0.5504941985388913,-0.069327091151419,0.4477868500214869,-0.10464828154884878,0.3867640739149119,-0.09990817021101284,0.33519553072625696,-0.11686837526393296,0.2952299097550494,-0.1262175608042239,0.26686721100128924,-0.11475986979971292,0.24344649763644177,-0.11587622809423954,0.22625698324022347,-0.10468817224035953,0.2064890416845724,-0.11339655170505214
band,oos_warm,all,2h,2344,0.016715522911686646,0.07293013662661194,0.005308355933135867,0.015845951067875598,0.055365245464014876,0.1466241105877452,0.0,0.23720136518771331,0.032423208191126277,0.7627986348122867,-0.02242807045544929,0.6070819112627986,-0.056432435092637845,0.5127986348122867,-0.07332863051382625,0.43899317406143346,-0.09918882356788833,0.40017064846416384,-0.06358407155516381,0.3622013651877133,-0.05379812504716902,0.3319112627986348,-0.042896388753045356,0.3152730375426621,0.0016160943702362752,0.28498293515358364,-0.0322676932593194,0.2619453924914676,-0.04119461077668709
band,oos_warm,all,4h,1191,0.022542048602649214,0.0981726326206527,0.007294520911580789,0.020813482349720004,0.07945049981625686,0.21987587833670635,0.0,0.17380352644836272,0.036943744752308987,0.8261964735516373,0.0115597549051559,0.6775818639798489,-0.027663669399743507,0.5793450881612091,-0.04631605907242921,0.5104953820319059,-0.04877681853039838,0.4643157010915197,-0.03319336019534119,0.4265323257766583,-0.012473732794462808,0.39378673383711166,-0.009615121609291665,0.3694374475230898,0.007599340161503111,0.3509655751469353,0.043894149463063505,0.32913518052057095,0.06161215438693468
zone_top,full,first,all,41966,0.009445200395566232,0.26272196988538876,0.003677132800006991,0.010699473249502104,0.035652462616711976,0.1183061272631615,0.0,0.3140637659057332,0.010913596721155222,0.6859362340942667,-0.033755960406740844,0.5164418815231377,-0.07484573848658559,0.4211981127579469,-0.09496017715089036,0.3585998189010151,-0.10319722860883701,0.3140637659057332,-0.10598526940990728,0.2791068960587142,-0.10822308008641171,0.2530620025735119,-0.10786939111445347,0.23104417862078827,-0.1063699772785043,0.2113139207930229,-0.11571379012837224,0.19613496640137254,-0.11127306689068217
zone_top,full,first,15m,28345,0.007424458005825728,0.21994750853003842,0.0030858045518295345,0.008469965447194526,0.026030355782079156,0.08403715636326625,0.0,0.3604515787616864,0.007232316105133181,0.6395484212383137,-0.04458204894475013,0.457364614570471,-0.09558271017372887,0.3602046216263891,-0.12080296400707118,0.2991709296172164,-0.13100541549377917,0.257082377844417,-0.1368927963563168,0.225401305344858,-0.13991511084282648,0.20155230199329688,-0.14216563886259187,0.18264244134768037,-0.13966371001672306,0.16546128064914448,-0.15022343126308874,0.1533251014288234,-0.14239441409595482
zone_top,full,first,1h,7778,0.014241408486181896,0.3289836330505561,0.005125324803609449,0.014992261377758545,0.04803919666411769,0.1682266177821236,0.0,0.24440730264849575,0.013885317562355361,0.7555926973515042,-0.009313975773816699,0.5968115196708665,-0.03895957989345782,0.499742864489586,-0.0544155441313498,0.4322447930059141,-0.06117211639772024,0.38351761378246335,-0.05833658938604711,0.3445615839547442,-0.05922381847217211,0.3139624582154796,-0.05373763733046175,0.28799177166366674,-0.04926737951227691,0.2653638467472358,-0.05442325258034203,0.2433787606068398,-0.06504537553632037
