arm,label,combine_obs,retap_mode,segment,adopted_arm,num_cells,num_symbols,num_trades,win_rate,mean_net_r,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,identity_max_abs,stop_width_p50,stop_width_p90,entry_in_zone_p50,retap_trades,retap_trade_share,reentry_trades,zone_retap_and_reentry,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,liquidation_events,symbols_below_gate,min_symbol_trades,exclude
split_once,분리·첫탭만,False,once,full,False,44,11,40205,0.4106205695808979,-0.0793439834279844,0.0914926278795343,0.1026281818771748,0.0259731605778296,0.0108873867498732,0.0301628727956712,4.220638641916375e-06,0.0011807886683291,0.1708366113075188,5.684341886080803e-14,0.0088183093047315,0.0272412635108312,-0.0127973476999593,0,0.0,13244,0,-19.363154591745783,10.447420299788876,-1.8533909841970344,23,66.25621508802463,66.25621508802463,33262,0,2724,-BNB
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12259,0.4059058650787177,-0.1029781612378561,0.0878459610130341,0.11553168654195,0.0291936473124104,0.0121630101424551,0.03403635791114,1.38421385592828e-05,-0.0001144217956246,0.19082412225089,5.684341886080803e-14,0.0074602861928499,0.0216121781484566,-0.0155304347826118,0,0.0,3910,0,-7.897545869211099,7.369802789536199,-1.0716088469048588,15,346.326903450123,346.326903450123,9621,0,611,-BNB
split_once,분리·첫탭만,False,once,full,False,44,11,40510,0.4090841767464823,-0.08215783018815,0.087158695477117,0.1019894355095471,0.0257760046535213,0.0107479037192229,0.0300460807111517,4.188861431701996e-06,0.0007529122103931,0.1693165256652668,5.684341886080803e-14,0.008864978639925,0.0274080286475876,-0.0126996124030949,0,0.0,13303,0,-20.24150693822793,11.906185446540029,-1.7000832910854895,23,23905.602803231606,23905.602803231606,34078,0,2745,-BTC
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12360,0.4062297734627831,-0.1014307335155337,0.0883213042358894,0.1150350326299401,0.0290602464124936,0.0120950983103029,0.0339058816857911,1.372902723286795e-05,-0.0003579503143377,0.1897520377514231,5.684341886080803e-14,0.0075034322032655,0.021889889087495,-0.0153534437663477,0,0.0,3951,0,-7.707445680386535,6.900765378806294,-1.1168972218730588,16,39.9909907480144,39.9909907480144,9449,0,622,-BTC
split_once,분리·첫탭만,False,once,full,False,44,11,39692,0.409654338405724,-0.0832136985993416,0.090101871887773,0.1043745457672198,0.0263904240180284,0.0110226728681415,0.0307281115963739,1.6816338474188135e-06,0.0007981346035048,0.1733155704871147,5.684341886080803e-14,0.0086426169963766,0.026444871447058,-0.0132563798219565,0,0.0,12956,0,-19.920777815580777,13.313098406864032,-1.4963291945104171,21,15.843608448711906,15.843608448711906,34492,0,2735,-DOGE
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,11980,0.4077629382303839,-0.1006401666837767,0.0939069446317863,0.1178329190035313,0.0297843260059079,0.0124244963580394,0.0347045173358155,5.571570172933853e-06,-0.000204718957904,0.194547111315563,5.684341886080803e-14,0.0072672261952181,0.0207358347475318,-0.0161226241702629,0,0.0,3793,0,-7.14347756479206,6.458676679648951,-1.1060280486405043,15,184.505502371876,184.505502371876,9467,0,626,-DOGE
split_once,분리·첫탭만,False,once,full,False,44,11,39490,0.4110660926816916,-0.0799963048813025,0.0937181632358501,0.1045158641321728,0.0264342769616892,0.0110545308367235,0.0307504586071906,4.714562381682888e-06,0.0009546230169961,0.1737144681171527,5.684341886080803e-14,0.008633408052572,0.0266410675724304,-0.0133542156321518,0,0.0,12982,0,-18.65329670154567,10.251281631856036,-1.8196063059647325,21,218.51594919307695,218.51594919307695,32773,0,2722,-DOT
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12005,0.4065805914202415,-0.1039023550057045,0.0907673017336795,0.1178319398462505,0.0297408429743355,0.0123373374905282,0.0347806767351558,1.5508377213882317e-05,-3.664868410045945e-05,0.1946696567393837,5.684341886080803e-14,0.0072854507800415,0.0210158736524295,-0.0160281163434906,0,0.0,3810,0,-7.335801210283355,6.593635096638263,-1.1125579597244444,15,7.177122234806987,7.177122234806987,9051,0,611,-DOT
split_once,분리·첫탭만,False,once,full,False,44,11,39928,0.410839511120016,-0.0790112346680548,0.092284701392444,0.1031211107557967,0.0260873015498104,0.0109185414731584,0.0303285227447261,4.662844832014056e-06,0.0008357966921767,0.1712959360604989,5.684341886080803e-14,0.0087610579470171,0.0270338635968016,-0.0130004228329801,0,0.0,13131,0,-18.867076184150672,10.814223202266458,-1.7446538536578835,23,1236.206193513029,1236.206193513029,32431,0,2746,-ETH
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,11982,0.4034384910699382,-0.1103274225369659,0.082110258993056,0.1166509513858475,0.029419965199205,0.0121665666332969,0.0344774427086023,1.5538146257107095e-05,-0.0002927825431869,0.1924376815300221,5.684341886080803e-14,0.007380666374354,0.0212861531646577,-0.0157875018007192,0,0.0,3769,0,-8.264303554367617,8.154565376420411,-1.0134572687668335,17,18.570775488448472,18.570775488448472,9428,0,623,-ETH
split_once,분리·첫탭만,False,once,full,False,44,11,39556,0.410051572454242,-0.0825439333746017,0.0912269726676312,0.1046643322314226,0.0264523301611104,0.0110307337135748,0.0308331112552075,4.706696037330802e-06,0.0007856919848816,0.1737709060422328,5.684341886080803e-14,0.0086038496428927,0.0264852840485895,-0.0134189873417736,0,0.0,13048,0,-18.82920572857648,9.31605382468203,-2.021156820572486,23,75.58600520006529,75.58600520006529,32029,0,2714,-LINK
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12020,0.4061564059900166,-0.1043596331014399,0.0894306630980233,0.1174395001352037,0.0296303181513885,0.0122731068709139,0.0346877300021366,1.5489023997725228e-05,-0.0002558479841776,0.1937902961994628,5.684341886080803e-14,0.0073397592249005,0.0208494800018206,-0.016266623779209,0,0.0,3832,0,-7.275563251619315,6.6244269109926845,-1.0982932334185955,15,2951.440376430777,2951.440376430777,9187,0,614,-LINK
split_once,분리·첫탭만,False,once,full,False,44,11,39644,0.4119917263646453,-0.0767778906773475,0.0956599551365874,0.1038158010863085,0.0262852859932555,0.0110371113930919,0.0304883906136252,4.696248321376683e-06,0.0008065604793336,0.1724378458139355,5.684341886080803e-14,0.0086800282013147,0.0267499645049589,-0.0131922279792708,0,0.0,13037,0,-18.117048522147545,9.215583241439234,-1.9659144784978508,21,30.742812186426377,30.742812186426377,32009,0,2718,-LTC
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12018,0.4068896655017474,-0.1019939211881211,0.0910887131062928,0.1169872598611407,0.0295602435651272,0.0123142554575848,0.0344661251947478,1.5491601635268532e-05,-0.000260741385822,0.1930826342944137,5.684341886080803e-14,0.007339040000081,0.021123132706428,-0.0158870668095711,0,0.0,3829,0,-7.501904399148704,6.876345065547673,-1.0909726500979788,14,21.22089838015954,21.22089838015954,9311,0,616,-LTC
split_once,분리·첫탭만,False,once,full,False,44,11,39573,0.4092436762439037,-0.0849422715955714,0.0893651806726818,0.104866418997845,0.0264990775229363,0.011042974648259,0.0309017172097364,4.288044287727689e-06,0.0009929758451897,0.1743074522682528,5.684341886080803e-14,0.0085972306850964,0.0264529151062567,-0.0134355555555561,0,0.0,12968,0,-20.202715018528288,9.288734326668486,-2.1749696253584454,22,154.8292193802736,154.8292193802736,31776,0,2718,-SOL
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,11933,0.4044247046006872,-0.1084245061284712,0.0851090964435971,0.1172089931048166,0.029578793913204,0.0122614483918578,0.0346076307893327,1.422029469523572e-05,-0.0001374839218384,0.1935336025720681,5.684341886080803e-14,0.0073547180042081,0.0211498215197551,-0.0160213082778686,0,0.0,3773,0,-8.022793955298482,7.563766311133484,-1.060687708382705,16,12.76333391224908,12.76333391224908,9553,0,622,-SOL
split_once,분리·첫탭만,False,once,full,False,44,11,40691,0.4124253520434494,-0.0746010242195755,0.095857188273734,0.1023198604109306,0.0259303789260181,0.0109260677050983,0.0300014619615059,4.575411478033403e-06,0.0012758680782803,0.1704582124933095,5.684341886080803e-14,0.0088133568634107,0.0271406796485014,-0.0127321428571447,0,0.0,13499,0,-18.511048677673177,9.17054663082034,-2.0185327465062235,20,174.03364498760726,174.03364498760726,33418,0,3182,-TRX
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12519,0.4080996884735202,-0.0979734556496048,0.0932346303918053,0.1154349437891419,0.0292084256496434,0.0122323268809682,0.033928445771409,1.4871640582527136e-05,0.0003890723096647,0.1912080860414099,5.684341886080803e-14,0.0074624300321533,0.0215947789557843,-0.0151636618283711,0,0.0,4040,0,-7.641857928516243,6.964307393507151,-1.097289004738759,15,14.34063020681391,14.34063020681391,9592,0,901,-TRX
split_once,분리·첫탭만,False,once,full,False,44,11,39682,0.4111435915528451,-0.0790001113958217,0.0934972571112703,0.1038398306052079,0.0262683332240687,0.0109931784518506,0.0305414807639051,4.691751132822368e-06,0.0008498537109283,0.1724973685070921,5.684341886080803e-14,0.0086792176027566,0.0267934018053707,-0.0130820512820488,0,0.0,13002,0,-18.469758050518283,11.099405373804576,-1.664031308749952,20,804.9620955955426,804.9620955955426,33422,0,2712,-XRP
split_once,분리·첫탭만,False,once,oos_warm,False,44,11,12085,0.4081092263136119,-0.098845826017337,0.0940679996868803,0.1168419433700344,0.0295323853977599,0.0123172894208541,0.034405676661117,1.5405715221568655e-05,-0.00019887486077,0.1929138257042169,5.684341886080803e-14,0.007361238891841,0.0211121112935235,-0.0157016393442584,0,0.0,3873,0,-7.117758283754649,6.8038355865231255,-1.046139077471733,16,32.15331885287116,32.15331885287116,9231,0,613,-XRP
split_once,분리·첫탭만,False,once,full,False,36,9,32998,0.4114188738711437,-0.0793987721345889,0.0951864595793351,0.1053594190467259,0.026657996111103,0.0111646172216525,0.030980665823713,2.0227714004408615e-06,0.0004205107393298,0.1745852317139247,5.684341886080803e-14,0.008529292780681,0.0260030647792285,-0.0137999999999962,0,0.0,10703,0,-15.747564556566942,9.458857199513332,-1.6648485355479488,18,16.11746074643603,16.11746074643603,27670,0,2797,-new3
split_once,분리·첫탭만,False,once,oos_warm,False,36,9,9962,0.4094559325436659,-0.0965428884406954,0.0984570320093325,0.1183127371855738,0.0299052693010717,0.0124752448101716,0.0348454064978956,6.700201834144504e-06,-0.0005454375465192,0.1949999204500273,5.684341886080803e-14,0.0072479551884105,0.0204515532765683,-0.0168544937176647,0,0.0,3128,0,-5.577519562441994,5.076748386003181,-1.0986401409649258,13,9.871825358359416,9.871825358359416,7609,0,635,-new3
merge_once,병합·첫탭만,True,once,full,False,44,11,37873,0.40942095952261504,-0.07769477244972256,0.08546495691769955,0.09813504184808684,0.024809901712151264,0.010358082173486062,0.02889347681374299,5.0942296146319835e-06,0.0009581325903421087,0.16315972936742282,5.684341886080802e-14,0.009465657011864002,0.03049005045356062,-0.011145187345113494,0,0.0,11072,0,-18.162660601042038,9.870402087628424,-1.8401135475328956,22,103.12987178798878,103.12987178798878,30696,0,2708,-ADA
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11577,0.4054590999395353,-0.10039502288112873,0.08367374311050575,0.11145909236440675,0.028130709780156804,0.011666400711714089,0.03290083873345477,1.6665263729373508e-05,-0.00010494086182708723,0.18406876599163474,5.684341886080802e-14,0.007907107354229961,0.023925807558542896,-0.01369189189189014,0,0.0,3258,0,-7.16448847043105,6.697417268631661,-1.0697390028223246,17,66.24324658322274,66.24324658322274,8913,0,641,-ADA
merge_once,병합·첫탭만,True,once,full,False,44,11,37639,0.40962831106033637,-0.07722710310056131,0.08595947895737786,0.09793582911507354,0.024781710026427775,0.010381510977249259,0.028792205870455407,3.4016878378924998e-06,0.0012919243808966157,0.16318658205793907,5.684341886080802e-14,0.009495256011021583,0.030273112202867304,-0.010883102169967993,0,0.0,10952,0,-18.76171873856883,10.447185036233016,-1.7958635434807826,24,45057.39104568097,45057.39104568097,31911,0,2705,-BCH
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11493,0.4037240059166449,-0.10421128480652243,0.07906073061566203,0.11085924708470923,0.027959600305400317,0.011563368295544123,0.032768604255644235,1.1140357481113357e-05,0.0001100551234054573,0.18327201542218466,5.684341886080802e-14,0.008003476691390957,0.024325154256491746,-0.013374789915970377,0,0.0,3207,0,-7.737935669588472,6.388482980192538,-1.2112321021406658,17,359.99929615575405,359.99929615575405,8811,0,635,-BCH
merge_once,병합·첫탭만,True,once,full,False,44,11,38256,0.409896486825596,-0.07537844282055285,0.08590773363821494,0.09673626845357992,0.02448294418761069,0.010264091831679251,0.028428281716505667,5.091581430420937e-06,0.0013694986879630663,0.16128617645876817,5.684341886080802e-14,0.00964019099286989,0.03103590825874279,-0.010656096618356453,0,0.0,11262,0,-18.8238039213117,10.46123320911474,-1.799386701838437,25,251.06830750137797,251.06830750137797,30807,0,2716,-BNB
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11812,0.4062817473755503,-0.0956079578081087,0.08455644197151566,0.10903123568487838,0.02756789244240295,0.011512647783859721,0.0320842090898146,1.649030978684248e-05,-4.8075531118325294e-05,0.18016439977962412,5.684341886080802e-14,0.008155761724846227,0.024604883043240103,-0.013000422832980163,0,0.0,3334,0,-7.45066053877268,6.933198457358803,-1.0746354059524503,17,18.15826588554427,18.15826588554427,9194,0,648,-BNB
merge_once,병합·첫탭만,True,once,full,False,44,11,38461,0.4075037050518707,-0.08026656542094103,0.07933386579753798,0.0960150243004989,0.024246038566400584,0.010077700264151133,0.028324939698175653,5.0644429214576675e-06,0.0009316639463325418,0.15960043121847947,5.684341886080802e-14,0.009713520404372424,0.031318062561869475,-0.010618837209301254,0,0.0,11192,0,-19.61404742723309,12.951867267587193,-1.5143798976629719,25,70.6856014089068,70.6856014089068,32718,0,2723,-BTC
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11871,0.40459944402324993,-0.09923530735151131,0.07996910379135264,0.10864201434386321,0.027415118141118022,0.011362022948012375,0.032078312870613294,1.6408351377489963e-05,-0.0003094655121204343,0.1792044111428638,5.684341886080802e-14,0.008202213642883545,0.02481042253087835,-0.013000422832980163,0,0.0,3321,0,-7.489755135342774,6.747902469460689,-1.1099382614433928,17,835.4711014634172,835.4711014634172,9103,0,642,-BTC
merge_once,병합·첫탭만,True,once,full,False,44,11,37753,0.40770269912324847,-0.08210345825852834,0.08130221247294753,0.09829486080545242,0.024834158255243398,0.01034181088341436,0.0289759119013672,1.9857829574303097e-06,0.0009569431030418662,0.16340567073147594,5.684341886080802e-14,0.009464370363446332,0.030140251317221593,-0.011068571428574082,0,0.0,11008,0,-19.42442399851574,14.185760865468174,-1.369290246940496,23,687.3326549651835,687.3326549651835,32849,0,2703,-DOGE
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11502,0.4052338723700226,-0.10052069471840691,0.08327362959507577,0.1113437626464949,0.02810131306092083,0.011653688519732065,0.03287750309627682,6.5179328805309064e-06,-0.00018846094282225746,0.18379432431348344,5.684341886080802e-14,0.00792144126519707,0.024104541793367244,-0.013533663300999244,0,0.0,3225,0,-6.964412834064073,6.232752320751476,-1.1173896339305172,16,33.57372019120766,33.57372019120766,9049,0,643,-DOGE
merge_once,병합·첫탭만,True,once,full,False,44,11,37588,0.4096254123656486,-0.07768616920046323,0.08619932446021694,0.0984793730765986,0.024885703562507782,0.010372024492334608,0.029017506335876898,4.939785022393756e-06,0.001125946408341294,0.1638854936606804,5.684341886080802e-14,0.00943093284430719,0.030355606382587715,-0.011110984386134021,0,0.0,10962,0,-17.914433588577523,10.62177385451783,-1.6865764451347134,23,1524.6267513838986,1524.6267513838986,30188,0,2694,-DOT
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11593,0.40593461571638056,-0.09885912355124783,0.08473315073406838,0.11112060662172586,0.02803409464409338,0.011608873185036896,0.03282387166391993,1.6016271838327998e-05,-1.1188101298333754e-05,0.18359227428531605,5.684341886080802e-14,0.007963232467140422,0.0242285032295511,-0.013451866666669109,0,0.0,3237,0,-6.933323219783534,5.67138409693283,-1.222509902570905,17,83.05550977660911,83.05550977660911,8715,0,629,-DOT
merge_once,병합·첫탭만,True,once,full,False,44,11,37878,0.4086276994561487,-0.0786715774325826,0.08280910587887154,0.09709432079346435,0.024538749828888845,0.01023180667497788,0.02860302982945907,5.142392396699492e-06,0.0010076337922685836,0.16148068331145451,5.684341886080802e-14,0.009604136327725,0.0310658440654184,-0.010766433566434157,0,0.0,11056,0,-18.785959624436767,10.936403288704353,-1.717745691020723,25,70.43913197803148,70.43913197803148,30657,0,2723,-ETH
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11509,0.4009905291510991,-0.1103930409043529,0.0717320221410975,0.11042049767715001,0.027816705383739017,0.011451755297060256,0.032697500329307246,1.6924453836317955e-05,-0.000278320095642094,0.18212506304545026,5.684341886080802e-14,0.008026677492784294,0.024362377518993065,-0.01337002856445589,0,0.0,3189,0,-8.162757614386429,8.010033888478109,-1.0190665517817599,19,84.61723726615243,84.61723726615243,9070,0,654,-ETH
merge_once,병합·첫탭만,True,once,full,False,44,11,37653,0.4087854885400898,-0.07979315718228089,0.0841396511122382,0.09861739858650678,0.024913548661528027,0.010372064720558715,0.029072003661571408,5.1731213768407125e-06,0.0009526195429788444,0.1639328082945194,5.684341886080802e-14,0.009405428882632535,0.030231228434122497,-0.011219696401795322,0,0.0,11061,0,-18.556996530330167,10.012439769150324,-1.8533940735910115,24,192.7234915900809,192.7234915900809,30767,0,2700,-LINK
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11569,0.40478865934825825,-0.10140981537351565,0.08155990473853678,0.11086108670248151,0.027949273129896143,0.011542488254265917,0.03278501259948813,1.6836678987136602e-05,-0.00018497725306642075,0.18296972011205256,5.684341886080802e-14,0.008016372865339414,0.02414146966082424,-0.01372006554539,0,0.0,3253,0,-7.233596059383749,6.518458990266621,-1.1097095295352741,16,34.578977267135606,34.578977267135606,8819,0,639,-LINK
merge_once,병합·첫탭만,True,once,full,False,44,11,37724,0.4098716997137101,-0.07629950082688151,0.08646222753289984,0.09787334707832443,0.02475817220174824,0.010359552218366765,0.028787561168446007,5.1143504982228056e-06,0.0009779813423990218,0.16276172835978162,5.684341886080802e-14,0.009501687280880198,0.030559166778938218,-0.011018887945671383,0,0.0,11030,0,-17.332958974399773,9.709667158545177,-1.7851239070687994,23,383.5150656808982,383.5150656808982,29603,0,2710,-LTC
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11568,0.40542876901798064,-0.09936187480134635,0.08305033501989076,0.11051541720627493,0.027911650657251715,0.011605846797186684,0.03258394345781306,1.6678229442855904e-05,-0.0002213265267317909,0.1824122098212379,5.684341886080802e-14,0.008009362332491648,0.024321713901646395,-0.01342000000000181,0,0.0,3229,0,-7.214015377041878,6.393142856273294,-1.128398901639293,16,6.676259507731926,6.676259507731926,8848,0,639,-LTC
merge_once,병합·첫탭만,True,once,full,False,44,11,37640,0.4074654622741764,-0.08345138881873165,0.08094378167052758,0.0987579433741557,0.02492867784229761,0.010345450871530062,0.02915415336879774,5.174908055318368e-06,0.0012037701244240531,0.16439517048925933,5.684341886080802e-14,0.009409037743949626,0.030062642579800264,-0.011234246398513087,0,0.0,10974,0,-19.569752186902303,10.033987545533124,-1.9503464697456454,24,95.39667666203505,95.39667666203505,29756,0,2688,-SOL
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11459,0.4028274718561829,-0.10600280687185991,0.07670819479465764,0.11063087747346448,0.027883436064731194,0.011501993277716938,0.03273231819925545,1.699830170190971e-05,-5.4621650352621336e-05,0.1827110016665176,5.684341886080802e-14,0.00802583534882971,0.02442260752243353,-0.013500000000002057,0,0.0,3163,0,-7.757883363783426,7.058151676468888,-1.0991380915838587,17,10212.474852004609,10212.474852004609,9047,0,639,-SOL
merge_once,병합·첫탭만,True,once,full,False,44,11,38640,0.4101966873706004,-0.07419990328542597,0.08622695389883532,0.09612659306745232,0.024336197560153382,0.010214679248558857,0.02823403578565762,5.040981863410542e-06,0.0015103105405768543,0.16042685718426086,5.684341886080802e-14,0.009688868587004788,0.03104960222781755,-0.010556183064402466,0,0.0,11394,0,-18.164457129264385,9.776687436764696,-1.8579357524469833,22,511.477881549826,511.477881549826,30916,0,3050,-TRX
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,12005,0.4047480216576427,-0.09990498149731313,0.0802698168547209,0.10872228576988692,0.027470004225803493,0.011439691830931163,0.03203301860107931,1.6225201099723728e-05,0.0004935727232337694,0.18017479835203445,5.684341886080802e-14,0.008180271621610268,0.024639748753067136,-0.01276470588235337,0,0.0,3412,0,-7.917291640796994,6.918546929317681,-1.1443575828396977,18,110.28690762055871,110.28690762055871,9320,0,881,-TRX
merge_once,병합·첫탭만,True,once,full,False,44,11,37803,0.40986165119170437,-0.07625448130237752,0.08632953117449894,0.09775041435693249,0.024715052487719227,0.010322502437758629,0.028775428084023103,5.103662624526019e-06,0.0010155114478200555,0.16258401247687723,5.684341886080802e-14,0.009511200215331762,0.030604523452422313,-0.0109121387283237,0,0.0,11006,0,-17.57804106159912,10.425791465307983,-1.6860150253427169,23,107493.64499493879,107493.64499493879,30949,0,2698,-XRP
merge_once,병합·첫탭만,True,once,oos_warm,False,44,11,11681,0.4069857032788289,-0.09554834516415686,0.08693746502161989,0.11054792432129928,0.027908538157413555,0.011587399488445308,0.03261631626711869,1.6516887098275587e-05,-0.0001908849355983877,0.18248581018577653,5.684341886080802e-14,0.008029062832940406,0.024284778898562013,-0.013300591715971881,0,0.0,3291,0,-6.726111428103839,6.130101191550017,-1.0972268186005456,17,5.258445408176653,5.258445408176653,8809,0,640,-XRP
merge_once,병합·첫탭만,True,once,full,False,36,9,31453,0.4101675515849045,-0.0765638107858428,0.08820919660573646,0.09936047119320424,0.02513124538093978,0.010510825437876719,0.02923396770457593,2.41167171500952e-06,0.0005340860032686867,0.16477300739157885,5.684341886080802e-14,0.009298504313697801,0.029628853607311826,-0.011592212024335517,0,0.0,9078,0,-14.759376226722551,10.19582458910102,-1.4475902461581978,20,231.23530963820886,231.23530963820886,26284,0,2779,-new3
merge_once,병합·첫탭만,True,once,oos_warm,False,36,9,9637,0.4089446923316385,-0.09133806577249352,0.09297145402924924,0.11185911038821697,0.028266367337431514,0.011779432569160636,0.03295844332006536,7.871153932986866e-06,-0.000561704967064812,0.1843095198017424,5.684341886080802e-14,0.007892373224436077,0.02373414929289828,-0.01437683701906561,0,0.0,2659,0,-5.196849155088798,4.813804312328432,-1.0795721674392469,15,45.068719276382836,45.068719276382836,7280,0,670,-new3
