symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
SOL/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784664000000,4272,32,0.53125,0.08700831926875599,0.04127244900984824,10.02308711985432,1.5402378353965431,0.328125,0.7872340425531915,47,37,1.0
SOL/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784664000000,4272,32,0.53125,0.08700831926875599,0.04127244900984824,10.02308711985432,1.5402378353965431,0.328125,0.8085106382978723,47,38,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1784674800000,51264,280,0.5464285714285714,0.9917816651373589,0.07808988476747407,20.42664578601776,1.541109787084852,0.36607142857142855,0.7168674698795181,498,357,0.8764044943820225
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1784674800000,51264,296,0.5574324324324325,1.2566476528844164,0.08610641478988863,22.73574700199886,1.6200733060812949,0.3935810810810811,0.7895791583166333,499,394,0.8764044943820225
SOL/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1600128000000,1723158000000,34176,187,0.5294117647058824,0.4754535649909289,0.0742376085663804,16.964550412388643,1.4109666936119734,0.3235294117647059,0.7467948717948718,312,233,0.8146067415730337
SOL/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1600128000000,1723158000000,34176,199,0.5376884422110553,0.583949676179897,0.08228763630978794,18.753836400606936,1.455460561029762,0.3442211055276382,0.8306709265175719,313,260,0.8146067415730337
SOL/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,93,0.5806451612903226,0.3499453404686463,0.04095675731964187,27.91081261971392,1.763854560211743,0.45161290322580644,0.6666666666666666,186,124,1.0
SOL/USDT:USDT,1h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,97,0.5979381443298969,0.4246965587485731,0.04095675731964187,31.606967180276023,1.9035526746587499,0.4948453608247423,0.7204301075268817,186,134,1.0
SOL/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24.0,baseline,0,1723161600000,1784674800000,17088,87,0.5747126436781609,0.3063432069392269,0.04405544250917245,26.691423643263697,1.7213686966853055,0.4367816091954023,0.6536312849162011,179,117,1.0
SOL/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,,baseline,0,1723161600000,1784674800000,17088,91,0.5934065934065934,0.37868002183316496,0.04095675731964187,30.680870303666428,1.870577653179851,0.4835164835164835,0.7094972067039106,179,127,1.0
