symbol,timeframe,segment,tp_rule,guard,r_multiple,eligible,filled,num_trades,fill_rate,total_return,max_drawdown,win_rate,sharpe,mean_gross_r,n_take_profit,n_stop_loss,n_end_of_data
SOL/USDT:USDT,1h,oos,zone_height,0.003,3.0,198,132,62,0.6666666666666666,0.0088814586618169,0.1061295232587191,0.2419354838709677,1.5635326855476783,0.2803916151180839,15,47,0
SOL/USDT:USDT,1h,oos,zone_height,0.0,3.0,198,132,64,0.6666666666666666,0.0631986715273295,0.0944024366291392,0.265625,5.3493231286909175,0.7393199479203995,17,47,0
BNB/USDT:USDT,1h,full,entry_r,0.003,1.0,605,443,261,0.7322314049586777,0.3401169086409963,0.1332792075441267,0.6206896551724138,12.685605231356236,0.2413793103448276,162,99,0
BNB/USDT:USDT,1h,full,entry_r,0.0,1.0,605,443,285,0.7322314049586777,0.3348352269219576,0.1447444770791559,0.6175438596491228,11.945242647358594,0.2701754385964912,181,104,0
BNB/USDT:USDT,1h,full,zone_height,0.003,1.0,605,443,254,0.7322314049586777,0.3182247719822016,0.1293573261514929,0.5905511811023622,11.817294892682543,0.2385017894958291,150,104,0
BNB/USDT:USDT,1h,full,zone_height,0.0,1.0,605,443,274,0.7322314049586777,0.3194297755836678,0.1410182825807665,0.5766423357664233,11.285898782190454,0.294300496230371,158,116,0
BNB/USDT:USDT,1h,full,entry_r,0.003,1.5,605,443,231,0.7322314049586777,0.1482028191698364,0.2073634101664444,0.4805194805194805,5.624978298565095,0.2012987012987017,111,120,0
BNB/USDT:USDT,1h,full,entry_r,0.0,1.5,605,443,254,0.7322314049586777,0.1443345708963841,0.2178418830072396,0.4921259842519685,5.2324781926379735,0.240157480314961,126,128,0
BNB/USDT:USDT,1h,full,zone_height,0.003,1.5,605,443,229,0.7322314049586777,0.1256798771919677,0.229459264901341,0.4541484716157205,4.831105980730362,0.1883373305561574,104,125,0
BNB/USDT:USDT,1h,full,zone_height,0.0,1.5,605,443,249,0.7322314049586777,0.1375263864025359,0.2416159218984685,0.4457831325301205,4.940704800297269,0.2950833649040617,111,138,0
BNB/USDT:USDT,1h,full,entry_r,0.003,2.0,605,443,215,0.7322314049586777,0.1540301845501924,0.2072565905025193,0.4,5.429975995886208,0.2,86,129,0
BNB/USDT:USDT,1h,full,entry_r,0.0,2.0,605,443,235,0.7322314049586777,0.1376726732041324,0.2185573859163259,0.4085106382978723,4.723130308352716,0.225531914893617,96,139,0
BNB/USDT:USDT,1h,full,zone_height,0.003,2.0,605,443,212,0.7322314049586777,0.1213624117415842,0.2027944921705081,0.3820754716981132,4.4724906124966735,0.1770492205691704,81,131,0
BNB/USDT:USDT,1h,full,zone_height,0.0,2.0,605,443,231,0.7322314049586777,0.1541227253937422,0.2131280993211577,0.3766233766233766,5.138554765767486,0.3486048814306601,87,144,0
BNB/USDT:USDT,1h,full,entry_r,0.003,3.0,605,443,186,0.7322314049586777,0.1904824776522278,0.2148659740461968,0.3172043010752688,6.143681452377776,0.2613450948144264,58,127,1
BNB/USDT:USDT,1h,full,entry_r,0.0,3.0,605,443,204,0.7322314049586777,0.1846660568802725,0.2174218262846022,0.3284313725490196,5.710135641041131,0.3069126844876633,66,137,1
BNB/USDT:USDT,1h,full,zone_height,0.003,3.0,605,443,185,0.7322314049586777,0.0964424659547983,0.2128127152044662,0.2864864864864865,3.5921031434604163,0.1643664085645766,52,132,1
BNB/USDT:USDT,1h,full,zone_height,0.0,3.0,605,443,202,0.7322314049586777,0.1570907200790021,0.2077824456363569,0.2871287128712871,4.928432808659054,0.4618837217648935,57,144,1
BNB/USDT:USDT,1h,is,entry_r,0.003,1.0,400,287,162,0.7175,0.3373309976504404,0.0557628084336369,0.654320987654321,20.558556873875705,0.3086419753086419,106,56,0
BNB/USDT:USDT,1h,is,entry_r,0.0,1.0,400,287,180,0.7175,0.3502081889708808,0.0590959729076912,0.6611111111111111,20.09144735075622,0.3666666666666666,123,57,0
BNB/USDT:USDT,1h,is,zone_height,0.003,1.0,400,287,155,0.7175,0.2930507196311991,0.0573788310191795,0.6064516129032258,17.885239264278173,0.2836980784995051,94,61,0
BNB/USDT:USDT,1h,is,zone_height,0.0,1.0,400,287,169,0.7175,0.3204422105577481,0.0650216148055155,0.6035502958579881,18.228382278658454,0.4143910272343453,102,67,0
BNB/USDT:USDT,1h,is,entry_r,0.003,1.5,400,287,137,0.7175,0.1532373322022391,0.0849774880351791,0.4890510948905109,9.3674845319532,0.2226277372262772,67,70,0
BNB/USDT:USDT,1h,is,entry_r,0.0,1.5,400,287,154,0.7175,0.1631192757663562,0.0862584579269779,0.512987012987013,9.312789507259884,0.2987012987012981,80,74,0
BNB/USDT:USDT,1h,is,zone_height,0.003,1.5,400,287,135,0.7175,0.1006313773251253,0.1180823515566657,0.4444444444444444,6.3744916785466765,0.1837511167472161,60,75,0
BNB/USDT:USDT,1h,is,zone_height,0.0,1.5,400,287,149,0.7175,0.1347377243477149,0.1168013873577324,0.4496644295302013,7.698040950592441,0.4104222142592315,67,82,0
BNB/USDT:USDT,1h,is,entry_r,0.003,2.0,400,287,124,0.7175,0.0755232576434686,0.1395916052424287,0.3790322580645161,4.837410637607904,0.1370967741935483,47,77,0
BNB/USDT:USDT,1h,is,entry_r,0.0,2.0,400,287,138,0.7175,0.0712384307742491,0.1397675359710048,0.3985507246376811,4.356816365810228,0.1956521739130435,55,83,0
BNB/USDT:USDT,1h,is,zone_height,0.003,2.0,400,287,121,0.7175,0.0475206645034166,0.1339528539924695,0.3553719008264462,3.3376475652100916,0.1026712878251032,43,78,0
BNB/USDT:USDT,1h,is,zone_height,0.0,2.0,400,287,134,0.7175,0.099956787621074,0.1309972665908109,0.3656716417910448,5.758909931175005,0.4583322289302675,49,85,0
BNB/USDT:USDT,1h,is,entry_r,0.003,3.0,400,287,109,0.7175,0.0667505240054397,0.1560251076386656,0.2935779816513761,4.180507968671652,0.1743119266055046,32,77,0
BNB/USDT:USDT,1h,is,entry_r,0.0,3.0,400,287,122,0.7175,0.0649753496025523,0.1571100143776027,0.3114754098360656,3.861201171165546,0.2459016393442623,38,84,0
BNB/USDT:USDT,1h,is,zone_height,0.003,3.0,400,287,109,0.7175,0.0478113570970988,0.1540677337796883,0.2660550458715596,3.184302720464351,0.0957566202298028,29,80,0
BNB/USDT:USDT,1h,is,zone_height,0.0,3.0,400,287,121,0.7175,0.1238724209853011,0.145194271212127,0.2809917355371901,6.265272207552836,0.6473570067529779,34,87,0
BNB/USDT:USDT,1h,oos,entry_r,0.003,1.0,184,143,92,0.7771739130434783,-0.059409612862874,0.127638604976451,0.532608695652174,-6.687951062565671,0.0652173913043478,49,43,0
BNB/USDT:USDT,1h,oos,entry_r,0.0,1.0,184,143,98,0.7771739130434783,-0.072051910555532,0.1389299286719745,0.5102040816326531,-7.976162399642142,0.0408163265306122,51,47,0
BNB/USDT:USDT,1h,oos,zone_height,0.003,1.0,184,143,92,0.7771739130434783,-0.042229508574089,0.1203038489705376,0.532608695652174,-4.476708866285143,0.1054300944628963,49,43,0
BNB/USDT:USDT,1h,oos,zone_height,0.0,1.0,184,143,98,0.7771739130434783,-0.0612403253506425,0.1377649656952372,0.5,-6.516452580352773,0.0377507009243516,49,49,0
BNB/USDT:USDT,1h,oos,entry_r,0.003,1.5,184,143,88,0.7771739130434783,-0.0602078416024012,0.1529810899377996,0.4431818181818182,-5.680930084183913,0.1079545454545467,39,49,0
BNB/USDT:USDT,1h,oos,entry_r,0.0,1.5,184,143,94,0.7771739130434783,-0.0713316038973684,0.1630067503252399,0.4361702127659574,-6.62660057960525,0.0904255319148956,41,53,0
BNB/USDT:USDT,1h,oos,zone_height,0.003,1.5,184,143,88,0.7771739130434783,-0.0335256230091772,0.1426610972379045,0.4431818181818182,-2.8128971396996953,0.1356809127705276,39,49,0
BNB/USDT:USDT,1h,oos,zone_height,0.0,1.5,184,143,94,0.7771739130434783,-0.0527092034855957,0.1596784442346335,0.4148936170212766,-4.595775448162139,0.0631906417426215,39,55,0
BNB/USDT:USDT,1h,oos,entry_r,0.003,2.0,184,143,85,0.7771739130434783,0.01871757262284,0.0933886240674873,0.4117647058823529,2.196864394701191,0.2352941176470588,35,50,0
BNB/USDT:USDT,1h,oos,entry_r,0.0,2.0,184,143,91,0.7771739130434783,0.0082950090886908,0.1030233234517676,0.4065934065934066,1.2580305692967315,0.2197802197802197,37,54,0
BNB/USDT:USDT,1h,oos,zone_height,0.003,2.0,184,143,85,0.7771739130434783,0.01752083973117,0.1065274688960249,0.4,2.0809179418192025,0.226285472258834,34,51,0
BNB/USDT:USDT,1h,oos,zone_height,0.0,2.0,184,143,91,0.7771739130434783,-0.0026759635986732,0.1240606600748259,0.3736263736263736,0.3510729583763443,0.1454314850769329,34,57,0
BNB/USDT:USDT,1h,oos,entry_r,0.003,3.0,184,143,76,0.7771739130434783,0.0492857258372354,0.0833468419783512,0.3289473684210526,4.4470103652756565,0.3157894736842105,25,51,0
BNB/USDT:USDT,1h,oos,entry_r,0.0,3.0,184,143,81,0.7771739130434783,0.0458996361278786,0.0851548207967043,0.3333333333333333,4.060993270564167,0.3333333333333333,27,54,0
BNB/USDT:USDT,1h,oos,zone_height,0.003,3.0,184,143,75,0.7771739130434783,-0.0125018287685537,0.082534378868104,0.2933333333333333,-0.2744560032656504,0.1990674500959083,22,53,0
BNB/USDT:USDT,1h,oos,zone_height,0.0,3.0,184,143,80,0.7771739130434783,-0.0284079553281468,0.0862563813375432,0.275,-1.5059922824888377,0.124125734464914,22,58,0
XRP/USDT:USDT,1h,full,entry_r,0.003,1.0,599,439,284,0.7328881469115192,0.3352449936213708,0.1317772221506198,0.6161971830985915,11.165772826412056,0.2323943661971831,175,109,0
XRP/USDT:USDT,1h,full,entry_r,0.0,1.0,599,439,295,0.7328881469115192,0.3421811155449759,0.1322355612105654,0.6169491525423729,11.141770852651392,0.2542372881355932,185,110,0
XRP/USDT:USDT,1h,full,zone_height,0.003,1.0,599,439,282,0.7328881469115192,0.4385853488342511,0.0944508951378566,0.5921985815602837,12.986444345822054,0.2767738609649671,167,115,0
XRP/USDT:USDT,1h,full,zone_height,0.0,1.0,599,439,291,0.7328881469115192,0.4766620330785552,0.0911990119191275,0.5945017182130584,13.61611467298707,0.3452332850701065,173,118,0
XRP/USDT:USDT,1h,full,entry_r,0.003,1.5,599,439,257,0.7328881469115192,0.4853543935346801,0.1057839600811016,0.5136186770428015,13.270884645931718,0.2840466926070039,132,125,0
XRP/USDT:USDT,1h,full,entry_r,0.0,1.5,599,439,265,0.7328881469115192,0.485308456854377,0.1065107323783656,0.5207547169811321,13.059336320142004,0.3018867924528299,138,127,0
XRP/USDT:USDT,1h,full,zone_height,0.003,1.5,599,439,255,0.7328881469115192,0.5221703702843687,0.0898166331761545,0.4862745098039215,13.287213461227497,0.2865864445249109,124,131,0
XRP/USDT:USDT,1h,full,zone_height,0.0,1.5,599,439,261,0.7328881469115192,0.5228050279176665,0.0884642874594308,0.4827586206896552,13.124247242471911,0.3160661118059426,126,135,0
XRP/USDT:USDT,1h,full,entry_r,0.003,2.0,599,439,241,0.7328881469115192,0.5190481952506223,0.0903096089559218,0.4356846473029045,12.698697516461486,0.3070539419087136,105,136,0
XRP/USDT:USDT,1h,full,entry_r,0.0,2.0,599,439,247,0.7328881469115192,0.5230418441403278,0.0904290638986022,0.4412955465587044,12.611895458921175,0.3238866396761133,109,138,0
XRP/USDT:USDT,1h,full,zone_height,0.003,2.0,599,439,239,0.7328881469115192,0.6122798644051866,0.0862860081355996,0.4184100418410041,13.529996424418885,0.3486882415902367,100,139,0
XRP/USDT:USDT,1h,full,zone_height,0.0,2.0,599,439,245,0.7328881469115192,0.6209491321670937,0.0862860081356,0.4163265306122449,13.482090526216709,0.3968221993608091,102,143,0
XRP/USDT:USDT,1h,full,entry_r,0.003,3.0,599,439,190,0.7328881469115192,0.2493570942052285,0.1236083677778509,0.3157894736842105,7.305306820544967,0.263157894736842,60,130,0
XRP/USDT:USDT,1h,full,entry_r,0.0,3.0,599,439,195,0.7328881469115192,0.253143221438066,0.1225290437506202,0.3230769230769231,7.29637188120954,0.2923076923076921,63,132,0
XRP/USDT:USDT,1h,full,zone_height,0.003,3.0,599,439,187,0.7328881469115192,0.2222440448753368,0.1506118543443444,0.2887700534759358,6.4976608478371825,0.2207309768150753,54,133,0
XRP/USDT:USDT,1h,full,zone_height,0.0,3.0,599,439,192,0.7328881469115192,0.2453299140858142,0.1396172597282259,0.2916666666666667,6.919459394125324,0.339083939163628,56,136,0
XRP/USDT:USDT,1h,is,entry_r,0.003,1.0,402,300,201,0.746268656716418,0.3262675264804187,0.1214268802742762,0.6268656716417911,15.129956453735206,0.2537313432835821,126,75,0
XRP/USDT:USDT,1h,is,entry_r,0.0,1.0,402,300,209,0.746268656716418,0.3349028542374533,0.1218906833304293,0.6267942583732058,15.16660953704972,0.2822966507177033,134,75,0
XRP/USDT:USDT,1h,is,zone_height,0.003,1.0,402,300,201,0.746268656716418,0.354829792501486,0.0944508951378566,0.6019900497512438,15.341928484125592,0.2839092844732013,121,80,0
XRP/USDT:USDT,1h,is,zone_height,0.0,1.0,402,300,207,0.746268656716418,0.3815020652902504,0.0911990119191275,0.6038647342995169,15.979516652545213,0.3500987889442654,125,82,0
XRP/USDT:USDT,1h,is,entry_r,0.003,1.5,402,300,181,0.746268656716418,0.448181484701583,0.0957616156406909,0.5303867403314917,17.200307990857052,0.3259668508287292,96,85,0
XRP/USDT:USDT,1h,is,entry_r,0.0,1.5,402,300,187,0.746268656716418,0.4493146252077298,0.0949858256689723,0.5401069518716578,16.941481503130426,0.350267379679144,101,86,0
XRP/USDT:USDT,1h,is,zone_height,0.003,1.5,402,300,181,0.746268656716418,0.4415925487926481,0.0898166331761545,0.5027624309392266,16.327862448571977,0.3132494752360919,91,90,0
XRP/USDT:USDT,1h,is,zone_height,0.0,1.5,402,300,185,0.746268656716418,0.4349563472866495,0.0852302472127205,0.4972972972972973,15.922978977436005,0.3314315341147119,92,93,0
XRP/USDT:USDT,1h,is,entry_r,0.003,2.0,402,300,165,0.746268656716418,0.4614732279588743,0.0760750157163177,0.4545454545454545,16.286769879461456,0.3636363636363635,75,90,0
XRP/USDT:USDT,1h,is,entry_r,0.0,2.0,402,300,169,0.746268656716418,0.4655079510449421,0.0760750157163177,0.4615384615384615,16.194856506373984,0.3846153846153845,78,91,0
XRP/USDT:USDT,1h,is,zone_height,0.003,2.0,402,300,165,0.746268656716418,0.4391229801456014,0.0862860081355996,0.4303030303030303,15.094711657386192,0.3618762551086728,71,94,0
XRP/USDT:USDT,1h,is,zone_height,0.0,2.0,402,300,169,0.746268656716418,0.4358381448832446,0.0862860081356,0.4260355029585799,14.798610673600562,0.395651797737178,72,97,0
XRP/USDT:USDT,1h,is,entry_r,0.003,3.0,402,300,136,0.746268656716418,0.3164598552343648,0.079951411039862,0.3382352941176471,11.637630729129064,0.352941176470588,46,90,0
XRP/USDT:USDT,1h,is,entry_r,0.0,3.0,402,300,139,0.746268656716418,0.3188251297527084,0.079951411039862,0.3453237410071942,11.57671287883422,0.3812949640287768,48,91,0
XRP/USDT:USDT,1h,is,zone_height,0.003,3.0,402,300,136,0.746268656716418,0.316754507635646,0.0945714287734933,0.3161764705882353,11.16926732815431,0.3307987888787871,43,93,0
XRP/USDT:USDT,1h,is,zone_height,0.0,3.0,402,300,139,0.746268656716418,0.3244812364272522,0.0945714287734933,0.316546762589928,11.247063725904534,0.4188632580898788,44,95,0
XRP/USDT:USDT,1h,oos,entry_r,0.003,1.0,177,119,77,0.672316384180791,-0.0695961598527554,0.1148254220405584,0.5454545454545454,-9.848041135124957,0.0909090909090909,42,35,0
XRP/USDT:USDT,1h,oos,entry_r,0.0,1.0,177,119,81,0.672316384180791,-0.0696228202466443,0.1136916360603999,0.5555555555555556,-9.60175962230858,0.1111111111111111,45,36,0
XRP/USDT:USDT,1h,oos,zone_height,0.003,1.0,177,119,75,0.672316384180791,-0.0193133268917001,0.1009030419603023,0.52,-1.951395290389152,0.1723149393339486,39,36,0
XRP/USDT:USDT,1h,oos,zone_height,0.0,1.0,177,119,79,0.672316384180791,0.0022722706649021,0.0881187028155799,0.5316455696202531,0.7295342191909961,0.3392791100020282,42,37,0
XRP/USDT:USDT,1h,oos,entry_r,0.003,1.5,177,119,71,0.672316384180791,-0.071159850939448,0.1340200375704585,0.4225352112676056,-8.852512831901967,0.0563380281690143,30,41,0
XRP/USDT:USDT,1h,oos,entry_r,0.0,1.5,177,119,74,0.672316384180791,-0.0696212869598554,0.1325855974479135,0.4324324324324324,-8.459078151948392,0.0810810810810813,32,42,0
XRP/USDT:USDT,1h,oos,zone_height,0.003,1.5,177,119,69,0.672316384180791,-0.0447645309054281,0.1239773287938924,0.391304347826087,-4.513717283452706,0.090978205452584,27,42,0
XRP/USDT:USDT,1h,oos,zone_height,0.0,1.5,177,119,72,0.672316384180791,-0.0175265675301061,0.1035195077291394,0.4027777777777778,-1.2986758894422887,0.2969682225557356,29,43,0
XRP/USDT:USDT,1h,oos,entry_r,0.003,2.0,177,119,71,0.672316384180791,-0.0858293118678051,0.1316567354903292,0.3380281690140845,-9.356985764562976,0.0140845070422535,24,47,0
XRP/USDT:USDT,1h,oos,entry_r,0.0,2.0,177,119,74,0.672316384180791,-0.0826025377949945,0.128591719767779,0.3513513513513513,-8.771966526017955,0.054054054054054,26,48,0
XRP/USDT:USDT,1h,oos,zone_height,0.003,2.0,177,119,69,0.672316384180791,-0.0159365472151597,0.1029653302426414,0.3333333333333333,-0.8079665610774458,0.152005576337398,23,46,0
XRP/USDT:USDT,1h,oos,zone_height,0.0,2.0,177,119,72,0.672316384180791,0.022886257887093,0.0785824927720231,0.3472222222222222,2.647167163959963,0.4300093411712039,25,47,0
XRP/USDT:USDT,1h,oos,entry_r,0.003,3.0,177,119,65,0.672316384180791,-0.1170511655769012,0.1586067621855642,0.2461538461538461,-12.417486169785656,-0.0153846153846153,16,49,0
XRP/USDT:USDT,1h,oos,entry_r,0.0,3.0,177,119,68,0.672316384180791,-0.1106222561398641,0.1524804265294571,0.2647058823529412,-11.359151195201733,0.0588235294117647,18,50,0
XRP/USDT:USDT,1h,oos,zone_height,0.003,3.0,177,119,62,0.672316384180791,-0.1381989077239201,0.1906292546009526,0.2096774193548387,-15.105061630082044,-0.113737259265449,13,49,0
XRP/USDT:USDT,1h,oos,zone_height,0.0,3.0,177,119,65,0.672316384180791,-0.0853241936401162,0.1468083991262345,0.2307692307692307,-7.659831728173015,0.3716418710940228,15,50,0
TRX/USDT:USDT,1h,full,entry_r,0.003,1.0,493,380,216,0.77079107505071,-0.108030952946251,0.192773564322021,0.5462962962962963,-6.279671931385632,0.0925925925925925,118,98,0
TRX/USDT:USDT,1h,full,entry_r,0.0,1.0,493,380,262,0.77079107505071,-0.1155459249926123,0.1921986961798744,0.5687022900763359,-6.095059051454923,0.1526717557251908,151,111,0
TRX/USDT:USDT,1h,full,zone_height,0.003,1.0,493,380,214,0.77079107505071,-0.1329390164298385,0.1927456194703199,0.5233644859813084,-7.807102829619238,0.0699806090682275,112,102,0
TRX/USDT:USDT,1h,full,zone_height,0.0,1.0,493,380,260,0.77079107505071,-0.1504582542948004,0.1918665816527623,0.5269230769230769,-8.0174615505152,0.1064048941859318,137,123,0
TRX/USDT:USDT,1h,full,entry_r,0.003,1.5,493,380,200,0.77079107505071,0.0053913363594974,0.1453523489478683,0.47,0.7020564153234133,0.1750000000000011,94,106,0
TRX/USDT:USDT,1h,full,entry_r,0.0,1.5,493,380,245,0.77079107505071,0.0033303465194368,0.1440927649114109,0.4897959183673469,0.543216275539613,0.2346938775510204,121,124,0
TRX/USDT:USDT,1h,full,zone_height,0.003,1.5,493,380,199,0.77079107505071,0.006573704948011,0.1442599435516111,0.4623115577889447,0.7648455562166613,0.1914387875731858,92,107,0
TRX/USDT:USDT,1h,full,zone_height,0.0,1.5,493,380,244,0.77079107505071,0.0037759049549644,0.1365935901754789,0.4631147540983606,0.5698951488823689,0.236436993871118,113,131,0
TRX/USDT:USDT,1h,full,entry_r,0.003,2.0,493,380,190,0.77079107505071,0.0600060794992839,0.1337008491552823,0.4,3.1425641517078624,0.2,76,114,0
TRX/USDT:USDT,1h,full,entry_r,0.0,2.0,493,380,233,0.77079107505071,0.0553619623933282,0.1242472325293587,0.4120171673819742,2.6401215838652,0.2489270386266094,97,136,0
TRX/USDT:USDT,1h,full,zone_height,0.003,2.0,493,380,190,0.77079107505071,0.0815132420438845,0.134025437209509,0.3947368421052631,3.967426266056704,0.2348617868153945,75,115,0
TRX/USDT:USDT,1h,full,zone_height,0.0,2.0,493,380,233,0.77079107505071,0.0892118317224421,0.1227482867518661,0.3948497854077253,3.8037696352005503,0.2808972093869525,92,141,0
TRX/USDT:USDT,1h,full,entry_r,0.003,3.0,493,380,178,0.77079107505071,0.1387971493434202,0.1701511662363213,0.3089887640449438,5.574187311385406,0.2359550561797752,55,123,0
TRX/USDT:USDT,1h,full,entry_r,0.0,3.0,493,380,217,0.77079107505071,0.1375073957699005,0.1675690672570379,0.3133640552995391,4.967673300752352,0.2534562211981567,68,149,0
TRX/USDT:USDT,1h,full,zone_height,0.003,3.0,493,380,177,0.77079107505071,0.1476533523367759,0.1719896270608755,0.3050847457627119,5.76585810807903,0.2700811378537706,54,123,0
TRX/USDT:USDT,1h,full,zone_height,0.0,3.0,493,380,217,0.77079107505071,0.1623458529148503,0.1607359817123536,0.304147465437788,5.542991831090201,0.309267159940094,66,151,0
TRX/USDT:USDT,1h,is,entry_r,0.003,1.0,329,252,146,0.7659574468085106,-0.0149798735643327,0.0692936764427945,0.5684931506849316,-0.8721579471092197,0.1369863013698629,83,63,0
TRX/USDT:USDT,1h,is,entry_r,0.0,1.0,329,252,164,0.7659574468085106,-0.0223369007749601,0.0691639575164868,0.573170731707317,-1.3946922362004093,0.1585365853658535,95,69,0
TRX/USDT:USDT,1h,is,zone_height,0.003,1.0,329,252,144,0.7659574468085106,-0.0326134384436771,0.0712513746772137,0.5416666666666666,-2.2887568808131213,0.1216123465264899,78,66,0
TRX/USDT:USDT,1h,is,zone_height,0.0,1.0,329,252,162,0.7659574468085106,-0.0562914600986594,0.0747722757413314,0.5123456790123457,-3.9827186781873776,0.0952611857322393,83,79,0
TRX/USDT:USDT,1h,is,entry_r,0.003,1.5,329,252,132,0.7659574468085106,0.0602147879588352,0.0472044863773644,0.4848484848484848,4.690322004054322,0.212121212121213,64,68,0
TRX/USDT:USDT,1h,is,entry_r,0.0,1.5,329,252,150,0.7659574468085106,0.0481315699801063,0.0568190940419285,0.4866666666666667,3.606457342365288,0.2166666666666674,73,77,0
TRX/USDT:USDT,1h,is,zone_height,0.003,1.5,329,252,131,0.7659574468085106,0.0656784233010375,0.0467082395748741,0.4732824427480916,4.983389024147104,0.2418144424394365,62,69,0
TRX/USDT:USDT,1h,is,zone_height,0.0,1.5,329,252,149,0.7659574468085106,0.0505028863374142,0.0489362700853848,0.4496644295302013,3.677028215635875,0.2352878741126074,67,82,0
TRX/USDT:USDT,1h,is,entry_r,0.003,2.0,329,252,125,0.7659574468085106,0.0924233385537902,0.0538439536516343,0.408,6.265321752148824,0.224,51,74,0
TRX/USDT:USDT,1h,is,entry_r,0.0,2.0,329,252,141,0.7659574468085106,0.0717011028973664,0.0599938647526351,0.3971631205673759,4.709659323120048,0.1914893617021276,56,85,0
TRX/USDT:USDT,1h,is,zone_height,0.003,2.0,329,252,125,0.7659574468085106,0.1390427385278495,0.0540234685692705,0.408,8.648157044933697,0.3077655576211306,51,74,0
TRX/USDT:USDT,1h,is,zone_height,0.0,2.0,329,252,141,0.7659574468085106,0.1255644922689143,0.0540234685692705,0.3829787234042553,7.343848338701973,0.2814118222186973,54,87,0
TRX/USDT:USDT,1h,is,entry_r,0.003,3.0,329,252,118,0.7659574468085106,0.2082316053797689,0.0783720401618139,0.3305084745762712,10.720742075102551,0.3220338983050847,39,79,0
TRX/USDT:USDT,1h,is,entry_r,0.0,3.0,329,252,132,0.7659574468085106,0.200807779864808,0.0783720401618139,0.3257575757575757,9.78441686638961,0.303030303030303,43,89,0
TRX/USDT:USDT,1h,is,zone_height,0.003,3.0,329,252,117,0.7659574468085106,0.2280444303902768,0.0682828348614663,0.3247863247863248,11.252933665481468,0.3884325689779469,38,79,0
TRX/USDT:USDT,1h,is,zone_height,0.0,3.0,329,252,132,0.7659574468085106,0.2353164473828263,0.0736574004954325,0.3106060606060606,10.704771676170882,0.4148421887553961,41,91,0
TRX/USDT:USDT,1h,oos,entry_r,0.003,1.0,157,124,68,0.7898089171974523,-0.1003061785981977,0.1613115201444837,0.4852941176470588,-21.4418015566767,-0.0294117647058823,33,35,0
TRX/USDT:USDT,1h,oos,entry_r,0.0,1.0,157,124,94,0.7898089171974523,-0.0989889928983122,0.1587921838201685,0.5531914893617021,-17.555578335373177,0.1276595744680851,53,41,0
TRX/USDT:USDT,1h,oos,zone_height,0.003,1.0,157,124,68,0.7898089171974523,-0.1091334836237056,0.1617215067208742,0.4705882352941176,-23.63903743068975,-0.065273677165011,32,36,0
TRX/USDT:USDT,1h,oos,zone_height,0.0,1.0,157,124,94,0.7898089171974523,-0.1028800337518339,0.1553998250807692,0.5425531914893617,-18.27196427568764,0.1108178972336806,51,43,0
TRX/USDT:USDT,1h,oos,entry_r,0.003,1.5,157,124,66,0.7898089171974523,-0.0618874973062174,0.145453911485222,0.4242424242424242,-10.710277285972046,0.0606060606060621,28,38,0
TRX/USDT:USDT,1h,oos,entry_r,0.0,1.5,157,124,91,0.7898089171974523,-0.0518142506927484,0.1350282298054751,0.4835164835164835,-7.355271150402997,0.2362637362637354,45,46,0
TRX/USDT:USDT,1h,oos,zone_height,0.003,1.5,157,124,66,0.7898089171974523,-0.0650422631321547,0.1456569061979728,0.4242424242424242,-11.395654282898947,0.0540182278104155,28,38,0
TRX/USDT:USDT,1h,oos,zone_height,0.0,1.5,157,124,91,0.7898089171974523,-0.0526868216069644,0.1346268208313416,0.4725274725274725,-7.473861395087867,0.2132814963971859,43,48,0
TRX/USDT:USDT,1h,oos,entry_r,0.003,2.0,157,124,63,0.7898089171974523,-0.0442179061317439,0.146684975534059,0.365079365079365,-6.6096066083573195,0.0952380952380952,23,40,0
TRX/USDT:USDT,1h,oos,entry_r,0.0,2.0,157,124,88,0.7898089171974523,-0.0298941148782618,0.1372739771011977,0.4204545454545454,-3.5172209768739737,0.2954545454545454,38,50,0
TRX/USDT:USDT,1h,oos,zone_height,0.003,2.0,157,124,63,0.7898089171974523,-0.0639957143574019,0.1463277762252425,0.3492063492063492,-10.115044455614104,0.0372774574011084,22,41,0
TRX/USDT:USDT,1h,oos,zone_height,0.0,2.0,157,124,88,0.7898089171974523,-0.0455552185730935,0.1347670168401088,0.3977272727272727,-5.651028062900837,0.2402025765320061,35,53,0
TRX/USDT:USDT,1h,oos,entry_r,0.003,3.0,157,124,58,0.7898089171974523,-0.0673519920155802,0.1663944739169984,0.2586206896551724,-9.492762741786471,0.0344827586206896,15,43,0
TRX/USDT:USDT,1h,oos,entry_r,0.0,3.0,157,124,81,0.7898089171974523,-0.0560011045372199,0.1578703285056616,0.2962962962962963,-6.310356040975589,0.1851851851851851,24,57,0
TRX/USDT:USDT,1h,oos,zone_height,0.003,3.0,157,124,58,0.7898089171974523,-0.0747166612694851,0.1672569522043923,0.2586206896551724,-10.870323904165003,0.0080867193669911,15,43,0
TRX/USDT:USDT,1h,oos,zone_height,0.0,3.0,157,124,81,0.7898089171974523,-0.0617806160669562,0.1499528713165847,0.2962962962962963,-7.207579420616397,0.1538652306774814,24,57,0
