lens,symbol,timeframe,direction,month,net_pp_sum,num_trades,symbol_buy_hold,funding_gap,num_seeds
baseline,BNB/USDT:USDT,4h,long,2024-11,6.651078281660165,2.0,0.1412912572216502,False,1
baseline,BNB/USDT:USDT,4h,long,2024-12,6.674855815924458,1.0,0.0692779799887304,False,1
baseline,BNB/USDT:USDT,4h,long,2025-04,0.519165980255206,2.0,-0.0191838672188301,False,1
baseline,BNB/USDT:USDT,4h,long,2025-05,-1.5401452136578488,2.0,0.0981072871115265,False,1
baseline,BNB/USDT:USDT,4h,long,2025-06,-1.290092120820287,1.0,-0.0055550510095964,False,1
baseline,BNB/USDT:USDT,4h,long,2025-08,6.6812547894100405,2.0,0.1325695581014729,False,1
baseline,BNB/USDT:USDT,4h,long,2025-10,3.327809395756328,1.0,0.059677654964211,False,1
baseline,BNB/USDT:USDT,4h,long,2026-01,2.3091598544407006,3.0,-0.0963313363095925,False,1
baseline,BNB/USDT:USDT,4h,long,2026-02,0.6624522132120143,4.0,-0.1865715905046857,False,1
baseline,BNB/USDT:USDT,4h,long,2026-04,2.6822469795701203,1.0,0.00724827383095,False,1
baseline,BNB/USDT:USDT,4h,long,2026-06,-1.475800778028828,1.0,-0.2114211550940947,False,1
baseline,BNB/USDT:USDT,4h,short,2024-08,1.0815422314636025,1.0,-0.0739350331091297,False,1
baseline,BNB/USDT:USDT,4h,short,2024-09,0.706337759774761,2.0,0.1085831461771311,False,1
baseline,BNB/USDT:USDT,4h,short,2024-10,-1.3582366539655322,1.0,0.0543529927968116,False,1
baseline,BNB/USDT:USDT,4h,short,2024-11,2.172931469921264,1.0,0.1412912572216502,False,1
baseline,BNB/USDT:USDT,4h,short,2025-01,0.4846826602391039,1.0,-0.0418981383317077,False,1
baseline,BNB/USDT:USDT,4h,short,2025-08,-2.0081760704101512,1.0,0.1325695581014729,False,1
baseline,BNB/USDT:USDT,4h,short,2025-12,-1.208177276198343,1.0,0.0462690720776313,False,1
baseline,BNB/USDT:USDT,4h,short,2026-02,-2.438256897034724,2.0,-0.1865715905046857,False,1
baseline,BNB/USDT:USDT,4h,short,2026-05,-0.6622293366082159,2.0,0.1545994932761643,False,1
baseline,BNB/USDT:USDT,4h,short,2026-07,-1.1529463978053809,1.0,0.0519416858807937,False,1
