칸(종목),칸(TF),진입시각(UTC),청산시각(UTC),청산사유,진입가,손절가,tp,tp_derived,재진입,bar_open,bar_high,bar_low,bar_close,bar_span,fill_position,entry_bar_mae_r,entry_bar_mfe_r,can_stop,can_tp,bar_range_pct,range_over_r,recorded_same_tp,recorded_same_sl
DOT/USDT:USDT,15m,2025-07-03 12:39,2025-07-03 12:43,익절,3.5447088,3.531,3.565272,False,False,3.556,3.559,3.539,3.545,0.020000000000000018,0.2854399999999921,0.41643323996264503,1.0424836601307426,False,False,0.5642212415304755,1.4589169000933875,False,False
BCH/USDT:USDT,15m,2025-07-03 12:37,2025-07-03 12:50,손절,501.12020399999994,497.99,505.81550999999985,True,True,502.33,502.52,501.04,501.6,1.4799999999999613,0.05419189189184181,0.025622611178033584,0.4471900233978573,False,False,0.2953383216614354,0.4728126345758909,False,False
SOL/USDT:USDT,15m,2025-07-03 12:48,2025-07-03 12:58,익절,152.18043,151.66,152.961075,False,False,152.43,152.44,152.13,152.25,0.3100000000000023,0.16267741935485605,0.0969006398555143,0.4987606402397906,False,False,0.20370556187809583,0.595661280095305,False,False
DOT/USDT:USDT,15m,2025-07-03 15:07,2025-07-03 15:34,손절,3.5447088,3.531,3.565272,False,False,3.548,3.549,3.539,3.545,0.009999999999999787,0.570879999999997,0.41643323996264503,0.3130252100840325,False,False,0.28211062076523147,0.7294584500466775,False,False
ETH/USDT:USDT,15m,2025-07-03 15:35,2025-07-03 19:04,익절,2568.433584,2555.25,2588.20896,False,False,2571.57,2572.38,2564.34,2572.22,8.039999999999964,0.5091522388059397,0.3105061567476472,0.2993431831587118,False,False,0.31303125960059724,0.6098493399063589,False,False
BCH/USDT:USDT,2h,2025-07-03 15:05,2025-07-04 03:26,손절,493.358652,486.56,503.55663,False,False,495.01,495.49,493.27,493.74,2.2200000000000273,0.03993333333334392,0.013039643741145237,0.3134956753191664,False,False,0.449976906455474,0.32653531906031164,False,False
ETH/USDT:USDT,15m,2025-07-04 04:49,2025-07-04 06:11,손절,2568.433584,2555.25,2588.20896,True,True,2571.44,2571.44,2568.28,2570.9,3.1599999999998545,0.04860253164547136,0.01164963943034639,0.2280423896870683,False,False,0.12303218660918486,0.23969202911741472,False,False
LINK/USDT:USDT,1h,2025-07-04 04:48,2025-07-04 07:10,손절,13.519638718882694,13.437,13.643596797206737,False,False,13.53,13.532,13.519,13.526,0.0129999999999999,0.04913222174570638,0.007729051119498054,0.14958219687374963,False,False,0.09615641564328918,0.1573112479932477,False,False
DOGE/USDT:USDT,1h,2025-07-04 06:09,2025-07-04 07:18,손절,0.1686477368477874,0.1673,0.1706693421194686,False,False,0.16881,0.1689,0.16863,0.16869,0.00026999999999999247,0.06569202884217319,0.013160468096205375,0.18717537672636422,False,False,0.16009701941252868,0.20033584482256958,False,False
ADA/USDT:USDT,1h,2025-07-04 06:18,2025-07-04 07:18,손절,0.5854694273380786,0.5825,0.5899235683451964,False,False,0.586,0.586,0.5853,0.5855,0.0006999999999999229,0.24203905439797654,0.057057243296007136,0.17867844587996304,False,False,0.11956217819648997,0.23573568917597018,False,False
ADA/USDT:USDT,15m,2025-07-04 06:25,2025-07-04 07:18,손절,0.5849169599999999,0.5825,0.5885423999999998,False,False,0.5856,0.5858,0.5849,0.5852,0.0009000000000000119,0.01884444444439396,0.007017079306217481,0.3653515159539624,False,False,0.15386799521080943,0.3723685952601799,False,False
BCH/USDT:USDT,15m,2025-07-04 07:20,2025-07-04 07:30,손절,481.6921301526591,479.5,484.9803253816478,False,False,481.6,482.56,481.18,482.51,1.3799999999999955,0.3711088062747091,0.2336221469504771,0.3959025180544835,False,False,0.2864900449095239,0.6295246650049606,False,False
LTC/USDT:USDT,15m,2025-07-04 07:18,2025-07-04 09:21,익절,87.277452,86.87,87.88862999999998,False,False,87.43,87.43,87.05,87.14,0.38000000000000966,0.5985578947368256,0.5582301718975583,0.37439502076321396,False,False,0.4353930955729662,0.9326251926607723,False,False
LTC/USDT:USDT,15m,2025-07-04 14:06,2025-07-04 14:20,손절,87.277452,86.87,87.88862999999998,False,False,87.37,87.37,87.26,87.3,0.10999999999999943,0.15865454545446978,0.042832039111335624,0.22713841139572177,False,False,0.12603484345532845,0.26997045050705737,False,False
SOL/USDT:USDT,15m,2025-07-04 14:19,2025-07-04 15:21,손절,147.69953399999997,147.03,148.7038349999999,False,False,147.85,147.96,147.52,147.59,0.4399999999999977,0.4080318181817322,0.2681476967562053,0.3890258000341253,False,False,0.297902090875925,0.6571734967903307,False,False
TRX/USDT:USDT,15m,2025-07-04 16:06,2025-07-04 17:38,익절,0.281446278,0.28035,0.283090695,False,False,0.28146,0.28177,0.28132,0.28175,0.00045000000000000595,0.2806177777777289,0.115187935906749,0.29529188764166064,False,False,0.15988841749756802,0.4104798235484097,False,False
SOL/USDT:USDT,15m,2025-07-04 16:20,2025-07-04 19:14,익절,145.46682535174207,144.67,146.6620633793552,False,False,146.08,146.18,145.4,145.59,0.7800000000000011,0.0856735278744461,0.08386448999892998,0.895020027536437,False,False,0.5362047312945364,0.9788845175353669,False,False
DOT/USDT:USDT,15m,2025-07-05 18:21,2025-07-05 19:42,익절,3.3086616,3.292,3.3336539999999997,False,False,3.314,3.316,3.307,3.309,0.008999999999999897,0.18462222222225355,0.09972631680032075,0.4404378931194761,False,False,0.2720133119688002,0.5401642099197969,False,False
DOGE/USDT:USDT,15m,2025-07-05 17:20,2025-07-05 19:50,익절,0.1625178565482289,0.16187,0.1634896413705722,False,False,0.16275,0.16276,0.16248,0.16253,0.0002799999999999747,0.13520195796030413,0.0584335349119716,0.3737609080792159,False,False,0.17228876010734348,0.43219444299118753,False,False
DOGE/USDT:USDT,15m,2025-07-07 10:00,2025-07-07 12:13,손절,0.1710055732932341,0.17011,0.1723489332330852,False,False,0.1712,0.1712,0.17073,0.17084,0.0004699999999999982,0.5863261558172466,0.3077060195028337,0.21709748184180583,False,False,0.27484484332803555,0.5248035013446396,False,False
LTC/USDT:USDT,1h,2025-07-07 11:20,2025-07-07 13:20,손절,86.797356,86.41,87.37839,False,False,86.88,86.88,86.78,86.81,0.09999999999999432,0.17355999999993363,0.04480632802897726,0.21335412385506508,False,False,0.11521088269093625,0.25816045188404235,False,False
ADA/USDT:USDT,15m,2025-07-07 12:26,2025-07-07 13:55,익절,0.58081614,0.5781,0.5848903500000002,False,False,0.5811,0.5812,0.5806,0.5808,0.0006000000000000449,0.36023333333335855,0.07957616323165383,0.1413255575927607,False,False,0.10330291441282002,0.22090172082441453,False,False
LTC/USDT:USDT,15m,2025-07-07 14:35,2025-07-07 15:31,익절,86.24184753195347,85.92,86.72461882988367,False,False,86.29,86.3,86.14,86.24,0.1599999999999966,0.6365470747091841,0.31644652154173664,0.18068328097335598,False,False,0.18552478243316273,0.4971298025150926,False,False
ETH/USDT:USDT,15m,2025-07-07 14:34,2025-07-07 16:20,손절,2531.9162819999997,2522.69,2545.755704999999,False,False,2540.1,2540.1,2531.51,2533.11,8.58999999999969,0.04729708963905461,0.044035289621483585,0.8870006357924629,False,False,0.3392687215240118,0.9310359254139465,False,False
LTC/USDT:USDT,1h,2025-07-07 14:34,2025-07-07 16:21,손절,86.33726399999999,85.75,87.21815999999998,False,False,86.44,86.44,86.27,86.3,0.1700000000000017,0.3956705882352574,0.11453792502178838,0.17494006102878593,False,False,0.19690223215783365,0.2894779860505743,False,False
ETH/USDT:USDT,1h,2025-07-07 16:21,2025-07-07 17:30,익절,2508.2015399999996,2486.31,2541.038849999999,False,False,2524.92,2524.92,2505.37,2519.59,19.550000000000182,0.1448358056265806,0.1293440297027859,0.7636950164310411,False,False,0.7794429469970019,0.893039046133827,False,False
BTC/USDT:USDT,1h,2025-07-07 13:16,2025-07-07 18:27,손절,108108.81744,107743.4,108656.9436,False,False,108134.5,108134.5,108100.3,108128.8,34.19999999999709,0.2490479532162781,0.023308794457089613,0.07028279766833452,False,False,0.03163479243400102,0.09359159212542414,False,False
LINK/USDT:USDT,15m,2025-07-07 18:17,2025-07-07 19:01,익절,13.337825500633626,13.28,13.424563751584063,False,False,13.348,13.356,13.334,13.337,0.02200000000000024,0.17388639243754708,0.06615594489814923,0.3142990405137182,False,False,0.1649444281525134,0.3804549854118674,False,False
XRP/USDT:USDT,15m,2025-07-07 18:28,2025-07-07 19:11,익절,2.28105612,2.2702,2.2973403,False,False,2.2913,2.292,2.279,2.2849,0.0129999999999999,0.1581630769230948,0.18939731690513656,1.0080839194850044,False,False,0.5699114496139577,1.197481236390141,False,False
ADA/USDT:USDT,2h,2025-07-07 21:28,2025-07-07 21:52,익절,0.5731269269474755,0.5692,0.5790173173686886,False,False,0.5746,0.5748,0.573,0.5734,0.0018000000000000238,0.07051497081972914,0.03232220745973231,0.42605148374356877,False,False,0.3140665558303084,0.45837369120330107,False,False
ADA/USDT:USDT,1h,2025-07-07 21:28,2025-07-08 00:03,익절,0.57391476,0.5692,0.5809868999999999,False,False,0.5746,0.5748,0.573,0.5734,0.0018000000000000238,0.5082000000000013,0.19402048036379968,0.1877592920954667,False,False,0.3136354255813222,0.3817797724592664,False,False
ADA/USDT:USDT,2h,2025-07-07 22:26,2025-07-08 00:26,익절,0.5742754160473565,0.5692,0.5818885401183913,True,True,0.5753,0.5753,0.5742,0.5743,0.0010999999999999899,0.06856004305136647,0.014859086753248991,0.20187191416103403,False,False,0.19154572340413062,0.21673100091428305,False,False
DOT/USDT:USDT,1h,2025-07-07 21:21,2025-07-08 00:30,익절,3.3366672,3.305,3.384168,False,False,3.35,3.351,3.332,3.333,0.019000000000000128,0.24564210526316116,0.14738278092158844,0.45260711398545284,False,False,0.5694304784127145,0.5999898949070412,False,False
XRP/USDT:USDT,15m,2025-07-07 20:18,2025-07-08 01:16,손절,2.26605312,2.2541,2.2839827999999995,False,False,2.2709,2.2719,2.2625,2.265,0.009399999999999853,0.3779914893616925,0.2972546080019199,0.48915094971020856,False,False,0.41481816631023427,0.7864055577121284,False,False
ADA/USDT:USDT,1h,2025-07-08 06:14,2025-07-08 06:14,익절,0.5717014226303622,0.5692,0.5754535565759054,False,False,0.5726,0.5795,0.5717,0.5779,0.007800000000000029,0.00018238850797179984,0.0005687285086943074,3.1176568385442573,False,True,1.3643485377581748,3.118225567052952,True,False
ADA/USDT:USDT,1h,2025-07-08 06:14,2025-07-08 06:14,익절,0.5717014226303622,0.5692,0.5754535565759054,False,False,0.5726,0.5795,0.5717,0.5779,0.007800000000000029,0.00018238850797179984,0.0005687285086943074,3.1176568385442573,False,True,1.3643485377581748,3.118225567052952,True,False
ADA/USDT:USDT,1h,2025-07-08 06:14,2025-07-08 06:14,익절,0.5717014226303622,0.5692,0.5754535565759054,True,True,0.5726,0.5795,0.5717,0.5779,0.007800000000000029,0.00018238850797179984,0.0005687285086943074,3.1176568385442573,False,True,1.3643485377581748,3.118225567052952,True,False
ADA/USDT:USDT,2h,2025-07-08 01:30,2025-07-08 10:57,익절,0.5752150199999999,0.5692,0.5842375499999997,True,True,0.5758,0.5759,0.5752,0.5752,0.0006999999999999229,0.021457142856953357,0.0024970823039434644,0.11387825809391688,False,False,0.1216936233688618,0.11637534039786034,False,False
DOT/USDT:USDT,1h,2025-07-08 01:45,2025-07-08 11:05,익절,3.3366672,3.305,3.384168,False,False,3.34,3.34,3.336,3.339,0.0040000000000000036,0.16680000000002235,0.021069118835896274,0.10524454324979589,False,False,0.11988010071846553,0.12631366208569217,False,False
DOT/USDT:USDT,2h,2025-07-07 21:21,2025-07-08 11:06,익절,3.3396678,3.305,3.3916695,False,False,3.35,3.351,3.332,3.333,0.019000000000000128,0.40356842105263485,0.22117930759956375,0.32687969816371615,False,False,0.5689188607322,0.5480590057632799,False,False
LINK/USDT:USDT,15m,2025-07-09 03:40,2025-07-09 04:51,익절,13.830625688662154,13.781,13.905064221655383,False,False,13.836,13.84,13.83,13.84,0.009999999999999787,0.06256886621543023,0.01260816079377575,0.1889003778197372,False,False,0.0723033087953311,0.20150853861351295,False,False
SOL/USDT:USDT,15m,2025-07-10 14:06,2025-07-10 14:11,익절,156.451284,155.88,157.30820999999997,False,False,156.74,156.8,156.3,156.72,0.5,0.3025679999999511,0.26481399794144034,0.6104074330806213,False,False,0.3195883007262504,0.8752214310220616,False,False
XRP/USDT:USDT,15m,2025-07-10 14:01,2025-07-10 14:37,익절,2.4214841999999996,2.4093,2.4397604999999993,False,False,2.4246,2.4259,2.4212,2.4223,0.0047000000000001485,0.060468085106348234,0.0233252901298283,0.36242018351639266,False,False,0.19409583593401722,0.38574547364622097,False,False
ADA/USDT:USDT,15m,2025-07-10 14:25,2025-07-10 14:58,익절,0.62142426,0.618,0.6265606499999998,False,False,0.6241,0.6241,0.621,0.6213,0.0030999999999999917,0.1368580645161146,0.12389830211489766,0.7814067856997048,False,False,0.4988540357275385,0.9053050878146025,False,False
SOL/USDT:USDT,15m,2025-07-10 14:25,2025-07-10 15:41,손절,156.451284,155.88,157.30820999999997,True,True,156.83,156.84,156.3,156.31,0.539999999999992,0.2801555555555144,0.26481399794144034,0.6804251475623723,False,False,0.34515536478434533,0.9452391455038126,False,False
BCH/USDT:USDT,1h,2025-07-10 14:33,2025-07-10 16:20,익절,500.6001,497.02,505.97025,False,False,503.63,503.79,500.0,502.13,3.7900000000000205,0.15833773087071093,0.1676210161727312,0.891008631043828,False,False,0.7570913389749664,1.0586296472165593,False,False
ETH/USDT:USDT,15m,2025-07-10 14:25,2025-07-10 16:24,익절,2766.973284,2754.08,2786.3132100000003,False,False,2779.22,2779.39,2763.69,2767.79,15.699999999999818,0.20912636942676002,0.25465071583004284,0.9630375007639257,False,False,0.5674069963300671,1.2176882165939684,False,False
LTC/USDT:USDT,15m,2025-07-11 21:09,2025-07-11 21:39,손절,95.279052,94.5,96.44763000000002,False,False,95.78,95.79,95.19,95.27,0.6000000000000085,0.14841999999998998,0.11430815914726623,0.6558586589855593,False,False,0.6297291874818491,0.7701668181328255,False,False
DOGE/USDT:USDT,15m,2025-07-11 22:27,2025-07-11 22:33,익절,0.196659324,0.19494,0.1992383099999999,False,False,0.19742,0.19747,0.19624,0.19668,0.0012300000000000089,0.34091382113820784,0.24388887725641012,0.4715085696471479,False,False,0.625447080251333,0.715397446903558,False,False
SOL/USDT:USDT,15m,2025-07-11 22:28,2025-07-11 22:48,익절,159.551904,158.27,161.47476,False,False,159.71,160.24,159.49,160.23,0.75,0.08253866666666454,0.04829066763189641,0.5367765448894793,False,False,0.4700664681507028,0.5850672125213757,False,False
LTC/USDT:USDT,15m,2025-07-12 12:16,2025-07-12 12:39,손절,92.84263180804776,92.51,93.34157952011938,False,False,93.11,93.14,92.7,92.89,0.4399999999999977,0.32416320010853095,0.4287978617705662,0.8939860372870789,False,False,0.47392021470233436,1.322783899057645,False,False
DOGE/USDT:USDT,15m,2025-07-12 12:41,2025-07-12 12:49,손절,0.196659324,0.19494,0.19923830999999997,True,True,0.19699,0.1971,0.1965,0.19689,0.0005999999999999894,0.26553999999998545,0.09266665270768569,0.25630771163550464,False,False,0.3050961367079597,0.34897436434319035,False,False
SOL/USDT:USDT,15m,2025-07-12 12:47,2025-07-12 13:43,손절,159.551904,158.27,161.47476,True,True,159.76,159.76,159.51,159.62,0.25,0.16761600000006638,0.03268887529800725,0.16233352887578464,False,False,0.15668882271690096,0.1950224041737919,False,False
LTC/USDT:USDT,15m,2025-07-12 15:32,2025-07-12 17:07,익절,90.9261458349195,90.23,91.97036458729872,False,False,91.14,91.25,90.92,91.03,0.3299999999999983,0.01862374218028376,0.008828372750667062,0.4652102315859695,False,False,0.36293191245467293,0.4740386043366366,False,False
LTC/USDT:USDT,1h,2025-07-12 15:32,2025-07-12 17:15,익절,90.978192,90.23,92.10047999999998,False,False,91.14,91.25,90.92,91.03,0.3299999999999983,0.17633939393941106,0.07777682733844403,0.36328642915186454,False,False,0.36272428891530206,0.44106325649030853,False,False
BCH/USDT:USDT,1h,2025-07-13 10:48,2025-07-13 12:49,익절,500.6001,497.02,505.97025,False,False,501.09,501.66,500.34,501.66,1.32000000000005,0.19704545454546424,0.07265160191056716,0.29605318287199317,False,False,0.26368352703086756,0.3687047847825603,False,False
BCH/USDT:USDT,15m,2025-07-13 16:52,2025-07-13 17:27,익절,502.820544,500.34,506.54136000000017,False,False,503.61,503.61,502.61,502.8,1.0,0.2105439999999703,0.08487815575936954,0.318259220558082,False,False,0.1988781110741569,0.4031373763174515,False,False
DOGE/USDT:USDT,15m,2025-07-13 21:38,2025-07-13 22:03,손절,0.197209434,0.19635,0.198498585,False,False,0.19803,0.19811,0.19683,0.19683,0.0012800000000000034,0.29643281249998676,0.441492889506335,1.047859405143417,False,False,0.6490561704061295,1.489352294649752,False,False
SOL/USDT:USDT,15m,2025-07-13 22:18,2025-07-13 22:41,익절,159.68193,158.87,160.89982499999996,False,False,159.89,159.99,159.65,159.78,0.3400000000000034,0.09391176470584749,0.03932605027525633,0.3794292611432253,False,False,0.21292327816929782,0.4187553114184816,False,False
BCH/USDT:USDT,15m,2025-07-13 22:20,2025-07-13 23:05,익절,502.820544,500.34,506.54136000000017,False,False,502.88,503.02,502.7,503.02,0.3199999999999932,0.37669999999999343,0.04859579189080899,0.08040816853077275,False,False,0.06364099554372886,0.12900396042158171,False,False
ADA/USDT:USDT,15m,2025-07-13 21:38,2025-07-14 00:04,익절,0.7296459000000001,0.7231,0.7394647500000002,False,False,0.7344,0.7344,0.728,0.7287,0.006400000000000072,0.257171875000011,0.2514398325669599,0.7262714065292637,False,False,0.8771378006783936,0.9777112390962236,False,False
BCH/USDT:USDT,15m,2025-07-14 14:39,2025-07-14 14:56,익절,505.861152,503.55,509.32788,False,False,506.2,506.3,504.93,506.17,1.3700000000000045,0.6796729927007257,0.4028951795468235,0.1898827943813339,False,False,0.27082530346192796,0.5927779739281575,False,False
ETH/USDT:USDT,15m,2025-07-14 14:32,2025-07-14 15:06,손절,3031.5289560147876,3015.88,3055.002390036969,False,False,3035.47,3037.79,3031.36,3037.2,6.429999999999836,0.02627620758747415,0.010796631713182629,0.4000933978788113,False,False,0.21210419208572032,0.41089002959199394,False,False
BCH/USDT:USDT,15m,2025-07-14 15:15,2025-07-14 15:49,손절,505.861152,503.55,509.32788,False,False,507.36,507.53,505.68,505.92,1.849999999999966,0.09792000000000035,0.07838169017009608,0.7220849169591501,False,False,0.3657130010252232,0.8004666071292462,False,False
ADA/USDT:USDT,1h,2025-07-14 15:52,2025-07-14 16:00,익절,0.7297146055384468,0.7263,0.734836513846117,False,False,0.7305,0.7309,0.728,0.7303,0.0029000000000000137,0.5912432891195913,0.5021386860476762,0.3471541436356864,False,False,0.39741564414215635,0.8492928296833626,False,False
BCH/USDT:USDT,15m,2025-07-14 15:49,2025-07-14 16:35,익절,502.820544,500.34,506.54136000000017,False,False,503.84,503.9,502.55,503.0,1.349999999999966,0.2004029629629477,0.10906639833841754,0.4351690596901282,False,False,0.26848544995010504,0.5442354580285458,False,False
ADA/USDT:USDT,15m,2025-07-14 15:48,2025-07-14 16:40,익절,0.7327465200000001,0.7263,0.7424163000000003,False,False,0.7354,0.7354,0.7322,0.7328,0.0032000000000000917,0.17078750000002818,0.08477752337696857,0.41161432835079015,False,False,0.43671309418161297,0.4963918517277587,False,False
ADA/USDT:USDT,1h,2025-07-14 18:37,2025-07-14 20:06,손절,0.7319812496027208,0.7263,0.7405031240068021,True,True,0.7329,0.7336,0.7319,0.7335,0.0017000000000000348,0.047793883953424404,0.014301361214953656,0.2849285827019389,False,False,0.23224638621859528,0.29922994391689256,False,False
ADA/USDT:USDT,15m,2025-07-14 20:05,2025-07-14 20:16,손절,0.7268062796647256,0.7231,0.7323656991618139,False,False,0.7292,0.7295,0.7264,0.7265,0.0030999999999999917,0.13105795636306689,0.10961926823608634,0.7267989949360523,False,False,0.4265235574780692,0.8364182631721386,False,False
DOGE/USDT:USDT,15m,2025-07-14 20:06,2025-07-14 20:16,손절,0.1966852253204649,0.19565,0.1982380633011623,False,False,0.19686,0.19704,0.19622,0.19636,0.0008199999999999874,0.5673479517864605,0.44939522949068145,0.34270286141742806,False,False,0.4169098104160787,0.7920980909081096,False,False
LINK/USDT:USDT,15m,2025-07-14 20:16,2025-07-14 20:39,익절,15.598309101321814,15.466,15.796772753304534,False,False,15.642,15.642,15.593,15.616,0.04899999999999949,0.1083490065676259,0.04012650126691083,0.33021839194506264,False,False,0.3141366136656902,0.37034489321197345,False,False
DOGE/USDT:USDT,15m,2025-07-14 20:16,2025-07-14 20:53,익절,0.19558911,0.19405,0.197897775,False,False,0.19603,0.19603,0.19441,0.19517,0.0016200000000000103,0.7278456790123479,0.7660985894445512,0.2864577580549775,False,False,0.8282669725323717,1.0525563474995288,False,False
LTC/USDT:USDT,15m,2025-07-14 20:05,2025-07-14 21:53,익절,94.49129224510904,93.84,95.46823061277264,False,False,94.72,94.73,94.34,94.51,0.39000000000000057,0.38792883361290526,0.23229548063128763,0.3665140444763089,False,False,0.41273644452691605,0.5988095251075966,False,False
LINK/USDT:USDT,15m,2025-07-14 21:59,2025-07-14 22:24,익절,15.6171228,15.466,15.843807000000002,True,True,15.658,15.835,15.613,15.784,0.2220000000000013,0.01857117117117598,0.027281125018865822,1.4417228902587715,False,False,1.421516644538399,1.4690040152776374,False,False
DOGE/USDT:USDT,15m,2025-07-15 00:42,2025-07-15 01:03,손절,0.19558911,0.19405,0.197897775,False,False,0.19568,0.19586,0.19502,0.19573,0.0008400000000000074,0.6775119047619126,0.3697656437811513,0.17600431418156862,False,False,0.42947176353530486,0.5457699579627199,False,False
SOL/USDT:USDT,15m,2025-07-15 01:22,2025-07-15 01:43,익절,160.43208,159.55,161.7552,False,False,160.6,160.64,160.4,160.41,0.23999999999998067,0.13366666666670934,0.036368583348457724,0.2357155813531341,False,False,0.14959601595889094,0.27208416470159186,False,False
BTC/USDT:USDT,15m,2025-07-15 01:58,2025-07-15 02:14,손절,118624.02006,118197.7,119263.50015,False,False,118779.8,118800.0,118580.0,118595.2,220.0,0.20009118181816038,0.10325589652055188,0.41278831683408346,False,False,0.1854599092904827,0.5160442133546354,False,False
LINK/USDT:USDT,1h,2025-07-14 20:06,2025-07-15 02:17,손절,15.638337937123,15.466,15.896844842807504,False,False,15.672,15.685,15.637,15.652,0.04800000000000004,0.027873690062481686,0.007763450957662419,0.2707590891243956,False,False,0.3069379891456077,0.27852254008205807,False,False
LINK/USDT:USDT,15m,2025-07-15 00:47,2025-07-15 02:17,손절,15.6171228,15.466,15.843807000000002,False,False,15.648,15.654,15.611,15.614,0.04299999999999926,0.14239069767442067,0.040515395426765057,0.24402141834322122,False,False,0.2753388095277016,0.2845368137699863,False,False
BCH/USDT:USDT,15m,2025-07-15 02:23,2025-07-15 02:38,익절,490.888158,489.28,493.3003950000001,False,False,491.68,492.06,490.22,491.09,1.839999999999975,0.36312934782606393,0.4154803197197957,0.7286858629562669,False,False,0.37483079801651586,1.1441661826760625,False,False
DOT/USDT:USDT,15m,2025-07-15 02:25,2025-07-15 03:10,손절,3.8577714,3.831,3.897928500000001,False,False,3.877,3.877,3.856,3.857,0.020999999999999908,0.0843523809523803,0.06616762664634594,0.7182515669707228,False,False,0.5443557386526301,0.7844191936170687,False,False
SOL/USDT:USDT,15m,2025-07-15 02:25,2025-07-15 03:10,손절,159.68193,158.87,160.89982499999996,False,False,160.2,160.2,159.33,159.41,0.8699999999999761,0.40451724137930034,0.43344869631616784,0.6380722476075538,False,False,0.5448330941390651,1.0715209439237217,False,False
BTC/USDT:USDT,1h,2025-07-15 03:09,2025-07-15 04:09,손절,117447.68484,116862.4,118325.6121,False,False,117643.5,117643.5,117414.7,117452.1,228.8000000000029,0.14416451048952886,0.056356901367894986,0.33456386808172883,False,False,0.19481014062703675,0.39092076944962384,False,False
BCH/USDT:USDT,15m,2025-07-15 11:23,2025-07-15 11:48,익절,484.19682,482.24,487.13205,False,False,485.01,485.09,483.66,485.08,1.42999999999995,0.37539860139859876,0.27433284614833214,0.45644463977267996,False,False,0.2953344468474514,0.7307774859210121,False,False
ETH/USDT:USDT,2h,2025-07-15 03:10,2025-07-15 12:31,익절,2941.4504172244824,2902.8,2999.4260430612057,False,False,2947.98,2948.69,2930.99,2938.2,17.700000000000273,0.5909840239820602,0.27064176729913053,0.18730930466985743,False,False,0.6017439524512462,0.457951071968988,False,False
ADA/USDT:USDT,15m,2025-07-15 14:43,2025-07-15 14:56,손절,0.719729799852535,0.7135,0.7290744996313376,False,False,0.7205,0.7209,0.7188,0.7189,0.0020999999999999908,0.44276183454050266,0.14925035708116666,0.18783912407535255,False,False,0.29177616383679794,0.3370894811565192,False,False
BCH/USDT:USDT,15m,2025-07-15 14:52,2025-07-15 15:06,익절,481.976376,480.2,484.6409399999999,False,False,484.08,484.24,481.0,482.87,3.240000000000009,0.30135061728395474,0.5496448949997078,1.2742932802514546,False,False,0.6722321178662933,1.8239381752511625,False,False
XRP/USDT:USDT,15m,2025-07-15 14:55,2025-07-15 15:47,익절,2.8515702,2.824,2.8929254999999996,False,False,2.8562,2.8567,2.8497,2.8499,0.007000000000000117,0.2671714285714145,0.06783411074275608,0.18606321317945412,False,False,0.2454787891948134,0.2538973239222102,False,False
BTC/USDT:USDT,15m,2025-07-15 14:56,2025-07-15 16:08,익절,115880.1714,115186.7,116920.3785,False,False,115989.7,115993.1,115678.1,115705.9,315.0,0.6414965079365103,0.29139110855905226,0.16284536031334204,False,False,0.2718325285459493,0.45423646887239433,False,False
BCH/USDT:USDT,2h,2025-07-15 03:20,2025-07-16 00:35,익절,487.39746,480.0,498.49365000000006,False,False,488.0,488.5,487.06,487.98,1.4399999999999977,0.23434722222223747,0.045618360896851125,0.1490430499117228,False,False,0.29544675920141183,0.1946614108085739,False,False
LTC/USDT:USDT,15m,2025-07-17 01:50,2025-07-17 01:59,익절,95.639124,95.09,96.46281,False,False,95.75,96.03,95.56,96.03,0.46999999999999886,0.16834893617019847,0.14409131635112332,0.7118173672977534,False,False,0.49143068269843093,0.8559086836488766,False,False
LTC/USDT:USDT,15m,2025-07-17 03:29,2025-07-17 04:17,익절,95.639124,95.09,96.46281,False,False,95.69,95.7,95.44,95.62,0.2600000000000051,0.7658615384615143,0.36262119302744106,0.11086020643790541,False,False,0.27185527127998904,0.4734813994653465,False,False
DOT/USDT:USDT,15m,2025-07-17 20:05,2025-07-17 20:38,익절,4.0978194000000006,4.068,4.142548500000002,False,False,4.104,4.104,4.082,4.087,0.02200000000000024,0.7190636363636606,0.5305069853853601,0.20726775186621266,False,False,0.5368709026073779,0.7377747372515727,False,False
BCH/USDT:USDT,15m,2025-07-17 20:05,2025-07-17 21:01,익절,488.267634,485.21,492.854085,False,False,489.18,489.18,487.0,487.53,2.180000000000007,0.5814834862385242,0.4145800314883939,0.29838953910115396,False,False,0.44647645024941524,0.7129695705895479,False,False
BCH/USDT:USDT,2h,2025-07-17 20:05,2025-07-17 22:11,익절,487.39746,480.0,498.49365000000006,False,False,489.18,489.18,487.0,487.53,2.180000000000007,0.1823211009174415,0.05372925301387536,0.24096649390466152,False,False,0.44727356601325063,0.2946957469185369,False,False
BTC/USDT:USDT,15m,2025-07-18 14:41,2025-07-18 14:48,익절,117405.9765,117017.1,117989.29125,False,False,117549.7,117549.7,117401.1,117445.4,148.59999999999127,0.032816285329736024,0.012539970916212489,0.3695864882552516,False,False,0.12656936591297913,0.3821264591714641,False,False
BCH/USDT:USDT,15m,2025-07-18 15:42,2025-07-18 15:46,익절,508.661712,507.06,511.06427999999994,False,False,510.39,510.39,508.3,508.48,2.089999999999975,0.17306794258373956,0.22582836365089776,1.079025442776193,False,False,0.41088211490940263,1.3048538064270907,False,False
