symbol,timeframe,segment,guard,lens,num_candidates,num_trades,total_return,max_drawdown,win_rate,mean_net_r,cost_r_median,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
SOL/USDT:USDT,15m,oos,0.0025,baseline,579.0,432.0,0.8316335406628484,0.0481094131574685,0.5787037037037037,0.2204471722673261,0.217785686082767,1.5237517088544332,0.9490740740740741,0.0055051987631791095,0.13989637305699482
SOL/USDT:USDT,15m,oos,0.003,baseline,579.0,404.0,0.8442676479376718,0.04623006200663437,0.5816831683168316,0.24036991723786302,0.20593757141989114,1.5580608280077788,0.9455445544554455,0.00570025665692927,0.20379965457685664
SOL/USDT:USDT,15m,oos,0.0033,baseline,579.0,384.0,0.8249360318518284,0.04449227185633843,0.5807291666666666,0.24524017531585804,0.2017915893877493,1.567876234379768,0.9427083333333334,0.005835104598308786,0.24870466321243523
SOL/USDT:USDT,15m,oos,0.0055000000000000005,baseline,579.0,191.0,0.7125270483107834,0.044472573758156414,0.6178010471204188,0.3900449193345364,0.16083480277909865,1.907465693717249,0.8795811518324608,0.007348523150230191,0.6338514680483592
SOL/USDT:USDT,15m,is,0.0,pen_5bp,956.0,795.0,2.288494392016826,0.11785036828541784,0.5685534591194968,0.2134753694902277,0.15613971109983082,1.4618265807991564,0.7383647798742138,0.006868164488868441,0.0
SOL/USDT:USDT,15m,is,0.0015,pen_5bp,956.0,773.0,2.3219138973163185,0.11785036828541831,0.5666235446313066,0.23133861963429003,0.15242042769610412,1.470620267135957,0.7309184993531694,0.007031642782521789,0.02510460251046025
SOL/USDT:USDT,15m,is,0.002,pen_5bp,956.0,760.0,2.2989466306634814,0.11785036828541831,0.5631578947368421,0.23113508134887528,0.15135209173189124,1.4698621972892443,0.7263157894736842,0.0071250499925145675,0.043933054393305436
SOL/USDT:USDT,15m,is,0.0022,pen_5bp,956.0,754.0,2.3030558217315584,0.11785036828541831,0.5623342175066313,0.23219301886134225,0.14982543219721367,1.4717051680859192,0.7241379310344828,0.0071675272402185386,0.058577405857740586
SOL/USDT:USDT,15m,is,0.0025,pen_5bp,956.0,743.0,2.264672041231329,0.11785036828541831,0.5598923283983849,0.23082259721295345,0.14838143209568003,1.4694824623328173,0.7200538358008075,0.007242241452633088,0.07322175732217573
SOL/USDT:USDT,15m,is,0.003,pen_5bp,956.0,707.0,2.105115763813872,0.11442688535279333,0.5502121640735502,0.21810051348100376,0.14452704133275382,1.4533266589491407,0.7057991513437057,0.007468362397747454,0.11610878661087866
SOL/USDT:USDT,15m,is,0.0033,pen_5bp,956.0,691.0,2.112592556757445,0.11442688535279304,0.5499276410998553,0.22209331489550038,0.14380147517365974,1.458173867785323,0.6989869753979739,0.007572171622231165,0.1412133891213389
SOL/USDT:USDT,15m,is,0.0055000000000000005,pen_5bp,956.0,539.0,1.6485723846912352,0.11442688535279275,0.536178107606679,0.21606626852629873,0.12570850827522542,1.4636235732682161,0.614100185528757,0.008455605772709134,0.3253138075313807
SOL/USDT:USDT,15m,oos,0.0,pen_5bp,512.0,429.0,0.4771277412786114,0.06574217112267146,0.5571095571095571,0.12776669561477197,0.22667066906157907,1.3358555913393109,0.9487179487179487,0.005205423908762205,0.0
SOL/USDT:USDT,15m,oos,0.0015,pen_5bp,512.0,418.0,0.4850196970103563,0.0658986183700905,0.5550239234449761,0.14066529098926672,0.22315735028386358,1.3444157021682328,0.9473684210526315,0.005311156250314134,0.03125
SOL/USDT:USDT,15m,oos,0.002,pen_5bp,512.0,409.0,0.49022675111219544,0.06313367999683896,0.5550122249388753,0.14868761318808021,0.22121739844951138,1.3507558231563783,0.9462102689486552,0.005388031897460424,0.05078125
SOL/USDT:USDT,15m,oos,0.0022,pen_5bp,512.0,402.0,0.47224286771023033,0.06313367999683883,0.5497512437810945,0.14138162466984752,0.2182168858980618,1.3400460032475021,0.945273631840796,0.005452963890898739,0.07421875
SOL/USDT:USDT,15m,oos,0.0025,pen_5bp,512.0,387.0,0.49706162938599757,0.0631336799968389,0.5529715762273901,0.15902319664158104,0.2123602709378034,1.3648705864370423,0.9431524547803618,0.00558295121547912,0.119140625
SOL/USDT:USDT,15m,oos,0.003,pen_5bp,512.0,363.0,0.4861328261755061,0.05931680802170806,0.5482093663911846,0.15950740334574437,0.20325646034709538,1.3727236012541042,0.9393939393939394,0.005775950968204579,0.185546875
SOL/USDT:USDT,15m,oos,0.0033,pen_5bp,512.0,346.0,0.4757528273752778,0.059007383539473955,0.546242774566474,0.1617084491404832,0.20141786386618105,1.3798724333773422,0.9364161849710982,0.005908583275943951,0.228515625
SOL/USDT:USDT,15m,oos,0.0055000000000000005,pen_5bp,512.0,172.0,0.4591078159188206,0.05248108476366562,0.5813953488372093,0.3011900477258356,0.1579137699060636,1.6474835734831974,0.872093023255814,0.007422826307451373,0.62890625
