threshold_atr,lens,barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
1.6,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,19,675.0,472.0,0.26065824427698064,0.14296060183111198,0.4830508474576271,0.003,0.3333333333333333,0.04586226434595124,1.3355309294886109,-1.1592379637381733,0.1464115131139681,0.45856460524558723,0.024486242212039877,1.10306881214781,0.6588983050847458,0.007388143492125539,0.07851851851851852
1.6,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,-1,675.0,460.4,-0.059191178049159965,0.27862042051239755,0.462398447130023,0.003,0.3333333333333333,-0.00585793593601472,1.3271388597581983,-1.1524230311936883,0.14751196157647328,0.4590047846305893,0.0033936624994336945,0.9706887344289707,0.6689852132064023,0.007371481984881684,0.07696296296296297
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,default,-1,1245.0,813.0,-0.04298485307632927,0.2736986289247762,0.4440344403444034,0.003,0.3333333333333333,-0.033364468715869455,1.3597057687439134,-1.1459714504038818,0.1333988029330847,0.45335952117323386,-0.009325080828830434,0.9901147685925943,0.6605166051660517,0.007849103145322408,0.004819277108433735
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,filter_bot3,-1,675.0,505.0,0.4982320810009389,0.1054946238904319,0.48514851485148514,0.003,0.3333333333333333,0.0794389803970781,1.3692802865755498,-1.135988404271097,0.12486396204143685,0.44994558481657476,0.035202930034910374,1.1687006308593364,0.6198019801980198,0.00815596560709573,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,0,675.0,523.0,0.025639237664906615,0.2872721613447889,0.4474187380497132,0.003,0.3333333333333333,-0.02438282574926974,1.3610561566629054,-1.1461569499169133,0.1328312981944911,0.4531325192777964,-0.005713781228083192,1.008931689012474,0.6711281070745698,0.007875764889936738,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,1,675.0,507.0,-0.24418021089515196,0.3143071385849179,0.4240631163708087,0.003,0.3333333333333333,-0.08460691915885381,1.3521938476514617,-1.1425252919815176,0.1319507741626884,0.4527803096650754,-0.028717193294266696,0.8970002557587666,0.6804733727810651,0.007887929777662948,0.0044444444444444444
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,2,675.0,525.0,0.08083701179418767,0.16514768042879802,0.45714285714285713,0.003,0.3333333333333333,-0.0038171106876211574,1.3519552572665523,-1.1455201573858724,0.13457063720910367,0.45382825488364154,0.0033146022592155933,1.029689442402228,0.6647619047619048,0.007827116290122022,0.007407407407407408
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,3,675.0,518.0,-0.20157610354347616,0.32065543984965583,0.42277992277992277,0.003,0.3333333333333333,-0.08726254080297408,1.3566536500368258,-1.1448466404481785,0.1313709200449495,0.4525483680179798,-0.02976844523805705,0.9216329938090808,0.6544401544401545,0.007900455102588464,0.007407407407407408
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,4,675.0,519.0,-0.16505267595820042,0.31604844074629707,0.43352601156069365,0.003,0.3333333333333333,-0.060441830827211745,1.3564427091979847,-1.144792244111801,0.13535212398552657,0.45414084959421064,-0.02061483803351699,0.9334845038133671,0.674373795761079,0.007805960832436877,0.0014814814814814814
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,5,675.0,520.0,-0.06761339539332857,0.20664197693618439,0.4442307692307692,0.003,0.3333333333333333,-0.03119771683557573,1.3554098439336364,-1.1395241754434926,0.13093291493199227,0.45237316597279686,-0.008142396742027658,0.9745460489676195,0.6423076923076924,0.007966151945461155,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,6,675.0,522.0,-0.2669401978147803,0.36841543626215695,0.41762452107279696,0.003,0.3333333333333333,-0.101295334132773,1.3542077196966538,-1.1450442345762435,0.13497346559258022,0.4539893862370321,-0.03636486516423515,0.8922279585980272,0.6628352490421456,0.007844106556484811,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,7,675.0,522.0,-0.07722298970045649,0.2742803319901732,0.4367816091954023,0.003,0.3333333333333333,-0.05178064738506598,1.3583260863088993,-1.1453328082089573,0.13487769856932602,0.45395107942773044,-0.01716947023232812,0.9719268940431852,0.6743295019157088,0.007881096122197935,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,8,675.0,522.0,-0.0753106119938464,0.24818092346257883,0.4367816091954023,0.003,0.3333333333333333,-0.05293855323552159,1.3578452936455214,-1.1470158222453102,0.13182878192174174,0.45273151276869666,-0.015949903573294344,0.9712922774253813,0.6590038314176245,0.007876351891969977,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,9,675.0,502.0,-0.2832898228955324,0.3526016903018508,0.4163346613545817,0.003,0.3333333333333333,-0.10179884708837886,1.358936144075666,-1.1437565711610254,0.130520159649615,0.452208063859846,-0.03587340250526433,0.8795267718569468,0.6533864541832669,0.007882318777021554,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,10,675.0,513.0,-0.024607466177604693,0.16278192892071114,0.4444444444444444,0.003,0.3333333333333333,-0.034098890472212276,1.3584513240170508,-1.1481390620636225,0.13716716787001612,0.45486686714800645,-0.010422422703562029,0.9904170615226159,0.6803118908382066,0.0077915744070793805,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,11,675.0,530.0,-0.1999233410114154,0.29287567768862344,0.4377358490566038,0.003,0.3333333333333333,-0.05273528183252046,1.3478976644381535,-1.1431609312781459,0.13476340739193038,0.45390536295677214,-0.016169513900168353,0.9179996602071846,0.6830188679245283,0.007803643094343372,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,12,675.0,524.0,-0.27997786619891957,0.3561378270193731,0.4198473282442748,0.003,0.3333333333333333,-0.09694927765195617,1.3505368388696855,-1.1444721251347232,0.1353108246690512,0.4541243298676205,-0.03427700162334574,0.8889915863953146,0.6698473282442748,0.007820460197898537,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,13,675.0,505.0,-0.3155706610909072,0.3504561720681828,0.4178217821782178,0.003,0.3333333333333333,-0.10038876914595476,1.3504049824556206,-1.1416046929144323,0.1333988029330847,0.45335952117323386,-0.035537738995016055,0.8636972290701711,0.6732673267326733,0.00786390626776984,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,14,675.0,510.0,-0.04037793419138816,0.23847699297505942,0.44313725490196076,0.003,0.3333333333333333,-0.03606616653577209,1.359535838842928,-1.1466508609568502,0.13523468684670126,0.45409387473868057,-0.010956619836719805,0.9849808716646073,0.6686274509803921,0.00782504493242476,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,15,675.0,519.0,-0.19063509990436533,0.30395928293512336,0.4238921001926782,0.003,0.3333333333333333,-0.08374277717098876,1.3607527773636796,-1.1465823156245907,0.13388537307920947,0.4535541492316838,-0.0296620490390056,0.9249544724022346,0.6473988439306358,0.007846162124456952,0.002962962962962963
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,16,675.0,515.0,-0.07215645056334452,0.22104944559910128,0.4368932038834951,0.003,0.3333333333333333,-0.04883122881112854,1.3643760515986485,-1.1452851532669899,0.13184364345789956,0.45273745738315985,-0.01584425349966473,0.9733587056351969,0.6563106796116505,0.007912237125997807,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,17,675.0,511.0,-0.15319439427160997,0.34921869661964744,0.42857142857142855,0.003,0.3333333333333333,-0.07131794965273859,1.3596879260243793,-1.144572356410577,0.13186403786586443,0.45274561514634576,-0.02417418657491721,0.9427794097901774,0.6614481409001957,0.007920804228722168,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,18,675.0,524.0,-0.2530703947475374,0.3121272494095841,0.4179389312977099,0.003,0.3333333333333333,-0.09648039868530804,1.3615421602800883,-1.1433884000407895,0.13077816659514843,0.4523112666380594,-0.03437233534034945,0.8979080684346962,0.6412213740458015,0.007916218887169481,0.007407407407407408
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,19,675.0,528.0,-0.06546543957255525,0.236790151011133,0.4375,0.003,0.3333333333333333,-0.04878776220832708,1.3621100670815223,-1.1461527405448768,0.13523468684670123,0.45409387473868046,-0.01659387473868046,0.976017334650565,0.6553030303030303,0.00783904279792505,0.005925925925925926
1.6,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,-1,675.0,517.95,-0.14348444032326632,0.28387123220769706,0.43222330693618816,0.003,0.3333333333333333,-0.06344604140350762,1.3569161169723931,-1.1447261766857455,0.13343447859088106,0.45337379143635237,-0.02115048450016437,0.942068161772992,0.66368974985983,0.007864317312483491,0.004962962962962962
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,default,-1,2498.0,1281.0,5.343943841531277,0.12441821917524444,0.531615925058548,0.003,0.3333333333333333,0.19147104432986012,1.3557465171234317,-1.1299816172908437,0.11990226535969209,0.44796090614387685,0.0836550189146712,1.252648545853821,0.5441061670569868,0.007935380289198359,0.0732586068855084
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,filter_bot3,-1,703.0,530.0,2.9246118284244935,0.07803026530229391,0.6150943396226415,0.003,0.3333333333333333,0.35739683509765613,1.3202688589663714,-1.1813104187317611,0.17323144659576045,0.4692925786383042,0.14580176098433728,1.7284553546139017,0.7981132075471699,0.006692905925458275,0.14082503556187767
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,0,703.0,529.0,1.065703724160232,0.10417441946978762,0.5236294896030246,0.003,0.3333333333333333,0.1738473201569666,1.3601196234368373,-1.130110727495907,0.11875250765844513,0.44750100306337803,0.07612848653964654,1.2715181481699511,0.5368620037807184,0.00798729964823343,0.05832147937411095
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,1,703.0,512.0,-0.0031276204746507573,0.14819665376889823,0.466796875,0.003,0.3333333333333333,0.030752725098448896,1.3498817770444704,-1.1240891921729768,0.11676625258919739,0.446706501035679,0.020090373964321007,0.9988183330939892,0.5390625,0.007974087577189906,0.08534850640113797
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,2,703.0,517.0,0.6172815868556012,0.104190247679774,0.5067698259187621,0.003,0.3333333333333333,0.13231947179639192,1.3570189977688518,-1.1259992568498218,0.11540777317102499,0.44616310926841,0.060606716650352055,1.1819325225922632,0.5203094777562862,0.00805847208840702,0.07539118065433854
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,3,703.0,508.0,1.1407004816379354,0.09060500897334002,0.531496062992126,0.003,0.3333333333333333,0.19367587253436472,1.3598047707774055,-1.1292434658085806,0.11670221763029216,0.44668088705211684,0.0848151759400092,1.3147487213718183,0.5255905511811023,0.008034585905052672,0.06116642958748222
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,4,703.0,506.0,0.7254297558951203,0.11007363464809672,0.5079051383399209,0.003,0.3333333333333333,0.1329500044483668,1.3593530589350404,-1.132855557812979,0.11882023577139297,0.4475280943085572,0.06037704403136368,1.229086182247306,0.5355731225296443,0.007978472767843348,0.07681365576102418
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,5,703.0,509.0,0.9531320418952172,0.10740065018511753,0.5265225933202358,0.003,0.3333333333333333,0.18573562077386163,1.3595947287087902,-1.119634673527221,0.10873123885480909,0.44349249554192366,0.0830300977783121,1.2689267834917295,0.48919449901768175,0.008111091640737443,0.08534850640113797
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,6,703.0,506.0,0.7837913598745381,0.12870032398996706,0.5118577075098815,0.003,0.3333333333333333,0.14504947501288964,1.359735413814086,-1.1286495458353283,0.11692114453415448,0.4467684578136618,0.06508924969621965,1.2729332808567595,0.5177865612648221,0.008026355346442101,0.07539118065433854
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,7,703.0,516.0,0.9131306262703264,0.12704965052424225,0.5193798449612403,0.003,0.3333333333333333,0.16732600927354135,1.3615257497000854,-1.1231801618325628,0.10999322148010063,0.4439972885920403,0.07538255636920005,1.2532288399397298,0.49612403100775193,0.008129829246411728,0.06970128022759602
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,8,703.0,504.0,0.2959679061638026,0.14031881098478555,0.47619047619047616,0.003,0.3333333333333333,0.05795497447688073,1.3641481771646307,-1.129493391602892,0.11492688183065568,0.4459707527322623,0.030219723458213887,1.099313701881016,0.5119047619047619,0.008081552663483245,0.08250355618776671
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,9,703.0,493.0,0.0876506583078617,0.19034017318879284,0.4665314401622718,0.003,0.3333333333333333,0.03288488805838756,1.3586034283327328,-1.126488740318416,0.11779222874500725,0.44711689149800293,0.019414548664268894,1.0305501610582581,0.5314401622718052,0.008019731917537297,0.05832147937411095
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,10,703.0,494.0,-0.011992817820520394,0.2993626324868746,0.46963562753036436,0.003,0.3333333333333333,0.038329749502425084,1.349475097562868,-1.1226844518335395,0.11547739182538226,0.44619095673015285,0.02344467080021151,0.9957737038998682,0.5263157894736842,0.008006711502528555,0.07681365576102418
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,11,703.0,494.0,0.4188144151479111,0.10999616198119568,0.4939271255060729,0.003,0.3333333333333333,0.10096077209488795,1.358193015967313,-1.126097897924599,0.1125528391194373,0.4450211356477749,0.04890598985829797,1.1408329329397067,0.5101214574898786,0.008068286980123768,0.09388335704125178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,12,703.0,507.0,0.7167941586789504,0.11027121040293013,0.5088757396449705,0.003,0.3333333333333333,0.13995933131376095,1.3612184397968896,-1.1254416726567098,0.11549858545497615,0.4461994341819905,0.06267630546297998,1.2299666752836673,0.5207100591715976,0.008087096311760252,0.07965860597439545
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,13,703.0,496.0,0.043207667389461496,0.30959960390578745,0.4657258064516129,0.003,0.3333333333333333,0.029353820693114006,1.3567502975836325,-1.1277351836906966,0.11674670133504171,0.4466986805340166,0.019027125917596255,1.0143040285438765,0.5342741935483871,0.00803356197394049,0.07396870554765292
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,14,703.0,508.0,0.19526635136990772,0.15978663060126827,0.4744094488188976,0.003,0.3333333333333333,0.05805804219654092,1.3650728823791751,-1.1216819446349753,0.10937828582721641,0.44375131433088655,0.03065813448801108,1.0624603852106433,0.49606299212598426,0.008199255133048216,0.07823613086770982
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,15,703.0,497.0,0.4505887172193623,0.10696685204867064,0.4949698189134809,0.003,0.3333333333333333,0.10216000207208666,1.356460218711643,-1.1271541544750483,0.11455868861887915,0.4458234754475517,0.04914634346592922,1.1478096585335955,0.5231388329979879,0.008018130100568437,0.09103840682788052
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,16,703.0,511.0,0.2430317284607312,0.15355452965109354,0.4794520547945205,0.003,0.3333333333333333,0.06360948579688931,1.3571045275193714,-1.127767526315923,0.12026640693314468,0.4481065627732579,0.03134549202126263,1.0933090779067303,0.5459882583170255,0.00803305189833785,0.07965860597439545
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,17,703.0,517.0,0.657836654062671,0.13169816125043557,0.5145067698259188,0.003,0.3333333333333333,0.150188198574067,1.3525906945600488,-1.1240710202796027,0.11675387237863032,0.44670154895145214,0.06780522087446667,1.1983359197592245,0.5338491295938105,0.008026006915295807,0.06543385490753911
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,18,703.0,493.0,0.4986711621048791,0.12887976809891322,0.5030425963488844,0.003,0.3333333333333333,0.12501046880092037,1.3587731899697535,-1.1238595509944698,0.11450437237864028,0.44580174895145613,0.05724084739742824,1.162334534763782,0.5152129817444219,0.008091657399124938,0.07254623044096728
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,19,703.0,498.0,0.7720732588427971,0.10829014947357071,0.5060240963855421,0.003,0.3333333333333333,0.1324609387874917,1.3632676929874141,-1.1283654923441362,0.11219324662996083,0.44487729865198433,0.0611467977335578,1.2241986043065993,0.5060240963855421,0.008121248928827996,0.07681365576102418
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,-1,703.0,505.75,0.5281975908021067,0.14347276366567707,0.49738242691091017,0.003,0.3333333333333333,0.1096293585731142,1.358434589136052,-1.1262301804203192,0.11513720463831945,0.44605488185532777,0.05132754505558242,1.1595191097925257,0.5207772730781447,0.008054324297244725,0.07581792318634424
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,default,-1,2498.0,1554.0,2.6081347790364924,0.2731656063167239,0.4826254826254826,0.003,0.3333333333333333,0.07071741627075281,1.3677274815334166,-1.1391800326682995,0.12122117851943065,0.44848847140777226,0.034137011217710345,1.1261692495450086,0.5765765765765766,0.008077507450773359,0.022017614091273018
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,filter_bot3,-1,703.0,563.0,1.8734958509339092,0.17324175684538992,0.5293072824156305,0.003,0.3333333333333333,0.20484369021886437,1.3842038704316515,-1.1213802105487225,0.1085861737170112,0.44343446948680454,0.08587281292882598,1.3258950723663905,0.4937833037300178,0.008584855524829361,0.001422475106685633
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,0,703.0,592.0,0.7500249910451923,0.2367757184910763,0.4864864864864865,0.003,0.3333333333333333,0.08170110643183817,1.3706277674065195,-1.1393873092283864,0.12102444807287734,0.44840977922915093,0.038076707257335585,1.1630487386520598,0.5658783783783784,0.008123620272414317,0.025604551920341393
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,1,703.0,586.0,0.1415148823466754,0.1711817274324147,0.4539249146757679,0.003,0.3333333333333333,-0.0025727517592416555,1.366290770059793,-1.1404405542713143,0.125478083801068,0.4501912335204272,0.0037336811553406735,1.0423516922043512,0.6006825938566553,0.008000668009420018,0.025604551920341393
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,2,703.0,589.0,0.6484947810196466,0.17079671427334414,0.47877758913412566,0.003,0.3333333333333333,0.056782835685270365,1.366316886152507,-1.1461116341250253,0.1257964658314854,0.45031858633259414,0.02845900280153152,1.1492836818004242,0.599320882852292,0.007940144655878676,0.015647226173541962
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,3,703.0,567.0,0.6807630785926474,0.13794694805112503,0.48677248677248675,0.003,0.3333333333333333,0.07893813144179293,1.3658345413250712,-1.1416234119526565,0.12474509111584765,0.4498980364463391,0.03687445032614767,1.1724010102318363,0.5873015873015873,0.008028663682516033,0.01991465149359886
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,4,703.0,582.0,0.31854400796978205,0.18910051574911738,0.46563573883161513,0.003,0.3333333333333333,0.027461583346687773,1.367207675610881,-1.139969898979989,0.12232439054056782,0.4489297562162271,0.016705982615388026,1.088449811916985,0.570446735395189,0.008030017896092265,0.02702702702702703
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,5,703.0,589.0,0.4987034366525417,0.13760110221358426,0.47538200339558573,0.003,0.3333333333333333,0.05314900249317571,1.368978410710893,-1.139188325341649,0.12168258947100258,0.448673035788401,0.02670896760718472,1.132615855707448,0.568760611205433,0.008069495674846657,0.01422475106685633
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,6,703.0,578.0,0.10583976423842031,0.16036482723193696,0.4602076124567474,0.003,0.3333333333333333,0.012008587007028088,1.3602985093945965,-1.1374950006695528,0.12615549241601695,0.45046219696640677,0.009745415490340636,1.0353292874556626,0.5934256055363322,0.007964208083581859,0.025604551920341393
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,7,703.0,587.0,0.6070920047480791,0.1376190055884283,0.4787052810902896,0.003,0.3333333333333333,0.06279118223297735,1.3713991642332315,-1.1389043829371905,0.11984805693151449,0.44793922277260584,0.030766058317683753,1.1556993252417844,0.565587734241908,0.008140280907124915,0.025604551920341393
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,8,703.0,600.0,0.09682710940248762,0.2493932521898186,0.445,0.003,0.3333333333333333,-0.022063952899085887,1.3725261555294384,-1.1402488146120466,0.11966245312335241,0.44786498124934093,-0.0028649812493409255,1.0274037708146613,0.575,0.00813685931126354,0.021337126600284494
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,9,703.0,575.0,-0.03891703526691654,0.32248319213774607,0.43130434782608695,0.003,0.3333333333333333,-0.05861872367911847,1.371435749729431,-1.1431860307290274,0.12247484921875894,0.44898993968750356,-0.017685591861416605,0.9878048640584142,0.5808695652173913,0.008054453348101492,0.01849217638691323
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,10,703.0,596.0,0.11054064745922587,0.26409681900816406,0.4463087248322148,0.003,0.3333333333333333,-0.02498335156397878,1.3657868311552872,-1.1460284079376901,0.1266130167079329,0.45064520668317315,-0.0043364818509583625,1.0300940456485943,0.6040268456375839,0.007904172528689114,0.01849217638691323
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,11,703.0,576.0,0.20471620606781216,0.2742814969360999,0.4548611111111111,0.003,0.3333333333333333,0.0007288472934568966,1.3678598959500412,-1.1399983334327377,0.12256102367406992,0.44902440946962796,0.005836701641483144,1.0552700571957105,0.5850694444444444,0.008050521333457522,0.02275960170697013
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,12,703.0,595.0,0.7346874141046861,0.10438025236369167,0.4823529411764706,0.003,0.3333333333333333,0.06620166575375604,1.3668047003483217,-1.145723889209362,0.12631694365788274,0.4505267774631531,0.03182616371331748,1.1835127367115519,0.6168067226890757,0.007964166582254987,0.01991465149359886
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,13,703.0,585.0,-0.1781501921829502,0.4239624227720767,0.4256410256410256,0.003,0.3333333333333333,-0.07388110543642759,1.365859138474253,-1.1408314647630928,0.12458947147756866,0.44983578859102746,-0.024194762950001836,0.9469732499925732,0.5965811965811966,0.007993304081668113,0.01991465149359886
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,14,703.0,592.0,-0.17305828852396427,0.3852295227376581,0.4206081081081081,0.003,0.3333333333333333,-0.08468087788231403,1.371800758447895,-1.1420101124194046,0.12290858838909569,0.4491634353556383,-0.028555327247530182,0.9470528998073112,0.589527027027027,0.008049840639253344,0.015647226173541962
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,15,703.0,571.0,0.32268815113780763,0.1801360230495039,0.4746059544658494,0.003,0.3333333333333333,0.04843750954456565,1.3600875832033235,-1.1364197236605122,0.12254439154468452,0.4490177566178738,0.025588197847975613,1.094477033647394,0.5971978984238179,0.008027842946126401,0.02844950213371266
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,16,703.0,583.0,0.251517044456761,0.2497173973648296,0.45797598627787306,0.003,0.3333333333333333,0.009340889664830772,1.3709811604172744,-1.1411589593570124,0.12483290095647917,0.4499331603825917,0.00804282589528138,1.0780526332921094,0.5866209262435678,0.008065767076827423,0.031294452347083924
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,17,703.0,581.0,0.17656709297025136,0.25545771332428496,0.459552495697074,0.003,0.3333333333333333,0.009491035577718774,1.3620098561700447,-1.140580700403654,0.12306674954646861,0.4492266998185874,0.010325795878486588,1.0496100008792195,0.6092943201376936,0.007975723943024367,0.015647226173541962
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,18,703.0,579.0,0.10739915271927075,0.1973310254912717,0.45595854922279794,0.003,0.3333333333333333,0.004186964200264156,1.3639121845816955,-1.1353922681194117,0.1222182523600403,0.44888730094401613,0.007071248278781805,1.0330544406913622,0.5751295336787565,0.008105398793859638,0.021337126600284494
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,19,703.0,578.0,0.4714846588052431,0.10996371582145503,0.47231833910034604,0.003,0.3333333333333333,0.042242255325035366,1.3671498342825008,-1.143658626823778,0.12277504244560397,0.4491100169782416,0.02320832212210444,1.1231482414849825,0.5726643598615917,0.008010509011698043,0.01991465149359886
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,is,matched_random,-1,703.0,584.05,0.291863945388135,0.21789096961138132,0.4606189848151031,0.003,0.3333333333333333,0.014333041638911581,1.36715837865915,-1.1409178924486747,0.1233809150641159,0.4493523660256463,0.011266618789456756,1.0747816688717218,0.5870095984354962,0.008031782938904936,0.02162162162162162
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,default,-1,1245.0,715.0,0.06322160674299393,0.28145860272836015,0.47412587412587415,0.003,0.3333333333333333,0.02310035328681248,1.3283473627566882,-1.1537047962086338,0.14839501003104827,0.45935800401241933,0.014767870113454817,1.0177162868805312,0.676923076923077,0.007341824274197649,0.07630522088353414
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,filter_bot3,-1,469.0,340.0,0.48463827934985454,0.09759297764563538,0.5411764705882353,0.003,0.3333333333333333,0.15282374464253265,1.300609019869606,-1.2009742722919643,0.1989003906714037,0.4795601562685615,0.06161631431967374,1.3547963015326085,0.8588235294117647,0.0061414096248929035,0.13646055437100213
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,0,469.0,347.0,0.052026007832396866,0.2428697103527352,0.4812680115273775,0.003,0.3333333333333333,0.03788318415591386,1.3235874412009572,-1.1549646543247651,0.14941843678985242,0.4597673747159409,0.021500636811436602,1.0292928509833101,0.69164265129683,0.007291812163486021,0.0767590618336887
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,1,469.0,343.0,-0.2001967990700011,0.3270548060207761,0.446064139941691,0.003,0.3333333333333333,-0.051481420729094785,1.3135650751668206,-1.1507030726873846,0.15292992217394383,0.4611719688695775,-0.015107828927886535,0.8695889198538386,0.6822157434402333,0.0072277334120899525,0.06823027718550106
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,2,469.0,345.0,0.12126065479829921,0.20018610223873454,0.4985507246376812,0.003,0.3333333333333333,0.0888075465462623,1.3252182894891522,-1.1404563134894434,0.14307685140824838,0.4572307405632993,0.041319984074381866,1.0726876313697342,0.6463768115942029,0.0075180616991773076,0.09168443496801706
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,3,469.0,339.0,-0.08967690137957307,0.24531969171286508,0.45132743362831856,0.003,0.3333333333333333,-0.03351208827598069,1.3307636121094646,-1.1557388740769114,0.14780953873962424,0.45912381549584974,-0.007796381867531177,0.9442828606559015,0.672566371681416,0.0073136594852959156,0.0767590618336887
