scenario,k,variant,scope,segment,exclude,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,max_open_notional_ratio,liquidation_events
k1.00_observed,1.0,observed,1h,oos,,12,12,1181,0.5444538526672311,7.428712907213418,0.10841149907492642,6,0.05958692181920322,0.05958692181920322,4.817277512557705,0
k1.25_pure,1.25,pure,1h,full,,12,12,3515,0.5914651493598863,827.1437783381397,0.17381421120620652,6,0.05915434518222158,0.07394293147777697,5.0,0
k1.25_pure,1.25,pure,1h,oos_warm,,12,12,1220,0.5516393442622951,2.531892567896723,0.17198348408954625,6,0.05968479536580451,0.07460599420725564,4.8277781771971355,0
k1.25_pure,1.25,pure,1h,oos,,12,12,1181,0.5444538526672311,1.7982843467647558,0.18881925954805903,6,0.0596847953658045,0.07460599420725562,4.827778177197136,0
k1.25_observed,1.25,observed,1h,full,,12,12,3515,0.5914651493598863,1902.7828116631817,0.13760544801580343,6,0.059154345182221575,0.07394293147777697,5.0,0
k1.25_observed,1.25,observed,1h,oos_warm,,12,12,1220,0.5516393442622951,5.262618709441137,0.13567938309359892,6,0.059592565127195025,0.07449070640899377,4.819414254484454,0
k1.25_observed,1.25,observed,1h,oos,,12,12,1181,0.5444538526672311,3.9035405899979763,0.1356793830935988,6,0.05959256512719502,0.07449070640899377,4.819414254484453,0
k1.50_pure,1.5,pure,1h,full,,12,12,3515,0.5914651493598863,55.2942231427038,0.38566599652107175,6,0.05978315407128115,0.08967473110692173,5.0,0
k1.50_pure,1.5,pure,1h,oos_warm,,12,12,1220,0.5516393442622951,0.14263894192728094,0.3989646330615363,6,0.059783154071281146,0.08967473110692172,4.838444070005911,0
k1.50_pure,1.5,pure,1h,oos,,12,12,1181,0.5444538526672311,-0.07546166816243458,0.4453272823674948,6,0.05978315407128113,0.08967473110692172,4.838444070005911,0
k1.50_observed,1.5,observed,1h,full,,12,12,3515,0.5914651493598863,1366.7035835204442,0.14805214421204682,6,0.059154345182221575,0.08873151777333237,5.0,0
k1.50_observed,1.5,observed,1h,oos_warm,,12,12,1220,0.5516393442622951,4.328084029620121,0.15367967130356017,6,0.059592565127195025,0.08938884769079254,4.819414254484454,0
k1.50_observed,1.5,observed,1h,oos,,12,12,1181,0.5444538526672311,3.1771305694492025,0.15367967130355942,6,0.05959256512719502,0.08938884769079253,4.819414254484453,0
k2.00_pure,2.0,pure,1h,full,,12,12,3515,0.5914651493598863,-0.9035196710797582,0.9492582474095953,6,0.05998134146033071,0.11996268292066142,5.0,0
k2.00_pure,2.0,pure,1h,oos_warm,,12,12,1220,0.5516393442622951,-0.8821835192479354,0.9008224015773447,6,0.05998134146033071,0.11996268292066142,4.860287388720777,0
k2.00_pure,2.0,pure,1h,oos,,12,12,1181,0.5444538526672311,-0.9005533262902979,0.9066419632431215,6,0.05998134146033072,0.11996268292066144,4.860287388720777,0
k2.00_observed,2.0,observed,1h,full,,12,12,3515,0.5914651493598863,1031.1047028453522,0.1559047015252175,6,0.05915434518222157,0.11830869036444314,5.0,0
k2.00_observed,2.0,observed,1h,oos_warm,,12,12,1220,0.5516393442622951,3.70080965495567,0.1726700570428052,6,0.059592565127195025,0.11918513025439005,4.819414254484453,0
k2.00_observed,2.0,observed,1h,oos,,12,12,1181,0.5444538526672311,2.693901320690367,0.1726700570428055,6,0.05959256512719501,0.11918513025439002,4.819414254484452,0
k1.00_pure,1.0,pure,both,full,,36,12,6134,0.5935767851320508,72285.93865651812,0.13750353523653688,14,0.11655353250233695,0.11655353250233695,5.0,0
k1.00_pure,1.0,pure,both,oos_warm,,36,12,2132,0.5548780487804879,85.18675444676366,0.1957517082588918,13,0.11759377189031484,0.11759377189031484,5.000000000000001,0
k1.00_pure,1.0,pure,both,oos,,36,12,2028,0.5453648915187377,46.583547703499605,0.19575170825889177,10,0.09054292399399912,0.09054292399399912,5.000000000000001,0
k1.00_observed,1.0,observed,both,full,,36,12,6134,0.5935767851320508,72285.93865651812,0.13750353523653688,14,0.11655353250233695,0.11655353250233695,5.0,0
k1.00_observed,1.0,observed,both,oos_warm,,36,12,2132,0.5548780487804879,85.18675444676366,0.1957517082588918,13,0.11759377189031484,0.11759377189031484,5.000000000000001,0
k1.00_observed,1.0,observed,both,oos,,36,12,2028,0.5453648915187377,46.583547703499605,0.19575170825889177,10,0.09054292399399912,0.09054292399399912,5.000000000000001,0
k1.25_pure,1.25,pure,both,full,,36,12,6131,0.5937041265698907,20908.272982078983,0.2732354129612412,14,0.11668000137328657,0.14585000171660822,5.000000000000001,0
k1.25_pure,1.25,pure,both,oos_warm,,36,12,2127,0.5543018335684062,10.057991605497573,0.24922547036074338,13,0.11765854652112111,0.1470731831514014,5.0,0
k1.25_pure,1.25,pure,both,oos,,36,12,2027,0.5451406018746917,5.343476137902038,0.24922547036074405,10,0.09067086144714391,0.11333857680892989,5.0,0
k1.25_observed,1.25,observed,both,full,,36,12,6134,0.5935767851320508,41948.283291557695,0.19763097308657207,14,0.1165671302308339,0.14570891278854237,5.0,0
k1.25_observed,1.25,observed,both,oos_warm,,36,12,2127,0.5543018335684062,32.542314087466416,0.22048614881168888,13,0.11764389269651976,0.1470548658706497,5.0,0
k1.25_observed,1.25,observed,both,oos,,36,12,2027,0.5451406018746917,17.57228912474435,0.22048614881168907,10,0.0905864281071993,0.11323303513399914,5.000000000000001,0
k1.50_pure,1.5,pure,both,full,,36,12,6127,0.5934388771013547,2214.314020711699,0.5357364639941583,14,0.11681065007340755,0.17521597511011133,5.0,0
