arm,guard,multiple,segment,adopted_point,num_cells,num_symbols,num_trades,win_rate,mean_net_r,mean_gross_r,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,clamp_rate,mean_effective_risk,liquidation_events,guard_cut,guard_kept,symbols_below_gate,min_symbol_trades
기준,0.004,2.0,oos,False,48,12,11250,0.3248,-0.13457695098840444,-0.06768807701281489,-11.06810527819393,10.536503113752648,-1.0504533770551838,16,47.57013898589553,47.57013898589553,0.6515555555555556,0.06771683618513674,9091,27605,95341,0,457
기준,0.005,2.0,full,False,48,12,35713,0.33111192002912104,-0.09296282349311061,-0.03919772401221921,-25.134645928520712,14.42104269084339,-1.742914605230307,23,1670.8804854213463,1670.8804854213463,0.5053901940469857,0.08082313936549433,29718,37148,85798,0,1951
기준,0.005,2.0,is,False,48,12,25707,0.3336834325281052,-0.08254774281335966,-0.03022668875054384,-15.2999652621132,8.939825485646422,-1.7114389186543377,23,1670.8804854213463,1670.8804854213463,0.47325631151048353,0.08082313936549433,19712,37148,85798,0,1585
기준,0.005,2.0,oos_warm,False,48,12,10007,0.32457279904067154,-0.11966122230092957,-0.062188757476523276,-9.830760713509694,8.327498192227193,-1.1805179042471161,17,36.760128814116364,36.760128814116364,0.5878884780653543,0.03498611476995997,7812,37148,85798,0,366
기준,0.005,2.0,oos,False,48,12,9797,0.32397672756966417,-0.12230255881449088,-0.06442060082036577,-9.83616726980391,8.917109213864162,-1.103066816150554,16,192.12195355452326,192.12195355452326,0.5920179646830662,0.06304075036890848,7811,37148,85798,0,368
기준,0.003,2.5,full,False,48,12,40594,0.27728235699857123,-0.1498677154797889,-0.07679393887709725,-36.63197967343943,23.447886491073707,-1.5622721343087673,24,367.7763732831962,367.7763732831962,0.6096713800068976,0.07663591149939766,36396,17803,105143,0,2560
기준,0.003,2.5,is,False,48,12,28415,0.2790779517860285,-0.1376105794777779,-0.06780999673119659,-23.085387849863984,14.98505942841325,-1.5405603134340369,24,367.7763732831962,367.7763732831962,0.5718106633820166,0.07663591149939766,24217,17803,105143,0,1976
기준,0.003,2.5,oos_warm,False,48,12,12180,0.2731527093596059,-0.1784519027144097,-0.09774582625528068,-13.547933081428978,12.318412580565564,-1.09981160257639,18,5190.7531757767265,5190.7531757767265,0.6979474548440066,0.24295221370780876,9842,17803,105143,0,584
기준,0.003,2.5,oos,False,48,12,11956,0.2725828036132486,-0.18160636347583553,-0.10037020553543453,-13.670473215514473,13.019268178122537,-1.0500185592986107,18,96.36201453106173,96.36201453106173,0.7026597524255603,0.0471972958923562,9863,17803,105143,0,587
기준,0.004,2.5,full,False,48,12,36588,0.278561276921395,-0.12797486465438768,-0.06527536718152327,-32.06436651464572,18.216992459587495,-1.7601350269962062,24,102.85581695431127,102.85581695431127,0.5622335191866186,0.03514362020557435,31657,27605,95341,0,2093
기준,0.004,2.5,is,False,48,12,25990,0.28053097345132744,-0.11711943924547195,-0.0564735226368601,-20.366221684876326,11.788124683101449,-1.7276897074283393,24,102.85581695431127,102.85581695431127,0.5275875336667949,0.03514362020557435,21059,27605,95341,0,1676
기준,0.004,2.5,oos_warm,False,48,12,10599,0.2737994150391546,-0.15458334472317695,-0.0868516225337284,-11.70137116107094,9.460271636815634,-1.2368958958359964,17,13.558260474424479,13.558260474424479,0.6471365223134258,0.03557768030263999,8337,27605,95341,0,417
기준,0.004,2.5,oos,False,48,12,10377,0.2731039799556712,-0.15793864621313547,-0.08984193266376164,-11.874495247817523,10.443827161449963,-1.1369869554762848,17,785.0080415479947,785.0080415479947,0.651922520959815,0.2527401423072601,8382,27605,95341,0,421
기준,0.005,2.5,full,False,48,12,32993,0.2801503349195284,-0.10992481500601464,-0.05461369939342729,-27.51188895151432,15.276305228798654,-1.800951770697101,24,55.77236936409041,55.77236936409041,0.5083805655745158,0.04959768445375716,27837,37148,85798,0,1826
기준,0.005,2.5,is,False,48,12,23725,0.2826554267650158,-0.09838035560173376,-0.04440588129121426,-17.004679190767995,9.663530204113329,-1.759675691139235,24,55.77236936409041,55.77236936409041,0.47700737618545835,0.04959768445375716,18569,37148,85798,0,1490
기준,0.005,2.5,oos_warm,False,48,12,9269,0.2738159456252023,-0.13946426082407806,-0.08073495701615074,-10.507172014433594,7.674277281103871,-1.3691415659823851,17,1639.2535281810276,1639.2535281810276,0.5886287625418061,0.3966047366552557,7136,37148,85798,0,336
기준,0.005,2.5,oos,False,48,12,9068,0.2734891927657697,-0.14159266160905357,-0.08245707542963335,-10.61664801470039,8.341862036705171,-1.2726952289531874,16,42.821263526995786,42.821263526995786,0.5935156594618438,0.030212241581976614,7129,37148,85798,0,340
기준,0.003,3.0,full,False,48,12,37893,0.2393318027076241,-0.166581253439377,-0.09230312958868529,-38.37621043415391,23.843935702562693,-1.6094746652931682,25,1027.6203030392426,1027.6203030392426,0.6124350143826036,0.14960228292809827,33374,17803,105143,0,2408
