symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689433200000,1752547500000,70128,213,0.4835680751173709,0.0127722266559641,0.1885279624379319,2.1090998486771446,1.0144881639666543,0.2089201877934272,0.21267252195734,1594,339,1.0,BTC
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689433200000,1752547500000,70128,206,0.5194174757281553,0.1810634918006117,0.088866800997426,18.39557666965265,1.2217247544547152,0.2985436893203883,0.2120451693851945,1594,338,1.0,BTC
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689433200000,1752547500000,70128,213,0.4788732394366197,0.0165903200037695,0.161602454721856,2.4792843360491075,1.0185658471312955,0.1971830985915492,0.2202007528230865,1594,351,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,baseline,0,1752548400000,1784106000000,35065,215,0.4837209302325581,0.0413997469040085,0.1142442810296067,4.93761949406399,1.0484294398874408,0.2093023255813953,0.5153452685421995,782,403,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp,0,1752548400000,1784106000000,35065,202,0.4504950495049505,-0.0381224753163935,0.131336786869568,-3.4086188744594645,0.9532447091781764,0.1262376237623762,0.4475703324808184,782,350,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1752548400000,1784106000000,35065,113,0.4336283185840708,-0.058485869855235,0.0938203279589568,-10.899944635421276,0.8725727721581228,0.084070796460177,0.2263427109974424,782,177,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1752548400000,1784106000000,35065,106,0.4433962264150943,-0.0149541310285394,0.0687935081246506,-2.150857694146529,0.966312140710708,0.1084905660377358,0.2199488491048593,782,172,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1752548400000,1784106000000,35065,104,0.3653846153846153,-0.1098456269051715,0.1355318211093302,-22.64276838249,0.7691286783188078,-0.0865384615384615,0.2314578005115089,782,181,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1752548400000,1784106000000,35065,103,0.4368932038834951,-0.0624484349026322,0.1381284245957052,-12.778668649266278,0.8580540335352776,0.0922330097087378,0.2314578005115089,782,181,1.0,BTC
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1752548400000,1784106000000,35065,116,0.4051724137931034,-0.0882484745589978,0.1139489865138766,-16.465383720810998,0.8181518274021146,0.0129310344827586,0.2263427109974424,782,177,1.0,BTC
ETH/USDT:USDT,15m,full,0,zone_limit,1.5,0.0,baseline,0,1689435000000,1784107800000,105193,797,0.5169385194479298,0.7565994198295976,0.2121753815911439,14.936625420762203,1.2041519236721447,0.2923462986198243,0.5028524857375714,2454,1234,1.0,ETH
