universe,scope,arm,leverage_mode,multiple,segment,exclude_symbol,num_cells,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_open_notional_ratio,liquidation_events,clamped_entries,skipped_cell_busy,skipped_notional,skipped_sizing
nine,1h,book,cap_only,1.0,oos_warm,LINK,8,591,0.5549915397631133,1.85439212644712,0.08836216686554163,2.0,0.02,1.0000000000000002,0.0,407.0,130.0,115.0,89.0
nine,1h,book,cap_only,2.0,oos_warm,LINK,8,672,0.5565476190476191,2.564076948907366,0.10942735593254417,4.0,0.0327944341717555,2.0000000000000004,0.0,437.0,145.0,12.0,96.0
nine,1h,book,cap_only,3.0,oos_warm,LINK,8,678,0.556047197640118,2.7467864320147783,0.12578585457509653,4.0,0.039999999999999994,3.0000000000000004,0.0,431.0,145.0,0.0,102.0
nine,1h,book,cap_only,5.0,oos_warm,LINK,8,678,0.556047197640118,2.790727583405326,0.12578585457509667,4.0,0.039999999999999994,3.775866494812806,0.0,431.0,145.0,0.0,102.0
nine,1h,isolated,,1.0,oos_warm,LTC,8,686,0.5509039771979347,0.19278562764416193,0.05583159171617285,,,,,,,,
nine,1h,book,combined,1.0,oos_warm,LTC,8,585,0.5555555555555556,1.8429413136140989,0.07628127088836835,3.0,0.022865650520730474,1.0000000000000002,0.0,387.0,123.0,126.0,90.0
nine,1h,book,combined,2.0,oos_warm,LTC,8,592,0.5523648648648649,6.624841752082693,0.14927781144768623,3.0,0.045731301041460955,2.0000000000000004,0.0,394.0,124.0,119.0,89.0
nine,1h,book,combined,3.0,oos_warm,LTC,8,589,0.5534804753820034,18.305940431134008,0.21884603596680546,3.0,0.06859695156219142,3.000000000000001,0.0,391.0,125.0,121.0,89.0
nine,1h,book,combined,5.0,oos_warm,LTC,8,586,0.5563139931740614,103.38985682512322,0.3473150901710835,3.0,0.1143282526036524,5.000000000000001,0.0,388.0,123.0,126.0,89.0
nine,1h,book,cap_only,1.0,oos_warm,LTC,8,585,0.5555555555555556,1.8429413136140989,0.07628127088836835,3.0,0.022865650520730474,1.0000000000000002,0.0,387.0,123.0,126.0,90.0
nine,1h,book,cap_only,2.0,oos_warm,LTC,8,678,0.5530973451327433,2.474003592299098,0.07177511927291069,4.0,0.0327944341717555,2.0000000000000004,0.0,427.0,137.0,13.0,96.0
nine,1h,book,cap_only,3.0,oos_warm,LTC,8,686,0.5524781341107872,2.7398155942403375,0.07902928141698408,4.0,0.0397774945123498,3.0,0.0,422.0,138.0,0.0,100.0
nine,1h,book,cap_only,5.0,oos_warm,LTC,8,686,0.5524781341107872,2.7509492235701503,0.07902928141698394,4.0,0.0397774945123498,3.9525104440388055,0.0,420.0,138.0,0.0,100.0
nine,1h,isolated,,1.0,oos_warm,SOL,8,677,0.5423114272747396,0.1627515852417773,0.060660310646163035,,,,,,,,
nine,1h,book,combined,1.0,oos_warm,SOL,8,583,0.5437392795883362,1.3888659986499974,0.0678010673516096,3.0,0.022637340581606418,1.0000000000000002,0.0,386.0,121.0,116.0,90.0
nine,1h,book,combined,2.0,oos_warm,SOL,8,583,0.5437392795883362,4.384139438535077,0.1314739826257093,3.0,0.04527468116321282,2.0000000000000004,0.0,386.0,122.0,115.0,90.0
nine,1h,book,combined,3.0,oos_warm,SOL,8,587,0.5417376490630323,10.456253362905278,0.19124166437205795,3.0,0.06791202174481924,3.0000000000000004,0.0,390.0,121.0,111.0,91.0
nine,1h,book,combined,5.0,oos_warm,SOL,8,585,0.5418803418803418,42.73502215491753,0.2999008806011804,3.0,0.11318670290803207,5.000000000000001,0.0,388.0,121.0,113.0,91.0
nine,1h,book,cap_only,1.0,oos_warm,SOL,8,583,0.5437392795883362,1.3888659986499974,0.0678010673516096,3.0,0.022637340581606418,1.0000000000000002,0.0,386.0,121.0,116.0,90.0
nine,1h,book,cap_only,2.0,oos_warm,SOL,8,666,0.5420420420420421,1.6999993387321393,0.07628935825746706,3.0,0.030320862156249243,2.0,0.0,421.0,134.0,17.0,93.0
nine,1h,book,cap_only,3.0,oos_warm,SOL,8,677,0.5435745937961596,2.0205752930790104,0.08319238953524266,4.0,0.04,3.0000000000000004,0.0,419.0,135.0,0.0,98.0
nine,1h,book,cap_only,5.0,oos_warm,SOL,8,677,0.5435745937961596,2.0871548143731764,0.07633067166654042,4.0,0.04,3.9525104440388055,0.0,418.0,135.0,0.0,98.0
nine,1h,isolated,,1.0,oos_warm,TRX,8,705,0.5475843801283377,0.199314465481438,0.06078252355018461,,,,,,,,
nine,1h,book,combined,1.0,oos_warm,TRX,8,607,0.5584843492586491,2.0979833832774313,0.08341529911153907,3.0,0.022865650520730474,1.0000000000000002,0.0,387.0,141.0,124.0,52.0
nine,1h,book,combined,2.0,oos_warm,TRX,8,606,0.5577557755775577,7.999132402237419,0.16277579861576158,3.0,0.045731301041460955,2.0000000000000004,0.0,386.0,141.0,125.0,52.0
nine,1h,book,combined,3.0,oos_warm,TRX,8,608,0.5575657894736842,23.529500329859555,0.23792024950895715,3.0,0.06859695156219144,3.000000000000001,0.0,388.0,141.0,121.0,54.0
nine,1h,book,combined,5.0,oos_warm,TRX,8,614,0.5537459283387622,149.9693660549951,0.3751826311680841,3.0,0.11432825260365238,5.000000000000001,0.0,394.0,142.0,116.0,52.0
nine,1h,book,cap_only,1.0,oos_warm,TRX,8,607,0.5584843492586491,2.0979833832774313,0.08341529911153907,3.0,0.022865650520730474,1.0000000000000002,0.0,387.0,141.0,124.0,52.0
nine,1h,book,cap_only,2.0,oos_warm,TRX,8,696,0.5474137931034483,2.6463508439875723,0.07532886096656348,3.0,0.03021045194004208,2.0000000000000004,0.0,417.0,156.0,12.0,60.0
nine,1h,book,cap_only,3.0,oos_warm,TRX,8,705,0.548936170212766,2.8755489576881046,0.08255525029501933,4.0,0.04,3.0,0.0,413.0,157.0,0.0,62.0
nine,1h,book,cap_only,5.0,oos_warm,TRX,8,705,0.548936170212766,2.9301435210623343,0.08255525029501914,4.0,0.04,3.810013769938054,0.0,412.0,157.0,0.0,62.0
nine,1h,isolated,,1.0,oos_warm,XRP,8,677,0.5476877713607611,0.18622343945282419,0.053394445921309826,,,,,,,,
nine,1h,book,combined,1.0,oos_warm,XRP,8,591,0.5549915397631133,1.8233034756913682,0.06922228165903926,3.0,0.022637340581606415,1.0000000000000002,0.0,393.0,114.0,115.0,87.0
nine,1h,book,combined,2.0,oos_warm,XRP,8,590,0.5576271186440678,6.509676584152541,0.13471634698925078,3.0,0.045274681163212836,2.0000000000000004,0.0,392.0,114.0,115.0,88.0
nine,1h,book,combined,3.0,oos_warm,XRP,8,588,0.5578231292517006,17.833080063274206,0.1965950177619535,3.0,0.06791202174481924,3.0000000000000004,0.0,390.0,114.0,118.0,87.0
nine,1h,book,combined,5.0,oos_warm,XRP,8,591,0.5549915397631133,98.53866979000075,0.30997729097215937,3.0,0.1131867029080321,5.000000000000001,0.0,393.0,114.0,115.0,87.0
nine,1h,book,cap_only,1.0,oos_warm,XRP,8,591,0.5549915397631133,1.8233034756913682,0.06922228165903926,3.0,0.022637340581606415,1.0000000000000002,0.0,393.0,114.0,115.0,87.0
nine,1h,book,cap_only,2.0,oos_warm,XRP,8,671,0.5499254843517138,2.336599132467252,0.07769763146395886,4.0,0.0327944341717555,2.0000000000000004,0.0,419.0,130.0,8.0,98.0
nine,1h,book,cap_only,3.0,oos_warm,XRP,8,677,0.5494830132939439,2.58673268513554,0.077738881887326,4.0,0.039777494512349805,3.0000000000000004,0.0,415.0,131.0,0.0,99.0
nine,1h,book,cap_only,5.0,oos_warm,XRP,8,677,0.5494830132939439,2.583069552209375,0.07773888188732624,4.0,0.039777494512349805,3.9525104440388055,0.0,414.0,131.0,0.0,99.0
nine,1h,isolated,,1.0,oos,,9,756,0.5429401039893712,0.16875111447223837,0.05939393284350161,,,,,,,,
nine,1h,book,combined,1.0,oos,,9,643,0.5489891135303266,1.8960401002546787,0.07826549080425393,2.0,0.02,1.0000000000000002,0.0,431.0,141.0,145.0,90.0
nine,1h,book,combined,2.0,oos,,9,646,0.5495356037151703,6.8729285070701165,0.15336179026594365,2.0,0.04,2.0000000000000004,0.0,434.0,142.0,141.0,90.0
nine,1h,book,combined,3.0,oos,,9,641,0.5507020280811232,19.104484925692645,0.22505786748164378,2.0,0.06,3.0000000000000004,0.0,429.0,141.0,146.0,91.0
nine,1h,book,combined,5.0,oos,,9,643,0.552099533437014,107.92260419788398,0.3575808563448188,3.0,0.1,5.000000000000001,0.0,431.0,141.0,144.0,91.0
nine,1h,book,cap_only,1.0,oos,,9,643,0.5489891135303266,1.8960401002546787,0.07826549080425393,2.0,0.02,1.0000000000000002,0.0,431.0,141.0,145.0,90.0
nine,1h,book,cap_only,2.0,oos,,9,744,0.5443548387096774,2.4039381563558773,0.0779246566036207,4.0,0.032794434171755496,2.0000000000000004,0.0,469.0,159.0,19.0,97.0
nine,1h,book,cap_only,3.0,oos,,9,756,0.5436507936507936,2.709648148843924,0.08714887800651616,4.0,0.039999999999999994,3.0000000000000004,0.0,467.0,160.0,0.0,103.0
nine,1h,book,cap_only,5.0,oos,,9,756,0.5436507936507936,2.756864874779375,0.07902928141698401,4.0,0.039999999999999994,3.952510444038806,0.0,465.0,160.0,0.0,103.0
nine,1h,isolated,,1.0,oos,BNB,8,678,0.5467050528854784,0.17533921779508396,0.05703626596685888,,,,,,,,
nine,1h,book,combined,1.0,oos,BNB,8,589,0.5568760611205433,1.7329768956107863,0.09766738345975863,2.0,0.02,1.0000000000000002,0.0,385.0,136.0,115.0,73.0
nine,1h,book,combined,2.0,oos,BNB,8,594,0.5555555555555556,6.033611069511908,0.1903161254120574,3.0,0.04,2.0000000000000004,0.0,390.0,138.0,108.0,73.0
nine,1h,book,combined,3.0,oos,BNB,8,590,0.5559322033898305,16.056936734473005,0.27753708657398873,2.0,0.060000000000000005,3.000000000000001,0.0,386.0,138.0,112.0,73.0
nine,1h,book,combined,5.0,oos,BNB,8,595,0.5546218487394958,83.10891725859481,0.4391748630133291,2.0,0.10000000000000002,5.000000000000001,0.0,391.0,137.0,108.0,73.0
nine,1h,book,cap_only,1.0,oos,BNB,8,589,0.5568760611205433,1.7329768956107863,0.09766738345975863,2.0,0.02,1.0000000000000002,0.0,385.0,136.0,115.0,73.0
nine,1h,book,cap_only,2.0,oos,BNB,8,669,0.5485799701046338,2.2235011375489164,0.07792465660362081,3.0,0.030320862156249247,2.0000000000000004,0.0,413.0,150.0,12.0,82.0
nine,1h,book,cap_only,3.0,oos,BNB,8,678,0.5471976401179941,2.3494103374240316,0.08088051212023419,4.0,0.030320862156249247,3.0000000000000004,0.0,415.0,151.0,0.0,84.0
nine,1h,book,cap_only,5.0,oos,BNB,8,678,0.5471976401179941,2.3711134062355383,0.0779658968731775,4.0,0.035700666572401694,3.8100137699380534,0.0,413.0,151.0,0.0,84.0
nine,1h,isolated,,1.0,oos,BTC,8,671,0.5461017346351014,0.1826916483073934,0.06045812773889114,,,,,,,,
nine,1h,book,combined,1.0,oos,BTC,8,590,0.5525423728813559,1.8932543536702267,0.06945139300983791,3.0,0.020106996449408752,1.0000000000000002,0.0,374.0,136.0,99.0,70.0
nine,1h,book,combined,2.0,oos,BTC,8,589,0.5534804753820034,6.8669983268337225,0.1346587799885425,2.0,0.0404263966917061,2.0000000000000004,0.0,373.0,135.0,101.0,70.0
nine,1h,book,combined,3.0,oos,BTC,8,589,0.5551782682512734,19.11753872782334,0.19584414914127585,2.0,0.06095584352126525,3.0000000000000004,0.0,373.0,135.0,101.0,70.0
nine,1h,book,combined,5.0,oos,BTC,8,586,0.5546075085324232,108.70007927466193,0.3142648613270775,2.0,0.10263562123681823,5.000000000000001,0.0,370.0,135.0,104.0,70.0
nine,1h,book,cap_only,1.0,oos,BTC,8,590,0.5525423728813559,1.8932543536702267,0.06945139300983791,3.0,0.020106996449408752,1.0000000000000002,0.0,374.0,136.0,99.0,70.0
nine,1h,book,cap_only,2.0,oos,BTC,8,663,0.5475113122171946,2.282250248517275,0.0779658968731775,3.0,0.029857767665113798,2.0000000000000004,0.0,396.0,145.0,11.0,76.0
nine,1h,book,cap_only,3.0,oos,BTC,8,671,0.5469448584202683,2.6064141454656142,0.07796589687317737,4.0,0.04,3.0,0.0,392.0,145.0,0.0,79.0
nine,1h,book,cap_only,5.0,oos,BTC,8,671,0.5469448584202683,2.5602531473805743,0.07796589687317748,4.0,0.04,3.9525104440388055,0.0,391.0,145.0,0.0,79.0
nine,1h,isolated,,1.0,oos,DOGE,8,667,0.5476053697970313,0.17807283581735658,0.05947946340494757,,,,,,,,
nine,1h,book,combined,1.0,oos,DOGE,8,579,0.5509499136442142,1.628765297308496,0.0859748238265553,2.0,0.02,1.0000000000000002,0.0,402.0,126.0,116.0,91.0
nine,1h,book,combined,2.0,oos,DOGE,8,584,0.547945205479452,5.547360775810752,0.1667710060167373,2.0,0.04,2.0000000000000004,0.0,407.0,126.0,110.0,92.0
nine,1h,book,combined,3.0,oos,DOGE,8,581,0.5490533562822719,14.458321809765641,0.2424498315186822,2.0,0.06,3.000000000000001,0.0,404.0,126.0,114.0,91.0
nine,1h,book,combined,5.0,oos,DOGE,8,583,0.5540308747855918,72.52939089824993,0.3788515663145292,2.0,0.1,5.000000000000001,0.0,406.0,126.0,112.0,91.0
nine,1h,book,cap_only,1.0,oos,DOGE,8,579,0.5509499136442142,1.628765297308496,0.0859748238265553,2.0,0.02,1.0000000000000002,0.0,402.0,126.0,116.0,91.0
nine,1h,book,cap_only,2.0,oos,DOGE,8,658,0.5486322188449848,2.137310285669786,0.09519755617516441,4.0,0.0327944341717555,2.0000000000000004,0.0,430.0,143.0,15.0,96.0
nine,1h,book,cap_only,3.0,oos,DOGE,8,667,0.5487256371814093,2.3762482164955023,0.08476946735140457,4.0,0.04,3.0,0.0,427.0,144.0,0.0,101.0
nine,1h,book,cap_only,5.0,oos,DOGE,8,667,0.5487256371814093,2.4450648324765396,0.0821589362974817,4.0,0.04,3.9525104440388055,0.0,426.0,144.0,0.0,101.0
nine,1h,isolated,,1.0,oos,ETH,8,668,0.5213189806244061,0.12057119464126145,0.06415189003350662,,,,,,,,
nine,1h,book,combined,1.0,oos,ETH,8,576,0.5277777777777778,1.1958630850108962,0.1001648557001023,2.0,0.020000000000000004,1.0000000000000002,0.0,380.0,125.0,115.0,89.0
nine,1h,book,combined,2.0,oos,ETH,8,573,0.5287958115183246,3.558436697258355,0.19606795181023995,2.0,0.04,2.0000000000000004,0.0,377.0,125.0,119.0,88.0
nine,1h,book,combined,3.0,oos,ETH,8,576,0.5260416666666666,7.950981080251115,0.28687076379580173,2.0,0.060000000000000005,3.0000000000000004,0.0,380.0,125.0,115.0,89.0
nine,1h,book,combined,5.0,oos,ETH,8,575,0.5304347826086957,28.26393407178873,0.4508020316541565,3.0,0.1,5.000000000000001,0.0,379.0,125.0,117.0,88.0
nine,1h,book,cap_only,1.0,oos,ETH,8,576,0.5277777777777778,1.1958630850108962,0.1001648557001023,2.0,0.020000000000000004,1.0000000000000002,0.0,380.0,125.0,115.0,89.0
nine,1h,book,cap_only,2.0,oos,ETH,8,664,0.5210843373493976,1.3650847549906073,0.10395623783238458,4.0,0.03032086215624925,2.0,0.0,413.0,138.0,8.0,95.0
nine,1h,book,cap_only,3.0,oos,ETH,8,668,0.5209580838323353,1.4111070551211637,0.1163377076023984,4.0,0.03032086215624925,3.0000000000000004,0.0,409.0,138.0,0.0,99.0
nine,1h,book,cap_only,5.0,oos,ETH,8,668,0.5209580838323353,1.4210845368523959,0.1163377076023984,4.0,0.0357006665724017,3.7758664948128056,0.0,408.0,138.0,0.0,99.0
nine,1h,isolated,,1.0,oos,LINK,8,668,0.5525689806244063,0.1837379815310795,0.05898503571088715,,,,,,,,
nine,1h,book,combined,1.0,oos,LINK,8,575,0.5565217391304348,1.7524805237491523,0.08836216686554149,3.0,0.020000000000000004,1.0000000000000002,0.0,396.0,129.0,121.0,89.0
nine,1h,book,combined,2.0,oos,LINK,8,578,0.5570934256055363,6.170378663473368,0.17056634835604734,2.0,0.04,2.0000000000000004,0.0,399.0,129.0,117.0,90.0
nine,1h,book,combined,3.0,oos,LINK,8,576,0.5590277777777778,16.689500270339213,0.24686589061047148,2.0,0.06,3.000000000000001,0.0,397.0,130.0,119.0,89.0
nine,1h,book,combined,5.0,oos,LINK,8,574,0.5557491289198606,90.63374924347472,0.3828045922171557,2.0,0.1,5.000000000000001,0.0,395.0,129.0,122.0,89.0
nine,1h,book,cap_only,1.0,oos,LINK,8,575,0.5565217391304348,1.7524805237491523,0.08836216686554149,3.0,0.020000000000000004,1.0000000000000002,0.0,396.0,129.0,121.0,89.0
nine,1h,book,cap_only,2.0,oos,LINK,8,661,0.5552193645990923,2.38131513736181,0.10942735593254382,4.0,0.0327944341717555,2.0000000000000004,0.0,434.0,144.0,13.0,96.0
nine,1h,book,cap_only,3.0,oos,LINK,8,668,0.5538922155688623,2.5468392222593734,0.12578585457509672,4.0,0.04,3.0000000000000004,0.0,429.0,144.0,0.0,102.0
nine,1h,book,cap_only,5.0,oos,LINK,8,668,0.5538922155688623,2.588435454671118,0.12578585457509633,4.0,0.04,3.775866494812805,0.0,429.0,144.0,0.0,102.0
nine,1h,isolated,,1.0,oos,LTC,8,672,0.5468195217499474,0.17613587862507207,0.05686986085399389,,,,,,,,
nine,1h,book,combined,1.0,oos,LTC,8,577,0.5511265164644714,1.6756344865846458,0.07628127088836803,2.0,0.02,1.0000000000000002,0.0,387.0,122.0,121.0,89.0
nine,1h,book,combined,2.0,oos,LTC,8,579,0.5509499136442142,5.768030634341694,0.1492778114476867,3.0,0.04,2.0000000000000004,0.0,389.0,122.0,119.0,89.0
nine,1h,book,combined,3.0,oos,LTC,8,575,0.5495652173913044,15.19434477878363,0.21884603596680485,2.0,0.06,3.000000000000001,0.0,385.0,122.0,122.0,90.0
nine,1h,book,combined,5.0,oos,LTC,8,579,0.5526770293609672,77.6424657606005,0.34731509017108336,2.0,0.1,5.000000000000001,0.0,389.0,122.0,119.0,89.0
nine,1h,book,cap_only,1.0,oos,LTC,8,577,0.5511265164644714,1.6756344865846458,0.07628127088836803,2.0,0.02,1.0000000000000002,0.0,387.0,122.0,121.0,89.0
nine,1h,book,cap_only,2.0,oos,LTC,8,663,0.5490196078431373,2.1940401987067153,0.07177511927291078,4.0,0.032794434171755496,2.0000000000000004,0.0,421.0,136.0,14.0,96.0
nine,1h,book,cap_only,3.0,oos,LTC,8,672,0.5476190476190477,2.388078521479669,0.0790292814169843,4.0,0.039777494512349805,3.0,0.0,419.0,137.0,0.0,100.0
nine,1h,book,cap_only,5.0,oos,LTC,8,672,0.5476190476190477,2.3923151321022713,0.07902928141698395,4.0,0.039777494512349805,3.952510444038806,0.0,417.0,137.0,0.0,100.0
nine,1h,isolated,,1.0,oos,SOL,8,669,0.5389685365282724,0.1515521029138648,0.06131124413529275,,,,,,,,
nine,1h,book,combined,1.0,oos,SOL,8,576,0.5399305555555556,1.252681764435844,0.0678010673516092,2.0,0.020000000000000004,1.0000000000000002,0.0,385.0,121.0,114.0,91.0
nine,1h,book,combined,2.0,oos,SOL,8,577,0.5389948006932409,3.7960269174383967,0.13147398262570942,2.0,0.04,2.0000000000000004,0.0,386.0,122.0,113.0,90.0
nine,1h,book,combined,3.0,oos,SOL,8,577,0.5407279029462738,8.655520700840732,0.19124166437205817,3.0,0.060000000000000005,3.0000000000000004,0.0,386.0,122.0,112.0,91.0
nine,1h,book,combined,5.0,oos,SOL,8,579,0.542314335060449,32.15059138361949,0.2999008806011804,3.0,0.10000000000000002,5.000000000000001,0.0,388.0,121.0,112.0,90.0
nine,1h,book,cap_only,1.0,oos,SOL,8,576,0.5399305555555556,1.252681764435844,0.0678010673516092,2.0,0.020000000000000004,1.0000000000000002,0.0,385.0,121.0,114.0,91.0
nine,1h,book,cap_only,2.0,oos,SOL,8,660,0.5378787878787878,1.557582420219107,0.07628935825746697,4.0,0.030320862156249247,2.0000000000000004,0.0,420.0,134.0,15.0,93.0
nine,1h,book,cap_only,3.0,oos,SOL,8,669,0.5396113602391629,1.8268858479631778,0.08319238953524302,4.0,0.04,3.0,0.0,417.0,135.0,0.0,98.0
nine,1h,book,cap_only,5.0,oos,SOL,8,669,0.5396113602391629,1.8845050469518738,0.07633067166654037,4.0,0.04,3.952510444038805,0.0,416.0,135.0,0.0,98.0
nine,1h,isolated,,1.0,oos,TRX,8,691,0.5434999246803502,0.18266471646234814,0.06182079268800565,,,,,,,,
nine,1h,book,combined,1.0,oos,TRX,8,596,0.5536912751677853,1.9464520262680476,0.08341529911153929,3.0,0.020211105297187,1.0000000000000002,0.0,383.0,140.0,121.0,52.0
nine,1h,book,combined,2.0,oos,TRX,8,596,0.552013422818792,7.157495137296327,0.1627757986157619,3.0,0.040422210594373995,2.0000000000000004,0.0,383.0,142.0,119.0,52.0
nine,1h,book,combined,3.0,oos,TRX,8,596,0.5553691275167785,20.23490236700249,0.23792024950895738,3.0,0.060633315891561,3.000000000000001,0.0,383.0,141.0,120.0,52.0
nine,1h,book,combined,5.0,oos,TRX,8,597,0.5544388609715243,118.86900455195813,0.37518263116808354,3.0,0.101055526485935,5.000000000000001,0.0,384.0,140.0,120.0,52.0
nine,1h,book,cap_only,1.0,oos,TRX,8,596,0.5536912751677853,1.9464520262680476,0.08341529911153929,3.0,0.020211105297187,1.0000000000000002,0.0,383.0,140.0,121.0,52.0
nine,1h,book,cap_only,2.0,oos,TRX,8,682,0.5425219941348973,2.309931361389887,0.07532886096656355,3.0,0.030210451940042078,2.0000000000000004,0.0,413.0,155.0,14.0,58.0
nine,1h,book,cap_only,3.0,oos,TRX,8,691,0.5441389290882779,2.505113110103686,0.08255525029501914,4.0,0.04,3.0,0.0,410.0,156.0,0.0,62.0
nine,1h,book,cap_only,5.0,oos,TRX,8,691,0.5441389290882779,2.554489371870104,0.08255525029501919,4.0,0.04,3.8100137699380534,0.0,409.0,156.0,0.0,62.0
nine,1h,isolated,,1.0,oos,XRP,8,664,0.542872834379347,0.16799445415668546,0.054432715059130804,,,,,,,,
nine,1h,book,combined,1.0,oos,XRP,8,579,0.5509499136442142,1.5945632926094437,0.0692222816590388,2.0,0.020000000000000004,1.0000000000000002,0.0,388.0,113.0,114.0,87.0
nine,1h,book,combined,2.0,oos,XRP,8,579,0.5544041450777202,5.355029183061568,0.13471634698925047,2.0,0.04,2.0000000000000004,0.0,388.0,113.0,114.0,87.0
nine,1h,book,combined,3.0,oos,XRP,8,577,0.5528596187175043,13.704441603015194,0.19659501776195365,2.0,0.06,3.0000000000000004,0.0,386.0,113.0,116.0,87.0
nine,1h,book,combined,5.0,oos,XRP,8,581,0.5524956970740104,65.52039219857092,0.3099772909721594,2.0,0.10000000000000002,5.000000000000001,0.0,390.0,113.0,112.0,87.0
nine,1h,book,cap_only,1.0,oos,XRP,8,579,0.5509499136442142,1.5945632926094437,0.0692222816590388,2.0,0.020000000000000004,1.0000000000000002,0.0,388.0,113.0,114.0,87.0
nine,1h,book,cap_only,2.0,oos,XRP,8,659,0.543247344461305,2.0164602439857013,0.07769763146395876,4.0,0.0327944341717555,2.0000000000000004,0.0,415.0,129.0,7.0,98.0
nine,1h,book,cap_only,3.0,oos,XRP,8,664,0.5436746987951807,2.20728494386101,0.07773888188732621,4.0,0.039777494512349805,3.0000000000000004,0.0,412.0,130.0,0.0,99.0
nine,1h,book,cap_only,5.0,oos,XRP,8,664,0.5436746987951807,2.204009341212913,0.07773888188732567,4.0,0.039777494512349805,3.9525104440388055,0.0,411.0,130.0,0.0,99.0
nine,both,isolated,,1.0,full,,18,10064,0.5820512164767344,2.316892619812889,0.07865404617205056,,,,,,,,
nine,both,book,combined,1.0,full,,18,7335,0.5743694614860259,195397.83019793977,0.11768859187165583,4.0,0.03662782396971396,1.0000000000000002,0.0,6015.0,1381.0,4021.0,3187.0
nine,both,book,combined,2.0,full,,18,7352,0.5758977149075082,21430004689.898415,0.22586178646820831,4.0,0.07346604834411488,2.0000000000000004,0.0,6030.0,1388.0,3984.0,3200.0
nine,both,book,combined,3.0,full,,18,7367,0.575268087416859,1357822038285754.0,0.3292300287917613,4.0,0.1105213658890334,3.000000000000001,0.0,6045.0,1385.0,3976.0,3196.0
nine,both,book,combined,5.0,full,,18,7366,0.5757534618517512,1.4108968838027562e+24,0.511648752027605,4.0,0.18531150160157508,5.000000000000002,0.0,6046.0,1387.0,3980.0,3191.0
nine,both,book,cap_only,1.0,full,,18,7335,0.5743694614860259,195397.83019793977,0.11768859187165583,4.0,0.03662782396971396,1.0000000000000002,0.0,6015.0,1381.0,4021.0,3187.0
nine,both,book,cap_only,2.0,full,,18,9337,0.5766306094034487,11148726.595420005,0.18916325871589582,5.0,0.04760662644651545,2.0000000000000004,0.0,7424.0,1797.0,1018.0,3772.0
nine,both,book,cap_only,3.0,full,,18,9861,0.576919176554102,64518185.269267224,0.19281698252443089,7.0,0.06350084020091562,3.0000000000000004,0.0,7710.0,1904.0,268.0,3891.0
nine,both,book,cap_only,5.0,full,,18,10050,0.5767164179104478,127664804.38944836,0.19553246125005463,7.0,0.06934977824468805,5.0,0.0,7794.0,1941.0,16.0,3917.0
nine,both,isolated,,1.0,full,BNB,16,9075,0.5817914523228257,2.429503216955839,0.07984881087139309,,,,,,,,
nine,both,book,combined,1.0,full,BNB,16,6845,0.5777940102264426,100305.03700450828,0.10712880079604223,5.0,0.03662782396971395,1.0000000000000002,0.0,5564.0,1301.0,3283.0,2779.0
nine,both,book,combined,2.0,full,BNB,16,6835,0.577029992684711,5801417061.442584,0.22389272646925298,5.0,0.07346604834411488,2.0000000000000004,0.0,5554.0,1311.0,3293.0,2769.0
nine,both,book,combined,3.0,full,BNB,16,6826,0.5776443012012892,235271484372818.2,0.2925309089271064,5.0,0.11052136588903341,3.000000000000001,0.0,5547.0,1306.0,3300.0,2776.0
nine,both,book,combined,5.0,full,BNB,16,6839,0.5777160403567773,5.957252724469138e+22,0.44403174413133567,5.0,0.18531150160157508,5.000000000000002,0.0,5559.0,1312.0,3284.0,2773.0
nine,both,book,cap_only,1.0,full,BNB,16,6845,0.5777940102264426,100305.03700450828,0.10712880079604223,5.0,0.03662782396971395,1.0000000000000002,0.0,5564.0,1301.0,3283.0,2779.0
nine,both,book,cap_only,2.0,full,BNB,16,8524,0.5776630689816987,3842799.8710919395,0.16600848817337083,6.0,0.05424251561137881,2.0000000000000004,0.0,6707.0,1665.0,767.0,3252.0
nine,both,book,cap_only,3.0,full,BNB,16,8941,0.5775640308690303,15391684.400454434,0.17267066221689933,6.0,0.060242517865789824,3.0000000000000004,0.0,6929.0,1741.0,178.0,3348.0
nine,both,book,cap_only,5.0,full,BNB,16,9067,0.5773684791000331,23910321.90139974,0.1717576310635227,7.0,0.07,5.000000000000001,0.0,6978.0,1764.0,10.0,3367.0
nine,both,isolated,,1.0,full,BTC,16,9152,0.5807635994376497,2.4555086096754923,0.08043914312824961,,,,,,,,
nine,both,book,combined,1.0,full,BTC,16,6947,0.5742046926730963,109382.46580815289,0.12698696292904166,3.0,0.030213771196473962,1.0000000000000002,0.0,5622.0,1317.0,3161.0,2710.0
nine,both,book,combined,2.0,full,BTC,16,6947,0.5747804807830719,6466884447.624067,0.25188131955268556,3.0,0.06087080542718882,2.0000000000000004,0.0,5622.0,1318.0,3182.0,2688.0
nine,both,book,combined,3.0,full,BTC,16,6928,0.5752020785219399,242845621381415.06,0.3617203818171573,3.0,0.09199562850849342,3.000000000000001,0.0,5604.0,1313.0,3183.0,2711.0
nine,both,book,combined,5.0,full,BTC,16,6960,0.5747126436781609,6.304837153353707e+22,0.5479994746557834,3.0,0.15575337323664548,5.000000000000001,0.0,5635.0,1327.0,3143.0,2705.0
