timeframe,segment,feature,quantile,quantile_rank,axis_min,axis_max,n,death_rate,ambiguous_rate,winner_rate,mean_r
4h,is,volume_pctl,Q3,3,0.7058823529411765,1.0,115,0.1391304347826087,0.22608695652173913,0.6347826086956522,0.5869565217391305
4h,is,vol_balance,Q1,1,0.013513071773488174,0.22963083065761894,115,0.1565217391304348,0.28695652173913044,0.5565217391304348,0.391304347826087
4h,is,vol_balance,Q2,2,0.23230363487817898,0.3993530073605507,114,0.08771929824561403,0.23684210526315788,0.6754385964912281,0.6885964912280702
4h,is,vol_balance,Q3,3,0.3994644441940494,0.9668348012122888,115,0.08695652173913043,0.24347826086956523,0.6695652173913044,0.6739130434782609
4h,is,rsi_slope_5_3,Q1,1,-17.11236045437952,-5.5511066412451555,115,0.043478260869565216,0.24347826086956523,0.7130434782608696,0.782608695652174
4h,is,rsi_slope_5_3,Q2,2,-5.45190022523159,-1.942628887044549,114,0.13157894736842105,0.2543859649122807,0.6140350877192983,0.5350877192982456
4h,is,rsi_slope_5_3,Q3,3,-1.9283926280775177,7.769945367759128,115,0.1565217391304348,0.26956521739130435,0.5739130434782609,0.43478260869565216
4h,is,rsi_slope_10_5,Q1,1,-18.48564342349954,-5.463293007976283,115,0.0782608695652174,0.2608695652173913,0.6608695652173913,0.6521739130434783
4h,is,rsi_slope_10_5,Q2,2,-5.403868248194996,-1.3890525276615975,114,0.07894736842105263,0.2631578947368421,0.6578947368421053,0.6447368421052632
4h,is,rsi_slope_10_5,Q3,3,-1.3257519336460817,7.811236854358867,115,0.17391304347826086,0.24347826086956523,0.5826086956521739,0.45652173913043476
4h,is,rsi_slope_14_5,Q1,1,-14.357141581867324,-4.860318799877717,115,0.0782608695652174,0.2608695652173913,0.6608695652173913,0.6521739130434783
4h,is,rsi_slope_14_5,Q2,2,-4.832983089361626,-1.0322010599807427,114,0.09649122807017543,0.2631578947368421,0.6403508771929824,0.6008771929824561
4h,is,rsi_slope_14_5,Q3,3,-1.0169497386572033,8.041637561223574,115,0.1565217391304348,0.24347826086956523,0.6,0.5
4h,is,zone_width_atr,Q1,1,0.13022278649007007,0.8086420339582527,115,0.06956521739130435,0.20869565217391303,0.7217391304347827,0.8043478260869565
4h,is,zone_width_atr,Q2,2,0.8151602930537697,1.0382908232482901,114,0.13157894736842105,0.2807017543859649,0.5877192982456141,0.4692982456140351
4h,is,zone_width_atr,Q3,3,1.0396669001106238,1.2790502777267574,115,0.13043478260869565,0.2782608695652174,0.591304347826087,0.4782608695652174
4h,is,freshness_bars,Q1,1,1.0,37.0,117,0.13675213675213677,0.23931623931623933,0.6239316239316239,0.5598290598290598
4h,is,freshness_bars,Q2,2,38.0,153.0,112,0.08035714285714286,0.25892857142857145,0.6607142857142857,0.6517857142857143
4h,is,freshness_bars,Q3,3,156.0,4072.0,115,0.11304347826086956,0.26956521739130435,0.6173913043478261,0.5434782608695652
4h,is,prior_taps,Q1,1,0.0,8.0,344,0.11046511627906977,0.2558139534883721,0.6337209302325582,0.5843023255813954
4h,is,approach_mom,Q1,1,-5.141598807092091,-1.9994323109527374,115,0.0782608695652174,0.2782608695652174,0.6434782608695652,0.6086956521739131
4h,is,approach_mom,Q2,2,-1.9743885959087928,-0.9794197897162471,114,0.12280701754385964,0.2807017543859649,0.5964912280701754,0.49122807017543857
4h,is,approach_mom,Q3,3,-0.9749895765244969,1.9050535641484763,115,0.13043478260869565,0.20869565217391303,0.6608695652173913,0.6521739130434783
4h,is,tap_rsi,Q1,1,11.634257452126732,32.44850988205624,115,0.06086956521739131,0.2782608695652174,0.6608695652173913,0.6521739130434783
4h,is,tap_rsi,Q2,2,32.564936301901895,41.327064004143686,114,0.20175438596491227,0.2543859649122807,0.543859649122807,0.35964912280701755
4h,is,tap_rsi,Q3,3,41.36140952827278,69.68823555338763,115,0.06956521739130435,0.23478260869565218,0.6956521739130435,0.7391304347826086
4h,is,stop_width_frac,Q1,1,0.0031851713478235565,0.018940405590667272,115,0.09565217391304348,0.22608695652173913,0.6782608695652174,0.6956521739130435
4h,is,stop_width_frac,Q2,2,0.019036602000981593,0.030290142067786397,114,0.16666666666666666,0.20175438596491227,0.631578947368421,0.5789473684210527
4h,is,stop_width_frac,Q3,3,0.030408057432221493,0.15167555083999243,115,0.06956521739130435,0.3391304347826087,0.591304347826087,0.4782608695652174
4h,is,stop_width_atr,Q1,1,0.1310478968407788,0.7350620086334662,115,0.0782608695652174,0.2,0.7217391304347827,0.8043478260869565
4h,is,stop_width_atr,Q2,2,0.737744628238001,0.9885839801214175,114,0.10526315789473684,0.2631578947368421,0.631578947368421,0.5789473684210527
4h,is,stop_width_atr,Q3,3,0.9956279116768342,1.2888450892400323,115,0.14782608695652175,0.30434782608695654,0.5478260869565217,0.3695652173913043
4h,is,rsi_ema_slope,Q1,1,-3.6920408219279963,-1.5291170885947807,115,0.06086956521739131,0.26956521739130435,0.6695652173913044,0.6739130434782609
4h,is,rsi_ema_slope,Q2,2,-1.5122123913880614,-0.7544018011116975,114,0.11403508771929824,0.23684210526315788,0.6491228070175439,0.6228070175438597
4h,is,rsi_ema_slope,Q3,3,-0.7536536481392915,1.4335623585061796,115,0.1565217391304348,0.2608695652173913,0.5826086956521739,0.45652173913043476
4h,is,rsi_ema_curv,Q1,1,-3.7969543893971007,-0.5260966498900217,115,0.10434782608695652,0.2608695652173913,0.6347826086956522,0.5869565217391305
4h,is,rsi_ema_curv,Q2,2,-0.5211432998990233,-0.034211121454035265,114,0.13157894736842105,0.2719298245614035,0.5964912280701754,0.49122807017543857
4h,is,rsi_ema_curv,Q3,3,-0.02442617756041443,1.2507348451632367,115,0.09565217391304348,0.23478260869565218,0.6695652173913044,0.6739130434782609
4h,is,rsi_ema_death_shape,Q1,1,0.0,1.0,344,0.11046511627906977,0.2558139534883721,0.6337209302325582,0.5843023255813954
4h,oos,trend_dev,Q1,1,-0.3537705423972859,-0.06980804997042478,72,0.09722222222222222,0.2777777777777778,0.625,0.5625
4h,oos,trend_dev,Q2,2,-0.06934981744739255,-0.011106515469285538,71,0.15492957746478872,0.3380281690140845,0.5070422535211268,0.2676056338028169
4h,oos,trend_dev,Q3,3,-0.010724002518461395,0.31570674015038946,72,0.09722222222222222,0.3194444444444444,0.5833333333333334,0.4583333333333333
4h,oos,volume_pctl,Q1,1,0.0,0.24,72,0.1111111111111111,0.3888888888888889,0.5,0.25
4h,oos,volume_pctl,Q2,2,0.2413793103448276,0.5733333333333334,71,0.08450704225352113,0.2676056338028169,0.647887323943662,0.6197183098591549
4h,oos,volume_pctl,Q3,3,0.5769230769230769,1.0,72,0.1527777777777778,0.2777777777777778,0.5694444444444444,0.4236111111111111
4h,oos,vol_balance,Q1,1,0.05074611702414416,0.255303964920346,73,0.0821917808219178,0.2602739726027397,0.6575342465753424,0.6438356164383562
4h,oos,vol_balance,Q2,2,0.258622237857107,0.3729771596240707,71,0.11267605633802817,0.28169014084507044,0.6056338028169014,0.5140845070422535
4h,oos,vol_balance,Q3,3,0.37298947563567936,0.9299902357248194,71,0.15492957746478872,0.39436619718309857,0.4507042253521127,0.1267605633802817
4h,oos,rsi_slope_5_3,Q1,1,-22.439672196858957,-5.617187355326756,72,0.09722222222222222,0.2777777777777778,0.625,0.5625
4h,oos,rsi_slope_5_3,Q2,2,-5.5769355964821585,-1.9856569469623508,71,0.1267605633802817,0.2676056338028169,0.6056338028169014,0.5140845070422535
4h,oos,rsi_slope_5_3,Q3,3,-1.8747579505759475,6.203594008988617,72,0.125,0.3888888888888889,0.4861111111111111,0.2152777777777778
4h,oos,rsi_slope_10_5,Q1,1,-17.530435703401814,-6.5288593433438535,72,0.05555555555555555,0.2916666666666667,0.6527777777777778,0.6319444444444444
4h,oos,rsi_slope_10_5,Q2,2,-6.502895112184731,-1.9844199308757098,71,0.14084507042253522,0.30985915492957744,0.5492957746478874,0.3732394366197183
4h,oos,rsi_slope_10_5,Q3,3,-1.979915878926981,10.638157702494212,72,0.1527777777777778,0.3333333333333333,0.5138888888888888,0.2847222222222222
4h,oos,rsi_slope_14_5,Q1,1,-14.159207608611453,-5.3698631815279185,72,0.06944444444444445,0.3055555555555556,0.625,0.5625
4h,oos,rsi_slope_14_5,Q2,2,-5.3664245498663306,-1.4765693793624095,71,0.14084507042253522,0.30985915492957744,0.5492957746478874,0.3732394366197183
4h,oos,rsi_slope_14_5,Q3,3,-1.4531078907431763,7.717966140777527,72,0.1388888888888889,0.3194444444444444,0.5416666666666666,0.3541666666666667
4h,oos,zone_width_atr,Q1,1,0.24453748224410835,0.8373745275872806,72,0.041666666666666664,0.3333333333333333,0.625,0.5625
4h,oos,zone_width_atr,Q2,2,0.8373796076981875,1.0615126625375582,71,0.09859154929577464,0.36619718309859156,0.5352112676056338,0.3380281690140845
4h,oos,zone_width_atr,Q3,3,1.0649916874705982,1.2793987972254308,72,0.20833333333333334,0.2361111111111111,0.5555555555555556,0.3888888888888889
4h,oos,freshness_bars,Q1,1,1.0,28.0,72,0.06944444444444445,0.2916666666666667,0.6388888888888888,0.5972222222222222
4h,oos,freshness_bars,Q2,2,29.0,135.0,71,0.14084507042253522,0.4084507042253521,0.4507042253521127,0.1267605633802817
4h,oos,freshness_bars,Q3,3,168.0,5502.0,72,0.1388888888888889,0.2361111111111111,0.625,0.5625
4h,oos,prior_taps,Q1,1,0.0,5.0,215,0.11627906976744186,0.3116279069767442,0.5720930232558139,0.43023255813953487
4h,oos,approach_mom,Q1,1,-5.170088424068598,-2.250533186006969,72,0.09722222222222222,0.2361111111111111,0.6666666666666666,0.6666666666666666
4h,oos,approach_mom,Q2,2,-2.234625034754982,-1.051106405628219,71,0.14084507042253522,0.323943661971831,0.5352112676056338,0.3380281690140845
4h,oos,approach_mom,Q3,3,-1.0337177312462331,1.3164566896008227,72,0.1111111111111111,0.375,0.5138888888888888,0.2847222222222222
4h,oos,tap_rsi,Q1,1,11.71894997641212,33.67613837604647,72,0.08333333333333333,0.2638888888888889,0.6527777777777778,0.6319444444444444
4h,oos,tap_rsi,Q2,2,33.72848426290794,41.89087146374276,71,0.19718309859154928,0.36619718309859156,0.43661971830985913,0.09154929577464789
4h,oos,tap_rsi,Q3,3,42.14768392301619,60.95223135166426,72,0.06944444444444445,0.3055555555555556,0.625,0.5625
4h,oos,stop_width_frac,Q1,1,0.0036631393119408106,0.014691950099506811,72,0.125,0.3333333333333333,0.5416666666666666,0.3541666666666667
4h,oos,stop_width_frac,Q2,2,0.014795832895543492,0.022542048602649214,71,0.09859154929577464,0.3380281690140845,0.5633802816901409,0.4084507042253521
4h,oos,stop_width_frac,Q3,3,0.022930103416932083,0.05332456550744764,72,0.125,0.2638888888888889,0.6111111111111112,0.5277777777777778
4h,oos,stop_width_atr,Q1,1,0.11174159655036844,0.7843212318862269,72,0.06944444444444445,0.2361111111111111,0.6944444444444444,0.7361111111111112
4h,oos,stop_width_atr,Q2,2,0.7865330941698475,0.9830345438440211,71,0.09859154929577464,0.38028169014084506,0.5211267605633803,0.3028169014084507
4h,oos,stop_width_atr,Q3,3,0.9850511774781975,1.2899811612164147,72,0.18055555555555555,0.3194444444444444,0.5,0.25
4h,oos,rsi_ema_slope,Q1,1,-3.9007243819131645,-1.5708529370218187,72,0.05555555555555555,0.2916666666666667,0.6527777777777778,0.6319444444444444
4h,oos,rsi_ema_slope,Q2,2,-1.558630616083434,-0.9471468245336041,71,0.14084507042253522,0.29577464788732394,0.5633802816901409,0.4084507042253521
4h,oos,rsi_ema_slope,Q3,3,-0.938267923318822,1.2412520850641684,72,0.1527777777777778,0.3472222222222222,0.5,0.25
4h,oos,rsi_ema_curv,Q1,1,-2.139390879618219,-0.4703004472544805,72,0.05555555555555555,0.3055555555555556,0.6388888888888888,0.5972222222222222
4h,oos,rsi_ema_curv,Q2,2,-0.4689709289085968,-0.05690462767408633,71,0.16901408450704225,0.28169014084507044,0.5492957746478874,0.3732394366197183
4h,oos,rsi_ema_curv,Q3,3,-0.05666098683871468,0.8849264035312743,72,0.125,0.3472222222222222,0.5277777777777778,0.3194444444444444
4h,oos,rsi_ema_death_shape,Q1,1,0.0,1.0,215,0.11627906976744186,0.3116279069767442,0.5720930232558139,0.43023255813953487
