symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,99,0.4545454545454545,-0.0591066691198033,0.1721766654582282,-7.067311955544154,0.836570590813325,0.1363636363636363,1.0,164,164,1.0,L0r
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,84,0.4404761904761904,-0.0729034385307613,0.1590714284571737,-10.4762120205996,0.7729263254795632,0.1011904761904761,0.6890243902439024,164,113,1.0,L1
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,60,0.4,-0.0806634498566347,0.1346087501861914,-16.119073656310626,0.6762283762853688,0.0,0.5732484076433121,157,90,1.0,L2
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784070000000,8776,66,0.4242424242424242,-0.0618874973062174,0.145453911485222,-10.710277285972046,0.7686914586328222,0.0606060606060606,0.7898089171974523,157,124,1.0,L2u
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,561,0.48128342245989303,0.04686523478637136,0.21952852645822787,2.6543442465573936,1.020924545176398,0.20320855614973263,1.0,844,844,1.0,L0
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,710,0.48450704225352115,0.0842151330438146,0.1871453835274515,3.4162252582841552,1.028611048522049,0.2112676056338028,1.0,1725,1725,1.0,L0r
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,623,0.48635634028892455,0.11036957954070295,0.2091706349372358,4.638276580980432,1.0421660188732682,0.2158908507223114,0.6017391304347826,1725,1038,1.0,L1
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,452,0.49336283185840707,0.16478771055565994,0.16623026825194928,8.400233786806128,1.0819349922937553,0.2334070796460177,0.4854079809410363,1679,815,1.0,L2
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1689292800000,1752479100000,70208,515,0.5048543689320388,0.2922309054724026,0.13210729037267321,12.159437762562545,1.1231837136664955,0.2621359223300971,0.7945205479452054,1679,1334,1.0,L2u
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,single,,baseline,0,1752480000000,1784072700000,35104,263,0.41825095057034223,-0.16895856978641988,0.1985344572185226,-15.188628885086514,0.8355180889798317,0.045627376425855515,1.0,419,419,1.0,L0
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,333,0.4294294294294294,-0.1707206215633061,0.2498190101095938,-12.099546507570063,0.8675077284261762,0.07357357357357357,1.0,847,847,1.0,L0r
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,301,0.42524916943521596,-0.169101465374309,0.23715064615676115,-12.969807630462567,0.8568981873473928,0.06312292358803986,0.6245572609208973,847,529,1.0,L1
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,225,0.4711111111111111,0.01870654201344405,0.11267515600760657,2.611094244250385,1.0208700261029273,0.17777777777777778,0.5116851168511685,813,416,1.0,L2
BTC/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,baseline,0,1752480000000,1784072700000,35104,249,0.4738955823293173,0.01601115300152487,0.138306907134252,2.1974980076013315,1.0158840047609714,0.18473895582329317,0.8093480934809348,813,658,1.0,L2u
ETH/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,single,,baseline,0,1689292800000,1752479100000,70208,652,0.49079754601226994,0.15611138667389896,0.24817309730398765,5.424036106601158,1.0598773754436168,0.22699386503067484,1.0,836,836,1.0,L0
