symbol,timeframe,segment,arm,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,buy_hold
ETH/USDT:USDT,15m,oos,short_only,35104,282,0.5106382978723404,0.24562118122578086,0.093150369266207,16.756613986961977,0.2765957446808511,0.7488532110091743,872,653,1.0,-0.37563719922875793
ETH/USDT:USDT,15m,oos,short_gate_first_tap,35104,238,0.5126050420168067,0.2215906953668973,0.08274931957105781,17.637473442694755,0.2815126050420168,0.45642201834862384,872,398,1.0,-0.37563719922875793
ETH/USDT:USDT,15m,oos,short_gate_extreme,35104,134,0.4626865671641791,-0.003463404598413399,0.10028005787520972,0.4464242425238781,0.15671641791044777,0.2603211009174312,872,227,1.0,-0.37563719922875793
ETH/USDT:USDT,15m,oos,short_once,35104,212,0.5235849056603774,0.2605162360703727,0.09083897433015176,22.839972411645665,0.3089622641509434,0.7619047619047619,378,288,1.0,-0.37563719922875793
SOL/USDT:USDT,15m,full,long_only,105312,1124,0.5088967971530249,1.3576447123538928,0.13549469840628578,15.517817406882646,0.2722419928825623,0.7677873338545739,2558,1964,1.0,1.9906613888782134
SOL/USDT:USDT,15m,full,both,105312,2035,0.48746928746928747,1.5359726927651467,0.25563881475274847,9.623876357884152,0.2192723697148476,0.7680868167202572,4976,3822,1.0,1.9906613888782134
SOL/USDT:USDT,15m,full,short_only,105312,1028,0.4698443579766537,0.19789268587357892,0.2411535963389405,4.278506986916464,0.17575462512171372,0.7684036393713813,2418,1858,1.0,1.9906613888782134
SOL/USDT:USDT,15m,full,short_gate_first_tap,105312,884,0.47737556561085975,0.3222083432360192,0.17092198636282252,6.921614602026656,0.19479048697621745,0.489247311827957,2418,1183,1.0,1.9906613888782134
SOL/USDT:USDT,15m,full,short_gate_extreme,105312,451,0.43680709534368073,-0.20283375745036675,0.26170831611746825,-8.31333568838165,0.09444444444444444,0.2588916459884202,2418,626,1.0,1.9906613888782134
SOL/USDT:USDT,15m,full,short_once,105312,803,0.47447073474470736,0.23107211037675515,0.17176063516920143,5.86317361640803,0.18765586034912718,0.7998303647158609,1179,943,1.0,1.9906613888782134
SOL/USDT:USDT,15m,is,long_only,70208,754,0.5079575596816976,0.8782298566728896,0.13549469840628578,16.51184581476274,0.26989389920424406,0.7623820754716981,1696,1293,1.0,5.425963644748473
SOL/USDT:USDT,15m,is,both,70208,1395,0.4881720430107527,1.0235897328387666,0.25563881475274847,10.347048541014052,0.22043010752688172,0.7661047561709813,3322,2545,1.0,5.425963644748473
SOL/USDT:USDT,15m,is,short_only,70208,722,0.4709141274238227,0.17792366207020913,0.18899648175527253,5.197300977688405,0.1772853185595568,0.7699876998769988,1626,1252,1.0,5.425963644748473
SOL/USDT:USDT,15m,is,short_gate_first_tap,70208,619,0.4765751211631664,0.22068785854607467,0.16819497576506556,6.956766345213114,0.19143780290791598,0.48462484624846247,1626,788,1.0,5.425963644748473
SOL/USDT:USDT,15m,is,short_gate_extreme,70208,312,0.4391025641025641,-0.11152504051888154,0.2038810643716924,-5.935810609942123,0.09775641025641026,0.25768757687576876,1626,419,1.0,5.425963644748473
SOL/USDT:USDT,15m,is,short_once,70208,561,0.46880570409982175,0.11207067482692401,0.17176063516920143,4.492447838895459,0.17201426024955438,0.7964601769911505,791,630,1.0,5.425963644748473
SOL/USDT:USDT,15m,oos,long_only,35104,355,0.504225352112676,0.18432190020113068,0.1538582828633276,10.617576384250802,0.2605633802816901,0.7796407185628742,835,651,1.0,-0.5328090292369574
SOL/USDT:USDT,15m,oos,both,35104,614,0.4820846905537459,0.20772443808009594,0.14181804158237132,7.038826071482363,0.20717781402936378,0.7714464621164684,1597,1232,1.0,-0.5328090292369574
SOL/USDT:USDT,15m,oos,short_only,35104,292,0.4657534246575342,0.025880415230157997,0.1287554762061596,2.618157188309758,0.16838487972508592,0.7624671916010499,762,581,1.0,-0.5328090292369574
SOL/USDT:USDT,15m,oos,short_gate_first_tap,35104,256,0.4765625,0.08837397597760101,0.10803243758750425,7.381689474495229,0.19607843137254902,0.5026246719160105,762,383,1.0,-0.5328090292369574
SOL/USDT:USDT,15m,oos,short_gate_extreme,35104,132,0.4318181818181818,-0.0915291475794258,0.14796764061936102,-12.768804701118993,0.08778625954198473,0.2585301837270341,762,197,1.0,-0.5328090292369574
SOL/USDT:USDT,15m,oos,short_once,35104,235,0.4851063829787234,0.12076929262981412,0.11058615735513623,10.444067591681,0.21794871794871795,0.8042328042328042,378,304,1.0,-0.5328090292369574
BNB/USDT:USDT,15m,full,long_only,105312,800,0.45875,-0.19269169377934542,0.3401708370959441,-5.060835040332605,0.146875,0.7856829161176987,2277,1789,1.0,1.2671235543787236
BNB/USDT:USDT,15m,full,both,105312,1349,0.45959970348406226,-0.3433467393961527,0.47176926258761476,-6.2760170748737085,0.14899925871015568,0.7705094991364422,4632,3569,1.0,1.2671235543787236
BNB/USDT:USDT,15m,full,short_only,105312,651,0.45314900153609833,-0.2445559724891813,0.33008045502860306,-9.416384239364916,0.13287250384024576,0.7558386411889597,2355,1780,1.0,1.2671235543787236
BNB/USDT:USDT,15m,full,short_gate_first_tap,105312,558,0.449820788530466,-0.21100052194322325,0.3078368902813902,-9.068102948933577,0.12455197132616487,0.44628450106157114,2355,1051,1.0,1.2671235543787236
BNB/USDT:USDT,15m,full,short_gate_extreme,105312,295,0.43389830508474575,-0.1824184625237289,0.290063390490216,-14.30298813885553,0.0847457627118644,0.2199575371549894,2355,518,1.0,1.2671235543787236
BNB/USDT:USDT,15m,full,short_once,105312,509,0.43418467583497056,-0.26575110737754004,0.3127437638678243,-13.292388321863493,0.08546168958742632,0.7725245316681534,1121,866,1.0,1.2671235543787236
BNB/USDT:USDT,15m,is,long_only,70208,534,0.46441947565543074,-0.03491544190698951,0.2791310223239227,-0.6437505992465898,0.16104868913857678,0.7942551770207081,1497,1189,1.0,1.7524629103228069
BNB/USDT:USDT,15m,is,both,70208,897,0.4593088071348941,-0.2254268458051585,0.39810668739393706,-5.723289595331288,0.14827201783723523,0.773678963110668,3009,2328,1.0,1.7524629103228069
BNB/USDT:USDT,15m,is,short_only,70208,435,0.4459770114942529,-0.22711302768084388,0.28309607602222103,-13.535178622241089,0.11494252873563218,0.7533068783068783,1512,1139,1.0,1.7524629103228069
BNB/USDT:USDT,15m,is,short_gate_first_tap,70208,376,0.449468085106383,-0.18335814131754713,0.27132148448554244,-12.079649010556011,0.12367021276595745,0.45171957671957674,1512,683,1.0,1.7524629103228069
BNB/USDT:USDT,15m,is,short_gate_extreme,70208,198,0.4393939393939394,-0.13595501810700245,0.23584603814170987,-16.00635804822031,0.09848484848484848,0.2294973544973545,1512,347,1.0,1.7524629103228069
BNB/USDT:USDT,15m,is,short_once,70208,341,0.4398826979472141,-0.18679941618598694,0.2630646928466513,-13.612785174400805,0.09970674486803519,0.7768595041322314,726,564,1.0,1.7524629103228069
BNB/USDT:USDT,15m,oos,long_only,35104,262,0.44656488549618323,-0.16118512439306124,0.19142877723801321,-14.120312806760431,0.11641221374045801,0.7674418604651163,774,594,1.0,-0.17551263169819864
BNB/USDT:USDT,15m,oos,both,35104,446,0.4618834080717489,-0.13147422906892298,0.1840850665515559,-6.253022524143164,0.1547085201793722,0.7624688279301746,1604,1223,1.0,-0.17551263169819864
BNB/USDT:USDT,15m,oos,short_only,35104,214,0.4719626168224299,-0.0013730536172059146,0.0724216799774602,0.6210412854219368,0.17990654205607476,0.7578313253012048,830,629,1.0,-0.17551263169819864
BNB/USDT:USDT,15m,oos,short_gate_first_tap,35104,180,0.45555555555555555,-0.01289794823556549,0.07924569626106186,-0.790796000783438,0.1388888888888889,0.43614457831325304,830,362,1.0,-0.17551263169819864
BNB/USDT:USDT,15m,oos,short_gate_extreme,35104,95,0.43157894736842106,-0.033255524494222664,0.05080448263268645,-6.633135728143893,0.07894736842105263,0.2,830,166,1.0,-0.17551263169819864
BNB/USDT:USDT,15m,oos,short_once,35104,166,0.42771084337349397,-0.07750803099454115,0.09279052399140438,-9.998907631541755,0.06927710843373494,0.7621483375959079,391,298,1.0,-0.17551263169819864
XRP/USDT:USDT,15m,full,long_only,105312,945,0.48677248677248675,0.368814346021826,0.16264883194291188,7.4832760470744795,0.21693121693121692,0.7573409461663948,2452,1857,1.0,0.3546695927822481
XRP/USDT:USDT,15m,full,both,105312,1674,0.489247311827957,0.5073090770005636,0.18178402954973574,5.839947065623973,0.22311827956989247,0.7462590850790937,4678,3491,1.0,0.3546695927822481
XRP/USDT:USDT,15m,full,short_only,105312,827,0.48851269649334944,0.08750609575203017,0.2076018210624262,2.965863863716165,0.22128174123337363,0.734052111410602,2226,1634,1.0,0.3546695927822481
XRP/USDT:USDT,15m,full,short_gate_first_tap,105312,713,0.47545582047685836,-0.00393243377732706,0.24693691139898838,0.7293020138236673,0.18863955119214587,0.4752920035938904,2226,1058,1.0,0.3546695927822481
XRP/USDT:USDT,15m,full,short_gate_extreme,105312,394,0.4720812182741117,0.017664826663149506,0.1589730059106366,1.7612219112065035,0.1802030456852792,0.2587601078167116,2226,576,1.0,0.3546695927822481
XRP/USDT:USDT,15m,full,short_once,105312,621,0.47987117552334946,0.05738936483506059,0.22230630331721357,2.7050430892373476,0.1996779388083736,0.7674632352941176,1088,835,1.0,0.3546695927822481
XRP/USDT:USDT,15m,is,long_only,70208,616,0.48538961038961037,0.3226094024543214,0.12189337907438813,9.71405124369639,0.21347402597402598,0.7603773584905661,1590,1209,1.0,2.605949768349183
XRP/USDT:USDT,15m,is,both,70208,1075,0.4948837209302326,0.5203873963969523,0.1264638929820752,8.6413525639146,0.2372093023255814,0.7537288697381505,3017,2274,1.0,2.605949768349183
XRP/USDT:USDT,15m,is,short_only,70208,530,0.5018867924528302,0.13070835006313536,0.15565680309349508,5.662002428017988,0.25471698113207547,0.7463209530483532,1427,1065,1.0,2.605949768349183
XRP/USDT:USDT,15m,is,short_gate_first_tap,70208,455,0.4945054945054945,0.09385214561764442,0.17569280753160577,4.883266692021661,0.23626373626373626,0.4793272599859846,1427,684,1.0,2.605949768349183
XRP/USDT:USDT,15m,is,short_gate_extreme,70208,252,0.5,0.13298515602669175,0.08626028882425253,10.54687416581649,0.25,0.2585844428871759,1427,369,1.0,2.605949768349183
XRP/USDT:USDT,15m,is,short_once,70208,401,0.5037406483790524,0.1881985892482082,0.1487873960609744,9.602579419888562,0.2593516209476309,0.7884057971014493,690,544,1.0,2.605949768349183
XRP/USDT:USDT,15m,oos,long_only,35104,324,0.4845679012345679,-0.014943858585805901,0.16340935793492445,-0.14978873948550644,0.21141975308641975,0.7505854800936768,854,641,1.0,-0.6218819125404118
XRP/USDT:USDT,15m,oos,both,35104,590,0.47796610169491527,-0.03724833794536389,0.1866980954876941,-0.5416733421878192,0.19491525423728814,0.7317518248175182,1644,1203,1.0,-0.6218819125404118
XRP/USDT:USDT,15m,oos,short_only,35104,293,0.46757679180887374,-0.018705683732663056,0.1509883537100897,-0.575355336351408,0.1689419795221843,0.7113924050632912,790,562,1.0,-0.6218819125404118
XRP/USDT:USDT,15m,oos,short_gate_first_tap,35104,254,0.4448818897637795,-0.07093016709893964,0.15440235050844558,-5.314851076657949,0.11220472440944881,0.46582278481012657,790,368,1.0,-0.6218819125404118
XRP/USDT:USDT,15m,oos,short_gate_extreme,35104,138,0.427536231884058,-0.08357120383068668,0.1466289442643394,-12.006770389501664,0.06884057971014493,0.25443037974683547,790,201,1.0,-0.6218819125404118
XRP/USDT:USDT,15m,oos,short_once,35104,217,0.4377880184331797,-0.101384816452202,0.15919259795592158,-9.786957140314112,0.0944700460829493,0.7291139240506329,395,288,1.0,-0.6218819125404118
TRX/USDT:USDT,15m,full,long_only,105312,492,0.4105691056910569,-0.3330261994845215,0.3660533749845135,-20.568139880348546,0.026422764227642278,0.7749881572714353,2111,1636,1.0,3.0040565457897968
TRX/USDT:USDT,15m,full,both,105312,841,0.3935790725326992,-0.6102149668033717,0.6331936843444697,-29.08758475977185,-0.01605231866825208,0.7631706138231029,4138,3158,1.0,3.0040565457897968
TRX/USDT:USDT,15m,full,short_only,105312,371,0.3746630727762803,-0.41280333303310945,0.430391573038178,-39.27497719879791,-0.06334231805929919,0.7508633448445979,2027,1522,1.0,3.0040565457897968
TRX/USDT:USDT,15m,full,short_gate_first_tap,105312,333,0.36036036036036034,-0.4344944328256295,0.4451558031699076,-47.3301395915366,-0.0990990990990991,0.49679329057720767,2027,1007,1.0,3.0040565457897968
TRX/USDT:USDT,15m,full,short_gate_extreme,105312,212,0.35377358490566035,-0.3145881613465578,0.32460051305347615,-48.12386545409303,-0.11556603773584906,0.27873704982733105,2027,565,1.0,3.0040565457897968
TRX/USDT:USDT,15m,full,short_once,105312,291,0.3745704467353952,-0.35054582652202687,0.38331319536831787,-40.79443419317034,-0.06357388316151202,0.7879961277831559,1033,814,1.0,3.0040565457897968
TRX/USDT:USDT,15m,is,long_only,70208,366,0.41530054644808745,-0.2592614408410882,0.3575353370691965,-19.74995293005871,0.03825136612021858,0.7701908957415565,1362,1049,1.0,2.727719729563614
TRX/USDT:USDT,15m,is,both,70208,595,0.3899159663865546,-0.5047842642104104,0.5614184680199853,-29.64455890014063,-0.025210084033613446,0.7636711281070746,2615,1997,1.0,2.727719729563614
TRX/USDT:USDT,15m,is,short_only,70208,246,0.35772357723577236,-0.3255986345608735,0.34803965103352014,-42.63622533858525,-0.10569105691056911,0.75658419792498,1253,948,1.0,2.727719729563614
TRX/USDT:USDT,15m,is,short_gate_first_tap,70208,219,0.3515981735159817,-0.3306240167356511,0.3454931320623716,-49.30494522894725,-0.12100456621004566,0.5115722266560255,1253,641,1.0,2.727719729563614
TRX/USDT:USDT,15m,is,short_gate_extreme,70208,138,0.34057971014492755,-0.2286957706496025,0.23768833828219968,-48.84560502460078,-0.14855072463768115,0.2761372705506784,1253,346,1.0,2.727719729563614
TRX/USDT:USDT,15m,is,short_once,70208,193,0.3626943005181347,-0.27640447836601734,0.3029630466397612,-44.65097380028532,-0.09326424870466321,0.7924242424242425,660,523,1.0,2.727719729563614
TRX/USDT:USDT,15m,oos,long_only,35104,124,0.3870967741935484,-0.11809398929365325,0.14445066794518802,-29.144546432958965,-0.03225806451612903,0.7866847826086957,736,579,1.0,0.07622414590629756
TRX/USDT:USDT,15m,oos,both,35104,240,0.4,-0.21874983659557776,0.2397563672328543,-30.026492557443685,0.0,0.7628935030140657,1493,1139,1.0,0.07622414590629756
TRX/USDT:USDT,15m,oos,short_only,35104,121,0.4132231404958678,-0.11763949889960294,0.14059571803913445,-30.87320460994207,0.03305785123966942,0.7397622192866579,757,560,1.0,0.07622414590629756
TRX/USDT:USDT,15m,oos,short_gate_first_tap,35104,110,0.38181818181818183,-0.14461224007514775,0.15988822940861028,-42.759473522131984,-0.045454545454545456,0.4702774108322325,757,356,1.0,0.07622414590629756
TRX/USDT:USDT,15m,oos,short_gate_extreme,35104,71,0.39436619718309857,-0.08738927159629765,0.10177819958027587,-37.854100717884386,-0.014084507042253521,0.2774108322324967,757,210,1.0,0.07622414590629756
TRX/USDT:USDT,15m,oos,short_once,35104,95,0.4,-0.10030842187640064,0.12898846883937606,-33.839875880596324,0.0,0.782016348773842,367,287,1.0,0.07622414590629756
