window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
1,BTC/USDT:USDT,1d,B,1697155200000,1728604800000,1728691200000,1736467200000,365,91,-0.04160660544147832,0.0751644736842105,0.5,0.4464591661177497,-4.712706022354812,2,-0.019439622675662824,0.3333333333333333,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,-0.04160660544147832,
2,BTC/USDT:USDT,1d,A,1705017600000,1736467200000,1736553600000,1744329600000,365,91,0.04559879695781583,0.0,1.0,,,1,0.04559879695781591,,,0.0,0.0,0.0,,,0,,,,0.04559879695781583,
2,BTC/USDT:USDT,1d,B,1705017600000,1736467200000,1736553600000,1744329600000,365,91,-0.03906985486911435,0.0751644736842105,0.5,0.4802084953955908,-4.275012263452003,2,-0.018068162291528612,0.2857142857142857,0.0,0.0,0.0,0.0,,,0,,,0.0,-0.03906985486911435,
3,BTC/USDT:USDT,1d,A,1712880000000,1744329600000,1744416000000,1752192000000,365,91,0.05619771586900133,0.0,1.0,,,1,0.05619771586900124,,,0.0,0.0,0.0,,,0,,,,0.05619771586900133,
3,BTC/USDT:USDT,1d,B,1712880000000,1744329600000,1744416000000,1752192000000,365,91,-0.07035896390300696,0.07035896390300696,0.0,0.0,,1,-0.0703589639030069,0.16666666666666666,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,-0.07035896390300696,
4,BTC/USDT:USDT,1d,A,1720742400000,1752192000000,1752278400000,1760054400000,365,91,-0.061818438971559045,0.061818438971559045,0.0,0.0,,1,-0.06181843897155903,,,0.0,0.0,0.0,,,0,,,,-0.061818438971559045,
4,BTC/USDT:USDT,1d,B,1720742400000,1752192000000,1752278400000,1760054400000,365,91,-0.10551652747208573,0.10551652747208573,0.0,0.0,,1,-0.1055165274720857,0.16666666666666666,0.0,-0.0644559160370587,0.0644559160370587,0.0,0.0,,1,-0.06445591603705861,0.3333333333333333,0.0,-0.041060611435027025,0.0
5,BTC/USDT:USDT,1d,A,1728604800000,1760054400000,1760140800000,1767916800000,365,91,-0.061818438971559045,0.061818438971559045,0.0,0.0,,1,-0.06181843897155903,,,0.0,0.0,0.0,,,0,,,,-0.061818438971559045,
5,BTC/USDT:USDT,1d,B,1728604800000,1760054400000,1760140800000,1767916800000,365,91,-0.16317127907388168,0.16317127907388168,0.0,0.0,-55.92223755799889,2,-0.08498622175457216,0.3333333333333333,0.0,0.0,0.0,0.0,,,0,,,0.0,-0.16317127907388168,
6,BTC/USDT:USDT,1d,A,1736467200000,1767916800000,1768003200000,1775779200000,365,91,0.014288428758576992,0.061818438971559045,0.5,1.2311353860803682,1.824347635925396,2,0.009651622301980176,,,0.0,0.0,0.0,,,0,,,,0.014288428758576992,
6,BTC/USDT:USDT,1d,B,1736467200000,1767916800000,1768003200000,1775779200000,365,91,-0.06625991749628501,0.16317127907388168,0.3333333333333333,0.5939241398831999,-2.9298434971068046,3,-0.018054853911915077,0.5,0.0,0.0,0.0,0.0,,,0,,0.0,0.0,-0.06625991749628501,
