symbol,timeframe,condition,bucket,window_start,window_end,n_bucket,n_kept,threshold,all_net_pp,actual_net_pp,null_mean_net_pp,null_sums,p_value,funding_coverage
SOL/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,489,252,-0.02345241758266197,74.99902229347092,55.19956990977341,40.39665333593142,"[23.3193109883, 33.5279196887, 57.9593640742, 55.0848870556, 30.9264457263, 45.2821142959, 25.6568169992, 44.715447045, 52.1504771312, 51.0971719237, 39.2337904452, 25.7164298464, 23.9030351162, 36.1100399545, 41.0583576305, 54.4529315802, 49.3288509239, 29.021946585, 17.2194185649, 72.1683111438]",0.14285714285714285,0.8764044943820225
SOL/USDT:USDT,15m,price_adv,oos,1600128000000,1784678400000,268,97,-0.02345241758266197,7.968802233312593,1.4532495637243668,3.03903939960949,"[-3.3989513033, -4.0309602926, -1.3519011717, 8.8784746705, 12.7044509853, -0.936598986, -1.4340505926, -5.5906079929, 12.6046502627, -3.8567429675, -3.8944199385, -3.3572089655, 2.6791346747, 1.4088498389, -4.57988596, 12.0560678514, 6.8995278829, 10.2040007628, 5.4556130728, 20.3213461606]",0.47619047619047616,0.8764044943820225
SOL/USDT:USDT,15m,trend,is,1600128000000,1784678400000,489,41,,74.99902229347092,5.501623605891105,6.416215388311741,"[18.60973098, 5.5193589116, 1.9136595165, 12.9779242369, 0.5554160547, -0.1039577556, 3.797730701, 12.837011972, 0.8939551056, 17.6822445276, 5.991994564, 9.9855377145, 1.39910947, 7.8702546641, 2.7211049108, 0.1811489389, -1.1006229003, 2.1255415551, 17.234783637, 7.2323809618]",0.5238095238095238,0.8764044943820225
SOL/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,268,15,,7.968802233312593,6.172767852678285,0.06587773853094461,"[0.51446783, -2.6721337658, -4.0343534377, 0.7533281591, -1.0811483822, 0.3576332808, -0.2128703225, 0.4212722469, 3.1628791973, -0.3798782726, 0.5944868348, 3.3014763248, -1.5900887185, 0.4884813181, -0.8332859627, -2.7435238267, 2.4637069021, 4.689273197, -2.9930420551, 1.1108742236]",0.047619047619047616,0.8764044943820225
BNB/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,354,178,0.9586476547932464,75.93883328185967,50.61764295290591,39.7386095205279,"[30.7346947228, 50.5159627046, 45.2073987781, 45.4653057623, 34.948972085, 53.0345867353, 25.6433588217, 32.2474124427, 39.1481604938, 50.7849393497, 34.0288558371, 29.1979035215, 25.1693547858, 33.0741371061, 34.9682437705, 30.664491711, 59.9873772911, 51.5494604066, 47.9899871614, 40.4115869234]",0.23809523809523808,0.8647003745318352
BNB/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,130,63,0.9586476547932464,3.456382264262358,10.896103884336446,1.904933230541048,"[5.0084445768, 0.8187600069, 4.4468004101, -0.8935063168, -3.4235767498, 5.496747864, 3.2304243051, 4.2362003732, -6.3914547419, 2.9652216312, 1.1892953025, 6.598520844, 2.2338926742, 0.9801907187, -2.8150446865, 3.3333367465, -0.8324601688, 6.2101122161, 2.2802116203, 3.426547985]",0.047619047619047616,0.8647003745318352
BNB/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,354,177,-0.02767499565842292,75.93883328185967,66.912281964454,39.45146800416043,"[30.3296585716, 49.7835892481, 46.0554509549, 46.5985926768, 32.8921353724, 52.4579839075, 26.2311049086, 31.5655264014, 38.3044201684, 49.2072767175, 33.1058588957, 28.8126151408, 25.6684854388, 33.5095096327, 34.263097456, 31.1775643377, 61.1206642057, 50.6421573444, 47.5828526347, 39.7208160696]",0.047619047619047616,0.8647003745318352
BNB/USDT:USDT,15m,price_adv,oos,1600128000000,1784678400000,130,17,-0.02767499565842292,3.456382264262358,-1.2659224060921206,0.4074116091595463,"[1.8204888046, 4.6797968397, -1.826563837, 1.3205072391, -5.7122416404, 2.0543588863, -3.224975256, 0.030587698, 1.0012421592, 2.5976398246, 2.5468686384, 5.4137061899, -0.8897816913, -2.0548509407, -1.8702261195, -0.0798640967, 2.6613762191, -0.4358035605, 0.9622640345, -0.846297208]",0.7619047619047619,0.8647003745318352
BNB/USDT:USDT,15m,trend,is,1600128000000,1784678400000,354,25,,75.93883328185967,6.983395950874335,5.030726845839737,"[10.223404048, 11.7542228319, -2.7959210123, 0.5115289679, 4.9238998472, 3.4756612478, 7.7517249621, 4.3256160669, 3.389066255, 9.4567919742, -4.2410300061, 2.157683742, 1.2173854898, 14.7911118521, 4.3414457191, 9.4791180944, 6.737665777, 8.9707177117, 6.2141544536, -2.0697111053]",0.38095238095238093,0.8647003745318352
BNB/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,130,6,,3.456382264262358,1.6707024955984888,0.2636564387495145,"[2.634053134, 1.6224264739, -0.5170862659, 1.5872172617, -1.3131228775, 1.8111955709, -2.0121599266, 0.1188662439, -1.1278155574, 1.1280105948, 0.6476428918, -0.0248670293, 2.0113797465, -3.7258866695, -0.8715276572, 0.721918721, 2.0072613233, 1.3478613636, 0.1103361741, -0.882574741]",0.23809523809523808,0.8647003745318352
XRP/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,375,188,0.9524512584998345,58.55143717952561,33.878976809783204,27.982142763272982,"[45.8503348748, 26.39125389, 24.3316871306, 30.2748641694, -1.856816466, 16.7349606893, 40.6955154317, 23.4928357772, 48.5661524646, 29.5868927677, 22.9041201185, 45.0433047691, 40.5799372671, 12.7654720445, 46.426988826, 24.6052647535, 13.5891541906, 13.2640274615, 44.721931689, 11.6749734165]",0.38095238095238093,0.8647003745318352
XRP/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,234,98,0.9524512584998345,18.911479528382173,15.567164071206772,6.576429713306896,"[12.2229038423, 1.6992079472, 7.4991789483, 3.2419980176, 7.6779947479, 5.9521866209, 4.1671478576, 13.9635115124, 0.1946964512, 5.1729416424, 11.7467548464, 17.4040534881, -4.0429344795, 17.8886962983, 3.0272569052, 4.9650374897, 0.9519988214, 8.9366163084, 12.2444466154, -3.385099615]",0.14285714285714285,0.8647003745318352
XRP/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,375,188,-0.021505142534086957,58.55143717952561,38.81883358172891,27.982142763272982,"[45.8503348748, 26.39125389, 24.3316871306, 30.2748641694, -1.856816466, 16.7349606893, 40.6955154317, 23.4928357772, 48.5661524646, 29.5868927677, 22.9041201185, 45.0433047691, 40.5799372671, 12.7654720445, 46.426988826, 24.6052647535, 13.5891541906, 13.2640274615, 44.721931689, 11.6749734165]",0.38095238095238093,0.8647003745318352
XRP/USDT:USDT,15m,price_adv,oos,1600128000000,1784678400000,234,78,-0.021505142534086957,18.911479528382173,5.952419088945443,6.45405307841969,"[12.7609387725, 7.2385290298, 5.8528961279, 3.5123270545, 5.6068133476, 6.6750706635, 4.5845892376, 12.3440154768, 5.6862412897, 4.9825833043, 9.884670528, 15.9353119604, -0.1609440896, 21.1556146688, -2.7413061298, 1.0915074055, -1.6287650012, 5.0358044905, 13.3567648445, -2.091601413]",0.42857142857142855,0.8647003745318352
XRP/USDT:USDT,15m,trend,is,1600128000000,1784678400000,375,41,,58.55143717952561,8.839801846297554,6.375370054235688,"[20.978139576, 8.1061150957, 0.6226133338, 1.8452115427, -9.3794349657, 7.321879879, 13.4087180463, 0.5715951296, 15.1093398951, 1.879591466, 8.2446852035, 13.1750471293, 6.0285183543, 7.3614737503, -7.111050624, 9.4862721723, 1.0240682284, 1.6754388155, 5.888227696, 21.2709513608]",0.3333333333333333,0.8647003745318352
XRP/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,234,15,,18.911479528382173,1.2037293731795078,2.03255531898926,"[1.9129102941, 4.9790194535, 1.5913266142, 0.5805114164, 3.0026830374, 4.64358117, 2.1845080528, 7.4457311085, 2.4037787376, 0.0157025536, -0.6256896917, 3.382100157, 0.4370386917, 8.7965709581, -4.8115082102, 2.7760174555, -2.774872941, 3.1553649382, 0.2836329608, 1.2726996232]",0.6666666666666666,0.8647003745318352
TRX/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,267,136,0.9965530730066336,16.338870005304763,21.20108077988536,9.058093116732552,"[7.6524621644, 9.8202764856, 7.6106249771, 10.0206676, 15.9182958221, 16.2516101501, 4.6551982363, -0.4041108416, 19.1038734945, -2.145907957, 13.1027940192, -1.3197584345, 3.2735293904, 9.4161724612, 20.3661780469, 5.2127691322, 14.1785746675, 15.3144553083, 6.1998582937, 6.9342993183]",0.047619047619047616,0.8647003745318352
TRX/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,38,17,0.9965530730066336,0.5128054259459605,-0.11751450237570737,-0.170135861775991,"[1.7914802371, 0.64764601, 0.4305945366, -1.1446621569, -3.1921194927, 0.6389400994, 0.4506925426, -1.0716380584, 1.6395925125, -0.4411297757, -2.538546487, -1.8110345176, -1.1369791723, 1.4049743277, -0.7781615713, -1.2877072872, 0.5528526108, 1.2734730782, 0.1180925597, 1.050922769]",0.5714285714285714,0.8647003745318352
TRX/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,267,134,-0.03418968514582446,16.338870005304763,7.846001599107952,8.977880642511575,"[10.6064372039, 11.1176570461, 7.3737152365, 11.9179162579, 16.9365846673, 15.9058730034, 2.1781705415, -1.1886523314, 21.8420686728, -0.7223785791, 13.1147784685, -2.546549377, 3.1307663061, 7.6997239992, 19.170672564, 4.9872839688, 12.8673274055, 14.354127595, 2.9620875615, 7.8500026398]",0.5714285714285714,0.8647003745318352
TRX/USDT:USDT,15m,price_adv,oos,1600128000000,1784678400000,38,10,-0.03418968514582446,0.5128054259459605,1.0248275442634045,0.1671100735706801,"[1.373009273, -0.2708049604, 1.9400426137, -1.0465473355, 0.2901110706, 3.0991615465, 1.7158873427, 2.0615453445, 1.6805019331, -0.3547745063, -0.8341197475, -2.777076941, -2.7596687773, -3.4086100519, 0.0352710799, -2.1974602915, 2.2524911923, 1.0147521103, 2.6266952068, -1.0982046307]",0.42857142857142855,0.8647003745318352
TRX/USDT:USDT,15m,trend,is,1600128000000,1784678400000,267,15,,16.338870005304763,-4.062490645668779,1.8476901744565701,"[6.6233397155, 6.6121999545, 1.0092050508, 0.9146331816, -2.4237725015, 0.3194928422, -2.7374487287, 1.8171958555, 3.8919328734, 5.3428596448, -2.4890824313, -2.8806499295, 3.4930646166, 7.5739178234, -0.6242257954, 3.2202419319, 3.587320038, -1.771467569, 4.7594081563, 0.7156387601]",1.0,0.8647003745318352
TRX/USDT:USDT,15m,trend,oos,1600128000000,1784678400000,38,1,,0.5128054259459605,-0.5421412893436586,0.22230757923273264,"[-0.5512334029, 0.4607126098, 1.3342486283, 0.4772619919, 0.4607126098, 0.6005749244, 2.3142834543, -0.534986055, -0.4691115724, 0.5519001043, 0.4302412254, 0.3653836449, 1.3342486283, -0.4506472932, -0.8399355262, -1.0072324222, 1.3342486283, -0.4230978269, -0.4846346358, -0.4567861303]",0.8571428571428571,0.8647003745318352
DOGE/USDT:USDT,15m,zone_width,is,1600128000000,1784678400000,404,202,0.9341332017120241,107.04331101814627,56.66524808580563,48.01062180923733,"[85.8858758924, 69.7727491964, 59.1428284796, 47.3877374832, 84.0163580905, 33.6901971001, 17.0011330596, 61.6310324605, 52.3271529881, 45.4650650374, 42.8260817979, 26.5412896679, 56.4564667095, 17.1848747584, 50.946385135, 33.0494094346, 74.372188521, 23.4174033618, 14.4841960411, 64.6140109697]",0.38095238095238093,0.0
DOGE/USDT:USDT,15m,zone_width,oos,1600128000000,1784678400000,258,120,0.9341332017120241,37.78028010906756,22.24255452150735,15.101234664989084,"[21.597106346, 8.9047337417, 22.5648448322, 4.5720650324, 14.9093223375, 27.8035664915, 0.2853576676, 7.8727465945, 23.4701600275, 15.0534031653, 24.2374120992, 15.0952940161, 6.1642880831, 16.8541249877, 23.8159423695, 22.1578598865, 22.5021817036, 4.7194029071, 19.0908072797, 0.3540737311]",0.3333333333333333,0.0
DOGE/USDT:USDT,15m,price_adv,is,1600128000000,1784678400000,404,204,-0.02603897949944203,107.04331101814627,90.45848214729531,48.362729039913155,"[86.5892920872, 63.4941214936, 59.9834112469, 49.6002431678, 84.2410733078, 31.5199309263, 17.8720041889, 65.3765904733, 52.0168381634, 47.792738613, 40.7699327339, 23.0429290738, 63.4251470231, 15.4499857495, 53.1630651322, 30.6733872439, 74.4916304494, 23.5317481005, 16.8956567493, 67.3248548745]",0.047619047619047616,0.0
