symbol,timeframe,level,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
ETH/USDT:USDT,15m,drop_50,2,0.0,0.5,257,0.4669260700389105,0.011519880934606045,0.14552915427878352,1.00958488737818,1.7687196506762324,2456,337,0.13721498371335505,344,0
ETH/USDT:USDT,15m,drop_50,3,0.0,0.5,262,0.48091603053435117,0.09101998236268646,0.13112228391211322,1.0735168661353365,7.003259462193609,2456,337,0.13721498371335505,344,1
ETH/USDT:USDT,15m,drop_50,4,0.0,0.5,259,0.46332046332046334,-0.05155030940683791,0.13864335879136616,0.9559353088242432,-2.9044988692946827,2456,350,0.14250814332247558,331,1
ETH/USDT:USDT,15m,pen_5bp_drop_50,0,5.0,0.5,249,0.46586345381526106,0.025794436754607703,0.15095047685821822,1.0223069920950756,2.8082313294584993,2456,321,0.13070032573289903,326,0
ETH/USDT:USDT,15m,pen_5bp_drop_50,1,5.0,0.5,254,0.43700787401574803,-0.13242777609976747,0.20789055447011748,0.886687088443445,-9.3151590415333,2456,335,0.13640065146579805,312,1
ETH/USDT:USDT,15m,pen_5bp_drop_50,2,5.0,0.5,246,0.46747967479674796,-0.012823988305761667,0.17213577556426465,0.9884428863926825,-0.03592867565546596,2456,322,0.13110749185667753,325,1
ETH/USDT:USDT,15m,pen_5bp_drop_50,3,5.0,0.5,246,0.43089430894308944,-0.2218050761291308,0.24715485147857097,0.7991375836849246,-17.994269237072544,2456,319,0.12988599348534202,328,1
ETH/USDT:USDT,15m,pen_5bp_drop_50,4,5.0,0.5,258,0.4728682170542636,0.027589395904043704,0.10988853517876501,1.0215825968535526,2.8880965308139737,2456,332,0.13517915309446255,315,1
ETH/USDT:USDT,1h,baseline,0,0.0,0.0,140,0.5,0.15586884266342496,0.1126469638593453,1.212060720315336,8.74288299285533,651,204,0.31336405529953915,0,0
ETH/USDT:USDT,1h,pen_1bp,0,1.0,0.0,139,0.49640287769784175,0.14252045617660916,0.1126469638593453,1.194296147284621,8.134729455638041,651,203,0.3118279569892473,0,0
ETH/USDT:USDT,1h,pen_5bp,0,5.0,0.0,136,0.4852941176470588,0.11433622890160877,0.11803253895327398,1.1576810095388224,6.810677337096833,651,197,0.30261136712749614,0,0
ETH/USDT:USDT,1h,drop_25,0,0.0,0.25,117,0.4700854700854701,0.03960902685697456,0.10449745407699375,1.0630564501491995,3.180930794641814,651,162,0.2488479262672811,42,0
ETH/USDT:USDT,1h,drop_25,1,0.0,0.25,111,0.5135135135135135,0.14582457495172857,0.0797386493197946,1.256766384293678,10.335237647590485,651,149,0.22887864823348694,55,0
ETH/USDT:USDT,1h,drop_25,2,0.0,0.25,113,0.49557522123893805,0.13249671522759235,0.09644115855524851,1.219596018716582,9.199783459040653,651,149,0.22887864823348694,55,0
ETH/USDT:USDT,1h,drop_25,3,0.0,0.25,116,0.4827586206896552,0.05384027152276776,0.11724370324210086,1.088348107340405,4.158539963275478,651,159,0.24423963133640553,45,0
ETH/USDT:USDT,1h,drop_25,4,0.0,0.25,110,0.4727272727272727,0.04752550218419401,0.12178203835259485,1.0812262319066575,3.8906823935556565,651,142,0.21812596006144394,62,0
ETH/USDT:USDT,1h,drop_50,0,0.0,0.5,80,0.475,0.04403106991010845,0.06711031396536925,1.1021065160643024,4.798315770201299,651,108,0.16589861751152074,96,0
ETH/USDT:USDT,1h,drop_50,1,0.0,0.5,77,0.44155844155844154,-0.025307884919264143,0.1055596942128981,0.9412003499186333,-2.1254982827502262,651,101,0.15514592933947774,103,0
ETH/USDT:USDT,1h,drop_50,2,0.0,0.5,85,0.5176470588235295,0.1411044116600291,0.0629404356577319,1.310823586583439,12.806969254605498,651,104,0.1597542242703533,100,0
ETH/USDT:USDT,1h,drop_50,3,0.0,0.5,87,0.47126436781609193,0.01665570617263147,0.10905860879879838,1.0356986402140205,2.0611820678726045,651,106,0.16282642089093702,98,0
ETH/USDT:USDT,1h,drop_50,4,0.0,0.5,80,0.45,-0.0023144774955471802,0.08695510778131829,0.9948115218588736,0.3151796186837763,651,100,0.15360983102918588,104,0
ETH/USDT:USDT,1h,pen_5bp_drop_50,0,5.0,0.5,86,0.4418604651162791,-0.02757357373043669,0.0784003594517475,0.9434781285972219,-2.061155388887408,651,106,0.16282642089093702,91,0
ETH/USDT:USDT,1h,pen_5bp_drop_50,1,5.0,0.5,78,0.48717948717948717,0.06458640438789098,0.07188164953926729,1.1518608705185986,6.871923688558713,651,98,0.15053763440860216,99,0
ETH/USDT:USDT,1h,pen_5bp_drop_50,2,5.0,0.5,77,0.42857142857142855,-0.03790999249250708,0.11438156963345845,0.9112229258362564,-3.4856774854733055,651,100,0.15360983102918588,97,0
ETH/USDT:USDT,1h,pen_5bp_drop_50,3,5.0,0.5,87,0.4367816091954023,-0.04794004918179926,0.08186937395028418,0.9044269370082313,-3.9827513210274716,651,104,0.1597542242703533,93,0
ETH/USDT:USDT,1h,pen_5bp_drop_50,4,5.0,0.5,79,0.46835443037974683,0.0419213837707619,0.11569247209202531,1.0999662060186828,4.627596686189635,651,96,0.14746543778801843,101,0
SOL/USDT:USDT,15m,baseline,0,0.0,0.0,505,0.4910891089108911,0.26636131384526923,0.11857494374956208,1.0898893413756006,9.357563179003868,2429,702,0.28900782214903253,0,0
