symbol,timeframe,segment,arm,family,take_profit_r,partial_r,breakeven,eligible,filled,num_trades,total_return,max_drawdown,win_rate,sharpe,mean_net_r,mean_gross_r,cost_total,n_take_profit,n_stop_loss,n_end_of_data,n_partial,n_partial_then_stop,funding_rows
DOGE/USDT:USDT,4h,is,A3_be_on,A,1.5,1.3,True,62,50,42,0.16297347392876455,0.05389543912828595,0.6190476190476191,15.024291519985718,0.3779107612770666,0.43214285714285744,242.89984079555686,23,19,0,26,3,4272
DOGE/USDT:USDT,4h,is,B0,B,2.0,,False,62,50,38,0.13574440071996705,0.06535171577796237,0.47368421052631576,10.82459959055286,0.3652559785860613,0.42105263157894735,223.69045931627545,18,20,0,0,0,4272
DOGE/USDT:USDT,4h,is,B1_be_off,B,2.0,1.0,False,62,50,38,0.11796346765774869,0.05076853493915544,0.47368421052631576,12.46967367417941,0.31370599097513024,0.3684210526315789,216.43797181854418,18,20,0,25,7,4272
DOGE/USDT:USDT,4h,is,B1_be_on,B,2.0,1.0,True,62,50,43,0.12454215828144079,0.05778370263327185,0.6744186046511628,12.755495035869979,0.2809226292581228,0.3372093023255814,252.9112567076079,14,29,0,29,15,4272
DOGE/USDT:USDT,4h,is,B2_be_off,B,2.0,1.3,False,62,50,38,0.13299403147742886,0.054144262159053755,0.6052631578947368,12.771679318846939,0.3517385739332756,0.4065789473684212,218.0210089117945,18,20,0,23,5,4272
DOGE/USDT:USDT,4h,is,B2_be_on,B,2.0,1.3,True,62,50,42,0.14690396044838416,0.05399826479750656,0.6190476190476191,13.433663275286014,0.34723196637109055,0.4023809523809526,243.7720476596992,16,26,0,26,10,4272
DOGE/USDT:USDT,4h,is,B3_be_off,B,2.0,1.5,False,62,50,38,0.14415416425460498,0.05226804666127236,0.5789473684210527,13.078277994037673,0.37947417426008484,0.4342105263157894,220.29907128260527,18,20,0,22,4,4272
DOGE/USDT:USDT,4h,is,B3_be_on,B,2.0,1.5,True,62,50,41,0.15937409293456056,0.04931613685217997,0.5853658536585366,13.72171885647048,0.3841171589752827,0.43902439024390244,240.57352603337276,17,24,0,24,7,4272
DOGE/USDT:USDT,4h,oos_warm,A0,A,1.5,,False,47,32,22,0.0714864196388833,0.02650376634882501,0.5909090909090909,12.554345955217906,0.40355569518048545,0.47727272727272535,131.33174524319088,13,9,0,0,0,6408
DOGE/USDT:USDT,4h,oos_warm,A1_be_off,A,1.5,1.0,False,47,32,22,0.07318487693573916,0.02067684468272347,0.5909090909090909,15.825095252728016,0.3917973797430315,0.4659090909090899,130.66995115760616,13,9,0,16,3,6408
DOGE/USDT:USDT,4h,oos_warm,A1_be_on,A,1.5,1.0,True,47,32,24,0.0598080624084143,0.020676844682723638,0.7083333333333334,12.912235263111981,0.32125275937050213,0.4062499999999993,154.09542591353932,11,13,0,17,6,6408
DOGE/USDT:USDT,4h,oos_warm,A2_be_off,A,1.5,1.2,False,47,32,22,0.07694231072653529,0.021073920729474213,0.6818181818181818,15.287703616839874,0.4151864263568427,0.488636363636363,130.03456945321486,13,9,0,15,2,6408
DOGE/USDT:USDT,4h,oos_warm,A2_be_on,A,1.5,1.2,True,47,32,22,0.08772701676673805,0.02107392072947417,0.6818181818181818,17.365903477931592,0.46061314513782814,0.5340909090909084,130.40465092873103,13,9,0,15,2,6408
DOGE/USDT:USDT,4h,oos_warm,A3_be_off,A,1.5,1.3,False,47,32,22,0.07167940118202314,0.026900254049428734,0.6363636363636364,13.509841161451803,0.3968103469166918,0.47045454545454424,130.68160895086373,13,9,0,14,1,6408
DOGE/USDT:USDT,4h,oos_warm,A3_be_on,A,1.5,1.3,True,47,32,22,0.07702799462109851,0.026900254049428585,0.6363636363636364,14.462390228804097,0.4195171696439646,0.49318181818181694,130.90939848038295,13,9,0,14,1,6408
DOGE/USDT:USDT,4h,oos_warm,B0,B,2.0,,False,47,32,20,0.09087816286052221,0.02452132784580547,0.55,14.534316643736798,0.5726399921734959,0.6500000000000001,123.82058708129682,11,9,0,0,0,6408
DOGE/USDT:USDT,4h,oos_warm,B1_be_off,B,2.0,1.0,False,47,32,20,0.08348387297538956,0.02067684468272357,0.55,18.387145777439596,0.49738260637423365,0.575,122.79393704196242,11,9,0,15,4,6408
DOGE/USDT:USDT,4h,oos_warm,B1_be_on,B,2.0,1.0,True,47,32,24,0.05432977662457797,0.020676844682723454,0.7083333333333334,11.561890000263169,0.31072212863374765,0.3958333333333333,153.2497162289583,8,16,0,17,9,6408
DOGE/USDT:USDT,4h,oos_warm,B2_be_off,B,2.0,1.3,False,47,32,20,0.08035680229050995,0.02590903479791912,0.65,15.499240281957237,0.49544133760481535,0.5724999999999998,122.51394395394146,11,9,0,13,2,6408
DOGE/USDT:USDT,4h,oos_warm,B2_be_on,B,2.0,1.3,True,47,32,22,0.07828790662282117,0.0259090347979192,0.6363636363636364,14.095710750306344,0.4307360315675055,0.5045454545454543,130.75246464380157,10,12,0,14,4,6408
DOGE/USDT:USDT,4h,oos_warm,B3_be_off,B,2.0,1.5,False,47,32,20,0.07908858294723141,0.025512547097315208,0.6,14.254915974488988,0.4978657196949884,0.574999999999999,123.01847910298807,11,9,0,12,1,6408
DOGE/USDT:USDT,4h,oos_warm,B3_be_on,B,2.0,1.5,True,47,32,22,0.07273851061171172,0.025512547097315284,0.5909090909090909,12.31256617825477,0.4147745571040264,0.48863636363636265,131.1720234555193,10,12,0,13,3,6408
DOGE/USDT:USDT,4h,oos,A0,A,1.5,,False,41,27,19,0.0624649486906912,0.021027682725096426,0.5789473684210527,12.483919650481706,0.3836669476509627,0.44736842105263047,103.6789922328863,11,8,0,0,0,2136
DOGE/USDT:USDT,4h,oos,A1_be_off,A,1.5,1.0,False,41,27,19,0.06786373831595865,0.02067684468272347,0.5789473684210527,16.945060071140023,0.3963441666181207,0.4605263157894731,103.3738227587934,11,8,0,14,3,2136
DOGE/USDT:USDT,4h,oos,A1_be_on,A,1.5,1.0,True,41,27,21,0.05455324962486265,0.020676844682723638,0.7142857142857143,13.562321125682098,0.31528871601379294,0.3928571428571425,126.71836217125735,9,12,0,15,6,2136
DOGE/USDT:USDT,4h,oos,A2_be_off,A,1.5,1.2,False,41,27,19,0.07010901326410039,0.020676844682723506,0.6842105263157895,15.984867626314802,0.4129093763814818,0.4763157894736845,102.45919305404124,11,8,0,13,2,2136
DOGE/USDT:USDT,4h,oos,A2_be_on,A,1.5,1.2,True,41,27,19,0.08082528935807168,0.020676844682723506,0.6842105263157895,18.387772449488857,0.4655087349699913,0.5289473684210528,102.6422012560489,11,8,0,13,2,2136
DOGE/USDT:USDT,4h,oos,A3_be_off,A,1.5,1.3,False,41,27,19,0.06413761428833113,0.021027682725096385,0.631578947368421,13.800961735565709,0.38637338860867554,0.4499999999999994,103.13686588716922,11,8,0,12,1,2136
DOGE/USDT:USDT,4h,oos,A3_be_on,A,1.5,1.3,True,41,27,19,0.06944856778410431,0.021027682725096405,0.631578947368421,14.889361882165105,0.4126654991349914,0.4763157894736836,103.2712536730413,11,8,0,12,1,2136
DOGE/USDT:USDT,4h,oos,B0,B,2.0,,False,41,27,17,0.07420388429070972,0.02102768272509647,0.5294117647058824,13.747156891355244,0.5214791973451478,0.5882352941176471,95.62512412836442,9,8,0,0,0,2136
DOGE/USDT:USDT,4h,oos,B1_be_off,B,2.0,1.0,False,41,27,17,0.07436138844947564,0.02067684468272357,0.5294117647058824,19.32009532270596,0.4917116964048391,0.5588235294117647,95.21212259032393,9,8,0,13,4,2136
DOGE/USDT:USDT,4h,oos,B1_be_on,B,2.0,1.0,True,41,27,21,0.04545275748994609,0.020676844682723454,0.7142857142857143,11.330287293772786,0.2794656094575017,0.35714285714285715,125.88862612226532,6,15,0,15,9,2136
DOGE/USDT:USDT,4h,oos,B2_be_off,B,2.0,1.3,False,41,27,17,0.06902686564260785,0.02102768272509644,0.6470588235294118,15.501137072626772,0.47179667079375953,0.5382352941176469,94.72507757151389,9,8,0,11,2,2136
DOGE/USDT:USDT,4h,oos,B2_be_on,B,2.0,1.3,True,41,27,19,0.06697966693355029,0.021027682725096447,0.631578947368421,13.891188600082458,0.3993636497833015,0.46315789473684205,103.06068924397097,8,11,0,12,4,2136
DOGE/USDT:USDT,4h,oos,B3_be_off,B,2.0,1.5,False,41,27,17,0.06628860363953426,0.021027682725096458,0.5882352941176471,13.858349948198843,0.46289476501749244,0.5294117647058817,95.14865040102751,9,8,0,10,1,2136
DOGE/USDT:USDT,4h,oos,B3_be_on,B,2.0,1.5,True,41,27,19,0.060013854864824495,0.021027682725096385,0.5789473684210527,11.674610840405778,0.37036509829927283,0.43421052631578894,103.46619929501414,8,11,0,11,3,2136
DOT/USDT:USDT,4h,full,A0,A,1.5,,False,120,83,67,0.16641061510674918,0.05062738791518506,0.5223880597014925,9.081198688157858,0.24887265697530533,0.3059701492537311,392.2626960602486,35,32,0,0,0,6408
DOT/USDT:USDT,4h,full,A1_be_off,A,1.5,1.0,False,120,83,67,0.14420032541974379,0.04119623503450388,0.5223880597014925,9.307924687502343,0.22238947849127016,0.2798507462686566,386.5862039282681,35,32,0,42,7,6408
DOT/USDT:USDT,4h,full,A1_be_on,A,1.5,1.0,True,120,83,71,0.0840739880705998,0.04123767926487425,0.6056338028169014,5.617388480320603,0.1364509972311495,0.1936619718309858,394.8315077429735,27,44,0,43,16,6408
DOT/USDT:USDT,4h,full,A2_be_off,A,1.5,1.2,False,120,83,67,0.12856902687126331,0.05062738791518525,0.5373134328358209,7.706889523282083,0.2033197067808067,0.26044776119402974,383.96371379107785,35,32,0,37,2,6408
DOT/USDT:USDT,4h,full,A2_be_on,A,1.5,1.2,True,120,83,68,0.09353787325409012,0.05062738791518514,0.5441176470588235,5.801600792629068,0.15571535367638867,0.21249999999999986,380.2381028989337,31,37,0,37,6,6408
DOT/USDT:USDT,4h,full,A3_be_off,A,1.5,1.3,False,120,83,67,0.12820970930128497,0.05062738791518525,0.5223880597014925,7.453234798448687,0.19657199890660462,0.25373134328358227,384.84216633511585,35,32,0,35,0,6408
DOT/USDT:USDT,4h,full,A3_be_on,A,1.5,1.3,True,120,83,67,0.11261263766732646,0.05109424167779814,0.5223880597014925,6.689885050469502,0.17420408398123147,0.2313432835820897,382.39184789402077,33,34,0,35,2,6408
DOT/USDT:USDT,4h,full,B0,B,2.0,,False,120,83,67,0.1247711592171192,0.09771022627709587,0.417910447761194,6.028540990685496,0.19591251742503032,0.25373134328358216,380.3689814257969,28,39,0,0,0,6408
DOT/USDT:USDT,4h,full,B1_be_off,B,2.0,1.0,False,120,83,67,0.12419783992402463,0.049173252082546005,0.43283582089552236,7.7089596025866065,0.19590940871613263,0.25373134328358204,380.91852024623535,28,39,0,42,14,6408
