scope,arm,segment,lens,cost,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
1h,off,full,pen_5bp,taker5,ETH,8,8,1852,0.5766738660907127,127.7715499442851,0.1662942863093737,768.3460014169038,5,0.05,0
1h,off,is,pen_5bp,taker5,ETH,8,8,1212,0.6089108910891089,60.22969098024707,0.0989488838952204,608.6950009868316,5,0.05,0
1h,off,oos_warm,pen_5bp,taker5,ETH,8,8,640,0.515625,1.1030899859649308,0.1662942863093736,6.633360715188636,4,0.035703063041774,0
1h,off,oos,pen_5bp,taker5,ETH,8,8,629,0.5119236883942766,0.9660987666115252,0.1662942863093726,5.809572824493815,4,0.035703063041774,0
1h,off,full,pen_5bp,taker5,LINK,8,8,1834,0.5850599781897492,144.12325460536303,0.1362698618748933,1057.6311784749569,5,0.0415259613485812,0
1h,off,is,pen_5bp,taker5,LINK,8,8,1197,0.6056808688387636,46.78639317572331,0.1041688090073329,449.1401372596069,5,0.0415259613485812,0
1h,off,oos_warm,pen_5bp,taker5,LINK,8,8,637,0.5463108320251178,2.0369158448871865,0.136269861874894,14.947662064537996,4,0.0397769119097584,0
1h,off,oos,pen_5bp,taker5,LINK,8,8,628,0.5445859872611465,1.8889559979327568,0.1362698618748937,13.8618765143166,4,0.0397769119097584,0
1h,off,full,pen_5bp,taker5,LTC,8,8,1859,0.584722969338354,169.22295751340283,0.1250084329078515,1353.6923356054192,5,0.05,0
1h,off,is,pen_5bp,taker5,LTC,8,8,1214,0.6079077429983526,57.12279021149515,0.1250084329078515,456.9514942532121,5,0.05,0
1h,off,oos_warm,pen_5bp,taker5,LTC,8,8,645,0.5410852713178295,1.928678353086656,0.0754275010892165,25.56996221849366,4,0.0397769119097585,0
1h,off,oos,pen_5bp,taker5,LTC,8,8,632,0.5363924050632911,1.6622273120570463,0.0754275010892166,22.03741722917405,4,0.0397769119097584,0
1h,off,full,pen_5bp,taker5,SOL,8,8,1823,0.5836533187054306,125.69790907047576,0.1095273255459187,1147.639718617776,6,0.0488446830824913,0
1h,off,is,pen_5bp,taker5,SOL,8,8,1186,0.6129848229342327,52.762629212430376,0.0874528332279225,603.3266992610592,6,0.0488446830824913,0
1h,off,oos_warm,pen_5bp,taker5,SOL,8,8,637,0.5290423861852434,1.3566166857252957,0.1095273255459178,12.386102545310049,4,0.0384658358382263,0
1h,off,oos,pen_5bp,taker5,SOL,8,8,630,0.5253968253968254,1.2123121975745093,0.1095273255459193,11.068582123519915,4,0.0384658358382263,0
1h,off,full,pen_5bp,taker5,TRX,8,8,1877,0.5759190197123069,134.32693447428636,0.0986235304001652,1362.0170960140483,5,0.05,0
1h,off,is,pen_5bp,taker5,TRX,8,8,1211,0.597027250206441,44.00137511910651,0.0986235304001652,446.1549382847156,5,0.05,0
1h,off,oos_warm,pen_5bp,taker5,TRX,8,8,666,0.5375375375375375,2.007173316728928,0.098526664552998,20.37187928603081,4,0.0384658358382263,0
1h,off,oos,pen_5bp,taker5,TRX,8,8,653,0.5329249617151608,1.7336809137755995,0.0985266645529991,17.596058099003486,4,0.0384658358382263,0
1h,off,full,pen_5bp,taker5,XRP,8,8,1865,0.5769436997319035,117.3439694316221,0.1029052322389796,1140.3110111943677,5,0.0463914014538935,0
1h,off,is,pen_5bp,taker5,XRP,8,8,1225,0.5967346938775511,40.44866084046662,0.1029052322389796,393.0670963992539,5,0.0463914014538935,0
1h,off,oos_warm,pen_5bp,taker5,XRP,8,8,640,0.5390625,1.8551940408188592,0.0735757119912048,25.21476164635183,4,0.0397769119097584,0
1h,off,oos,pen_5bp,taker5,XRP,8,8,628,0.5334394904458599,1.566063950488859,0.0735757119912046,21.28506688016921,4,0.0397769119097584,0
1h,on,full,pen_5bp,taker5,,9,9,2618,0.5721925133689839,731.7818064701971,0.1508026392828187,4852.579569895967,6,0.05,0
1h,on,is,pen_5bp,taker5,,9,9,1722,0.5952380952380952,210.47788300513108,0.1399587277509193,1503.8567896938353,6,0.05,0
1h,on,oos_warm,pen_5bp,taker5,,9,9,896,0.5279017857142857,2.4650517399609955,0.1508026392828188,16.346210859996816,5,0.05,0
1h,on,oos,pen_5bp,taker5,,9,9,875,0.5245714285714286,2.0713333111676384,0.1508026392828184,13.735391641806858,5,0.05,0
1h,on,full,pen_5bp,taker5,BNB,8,8,2349,0.5700297999148574,354.3269464771568,0.1314336803743785,2695.8611024806146,6,0.0488446830824913,0
1h,on,is,pen_5bp,taker5,BNB,8,8,1546,0.5905562742561449,108.89693839337087,0.1314336803743785,828.5314546711809,6,0.0488446830824913,0
1h,on,oos_warm,pen_5bp,taker5,BNB,8,8,803,0.5305105853051059,2.233274299282849,0.1303790279512897,17.12909149865123,5,0.0446662163150912,0
1h,on,oos,pen_5bp,taker5,BNB,8,8,782,0.5268542199488491,1.8654732852942908,0.1562659671879656,11.937809101135844,4,0.04,0
1h,on,full,pen_5bp,taker5,BTC,8,8,2329,0.571060541004723,405.47095107850595,0.1600449540195554,2533.481630598379,5,0.05,0
1h,on,is,pen_5bp,taker5,BTC,8,8,1528,0.5922774869109948,120.1087319193992,0.1600449540195554,750.4687208365435,5,0.0444669886143412,0
1h,on,oos_warm,pen_5bp,taker5,BTC,8,8,801,0.5305867665418227,2.3562480973628097,0.1285227309175795,18.333318009511096,5,0.05,0
1h,on,oos,pen_5bp,taker5,BTC,8,8,780,0.5269230769230769,1.973958109857617,0.1285227309175798,15.35882482238487,5,0.05,0
1h,on,full,pen_5bp,taker5,DOGE,8,8,2351,0.5733730327520205,358.84805724019947,0.1388583891128076,2584.2735144267995,6,0.05,0
1h,on,is,pen_5bp,taker5,DOGE,8,8,1553,0.5936896329684481,107.6706370995526,0.1109768667839234,970.207938102918,6,0.0499999999999999,0
1h,on,oos_warm,pen_5bp,taker5,DOGE,8,8,798,0.5338345864661654,2.3113641996093635,0.1388583891128071,16.64547755722296,5,0.05,0
1h,on,oos,pen_5bp,taker5,DOGE,8,8,777,0.5302445302445302,1.93511187854018,0.1388583891128071,13.935865819155618,5,0.05,0
1h,on,full,pen_5bp,taker5,ETH,8,8,2326,0.5717970765262252,391.25169324704314,0.1968185712178455,1987.8799588174656,5,0.05,0
1h,on,is,pen_5bp,taker5,ETH,8,8,1540,0.6025974025974026,168.4660215446437,0.1257769109957685,1339.403394557141,5,0.05,0
1h,on,oos_warm,pen_5bp,taker5,ETH,8,8,786,0.5114503816793893,1.3146332797085754,0.1968185712178461,6.67941684351265,5,0.0446395876945782,0
1h,on,oos,pen_5bp,taker5,ETH,8,8,769,0.5071521456436932,1.0645908218541764,0.1998758658887066,5.326259962005387,4,0.04,0
1h,on,full,pen_5bp,taker5,LINK,8,8,2301,0.5758365927857453,358.19603943441183,0.1741024584738031,2057.3864526347797,5,0.05,0
1h,on,is,pen_5bp,taker5,LINK,8,8,1511,0.5962938451356717,107.07102217074558,0.1476518550651532,725.158665453266,5,0.0415259613485812,0
1h,on,oos_warm,pen_5bp,taker5,LINK,8,8,790,0.5367088607594936,2.323703544386799,0.1741024584738026,13.346758941582948,5,0.05,0
1h,on,oos,pen_5bp,taker5,LINK,8,8,775,0.535483870967742,2.1305060768349477,0.1741024584738028,12.23708209241356,5,0.05,0
1h,on,full,pen_5bp,taker5,LTC,8,8,2340,0.5747863247863247,417.16356286849,0.1235762671858728,3375.7579215516207,5,0.05,0
1h,on,is,pen_5bp,taker5,LTC,8,8,1544,0.5990932642487047,140.346628249614,0.1235762671858728,1135.7085906998352,5,0.05,0
1h,on,oos_warm,pen_5bp,taker5,LTC,8,8,796,0.5276381909547738,1.958426161606244,0.1082137897069652,18.097750452225306,5,0.0446395876945782,0
1h,on,oos,pen_5bp,taker5,LTC,8,8,775,0.5238709677419355,1.6219749841988764,0.1082137897069648,14.988616410081075,4,0.04,0
1h,on,full,pen_5bp,taker5,SOL,8,8,2257,0.5733274257864421,257.99143622808435,0.1393581439275605,1851.283527155689,6,0.0488446830824913,0
1h,on,is,pen_5bp,taker5,SOL,8,8,1484,0.601078167115903,106.03037500415324,0.1067713659556398,993.0600218058984,6,0.0488446830824913,0
1h,on,oos_warm,pen_5bp,taker5,SOL,8,8,773,0.5200517464424321,1.4197937848768127,0.139358143927561,10.188093389180237,4,0.0399999999999999,0
1h,on,oos,pen_5bp,taker5,SOL,8,8,762,0.5183727034120735,1.2860858421785146,0.1393581439275607,9.22863785303448,4,0.04,0
1h,on,full,pen_5bp,taker5,TRX,8,8,2351,0.5699702254359846,365.11769602369174,0.1427852318404771,2557.1110633598964,5,0.05,0
1h,on,is,pen_5bp,taker5,TRX,8,8,1529,0.5931981687377371,114.14865702316882,0.1427852318404771,799.4430204847677,5,0.05,0
1h,on,oos_warm,pen_5bp,taker5,TRX,8,8,822,0.5267639902676399,2.179522067287565,0.1311737742753364,16.615532177283423,5,0.05,0
1h,on,oos,pen_5bp,taker5,TRX,8,8,801,0.5230961298377028,1.8193914166012048,0.1311737742753365,13.870085134413104,5,0.05,0
1h,on,full,pen_5bp,taker5,XRP,8,8,2340,0.5696581196581196,297.12100910992694,0.1294711539891207,2294.88190964061,5,0.0463914014538935,0
1h,on,is,pen_5bp,taker5,XRP,8,8,1541,0.5885788449059053,88.3209463139477,0.1294711539891207,682.166981545319,5,0.0463914014538935,0
1h,on,oos_warm,pen_5bp,taker5,XRP,8,8,799,0.5331664580725908,2.3376382742529755,0.1254617884503832,18.632272846783533,4,0.0401728072011552,0
1h,on,oos,pen_5bp,taker5,XRP,8,8,779,0.5288831835686778,1.9262059512781784,0.1254617884503836,15.352929167273386,4,0.0401728072011552,0
2h,off,full,pen_5bp,taker5,,9,9,1032,0.5804263565891473,22.519703394928587,0.1246518952377606,180.6607380655912,5,0.05,0
2h,off,is,pen_5bp,taker5,,9,9,659,0.5993930197268589,10.183746999717854,0.1246518952377606,81.6974902811819,5,0.05,0
2h,off,oos_warm,pen_5bp,taker5,,9,9,373,0.546916890080429,1.1030253452194516,0.094560204890368,11.66479436564553,4,0.04,0
2h,off,oos,pen_5bp,taker5,,9,9,358,0.5446927374301676,0.995478622435117,0.1043278552871126,9.541829645548995,4,0.04,0
2h,off,full,pen_5bp,taker5,BNB,8,8,927,0.5803667745415318,16.149952463466338,0.0985796588267498,163.82641871229524,4,0.04,0
2h,off,is,pen_5bp,taker5,BNB,8,8,590,0.6016949152542372,8.089927227489548,0.0985796588267498,82.06487346144398,4,0.04,0
2h,off,oos_warm,pen_5bp,taker5,BNB,8,8,337,0.543026706231454,0.8866985438125233,0.0760260058075227,11.66309520530914,4,0.04,0
2h,off,oos,pen_5bp,taker5,BNB,8,8,322,0.5403726708074534,0.7893061079665403,0.0859935983517212,9.178661238691395,4,0.04,0
2h,off,full,pen_5bp,taker5,BTC,8,8,915,0.5770491803278689,15.390899002030366,0.1140291853793186,134.97333117686026,5,0.05,0
2h,off,is,pen_5bp,taker5,BTC,8,8,581,0.5972461273666093,7.403482551584206,0.1140291853793186,64.92620750517936,5,0.05,0
2h,off,oos_warm,pen_5bp,taker5,BTC,8,8,334,0.5419161676646707,0.9504888480955348,0.0945602048903681,10.051679236498265,4,0.04,0
2h,off,oos,pen_5bp,taker5,BTC,8,8,319,0.5391849529780565,0.8507426971911216,0.1043278552871126,8.154511514205462,4,0.04,0
2h,off,full,pen_5bp,taker5,DOGE,8,8,924,0.5800865800865801,16.208325677933416,0.1052694171104731,153.96993849527894,5,0.0499999999999999,0
2h,off,is,pen_5bp,taker5,DOGE,8,8,595,0.5932773109243697,7.3159016448891165,0.1052694171104731,69.49693316161874,5,0.0499999999999999,0
2h,off,oos_warm,pen_5bp,taker5,DOGE,8,8,329,0.5562310030395137,1.069327706456162,0.084710844675394,12.623268137081498,4,0.04,0
2h,off,oos,pen_5bp,taker5,DOGE,8,8,317,0.555205047318612,0.9829538700735116,0.0945847474234612,10.392308451940693,4,0.0364315826805727,0
2h,off,full,pen_5bp,taker5,ETH,8,8,908,0.5848017621145375,16.4637347542269,0.1173757506825229,140.26521371316204,5,0.05,0
2h,off,is,pen_5bp,taker5,ETH,8,8,583,0.6072041166380789,8.348228172935611,0.1173757506825229,71.12395979912273,5,0.05,0
2h,off,oos_warm,pen_5bp,taker5,ETH,8,8,325,0.5446153846153846,0.8681331297396849,0.1043278552871124,8.321201728441212,4,0.04,0
2h,off,oos,pen_5bp,taker5,ETH,8,8,314,0.5414012738853503,0.7776436403040367,0.1043278552871126,7.453844787319203,4,0.04,0
2h,off,full,pen_5bp,taker5,LINK,8,8,918,0.5882352941176471,17.981442532814054,0.1146325347928514,156.8615974976712,4,0.04,0
2h,off,is,pen_5bp,taker5,LINK,8,8,587,0.6047700170357752,8.190085636434885,0.1146325347928514,71.44643229982579,4,0.04,0
2h,off,oos_warm,pen_5bp,taker5,LINK,8,8,331,0.5589123867069486,1.0654260780291835,0.078258556447422,13.614180051289216,4,0.04,0
2h,off,oos,pen_5bp,taker5,LINK,8,8,317,0.5583596214511041,0.9867231323546152,0.0882020648125717,11.187075205681284,4,0.0399999999999999,0
2h,off,full,pen_5bp,taker5,LTC,8,8,915,0.5792349726775956,15.291119149908164,0.1246518952377605,122.67057087854096,4,0.0402238382225363,0
2h,off,is,pen_5bp,taker5,LTC,8,8,588,0.5969387755102041,7.406573980244587,0.1246518952377605,59.418061523391344,4,0.0402238382225363,0
2h,off,oos_warm,pen_5bp,taker5,LTC,8,8,327,0.5474006116207951,0.9379023117136904,0.0749859131549083,12.50771341246643,4,0.04,0
2h,off,oos,pen_5bp,taker5,LTC,8,8,312,0.5448717948717948,0.8380777907302214,0.0849647259497145,9.863832094582744,4,0.04,0
2h,off,full,pen_5bp,taker5,SOL,8,8,900,0.5744444444444444,11.860524816631848,0.1178534084130756,100.63794485315827,4,0.0402238382225363,0
2h,off,is,pen_5bp,taker5,SOL,8,8,571,0.5971978984238179,6.465605991032483,0.1178534084130756,54.86142554630718,4,0.0402238382225363,0
2h,off,oos_warm,pen_5bp,taker5,SOL,8,8,329,0.5349544072948328,0.7226364252385691,0.0954306712242995,7.572370768933292,4,0.04,0
2h,off,oos,pen_5bp,taker5,SOL,8,8,320,0.53125,0.6518190792286328,0.1043284948091471,6.247756956726302,4,0.04,0
2h,off,full,pen_5bp,taker5,TRX,8,8,910,0.5813186813186814,16.261359335376753,0.094939305950387,171.2816327504494,4,0.04,0
2h,off,is,pen_5bp,taker5,TRX,8,8,578,0.6020761245674741,7.831459128211277,0.094939305950387,82.48911291076642,4,0.04,0
2h,off,oos_warm,pen_5bp,taker5,TRX,8,8,332,0.5451807228915663,0.9545308521257764,0.0937127649895103,10.185707915379735,4,0.04,0
2h,off,oos,pen_5bp,taker5,TRX,8,8,317,0.5425867507886435,0.854375817352943,0.1034895573487887,8.25567177250027,4,0.04,0
2h,off,full,pen_5bp,taker5,XRP,8,8,939,0.5782747603833865,15.521886777737262,0.1383916549065622,112.15912396030784,5,0.0499999999999999,0
2h,off,is,pen_5bp,taker5,XRP,8,8,599,0.5943238731218697,7.207955321340179,0.1383916549065622,52.08374252195168,5,0.0499999999999999,0
2h,off,oos_warm,pen_5bp,taker5,XRP,8,8,340,0.55,1.012911392777854,0.0845104650610672,11.98563269112204,4,0.04,0
2h,off,oos,pen_5bp,taker5,XRP,8,8,326,0.549079754601227,0.937161452586466,0.0849771002186852,11.02840000629249,4,0.04,0
2h,on,full,pen_5bp,taker5,,9,9,1351,0.5832716506291635,72.39857906121401,0.1475778986879128,490.57873641579175,6,0.0555579989933404,0
2h,on,is,pen_5bp,taker5,,9,9,877,0.6009122006841505,26.19169989704545,0.1475778986879128,177.47711635624913,5,0.0499999999999999,0
2h,on,oos_warm,pen_5bp,taker5,,9,9,474,0.5506329113924051,1.6993008653051922,0.1020018329649876,16.659513029422527,6,0.0555579989933404,0
2h,on,oos,pen_5bp,taker5,,9,9,451,0.5432372505543237,1.370057680792326,0.120136075513551,11.404215386058516,5,0.049484156811794,0
2h,on,full,pen_5bp,taker5,BNB,8,8,1204,0.5813953488372093,42.46861729952314,0.1257749706554751,337.6555532328755,5,0.049484156811794,0
2h,on,is,pen_5bp,taker5,BNB,8,8,778,0.602827763496144,18.272756673593904,0.1257749706554751,145.2813431668129,4,0.04,0
2h,on,oos_warm,pen_5bp,taker5,BNB,8,8,426,0.5422535211267606,1.2554436833149376,0.1098081183108053,11.433067997408704,5,0.049484156811794,0
2h,on,oos,pen_5bp,taker5,BNB,8,8,403,0.533498759305211,0.9787295180969224,0.1098081183108053,8.913088878608109,5,0.049484156811794,0
2h,on,full,pen_5bp,taker5,BTC,8,8,1206,0.5812603648424544,45.907202542192515,0.1370111998034967,335.0616782280079,6,0.0555579989933404,0
2h,on,is,pen_5bp,taker5,BTC,8,8,783,0.598978288633461,18.141640319118384,0.1370111998034967,132.4099076946802,5,0.05,0
2h,on,oos_warm,pen_5bp,taker5,BTC,8,8,423,0.5484633569739953,1.4505320212992538,0.1006337492136851,14.41397178017488,6,0.0555579989933404,0
2h,on,oos,pen_5bp,taker5,BTC,8,8,400,0.54,1.1507812037749785,0.1201360755135512,9.578981158288052,4,0.04,0
2h,on,full,pen_5bp,taker5,DOGE,8,8,1210,0.5834710743801653,48.0866359312757,0.1287030617584545,373.6246463314372,5,0.05,0
2h,on,is,pen_5bp,taker5,DOGE,8,8,788,0.5951776649746193,17.144784261766837,0.1287030617584545,133.2119378320896,5,0.05,0
2h,on,oos_warm,pen_5bp,taker5,DOGE,8,8,422,0.5616113744075829,1.7052752583400477,0.0908504569207806,18.77013408779007,5,0.0455579989933404,0
2h,on,oos,pen_5bp,taker5,DOGE,8,8,404,0.556930693069307,1.4467564234194985,0.1105649292272554,13.08512955718383,4,0.039484156811794,0
2h,on,full,pen_5bp,taker5,ETH,8,8,1197,0.5889724310776943,52.33079849677151,0.1422943667826245,367.7643724063544,6,0.0555579989933404,0
2h,on,is,pen_5bp,taker5,ETH,8,8,784,0.6084183673469388,21.425952076455555,0.1422943667826245,150.5748439724732,5,0.05,0
2h,on,oos_warm,pen_5bp,taker5,ETH,8,8,413,0.5520581113801453,1.378084030276785,0.1201360755135507,11.471025871170095,6,0.0555579989933404,0
2h,on,oos,pen_5bp,taker5,ETH,8,8,395,0.5443037974683544,1.116697867943387,0.1201360755135512,9.29527507178661,5,0.049484156811794,0
2h,on,full,pen_5bp,taker5,LINK,8,8,1203,0.5893599334995844,51.529125026052355,0.1413435409678151,364.56653535930496,5,0.0455579989933404,0
2h,on,is,pen_5bp,taker5,LINK,8,8,780,0.6038461538461538,18.887678708735667,0.1413435409678151,133.62958490644093,4,0.04,0
2h,on,oos_warm,pen_5bp,taker5,LINK,8,8,423,0.5626477541371159,1.641289905944573,0.0883120880694602,18.585110394554903,5,0.0455579989933404,0
2h,on,oos,pen_5bp,taker5,LINK,8,8,403,0.5583126550868487,1.4185051791762922,0.0946251038311475,14.990791256699955,4,0.04,0
2h,on,full,pen_5bp,taker5,LTC,8,8,1205,0.5825726141078839,44.4003094181526,0.1381298725172957,321.4388648088636,6,0.0555579989933404,0
2h,on,is,pen_5bp,taker5,LTC,8,8,788,0.600253807106599,18.258316937318043,0.1381298725172957,132.18224707354196,4,0.0402238382225363,0
2h,on,oos_warm,pen_5bp,taker5,LTC,8,8,417,0.5491606714628298,1.3574391036309963,0.0980771614801104,13.840521923203063,6,0.0555579989933404,0
2h,on,oos,pen_5bp,taker5,LTC,8,8,394,0.5406091370558376,1.0693209027393562,0.1010109096011191,10.586192194110378,4,0.04,0
2h,on,full,pen_5bp,taker5,SOL,8,8,1169,0.5799828913601369,33.112695062120125,0.1315065671172226,251.79499235657215,5,0.049484156811794,0
2h,on,is,pen_5bp,taker5,SOL,8,8,754,0.6007957559681698,14.967687797273614,0.1315065671172226,113.8170368627422,4,0.0402817526629165,0
2h,on,oos_warm,pen_5bp,taker5,SOL,8,8,415,0.5421686746987951,1.1363578431151868,0.1132787746470306,10.031516024568631,5,0.049484156811794,0
2h,on,oos,pen_5bp,taker5,SOL,8,8,401,0.5336658354114713,0.9306539006684568,0.1143230921399961,8.140559210284568,5,0.049484156811794,0
2h,on,full,pen_5bp,taker5,TRX,8,8,1189,0.5811606391925989,43.05499542286911,0.1183265803364294,363.86579668282445,5,0.0498608350454588,0
2h,on,is,pen_5bp,taker5,TRX,8,8,772,0.6023316062176166,18.15660629012734,0.1183265803364294,153.44486622113118,4,0.0402817526629165,0
2h,on,oos_warm,pen_5bp,taker5,TRX,8,8,417,0.5419664268585132,1.2997286030549982,0.0998521993797574,13.016524534546068,5,0.0498608350454588,0
2h,on,oos,pen_5bp,taker5,TRX,8,8,394,0.5329949238578681,1.017987498347005,0.119210779404057,8.539391348970247,4,0.04,0
2h,on,full,pen_5bp,taker5,XRP,8,8,1225,0.5812244897959183,44.65521575829331,0.1409953284127977,316.7141511777925,5,0.05,0
2h,on,is,pen_5bp,taker5,XRP,8,8,789,0.5956907477820025,16.3871576993269,0.1409953284127977,116.22482733150956,5,0.05,0
2h,on,oos_warm,pen_5bp,taker5,XRP,8,8,436,0.555045871559633,1.6258009818396502,0.0824445228396683,19.719939249346872,5,0.049484156811794,0
2h,on,oos,pen_5bp,taker5,XRP,8,8,414,0.5483091787439613,1.3375388974940474,0.101126852778662,13.226347510502867,5,0.049484156811794,0
4h,off,full,pen_5bp,taker5,,9,9,542,0.5996309963099631,8.047722312058209,0.0906836688316829,88.7450013408203,7,0.07,0
4h,off,is,pen_5bp,taker5,,9,9,333,0.6186186186186187,3.5341604492951,0.0906836688316829,38.97240258171313,7,0.07,0
4h,off,oos_warm,pen_5bp,taker5,,9,9,209,0.569377990430622,0.9954570230228164,0.067143711105644,14.825767099119124,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,,9,9,196,0.5561224489795918,0.8043953220918866,0.0787455649708463,10.215119065939705,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,BNB,8,8,482,0.5975103734439834,5.795809501818694,0.075171956448422,77.10068721964676,6,0.06,0
4h,off,is,pen_5bp,taker5,BNB,8,8,293,0.621160409556314,2.8186445277023484,0.075171956448422,37.49595807894549,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,BNB,8,8,189,0.5608465608465608,0.7796392024757773,0.0671437111056437,11.611500014485268,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,BNB,8,8,177,0.5480225988700564,0.6320194718071592,0.0787455649708465,8.026096098759949,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,BTC,8,8,496,0.5987903225806451,6.529371390271525,0.080845618279274,80.76345421363948,6,0.0599999999999999,0
4h,off,is,pen_5bp,taker5,BTC,8,8,300,0.6166666666666667,2.8790427568248464,0.080845618279274,35.61161158888596,6,0.0599999999999999,0
4h,off,oos_warm,pen_5bp,taker5,BTC,8,8,196,0.5714285714285714,0.9410385144696418,0.0671437111056438,14.01528898200179,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,BTC,8,8,183,0.5573770491803278,0.7543197179504249,0.0787455649708464,9.579202564991345,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,DOGE,8,8,480,0.6020833333333333,6.302105155429911,0.0859096502934764,73.3573601324328,6,0.06,0
4h,off,is,pen_5bp,taker5,DOGE,8,8,292,0.6232876712328768,2.887025583155886,0.0859096502934764,33.60536998222555,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,DOGE,8,8,188,0.5691489361702128,0.8785842797312704,0.0616039399038977,14.261819635267864,4,0.04,0
4h,off,oos,pen_5bp,taker5,DOGE,8,8,178,0.5561797752808989,0.7110761266029644,0.0727744013927423,9.770964968375246,4,0.0381068347680536,0
4h,off,full,pen_5bp,taker5,ETH,8,8,476,0.5987394957983193,5.94345026703638,0.0906836688316829,65.5404698950586,6,0.06,0
4h,off,is,pen_5bp,taker5,ETH,8,8,292,0.6232876712328768,2.9551255710999773,0.0906836688316829,32.587185864578956,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,ETH,8,8,184,0.5597826086956522,0.7555574765494224,0.0687950589716974,10.98272881574622,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,ETH,8,8,174,0.5517241379310345,0.6554804944480497,0.0687950589716974,9.528017044330417,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,LINK,8,8,487,0.5995893223819302,6.127695103248322,0.0906836688316827,67.57220106105198,7,0.0699999999999999,0
4h,off,is,pen_5bp,taker5,LINK,8,8,296,0.6317567567567568,3.1696147399647203,0.0906836688316827,34.952431686986735,7,0.0699999999999999,0
4h,off,oos_warm,pen_5bp,taker5,LINK,8,8,191,0.5497382198952879,0.7094373336057,0.0806507726743786,8.796410872218166,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,LINK,8,8,178,0.5337078651685393,0.5451313888996406,0.0920846403702918,5.919894856596624,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,LTC,8,8,491,0.6008146639511202,6.43110238805985,0.0882476799454564,72.87559731921276,6,0.06,0
4h,off,is,pen_5bp,taker5,LTC,8,8,305,0.6196721311475409,3.009909277107585,0.0882476799454564,34.107517375730794,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,LTC,8,8,186,0.5698924731182796,0.8531846669159612,0.0616039399038978,13.849514629209262,4,0.04,0
4h,off,oos,pen_5bp,taker5,LTC,8,8,173,0.5549132947976878,0.6759840746911454,0.0495696780899112,13.637047903862149,4,0.0355068640220185,0
4h,off,full,pen_5bp,taker5,SOL,8,8,467,0.6059957173447538,6.114395071280538,0.0809970333915334,75.4891236784441,6,0.06,0
4h,off,is,pen_5bp,taker5,SOL,8,8,296,0.6216216216216216,2.9003754847017205,0.0809970333915334,35.8084162253391,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,SOL,8,8,171,0.5789473684210527,0.8240282504043611,0.0467866897239863,17.61245036281982,3,0.0301118593228762,0
4h,off,oos,pen_5bp,taker5,SOL,8,8,164,0.5670731707317073,0.7098677723431193,0.0467866897239864,15.17242994815224,3,0.0301118593228762,0
4h,off,full,pen_5bp,taker5,TRX,8,8,473,0.5919661733615222,5.39017128194734,0.090683668831683,59.43927226799762,6,0.06,0
4h,off,is,pen_5bp,taker5,TRX,8,8,290,0.6,2.3162350058993573,0.090683668831683,25.54191990399611,6,0.06,0
4h,off,oos_warm,pen_5bp,taker5,TRX,8,8,183,0.5792349726775956,0.9269355973203532,0.067143711105644,13.80524820652096,4,0.0401065069315964,0
4h,off,oos,pen_5bp,taker5,TRX,8,8,170,0.5647058823529412,0.7420346340643864,0.0787455649708463,9.423192713635448,4,0.0401065069315964,0
4h,off,full,pen_5bp,taker5,XRP,8,8,484,0.6012396694214877,6.364527810306925,0.0998826580341146,63.720048460596,7,0.07,0
4h,off,is,pen_5bp,taker5,XRP,8,8,300,0.61,2.683753106934048,0.0998826580341146,26.869059752268697,7,0.07,0
4h,off,oos_warm,pen_5bp,taker5,XRP,8,8,184,0.5869565217391305,0.9991914757925644,0.0671437111056439,14.88138590106282,4,0.04,0
4h,off,oos,pen_5bp,taker5,XRP,8,8,171,0.5730994152046783,0.80755890665781,0.0692160610601889,11.66721847918465,4,0.04,0
4h,on,full,pen_5bp,taker5,,9,9,713,0.5960729312762973,15.22967055839343,0.0990473026449284,153.76158816752232,7,0.07,0
4h,on,is,pen_5bp,taker5,,9,9,443,0.6094808126410836,5.6264395162087455,0.0990473026449284,56.80558042432303,7,0.07,0
4h,on,oos_warm,pen_5bp,taker5,,9,9,270,0.5740740740740741,1.4492294117669808,0.0769754780105156,18.827157027449715,5,0.0491722662847156,0
4h,on,oos,pen_5bp,taker5,,9,9,246,0.5528455284552846,0.9743847523260816,0.0769754780105154,12.658378713711572,4,0.0401118593228762,0
