window_index,symbol,timeframe,variant,is_start_time,is_end_time,oos_start_time,oos_end_time,is_num_bars,oos_num_bars,is_total_return,is_max_drawdown,is_win_rate,is_profit_factor,is_sharpe,is_num_trades,is_avg_trade_return,is_fill_rate,is_num_penetrations,oos_total_return,oos_max_drawdown,oos_win_rate,oos_profit_factor,oos_sharpe,oos_num_trades,oos_avg_trade_return,oos_fill_rate,oos_num_penetrations,return_gap,profit_factor_gap
0,BTC/USDT:USDT,1h,A,1689256800000,1720810800000,1720814400000,1728702000000,8766,2192,-0.024789546224744118,0.0837463335839841,0.5333333333333333,0.8399009649958803,-5.487214692331566,30,-0.0007554716697265709,,,0.04885841429221891,0.017257411135726493,0.7058823529411765,2.077388425345125,28.434091837192298,17,0.0027653953582103467,,,-0.07364796051696303,-1.2374874603492447
0,BTC/USDT:USDT,1h,B,1689256800000,1720810800000,1720814400000,1728702000000,8766,2192,-0.13644492984093468,0.22308616578667184,0.4,0.6200419391454107,-17.385402190455455,50,-0.002817151821496706,0.26881720430107525,0.0,0.022415469119144472,0.06425130433248384,0.47619047619047616,1.1791757274104582,7.070558561302989,21,0.0011695989991337068,0.44680851063829785,0.0,-0.15886039896007914,-0.5591337882650474
1,BTC/USDT:USDT,1h,A,1697148000000,1728702000000,1728705600000,1736593200000,8766,2192,0.06289482362542531,0.08116500052808741,0.627906976744186,1.3355842873032848,10.124085129161774,43,0.0015069262865864631,,,-0.015009716058406411,0.019849202041494287,0.6666666666666666,0.4474318026443926,-26.25604828471977,6,-0.0024306001049187796,,,0.07790453968383172,0.8881524846588922
1,BTC/USDT:USDT,1h,B,1697148000000,1728702000000,1728705600000,1736593200000,8766,2192,0.02499103614871474,0.20065209335623505,0.4126984126984127,1.0574630919531705,2.553067420366056,63,0.0006853046304314252,0.34054054054054056,0.0,0.05055542125180364,0.04628715887116556,0.5833333333333334,1.6908985767053282,20.29296877602447,12,0.004295858171522054,0.22641509433962265,0.0,-0.025564385103088897,-0.6334354847521577
2,BTC/USDT:USDT,1h,A,1705039200000,1736593200000,1736596800000,1744484400000,8766,2192,0.06633750625222529,0.05288350139885497,0.6458333333333334,1.3325819888240413,10.399343728689386,48,0.001450053545019549,,,-0.038171528134814434,0.04684032991146505,0.3,0.5143872387475826,-25.25267468897722,10,-0.003823899759511532,,,0.10450903438703972,0.8181947500764587
2,BTC/USDT:USDT,1h,B,1705039200000,1736593200000,1736596800000,1744484400000,8766,2192,0.11786966217713161,0.17396227294036598,0.45714285714285713,1.2391185138774914,7.04650755283292,70,0.0018869573074120148,0.3349282296650718,0.0,-0.07884234732573314,0.09532599340943179,0.23529411764705882,0.4049699679509484,-35.74804600583747,17,-0.004746904823716284,0.3617021276595745,0.0,0.19671200950286477,0.834148545926543
3,BTC/USDT:USDT,1h,A,1712930400000,1744484400000,1744488000000,1752375600000,8766,2192,0.11682813095372549,0.07153032149848985,0.6226415094339622,1.4878793942825352,14.718807802568996,53,0.0021799393448174854,,,-0.02446540710214431,0.026963088043422956,0.5384615384615384,0.5272726550235763,-23.952520435747513,13,-0.0019470184369139432,,,0.1412935380558698,0.9606067392589589
3,BTC/USDT:USDT,1h,B,1712930400000,1744484400000,1744488000000,1752375600000,8766,2192,0.11594960047841504,0.15001407373547754,0.42857142857142855,1.199791130031109,6.464468329119173,77,0.0017150499212131914,0.3598130841121495,0.0,-0.03898631045796337,0.04487759572355117,0.2857142857142857,0.4335150499437482,-32.503093247657496,14,-0.0028062133332419437,0.25,0.0,0.15493591093637843,0.7662760800873609
4,BTC/USDT:USDT,1h,A,1720821600000,1752375600000,1752379200000,1760266800000,8766,2192,-0.006435561803467499,0.08552058300790745,0.5714285714285714,0.9722117524651275,-0.47275552648490227,49,-6.10764522650897e-05,,,-0.027195789770206282,0.04322204035999331,0.5,0.43509325890411593,-23.877204581898706,10,-0.002739523751094753,,,0.020760227966738782,0.5371184935610116
4,BTC/USDT:USDT,1h,B,1720821600000,1752375600000,1752379200000,1760266800000,8766,2192,0.008020605848583181,0.12969494038362417,0.4117647058823529,1.018471628213075,1.415911754751285,68,0.00024054226615842928,0.3285024154589372,0.0,-0.01917151950447769,0.0645254916894533,0.35714285714285715,0.7573709818596732,-11.074036157885605,14,-0.0013238208451284673,0.3191489361702128,0.0,0.02719212535306087,0.2611006463534018
