barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate
atr,XRP/USDT:USDT,1h,oos,matched_random,7,63.0,51.0,-0.092006097454644,0.1150256721489864,0.3529411764705882
atr,XRP/USDT:USDT,1h,oos,matched_random,8,63.0,49.0,-0.1286689336981149,0.1660848850049588,0.3265306122448979
atr,XRP/USDT:USDT,1h,oos,matched_random,9,63.0,54.0,-0.1573389823383728,0.2094048811211152,0.3148148148148148
atr,XRP/USDT:USDT,1h,oos,matched_random,10,63.0,48.0,-0.0838633732165955,0.1214134825803533,0.375
atr,XRP/USDT:USDT,1h,oos,matched_random,11,63.0,50.0,-0.060004934279556,0.1005502363094385,0.38
atr,XRP/USDT:USDT,1h,oos,matched_random,12,63.0,45.0,-0.1483247547168759,0.1768678622291044,0.2888888888888888
atr,XRP/USDT:USDT,1h,oos,matched_random,13,63.0,49.0,-0.0912530090585502,0.1201409428230894,0.3673469387755102
atr,XRP/USDT:USDT,1h,oos,matched_random,14,63.0,48.0,-0.0885495778347336,0.1253176255927119,0.3541666666666667
atr,XRP/USDT:USDT,1h,oos,matched_random,15,63.0,49.0,-0.0317756070264753,0.0887623722579145,0.4081632653061224
atr,XRP/USDT:USDT,1h,oos,matched_random,16,63.0,51.0,-0.0529256044559722,0.1013849426263784,0.392156862745098
atr,XRP/USDT:USDT,1h,oos,matched_random,17,63.0,46.0,-0.1434815062106174,0.1784052237934173,0.3043478260869565
atr,XRP/USDT:USDT,1h,oos,matched_random,18,63.0,48.0,-0.0973837062033864,0.141339402408987,0.3541666666666667
atr,XRP/USDT:USDT,1h,oos,matched_random,19,63.0,47.0,-0.0205937630698794,0.111196617513236,0.425531914893617
atr,XRP/USDT:USDT,1h,oos,matched_random,-1,63.0,48.5,-0.0894243415113356,0.1361652920891037,0.3590844648869743
zone,TRX/USDT:USDT,1h,is,default,-1,269.0,139.0,0.0352330514541541,0.0585544308987641,0.4820143884892086
zone,TRX/USDT:USDT,1h,is,filter_bot3,-1,90.0,61.0,0.0634209033161894,0.0311147094442223,0.5409836065573771
zone,TRX/USDT:USDT,1h,is,matched_random,0,90.0,63.0,0.0573937312525467,0.0398245414315979,0.5238095238095238
zone,TRX/USDT:USDT,1h,is,matched_random,1,90.0,64.0,-0.0711554693345271,0.0942192446166721,0.40625
zone,TRX/USDT:USDT,1h,is,matched_random,2,90.0,58.0,-0.0947056395415542,0.1063117518740686,0.3620689655172414
zone,TRX/USDT:USDT,1h,is,matched_random,3,90.0,67.0,0.0168905581649471,0.0539026736245592,0.4925373134328358
zone,TRX/USDT:USDT,1h,is,matched_random,4,90.0,63.0,-0.0271886420867893,0.0616847420036587,0.4444444444444444
zone,TRX/USDT:USDT,1h,is,matched_random,5,90.0,63.0,0.0147779110437921,0.0616090287022428,0.492063492063492
zone,TRX/USDT:USDT,1h,is,matched_random,6,90.0,62.0,0.0742397229574551,0.0518947400786424,0.532258064516129
zone,TRX/USDT:USDT,1h,is,matched_random,7,90.0,61.0,-0.0219077515500419,0.0752503991108339,0.4590163934426229
zone,TRX/USDT:USDT,1h,is,matched_random,8,90.0,62.0,0.1200402132376108,0.0364596178391107,0.5806451612903226
zone,TRX/USDT:USDT,1h,is,matched_random,9,90.0,57.0,-0.0045582798239009,0.0509177821720606,0.4561403508771929
zone,TRX/USDT:USDT,1h,is,matched_random,10,90.0,55.0,-0.0053922973807319,0.0337612749349586,0.4727272727272727
zone,TRX/USDT:USDT,1h,is,matched_random,11,90.0,59.0,0.1019578404164716,0.037169412026997,0.5423728813559322
zone,TRX/USDT:USDT,1h,is,matched_random,12,90.0,62.0,0.0654338767344605,0.040633051364448,0.5161290322580645
zone,TRX/USDT:USDT,1h,is,matched_random,13,90.0,66.0,0.0815561030032346,0.0452355419367373,0.5303030303030303
zone,TRX/USDT:USDT,1h,is,matched_random,14,90.0,61.0,-0.0486027774288264,0.1172301021434651,0.4590163934426229
zone,TRX/USDT:USDT,1h,is,matched_random,15,90.0,55.0,0.0522355248169558,0.0448464365407135,0.509090909090909
zone,TRX/USDT:USDT,1h,is,matched_random,16,90.0,59.0,0.1882746483017048,0.0434596338734407,0.6101694915254238
zone,TRX/USDT:USDT,1h,is,matched_random,17,90.0,68.0,0.089409500830348,0.0371769580730926,0.5147058823529411
zone,TRX/USDT:USDT,1h,is,matched_random,18,90.0,61.0,0.0938327308464526,0.035055512393789,0.5409836065573771
zone,TRX/USDT:USDT,1h,is,matched_random,19,90.0,63.0,0.0021537920282065,0.0626059265986069,0.4761904761904761
zone,TRX/USDT:USDT,1h,is,matched_random,-1,90.0,61.45,0.0342342648243907,0.0564624185669848,0.4960461342598927
atr,TRX/USDT:USDT,1h,is,default,-1,269.0,180.0,-0.0339273302160832,0.1371859551876622,0.4555555555555555
atr,TRX/USDT:USDT,1h,is,filter_bot3,-1,90.0,67.0,-0.0074330072479588,0.0773322245574688,0.4477611940298507
atr,TRX/USDT:USDT,1h,is,matched_random,0,90.0,76.0,-0.05910180696723,0.1150579168676398,0.4342105263157895
atr,TRX/USDT:USDT,1h,is,matched_random,1,90.0,76.0,-0.1172221240220489,0.1241769252794554,0.3684210526315789
atr,TRX/USDT:USDT,1h,is,matched_random,2,90.0,74.0,-0.1380210198785831,0.1619072089577727,0.3378378378378378
atr,TRX/USDT:USDT,1h,is,matched_random,3,90.0,79.0,0.0396493042011561,0.0471034112273254,0.4810126582278481
atr,TRX/USDT:USDT,1h,is,matched_random,4,90.0,75.0,-0.0075216054489199,0.0694844490965031,0.4533333333333333
atr,TRX/USDT:USDT,1h,is,matched_random,5,90.0,76.0,-0.0989943485805622,0.1186761327507291,0.3947368421052631
atr,TRX/USDT:USDT,1h,is,matched_random,6,90.0,78.0,0.0357169707537974,0.062253679654989,0.4743589743589743
atr,TRX/USDT:USDT,1h,is,matched_random,7,90.0,74.0,-0.0270932823569783,0.0787518232294812,0.4594594594594595
atr,TRX/USDT:USDT,1h,is,matched_random,8,90.0,79.0,0.1377947485934108,0.034957444049665,0.569620253164557
atr,TRX/USDT:USDT,1h,is,matched_random,9,90.0,76.0,-0.0296441474118464,0.07977282185308,0.4605263157894737
atr,TRX/USDT:USDT,1h,is,matched_random,10,90.0,74.0,-0.01421542306109,0.0530882607536645,0.4729729729729729
atr,TRX/USDT:USDT,1h,is,matched_random,11,90.0,78.0,-0.047589583138282,0.0688766871333182,0.4358974358974359
atr,TRX/USDT:USDT,1h,is,matched_random,12,90.0,74.0,-0.0047263045113697,0.0968178798446904,0.4729729729729729
atr,TRX/USDT:USDT,1h,is,matched_random,13,90.0,79.0,-0.0013359787966388,0.0833429915819995,0.4556962025316455
atr,TRX/USDT:USDT,1h,is,matched_random,14,90.0,73.0,-0.0989796252721642,0.1534652080063916,0.410958904109589
atr,TRX/USDT:USDT,1h,is,matched_random,15,90.0,69.0,0.0298017052442393,0.0457703012066622,0.5072463768115942
atr,TRX/USDT:USDT,1h,is,matched_random,16,90.0,74.0,0.042343733423695,0.0518262152076931,0.5
atr,TRX/USDT:USDT,1h,is,matched_random,17,90.0,74.0,0.0163954294705337,0.0827937299318602,0.4729729729729729
atr,TRX/USDT:USDT,1h,is,matched_random,18,90.0,75.0,-0.0367995537387378,0.1054393972219885,0.44
atr,TRX/USDT:USDT,1h,is,matched_random,19,90.0,75.0,-0.067650880558686,0.0941411620950154,0.4266666666666667
atr,TRX/USDT:USDT,1h,is,matched_random,-1,90.0,75.4,-0.0223596896028152,0.0863851822974962,0.4514450879079982
zone,TRX/USDT:USDT,1h,oos,default,-1,131.0,67.0,-0.0658820906920686,0.1200283448715917,0.4477611940298507
zone,TRX/USDT:USDT,1h,oos,filter_bot3,-1,70.0,34.0,0.0502281260628537,0.0235120769164973,0.6176470588235294
zone,TRX/USDT:USDT,1h,oos,matched_random,0,70.0,43.0,-0.0390552069003886,0.0788716026756501,0.4418604651162791
zone,TRX/USDT:USDT,1h,oos,matched_random,1,70.0,38.0,-0.0454540530452131,0.0837872029711762,0.4473684210526316
zone,TRX/USDT:USDT,1h,oos,matched_random,2,70.0,37.0,-0.0690814316699936,0.091499323869196,0.3513513513513513
zone,TRX/USDT:USDT,1h,oos,matched_random,3,70.0,37.0,-0.0519633017212239,0.0837180566764129,0.4324324324324324
zone,TRX/USDT:USDT,1h,oos,matched_random,4,70.0,40.0,-0.0457739939250275,0.0754325548145595,0.425
zone,TRX/USDT:USDT,1h,oos,matched_random,5,70.0,38.0,-0.0353327185433559,0.0809895683351522,0.4473684210526316
zone,TRX/USDT:USDT,1h,oos,matched_random,6,70.0,40.0,-0.0132182078460924,0.0851422039154589,0.525
zone,TRX/USDT:USDT,1h,oos,matched_random,7,70.0,36.0,-0.0990795628101404,0.1114972833861886,0.3333333333333333
zone,TRX/USDT:USDT,1h,oos,matched_random,8,70.0,40.0,-0.0470125073488647,0.0849176645828399,0.45
zone,TRX/USDT:USDT,1h,oos,matched_random,9,70.0,41.0,-0.0843774162058565,0.0974455218978612,0.3658536585365853
zone,TRX/USDT:USDT,1h,oos,matched_random,10,70.0,37.0,-0.0457722862923919,0.0748565841374111,0.4324324324324324
zone,TRX/USDT:USDT,1h,oos,matched_random,11,70.0,36.0,-0.0251458785766679,0.0573742107852787,0.4444444444444444
zone,TRX/USDT:USDT,1h,oos,matched_random,12,70.0,41.0,-0.0640494629235774,0.1199724559803989,0.4390243902439024
zone,TRX/USDT:USDT,1h,oos,matched_random,13,70.0,40.0,-0.0765057374233399,0.0864988168233576,0.35
zone,TRX/USDT:USDT,1h,oos,matched_random,14,70.0,40.0,-0.093686442846441,0.1003099582620953,0.375
zone,TRX/USDT:USDT,1h,oos,matched_random,15,70.0,40.0,-0.0586156941404928,0.0701814648270609,0.425
zone,TRX/USDT:USDT,1h,oos,matched_random,16,70.0,41.0,0.0178204321260989,0.0505411894144884,0.5365853658536586
zone,TRX/USDT:USDT,1h,oos,matched_random,17,70.0,38.0,-0.0350077719678764,0.0631385949856731,0.4210526315789473
zone,TRX/USDT:USDT,1h,oos,matched_random,18,70.0,40.0,-0.0835268454012364,0.1058882199759723,0.375
zone,TRX/USDT:USDT,1h,oos,matched_random,19,70.0,40.0,-0.0745990190254673,0.0925693380894489,0.4
zone,TRX/USDT:USDT,1h,oos,matched_random,-1,70.0,39.15,-0.0534718553243774,0.084731590820284,0.4209053673714315
atr,TRX/USDT:USDT,1h,oos,default,-1,131.0,94.0,-0.0953224050001261,0.1639724995350731,0.3829787234042553
atr,TRX/USDT:USDT,1h,oos,filter_bot3,-1,70.0,56.0,0.0589902083144377,0.0676938467158034,0.5178571428571429
atr,TRX/USDT:USDT,1h,oos,matched_random,0,70.0,59.0,-0.0464473616020006,0.1053222109924363,0.3898305084745763
atr,TRX/USDT:USDT,1h,oos,matched_random,1,70.0,56.0,-0.0506923361641236,0.092168007035137,0.4107142857142857
atr,TRX/USDT:USDT,1h,oos,matched_random,2,70.0,54.0,-0.0521280298905499,0.0925226411848158,0.3703703703703703
atr,TRX/USDT:USDT,1h,oos,matched_random,3,70.0,56.0,-0.0755063776818256,0.1280937062133035,0.375
atr,TRX/USDT:USDT,1h,oos,matched_random,4,70.0,56.0,-0.0989971233545913,0.151367460549443,0.3392857142857143
atr,TRX/USDT:USDT,1h,oos,matched_random,5,70.0,59.0,-0.0478796244658326,0.1174193977175111,0.4067796610169492
atr,TRX/USDT:USDT,1h,oos,matched_random,6,70.0,60.0,-0.0178621211368063,0.1010670257987765,0.45
atr,TRX/USDT:USDT,1h,oos,matched_random,7,70.0,56.0,-0.0892834112840106,0.1246852713591174,0.375
atr,TRX/USDT:USDT,1h,oos,matched_random,8,70.0,57.0,-0.0334743371475909,0.0813018157351036,0.4035087719298245
atr,TRX/USDT:USDT,1h,oos,matched_random,9,70.0,58.0,-0.0999251297342567,0.1345623794984369,0.3448275862068966
atr,TRX/USDT:USDT,1h,oos,matched_random,10,70.0,57.0,-0.0094780001311677,0.083918292284758,0.4736842105263157
atr,TRX/USDT:USDT,1h,oos,matched_random,11,70.0,55.0,-0.0520947120126269,0.0962810798365931,0.3818181818181818
atr,TRX/USDT:USDT,1h,oos,matched_random,12,70.0,55.0,-0.0414159127120881,0.1191203118709009,0.4
atr,TRX/USDT:USDT,1h,oos,matched_random,13,70.0,62.0,-0.0731789931286954,0.1103432372082286,0.3709677419354839
atr,TRX/USDT:USDT,1h,oos,matched_random,14,70.0,56.0,-0.1090142522894473,0.1390782729678457,0.3214285714285714
atr,TRX/USDT:USDT,1h,oos,matched_random,15,70.0,58.0,-0.0673886593002123,0.1066580161272776,0.3793103448275862
atr,TRX/USDT:USDT,1h,oos,matched_random,16,70.0,59.0,0.0309686001333084,0.0621375182383501,0.4745762711864407
atr,TRX/USDT:USDT,1h,oos,matched_random,17,70.0,59.0,0.0036335899199073,0.0771141225648849,0.4406779661016949
atr,TRX/USDT:USDT,1h,oos,matched_random,18,70.0,59.0,-0.1014334492610385,0.1332058450910713,0.3389830508474576
atr,TRX/USDT:USDT,1h,oos,matched_random,19,70.0,61.0,-0.0528927334693507,0.1086320337516414,0.3934426229508196
atr,TRX/USDT:USDT,1h,oos,matched_random,-1,70.0,57.6,-0.05422451873565,0.1082499323012817,0.3920102929810585
zone,BTC/USDT:USDT,15m,is,default,-1,1441.0,528.0,0.3725816933115579,0.10738562226464914,0.5151515151515151
zone,BTC/USDT:USDT,15m,is,filter_bot3,-1,481.0,185.0,0.12097516557901308,0.08392654271299724,0.5351351351351351
zone,BTC/USDT:USDT,15m,is,matched_random,0,481.0,257.0,0.2989535960347575,0.08594877555397076,0.5408560311284046
zone,BTC/USDT:USDT,15m,is,matched_random,1,481.0,249.0,0.23286914862393152,0.0674818315995349,0.5421686746987951
zone,BTC/USDT:USDT,15m,is,matched_random,2,481.0,250.0,0.07741006023048667,0.07626433946165431,0.476
zone,BTC/USDT:USDT,15m,is,matched_random,3,481.0,252.0,0.06176287649765873,0.10741921686368941,0.4722222222222222
zone,BTC/USDT:USDT,15m,is,matched_random,4,481.0,243.0,0.3047656156121589,0.06711452696922851,0.5390946502057613
zone,BTC/USDT:USDT,15m,is,matched_random,5,481.0,247.0,0.11895912319092368,0.11140852329237604,0.5141700404858299
zone,BTC/USDT:USDT,15m,is,matched_random,6,481.0,239.0,0.13887935371212243,0.0943452542957909,0.5230125523012552
zone,BTC/USDT:USDT,15m,is,matched_random,7,481.0,242.0,0.20737268532754843,0.08520311694082586,0.5165289256198347
zone,BTC/USDT:USDT,15m,is,matched_random,8,481.0,254.0,0.08337375042999738,0.10862494792075275,0.5
zone,BTC/USDT:USDT,15m,is,matched_random,9,481.0,237.0,0.08755979946656008,0.07829896405408807,0.5232067510548524
zone,BTC/USDT:USDT,15m,is,matched_random,10,481.0,242.0,0.31258789204949716,0.05320003372202206,0.5537190082644629
zone,BTC/USDT:USDT,15m,is,matched_random,11,481.0,232.0,0.15359295055729835,0.05756641066590338,0.5086206896551724
zone,BTC/USDT:USDT,15m,is,matched_random,12,481.0,240.0,-0.0577216059136108,0.1287445428215962,0.4625
zone,BTC/USDT:USDT,15m,is,matched_random,13,481.0,251.0,0.25739907957087327,0.08654242801778142,0.5298804780876494
zone,BTC/USDT:USDT,15m,is,matched_random,14,481.0,241.0,0.09092535496435503,0.0807638146709387,0.49377593360995853
zone,BTC/USDT:USDT,15m,is,matched_random,15,481.0,246.0,0.11554754883858405,0.07393016336006168,0.491869918699187
zone,BTC/USDT:USDT,15m,is,matched_random,16,481.0,248.0,0.11355146007607127,0.10391189024865785,0.4838709677419355
zone,BTC/USDT:USDT,15m,is,matched_random,17,481.0,252.0,0.12837698033715514,0.05377363010731943,0.503968253968254
zone,BTC/USDT:USDT,15m,is,matched_random,18,481.0,246.0,0.07690745323653264,0.08197464318572163,0.4878048780487805
zone,BTC/USDT:USDT,15m,is,matched_random,19,481.0,236.0,0.14985962744205572,0.08238220142017261,0.5127118644067796
zone,BTC/USDT:USDT,15m,is,matched_random,-1,481.0,245.2,0.1476466375142479,0.08424496275860431,0.5087990920099569
atr,BTC/USDT:USDT,15m,is,default,-1,1441.0,692.0,-0.07779575480857039,0.27266715787483325,0.4682080924855491
atr,BTC/USDT:USDT,15m,is,filter_bot3,-1,481.0,308.0,0.1641423531728422,0.09721149279666044,0.5064935064935064
atr,BTC/USDT:USDT,15m,is,matched_random,0,481.0,297.0,-0.038780226844984826,0.11719034859484216,0.46464646464646464
atr,BTC/USDT:USDT,15m,is,matched_random,1,481.0,295.0,0.056928141026288355,0.11484674099099974,0.48135593220338985
atr,BTC/USDT:USDT,15m,is,matched_random,2,481.0,309.0,-0.133065898078341,0.17177521381015046,0.44336569579288027
atr,BTC/USDT:USDT,15m,is,matched_random,3,481.0,300.0,-0.11464394430365046,0.2163182646648014,0.45
atr,BTC/USDT:USDT,15m,is,matched_random,4,481.0,295.0,0.040160254267848174,0.11158096095291181,0.4847457627118644
atr,BTC/USDT:USDT,15m,is,matched_random,5,481.0,293.0,-0.15360389910554387,0.21599006439555588,0.4300341296928328
atr,BTC/USDT:USDT,15m,is,matched_random,6,481.0,288.0,-0.06576194066908775,0.17226610177601756,0.4548611111111111
atr,BTC/USDT:USDT,15m,is,matched_random,7,481.0,293.0,-0.08796726041220918,0.10683210174653239,0.44368600682593856
atr,BTC/USDT:USDT,15m,is,matched_random,8,481.0,309.0,-0.08428531722732133,0.1970163307051951,0.4563106796116505
atr,BTC/USDT:USDT,15m,is,matched_random,9,481.0,283.0,-0.16798047603713456,0.20732161323058765,0.4416961130742049
atr,BTC/USDT:USDT,15m,is,matched_random,10,481.0,286.0,-0.10419831434734096,0.1550159617615569,0.46153846153846156
atr,BTC/USDT:USDT,15m,is,matched_random,11,481.0,292.0,-0.12606569778720841,0.15668166880851683,0.4452054794520548
atr,BTC/USDT:USDT,15m,is,matched_random,12,481.0,296.0,-0.11301197692827718,0.18479556931168992,0.4560810810810811
atr,BTC/USDT:USDT,15m,is,matched_random,13,481.0,307.0,-0.08311904219254557,0.1997868596806883,0.4592833876221498
atr,BTC/USDT:USDT,15m,is,matched_random,14,481.0,294.0,-0.07908178527488217,0.13666907901039657,0.4523809523809524
atr,BTC/USDT:USDT,15m,is,matched_random,15,481.0,296.0,0.00279878933782893,0.153917751585811,0.4560810810810811
atr,BTC/USDT:USDT,15m,is,matched_random,16,481.0,292.0,-0.17011532418122788,0.23568792332356708,0.4315068493150685
atr,BTC/USDT:USDT,15m,is,matched_random,17,481.0,288.0,-0.15975392487035425,0.21824310520593213,0.4409722222222222
atr,BTC/USDT:USDT,15m,is,matched_random,18,481.0,298.0,-0.06206194691567653,0.15908290799367536,0.46308724832214765
atr,BTC/USDT:USDT,15m,is,matched_random,19,481.0,297.0,-0.020575253132431134,0.1270569629414461,0.47474747474747475
atr,BTC/USDT:USDT,15m,is,matched_random,-1,481.0,295.4,-0.08320925218381257,0.16790377652454372,0.4545793066716515
zone,BTC/USDT:USDT,15m,oos,default,-1,761.0,289.0,-0.07485698722976995,0.16791032285013982,0.4602076124567474
zone,BTC/USDT:USDT,15m,oos,filter_bot3,-1,237.0,71.0,0.03492598560576116,0.03462390713158632,0.5633802816901409
zone,BTC/USDT:USDT,15m,oos,matched_random,0,237.0,129.0,-0.04230877691778769,0.10440702281612048,0.4573643410852713
zone,BTC/USDT:USDT,15m,oos,matched_random,1,237.0,128.0,-0.02059034926972745,0.0828193082033557,0.4453125
zone,BTC/USDT:USDT,15m,oos,matched_random,2,237.0,131.0,-0.07068554669874848,0.09730294048024785,0.4198473282442748
zone,BTC/USDT:USDT,15m,oos,matched_random,3,237.0,134.0,-0.16025816649942717,0.19637405850579626,0.3656716417910448
zone,BTC/USDT:USDT,15m,oos,matched_random,4,237.0,120.0,-0.05377050212022678,0.08778888996730633,0.4583333333333333
zone,BTC/USDT:USDT,15m,oos,matched_random,5,237.0,122.0,-0.050892224556989274,0.13027532222374466,0.4426229508196721
zone,BTC/USDT:USDT,15m,oos,matched_random,6,237.0,128.0,-0.10178986094014744,0.1856445060748616,0.4375
zone,BTC/USDT:USDT,15m,oos,matched_random,7,237.0,130.0,0.06114132735959028,0.06391393115572179,0.49230769230769234
zone,BTC/USDT:USDT,15m,oos,matched_random,8,237.0,118.0,0.018936182571972313,0.07976057693485562,0.4830508474576271
zone,BTC/USDT:USDT,15m,oos,matched_random,9,237.0,121.0,-0.10214140420107833,0.13394402007321501,0.4132231404958678
zone,BTC/USDT:USDT,15m,oos,matched_random,10,237.0,128.0,-0.07597091721820998,0.13384980595381113,0.4375
zone,BTC/USDT:USDT,15m,oos,matched_random,11,237.0,118.0,-0.10189358893181798,0.10192583360909474,0.3983050847457627
zone,BTC/USDT:USDT,15m,oos,matched_random,12,237.0,116.0,-0.07831204314573734,0.13563064228657637,0.4224137931034483
zone,BTC/USDT:USDT,15m,oos,matched_random,13,237.0,121.0,-0.16925741475592548,0.18086389684105594,0.3884297520661157
zone,BTC/USDT:USDT,15m,oos,matched_random,14,237.0,120.0,-0.125141773037028,0.1522311179755868,0.4166666666666667
zone,BTC/USDT:USDT,15m,oos,matched_random,15,237.0,128.0,-0.0817199896093758,0.15100246603142153,0.421875
zone,BTC/USDT:USDT,15m,oos,matched_random,16,237.0,119.0,-0.03876216899421051,0.11357786594373347,0.42857142857142855
zone,BTC/USDT:USDT,15m,oos,matched_random,17,237.0,126.0,-0.033510379964757336,0.12417222344038532,0.42857142857142855
zone,BTC/USDT:USDT,15m,oos,matched_random,18,237.0,121.0,-0.1258951304599821,0.18534906011600785,0.4049586776859504
zone,BTC/USDT:USDT,15m,oos,matched_random,19,237.0,131.0,-0.1964689746749601,0.22021810494773175,0.3893129770992366
zone,BTC/USDT:USDT,15m,oos,matched_random,-1,237.0,124.45,-0.07746458510322875,0.1330525796790315,0.4275919292022411
atr,BTC/USDT:USDT,15m,oos,default,-1,761.0,374.0,-0.09298048734605908,0.13637900822454904,0.45187165775401067
atr,BTC/USDT:USDT,15m,oos,filter_bot3,-1,237.0,146.0,0.007975025832852953,0.06800267661768924,0.4794520547945205
atr,BTC/USDT:USDT,15m,oos,matched_random,0,237.0,157.0,-0.12426748592347885,0.1269415777898159,0.42038216560509556
atr,BTC/USDT:USDT,15m,oos,matched_random,1,237.0,156.0,-0.05903958855364799,0.1314951272517232,0.4423076923076923
atr,BTC/USDT:USDT,15m,oos,matched_random,2,237.0,152.0,-0.10094512982598226,0.11468179223081133,0.4144736842105263
atr,BTC/USDT:USDT,15m,oos,matched_random,3,237.0,153.0,-0.23636886291341433,0.24487972696057586,0.32679738562091504
atr,BTC/USDT:USDT,15m,oos,matched_random,4,237.0,145.0,-0.05325804205878103,0.12369516199730475,0.4482758620689655
atr,BTC/USDT:USDT,15m,oos,matched_random,5,237.0,150.0,-0.035026643411722035,0.06405136093266749,0.44666666666666666
atr,BTC/USDT:USDT,15m,oos,matched_random,6,237.0,163.0,-0.13727332198879158,0.1914018600986208,0.4110429447852761
atr,BTC/USDT:USDT,15m,oos,matched_random,7,237.0,150.0,0.03758185132652616,0.06096884360184448,0.49333333333333335
atr,BTC/USDT:USDT,15m,oos,matched_random,8,237.0,145.0,-0.08304630122812705,0.09559828344668372,0.4206896551724138
atr,BTC/USDT:USDT,15m,oos,matched_random,9,237.0,146.0,-0.15597396279075237,0.16914877300882053,0.4178082191780822
atr,BTC/USDT:USDT,15m,oos,matched_random,10,237.0,149.0,-0.1591789143981632,0.19735119343194338,0.3959731543624161
atr,BTC/USDT:USDT,15m,oos,matched_random,11,237.0,153.0,-0.10944091420781478,0.11561698514804575,0.41830065359477125
atr,BTC/USDT:USDT,15m,oos,matched_random,12,237.0,150.0,-0.08054280479663102,0.12128123240452805,0.44
atr,BTC/USDT:USDT,15m,oos,matched_random,13,237.0,150.0,-0.20047529559300456,0.23655654653191036,0.38
atr,BTC/USDT:USDT,15m,oos,matched_random,14,237.0,157.0,-0.03120043613287089,0.07087576823496639,0.45222929936305734
atr,BTC/USDT:USDT,15m,oos,matched_random,15,237.0,151.0,-0.10921666787145241,0.1319808299507252,0.423841059602649
atr,BTC/USDT:USDT,15m,oos,matched_random,16,237.0,146.0,-0.1582171501118024,0.16588000644365275,0.3904109589041096
atr,BTC/USDT:USDT,15m,oos,matched_random,17,237.0,160.0,-0.08821248703858928,0.12495027317576124,0.43125
atr,BTC/USDT:USDT,15m,oos,matched_random,18,237.0,147.0,-0.15895718285465374,0.18357511719177755,0.41496598639455784
atr,BTC/USDT:USDT,15m,oos,matched_random,19,237.0,151.0,-0.10642225202086938,0.1515092094713491,0.423841059602649
atr,BTC/USDT:USDT,15m,oos,matched_random,-1,237.0,151.55,-0.10747407961970112,0.1411219834651764,0.42062948903865893
zone,ETH/USDT:USDT,15m,is,default,-1,1368.0,642.0,-0.0794587934744608,0.3146475225691544,0.4750778816199377
zone,ETH/USDT:USDT,15m,is,filter_bot3,-1,456.0,224.0,0.17532807548886903,0.0784889580897996,0.5357142857142857
zone,ETH/USDT:USDT,15m,is,matched_random,0,456.0,281.0,-0.23784331872199538,0.27921535060334857,0.43416370106761565
zone,ETH/USDT:USDT,15m,is,matched_random,1,456.0,275.0,-0.17560255865565777,0.2656686492385403,0.45454545454545453
zone,ETH/USDT:USDT,15m,is,matched_random,2,456.0,295.0,-0.1118533538650483,0.2474215928649758,0.46440677966101696
zone,ETH/USDT:USDT,15m,is,matched_random,3,456.0,296.0,-0.014276420336022966,0.26287354581155004,0.4831081081081081
zone,ETH/USDT:USDT,15m,is,matched_random,4,456.0,302.0,0.03391898055820929,0.18301050568330432,0.48344370860927155
zone,ETH/USDT:USDT,15m,is,matched_random,5,456.0,290.0,-0.12000709311030114,0.222651277319595,0.4724137931034483
zone,ETH/USDT:USDT,15m,is,matched_random,6,456.0,274.0,-0.1885511695352292,0.23160971710329337,0.43795620437956206
zone,ETH/USDT:USDT,15m,is,matched_random,7,456.0,296.0,-0.06419897227473666,0.1648376960595106,0.47297297297297297
zone,ETH/USDT:USDT,15m,is,matched_random,8,456.0,294.0,-0.15515951553181295,0.22415635646554558,0.445578231292517
zone,ETH/USDT:USDT,15m,is,matched_random,9,456.0,294.0,-0.06169660156192567,0.15434137528391084,0.47619047619047616
zone,ETH/USDT:USDT,15m,is,matched_random,10,456.0,293.0,-0.05672040705916606,0.2578619667151467,0.45733788395904434
zone,ETH/USDT:USDT,15m,is,matched_random,11,456.0,288.0,-0.0008464954830065836,0.1815606724243482,0.4861111111111111
zone,ETH/USDT:USDT,15m,is,matched_random,12,456.0,275.0,-0.0451371879133676,0.1689348143510424,0.4618181818181818
zone,ETH/USDT:USDT,15m,is,matched_random,13,456.0,277.0,-0.025091456994185864,0.20679811623159336,0.4620938628158845
zone,ETH/USDT:USDT,15m,is,matched_random,14,456.0,277.0,-0.11002386224528836,0.23667969179410053,0.44404332129963897
zone,ETH/USDT:USDT,15m,is,matched_random,15,456.0,294.0,-0.268364108769239,0.3253526292824613,0.42517006802721086
zone,ETH/USDT:USDT,15m,is,matched_random,16,456.0,289.0,-0.1428697337632071,0.2217124203648413,0.44982698961937717
zone,ETH/USDT:USDT,15m,is,matched_random,17,456.0,291.0,-0.17990258914214083,0.2776816092704492,0.4329896907216495
zone,ETH/USDT:USDT,15m,is,matched_random,18,456.0,295.0,-0.09972203448590754,0.1993172243480773,0.4610169491525424
zone,ETH/USDT:USDT,15m,is,matched_random,19,456.0,288.0,-0.05949611865256302,0.1951177162522162,0.46875
zone,ETH/USDT:USDT,15m,is,matched_random,-1,456.0,288.2,-0.10417220087712961,0.22534014637339256,0.45869687442275425
atr,ETH/USDT:USDT,15m,is,default,-1,1368.0,819.0,-0.1824886261052892,0.2780152996731237,0.4481074481074481
atr,ETH/USDT:USDT,15m,is,filter_bot3,-1,456.0,317.0,0.1574220596052397,0.13508700496877946,0.48264984227129337
