symbol,timeframe,segment,lens,unit,buffer,eligible,filled,num_trades,fill_rate,total_return,max_drawdown,win_rate,sharpe,mean_gross_r,n_take_profit,n_stop_loss,n_end_of_data,would_be_stopped,rescued_tp,deeper_sl,unclosed_eod,rescue_net_r
BNB/USDT:USDT,4h,oos,baseline,atr,0.1,35,24,21,0.6857142857142857,0.0793516270879396,0.0377537251656692,0.6190476190476191,15.30969519874376,0.4382252833691928,13,8,0,11,0,11,0,-1.356786324479557
BNB/USDT:USDT,4h,oos,baseline,atr,0.25,35,24,21,0.6857142857142857,0.0576562927296789,0.0384316822908332,0.6190476190476191,12.12491896893448,0.3225633974687444,13,8,0,11,0,11,0,-3.391965811198898
BNB/USDT:USDT,4h,oos,baseline,atr,0.5,35,24,21,0.6857142857142857,0.0323113691059019,0.0396947676313978,0.6190476190476191,7.588615193263189,0.1938753811754848,13,8,0,11,0,11,0,-6.783931622397752
BNB/USDT:USDT,4h,oos,pen_5bp,atr,0.0,35,23,19,0.6571428571428571,0.1078419973460579,0.0259187854890298,0.631578947368421,21.22916991150124,0.578947368421052,12,7,0,0,0,0,0,0.0
BNB/USDT:USDT,4h,oos,pen_5bp,atr,0.1,35,23,20,0.6571428571428571,0.091192373725113,0.0271976523744352,0.65,18.682965120272225,0.5101365475376525,13,7,0,10,0,10,0,-1.2743531743992624
BNB/USDT:USDT,4h,oos,pen_5bp,atr,0.25,35,23,20,0.6571428571428571,0.0691637134929105,0.0279697096249169,0.65,15.42281419623233,0.3886915673421816,13,7,0,10,0,10,0,-3.185882935998154
BNB/USDT:USDT,4h,oos,pen_5bp,atr,0.5,35,23,20,0.6571428571428571,0.0434242006517975,0.0293570821235871,0.65,10.757052285030497,0.2535691502342591,13,7,0,10,0,10,0,-6.3717658719962635
XRP/USDT:USDT,4h,full,baseline,atr,0.0,102,69,58,0.6764705882352942,0.2354777687168118,0.0419799363467984,0.5862068965517241,14.274840616961573,0.4655172413793097,34,24,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,full,baseline,atr,0.1,102,69,58,0.6764705882352942,0.1779443503806826,0.0454249933903133,0.5862068965517241,11.816005580763823,0.3540829223121806,34,24,0,27,0,27,0,-3.4222495003514375
XRP/USDT:USDT,4h,full,baseline,atr,0.25,102,69,57,0.6764705882352942,0.1009221917409169,0.0674482357547847,0.5789473684210527,7.71797795712138,0.2211882501707112,33,24,0,27,0,27,0,-8.555623750878576
XRP/USDT:USDT,4h,full,baseline,atr,0.5,102,69,56,0.6764705882352942,0.0656155091086635,0.0691479252043054,0.6071428571428571,5.831833668310478,0.15215435961641,34,22,0,27,1,26,0,-14.214699725213707
XRP/USDT:USDT,4h,full,pen_5bp,atr,0.0,102,69,58,0.6764705882352942,0.2355874884623424,0.0419799363467985,0.5862068965517241,14.28276181914121,0.4655172413793097,34,24,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,full,pen_5bp,atr,0.1,102,69,58,0.6764705882352942,0.1779211580905675,0.0454344680893782,0.5862068965517241,11.814218173017496,0.3540829223121806,34,24,0,27,0,27,0,-3.450021989658264
XRP/USDT:USDT,4h,full,pen_5bp,atr,0.25,102,69,57,0.6764705882352942,0.1009071109126243,0.0674542090520435,0.5789473684210527,7.716720853191145,0.2211882501707112,33,24,0,27,0,27,0,-8.625054974145646
XRP/USDT:USDT,4h,full,pen_5bp,atr,0.5,102,69,56,0.6764705882352942,0.0656064625354047,0.0691513237119915,0.6071428571428571,5.830977330646605,0.15215435961641,34,22,0,27,1,26,0,-14.353562171747845
XRP/USDT:USDT,4h,is,baseline,atr,0.0,56,38,33,0.6785714285714286,0.2347375290027705,0.0206351001902518,0.696969696969697,26.37770273314912,0.7424242424242414,23,10,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,is,baseline,atr,0.1,56,38,33,0.6785714285714286,0.1943018310150528,0.020576122396553,0.696969696969697,23.7258705369613,0.6052758196947641,23,10,0,11,0,11,0,-1.4691977179055122
XRP/USDT:USDT,4h,is,baseline,atr,0.25,56,38,33,0.6785714285714286,0.1467580579909812,0.0205031650974897,0.696969696969697,19.923123616313863,0.463907001456185,23,10,0,11,0,11,0,-3.672994294763765
XRP/USDT:USDT,4h,is,baseline,atr,0.5,56,38,33,0.6785714285714286,0.1190940514237448,0.0211522707157326,0.7272727272727273,18.58192623378637,0.3746379490925849,24,9,0,11,1,10,0,-4.449440812984128
XRP/USDT:USDT,4h,is,pen_5bp,atr,0.0,56,38,33,0.6785714285714286,0.2347234564779059,0.0206351001902518,0.696969696969697,26.375123262787785,0.7424242424242414,23,10,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,is,pen_5bp,atr,0.1,56,38,33,0.6785714285714286,0.1942901706742672,0.020576122396553,0.696969696969697,23.72361692758325,0.6052758196947641,23,10,0,11,0,11,0,-1.4727111921728564
XRP/USDT:USDT,4h,is,pen_5bp,atr,0.25,56,38,33,0.6785714285714286,0.1467496945911478,0.0205031650974897,0.696969696969697,19.921419324871376,0.463907001456185,23,10,0,11,0,11,0,-3.681777980432125
XRP/USDT:USDT,4h,is,pen_5bp,atr,0.5,56,38,33,0.6785714285714286,0.1190886365955273,0.0211522707157326,0.7272727272727273,18.580641126286004,0.3746379490925849,24,9,0,11,1,10,0,-4.467008184320849
XRP/USDT:USDT,4h,oos_warm,baseline,atr,0.0,46,31,25,0.6739130434782609,0.0005995117963564,0.0419799363467986,0.44,0.3687227197542623,0.0999999999999999,11,14,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,oos_warm,baseline,atr,0.1,46,31,25,0.6739130434782609,-0.0136962702472523,0.0454249933903132,0.44,-1.9464558666135152,0.0225082977671704,11,14,0,16,0,16,0,-1.9530517824459253
XRP/USDT:USDT,4h,oos_warm,baseline,atr,0.25,46,31,24,0.6739130434782609,-0.0399699534968733,0.0674482357547846,0.4166666666666667,-7.152057551083982,-0.1125500328468152,10,14,0,16,0,16,0,-4.8826294561148105
XRP/USDT:USDT,4h,oos_warm,baseline,atr,0.5,46,31,23,0.6739130434782609,-0.0477873528565754,0.0691479252043051,0.4347826086956521,-9.983479808107536,-0.1670612252841888,10,13,0,16,0,16,0,-9.765258912229578
XRP/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.0,46,31,25,0.6739130434782609,0.0006997777355762,0.0419799363467983,0.44,0.3837717609730402,0.0999999999999999,11,14,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.1,46,31,25,0.6739130434782609,-0.0137060598719146,0.0454344680893789,0.44,-1.9479681931189223,0.0225082977671704,11,14,0,16,0,16,0,-1.9773107974854085
XRP/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.25,46,31,24,0.6739130434782609,-0.0399761028014643,0.0674542090520436,0.4166666666666667,-7.153053396940786,-0.1125500328468152,10,14,0,16,0,16,0,-4.94327699371352
XRP/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.5,46,31,23,0.6739130434782609,-0.0477908293509488,0.0691513237119916,0.4347826086956521,-9.98408872109454,-0.1670612252841888,10,13,0,16,0,16,0,-9.886553987426993
XRP/USDT:USDT,4h,oos,baseline,atr,0.0,46,31,25,0.6739130434782609,0.0005995117963564,0.0419799363467986,0.44,0.3687227197542623,0.0999999999999999,11,14,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,oos,baseline,atr,0.1,46,31,25,0.6739130434782609,-0.0136962701677901,0.0454249933903164,0.44,-1.9464558528922653,0.0225187770049887,11,14,0,16,0,16,0,-1.9530517824392897
XRP/USDT:USDT,4h,oos,baseline,atr,0.25,46,31,24,0.6739130434782609,-0.0399670051726332,0.0674482357547893,0.4166666666666667,-7.151421736339996,-0.1125352138371814,10,14,0,16,0,16,0,-4.882629456098217
XRP/USDT:USDT,4h,oos,baseline,atr,0.5,46,31,23,0.6739130434782609,-0.0477845201235664,0.0691479252043106,0.4347826086956521,-9.982753917869628,-0.1670462794805781,10,13,0,16,0,16,0,-9.765258912196389
XRP/USDT:USDT,4h,oos,pen_5bp,atr,0.0,46,31,25,0.6739130434782609,0.0006997777355762,0.0419799363467983,0.44,0.3837717609730402,0.0999999999999999,11,14,0,0,0,0,0,0.0
XRP/USDT:USDT,4h,oos,pen_5bp,atr,0.1,46,31,25,0.6739130434782609,-0.0137060597924524,0.0454344680893813,0.44,-1.9479681793975832,0.0225187770049887,11,14,0,16,0,16,0,-1.9773107974787727
XRP/USDT:USDT,4h,oos,pen_5bp,atr,0.25,46,31,24,0.6739130434782609,-0.0399731544961088,0.0674542090520479,0.4166666666666667,-7.152417584865022,-0.1125352138371814,10,14,0,16,0,16,0,-4.9432769936969265
XRP/USDT:USDT,4h,oos,pen_5bp,atr,0.5,46,31,23,0.6739130434782609,-0.0477879966282815,0.0691513237119966,0.4347826086956521,-9.983362834370798,-0.1670462794805781,10,13,0,16,0,16,0,-9.886553987393803
TRX/USDT:USDT,4h,full,baseline,atr,0.0,131,86,69,0.6564885496183206,0.4472588997146611,0.0317474922235551,0.6666666666666666,23.54934196802594,0.6666666666666669,46,23,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,full,baseline,atr,0.1,131,86,69,0.6564885496183206,0.3909351808840742,0.0315172333297563,0.6811594202898551,22.35703704358101,0.5785466925571104,47,22,0,30,2,28,0,1.6392792616178766
TRX/USDT:USDT,4h,full,baseline,atr,0.25,131,86,69,0.6564885496183206,0.3210245318618597,0.0312554518513385,0.6956521739130435,20.325069106107915,0.4773576228362559,48,21,0,30,4,26,0,2.147827578301561
TRX/USDT:USDT,4h,full,baseline,atr,0.5,131,86,69,0.6564885496183206,0.2064976370372485,0.0309774590472731,0.7101449275362319,15.114246080589638,0.3360472293409314,49,20,0,30,5,25,0,-2.2305387426085392
TRX/USDT:USDT,4h,full,pen_5bp,atr,0.0,131,84,69,0.6412213740458015,0.4300277813750861,0.0317474922235551,0.6521739130434783,22.610211783593595,0.6304347826086957,45,24,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,full,pen_5bp,atr,0.1,131,84,69,0.6412213740458015,0.3735967657695115,0.0315172333297563,0.6666666666666666,21.315945639435363,0.549659907199343,46,23,0,30,2,28,0,1.6106056089422347
TRX/USDT:USDT,4h,full,pen_5bp,atr,0.25,131,84,69,0.6412213740458015,0.3214238136569212,0.0312554518513385,0.6956521739130435,20.32580231297707,0.483704173101967,48,21,0,30,4,26,0,2.157247984160823
TRX/USDT:USDT,4h,full,pen_5bp,atr,0.5,131,84,68,0.6412213740458015,0.2002771572427125,0.0309774590472731,0.7058823529411765,14.799151144018714,0.3337954015300626,48,20,0,30,5,25,0,-2.176881698148347
TRX/USDT:USDT,4h,is,baseline,atr,0.0,84,50,44,0.5952380952380952,0.3838351448718414,0.0317474922235551,0.75,32.52350230328996,0.8749999999999999,33,11,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,is,baseline,atr,0.1,84,50,44,0.5952380952380952,0.326623962708056,0.0315172333297563,0.75,30.044759479520177,0.7373769780578865,33,11,0,12,1,11,0,1.1315277509589785
TRX/USDT:USDT,4h,is,baseline,atr,0.25,84,50,44,0.5952380952380952,0.2602239015283805,0.0312554518513385,0.75,26.514323651110725,0.5922418641836381,33,11,0,12,1,11,0,-0.9211806226025376
TRX/USDT:USDT,4h,is,baseline,atr,0.5,84,50,42,0.5952380952380952,0.1640546715100739,0.0309774590472731,0.7380952380952381,19.901614381271475,0.4076395277194523,31,11,0,12,1,11,0,-4.34236124520512
TRX/USDT:USDT,4h,is,pen_5bp,atr,0.0,84,49,43,0.5833333333333334,0.3767845453149029,0.0317474922235551,0.7441860465116279,32.41165471286108,0.8604651162790693,32,11,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,is,pen_5bp,atr,0.1,84,49,43,0.5833333333333334,0.3196510713469519,0.0315172333297563,0.7441860465116279,29.850797736772016,0.7314686710849073,32,11,0,12,1,11,0,1.1299324812568357
TRX/USDT:USDT,4h,is,pen_5bp,atr,0.25,84,49,43,0.5833333333333334,0.253622943757346,0.0312554518513385,0.7441860465116279,26.230188166416596,0.5903225870393876,32,11,0,12,1,11,0,-0.925168796857894
TRX/USDT:USDT,4h,is,pen_5bp,atr,0.5,84,49,41,0.5833333333333334,0.1595624913145438,0.0309774590472731,0.7317073170731707,19.651522747736283,0.4064300842623784,30,11,0,12,1,11,0,-4.3503375937158335
TRX/USDT:USDT,4h,oos_warm,baseline,atr,0.0,47,36,25,0.7659574468085106,0.0458318717210302,0.0226441336220705,0.52,8.54044410810919,0.300000000000001,13,12,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,oos_warm,baseline,atr,0.1,47,36,25,0.7659574468085106,0.0484773530283137,0.0233859849798719,0.56,9.35511916436934,0.2990053900757444,14,11,0,18,1,17,0,0.5077515106588981
TRX/USDT:USDT,4h,oos_warm,baseline,atr,0.25,47,36,25,0.7659574468085106,0.0482458952411083,0.0240394457101954,0.6,9.746509872201626,0.2751613580648633,15,10,0,18,3,15,0,3.069008200904099
TRX/USDT:USDT,4h,oos_warm,baseline,atr,0.5,47,36,27,0.7659574468085106,0.0364613162645662,0.0259168806116356,0.6666666666666666,7.565065604240355,0.2246814318632323,18,9,0,18,4,14,0,2.111822502596581
TRX/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.0,47,35,26,0.7446808510638298,0.0386721627878278,0.0226441336220704,0.5,7.049235341178339,0.2500000000000008,13,13,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.1,47,35,26,0.7446808510638298,0.0408787562059853,0.0233859849798719,0.5384615384615384,7.6776430672300355,0.2489761823116787,14,12,0,18,1,17,0,0.4806731276853992
TRX/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.25,47,35,26,0.7446808510638298,0.0540839414572003,0.0240394457101957,0.6153846153846154,10.593047073994848,0.3073737192823871,16,10,0,18,3,15,0,3.0824167810187175
TRX/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.5,47,35,27,0.7446808510638298,0.0351120929084312,0.025916880611636,0.6666666666666666,7.274963995104074,0.2234982907143238,18,9,0,18,4,14,0,2.173455895567486
TRX/USDT:USDT,4h,oos,baseline,atr,0.0,47,36,25,0.7659574468085106,0.0458318717210302,0.0226441336220705,0.52,8.54044410810919,0.300000000000001,13,12,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,oos,baseline,atr,0.1,47,36,25,0.7659574468085106,0.0484773530283137,0.0233859849798719,0.56,9.35511916436934,0.2990053900757444,14,11,0,18,1,17,0,0.5077515106588981
TRX/USDT:USDT,4h,oos,baseline,atr,0.25,47,36,25,0.7659574468085106,0.0482458952411083,0.0240394457101954,0.6,9.746509872201626,0.2751613580648633,15,10,0,18,3,15,0,3.069008200904099
TRX/USDT:USDT,4h,oos,baseline,atr,0.5,47,36,27,0.7659574468085106,0.0364613162645662,0.0259168806116356,0.6666666666666666,7.565065604240355,0.2246814318639605,18,9,0,18,4,14,0,2.111822502596581
TRX/USDT:USDT,4h,oos,pen_5bp,atr,0.0,47,35,26,0.7446808510638298,0.0386721627878278,0.0226441336220704,0.5,7.049235341178339,0.2500000000000008,13,13,0,0,0,0,0,0.0
TRX/USDT:USDT,4h,oos,pen_5bp,atr,0.1,47,35,26,0.7446808510638298,0.0408787562059853,0.0233859849798719,0.5384615384615384,7.6776430672300355,0.2489761823116787,14,12,0,18,1,17,0,0.4806731276853992
TRX/USDT:USDT,4h,oos,pen_5bp,atr,0.25,47,35,26,0.7446808510638298,0.0540839414572003,0.0240394457101957,0.6153846153846154,10.593047073994848,0.3073737192823871,16,10,0,18,3,15,0,3.0824167810187175
TRX/USDT:USDT,4h,oos,pen_5bp,atr,0.5,47,35,27,0.7446808510638298,0.0351120929084312,0.025916880611636,0.6666666666666666,7.274963995104074,0.223498290715052,18,9,0,18,4,14,0,2.173455895567486
DOGE/USDT:USDT,4h,full,baseline,atr,0.0,109,82,63,0.7522935779816514,0.2548636693371625,0.0430105079658106,0.5873015873015873,14.18341493027892,0.4682539682539676,37,26,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,full,baseline,atr,0.1,109,82,64,0.7522935779816514,0.2427911813882296,0.0286261431522947,0.625,14.64350221436993,0.4144029417668724,40,24,0,30,3,27,0,4.346038043883743
DOGE/USDT:USDT,4h,full,baseline,atr,0.25,109,82,64,0.7522935779816514,0.1597215798638028,0.0352412990239776,0.625,10.915664741728794,0.2816613287327607,40,24,0,30,3,27,0,-0.3849048902906338
DOGE/USDT:USDT,4h,full,baseline,atr,0.5,109,82,64,0.7522935779816514,0.1140091942975537,0.0321526681624038,0.65625,8.978350961267518,0.2076304485713427,42,22,0,30,5,25,0,-2.160429845805748
DOGE/USDT:USDT,4h,full,pen_5bp,atr,0.0,109,82,62,0.7522935779816514,0.2491593754370733,0.0430105079658106,0.5806451612903226,14.01418399854238,0.4516129032258063,36,26,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,full,pen_5bp,atr,0.1,109,82,64,0.7522935779816514,0.2409384452841341,0.0286261431522947,0.625,14.545016203108906,0.41267500968691,40,24,0,30,3,27,0,4.298775761234191
DOGE/USDT:USDT,4h,full,pen_5bp,atr,0.25,109,82,64,0.7522935779816514,0.1579977366271439,0.0352412990239776,0.625,10.811398182707872,0.2800130120310924,40,24,0,30,3,27,0,-0.5030605969145201
DOGE/USDT:USDT,4h,full,pen_5bp,atr,0.5,109,82,64,0.7522935779816514,0.1130654375720854,0.0321526681624038,0.65625,8.910393447288083,0.2063990013420188,42,22,0,30,5,25,0,-2.3967412590535204
DOGE/USDT:USDT,4h,is,baseline,atr,0.0,62,50,41,0.8064516129032258,0.1722466419028503,0.0430105079658106,0.5853658536585366,14.962607297458147,0.4634146341463415,24,17,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,is,baseline,atr,0.1,62,50,42,0.8064516129032258,0.1826528418368787,0.0286261431522947,0.6428571428571429,17.104819934422128,0.4678398850617714,27,15,0,19,3,16,0,5.549421733692627
DOGE/USDT:USDT,4h,is,baseline,atr,0.25,62,50,42,0.8064516129032258,0.1290644643306992,0.0352412990239776,0.6428571428571429,13.48660582830244,0.3373712899736869,27,15,0,19,3,16,0,2.6235543342315943
DOGE/USDT:USDT,4h,is,baseline,atr,0.5,62,50,42,0.8064516129032258,0.0900779257427277,0.0321526681624038,0.6666666666666666,10.82613776739449,0.2437203558822971,28,14,0,19,4,15,0,0.9452820615563606
DOGE/USDT:USDT,4h,is,pen_5bp,atr,0.0,62,50,41,0.8064516129032258,0.1722189985908357,0.0430105079658106,0.5853658536585366,14.95960839458705,0.4634146341463415,24,17,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,is,pen_5bp,atr,0.1,62,50,42,0.8064516129032258,0.1826297300500933,0.0286261431522947,0.6428571428571429,17.1019077802416,0.4678398850617714,27,15,0,19,3,16,0,5.547021866488551
DOGE/USDT:USDT,4h,is,pen_5bp,atr,0.25,62,50,42,0.8064516129032258,0.1290473272784262,0.0352412990239776,0.6428571428571429,13.48432081708494,0.3373712899736869,27,15,0,19,3,16,0,2.6175546662214058
DOGE/USDT:USDT,4h,is,pen_5bp,atr,0.5,62,50,42,0.8064516129032258,0.090064652081635,0.0321526681624038,0.6666666666666666,10.824159001276426,0.2437203558822971,28,14,0,19,4,15,0,0.9332827255359836
DOGE/USDT:USDT,4h,oos_warm,baseline,atr,0.0,47,32,22,0.6808510638297872,0.070477512565277,0.0268721582411359,0.5909090909090909,12.378457742693316,0.4772727272727252,13,9,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,oos_warm,baseline,atr,0.1,47,32,22,0.6808510638297872,0.0508503741959848,0.0266824160008155,0.5909090909090909,9.734638169083912,0.3123869591129743,13,9,0,11,0,11,0,-1.203383689808884
DOGE/USDT:USDT,4h,oos_warm,baseline,atr,0.25,47,32,22,0.6808510638297872,0.0271526706415976,0.0276559729386648,0.5909090909090909,5.831709763961058,0.1753059481819013,13,9,0,11,0,11,0,-3.0084592245222286
DOGE/USDT:USDT,4h,oos_warm,baseline,atr,0.5,47,32,22,0.6808510638297872,0.0219537227474085,0.0289627085324186,0.6363636363636364,5.292733696226442,0.138731534614066,14,8,0,11,1,10,0,-3.1057119073621093
DOGE/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.0,47,32,21,0.6808510638297872,0.065636520939116,0.026872158241136,0.5714285714285714,11.834611671541454,0.4285714285714278,12,9,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.1,47,32,22,0.6808510638297872,0.0493042866693118,0.0266824160008153,0.5909090909090909,9.460467316110346,0.3073602476076292,13,9,0,11,0,11,0,-1.2482461052543603
DOGE/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.25,47,32,22,0.6808510638297872,0.0256414489005548,0.027655972938665,0.5909090909090909,5.532394656698093,0.1705108450497757,13,9,0,11,0,11,0,-3.120615263135925
DOGE/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.5,47,32,22,0.6808510638297872,0.0211003865197599,0.0289627085324185,0.6363636363636364,5.10043346336005,0.1351491426742148,14,8,0,11,1,10,0,-3.330023984589502
DOGE/USDT:USDT,4h,oos,baseline,atr,0.0,41,27,19,0.6585365853658537,0.0615387997942552,0.021329680636381,0.5789473684210527,12.302979636933015,0.4473684210526304,11,8,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,oos,baseline,atr,0.1,41,27,19,0.6585365853658537,0.0462097523130489,0.0211966404879227,0.5789473684210527,9.964712193563397,0.3164025786823166,11,8,0,9,0,9,0,-1.0026761447005466
DOGE/USDT:USDT,4h,oos,baseline,atr,0.25,41,27,19,0.6585365853658537,0.0268973790827489,0.0210373898958689,0.5789473684210527,6.448232529329395,0.1918956268938179,11,8,0,9,0,9,0,-2.5066903617513954
DOGE/USDT:USDT,4h,oos,baseline,atr,0.5,41,27,19,0.6585365853658537,0.0255944770200794,0.0222017477399467,0.631578947368421,6.850239514097213,0.172654769457937,12,7,0,9,1,8,0,-2.102174181820464
DOGE/USDT:USDT,4h,oos,pen_5bp,atr,0.0,41,27,18,0.6585365853658537,0.0567382314681312,0.021329680636381,0.5555555555555556,11.687183303234518,0.3888888888888892,10,8,0,0,0,0,0,0.0
DOGE/USDT:USDT,4h,oos,pen_5bp,atr,0.1,41,27,19,0.6585365853658537,0.0446704924069248,0.0211966404879228,0.5789473684210527,9.655826940992034,0.3105821758866538,11,8,0,9,0,9,0,-1.047538560146023
DOGE/USDT:USDT,4h,oos,pen_5bp,atr,0.25,41,27,19,0.6585365853658537,0.0253865329452217,0.0210373898958688,0.5789473684210527,6.113256666067297,0.1863434022145145,11,8,0,9,0,9,0,-2.618846400365092
DOGE/USDT:USDT,4h,oos,pen_5bp,atr,0.5,41,27,19,0.6585365853658537,0.0247381007452664,0.0230182139393574,0.631578947368421,6.634604263342838,0.1685067366854778,12,7,0,9,1,8,0,-2.326486259047857
LINK/USDT:USDT,4h,full,baseline,atr,0.0,112,66,59,0.5892857142857143,0.3141448705692433,0.0410837164176741,0.6101694915254238,18.11114601279829,0.5254237288135598,36,23,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,full,baseline,atr,0.1,112,66,59,0.5892857142857143,0.2877386977317553,0.0428237022679963,0.6440677966101694,18.33557645710223,0.4817748475677044,38,21,0,24,2,22,0,2.2678906487892507
LINK/USDT:USDT,4h,full,baseline,atr,0.25,112,66,60,0.5892857142857143,0.2479862715524084,0.0300331387920162,0.6666666666666666,17.807785321916334,0.4163647087365928,41,19,0,24,5,19,0,6.691778907235858
LINK/USDT:USDT,4h,full,baseline,atr,0.5,112,66,60,0.5892857142857143,0.1706369245354719,0.0299697583001261,0.6833333333333333,14.311991122763764,0.2990745326010403,42,18,0,24,6,18,0,3.8956130681711505
LINK/USDT:USDT,4h,full,pen_5bp,atr,0.0,112,62,55,0.5535714285714286,0.2770918953525731,0.0409581742357282,0.6,17.26932476503065,0.5000000000000006,33,22,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,full,pen_5bp,atr,0.1,112,62,55,0.5535714285714286,0.2545390904634348,0.0427552115560885,0.6363636363636364,17.55073282016145,0.4637802004178989,35,20,0,23,2,21,0,2.3892261639737256
LINK/USDT:USDT,4h,full,pen_5bp,atr,0.25,112,62,56,0.5535714285714286,0.224045599996573,0.0300331387920162,0.6785714285714286,17.35196747948546,0.4091589447897997,38,18,0,23,5,18,0,6.926339812924811
LINK/USDT:USDT,4h,full,pen_5bp,atr,0.5,112,62,56,0.5535714285714286,0.1551537697228525,0.0299697583001261,0.6964285714285714,14.00292544077952,0.2939804211225609,39,17,0,23,6,17,0,4.3647348795490535
LINK/USDT:USDT,4h,is,baseline,atr,0.0,78,46,40,0.5897435897435898,0.1358598116848801,0.0410837164176741,0.55,12.248330139360249,0.3750000000000003,22,18,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,is,baseline,atr,0.1,78,46,40,0.5897435897435898,0.1361208535436835,0.0428237022679963,0.6,13.436357645530906,0.3711536741412753,24,16,0,19,2,17,0,2.758927502888939
LINK/USDT:USDT,4h,is,baseline,atr,0.25,78,46,41,0.5897435897435898,0.1291250232321055,0.0300331387920162,0.6341463414634146,14.184944490657037,0.3435501463905145,27,14,0,19,5,14,0,7.9193710424850625
LINK/USDT:USDT,4h,is,baseline,atr,0.5,78,46,41,0.5897435897435898,0.0684896103436385,0.0299697583001261,0.6341463414634146,8.715389158744786,0.1972308316399121,27,14,0,19,5,14,0,3.338742084970135
LINK/USDT:USDT,4h,is,pen_5bp,atr,0.0,78,43,37,0.5512820512820513,0.0922155972477659,0.0409581742357282,0.5135135135135135,9.134300528904106,0.2837837837837844,19,18,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,is,pen_5bp,atr,0.1,78,43,37,0.5512820512820513,0.0952887218425221,0.0427552115560885,0.5675675675675675,10.29504420878122,0.2955781110143329,21,16,0,19,2,17,0,2.793095582686838
LINK/USDT:USDT,4h,is,pen_5bp,atr,0.25,78,43,38,0.5512820512820513,0.0960366529005825,0.0300331387920162,0.631578947368421,11.427829037100524,0.2902492185441945,24,14,0,19,5,14,0,7.936013359707575
LINK/USDT:USDT,4h,is,pen_5bp,atr,0.5,78,43,38,0.5512820512820513,0.0435880555480502,0.0299697583001261,0.631578947368421,6.035042627867283,0.1479394781390803,24,14,0,19,5,14,0,3.372026719415163
LINK/USDT:USDT,4h,oos_warm,baseline,atr,0.0,34,20,19,0.5882352941176471,0.1569604426975043,0.0105782285570358,0.7368421052631579,32.32909288826444,0.8421052631578955,14,5,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,oos_warm,baseline,atr,0.1,34,20,19,0.5882352941176471,0.1334522148019372,0.0105093910051233,0.7368421052631579,29.621627124545288,0.7146615284654502,14,5,0,5,0,5,0,-0.4910368540996879
LINK/USDT:USDT,4h,oos_warm,baseline,atr,0.25,34,20,19,0.5882352941176471,0.1052684564372368,0.0104513515562871,0.7368421052631579,25.696568244708583,0.5734908695886567,14,5,0,5,0,5,0,-1.2275921352492047
LINK/USDT:USDT,4h,oos_warm,baseline,atr,0.5,34,20,19,0.5882352941176471,0.0955997261957292,0.0117329624338672,0.7894736842105263,27.88066504276074,0.5188425188855799,15,4,0,5,1,4,0,0.5568709832010152
LINK/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.0,34,19,18,0.5588235294117647,0.1692672202911861,0.0105782285570359,0.7777777777777778,38.66264437001299,0.9444444444444448,14,4,0,0,0,0,0,0.0
LINK/USDT:USDT,4h,oos_warm,pen_5bp,atr,0.1,34,19,18,0.5588235294117647,0.1453957896626727,0.0105093910051233,0.7777777777777778,35.80035710856605,0.8095289397474515,14,4,0,4,0,4,0,-0.4038694187131129
