barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,lens,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
zone_height,BTC/USDT:USDT,1h,is,matched_random,6,96.0,78.0,-0.038152957047733,0.127412465092185,0.4487179487179487,baseline,0.0,0.3333333333333333,-0.0467295046024711,1.3114352898462431,-1.1522124768281687,0.1271092614556263,0.4508437045822505,-0.0021257558643018,0.8985323785160477,0.5769230769230769,0.0078069982096298,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,7,96.0,78.0,-0.0732778663004692,0.1243289193934611,0.4230769230769231,baseline,0.0,0.3333333333333333,-0.1115177381535352,1.3119743263519266,-1.155411918790874,0.1393324174448891,0.4557329669779556,-0.0326560439010325,0.8097815396082045,0.6410256410256411,0.0075652790489888,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,8,96.0,71.0,0.0142018961239058,0.0714404779931895,0.4647887323943662,baseline,0.0,0.3333333333333333,-0.00106714655906,1.337813390810369,-1.1637791921693537,0.1258988040789692,0.4503595216315877,0.0144292107627784,1.042460311782273,0.5352112676056338,0.0078775302731454,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,9,96.0,72.0,-0.0875018994008349,0.1172100904819065,0.4027777777777778,baseline,0.0,0.3333333333333333,-0.151358994293849,1.3328817390425658,-1.1523585586370126,0.1405238374003614,0.4562095349601446,-0.0534317571823668,0.760163706014588,0.5694444444444444,0.0078381989854094,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,10,96.0,71.0,-0.0452152064173367,0.1154563210912424,0.4084507042253521,baseline,0.0,0.3333333333333333,-0.1355638033090049,1.356811968526613,-1.1660137410050266,0.1210651313652251,0.44842605254609,-0.0399753483207379,0.8727498872637462,0.5211267605633803,0.0080540601217441,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,11,96.0,75.0,0.0454169527985066,0.0759061006805416,0.48,baseline,0.0,0.3333333333333333,0.0324465067686836,1.3384146904144063,-1.173062585827368,0.134993368470152,0.4539973473880608,0.0260026526119391,1.1339677520186895,0.6666666666666666,0.0077373425234669,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,12,96.0,77.0,0.0357909228265483,0.0416728306188117,0.4935064935064935,baseline,0.0,0.3333333333333333,0.0705183766835955,1.3230412964439735,-1.1498885707752344,0.1381982033368645,0.4552792813347458,0.0382272121717476,1.0993512579266602,0.5584415584415584,0.0078290994311429,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,13,96.0,67.0,-0.1203585880672375,0.1474746085804716,0.4029850746268656,baseline,0.0,0.3333333333333333,-0.1413676644406562,1.3193295854091658,-1.127338308089286,0.121065131365225,0.44842605254609,-0.0454409779192243,0.6681752162772377,0.4925373134328358,0.0081509444094987,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,14,96.0,76.0,-0.0020247260642699,0.1198472942487439,0.4736842105263157,baseline,0.0,0.3333333333333333,0.0149636505832341,1.3202527388546932,-1.159796528861079,0.1418201786741225,0.456728071469649,0.0169561390566667,0.9946527009636458,0.6710526315789473,0.0077093273464848,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,15,96.0,77.0,0.0700363008517662,0.0511198557601685,0.5194805194805194,baseline,0.0,0.3333333333333333,0.1529191308497733,1.338933745289947,-1.1292588307071714,0.1258988040789692,0.4503595216315877,0.0691209978489317,1.1868883759895117,0.5324675324675324,0.008132821101134,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,16,96.0,75.0,-0.0956069073217428,0.1414723582405856,0.4,baseline,0.0,0.3333333333333333,-0.1708552948738245,1.3179246106694429,-1.1633752319026691,0.1404889980173776,0.456195599206951,-0.056195599206951,0.7486787962764218,0.6266666666666667,0.0075764335655706,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,17,96.0,81.0,-0.1648799660540787,0.2003429217773596,0.345679012345679,baseline,0.0,0.3333333333333333,-0.2955859234613769,1.329505122295296,-1.1541245891441474,0.1248155261072811,0.4499262104429125,-0.1042471980972334,0.6276412442713463,0.5185185185185185,0.007900552434323,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,18,96.0,77.0,-0.007879400209826,0.1312715203582485,0.4545454545454545,baseline,0.0,0.3333333333333333,-0.0167685046834954,1.338103560426441,-1.1458285589417758,0.1240273631930755,0.4496109452772302,0.0049345092682243,0.9801474913930472,0.5714285714285714,0.0081057949227147,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,19,96.0,71.0,-0.0053619691313871,0.0859776543991807,0.4647887323943662,baseline,0.0,0.3333333333333333,0.0082555659321955,1.3326904961223642,-1.1419116102855824,0.1247050160020318,0.4498820064008127,0.0149067259935534,0.9847897575925352,0.5352112676056338,0.0080521983031125,0.0
zone_height,BTC/USDT:USDT,1h,is,matched_random,-1,96.0,75.2,-0.0399174425646198,0.1097859061564477,0.4376834645156049,baseline,0.0,0.3333333333333333,-0.0657718330775705,1.329884877871059,-1.152057699235595,0.1305753126411002,0.4522301250564401,-0.0145466605408351,0.9025651354521635,0.567921838256413,0.0078876652033706,0.0
zone,BTC/USDT:USDT,1h,oos,default,-1,212.0,122.0,0.1743987427832315,0.0839321469855764,0.5327868852459017,baseline,0.0,0.3333333333333333,0.1337616979663324,1.2762151165110918,-1.1690360600233054,0.1264586412726572,0.4505834565090628,0.0822034287368388,1.32334534263144,0.5409836065573771,0.0073739817254161,0.0
zone,BTC/USDT:USDT,1h,oos,filter_bot3,-1,69.0,57.0,0.0396952933837823,0.0384405899852249,0.5614035087719298,baseline,0.0,0.3333333333333333,0.076971803644806,1.0964544821107471,-1.2279660247915984,0.22912449396658,0.4916497975866319,0.0697537111852978,1.2369386636634745,0.8771929824561403,0.0052452341794653,0.0
