timeframe,segment,feature,quantile,quantile_rank,axis_min,axis_max,n,death_rate,ambiguous_rate,winner_rate,mean_r
4h,is,reg_1d_vol_pctl,Q1,1,0.0,0.5,118,0.09322033898305085,0.2288135593220339,0.6779661016949152,0.6949152542372882
4h,is,reg_1d_vol_pctl,Q2,2,0.5087719298245614,0.7580645161290323,111,0.15315315315315314,0.24324324324324326,0.6036036036036037,0.509009009009009
4h,is,reg_1d_vol_pctl,Q3,3,0.7586206896551724,1.0,114,0.08771929824561403,0.2982456140350877,0.6140350877192983,0.5350877192982456
4h,is,reg_1d_dev_pctl,Q1,1,0.0,0.35294117647058826,116,0.11206896551724138,0.2413793103448276,0.646551724137931,0.6163793103448276
4h,is,reg_1d_dev_pctl,Q2,2,0.3548387096774194,0.7611940298507462,113,0.10619469026548672,0.2831858407079646,0.6106194690265486,0.5265486725663717
4h,is,reg_1d_dev_pctl,Q3,3,0.7647058823529411,1.0,115,0.11304347826086956,0.24347826086956523,0.6434782608695652,0.6086956521739131
4h,is,band_lower_slope_3_atr,Q1,1,-0.9467336440867535,-0.21830228199108698,115,0.06956521739130435,0.33043478260869563,0.6,0.5
4h,is,band_lower_slope_3_atr,Q2,2,-0.2173214011990453,-0.030976044145856474,114,0.12280701754385964,0.22807017543859648,0.6491228070175439,0.6228070175438597
4h,is,band_lower_slope_3_atr,Q3,3,-0.030236364630830733,0.781998418601344,115,0.1391304347826087,0.20869565217391303,0.6521739130434783,0.6304347826086957
4h,is,band_lower_slope_3_pct,Q1,1,-0.16655276845994246,-0.0066443945207470025,115,0.06956521739130435,0.34782608695652173,0.5826086956521739,0.45652173913043476
4h,is,band_lower_slope_3_pct,Q2,2,-0.006637448273547191,-0.0006589095273158456,114,0.11403508771929824,0.21929824561403508,0.6666666666666666,0.6666666666666666
4h,is,band_lower_slope_3_pct,Q3,3,-0.000644451133173218,0.033786711663565595,115,0.14782608695652175,0.2,0.6521739130434783,0.6304347826086957
4h,is,band_lower_slope_5_atr,Q1,1,-0.7307034018724682,-0.17356905409885054,115,0.06086956521739131,0.28695652173913044,0.6521739130434783,0.6304347826086957
4h,is,band_lower_slope_5_atr,Q2,2,-0.17125480389941833,-0.013185587728795366,114,0.14035087719298245,0.2543859649122807,0.6052631578947368,0.5131578947368421
4h,is,band_lower_slope_5_atr,Q3,3,-0.010811005029459118,0.6828400547519512,115,0.13043478260869565,0.22608695652173913,0.6434782608695652,0.6086956521739131
4h,is,band_lower_slope_5_pct,Q1,1,-0.14026460000524407,-0.004997367564995806,115,0.06086956521739131,0.33043478260869563,0.6086956521739131,0.5217391304347826
4h,is,band_lower_slope_5_pct,Q2,2,-0.0049487297442626765,-0.0002884692691287833,114,0.14035087719298245,0.21929824561403508,0.6403508771929824,0.6008771929824561
4h,is,band_lower_slope_5_pct,Q3,3,-0.00027043997791213357,0.03038934716138394,115,0.13043478260869565,0.21739130434782608,0.6521739130434783,0.6304347826086957
4h,oos,rvol_sma20,Q1,1,0.3279331524547874,0.844379354569135,72,0.125,0.3333333333333333,0.5416666666666666,0.3541666666666667
4h,oos,rvol_sma20,Q2,2,0.8525084481184017,1.3775146107841523,71,0.1267605633802817,0.30985915492957744,0.5633802816901409,0.4084507042253521
4h,oos,rvol_sma20,Q3,3,1.3848336008869309,3.537196096385518,72,0.09722222222222222,0.2916666666666667,0.6111111111111112,0.5277777777777778
4h,oos,rvol_sma50,Q1,1,0.3142139135180954,0.8641819584156726,72,0.125,0.375,0.5,0.25
4h,oos,rvol_sma50,Q2,2,0.8647256380055418,1.2486119539008418,72,0.125,0.25,0.625,0.5625
4h,oos,rvol_sma50,Q3,3,1.256489700890504,3.065170549648822,71,0.09859154929577464,0.30985915492957744,0.5915492957746479,0.4788732394366197
4h,oos,reg_1d_trend,Q1,1,-0.4858430320408774,-0.18510223816771876,72,0.09722222222222222,0.2777777777777778,0.625,0.5625
4h,oos,reg_1d_trend,Q2,2,-0.1835228624970202,0.03078791267938419,71,0.1267605633802817,0.323943661971831,0.5492957746478874,0.3732394366197183
4h,oos,reg_1d_trend,Q3,3,0.03155566403898313,1.73128707189072,72,0.125,0.3333333333333333,0.5416666666666666,0.3541666666666667
4h,oos,reg_1d_ema_slope,Q1,1,-0.07251605076297517,-0.019750334715369713,72,0.08333333333333333,0.3194444444444444,0.5972222222222222,0.4930555555555556
4h,oos,reg_1d_ema_slope,Q2,2,-0.01962009448264346,0.002644718794992515,71,0.14084507042253522,0.28169014084507044,0.5774647887323944,0.44366197183098594
4h,oos,reg_1d_ema_slope,Q3,3,0.0030665574702533646,0.06562891155244695,72,0.125,0.3333333333333333,0.5416666666666666,0.3541666666666667
4h,oos,reg_1d_vol_pctl,Q1,1,0.0,0.18666666666666668,72,0.1527777777777778,0.4027777777777778,0.4444444444444444,0.1111111111111111
4h,oos,reg_1d_vol_pctl,Q2,2,0.19117647058823528,0.4266666666666667,71,0.07042253521126761,0.28169014084507044,0.647887323943662,0.6197183098591549
4h,oos,reg_1d_vol_pctl,Q3,3,0.43103448275862066,0.967741935483871,72,0.125,0.25,0.625,0.5625
4h,oos,reg_1d_dev_pctl,Q1,1,0.0,0.29850746268656714,72,0.1527777777777778,0.3611111111111111,0.4861111111111111,0.2152777777777778
4h,oos,reg_1d_dev_pctl,Q2,2,0.30666666666666664,0.5490196078431373,71,0.14084507042253522,0.30985915492957744,0.5492957746478874,0.3732394366197183
4h,oos,reg_1d_dev_pctl,Q3,3,0.5576923076923077,0.9824561403508771,72,0.05555555555555555,0.2638888888888889,0.6805555555555556,0.7013888888888888
4h,oos,band_lower_slope_3_atr,Q1,1,-1.0322552510290108,-0.20340588688749106,72,0.1111111111111111,0.3194444444444444,0.5694444444444444,0.4236111111111111
4h,oos,band_lower_slope_3_atr,Q2,2,-0.2015821761883128,-0.0017048682363914804,71,0.1267605633802817,0.36619718309859156,0.5070422535211268,0.2676056338028169
4h,oos,band_lower_slope_3_atr,Q3,3,0.0019299329090936824,0.5529326595074835,72,0.1111111111111111,0.25,0.6388888888888888,0.5972222222222222
4h,oos,band_lower_slope_3_pct,Q1,1,-0.034675677732301353,-0.004165093059456922,72,0.06944444444444445,0.3333333333333333,0.5972222222222222,0.4930555555555556
4h,oos,band_lower_slope_3_pct,Q2,2,-0.00413977238808457,-2.099601211464719e-05,71,0.16901408450704225,0.352112676056338,0.4788732394366197,0.19718309859154928
4h,oos,band_lower_slope_3_pct,Q3,3,3.448260386585604e-05,0.012214642000938377,72,0.1111111111111111,0.25,0.6388888888888888,0.5972222222222222
4h,oos,band_lower_slope_5_atr,Q1,1,-0.6710484629130368,-0.1517219362698704,72,0.125,0.3055555555555556,0.5694444444444444,0.4236111111111111
4h,oos,band_lower_slope_5_atr,Q2,2,-0.1497091262996194,0.0175882687408458,71,0.14084507042253522,0.36619718309859156,0.49295774647887325,0.2323943661971831
4h,oos,band_lower_slope_5_atr,Q3,3,0.018913579737848685,0.5425000976390214,72,0.08333333333333333,0.2638888888888889,0.6527777777777778,0.6319444444444444
4h,oos,band_lower_slope_5_pct,Q1,1,-0.027571655788632684,-0.003109076051433105,72,0.06944444444444445,0.3194444444444444,0.6111111111111112,0.5277777777777778
4h,oos,band_lower_slope_5_pct,Q2,2,-0.0030561727412719256,0.0002828916454730618,71,0.19718309859154928,0.352112676056338,0.4507042253521127,0.1267605633802817
4h,oos,band_lower_slope_5_pct,Q3,3,0.0003161561119659546,0.011827494662639453,72,0.08333333333333333,0.2638888888888889,0.6527777777777778,0.6319444444444444
