symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,max_zone_width_atr,limit_valid_bars,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
DOGE/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,116,0.5948275862068966,0.48619512022203837,0.07042120384029298,19.654346912048283,1.7801643919018122,0.4870689655172414,0.693069306930693,202,140,0.0
DOGE/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,108,0.5833333333333334,0.3838723318588154,0.08356272256207668,17.264205608686684,1.6467043303414624,0.4583333333333333,0.6534653465346535,202,132,0.0
DOGE/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,66,0.6515151515151515,0.37949210214742796,0.031407733052964466,28.387641985339602,2.4184788453022876,0.6287878787878788,0.6842105263157895,114,78,0.0
DOGE/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,64,0.65625,0.355021661959662,0.031407733052964584,27.7345785295603,2.3589470682972395,0.640625,0.6754385964912281,114,77,0.0
DOGE/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,50,0.52,0.07734949544727969,0.07042120384029296,8.706216611025711,1.300013112658248,0.3,0.7045454545454546,88,62,0.0
DOGE/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,44,0.4772727272727273,0.021291666922452167,0.08356272256207666,3.043720207955355,1.086812054832419,0.19318181818181818,0.625,88,55,0.0
DOGE/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,45,0.4888888888888889,0.03716259673043296,0.07042120384029296,4.896628213100079,1.1508979518626807,0.2222222222222222,0.691358024691358,81,56,0.0
DOGE/USDT:USDT,2h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1723161600000,1784671200000,8544,41,0.4634146341463415,0.010752291573082584,0.08356272256207666,1.8256686257128107,1.0459426080189294,0.15853658536585366,0.6296296296296297,81,51,0.0
LINK/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1784671200000,25632,119,0.5294117647058824,0.29769339400908684,0.07713794969882347,12.274569806208225,1.4223085009579504,0.3235294117647059,0.6561085972850679,221,145,0.0
LINK/USDT:USDT,2h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1784671200000,25632,114,0.5175438596491229,0.25587727537978555,0.08939233694528158,11.15762007095251,1.378026331034123,0.29385964912280704,0.6289592760180995,221,139,0.0
LINK/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1600128000000,1723154400000,17088,75,0.5733333333333334,0.26911205554875195,0.07713794969882347,17.806827035390228,1.716384781387506,0.43333333333333335,0.6413793103448275,145,93,0.0
LINK/USDT:USDT,2h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,pen_5bp,0,1600128000000,1723154400000,17088,72,0.5555555555555556,0.2267591642878857,0.08939233694528158,15.797152969620997,1.6113999959614849,0.3888888888888889,0.6137931034482759,145,89,0.0
LINK/USDT:USDT,2h,oos_warm,0,zone_limit,1.5,2.0,every_tap,single,,False,1.28,24,baseline,0,1723161600000,1784671200000,8544,44,0.45454545454545453,0.022520736711445354,0.07112589896335882,3.1061609988204655,1.0868031070535698,0.13636363636363635,0.6842105263157895,76,52,0.0
