symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
SOL/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784072700000,35104,248,0.5080645161290323,0.1927626433158017,0.10536509666930477,15.197250014403535,1.1702261792703674,0.2701612903225806,0.8365122615803815,367,307,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784070000000,26328,281,0.4875444839857651,0.3274147246815977,0.0857548586215045,8.708490031135883,1.1990365823480424,0.2188612099644128,0.7890365448504983,602,475,1.0
SOL/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784070000000,26328,195,0.5435897435897435,0.5392846913664198,0.054672541400913544,18.56277196456584,1.4880497277694296,0.358974358974359,0.8045112781954887,266,214,1.0
SOL/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752476400000,17552,193,0.48704663212435234,0.22582879998250538,0.0712767602786565,9.033635108309303,1.2168307994697862,0.21761658031088082,0.8181818181818182,396,324,1.0
SOL/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752476400000,17552,135,0.5481481481481482,0.37489742799917986,0.054672541400913544,19.672352460149554,1.546643544544035,0.37037037037037035,0.8604651162790697,172,148,1.0
SOL/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784070000000,8776,76,0.4473684210526316,0.0030539969148150703,0.08919332501681722,0.8546034080902041,1.007003245686959,0.11842105263157894,0.7127659574468085,188,134,1.0
SOL/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784070000000,8776,52,0.5,0.06292975703946813,0.049416802641372055,10.089060839424931,1.230223205941257,0.25,0.6744186046511628,86,58,1.0
BNB/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784072700000,105312,833,0.46218487394957986,-0.11845930747930779,0.31471635973134765,-2.5175180130168435,0.9664714640433458,0.15546218487394958,0.8252562907735321,2146,1771,1.0
BNB/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784072700000,105312,600,0.4683333333333333,-0.017488447901950713,0.19398979976737105,0.1716900218226899,0.9933231951456758,0.17083333333333334,0.8468125594671742,1051,890,1.0
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752479100000,70208,558,0.4731182795698925,0.06760610368099533,0.24812458611373825,3.3528054665352345,1.02807951396103,0.1827956989247312,0.8302945301542777,1426,1184,1.0
BNB/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752479100000,70208,409,0.4792176039119804,0.07434487708102297,0.18590747062296603,4.60310757981152,1.0419548508747725,0.1980440097799511,0.8526011560693642,692,590,1.0
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784072700000,35104,271,0.43911439114391143,-0.1719627838310591,0.2021280482644725,-14.712045170886867,0.8346377133935768,0.09778597785977859,0.8137254901960784,714,581,1.0
BNB/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784072700000,35104,189,0.4444444444444444,-0.08273019995324411,0.11797519391091797,-9.045189996629489,0.8941177516428876,0.1111111111111111,0.8342696629213483,356,297,1.0
BNB/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784070000000,26328,249,0.4899598393574297,0.22972305034082327,0.18277417642168634,7.633954461382201,1.1672954390452996,0.2248995983935743,0.8031358885017421,574,461,1.0
BNB/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784070000000,26328,179,0.4972067039106145,0.16689567015927642,0.12073426910844799,7.987544983687509,1.1760404336784815,0.2430167597765363,0.8149606299212598,254,207,1.0
BNB/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752476400000,17552,146,0.4863013698630137,0.16689587371515663,0.09006723966904685,9.595482572134038,1.2083997842820224,0.21575342465753425,0.792,375,297,1.0
BNB/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752476400000,17552,108,0.5,0.15352005704964686,0.06123773829986107,11.915668650551053,1.2785696660133283,0.25,0.7962962962962963,162,129,1.0
BNB/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784070000000,8776,96,0.46875,-0.010560499698858803,0.14360223480661768,-0.44730228100035585,0.9777086667354322,0.171875,0.8370786516853933,178,149,1.0
BNB/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784070000000,8776,66,0.4696969696969697,-0.023294731794987457,0.1020960887500999,-2.652718777773056,0.9295156541437006,0.17424242424242425,0.8488372093023255,86,73,1.0
XRP/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784072700000,105312,972,0.48662551440329216,0.37748165884778884,0.19433895193394468,7.44326332209882,1.0734358022257944,0.21656378600823045,0.7990492653414002,2314,1849,1.0
XRP/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784072700000,105312,678,0.5073746312684366,0.7044451483393838,0.17803039589873715,16.244959770069638,1.1742286733999676,0.26843657817109146,0.8419540229885057,1044,879,1.0
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752479100000,70208,634,0.48738170347003157,0.3524244479989251,0.11901708702404759,10.184851017531674,1.1138644278544496,0.21845425867507887,0.8041168658698539,1506,1211,1.0
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752479100000,70208,446,0.515695067264574,0.6770523437114669,0.07112173948053808,23.11227591809126,1.291170597734233,0.289237668161435,0.8498542274052479,686,583,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,baseline,0,1752480000000,1784072700000,35104,333,0.4804804804804805,-0.030573320851364952,0.19505326280061833,-1.1295369766144545,0.9791197994974625,0.2012012012012012,0.7875,800,630,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,once,baseline,0,1752480000000,1784072700000,35104,229,0.4847161572052402,-0.02901808590103319,0.17803039588313693,-1.7973455893509611,0.970932345435521,0.21179039301310043,0.8253521126760563,355,293,1.0
XRP/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1784070000000,26328,268,0.5074626865671642,0.48329655270744915,0.11100701239154648,12.703085090878536,1.2756290113950939,0.26865671641791045,0.7751371115173674,547,424,1.0
XRP/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1784070000000,26328,179,0.5363128491620112,0.4392609571674713,0.06546617085475846,17.4649667116231,1.4363415738375225,0.3407821229050279,0.7845528455284553,246,193,1.0
XRP/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,baseline,0,1689292800000,1752476400000,17552,190,0.5263157894736842,0.44591189391961017,0.09006637211674334,16.385892163190658,1.3834553836591215,0.3157894736842105,0.793010752688172,372,295,1.0
XRP/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,once,baseline,0,1689292800000,1752476400000,17552,127,0.5511811023622047,0.34805442922062485,0.054025913643573426,20.076238383267363,1.5283229194981165,0.3779527559055118,0.7928994082840237,169,134,1.0
