arm,label,combine_obs,retap_mode,segment,adopted_arm,num_cells,num_symbols,num_trades,win_rate,mean_net_r,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,identity_max_abs,stop_width_p50,stop_width_p90,entry_in_zone_p50,retap_trades,retap_trade_share,reentry_trades,zone_retap_and_reentry,total_return_flat,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,max_effective_concurrent_risk,liquidation_events,symbols_below_gate,min_symbol_trades,reentry,multiple,adopted_point,net_r_stderr,mean_gross_r_after_slippage,same_step_tp_trades,same_step_tp_trade_share,same_step_tp_net_r_share,exclude
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8881,0.42348834590699247,-0.05647285105313162,0.13050160041874115,0.11301831644640245,0.028802996980948195,0.01239597910073466,0.032808105744266916,1.2923329748981241e-05,-6.38701302283517e-05,0.18697445147187294,5.684341886080802e-14,0.007621295287700658,0.021710183306720063,-0.01699073370896153,0,0.0,0,0,-2.479907757679108,2.373709311896661,-1.0447394486132726,14,37.610702678304996,37.610702678304996,3805,0,477,False,1.5,False,0.013644035612554986,0.017483283972338677,434,0.04886837067897759,,-BNB
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28806,0.42317572727903907,-0.045220430269779344,0.12174739715413108,0.10036064122626917,0.025559531139029857,0.010973608509218592,0.029176415649992793,3.9843120009964034e-06,0.000893646587399179,0.16696782742390973,5.684341886080802e-14,0.008957726047285858,0.02734952583306016,-0.013509734513274679,0,0.0,0,0,-6.645294867032894,3.2022379451904266,-2.075203336158619,20,259.81272546986827,259.81272546986827,20823,0,2035,False,1.5,False,0.00754297430771349,0.021386755927862183,1803,0.06259112684857321,,-BTC
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8940,0.4222595078299776,-0.05879840237493819,0.1270397617597071,0.11252491288771774,0.02864651779243184,0.012279846180432102,0.0327263111219933,1.2838041554888413e-05,-0.00035226188948459235,0.18583816413464566,5.684341886080802e-14,0.007655771970324266,0.022006451871894952,-0.016844155844150357,0,0.0,0,0,-2.750040166524983,2.481286877603457,-1.1083120582901322,13,124.19882779240768,124.19882779240768,3955,0,479,False,1.5,False,0.013592205979964718,0.014514848871989533,437,0.04888143176733781,,-BTC
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28385,0.4224062004579884,-0.04949958199003849,0.12135259015470276,0.10269266847945262,0.026147903021697467,0.011216874334036212,0.029869521343992397,0.0,0.0009252049655619967,0.17085217214473988,5.684341886080802e-14,0.008736748278927738,0.026350678010200985,-0.014109090909087223,0,0.0,0,0,-7.097043865781368,4.03642357537596,-1.7582505238242583,20,80.74928940548376,80.74928940548376,21403,0,2025,False,1.5,False,0.007602771598787649,0.018659921675249855,1734,0.06108860313545887,,-DOGE
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8715,0.4215720022948939,-0.06379824449215465,0.12744905720250962,0.1156929159242907,0.02942232439640631,0.012563564613945779,0.03372222202143228,0.0,-0.00015372526141093067,0.1912473016946643,5.684341886080802e-14,0.007382478255185989,0.021056714180258198,-0.017755223880597103,0,0.0,0,0,-2.689263478686181,2.6357990755818013,-1.020283944857435,14,2294.9413444345087,2294.9413444345087,5009,0,478,False,1.5,False,0.013782324941186586,0.011756141278219135,425,0.04876649454962708,,-DOGE
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28164,0.42518818349666243,-0.043069881717454066,0.1284693085927725,0.10295617159656824,0.026236714199752487,0.01129043002019347,0.029898698479294394,4.075134622237693e-06,0.0011531008797961869,0.17153919031022613,5.684341886080802e-14,0.008702842909215715,0.02657589864111801,-0.014151175188260165,0,0.0,0,0,-5.515760731195081,2.6776684542523204,-2.059911757348329,19,658.5268345045639,658.5268345045639,13088,0,2030,False,1.5,False,0.007641635106330425,0.02551313699620458,1765,0.06266865502059367,,-DOT
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8751,0.4202948234487487,-0.06744674722064029,0.12394918690476238,0.11567717756359684,0.02937697447445463,0.012478505467518783,0.03378713150604367,1.3115311564472907e-05,6.302980222412308e-05,0.19139593412540262,5.684341886080802e-14,0.0074150118429923174,0.02116203924210598,-0.017747222222229138,0,0.0,0,0,-2.917519740656047,2.3060882753546896,-1.2651379272145669,14,13.133545093274744,13.133545093274744,3890,0,476,False,1.5,False,0.013747330131741519,0.008272009341165676,432,0.049365786767226603,,-DOT
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28376,0.42387933464899913,-0.04488880282108354,0.12433930181007821,0.10165615304794778,0.025893208894431887,0.011122944161282101,0.029545558036929858,4.044688874425656e-06,0.0010061958016960209,0.1692281046311612,5.684341886080802e-14,0.008832542402667908,0.027014869000931512,-0.01382622760800653,0,0.0,0,0,-6.147293263868086,2.9807209364419625,-2.0623511542835034,19,69.6034693883291,69.6034693883291,17382,0,2035,False,1.5,False,0.007605435276456206,0.022683148762130807,1734,0.06110797857344234,,-ETH
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8697,0.4186501092330689,-0.07047351917246905,0.11925514988318676,0.1148624536261573,0.029144438512008448,0.012338616729950543,0.03360020389759146,1.3196745027101576e-05,-0.0002302404550791891,0.18972866905565547,5.684341886080802e-14,0.0074858745769305155,0.02130261488909174,-0.017574009766679347,0,0.0,0,0,-3.16225417991567,2.6653631102941984,-1.1864252820572074,14,61.53492164064984,61.53492164064984,4423,0,480,False,1.5,False,0.013777696400301574,0.004392696257029581,404,0.04645279981602852,,-ETH
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28124,0.42476176930735315,-0.04408013355857438,0.12749957422615343,0.10311472941638143,0.026275288143126765,0.011303922277477174,0.029948404738647724,4.0809305753343195e-06,0.0009332822785196616,0.17157970778472695,5.684341886080802e-14,0.008673392330320337,0.026444559739159806,-0.014249521252792692,0,0.0,0,0,-5.62821450767881,2.7833718062068336,-2.0220850463197424,19,402.9301584011943,402.9301584011943,13444,0,2017,False,1.5,False,0.007646011318246918,0.02438484480977239,1765,0.06275778694353577,,-LINK
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8725,0.42097421203438395,-0.06533130345136473,0.12557618015432317,0.11552539152918934,0.029348599781152777,0.012482824253841061,0.03372241697563207,1.315439444134125e-05,-0.00018490332856886899,0.19090748360568707,5.684341886080802e-14,0.0074521558551444485,0.02106909303428968,-0.017890810810808108,0,0.0,0,0,-2.776829447948011,2.375489532499396,-1.168950403677991,14,202.76085174851858,202.76085174851858,4088,0,473,False,1.5,False,0.013770652810131708,0.010050788625133927,428,0.049054441260744985,,-LINK
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28268,0.42634781378236875,-0.039070554698551724,0.13089561157035776,0.10211139611289902,0.026047421978759523,0.011250430229892696,0.029601437042007014,4.060141909604585e-06,0.0009514207634418954,0.16996616626890926,5.684341886080802e-14,0.008782479880315946,0.026865767809717576,-0.014014457831319029,0,0.0,0,0,-4.626950567002432,2.471344995678252,-1.872239843119346,20,1572.6492179296806,1572.6492179296806,14688,0,2026,False,1.5,False,0.007627498638836447,0.02878421545745877,1766,0.06247346823263054,,-LTC
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8739,0.4232749742533471,-0.058576009442138005,0.13091306992178997,0.1146562562160581,0.029182385970914243,0.012499284267314833,0.03335957281176321,1.3133320917805516e-05,-0.0002215532230402817,0.18948907936392778,5.684341886080802e-14,0.007480209064756258,0.02142323370703577,-0.017517993259002728,0,0.0,0,0,-2.313234264314293,2.1204805824502424,-1.0909009417295967,13,82.40051099264534,82.40051099264534,3698,0,478,False,1.5,False,0.013765018167723355,0.016256813705732013,432,0.04943357363542739,,-LTC
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28170,0.42314518991835287,-0.04858085305586841,0.1235356373983,0.10331353755962656,0.026306268935136743,0.011285536851523966,0.030045478740511854,4.074266648942222e-06,0.0011615941007205371,0.17211649045416771,5.684341886080802e-14,0.008674748838642702,0.02633333985810622,-0.014223611111109324,0,0.0,0,0,-6.789786573566183,2.986697854173546,-2.273342301457874,19,2342.500069001306,2342.500069001306,16927,0,2019,False,1.5,False,0.007635611365154984,0.02022209983867377,1776,0.0630457933972311,,-SOL
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8670,0.419838523644752,-0.06777793421827576,0.12242431914907609,0.11502762523495104,0.029223974220992058,0.01243217384229235,0.033573321592808125,1.323784215694376e-05,-6.807936584913072e-05,0.19020225336735178,5.684341886080802e-14,0.007483710369617592,0.02124238054882504,-0.017685981308409586,0,0.0,0,0,-3.0231953477162303,2.9637769872024506,-1.0200481887707298,13,1215.3309928211456,1215.3309928211456,4823,0,475,False,1.5,False,0.01380413625991222,0.007396693914124915,426,0.04913494809688582,,-SOL
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28881,0.42692427547522593,-0.03645905277465199,0.13142906633050838,0.10052904810656789,0.025683651548324513,0.011156298851143368,0.029063091436363195,3.973965288622361e-06,0.0014520551974733294,0.16788811910516,5.684341886080802e-14,0.008919146403277541,0.027120461267366856,-0.013428848821082789,0,0.0,0,0,-4.8093513123566165,2.332554972324042,-2.0618383572605867,18,200.59752898495287,200.59752898495287,10548,0,2262,False,1.5,False,0.00754099381495382,0.03090001822394094,1837,0.06360583082303245,,-TRX
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,9073,0.4231235534001984,-0.05772872537773885,0.12948529370495848,0.11286648411897371,0.028759630314735333,0.012369818782931594,0.03277362073717176,1.264985027010938e-05,0.0004318152786148658,0.187214019082697,5.684341886080802e-14,0.007635417123670499,0.02178602198791773,-0.016445945945944288,0,0.0,0,0,-2.584375047079915,2.2122423149198838,-1.1682151768141675,14,139.56848705370436,139.56848705370436,3879,0,662,False,1.5,False,0.013495680623200272,0.016618809585985043,449,0.04948749035600132,,-TRX
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,44,11,28337,0.42428626883579773,-0.04433873175561424,0.12569465149099107,0.10212549843403519,0.026028515068835703,0.011205954187035735,0.029650499169273193,4.050255549306645e-06,0.0010188661318760073,0.17003338324660455,5.684341886080802e-14,0.008777947432944544,0.026710409041054085,-0.013903697855636622,0,0.0,0,0,-5.966582172611634,2.803707200200216,-2.1281045938696996,19,49.62199916354387,49.62199916354387,18203,0,2023,False,1.5,False,0.007612562316911833,0.02356915305695582,1743,0.06150968698168472,,-XRP
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,44,11,8783,0.4218376408971877,-0.062475615156611854,0.12739033086961146,0.1148701546296502,0.029210249138554762,0.01246871884010564,0.033475001140182446,1.3067527211738859e-05,-0.00017124524948111485,0.18986594602622378,5.684341886080802e-14,0.007497301634493275,0.021182443038220377,-0.017315432098766334,0,0.0,0,0,-2.730792113739788,2.5095677233829714,-1.0881523890730471,13,4556.898113928379,4556.898113928379,4187,0,475,False,1.5,False,0.013724446795364357,0.01252017623996164,433,0.049299783673004666,,-XRP
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,full,False,36,9,23352,0.4237752655018842,-0.04704411344004477,0.12562429044530213,0.10402917501096179,0.026487687901577663,0.011362356206178939,0.030259301436971312,0.0,0.00052988332965725,0.17266840388534638,5.684341886080802e-14,0.008600837800814798,0.025939382354980025,-0.014741743119268695,0,0.0,0,0,-4.855545627185652,3.3337031837179674,-1.4565020817991434,16,154.81680938747485,154.81680938747485,16487,0,2056,False,1.5,False,0.008391837595041444,0.02159511543434054,1406,0.06020897567660158,,-new3
첫탭만·재진입끔·1.5R,첫탭만·재진입끔·1.5R,False,once,oos_warm,False,36,9,7168,0.4242466517857143,-0.05772934593309014,0.13474437782821494,0.11663812911322527,0.02966592489524763,0.01267389592142044,0.03399130044714054,0.0,-0.0004955266157283378,0.19247372376130492,5.684341886080802e-14,0.007321429474740304,0.020723403486262608,-0.018504978223875188,0,0.0,0,0,-1.608961276045316,1.6718560845083494,-0.9623802496842728,12,8.598018919371885,8.598018919371885,2984,0,488,False,1.5,False,0.015221776081721466,0.018106248714990048,350,0.048828125,,-new3
