symbol,timeframe,segment,lens,tp_rule,r_multiple,eligible,filled,num_trades,fill_rate,total_return,max_drawdown,win_rate,sharpe,mean_gross_r,n_take_profit,n_stop_loss,n_end_of_data
TRX/USDT:USDT,1h,full,baseline,zone_height,1.0,463,330,237,0.712742980561555,0.7133958409210769,0.0453191459260055,0.7046413502109705,30.52024441181189,0.4395407403889352,167,70,0
TRX/USDT:USDT,1h,full,baseline,entry_r,1.5,463,330,227,0.712742980561555,1.0297312523163895,0.0399790540874693,0.6299559471365639,32.10386326073274,0.5748898678414097,143,84,0
TRX/USDT:USDT,1h,full,baseline,zone_height,1.5,463,330,225,0.712742980561555,0.9360615643704224,0.0402639997019258,0.6088888888888889,29.391084257930917,0.5441763700624658,137,88,0
TRX/USDT:USDT,1h,full,pen_5bp,entry_r,1.5,463,297,211,0.6414686825053996,0.8621888351363468,0.0399790540874695,0.6113744075829384,29.702053796440403,0.5284360189573462,129,82,0
TRX/USDT:USDT,1h,full,pen_5bp,zone_height,1.5,463,297,209,0.6414686825053996,0.8107912691786904,0.0402639997019259,0.5980861244019139,28.109906491884036,0.52048868616071,125,84,0
TRX/USDT:USDT,1h,full,baseline,zone_height,2.0,463,330,215,0.712742980561555,0.6752247468190479,0.0762509378610935,0.4837209302325581,19.946072749941344,0.4772805214821903,104,111,0
TRX/USDT:USDT,1h,full,baseline,zone_height,3.0,463,330,207,0.712742980561555,0.7812322742245101,0.1080769297829839,0.3719806763285024,18.153181954225612,0.4777036086535193,77,130,0
TRX/USDT:USDT,1h,is,baseline,zone_height,1.0,311,220,171,0.707395498392283,0.6982366389980879,0.0337656936145352,0.7426900584795322,40.47460367226167,0.5340871007981199,127,44,0
TRX/USDT:USDT,1h,is,baseline,entry_r,1.5,311,220,162,0.707395498392283,0.9194723486066446,0.0377963505000054,0.6666666666666666,39.719984914039486,0.666666666666667,108,54,0
TRX/USDT:USDT,1h,is,baseline,zone_height,1.5,311,220,160,0.707395498392283,0.8450404389726264,0.0380809104424881,0.6375,36.25143868361884,0.6339910184648183,102,58,0
TRX/USDT:USDT,1h,is,pen_5bp,entry_r,1.5,311,204,152,0.6559485530546624,0.7754895814056261,0.0378325604308164,0.6447368421052632,36.53495828305656,0.6118421052631584,98,54,0
TRX/USDT:USDT,1h,is,pen_5bp,zone_height,1.5,311,204,150,0.6559485530546624,0.7385157462568172,0.0381171096646555,0.6266666666666667,34.681829576914495,0.6101581328714457,94,56,0
TRX/USDT:USDT,1h,is,baseline,zone_height,2.0,311,220,152,0.707395498392283,0.5916718070932222,0.0762509378610935,0.5,23.66734000346274,0.546196393964848,76,76,0
TRX/USDT:USDT,1h,is,baseline,zone_height,3.0,311,220,146,0.707395498392283,0.7305886695480276,0.1080769297829839,0.3904109589041096,22.53436820664954,0.5591257818837813,57,89,0
TRX/USDT:USDT,1h,oos_warm,baseline,zone_height,1.0,152,110,66,0.7236842105263158,0.0089264367373039,0.045319145926006,0.6060606060606061,2.3471186684908227,0.1945797156924111,40,26,0
TRX/USDT:USDT,1h,oos_warm,baseline,entry_r,1.5,152,110,65,0.7236842105263158,0.0574422985513603,0.0399790540874692,0.5384615384615384,10.659410504244423,0.3461538461538453,35,30,0
TRX/USDT:USDT,1h,oos_warm,baseline,zone_height,1.5,152,110,65,0.7236842105263158,0.0493328620203457,0.0402639997019261,0.5384615384615384,9.359028977395296,0.3230941586105214,35,30,0
TRX/USDT:USDT,1h,oos_warm,pen_5bp,entry_r,1.5,152,93,59,0.6118421052631579,0.0488311813477854,0.0399790540874692,0.5254237288135594,9.74557540996273,0.3135593220338974,31,28,0
TRX/USDT:USDT,1h,oos_warm,pen_5bp,zone_height,1.5,152,93,59,0.6118421052631579,0.0415731195288215,0.0402639997019261,0.5254237288135594,8.488245244128102,0.2925155165571447,31,28,0
TRX/USDT:USDT,1h,oos_warm,baseline,zone_height,2.0,152,110,63,0.7236842105263158,0.0524938240116307,0.0390371102820067,0.4444444444444444,8.69938733764025,0.3110073053335561,28,35,0
TRX/USDT:USDT,1h,oos_warm,baseline,zone_height,3.0,152,110,61,0.7236842105263158,0.0292638022931874,0.0499478957754108,0.3278688524590163,4.408025630166934,0.2828243087909249,20,41,0
TRX/USDT:USDT,1h,oos,baseline,zone_height,1.0,152,110,66,0.7236842105263158,0.0089264367373039,0.045319145926006,0.6060606060606061,2.3471186684908227,0.1945797156924111,40,26,0
TRX/USDT:USDT,1h,oos,baseline,entry_r,1.5,152,110,65,0.7236842105263158,0.0574422985513603,0.0399790540874692,0.5384615384615384,10.659410504244423,0.3461538461538453,35,30,0
TRX/USDT:USDT,1h,oos,baseline,zone_height,1.5,152,110,65,0.7236842105263158,0.0493328620203457,0.0402639997019261,0.5384615384615384,9.359028977395296,0.3230941586105214,35,30,0
TRX/USDT:USDT,1h,oos,pen_5bp,entry_r,1.5,152,93,59,0.6118421052631579,0.0488311813477854,0.0399790540874692,0.5254237288135594,9.74557540996273,0.3135593220338974,31,28,0
TRX/USDT:USDT,1h,oos,pen_5bp,zone_height,1.5,152,93,59,0.6118421052631579,0.0415731195288215,0.0402639997019261,0.5254237288135594,8.488245244128102,0.2925155165571447,31,28,0
TRX/USDT:USDT,1h,oos,baseline,zone_height,2.0,152,110,63,0.7236842105263158,0.0524938240116307,0.0390371102820067,0.4444444444444444,8.69938733764025,0.3110073053335561,28,35,0
TRX/USDT:USDT,1h,oos,baseline,zone_height,3.0,152,110,61,0.7236842105263158,0.0292638022931874,0.0499478957754108,0.3278688524590163,4.408025630166934,0.2828243087909249,20,41,0
DOGE/USDT:USDT,1h,full,baseline,zone_height,1.0,423,292,249,0.6903073286052009,1.1530577877444883,0.0861250791538475,0.7068273092369478,33.22905081241798,0.4677029718840266,176,73,0
DOGE/USDT:USDT,1h,full,baseline,entry_r,1.5,423,292,232,0.6903073286052009,1.385969872403974,0.0587096883519335,0.6077586206896551,31.53047976945194,0.5193965517241381,141,91,0
DOGE/USDT:USDT,1h,full,baseline,zone_height,1.5,423,292,234,0.6903073286052009,1.4671108514069835,0.072719771361038,0.594017094017094,30.836330446174685,0.5317017731776873,139,95,0
DOGE/USDT:USDT,1h,full,pen_5bp,entry_r,1.5,423,275,223,0.6501182033096927,1.2038314591179216,0.0488365475585399,0.5964125560538116,29.687324016269688,0.4910313901345291,133,90,0
DOGE/USDT:USDT,1h,full,pen_5bp,zone_height,1.5,423,275,224,0.6501182033096927,1.2330732476021462,0.0722630729965903,0.5803571428571429,28.54604898849751,0.4885223003240324,130,94,0
DOGE/USDT:USDT,1h,full,baseline,zone_height,2.0,423,292,222,0.6903073286052009,1.8196164908816157,0.1268578073319598,0.5225225225225225,30.404392168098553,0.631446288319564,116,106,0
DOGE/USDT:USDT,1h,full,baseline,zone_height,3.0,423,292,210,0.6903073286052009,1.9174961169552125,0.130673157568515,0.4095238095238095,26.392564710619254,0.6576178509278499,86,124,0
DOGE/USDT:USDT,1h,is,baseline,zone_height,1.0,265,185,156,0.6981132075471698,1.0005411530543982,0.030217353928461,0.7756410256410257,51.355373111525175,0.5982841059594544,121,35,0
DOGE/USDT:USDT,1h,is,baseline,entry_r,1.5,265,185,143,0.6981132075471698,1.1806061751480854,0.0488365475585399,0.6713286713286714,47.08830884013864,0.6783216783216783,96,47,0
DOGE/USDT:USDT,1h,is,baseline,zone_height,1.5,265,185,144,0.6981132075471698,1.2166881506121423,0.0722630729965903,0.6597222222222222,44.65650976156997,0.6930924049401556,95,49,0
DOGE/USDT:USDT,1h,is,pen_5bp,entry_r,1.5,265,172,138,0.6490566037735849,1.0139076938998572,0.0488365475585399,0.6521739130434783,43.1083627857893,0.6304347826086952,90,48,0
DOGE/USDT:USDT,1h,is,pen_5bp,zone_height,1.5,265,172,138,0.6490566037735849,1.058747206471214,0.0722630729965903,0.644927536231884,41.48757024092854,0.6586494402531787,89,49,0
DOGE/USDT:USDT,1h,is,baseline,zone_height,2.0,265,185,138,0.6981132075471698,1.5212799070797038,0.0722630729965903,0.5869565217391305,43.11419105706601,0.8169444784161056,81,57,0
DOGE/USDT:USDT,1h,is,baseline,zone_height,3.0,265,185,131,0.6981132075471698,1.6322152900884013,0.0832317004345296,0.465648854961832,36.79301864806003,0.8940293892459177,61,70,0
DOGE/USDT:USDT,1h,oos_warm,baseline,zone_height,1.0,158,107,93,0.6772151898734177,0.0762376892158563,0.0861250791538471,0.5913978494623656,8.34433190262563,0.2486636502091154,55,38,0
DOGE/USDT:USDT,1h,oos_warm,baseline,entry_r,1.5,158,107,89,0.6772151898734177,0.0941773437112928,0.0587096883519338,0.5056179775280899,8.822375967060712,0.2640449438202252,45,44,0
DOGE/USDT:USDT,1h,oos_warm,baseline,zone_height,1.5,158,107,90,0.6772151898734177,0.1129715520542164,0.0727197713610379,0.4888888888888889,9.96286757300018,0.2734767623577382,44,46,0
DOGE/USDT:USDT,1h,oos_warm,pen_5bp,entry_r,1.5,158,103,85,0.6518987341772152,0.0943060924755112,0.0479672512000478,0.5058823529411764,9.257178167115631,0.2647058823529418,43,42,0
DOGE/USDT:USDT,1h,oos_warm,pen_5bp,zone_height,1.5,158,103,86,0.6518987341772152,0.0846757875775018,0.0621372237080201,0.4767441860465116,8.146618396279495,0.2155275874144721,41,45,0
DOGE/USDT:USDT,1h,oos_warm,baseline,zone_height,2.0,158,107,84,0.6772151898734177,0.1183274347938087,0.1268578073319595,0.4166666666666667,9.531295274364451,0.3266992617323883,35,49,0
DOGE/USDT:USDT,1h,oos_warm,baseline,zone_height,3.0,158,107,79,0.6772151898734177,0.1083805066937482,0.1306731575685144,0.3164556962025316,7.893609763539642,0.2655936544763703,25,54,0
DOGE/USDT:USDT,1h,oos,baseline,zone_height,1.0,158,107,93,0.6772151898734177,0.0762376892158563,0.0861250791538471,0.5913978494623656,8.34433190262563,0.2486636502091154,55,38,0
DOGE/USDT:USDT,1h,oos,baseline,entry_r,1.5,158,107,89,0.6772151898734177,0.0941773437112928,0.0587096883519338,0.5056179775280899,8.822375967060712,0.2640449438202252,45,44,0
DOGE/USDT:USDT,1h,oos,baseline,zone_height,1.5,158,107,90,0.6772151898734177,0.1129715520542164,0.0727197713610379,0.4888888888888889,9.96286757300018,0.2734767623577382,44,46,0
DOGE/USDT:USDT,1h,oos,pen_5bp,entry_r,1.5,158,103,85,0.6518987341772152,0.0943060924755112,0.0479672512000478,0.5058823529411764,9.257178167115631,0.2647058823529418,43,42,0
DOGE/USDT:USDT,1h,oos,pen_5bp,zone_height,1.5,158,103,86,0.6518987341772152,0.0846757875775018,0.0621372237080201,0.4767441860465116,8.146618396279495,0.2155275874144721,41,45,0
DOGE/USDT:USDT,1h,oos,baseline,zone_height,2.0,158,107,84,0.6772151898734177,0.1183274347938087,0.1268578073319595,0.4166666666666667,9.531295274364451,0.3266992617323883,35,49,0
DOGE/USDT:USDT,1h,oos,baseline,zone_height,3.0,158,107,79,0.6772151898734177,0.1083805066937482,0.1306731575685144,0.3164556962025316,7.893609763539642,0.2655936544763703,25,54,0
LINK/USDT:USDT,1h,full,baseline,zone_height,1.0,503,329,280,0.6540755467196819,0.9709099269342044,0.066891229774581,0.6392857142857142,23.849163850324175,0.4059119211921757,179,101,0
LINK/USDT:USDT,1h,full,baseline,entry_r,1.5,503,329,266,0.6540755467196819,0.891616080816185,0.0605581669363875,0.5488721804511278,20.23046331712463,0.3721804511278196,146,120,0
LINK/USDT:USDT,1h,full,baseline,zone_height,1.5,503,329,264,0.6540755467196819,0.9389382131279624,0.0616106976162371,0.5189393939393939,19.682437432375536,0.3838485277782679,137,127,0
LINK/USDT:USDT,1h,full,pen_5bp,entry_r,1.5,503,314,254,0.6242544731610338,0.7446150732738872,0.0605581669363875,0.5393700787401575,18.429488277103346,0.3484251968503939,137,117,0
LINK/USDT:USDT,1h,full,pen_5bp,zone_height,1.5,503,314,252,0.6242544731610338,0.781143621310376,0.0725443908877119,0.5079365079365079,17.91006985798437,0.3544015850324047,128,124,0
LINK/USDT:USDT,1h,full,baseline,zone_height,2.0,503,329,255,0.6540755467196819,0.8460721309116951,0.1000015198602548,0.4274509803921568,16.00103575146904,0.3839010193249101,109,146,0
LINK/USDT:USDT,1h,full,baseline,zone_height,3.0,503,329,244,0.6540755467196819,0.7327113494049292,0.1229424349367747,0.3237704918032787,12.585452235006631,0.3640626173488455,79,165,0
LINK/USDT:USDT,1h,is,baseline,zone_height,1.0,335,220,184,0.6567164179104478,0.7768228152919648,0.0541155674905572,0.6739130434782609,30.98060155984466,0.4619634962556114,124,60,0
LINK/USDT:USDT,1h,is,baseline,entry_r,1.5,335,220,174,0.6567164179104478,0.7202269154666399,0.0605581669363875,0.5804597701149425,26.17298600199897,0.4511494252873568,101,73,0
LINK/USDT:USDT,1h,is,baseline,zone_height,1.5,335,220,173,0.6567164179104478,0.8246967193990262,0.0605581669363875,0.5549132947976878,26.61228506638795,0.489867825248651,96,77,0
LINK/USDT:USDT,1h,is,pen_5bp,entry_r,1.5,335,209,166,0.6238805970149254,0.6718350584338626,0.0605581669363875,0.5783132530120482,25.76798955688504,0.445783132530121,96,70,0
LINK/USDT:USDT,1h,is,pen_5bp,zone_height,1.5,335,209,165,0.6238805970149254,0.7216441026007262,0.0605581669363873,0.5454545454545454,24.988577412574603,0.4605771048691904,90,75,0
LINK/USDT:USDT,1h,is,baseline,zone_height,2.0,335,220,168,0.6567164179104478,0.819006061898994,0.0869158903188282,0.4642857142857143,22.77970836798263,0.5049492354417016,78,90,0
LINK/USDT:USDT,1h,is,baseline,zone_height,3.0,335,220,161,0.6567164179104478,0.7084621052867329,0.1229424349367747,0.3540372670807453,17.91148530116012,0.4646315692741908,57,104,0
LINK/USDT:USDT,1h,oos_warm,baseline,zone_height,1.0,168,109,96,0.6488095238095238,0.1092326764221254,0.0668912297745807,0.5729166666666666,10.741047783246714,0.2984797356539239,55,41,0
LINK/USDT:USDT,1h,oos_warm,baseline,entry_r,1.5,168,109,92,0.6488095238095238,0.0996317194020017,0.05745764199138,0.4891304347826087,9.049319174247522,0.2228260869565209,45,47,0
LINK/USDT:USDT,1h,oos_warm,baseline,zone_height,1.5,168,109,91,0.6488095238095238,0.0626084831053791,0.0616106976162368,0.4505494505494505,5.876256741829509,0.1822953578620452,41,50,0
LINK/USDT:USDT,1h,oos_warm,pen_5bp,entry_r,1.5,168,105,88,0.625,0.0435330115090444,0.0586964580455829,0.4659090909090909,4.538433359108011,0.1647727272727271,41,47,0
LINK/USDT:USDT,1h,oos_warm,pen_5bp,zone_height,1.5,168,105,87,0.625,0.0345597087224756,0.0725443908877118,0.4367816091954023,3.6663895270988545,0.1530342198247076,38,49,0
LINK/USDT:USDT,1h,oos_warm,baseline,zone_height,2.0,168,109,87,0.6488095238095238,0.0148795925311238,0.1000015198602552,0.3563218390804598,1.791078696552482,0.1501527399269681,31,56,0
LINK/USDT:USDT,1h,oos_warm,baseline,zone_height,3.0,168,109,83,0.6488095238095238,0.0141936095879207,0.1065358186126944,0.2650602409638554,1.7086812343639648,0.1689830840960671,22,61,0
LINK/USDT:USDT,1h,oos,baseline,zone_height,1.0,162,105,92,0.6481481481481481,0.0466606688546546,0.0668912297745807,0.5543478260869565,5.324262214725631,0.1864544567088877,51,41,0
LINK/USDT:USDT,1h,oos,baseline,entry_r,1.5,162,105,88,0.6481481481481481,0.0488561780015094,0.0626651099044172,0.4659090909090909,5.008947877065326,0.1647727272727264,41,47,0
LINK/USDT:USDT,1h,oos,baseline,zone_height,1.5,162,105,88,0.6481481481481481,0.0435331781785622,0.06401457778698,0.4431818181818182,4.4249526484730355,0.1660459133890263,39,49,0
LINK/USDT:USDT,1h,oos,pen_5bp,entry_r,1.5,162,101,84,0.6234567901234568,-0.0046521696691352,0.0768051919652258,0.4404761904761904,0.054948577685965,0.101190476190476,37,47,0
LINK/USDT:USDT,1h,oos,pen_5bp,zone_height,1.5,162,101,84,0.6234567901234568,0.0159879184322198,0.0760079170512012,0.4285714285714285,2.0555061127818335,0.1349659516373544,36,48,0
LINK/USDT:USDT,1h,oos,baseline,zone_height,2.0,162,105,84,0.6481481481481481,-0.0129974699011643,0.1000015198602552,0.3452380952380952,-0.4546566164754063,0.1201687157622677,29,55,0
LINK/USDT:USDT,1h,oos,baseline,zone_height,3.0,162,105,80,0.6481481481481481,-0.0325857889531587,0.1227906149428418,0.25,-1.524602618424933,0.1133990200693746,20,60,0
LTC/USDT:USDT,1h,full,baseline,zone_height,1.0,457,303,247,0.6630196936542669,0.6544749825765576,0.0672170464796735,0.659919028340081,21.845950992235053,0.3782383038829127,163,84,0
LTC/USDT:USDT,1h,full,baseline,entry_r,1.5,457,303,242,0.6630196936542669,0.549485978278709,0.0858089221218954,0.5454545454545454,15.986859060031533,0.3636363636363633,132,110,0
LTC/USDT:USDT,1h,full,baseline,zone_height,1.5,457,303,242,0.6630196936542669,0.6918775088544444,0.0824936284150772,0.5330578512396694,17.749119913996147,0.4063771022591598,129,113,0
LTC/USDT:USDT,1h,full,pen_5bp,entry_r,1.5,457,284,229,0.6214442013129103,0.4820983567871977,0.0945422736213342,0.537117903930131,15.131476900111055,0.3427947598253272,123,106,0
LTC/USDT:USDT,1h,full,pen_5bp,zone_height,1.5,457,284,229,0.6214442013129103,0.5899243493052551,0.0830031116159245,0.5240174672489083,16.457622653325622,0.3848012169868183,120,109,0
LTC/USDT:USDT,1h,full,baseline,zone_height,2.0,457,303,235,0.6630196936542669,1.0792860192619682,0.0768991821929305,0.4808510638297872,20.860248571901035,0.5426055364309946,113,122,0
LTC/USDT:USDT,1h,full,baseline,zone_height,3.0,457,303,220,0.6630196936542669,1.0976944550973082,0.1141514499748005,0.3681818181818181,18.08829314225482,0.5967783703938628,81,139,0
LTC/USDT:USDT,1h,is,baseline,zone_height,1.0,295,193,162,0.6542372881355932,0.593285091444277,0.0542197364653701,0.7037037037037037,30.600078588420725,0.4645398514755671,114,48,0
LTC/USDT:USDT,1h,is,baseline,entry_r,1.5,295,193,158,0.6542372881355932,0.3963446677840053,0.0858089221218954,0.5632911392405063,18.158348909830515,0.4082278481012653,89,69,0
LTC/USDT:USDT,1h,is,baseline,zone_height,1.5,295,193,158,0.6542372881355932,0.4891423552747019,0.0824936284150772,0.5506329113924051,19.981064248172288,0.4440267101569533,87,71,0
LTC/USDT:USDT,1h,is,pen_5bp,entry_r,1.5,295,179,149,0.6067796610169491,0.3718942205050883,0.0845902465137752,0.5570469798657718,18.09647322209594,0.3926174496644291,83,66,0
LTC/USDT:USDT,1h,is,pen_5bp,zone_height,1.5,295,179,149,0.6067796610169491,0.4332912721366152,0.0715621951303747,0.5436241610738255,19.00682138900236,0.4220559463305105,81,68,0
LTC/USDT:USDT,1h,is,baseline,zone_height,2.0,295,193,152,0.6542372881355932,0.6932343960442755,0.0768991821929305,0.4934210526315789,22.459026533761698,0.5709590189577827,75,77,0
LTC/USDT:USDT,1h,is,baseline,zone_height,3.0,295,193,143,0.6542372881355932,0.6343477072282158,0.1141514499748005,0.3776223776223776,18.371017883200196,0.5946141148685089,54,89,0
LTC/USDT:USDT,1h,oos_warm,baseline,zone_height,1.0,162,110,85,0.6790123456790124,0.0384048601602195,0.0672170464796735,0.5764705882352941,5.168892010854607,0.2137577072945597,49,36,0
LTC/USDT:USDT,1h,oos_warm,baseline,entry_r,1.5,162,110,84,0.6790123456790124,0.1096730012495687,0.0795865087595633,0.5119047619047619,11.571274517041152,0.2797619047619049,43,41,0
LTC/USDT:USDT,1h,oos_warm,baseline,zone_height,1.5,162,110,84,0.6790123456790124,0.1361422249938919,0.0674401537160764,0.5,13.18123084736668,0.3355599826418814,42,42,0
LTC/USDT:USDT,1h,oos_warm,pen_5bp,entry_r,1.5,162,105,80,0.6481481481481481,0.0803299078273936,0.0945422736213342,0.5,9.14295104951584,0.2500000000000001,40,40,0
LTC/USDT:USDT,1h,oos_warm,pen_5bp,zone_height,1.5,162,105,80,0.6481481481481481,0.1092820979333428,0.0830031116159252,0.4875,11.27848952426964,0.3154142835841916,39,41,0
LTC/USDT:USDT,1h,oos_warm,baseline,zone_height,2.0,162,110,83,0.6790123456790124,0.2279965633344007,0.0588149354599179,0.4578313253012048,17.621940292785112,0.4906810865024192,38,45,0
LTC/USDT:USDT,1h,oos_warm,baseline,zone_height,3.0,162,110,77,0.6790123456790124,0.2835056125571396,0.0657631778735488,0.3506493506493506,17.443505272030887,0.6007977020838061,27,50,0
LTC/USDT:USDT,1h,oos,baseline,zone_height,1.0,162,110,85,0.6790123456790124,0.0384048601602195,0.0672170464796735,0.5764705882352941,5.168892010854607,0.2137577072945597,49,36,0
LTC/USDT:USDT,1h,oos,baseline,entry_r,1.5,162,110,84,0.6790123456790124,0.1096730012495687,0.0795865087595633,0.5119047619047619,11.571274517041152,0.2797619047619049,43,41,0
LTC/USDT:USDT,1h,oos,baseline,zone_height,1.5,162,110,84,0.6790123456790124,0.1361422249938919,0.0674401537160764,0.5,13.18123084736668,0.3355599826418814,42,42,0
LTC/USDT:USDT,1h,oos,pen_5bp,entry_r,1.5,162,105,80,0.6481481481481481,0.0803299078273936,0.0945422736213342,0.5,9.14295104951584,0.2500000000000001,40,40,0
LTC/USDT:USDT,1h,oos,pen_5bp,zone_height,1.5,162,105,80,0.6481481481481481,0.1092820979333428,0.0830031116159252,0.4875,11.27848952426964,0.3154142835841916,39,41,0
LTC/USDT:USDT,1h,oos,baseline,zone_height,2.0,162,110,83,0.6790123456790124,0.2279965633344007,0.0588149354599179,0.4578313253012048,17.621940292785112,0.4906810865024192,38,45,0
LTC/USDT:USDT,1h,oos,baseline,zone_height,3.0,162,110,77,0.6790123456790124,0.2835056125571396,0.0657631778735488,0.3506493506493506,17.443505272030887,0.6007977020838061,27,50,0
BTC/USDT:USDT,15m,full,baseline,zone_height,1.0,1910,1445,689,0.756544502617801,1.345804166552484,0.0646340590785224,0.7242380261248186,45.68353259688333,0.45097661535425654,499,190,0
BTC/USDT:USDT,15m,full,baseline,entry_r,1.5,1910,1445,658,0.756544502617801,1.4265348162462506,0.07786616736453142,0.574468085106383,36.492676342421504,0.43617021276595735,378,280,0
BTC/USDT:USDT,15m,full,baseline,zone_height,1.5,1910,1445,660,0.756544502617801,1.422641780062687,0.07387738196306831,0.5803030303030303,36.49280407097854,0.4449643980281832,383,277,0
BTC/USDT:USDT,15m,full,pen_5bp,entry_r,1.5,1910,1159,586,0.6068062827225131,0.9764056528121844,0.07636910374302769,0.5597269624573379,31.347801177010698,0.3993174061433445,328,258,0
BTC/USDT:USDT,15m,full,pen_5bp,zone_height,1.5,1910,1159,590,0.6068062827225131,0.9607820759112117,0.07919515932793188,0.5610169491525424,30.789300779824828,0.40372186605312993,331,259,0
BTC/USDT:USDT,15m,full,baseline,zone_height,2.0,1910,1445,642,0.756544502617801,1.9030961621973936,0.1049432933169301,0.5031152647975078,37.08740180312578,0.5030121270168779,323,319,0
BTC/USDT:USDT,15m,full,baseline,zone_height,3.0,1910,1445,613,0.756544502617801,2.899356788163462,0.1251547440116829,0.401305057096248,37.83408531022557,0.5932732838400122,246,367,0
BTC/USDT:USDT,15m,is,baseline,zone_height,1.0,1245,937,514,0.7526104417670683,1.3179108373364004,0.033579727707115106,0.754863813229572,59.110004391992334,0.5182554530294773,388,126,0
BTC/USDT:USDT,15m,is,baseline,entry_r,1.5,1245,937,484,0.7526104417670683,1.3068510163713027,0.07038482531685077,0.5991735537190083,44.989686435082085,0.49793388429752083,290,194,0
BTC/USDT:USDT,15m,is,baseline,zone_height,1.5,1245,937,486,0.7526104417670683,1.2801549926057123,0.07387738196306831,0.6008230452674898,44.27771032863454,0.5009043231843372,292,194,0
BTC/USDT:USDT,15m,is,pen_5bp,entry_r,1.5,1245,782,438,0.6281124497991968,0.9816693846098795,0.07636910374302769,0.58675799086758,40.558348441452154,0.46689497716894995,257,181,0
BTC/USDT:USDT,15m,is,pen_5bp,zone_height,1.5,1245,782,442,0.6281124497991968,0.9598142046219611,0.07919515932793188,0.583710407239819,39.42098414271428,0.4681988938087898,258,184,0
BTC/USDT:USDT,15m,is,baseline,zone_height,2.0,1245,937,468,0.7526104417670683,1.545825847772551,0.1049432933169301,0.5192307692307693,42.588716102273644,0.5559801939097976,243,225,0
BTC/USDT:USDT,15m,is,baseline,zone_height,3.0,1245,937,446,0.7526104417670683,2.3554535202039073,0.1251547440116829,0.4147982062780269,43.6700258816962,0.6508405284000061,185,261,0
BTC/USDT:USDT,15m,oos_warm,baseline,zone_height,1.0,665,508,175,0.7639097744360902,0.012033823202682651,0.06463405907852209,0.6342857142857142,3.188277774077546,0.2533690578396084,111,64,0
BTC/USDT:USDT,15m,oos_warm,baseline,entry_r,1.5,665,508,174,0.7639097744360902,0.05188189398689956,0.07786616736453107,0.5057471264367817,9.412474214427347,0.26436781609195303,88,86,0
BTC/USDT:USDT,15m,oos_warm,baseline,zone_height,1.5,665,508,174,0.7639097744360902,0.062489957006888475,0.0731091385269478,0.5229885057471264,11.318920587215839,0.28871840017823586,91,83,0
BTC/USDT:USDT,15m,oos_warm,pen_5bp,entry_r,1.5,665,377,148,0.5669172932330827,-0.002656210888948044,0.07279686885407906,0.4797297297297297,0.033983909069646885,0.1993243243243228,71,77,0
BTC/USDT:USDT,15m,oos_warm,pen_5bp,zone_height,1.5,665,377,148,0.5669172932330827,0.0004938586968943128,0.07408113843453969,0.49324324324324326,0.6695785167810172,0.2111620939720374,73,75,0
BTC/USDT:USDT,15m,oos_warm,baseline,zone_height,2.0,665,508,174,0.7639097744360902,0.1403357243534272,0.09750865711534344,0.45977011494252873,19.869741749873658,0.3605462919255769,80,94,0
BTC/USDT:USDT,15m,oos_warm,baseline,zone_height,3.0,665,508,167,0.7639097744360902,0.16209530684439452,0.08845479389811628,0.3652694610778443,19.027008790342048,0.43953082232050794,61,106,0
BTC/USDT:USDT,15m,oos,baseline,zone_height,1.0,663,506,173,0.7631975867269984,0.010659734425082933,0.06463405907852242,0.6358381502890174,2.9185034355533,0.25622823267569184,110,63,0
BTC/USDT:USDT,15m,oos,baseline,entry_r,1.5,663,506,172,0.7631975867269984,0.046079794584702904,0.07786616736453124,0.5058139534883721,8.595179344856454,0.26453488372092926,87,85,0
BTC/USDT:USDT,15m,oos,baseline,zone_height,1.5,663,506,172,0.7631975867269984,0.05646569066058637,0.07310913852694761,0.5232558139534884,10.502392623251767,0.2890630832991737,90,82,0
BTC/USDT:USDT,15m,oos,pen_5bp,entry_r,1.5,663,376,147,0.5671191553544495,0.0035990547455778143,0.0727968688540785,0.48299319727891155,1.313395268811873,0.20748299319727737,71,76,0
BTC/USDT:USDT,15m,oos,pen_5bp,zone_height,1.5,663,376,147,0.5671191553544495,0.006768881332206729,0.07408113843453965,0.4965986394557823,1.9735575544330308,0.21940129189021454,73,74,0
BTC/USDT:USDT,15m,oos,baseline,zone_height,2.0,663,506,172,0.7631975867269984,0.12899500324636337,0.0975086571153431,0.45930232558139533,18.789268594854676,0.358784029401028,79,93,0
BTC/USDT:USDT,15m,oos,baseline,zone_height,3.0,663,506,165,0.7631975867269984,0.1406851946894756,0.08845479389811664,0.36363636363636365,17.230021277666374,0.4325172407297848,60,105,0
ETH/USDT:USDT,15m,full,baseline,zone_height,1.0,1928,1373,844,0.7121369294605809,2.0332830825482704,0.05952390640942583,0.7014218009478673,41.903004269681226,0.4150284104351919,592,252,0
ETH/USDT:USDT,15m,full,baseline,entry_r,1.5,1928,1373,806,0.7121369294605809,2.4319116459826806,0.06716887238616706,0.5744416873449132,37.10115122491679,0.4361042183622828,463,343,0
ETH/USDT:USDT,15m,full,baseline,zone_height,1.5,1928,1373,804,0.7121369294605809,2.4229192364887995,0.06480200991861151,0.5696517412935324,36.346817850005245,0.4352688218353519,458,346,0
