scope,hold,floor,threshold,segment,num_trades,mean_net_r,se_net_r,fixed_return,fixed_mdd,compound_return,compound_mdd,compound_ruined
__all__,12,0.03,20.0,full,3109,0.10011138172259668,0.032415561517385665,3.1124628577555296,0.4336474424522253,12.894265980137943,0.857211953413091,False
__all__,12,0.03,20.0,is,2224,0.09662953726466109,0.039761380441958205,2.1490409087660587,0.4336474424522253,4.94404105696703,0.8537073569434476,False
__all__,12,0.03,20.0,oos_warm,885,0.10829048132246137,0.054530623311127194,0.9583707597037834,0.7256060147010293,1.3269256857501945,0.6362974635419112,False
__no15m__,12,0.03,20.0,full,2768,0.07822182538145513,0.034445956557380045,2.1651801265586887,0.5528959691971805,4.660776643222358,0.8431511309469308,False
__no15m__,12,0.03,20.0,is,1937,0.06051752153409359,0.04259566128445543,1.1722243921153979,0.5528959691971805,1.344920213276918,0.8418402546657013,False
__no15m__,12,0.03,20.0,oos_warm,831,0.11888141337636643,0.05738062599745817,0.9879045451576056,0.7260878834076491,1.4031266228669335,0.6362974635419112,False
15m,12,0.03,20.0,full,341,0.27779552234511473,0.09532781571307673,0.9472827311968408,0.10004471358723732,1.4544805166926094,0.1946185395070259,False
15m,12,0.03,20.0,is,287,0.3403541869862939,0.109968896690594,0.9768165166506633,0.06971132876037966,1.5348585522491986,0.13743843576439763,False
15m,12,0.03,20.0,oos_warm,54,-0.05469219528485579,0.13719368410126703,-0.029533785453821793,0.1080814261795483,-0.031709081157711205,0.1070648096880521,False
1h,12,0.03,20.0,full,486,0.15174077930043167,0.08400704704173886,0.7374601874000979,0.3612754444097609,0.9321034336966985,0.397998879661862,False
1h,12,0.03,20.0,is,357,0.22941644474026193,0.10687149777443314,0.8190167077227359,0.3612754444097609,1.117484072160964,0.397998879661862,False
1h,12,0.03,20.0,oos_warm,129,-0.0632221087772386,0.11108347462465844,-0.08155652032263838,0.26010306850532794,-0.08754759523413003,0.2351811895558934,False
2h,12,0.03,20.0,full,489,0.2099190452163877,0.08214773026795806,1.026504131108135,0.1749928591873755,1.5809116573744846,0.29537515550611515,False
2h,12,0.03,20.0,is,334,0.2517547603603698,0.10257038779854215,0.8408608996036335,0.12598087631803134,1.190155338260562,0.19078666014193102,False
2h,12,0.03,20.0,oos_warm,155,0.11976982677709717,0.13551751680302043,0.18564323150450113,0.226828943200451,0.17841488787926196,0.21096077180119632,False
3h,12,0.03,20.0,full,487,0.026456114925134513,0.06554655503899894,0.1288412796854037,0.3366044306193283,0.08207961511014328,0.3681424375555089,False
3h,12,0.03,20.0,is,331,0.049957118833398,0.08296545388769945,0.1653580633385454,0.3272863342603901,0.1371108601393063,0.34823797664225464,False
3h,12,0.03,20.0,oos_warm,156,-0.023408194649450136,0.10457662446199184,-0.03651678365314226,0.32464333360255115,-0.04839567271604639,0.2843330030444522,False
4h,12,0.03,20.0,full,447,0.019310870726085835,0.10304315196622194,0.08631959214560259,0.41040476255518343,-0.008998283246960725,0.44876842338334544,False
4h,12,0.03,20.0,is,311,-0.01139615259401331,0.13347100980826251,-0.03544203456738182,0.41040476255518343,-0.10554288949684709,0.4458771924015762,False
4h,12,0.03,20.0,oos_warm,136,0.08953060787719487,0.14729648391075884,0.1217616267129844,0.15779701764270215,0.10793654063030123,0.15168688886685466,False
6h,12,0.03,20.0,full,329,-0.05500345979972568,0.07933981080992139,-0.1809613827410972,0.5225266910418257,-0.19302930075282443,0.47668021777491787,False
6h,12,0.03,20.0,is,253,-0.1545164902630439,0.08528265354639546,-0.3909267203655007,0.5225266910418257,-0.33907616078307556,0.47668021777491787,False
6h,12,0.03,20.0,oos_warm,76,0.27627018108474166,0.1895208600540313,0.20996533762440373,0.08791321832928434,0.22097381175309194,0.10943336686380634,False
8h,12,0.03,20.0,full,267,0.1357970530816964,0.11930303223630392,0.3625781317281298,0.2452232750466976,0.3685599693667174,0.27386239991620964,False
8h,12,0.03,20.0,is,186,0.02450869522870932,0.13605731643136434,0.04558617312539903,0.2452232750466976,0.015124324052357307,0.27386239991620964,False
8h,12,0.03,20.0,oos_warm,81,0.37108229789320646,0.2340861059693837,0.3005766612934979,0.1352741923576536,0.32701332791686966,0.1740635966291768,False
12h,12,0.03,20.0,full,167,0.17061332536185672,0.16194383011451124,0.2849242533543004,0.1816402843865358,0.28368658584903006,0.227483234956533,False
12h,12,0.03,20.0,is,115,0.18066510058250207,0.19959329467875778,0.20776486566987762,0.1816402843865358,0.2002506381134299,0.227483234956533,False
12h,12,0.03,20.0,oos_warm,52,0.1461432784452637,0.2770388611545497,0.07599450479153713,0.138992237554591,0.06833207728872859,0.15888312055647869,False
1d,12,0.03,20.0,full,104,-0.126506168057867,0.15878507498390404,-0.13156641478018216,0.43797172698946385,-0.1348982863802084,0.3631833706333206,False
1d,12,0.03,20.0,is,61,-0.5493061137181409,0.12994060774344585,-0.3350767293680661,0.348533244292746,-0.28757186780901767,0.3019897716740435,False
1d,12,0.03,20.0,oos_warm,43,0.47327980136717274,0.31737053161611,0.2035103145878845,0.09128589895657369,0.21430032662983378,0.08766862787388952,False
1w,12,0.03,20.0,full,10,-0.1912194088887909,0.26329033371599336,-0.019121940888879307,0.043748063710931206,-0.0192647766221431,0.0430058996949233,False
1w,12,0.03,20.0,is,7,-0.2159874655859643,0.4436617691128815,-0.015119122591017553,0.043748063710931206,-0.015427557484109844,0.0430058996949233,False
1w,12,0.03,20.0,oos_warm,3,0.2842057539525679,0.33730766150493263,0.008526172618577244,0.001547337149659711,0.008516262383267748,0.001562948421452437,False
__all__,16,0.03,20.0,full,3109,0.10185474332456439,0.03482877675087746,3.1666639699606947,0.4638409457285998,12.611838698005302,0.8779858916054398,False
__all__,16,0.03,20.0,is,2224,0.09199990358236612,0.04220365915900807,2.04607785567181,0.4638409457285998,4.11504598246514,0.8779858916054398,False
__all__,16,0.03,20.0,oos_warm,885,0.11401909289380815,0.05997975670414726,1.0090689721102084,0.6598244858748065,1.3919194109117092,0.6430154381829913,False
__no15m__,16,0.03,20.0,full,2768,0.07758207951859537,0.037164139044146616,2.1474719610747273,0.5944338334883098,4.181621779695089,0.8675160819663077,False
__no15m__,16,0.03,20.0,is,1937,0.05329534157488096,0.04540913332713612,1.0323307663054377,0.5944338334883098,0.950837472208095,0.8675160819663077,False
__no15m__,16,0.03,20.0,oos_warm,831,0.12077305085326116,0.0630529668705442,1.0036240525906064,0.6753272050648607,1.3873929765385538,0.6430154381829913,False
15m,16,0.03,20.0,full,341,0.2988832870633369,0.09863712373510423,1.0191920088859794,0.09725900298485923,1.6269456314517448,0.19507977101550178,False
15m,16,0.03,20.0,is,287,0.35322198235762253,0.11315069992762714,1.013747089366376,0.08081418635617932,1.6219744367917732,0.16114639639284645,False
15m,16,0.03,20.0,oos_warm,54,0.010083184295559601,0.15834482995245094,0.005444919519602021,0.10317781777857515,0.001895973732700229,0.10292308643787396,False
1h,16,0.03,20.0,full,486,0.1848446959927296,0.10050905861731158,0.8983452225246662,0.34093901712093067,1.2012478462587786,0.38576127034625574,False
1h,16,0.03,20.0,is,357,0.27170747169006343,0.1277831693299132,0.9699956739335278,0.34093901712093067,1.3990447929547942,0.38576127034625574,False
1h,16,0.03,20.0,oos_warm,129,-0.05554298558826438,0.13384059395046852,-0.07165045140886206,0.25026578747351236,-0.08244820908591688,0.2307681473934745,False
2h,16,0.03,20.0,full,489,0.16834323571207047,0.08775874244116863,0.8231984226320244,0.23088976824230822,1.0853462185092444,0.366903721162692,False
2h,16,0.03,20.0,is,334,0.23335655395845473,0.11279565701483638,0.7794108902212389,0.12900997380540813,1.0372300882326306,0.1966601738288669,False
2h,16,0.03,20.0,oos_warm,155,0.02825002091018453,0.1323836018307245,0.04378753241078637,0.30788042802298066,0.02361840744181931,0.2765881927217171,False
3h,16,0.03,20.0,full,487,-0.017615244967883838,0.06968395001013364,-0.08578624299359427,0.49530996692257734,-0.1324403496645048,0.48773574821657006,False
3h,16,0.03,20.0,is,331,-0.013544790901734481,0.08729580927017146,-0.04483325788474146,0.46300538574822214,-0.08194007821253457,0.4553174858033595,False
3h,16,0.03,20.0,oos_warm,156,-0.02625191353131622,0.11447768031548972,-0.040952985108853035,0.3108392510271214,-0.055007598364218424,0.2721575425111086,False
4h,16,0.03,20.0,full,447,0.013890575436790426,0.09223045272705997,0.06209087220245357,0.497641094756219,-0.018638108426490385,0.48335970578540177,False
4h,16,0.03,20.0,is,311,-0.07888468665223086,0.10933838711894207,-0.2453313754884372,0.453428458079302,-0.25929001057915657,0.44639414457089743,False
4h,16,0.03,20.0,oos_warm,136,0.22604577036094936,0.17062229300358417,0.3074222476908899,0.15600004964344427,0.324893555628742,0.15168688886685444,False
6h,16,0.03,20.0,full,329,-0.02988261506559246,0.08946629270137567,-0.09831380356579944,0.47370816067964594,-0.13116993725705473,0.4481708725199125,False
6h,16,0.03,20.0,is,253,-0.1295597060233018,0.09694286792456966,-0.3277860562389543,0.47370816067964594,-0.3004680306532116,0.4481708725199125,False
6h,16,0.03,20.0,oos_warm,76,0.2996122525122655,0.21056516171388698,0.2277053119093213,0.10172598861853144,0.2398884068449494,0.12851115324406825,False
8h,16,0.03,20.0,full,267,0.13530328882900405,0.1379896052669613,0.3612597811734406,0.2063171942090346,0.34589467952906094,0.2388029026503834,False
8h,16,0.03,20.0,is,186,0.045389984829281825,0.1578258932828799,0.08442537178246434,0.2063171942090346,0.04495946789874439,0.2388029026503834,False
8h,16,0.03,20.0,oos_warm,81,0.3317269263369918,0.2739807510402502,0.26869881033296306,0.14713842071648453,0.27782446822753437,0.19681568949958173,False
12h,16,0.03,20.0,full,167,0.20617293005573076,0.180996011430552,0.3443087931930713,0.18459803299987754,0.3509122633720825,0.24502075429819048,False
12h,16,0.03,20.0,is,115,0.24873561228460517,0.2322563503717281,0.28604595412729705,0.18459803299987754,0.28694306671615033,0.24502075429819048,False
12h,16,0.03,20.0,oos_warm,52,0.12037702144704202,0.2776804716070649,0.0625960511524617,0.145347631301055,0.05404940802037017,0.15923175952507873,False
1d,16,0.03,20.0,full,104,-0.1501235655873274,0.167148686900056,-0.15612850821082047,0.45291895086549516,-0.1570340146547592,0.3721423847640991,False
1d,16,0.03,20.0,is,61,-0.5766812215959258,0.1292354043365696,-0.3517755451735144,0.36324876221363656,-0.29940961885624706,0.3118096840485357,False
1d,16,0.03,20.0,oos_warm,43,0.45499310921556774,0.34205622439521843,0.19564703696269437,0.09128589895657369,0.2032223222492031,0.08766862787388952,False
1w,16,0.03,20.0,full,10,1.0121751815922138,1.058729692176521,0.10121751815922142,0.04372973605340802,0.10070188877468933,0.04298829857833708,False
1w,16,0.03,20.0,is,7,-0.21572564190706073,0.44364863572352803,-0.015100794933494366,0.04372973605340802,-0.015409449144316745,0.04298829857833708,False
1w,16,0.03,20.0,oos_warm,3,0.34568328830652123,0.28888098705065346,0.010370498649195703,0.0015445170094701144,0.010381266010611734,0.001562948421452326,False
__all__,24,0.03,20.0,full,3109,0.09368999243988227,0.03733493453300906,2.912821864955937,0.510571784053625,8.748587695007348,0.9062738986901608,False
__all__,24,0.03,20.0,is,2224,0.09270367053465493,0.04527015558009835,2.0617296326907253,0.510571784053625,3.89071226110927,0.9062738986901608,False
__all__,24,0.03,20.0,oos_warm,885,0.07579882212095022,0.06287369962064256,0.6708195757704114,0.6744558280036628,0.6834850222694404,0.6561000812545317,False
__no15m__,24,0.03,20.0,full,2768,0.07368216836049091,0.04029702967665403,2.0395224202183897,0.6273300915596713,3.278941820977411,0.89508019491,False
__no15m__,24,0.03,20.0,is,1937,0.06079663450591569,0.04950055663595231,1.1776308103795818,0.6273300915596713,1.1143321736608045,0.89508019491,False
__no15m__,24,0.03,20.0,oos_warm,831,0.08202394143730464,0.06598890024169551,0.6816189533440036,0.6887657481356504,0.7092391415888435,0.6561000812545317,False
15m,24,0.03,20.0,full,341,0.2560995439113019,0.09387150071267246,0.8732994447375402,0.15312173866218337,1.278270680665742,0.2821140962045753,False
15m,24,0.03,20.0,is,287,0.30804837014325165,0.10633243193636434,0.8840988223111332,0.11082869410666973,1.313123889441345,0.21238562207777345,False
15m,24,0.03,20.0,oos_warm,54,-0.01999884735850502,0.17603515744799297,-0.010799377573592506,0.13309304690601187,-0.015067592762625592,0.1304309955782953,False
1h,24,0.03,20.0,full,486,0.23617621193993024,0.1181720929790149,1.1478163900280647,0.35978157288003676,1.717264852798614,0.38227080945303016,False
1h,24,0.03,20.0,is,357,0.33214971977019353,0.1504369202412122,1.1857744995795922,0.35978157288003676,1.8775261952299838,0.38227080945303016,False
1h,24,0.03,20.0,oos_warm,129,-0.029424891125217192,0.15621892829436945,-0.037958109551530894,0.26411267901944646,-0.05569413849195626,0.2469693766800597,False
2h,24,0.03,20.0,full,489,0.10796015669676438,0.08605485916307119,0.5279251662471764,0.20606289195146876,0.5572358910135056,0.3120449540626751,False
2h,24,0.03,20.0,is,334,0.18198766605667913,0.1116987267557589,0.6078388046293064,0.20414203897985417,0.7181082652355644,0.28985529414670885,False
2h,24,0.03,20.0,oos_warm,155,-0.05155718605298717,0.1251270329633639,-0.07991363838212961,0.2498543022293569,-0.09363343246591205,0.2322099099124192,False
3h,24,0.03,20.0,full,487,0.0143349417097201,0.07828622011951233,0.06981116612633609,0.4447272102711426,-0.0007953323035376769,0.45355802352608476,False
3h,24,0.03,20.0,is,331,0.024324817861864165,0.0987510858213431,0.08051514712276853,0.4447272102711426,0.029204906864936042,0.44476825152320043,False
3h,24,0.03,20.0,oos_warm,156,-0.006861526279764986,0.12622778166669024,-0.01070398099643366,0.3681919997747455,-0.029148946889359317,0.318556911856437,False
4h,24,0.03,20.0,full,447,0.021270895267121274,0.09552936462120092,0.09508090184403173,0.46954259157595035,0.007590935980495983,0.4311999898088301,False
4h,24,0.03,20.0,is,311,-0.09954953834207965,0.10895761602545441,-0.30959906424386785,0.46954259157595035,-0.30566176221215724,0.4294228708339973,False
4h,24,0.03,20.0,oos_warm,136,0.2955932151348164,0.18935496590082568,0.40200677258335027,0.14629186069190658,0.447399903396714,0.1575420949751427,False
6h,24,0.03,20.0,full,329,-0.03764223078323766,0.10283773571212475,-0.12384293927685208,0.48563718306831616,-0.1638861708827961,0.4984232860823483,False
6h,24,0.03,20.0,is,253,-0.09709066884666184,0.11345351741509581,-0.24563939218205477,0.4759108352338999,-0.24827077321950508,0.4912550430088527,False
6h,24,0.03,20.0,oos_warm,76,0.1565234393269944,0.23509769354414747,0.11895781388851545,0.12435366835031703,0.10919589564577814,0.14846194687952752,False
8h,24,0.03,20.0,full,267,0.09170445799774618,0.14281684385709684,0.24485090285398425,0.25078985520692454,0.19333663426477665,0.2962998590075061,False
8h,24,0.03,20.0,is,186,0.055611286569626904,0.17839122425171083,0.10343699301950693,0.25078985520692454,0.053953306866399764,0.2962998590075061,False
8h,24,0.03,20.0,oos_warm,81,0.16688620588954575,0.2325550558435119,0.13517782677053303,0.17156619262409256,0.12535029728188718,0.2000885652351584,False
12h,24,0.03,20.0,full,167,0.12247365893384933,0.18219801549881404,0.20453101041952926,0.20261063559542725,0.17399709191876545,0.26289422824813646,False
12h,24,0.03,20.0,is,115,0.18940952784963608,0.23259494857617335,0.21782095702708215,0.19454588772969506,0.20177962492570845,0.24666503392215888,False
12h,24,0.03,20.0,oos_warm,52,0.011503465125152422,0.2916464537385435,0.005981801865079017,0.16474676631980256,-0.004882063069859721,0.1745621710212173,False
1d,24,0.03,20.0,full,104,-0.19780051495318313,0.183897667646289,-0.20571253555131086,0.4732917763968044,-0.20019498942713654,0.3827827524784245,False
1d,24,0.03,20.0,is,61,-0.5851420504516167,0.13277490019344798,-0.35693665077548586,0.3629388032903247,-0.30315769649376756,0.3096618049762053,False
1d,24,0.03,20.0,oos_warm,43,0.3516839888934319,0.39064662389965643,0.15122411522417645,0.11139267757831384,0.14775610858951027,0.10592047206615707,False
1w,24,0.03,20.0,full,10,1.678518713999912,1.6270399118570518,0.16785187139999125,0.04541991104461662,0.16832021667348207,0.04461147202719051,False
1w,24,0.03,20.0,is,7,-0.23987099892432687,0.44550585104479373,-0.01679096992470297,0.04541991104461662,-0.017079398673425672,0.04461147202719051,False
1w,24,0.03,20.0,oos_warm,3,-0.10512160191856838,0.189731725818562,-0.0031536480575570236,0.0056007457780155034,-0.0031611167472286317,0.0056081961332533625,False
__all__,4,0.03,25.0,full,4679,0.10076348693310094,0.024103622619447356,4.714723553599766,0.4693894001348179,60.902925284486656,0.7629925310728096,False
__all__,4,0.03,25.0,is,3432,0.109025093375353,0.03005686219993289,3.741741204642108,0.4693894001348179,24.9129823472017,0.7629925310728096,False
__all__,4,0.03,25.0,oos_warm,1247,0.07893540751425895,0.03659286378962521,0.9843245317028089,0.5541456003166059,1.41580605587747,0.6640114795000711,False
__no15m__,4,0.03,25.0,full,4153,0.08446448945226909,0.025756155339074525,3.507810246952732,0.6368648553806227,18.687064797077532,0.7510164385944345,False
__no15m__,4,0.03,25.0,is,2972,0.08238326451597541,0.032634889578066185,2.4484306214147997,0.6368648553806227,6.543395943974607,0.7510164385944345,False
__no15m__,4,0.03,25.0,oos_warm,1181,0.09066230383429943,0.03823401924201301,1.070721808283079,0.5342032642103113,1.6392611140263136,0.6605236936245316,False
15m,4,0.03,25.0,full,529,0.2418154109374418,0.06747345679063127,1.2792035238590693,0.06831599826939583,2.3789576242077315,0.15290252146044414,False
15m,4,0.03,25.0,is,461,0.28817238922745764,0.07571274510139185,1.328474714338582,0.05831972033068311,2.558232387544482,0.0831380959342044,False
15m,4,0.03,25.0,oos_warm,68,-0.07245763305810704,0.1029533424868802,-0.04927119047951278,0.14895014494159375,-0.05038309582148026,0.14330851672843448,False
1h,4,0.03,25.0,full,789,0.10700822484184742,0.06672951006526615,0.8442948940021766,0.45066832639200605,1.059302170428643,0.47128242829864586,False
1h,4,0.03,25.0,is,605,0.15188195874193386,0.08449531074236943,0.9188858503886996,0.45066832639200605,1.2358652348916044,0.47128242829864586,False
1h,4,0.03,25.0,oos_warm,184,-0.04053856325354536,0.06770269602305341,-0.07459095638652391,0.1888133360003238,-0.07896856291140453,0.1745093287142343,False
2h,4,0.03,25.0,full,722,0.06001037252626663,0.04186303011373684,0.4332748896396452,0.18335472445628376,0.47428782092376975,0.25285693116916996,False
2h,4,0.03,25.0,is,511,0.07106444252331284,0.04995477651910548,0.36313930129412775,0.10509545604879955,0.3923545278178697,0.15189068658342686,False
2h,4,0.03,25.0,oos_warm,211,0.03323961532962851,0.07685584009265536,0.07013558834551747,0.20704838256151226,0.058845137117705226,0.21033057319972137,False
3h,4,0.03,25.0,full,725,0.06271807820625044,0.04538871072206797,0.4547060669953129,0.26147425424966175,0.4942412949836461,0.298626347063328,False
3h,4,0.03,25.0,is,520,0.04587754579018279,0.054047945650156304,0.2385632381089482,0.26147425424966175,0.22148672282645943,0.298626347063328,False
3h,4,0.03,25.0,oos_warm,205,0.10543552628603178,0.08362814883289878,0.2161428288863647,0.24165898596032487,0.22329720582311907,0.2762998238013723,False
4h,4,0.03,25.0,full,672,0.04822355080472952,0.05793107918000597,0.3240622614077806,0.25763257743091383,0.28540848426651144,0.29109970844246313,False
4h,4,0.03,25.0,is,477,0.029525036629360152,0.0673087039345526,0.14083442472204677,0.25763257743091383,0.09557887924521324,0.29109970844246313,False
4h,4,0.03,25.0,oos_warm,195,0.09396299317217151,0.11311559268444721,0.1832278366857336,0.24318041473633456,0.1732687701611031,0.24644027222836418,False
6h,4,0.03,25.0,full,491,0.13551422768884044,0.09689770447169507,0.6653748579522054,0.17437347602161413,0.7598217107809184,0.2341660769850924,False
6h,4,0.03,25.0,is,357,0.05946046913588403,0.12075463658586943,0.21227387481510562,0.17437347602161413,0.1412802937944675,0.2341660769850924,False
6h,4,0.03,25.0,oos_warm,134,0.33813506204261234,0.1494683899469575,0.45310098313709957,0.06814191307866801,0.5419715212377478,0.09793840399986131,False
8h,4,0.03,25.0,full,387,0.23187053829444276,0.11179758667909916,0.8973389831994936,0.12160058266798668,1.2512836452483884,0.18551602836950898,False
8h,4,0.03,25.0,is,264,0.25553976769489795,0.15483008183144828,0.6746249867145311,0.12160058266798668,0.8202536727382994,0.18551602836950898,False
8h,4,0.03,25.0,oos_warm,123,0.1810682898251727,0.11607071953895291,0.22271399648496248,0.13107634825929926,0.23679665036009312,0.16125961662676302,False
12h,4,0.03,25.0,full,251,0.12669251808999468,0.11660683047505462,0.3179982204058851,0.16796920372339053,0.319674678570915,0.22297375392784025,False
12h,4,0.03,25.0,is,172,0.14961705751316068,0.15494662741359463,0.25734133892263533,0.16796920372339053,0.2510474104135443,0.22297375392784025,False
12h,4,0.03,25.0,oos_warm,79,0.07678086263702551,0.15434705221950581,0.06065688148324999,0.09748562669028116,0.05485584925569387,0.10067208022283536,False
1d,4,0.03,25.0,full,154,-0.07537380478021428,0.10834531984509792,-0.11607565936152908,0.35523618124276524,-0.12172508944131999,0.31821043688374484,False
1d,4,0.03,25.0,is,97,-0.2339045990933717,0.11935126378443495,-0.22688746112056968,0.2737607648040222,-0.2084308425498953,0.25596976768094026,False
1d,4,0.03,25.0,oos_warm,57,0.19440666975270302,0.20743859744231313,0.1108118017590407,0.10002257196116082,0.10953654812408553,0.09698676666093842,False
1w,4,0.03,25.0,full,12,0.186178213226186,0.29577562231652793,0.02234138558714238,0.023147720545307005,0.021985959007284617,0.02298357418597652,False
1w,4,0.03,25.0,is,9,0.2821880451131115,0.42650725855096405,0.025396924060180126,0.023147720545307005,0.025020280712594323,0.02298357418597652,False
1w,4,0.03,25.0,oos_warm,3,0.27622147573670836,0.3179408705890357,0.00828664427210124,0.0033912922110015398,0.008279095418553206,0.0034310302694051664,False
__all__,8,0.03,25.0,full,4674,0.10575040274823175,0.02553523341913955,4.942773824452312,0.39468567370146157,70.70236108726144,0.7986782627777532,False
__all__,8,0.03,25.0,is,3427,0.112372073708448,0.031288411367387386,3.8509909659884958,0.39468567370146157,26.529604248307802,0.7986782627777532,False
__all__,8,0.03,25.0,oos_warm,1247,0.08677595239845257,0.042001874856890206,1.0820961264087021,0.6784850995563458,1.5802322938479727,0.6869431010720296,False
__no15m__,8,0.03,25.0,full,4149,0.08303020183080471,0.027188797881383325,3.444923073960103,0.5135631204412903,16.241646846636314,0.8036230949515566,False
__no15m__,8,0.03,25.0,is,2968,0.07671800898124513,0.03376614468840762,2.276990506563368,0.5135631204412903,5.1150075813813425,0.8036230949515566,False
__no15m__,8,0.03,25.0,oos_warm,1181,0.09807331374611362,0.043815197588939404,1.1582458353416025,0.6524883289225989,1.793232352032712,0.6836933607871636,False
15m,8,0.03,25.0,full,529,0.29120346234835426,0.07343374929881688,1.5404663158227905,0.07329333071463373,3.3380553560079242,0.17668224679569333,False
15m,8,0.03,25.0,is,461,0.3424085288106655,0.08199274640761256,1.5785033178171655,0.0539173084467468,3.522245850244256,0.09418553153557896,False
15m,8,0.03,25.0,oos_warm,68,-0.05593676763878578,0.12496879192511995,-0.03803700199437421,0.18362706977914456,-0.040729871912289495,0.17668224679569322,False
1h,8,0.03,25.0,full,789,0.1200240431106467,0.06526879027021794,0.9469897001430034,0.4045632862556241,1.281980190912635,0.49844621657893295,False
1h,8,0.03,25.0,is,605,0.1605584484652547,0.08109514557738973,0.9713786132147921,0.4045632862556241,1.3663021895673912,0.49844621657893295,False
1h,8,0.03,25.0,oos_warm,184,-0.01325484406075495,0.08463034334386844,-0.024388913071788587,0.21185999584926973,-0.035634501386388684,0.2000467806550552,False
2h,8,0.03,25.0,full,722,0.0904785733945166,0.05098223139536449,0.6532552999084071,0.17648633496455546,0.7981094700804994,0.26229638195139493,False
2h,8,0.03,25.0,is,511,0.10585584078760493,0.06020070002766973,0.540923346424659,0.10442652957474596,0.6396426436364171,0.16368918564457346,False
2h,8,0.03,25.0,oos_warm,211,0.053237892646326584,0.09597425590191824,0.11233195348374836,0.2234802420540476,0.0966471731258669,0.2235892445229024,False
3h,8,0.03,25.0,full,725,0.08436057491046714,0.05746447549479769,0.6116141681008891,0.20804910121829667,0.6958028691806315,0.2713823936185059,False
3h,8,0.03,25.0,is,520,0.0932876436903055,0.07102773743792945,0.48509574718959136,0.20804910121829667,0.5219346939855565,0.2713823936185059,False
3h,8,0.03,25.0,oos_warm,205,0.06171630288356023,0.09426806296756278,0.1265184209112986,0.2572777074480348,0.11424154786810048,0.2662021535393262,False
4h,8,0.03,25.0,full,672,0.05394372190618758,0.0714170750269527,0.3625018112095806,0.3117357395745741,0.28889712500710574,0.4077391779705898,False
4h,8,0.03,25.0,is,477,0.04982619378396752,0.08917940061949681,0.23767094434952485,0.3087748835898011,0.16536680428871242,0.39075002125473157,False
4h,8,0.03,25.0,oos_warm,195,0.06401582915900272,0.11428111398598899,0.12483086686005418,0.22726907281979503,0.10600123520232829,0.21969631644350307,False
6h,8,0.03,25.0,full,491,0.08467211894031139,0.09879724307242582,0.4157401039969322,0.2881530732708819,0.3650672180976644,0.3704595241811858,False
6h,8,0.03,25.0,is,357,0.034457366112047076,0.12373931484464946,0.12301279702001011,0.2881530732708819,0.03872894080015721,0.3704595241811858,False
6h,8,0.03,25.0,oos_warm,134,0.21845321416188088,0.14964826375746187,0.29272730697692206,0.07593563514533097,0.3141707759159207,0.09793840399986131,False
8h,8,0.03,25.0,full,387,0.18068111641072326,0.09716554986327032,0.6992359205094998,0.21040450789509757,0.8806572619003159,0.2776193708004756,False
8h,8,0.03,25.0,is,264,0.09866112280833154,0.12223159560246293,0.26046536421399513,0.21040450789509757,0.23547612783585503,0.2776193708004756,False
8h,8,0.03,25.0,oos_warm,123,0.3567240295085396,0.15647129870263268,0.43877055629550443,0.1194213830572397,0.5222125458584173,0.16043857026414088,False
12h,8,0.03,25.0,full,251,0.06204707366535583,0.10316131124211453,0.15573815490004228,0.2119459084989298,0.13100486066635364,0.22638233033028077,False
12h,8,0.03,25.0,is,172,-0.0011542647570873868,0.11882482501389587,-0.0019853353821911446,0.2119459084989298,-0.022077386728474147,0.22638233033028077,False
12h,8,0.03,25.0,oos_warm,79,0.1934584343883322,0.1994966390877478,0.1528321631667826,0.12583858619699873,0.15118393870246716,0.1419152735809699,False
1d,8,0.03,25.0,full,154,-0.06826920309965794,0.12426749292776859,-0.10513457277347282,0.36174349240850123,-0.11579177739853108,0.3354953234931879,False
1d,8,0.03,25.0,is,97,-0.21751952211877282,0.13734605984421197,-0.21099393645520892,0.3060706370531028,-0.19740312612049804,0.29175815996025145,False
1d,8,0.03,25.0,oos_warm,57,0.18571818189778308,0.23901640513744996,0.10585936368173643,0.09917447420557568,0.10168410989128729,0.0969867666609383,False
1w,8,0.03,25.0,full,12,0.06229328526227276,0.28805295493620825,0.007475194231472804,0.03402794929778297,0.006951237993390258,0.03369821473550583,False
1w,8,0.03,25.0,is,9,0.0031105737152411863,0.3678844889597095,0.0002799516343716668,0.03402794929778297,-0.00020591816553083842,0.03369821473550583,False
1w,8,0.03,25.0,oos_warm,3,0.07999458858060779,0.1608243311593868,0.0023998376574183578,0.0015567792383587298,0.0023939975046991524,0.001562948421452326,False
__all__,12,0.03,25.0,full,4674,0.10553643271626477,0.027530854250661103,4.93277286515818,0.3677240906729129,62.52316896581395,0.8820708623375445,False
__all__,12,0.03,25.0,is,3427,0.10501737423091909,0.0333104717310716,3.5989454148935724,0.3677240906729129,18.86573978808591,0.8820708623375445,False
__all__,12,0.03,25.0,oos_warm,1247,0.1066897242441685,0.04757462582268876,1.3304208613247854,0.713840076477682,2.1883567379139044,0.6952592065090558,False
__no15m__,12,0.03,25.0,full,4149,0.07623698663150129,0.028843295088649027,3.163072575340994,0.5231418741811588,11.009285368851593,0.8797585296071536,False
__no15m__,12,0.03,25.0,is,2968,0.058894140638362937,0.03510019083020196,1.74797809414662,0.5231418741811588,2.45232866073441,0.8797585296071536,False
