scope,arm,sizing_mode,multiple,segment,exclude_symbol,num_cells,num_trades,win_rate,total_return,max_drawdown,peak_concurrency,max_concurrent_risk,max_open_notional_ratio,liquidation_events,clamped_entries,skipped_cell_busy,skipped_notional
1h,book,fixed_notional,3.0,full,TRX,5,621,0.5829307568438004,1.5633696263968941,0.05035049535626313,4.0,0.04781392821456402,2.0,0.0,0.0,136.0,0.0
1h,book,fixed_notional,5.0,full,TRX,5,621,0.5829307568438004,3.727072897065166,0.08277741635909673,4.0,0.07968988035760667,3.3333333333333335,0.0,0.0,136.0,0.0
1h,isolated,risk_pct,1.0,full,XRP,5,577,0.5842931621670513,0.30400726095543346,0.057786576139147464,,,,,,,
1h,book,risk_pct,1.0,full,XRP,5,533,0.5853658536585366,2.0847862773395827,0.05938487529318705,2.0,0.02,1.0000000000000002,0.0,402.0,101.0,61.0
1h,book,risk_pct,2.0,full,XRP,5,530,0.5849056603773585,8.09408515178584,0.11594081662204253,2.0,0.04,2.0000000000000004,0.0,399.0,100.0,65.0
1h,book,risk_pct,3.0,full,XRP,5,532,0.5845864661654135,24.634266791381286,0.16976255876152227,2.0,0.06,3.000000000000001,0.0,401.0,100.0,63.0
1h,book,risk_pct,5.0,full,XRP,5,531,0.583804143126177,168.54599745547745,0.2695765806392508,2.0,0.1,5.000000000000001,0.0,400.0,103.0,61.0
1h,book,fixed_notional,1.0,full,XRP,5,577,0.584055459272097,0.30839419378710153,0.018658767022716637,4.0,0.011660341542826328,0.6660428120730308,0.0,0.0,110.0,0.0
1h,book,fixed_notional,2.0,full,XRP,5,577,0.584055459272097,0.7075344991142414,0.037149826131370335,4.0,0.02330323993327311,1.3308425765689373,0.0,0.0,110.0,0.0
1h,book,fixed_notional,3.0,full,XRP,5,577,0.584055459272097,1.2227914258434962,0.05547035562034196,4.0,0.03492879274402999,1.9944062467890948,0.0,0.0,110.0,0.0
1h,book,fixed_notional,5.0,full,XRP,5,577,0.584055459272097,2.7383123171727553,0.09158912692279132,4.0,0.05812824829210097,3.317852859270705,0.0,0.0,110.0,0.0
1h,isolated,risk_pct,1.0,is,,6,456,0.5829884644099995,0.1979243780885337,0.045443986196441945,,,,,,,
1h,book,risk_pct,1.0,is,,6,416,0.5817307692307693,1.4718532726210902,0.09608503205036453,2.0,0.020000000000000004,1.0000000000000002,0.0,298.0,85.0,52.0
1h,book,risk_pct,2.0,is,,6,417,0.580335731414868,4.886881758334378,0.1848993581203457,2.0,0.04,2.0000000000000004,0.0,299.0,85.0,51.0
1h,book,risk_pct,3.0,is,,6,420,0.580952380952381,12.513555078744655,0.26675004844156186,2.0,0.06,3.0000000000000004,0.0,302.0,85.0,48.0
1h,book,risk_pct,5.0,is,,6,416,0.5817307692307693,62.86449700663715,0.41088077551712854,2.0,0.1,5.000000000000001,0.0,298.0,85.0,52.0
1h,book,fixed_notional,1.0,is,,6,456,0.581140350877193,0.24741808535332038,0.018888791430044582,4.0,0.015937976071521337,0.6666666666666666,0.0,0.0,92.0,0.0
1h,book,fixed_notional,2.0,is,,6,456,0.581140350877193,0.5526592070484697,0.037488216125849405,4.0,0.03187595214304267,1.3333333333333333,0.0,0.0,92.0,0.0
1h,book,fixed_notional,3.0,is,,6,456,0.581140350877193,0.9284023975675915,0.05580171793609438,4.0,0.04781392821456401,2.0,0.0,0.0,92.0,0.0
1h,book,fixed_notional,5.0,is,,6,456,0.581140350877193,1.9555169178104939,0.09158457844169458,4.0,0.07968988035760668,3.3333333333333335,0.0,0.0,92.0,0.0
1h,isolated,risk_pct,1.0,is,BNB,5,392,0.5870861572919994,0.2066477404712103,0.04893985620217428,,,,,,,
1h,book,risk_pct,1.0,is,BNB,5,365,0.5835616438356165,1.1456771892344422,0.09404817478724323,2.0,0.02,1.0000000000000002,0.0,255.0,74.0,35.0
1h,book,risk_pct,2.0,is,BNB,5,366,0.5819672131147541,3.4503147345839613,0.1814791759882683,2.0,0.04,2.0000000000000004,0.0,256.0,74.0,33.0
1h,book,risk_pct,3.0,is,BNB,5,365,0.5835616438356165,7.925444798197213,0.2624771240134115,2.0,0.06,3.0000000000000004,0.0,255.0,74.0,35.0
1h,book,risk_pct,5.0,is,BNB,5,365,0.5835616438356165,31.499893808896537,0.406076737308162,2.0,0.1,5.000000000000001,0.0,255.0,74.0,35.0
1h,book,fixed_notional,1.0,is,BNB,5,392,0.5841836734693877,0.21612574586595729,0.01592285112182028,3.0,0.015937976071521337,0.5,0.0,0.0,78.0,0.0
1h,book,fixed_notional,2.0,is,BNB,5,392,0.5841836734693877,0.47582782024646586,0.03168808037364045,3.0,0.03187595214304266,1.0,0.0,0.0,78.0,0.0
1h,book,fixed_notional,3.0,is,BNB,5,392,0.5841836734693877,0.7872188557477013,0.04729583200752737,3.0,0.04781392821456401,1.5,0.0,0.0,78.0,0.0
1h,book,fixed_notional,5.0,is,BNB,5,392,0.5841836734693877,1.604591787009184,0.07803958995128939,3.0,0.07968988035760668,2.5,0.0,0.0,78.0,0.0
1h,isolated,risk_pct,1.0,is,BTC,5,382,0.5779645356703778,0.20311851054966495,0.04435670869965329,,,,,,,
1h,book,risk_pct,1.0,is,BTC,5,364,0.5796703296703297,1.3696653691603196,0.06652638428048294,2.0,0.02,1.0000000000000002,0.0,247.0,79.0,23.0
1h,book,risk_pct,2.0,is,BTC,5,365,0.5780821917808219,4.420028440364992,0.1294648981020552,3.0,0.04,2.0000000000000004,0.0,248.0,79.0,22.0
1h,book,risk_pct,3.0,is,BTC,5,364,0.5796703296703297,10.971078972790826,0.18895240282297568,2.0,0.06,3.000000000000001,0.0,247.0,79.0,23.0
1h,book,risk_pct,5.0,is,BTC,5,364,0.5796703296703297,51.66648807167557,0.29811323142227475,2.0,0.1,5.000000000000001,0.0,247.0,79.0,23.0
1h,book,fixed_notional,1.0,is,BTC,5,382,0.5759162303664922,0.2130017513627825,0.016460718484189587,4.0,0.015937976071521334,0.6666666666666666,0.0,0.0,83.0,0.0
1h,book,fixed_notional,2.0,is,BTC,5,382,0.5759162303664922,0.4684405468859193,0.03282544034121535,4.0,0.03187595214304267,1.3333333333333333,0.0,0.0,83.0,0.0
1h,book,fixed_notional,3.0,is,BTC,5,382,0.5759162303664922,0.774148149256099,0.049090587697973774,4.0,0.04781392821456401,2.0000000000000004,0.0,0.0,83.0,0.0
1h,book,fixed_notional,5.0,is,BTC,5,382,0.5759162303664922,1.5744953596743987,0.08130834426286704,4.0,0.07968988035760667,3.333333333333333,0.0,0.0,83.0,0.0
1h,isolated,risk_pct,1.0,is,ETH,5,377,0.5730038788109868,0.18856821220999934,0.04618712337497734,,,,,,,
1h,book,risk_pct,1.0,is,ETH,5,351,0.5698005698005698,1.0539416820042682,0.10646387300578661,2.0,0.020000000000000004,1.0000000000000002,0.0,245.0,76.0,33.0
1h,book,risk_pct,2.0,is,ETH,5,356,0.5730337078651685,3.0865009212748795,0.20327779910985255,3.0,0.04,2.0000000000000004,0.0,250.0,76.0,27.0
1h,book,risk_pct,3.0,is,ETH,5,357,0.5658263305322129,6.878342945603987,0.2911122257134528,2.0,0.06,3.000000000000001,0.0,251.0,77.0,26.0
1h,book,risk_pct,5.0,is,ETH,5,354,0.5734463276836158,25.67372165495105,0.44241035152497565,2.0,0.1,5.000000000000001,0.0,248.0,76.0,30.0
1h,book,fixed_notional,1.0,is,ETH,5,377,0.5702917771883289,0.18627673726823324,0.017987362408722604,4.0,0.012920173089970644,0.6666666666666666,0.0,0.0,79.0,0.0
1h,book,fixed_notional,2.0,is,ETH,5,377,0.5702917771883289,0.4046409447922133,0.03571790925184904,4.0,0.02584034617994128,1.3333333333333333,0.0,0.0,79.0,0.0
1h,book,fixed_notional,3.0,is,ETH,5,377,0.5702917771883289,0.660123209662877,0.053194384710936224,4.0,0.03876051926991193,2.0,0.0,0.0,79.0,0.0
1h,book,fixed_notional,5.0,is,ETH,5,377,0.5702917771883289,1.3061442542895028,0.08739599827153204,4.0,0.06460086544985322,3.3333333333333326,0.0,0.0,79.0,0.0
1h,isolated,risk_pct,1.0,is,SOL,5,359,0.5964933737868449,0.20128133836266734,0.03891480648223554,,,,,,,
1h,book,risk_pct,1.0,is,SOL,5,330,0.603030303030303,1.2015005719150003,0.09422885730755678,2.0,0.02,1.0000000000000002,0.0,251.0,59.0,37.0
1h,book,risk_pct,2.0,is,SOL,5,330,0.603030303030303,3.759598173570537,0.1809583389006765,2.0,0.04,2.0000000000000004,0.0,251.0,58.0,38.0
1h,book,risk_pct,3.0,is,SOL,5,332,0.6024096385542169,8.973636007307482,0.26064089859677403,2.0,0.05999999999999999,3.000000000000001,0.0,253.0,58.0,36.0
1h,book,risk_pct,5.0,is,SOL,5,332,0.6054216867469879,39.454556807591565,0.4006110600526719,3.0,0.1,5.000000000000001,0.0,253.0,58.0,36.0
1h,book,fixed_notional,1.0,is,SOL,5,359,0.5988857938718662,0.19448997332115342,0.017197557788562145,3.0,0.015937976071521337,0.5004479337579417,0.0,0.0,63.0,0.0
1h,book,fixed_notional,2.0,is,SOL,5,359,0.5988857938718662,0.4250559891537572,0.03415671253384328,3.0,0.031875952143042674,1.001794146007457,0.0,0.0,63.0,0.0
1h,book,fixed_notional,3.0,is,SOL,5,359,0.5988857938718662,0.6980495507024596,0.05088002642375595,3.0,0.04781392821456401,1.5040422678307956,0.0,0.0,63.0,0.0
1h,book,fixed_notional,5.0,is,SOL,5,359,0.5988857938718662,1.402162918647561,0.08362927909014886,3.0,0.07968988035760668,2.511258862644396,0.0,0.0,63.0,0.0
1h,isolated,risk_pct,1.0,is,TRX,5,399,0.5837966836077889,0.2218456087486035,0.04653697261823644,,,,,,,
1h,book,risk_pct,1.0,is,TRX,5,365,0.5863013698630137,1.46873108197663,0.08708686631419428,3.0,0.020211105297187,1.0000000000000002,0.0,252.0,77.0,44.0
1h,book,risk_pct,2.0,is,TRX,5,367,0.5858310626702997,4.882213655869301,0.1685066157618708,3.0,0.040422210594373995,2.0000000000000004,0.0,254.0,77.0,42.0
1h,book,risk_pct,3.0,is,TRX,5,370,0.5837837837837838,12.353372974981799,0.24440335742546418,3.0,0.060633315891561,3.000000000000001,0.0,257.0,80.0,36.0
1h,book,risk_pct,5.0,is,TRX,5,368,0.5842391304347826,63.57625254167168,0.38033065901865215,3.0,0.10105552648593498,5.000000000000001,0.0,255.0,78.0,40.0
1h,book,fixed_notional,1.0,is,TRX,5,399,0.581453634085213,0.2268273259499245,0.017014702879374045,4.0,0.015937976071521337,0.6666666666666666,0.0,0.0,83.0,0.0
1h,book,fixed_notional,2.0,is,TRX,5,399,0.581453634085213,0.5019788368203472,0.03379739965460147,4.0,0.03187595214304267,1.333333333333333,0.0,0.0,83.0,0.0
1h,book,fixed_notional,3.0,is,TRX,5,399,0.581453634085213,0.8350399404058382,0.05035049535626313,4.0,0.04781392821456402,2.0,0.0,0.0,83.0,0.0
1h,book,fixed_notional,5.0,is,TRX,5,399,0.581453634085213,1.7222614966473149,0.08277741635909673,4.0,0.07968988035760667,3.3333333333333335,0.0,0.0,83.0,0.0
1h,isolated,risk_pct,1.0,is,XRP,5,371,0.5795861572919995,0.16608485818905677,0.04772844980137479,,,,,,,
1h,book,risk_pct,1.0,is,XRP,5,345,0.5826086956521739,0.95866533037761,0.05938487529318705,2.0,0.02,1.0000000000000002,0.0,259.0,69.0,34.0
1h,book,risk_pct,2.0,is,XRP,5,343,0.5801749271137027,2.725903001236444,0.11594081662204253,2.0,0.04,2.0000000000000004,0.0,257.0,69.0,36.0
1h,book,risk_pct,3.0,is,XRP,5,345,0.5797101449275363,5.885763615391703,0.16976255876152227,2.0,0.06,3.000000000000001,0.0,259.0,69.0,34.0
1h,book,risk_pct,5.0,is,XRP,5,343,0.5801749271137027,20.589278219151787,0.2695765806392508,2.0,0.1,5.000000000000001,0.0,257.0,69.0,36.0
1h,book,fixed_notional,1.0,is,XRP,5,371,0.5768194070080862,0.1777336022065816,0.018658767022716637,4.0,0.011660341542826328,0.6660428120730308,0.0,0.0,74.0,0.0
1h,book,fixed_notional,2.0,is,XRP,5,371,0.5768194070080862,0.384653648559445,0.037149826131370335,4.0,0.02330323993327311,1.3308425765689373,0.0,0.0,74.0,0.0
1h,book,fixed_notional,3.0,is,XRP,5,371,0.5768194070080862,0.6251249201210645,0.05547035562034196,4.0,0.03492879274402999,1.9944062467890948,0.0,0.0,74.0,0.0
1h,book,fixed_notional,5.0,is,XRP,5,371,0.5768194070080862,1.2271509348776428,0.09158912692279132,4.0,0.05812824829210097,3.317852859270705,0.0,0.0,74.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,,6,255,0.5808827133957796,0.10232135946172642,0.04749522187701474,,,,,,,
1h,book,risk_pct,1.0,oos_warm,,6,223,0.5874439461883408,0.5777569982083421,0.06400077537317798,2.0,0.019708460198475903,1.0000000000000002,0.0,171.0,48.0,43.0
1h,book,risk_pct,2.0,oos_warm,,6,222,0.5855855855855856,1.4933929897430565,0.12529398303569164,2.0,0.039416920396951806,2.0000000000000004,0.0,170.0,47.0,45.0
1h,book,risk_pct,3.0,oos_warm,,6,223,0.5874439461883408,2.8269659073404343,0.18387747083499748,2.0,0.05912538059542772,3.0000000000000004,0.0,171.0,47.0,44.0
1h,book,risk_pct,5.0,oos_warm,,6,223,0.5874439461883408,7.525989466527355,0.2929635423915803,2.0,0.09854230099237951,5.000000000000001,0.0,171.0,47.0,44.0
1h,book,fixed_notional,1.0,oos_warm,,6,255,0.5843137254901961,0.12434604232665643,0.012471701199406951,4.0,0.010069996014792594,0.6666666666666666,0.0,0.0,54.0,0.0
1h,book,fixed_notional,2.0,oos_warm,,6,255,0.5843137254901961,0.2627540097205345,0.024883541519740232,4.0,0.020139992029585184,1.3333333333333333,0.0,0.0,54.0,0.0
1h,book,fixed_notional,3.0,oos_warm,,6,255,0.5843137254901961,0.41663767121798084,0.03723418950241252,4.0,0.030209988044377783,2.0,0.0,0.0,54.0,0.0
1h,book,fixed_notional,5.0,oos_warm,,6,255,0.5843137254901961,0.777101745378676,0.06174672367870912,4.0,0.050349980073962956,3.333333333333333,0.0,0.0,54.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,BNB,5,214,0.5799860853432282,0.10554287078056432,0.043531384593344755,,,,,,,
1h,book,risk_pct,1.0,oos_warm,BNB,5,194,0.5927835051546392,0.5368196982962945,0.07722105838278348,2.0,0.0197084601984759,1.0000000000000002,0.0,151.0,45.0,30.0
1h,book,risk_pct,2.0,oos_warm,BNB,5,195,0.5948717948717949,1.3233735164241596,0.1501124092470415,2.0,0.039416920396951806,2.0000000000000004,0.0,152.0,46.0,28.0
1h,book,risk_pct,3.0,oos_warm,BNB,5,194,0.5927835051546392,2.4559533176215287,0.2187542644281818,2.0,0.059125380595427705,3.0000000000000004,0.0,151.0,45.0,30.0
1h,book,risk_pct,5.0,oos_warm,BNB,5,194,0.5927835051546392,6.288036497267382,0.3436895578945953,2.0,0.09854230099237951,5.000000000000001,0.0,151.0,45.0,30.0
1h,book,fixed_notional,1.0,oos_warm,BNB,5,214,0.5841121495327103,0.10545375895994985,0.00989700989844282,4.0,0.010069996014792592,0.6666666666666666,0.0,0.0,51.0,0.0
1h,book,fixed_notional,2.0,oos_warm,BNB,5,214,0.5841121495327103,0.22100920118631584,0.01976251976631396,4.0,0.020139992029585184,1.3333333333333333,0.0,0.0,51.0,0.0
1h,book,fixed_notional,3.0,oos_warm,BNB,5,214,0.5841121495327103,0.34752466687934486,0.029595807799693553,4.0,0.030209988044377783,2.0,0.0,0.0,51.0,0.0
1h,book,fixed_notional,5.0,oos_warm,BNB,5,214,0.5841121495327103,0.6371821442183216,0.04916287956318686,4.0,0.050349980073962956,3.333333333333333,0.0,0.0,51.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,BTC,5,211,0.5925138015294811,0.11584842805666226,0.04908456358618778,,,,,,,
1h,book,risk_pct,1.0,oos_warm,BTC,5,191,0.6073298429319371,0.5238516714077759,0.04679971854599593,3.0,0.02023517735410091,1.0000000000000002,0.0,140.0,43.0,25.0
1h,book,risk_pct,2.0,oos_warm,BTC,5,190,0.6,1.3307910095435498,0.09267055804405228,3.0,0.04047035470820182,2.0000000000000004,0.0,139.0,42.0,27.0
1h,book,risk_pct,3.0,oos_warm,BTC,5,189,0.6031746031746031,2.469592416297971,0.13753895972191546,3.0,0.06070553206230272,3.0000000000000004,0.0,138.0,42.0,28.0
1h,book,risk_pct,5.0,oos_warm,BTC,5,192,0.609375,6.315987153457883,0.22401103924509133,3.0,0.10117588677050453,5.000000000000001,0.0,141.0,43.0,24.0
1h,book,fixed_notional,1.0,oos_warm,BTC,5,211,0.5971563981042654,0.1168490655152169,0.00824194865723802,3.0,0.008104160947500376,0.5,0.0,0.0,45.0,0.0
1h,book,fixed_notional,2.0,oos_warm,BTC,5,211,0.5971563981042654,0.24615924823615495,0.016447654671735566,3.0,0.016208321895000752,1.0,0.0,0.0,45.0,0.0
1h,book,fixed_notional,3.0,oos_warm,BTC,5,211,0.5971563981042654,0.3891201777800159,0.024616954219032247,3.0,0.02431248284250112,1.5000000000000002,0.0,0.0,45.0,0.0
1h,book,fixed_notional,5.0,oos_warm,BTC,5,211,0.5971563981042654,0.7212511185936095,0.04084570236190991,3.0,0.04052080473750187,2.5,0.0,0.0,45.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,ETH,5,207,0.5428925894082688,0.04966176767998834,0.05469893811544352,,,,,,,
1h,book,risk_pct,1.0,oos_warm,ETH,5,182,0.532967032967033,0.18708739231479157,0.09213814747349358,2.0,0.019708460198475903,1.0000000000000002,0.0,143.0,36.0,33.0
1h,book,risk_pct,2.0,oos_warm,ETH,5,181,0.5303867403314917,0.38914251447123227,0.17952659888291506,2.0,0.039416920396951806,2.0000000000000004,0.0,142.0,37.0,33.0
1h,book,risk_pct,3.0,oos_warm,ETH,5,182,0.532967032967033,0.6026469023094609,0.2618690471601948,2.0,0.059125380595427705,3.0000000000000004,0.0,143.0,36.0,33.0
1h,book,risk_pct,5.0,oos_warm,ETH,5,185,0.5405405405405406,1.0448237351626555,0.4107040784340941,2.0,0.0985423009923795,5.000000000000001,0.0,146.0,37.0,29.0
1h,book,fixed_notional,1.0,oos_warm,ETH,5,207,0.5410628019323671,0.053765369106686924,0.020021585862127537,4.0,0.010069996014792592,0.6666666666666667,0.0,0.0,40.0,0.0
1h,book,fixed_notional,2.0,oos_warm,ETH,5,207,0.5410628019323671,0.10951804803425566,0.03981127864574387,4.0,0.020139992029585184,1.3333333333333333,0.0,0.0,40.0,0.0
1h,book,fixed_notional,3.0,oos_warm,ETH,5,207,0.5410628019323671,0.16727417329402688,0.05936753408910561,4.0,0.03020998804437778,2.0,0.0,0.0,40.0,0.0
1h,book,fixed_notional,5.0,oos_warm,ETH,5,207,0.5410628019323671,0.2888426716315875,0.09777418910973788,4.0,0.05034998007396297,3.333333333333333,0.0,0.0,40.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,SOL,5,215,0.5970592560749355,0.11197365679169055,0.04961187219165204,,,,,,,
1h,book,risk_pct,1.0,oos_warm,SOL,5,192,0.59375,0.5221864421406862,0.04826322852450274,2.0,0.017045445998091834,1.0000000000000002,0.0,152.0,40.0,32.0
1h,book,risk_pct,2.0,oos_warm,SOL,5,193,0.5958549222797928,1.280828495933183,0.09519987861081075,2.0,0.03409089199618366,2.0000000000000004,0.0,153.0,40.0,31.0
1h,book,risk_pct,3.0,oos_warm,SOL,5,192,0.5885416666666666,2.3646856516461345,0.1407815721503092,2.0,0.0511363379942755,3.0000000000000004,0.0,152.0,40.0,32.0
1h,book,risk_pct,5.0,oos_warm,SOL,5,193,0.5958549222797928,5.991687627095678,0.22779159768162327,2.0,0.08522722999045916,5.000000000000001,0.0,153.0,41.0,30.0
1h,book,fixed_notional,1.0,oos_warm,SOL,5,215,0.6,0.11100043015461779,0.009754883611153904,3.0,0.00614323305757805,0.5,0.0,0.0,45.0,0.0
1h,book,fixed_notional,2.0,oos_warm,SOL,5,215,0.6,0.23319467824631573,0.01949399233245548,3.0,0.012286466115156101,1.0,0.0,0.0,45.0,0.0
1h,book,fixed_notional,3.0,oos_warm,SOL,5,215,0.6,0.36758495789457263,0.029216237741587582,3.0,0.018429699172734154,1.5,0.0,0.0,45.0,0.0
1h,book,fixed_notional,5.0,oos_warm,SOL,5,215,0.6,0.6773489419532205,0.04860583722437408,3.0,0.030716165287890253,2.5,0.0,0.0,45.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,TRX,5,222,0.5819077409234203,0.11712796232050197,0.05086704154673629,,,,,,,
1h,book,risk_pct,1.0,oos_warm,TRX,5,205,0.6097560975609756,0.6539150393125689,0.061328513981291875,2.0,0.019708460198475906,1.0000000000000002,0.0,150.0,48.0,25.0
1h,book,risk_pct,2.0,oos_warm,TRX,5,202,0.6039603960396039,1.6838687259932348,0.12020784585447278,2.0,0.039416920396951806,2.0000000000000004,0.0,147.0,48.0,28.0
1h,book,risk_pct,3.0,oos_warm,TRX,5,201,0.6019900497512438,3.274098131067665,0.17662988821568001,2.0,0.05912538059542772,3.000000000000001,0.0,146.0,48.0,29.0
1h,book,risk_pct,5.0,oos_warm,TRX,5,203,0.5960591133004927,9.253609644862511,0.28212009549422,2.0,0.0985423009923795,5.000000000000001,0.0,148.0,49.0,26.0
1h,book,fixed_notional,1.0,oos_warm,TRX,5,222,0.5855855855855856,0.11904477222384066,0.010611483928965982,3.0,0.009293570836918133,0.5,0.0,0.0,53.0,0.0
1h,book,fixed_notional,2.0,oos_warm,TRX,5,222,0.5855855855855856,0.2509366411408548,0.0211565547135443,3.0,0.018587141673836263,1.0,0.0,0.0,53.0,0.0
1h,book,fixed_notional,3.0,oos_warm,TRX,5,222,0.5855855855855856,0.3969012717129095,0.03163545630913294,3.0,0.0278807125107544,1.5000000000000002,0.0,0.0,53.0,0.0
1h,book,fixed_notional,5.0,oos_warm,TRX,5,222,0.5855855855855856,0.7364507057411418,0.05239572571265712,3.0,0.04646785418459066,2.5,0.0,0.0,53.0,0.0
1h,isolated,risk_pct,1.0,oos_warm,XRP,5,206,0.5909368070953437,0.11377347114095104,0.03717753122872406,,,,,,,
1h,book,risk_pct,1.0,oos_warm,XRP,5,187,0.5935828877005348,0.5749430132328258,0.03622527218282373,2.0,0.017045445998091834,1.0000000000000002,0.0,142.0,31.0,29.0
1h,book,risk_pct,2.0,oos_warm,XRP,5,187,0.5935828877005348,1.4407734578082059,0.0718951908538618,2.0,0.03409089199618366,2.0000000000000004,0.0,142.0,31.0,29.0
1h,book,risk_pct,3.0,oos_warm,XRP,5,187,0.5935828877005348,2.7227921583135895,0.10697454380015527,2.0,0.051136337994275506,3.0000000000000004,0.0,142.0,31.0,29.0
1h,book,risk_pct,5.0,oos_warm,XRP,5,187,0.5935828877005348,7.2619252403519265,0.17523569387771856,2.0,0.08522722999045916,5.000000000000001,0.0,142.0,31.0,29.0
1h,book,fixed_notional,1.0,oos_warm,XRP,5,206,0.5970873786407767,0.11094239931315188,0.00825608386286753,3.0,0.00715560293246116,0.5,0.0,0.0,36.0,0.0
1h,book,fixed_notional,2.0,oos_warm,XRP,5,206,0.5970873786407767,0.23318528130894647,0.01650440860350907,3.0,0.014311205864922315,1.0,0.0,0.0,36.0,0.0
1h,book,fixed_notional,3.0,oos_warm,XRP,5,206,0.5970873786407767,0.3677665010994409,0.024744142537000875,3.0,0.02146680879738348,1.5,0.0,0.0,36.0,0.0
1h,book,fixed_notional,5.0,oos_warm,XRP,5,206,0.5970873786407767,0.6785177235318941,0.04119455166278833,3.0,0.03577801466230579,2.5,0.0,0.0,36.0,0.0
1h,isolated,risk_pct,1.0,oos,,6,218,0.5357400113917369,0.05306250261772688,0.056663953048086226,,,,,,,
1h,book,risk_pct,1.0,oos,,6,192,0.5572916666666666,0.2978732973684029,0.09057354944902679,2.0,0.013542938206666508,1.0000000000000002,0.0,151.0,42.0,38.0
1h,book,risk_pct,2.0,oos,,6,192,0.5572916666666666,0.6591783780043192,0.1757957339437377,2.0,0.027085876413333012,2.0000000000000004,0.0,151.0,42.0,38.0
1h,book,risk_pct,3.0,oos,,6,195,0.5538461538461539,1.0894284869431943,0.25561125466907864,2.0,0.04062881461999952,3.0000000000000004,0.0,154.0,45.0,32.0
1h,book,risk_pct,5.0,oos,,6,193,0.5595854922279793,2.1686536534871323,0.3990898977485229,2.0,0.06771469103333252,5.000000000000001,0.0,152.0,43.0,35.0
1h,book,fixed_notional,1.0,oos,,6,218,0.5458715596330275,0.057855981247014826,0.02120060000130603,3.0,0.005778817260606542,0.5,0.0,0.0,49.0,0.0
1h,book,fixed_notional,2.0,oos,,6,218,0.5458715596330275,0.1182434263011326,0.0421623805492687,3.0,0.011557634521213084,1.0,0.0,0.0,49.0,0.0
1h,book,fixed_notional,3.0,oos,,6,218,0.5458715596330275,0.18121739988046828,0.062882070627333,3.0,0.017336451781819622,1.5,0.0,0.0,49.0,0.0
1h,book,fixed_notional,5.0,oos,,6,218,0.5458715596330275,0.31513204073283757,0.10358308704825399,3.0,0.028894086303032706,2.4999999999999996,0.0,0.0,49.0,0.0
1h,isolated,risk_pct,1.0,oos,BNB,5,182,0.5373324581145286,0.06013684680649907,0.05453386199863054,,,,,,,
1h,book,risk_pct,1.0,oos,BNB,5,169,0.5621301775147929,0.28928050103116637,0.11851573888318612,2.0,0.01354293820666651,1.0000000000000002,0.0,137.0,41.0,22.0
1h,book,risk_pct,2.0,oos,BNB,5,169,0.5621301775147929,0.6410747168747425,0.22492429958746088,2.0,0.027085876413333015,2.0000000000000004,0.0,137.0,40.0,23.0
1h,book,risk_pct,3.0,oos,BNB,5,168,0.5595238095238095,1.0624595181803513,0.32019877012667064,2.0,0.04062881461999952,3.0000000000000004,0.0,136.0,42.0,22.0
1h,book,risk_pct,5.0,oos,BNB,5,166,0.5662650602409639,1.9815844509517162,0.481018030121665,2.0,0.06771469103333254,5.000000000000001,0.0,134.0,41.0,25.0
1h,book,fixed_notional,1.0,oos,BNB,5,182,0.5494505494505495,0.05433454714435211,0.020220369283961308,3.0,0.004775024937925946,0.5,0.0,0.0,46.0,0.0
1h,book,fixed_notional,2.0,oos,BNB,5,182,0.5494505494505495,0.11100666424029859,0.04013604164918677,3.0,0.00955004987585189,0.9999999999999999,0.0,0.0,46.0,0.0
1h,book,fixed_notional,3.0,oos,BNB,5,182,0.5494505494505495,0.1700785702770867,0.05974925905269683,3.0,0.014325074813777837,1.5,0.0,0.0,46.0,0.0
1h,book,fixed_notional,5.0,oos,BNB,5,182,0.5494505494505495,0.29566720873319047,0.09807748234026825,3.0,0.023875124689629726,2.5,0.0,0.0,46.0,0.0
1h,isolated,risk_pct,1.0,oos,BTC,5,188,0.5562213470034175,0.06846241168216334,0.05524583773908202,,,,,,,
1h,book,risk_pct,1.0,oos,BTC,5,171,0.5672514619883041,0.3116791791443453,0.06446191574856663,2.0,0.013542938206666508,1.0000000000000002,0.0,131.0,41.0,22.0
1h,book,risk_pct,2.0,oos,BTC,5,170,0.5764705882352941,0.6965334368843014,0.12739132723588117,2.0,0.027085876413333015,2.0000000000000004,0.0,130.0,40.0,24.0
1h,book,risk_pct,3.0,oos,BTC,5,171,0.5730994152046783,1.1639522143767347,0.18852715074509185,2.0,0.040628814619999516,3.0000000000000004,0.0,131.0,40.0,22.0
1h,book,risk_pct,5.0,oos,BTC,5,170,0.5764705882352941,2.3776953404539856,0.3045482922991996,2.0,0.06771469103333254,5.000000000000001,0.0,130.0,40.0,23.0
1h,book,fixed_notional,1.0,oos,BTC,5,188,0.5638297872340425,0.06171439934721748,0.011500572513425865,3.0,0.004775024937925945,0.5,0.0,0.0,43.0,0.0
