symbol,timeframe,side,entry_time,exit_time,window_start,window_end
SOL/USDT:USDT,1h,long,1718671740000,1718673780000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1720667940000,1720677840000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1721870520000,1721875080000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1721875500000,1721876280000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722289260000,1722291360000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722610440000,1722611640000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722701580000,1722705360000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722709980000,1722710040000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722782340000,1722783720000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1722833580000,1722834600000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1723376580000,1723378320000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1723598940000,1723606260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1724166240000,1724177820000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1724231040000,1724247120000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1724957580000,1724969220000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1725891540000,1725898320000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1726667940000,1726682400000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1728401280000,1728418500000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1728477240000,1728479280000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1729879620000,1729879980000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1730646240000,1730649960000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1730659500000,1730660940000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1730753220000,1730755320000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1731415440000,1731436440000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1731645360000,1731662700000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1731957660000,1731999900000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1733437680000,1733438760000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1733645700000,1733651340000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1734503820000,1734519960000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1734551820000,1734552120000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1734637560000,1734639540000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1735209420000,1735285260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1735316580000,1735387500000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1736252880000,1736261940000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1736357220000,1736358360000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1736409300000,1736421600000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1736431560000,1736432220000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1736454240000,1736462280000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1738441740000,1738448040000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1739367420000,1739372340000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1739455740000,1739459820000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1740173220000,1740184500000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1740324660000,1740358980000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1740437880000,1740437880000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1740708000000,1740715260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1741031700000,1741033380000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1741282560000,1741306800000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1741883280000,1741887960000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1742999040000,1743010260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1743150900000,1743169980000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1743413880000,1743425460000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1743559620000,1743571740000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1744008840000,1744009200000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1746978780000,1746988680000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1747848600000,1747848780000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1748872800000,1748874300000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1749154860000,1749175380000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1749774960000,1749776220000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1750343760000,1750370820000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1750431300000,1750434840000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1750864740000,1750870080000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1751266260000,1751282580000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1753414260000,1753475100000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1754159520000,1754168460000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1754811840000,1754814720000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1754915520000,1754920080000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1754925000000,1754926440000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1755482220000,1755483060000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1756064220000,1756064340000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1757921460000,1757923320000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1758446760000,1758456660000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1758468420000,1758472620000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1758520920000,1758520920000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1758596400000,1758598440000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1758658920000,1758684420000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1760116260000,1760123940000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1760131260000,1760131260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1761682380000,1761685620000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1762894740000,1762904160000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1763064360000,1763073360000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1763655720000,1763676660000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1764350160000,1764440760000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1765415940000,1765419480000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1766948100000,1766962200000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1769653860000,1769656740000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1769884980000,1769884980000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1770203160000,1770215580000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1770219360000,1770219660000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1771764000000,1771767540000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1772549100000,1772549580000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1772818680000,1772824620000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1773924600000,1773935100000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1777475520000,1777477860000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1777486140000,1777498440000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1778913780000,1778915520000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1779478200000,1779521460000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1779522540000,1779542100000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1779931680000,1779938280000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1780392300000,1780409400000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1780685520000,1780686960000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1780722120000,1780723260000,1689292800000,1784073600000
SOL/USDT:USDT,1h,long,1782319860000,1782321540000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1692217740000,1692308220000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1700576040000,1701246300000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1701688320000,1701688320000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1701742560000,1701791700000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1708180380000,1708250100000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1712025420000,1712048580000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1716468960000,1716494400000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1717056420000,1717077960000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1717171740000,1717517880000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1718380020000,1718381280000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1720034160000,1720056840000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1722537720000,1722545100000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1724861940000,1724931900000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1727803080000,1727815260000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1740371400000,1740409020000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1740409560000,1740434520000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1740435000000,1740435000000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1740706440000,1740715260000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1740717300000,1740742920000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1741544340000,1741617900000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1742268540000,1742383620000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1744008360000,1744015320000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1749154800000,1749190680000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1750602240000,1750631820000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1753414200000,1753476120000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1753874220000,1753902300000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1754080800000,1754159220000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1758794100000,1758803340000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1760124540000,1760129940000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1760131260000,1760131260000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1761685620000,1761715140000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1761762960000,1761827160000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1763064360000,1763123640000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1766434620000,1766443920000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1769884980000,1769884980000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1770184380000,1770215580000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1770305640000,1770322980000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1770336900000,1770338280000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1771868220000,1771895760000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1772261700000,1772286540000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1773927480000,1773947400000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1774137120000,1774137660000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1774213500000,1774263900000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1774526700000,1774600560000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1775135700000,1775214180000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1776636960000,1776669720000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1777303320000,1777456140000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1779522360000,1779568320000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1779918000000,1779938280000,1689292800000,1784073600000
SOL/USDT:USDT,4h,long,1780722120000,1780725600000,1689292800000,1784073600000
SOL/USDT:USDT,1d,long,1738546860000,1739859240000,1689292800000,1784073600000
SOL/USDT:USDT,1d,long,1740435000000,1740468300000,1689292800000,1784073600000
SOL/USDT:USDT,1d,long,1743980940000,1744007880000,1689292800000,1784073600000
SOL/USDT:USDT,1d,long,1749151020000,1749503040000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1689476760000,1689479820000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1689777900000,1689786720000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1689864300000,1689877740000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1692796320000,1692798900000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1692909420000,1692910320000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1692936960000,1692938640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1696271940000,1696271940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1698320580000,1698321420000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1698331080000,1698331080000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1698418740000,1698418740000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1698938460000,1698941580000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1698942060000,1698942660000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1699317720000,1699349760000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1699376520000,1699377420000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1699478940000,1699479480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1700232240000,1700232660000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1700607420000,1700609220000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1700752860000,1700759640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1702401960000,1702403640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1702432140000,1702433520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1702518300000,1702524480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1703386020000,1703392560000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1703637720000,1703640480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1703795340000,1703809860000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1703866920000,1703878680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1704618900000,1704641160000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1705261020000,1705262520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1705274100000,1705275060000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1705276380000,1705277520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1705600320000,1705605840000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1705917060000,1705919160000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1706202540000,1706203980000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1706534340000,1706536260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1708422480000,1708423200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1708440000000,1708442940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1708442940000,1708448220000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1708657320000,1708661340000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1708830420000,1708835220000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1709245740000,1709245920000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1709575080000,1709576940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1709626080000,1709644500000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1709668620000,1709668620000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1709996160000,1710004380000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1710004440000,1710008340000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1710264180000,1710264180000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1710433680000,1710434100000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1710442260000,1710443280000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1710610920000,1710612780000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711046520000,1711049940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711117620000,1711120200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711141860000,1711142400000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711194360000,1711198080000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711299840000,1711300680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1711463220000,1711463520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1712057100000,1712060220000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1712063040000,1712064840000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1712142360000,1712150640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1712647380000,1712648820000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1712754480000,1712757360000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713024720000,1713025380000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713192180000,1713192480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713350700000,1713354420000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713399240000,1713399720000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713536760000,1713564720000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713717480000,1713718980000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713888120000,1713891600000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713968520000,1713969000000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1713984600000,1713985260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1714358580000,1714359960000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1714469640000,1714471260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1714493880000,1714494960000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1714722060000,1714725360000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1714992540000,1714993260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1715089860000,1715093640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1715106660000,1715111880000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1715698500000,1715698500000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1715871480000,1715905260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1716400920000,1716413820000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1716471780000,1716472200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1717847580000,1717852560000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1718050920000,1718052540000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1718097720000,1718098680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1718221800000,1718224260000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1718243580000,1718246940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1719221580000,1719221580000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1720328760000,1720329420000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1720448940000,1720449060000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1720623780000,1720625520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1720646100000,1720654440000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1721108340000,1721109180000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1721313720000,1721314080000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1722266520000,1722270600000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1722646500000,1722647040000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1722820200000,1722820200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1722838080000,1722838680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1723198860000,1723201080000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1723209780000,1723210500000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1723748400000,1723749480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1724535360000,1724536680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1724629620000,1724633460000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1724795280000,1724796720000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1724796840000,1724796840000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1724940960000,1724940960000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725029880000,1725030060000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725168420000,1725168840000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725405960000,1725407580000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725656400000,1725657540000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725810840000,1725813960000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1725977160000,1725978660000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1726205220000,1726210020000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1727467680000,1727469660000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1727794320000,1727794920000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1727803260000,1727803380000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1728342000000,1728342480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1728345060000,1728346140000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1728371940000,1728375300000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1728581580000,1728582720000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1728583680000,1728584760000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1729175220000,1729179300000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1729185900000,1729188360000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1730757120000,1730757960000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1731408120000,1731408300000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1731460800000,1731462060000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1731532140000,1731533280000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1731683220000,1731687780000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1731809220000,1731812220000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1732156440000,1732156440000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1732273320000,1732274460000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1732447680000,1732451640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1732452120000,1732452480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1732540260000,1732540680000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733014740000,1733017620000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733019000000,1733020380000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733111820000,1733112480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733128020000,1733128800000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733236440000,1733236740000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733328840000,1733330340000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733703540000,1733704440000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1733759520000,1733760780000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1734320460000,1734328980000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1734494760000,1734497520000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1734551820000,1734552180000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1735200720000,1735201080000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1735216560000,1735217700000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1735510980000,1735512120000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1735566660000,1735573200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1736264700000,1736264940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1736315580000,1736318940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1736760240000,1736762700000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1737038700000,1737041040000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1737667080000,1737671040000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1738167480000,1738168500000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1738178280000,1738179180000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1738519020000,1738519440000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1739434560000,1739436600000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1739675940000,1739678640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1739858160000,1739858580000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1739899500000,1739902800000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1740158160000,1740159360000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1740437880000,1740437880000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1740440040000,1740440460000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1740658020000,1740664200000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1740983940000,1740984480000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1741013940000,1741013940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1741031760000,1741039020000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1741307160000,1741308300000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1742088600000,1742094240000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1742781480000,1742785560000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1743015420000,1743015900000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1743411540000,1743412440000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1743981420000,1743981660000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1743997440000,1743998400000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1744100640000,1744111500000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1744130340000,1744131180000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1745415540000,1745417580000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1745549760000,1745550900000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1745804040000,1745808300000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1745853720000,1745862900000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1746804180000,1746822000000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1747075620000,1747077420000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1747999260000,1748000640000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1750599540000,1750601940000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1753114620000,1753124280000,1689292800000,1784073600000
BNB/USDT:USDT,15m,long,1753305840000,1753306860000,1689292800000,1784073600000
