symbol,timeframe,segment,direction,entry_point,stop_variant,runway_atr,real_total_return,real_num_trades,real_mean_net_r,real_max_drawdown,real_win_rate,pool_size,fake_zones,random_mean_return,random_ci_low,random_ci_high,random_p_value,iterations,retap_total_return,retap_num_trades,runway_density_corr,buy_hold
XRP/USDT:USDT,1h,oos_warm,long,A_close,atr,,-0.1772331275630054,205,-0.0889167726013751,0.2155463885054619,0.4146341463414634,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,long,B_open,ob,,-0.1850349495662461,183,-0.1364020290029562,0.2172241808061917,0.4153005464480874,1639,11560,-0.1588251451313192,-0.3277344829843457,0.0499069750146605,0.59,200,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,long,B_open,atr,,-0.1722613061953654,217,-0.0785042745114033,0.2297539160923646,0.4193548387096774,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,short,A_close,ob,,-0.2489860797517784,155,-0.2178958251895181,0.2829472072293981,0.3806451612903225,1396,11560,-0.1959410916516247,-0.3402388341280485,-0.0380780486262237,0.755,200,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,short,A_close,atr,,-0.1937940466368969,181,-0.1164741042799233,0.2116817170423015,0.4033149171270718,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,short,B_open,ob,,-0.256403818800903,165,-0.213331186185729,0.2867210346291549,0.3818181818181818,1396,11560,-0.187356055961866,-0.3348988418554852,-0.0170858822331552,0.785,200,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,short,B_open,atr,,-0.1683597186949822,187,-0.0955879590840224,0.2199061347788538,0.4117647058823529,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,both,A_close,ob,,-0.3935439199211691,322,-0.1870582062334436,0.4347273163593106,0.3944099378881988,3034,11560,-0.3153843072069412,-0.4836508877325279,-0.1266396038211862,0.795,200,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,both,A_close,atr,,-0.3445591361368807,383,-0.1057765400483953,0.3779932793066792,0.4073107049608355,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,both,B_open,ob,,-0.3780545895733162,343,-0.1650443823502059,0.4186337759274499,0.4023323615160349,3035,11560,-0.2997460288640527,-0.4705924264446245,-0.1023945760350718,0.745,200,,,,0.8647279856232641
XRP/USDT:USDT,1h,oos_warm,both,B_open,atr,,-0.3277265747871859,400,-0.0933684111286086,0.3781740291213265,0.4125,0,11560,,,,,0,,,,0.8647279856232641
XRP/USDT:USDT,2h,is,long,A_close,ob,,-0.3208905179500831,146,-0.3010979888812147,0.356100211832817,0.3219178082191781,1448,3760,-0.1731077182087422,-0.3131128867878369,-0.0089126053832582,0.985,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,A_close,atr,,-0.251293786823737,177,-0.1573320701272419,0.2814815712191247,0.3672316384180791,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,ob,,-0.285392493094743,165,-0.2338897076511479,0.3628252819797248,0.3454545454545454,1447,3760,-0.1741899714998756,-0.3373592514417732,0.0152552391556408,0.885,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,atr,,-0.2378962005556524,192,-0.1351978797667581,0.2689738853520134,0.375,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,ob,,-0.0065226630917113,124,-0.0340549209048973,0.1133038361342822,0.4274193548387097,1275,3760,-0.1264792219083567,-0.2801776640990261,0.0472765967347297,0.095,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,atr,,0.1142076531298007,151,0.0781109203404164,0.1299769906120665,0.4569536423841059,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,ob,,-0.0222295805759018,130,-0.0441618271987805,0.1200895960187247,0.4230769230769231,1276,3760,-0.1367922120433331,-0.2912368039464663,0.0378564898366603,0.13,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,atr,,0.099395262499784,157,0.0668698733478944,0.1512227410512944,0.4522292993630573,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,ob,,-0.3104520747929897,261,-0.1765031002081709,0.3376949685138788,0.3716475095785441,2723,3760,-0.2600286654212084,-0.4410505289583577,-0.0540531007632598,0.665,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,atr,,-0.0946051745818014,318,-0.0249280450453867,0.2615074139823757,0.4182389937106918,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,ob,,-0.2651497106767822,288,-0.136580374903264,0.3539930852583376,0.3854166666666667,2723,3760,-0.2501279749515613,-0.4621451649708314,0.0120553857232365,0.545,200,,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,atr,,-0.1234002585162823,340,-0.0323501631790556,0.2775341545961637,0.4147058823529412,0,3760,,,,,0,,,,1.5046728971962615
XRP/USDT:USDT,2h,oos_warm,long,A_close,ob,,-0.1523919025960716,80,-0.2333354072995927,0.1765342141401069,0.3625,697,5440,-0.0695528194355202,-0.2113751264121109,0.0543146350069824,0.9,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,A_close,atr,,-0.0375518779620786,88,-0.0362013413924681,0.1085912187792535,0.4204545454545454,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,ob,,-0.1379072848292293,86,-0.2050305826202849,0.173131025273026,0.3720930232558139,697,5440,-0.066297032958016,-0.20634733504625,0.0697861658171163,0.825,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,atr,,-0.0261498750391287,94,-0.0208641703144098,0.1057068437882345,0.425531914893617,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,ob,,-0.0859229752242226,62,-0.1622196648592404,0.1131541626297338,0.3870967741935484,558,5440,-0.0914602699276221,-0.2064122610646524,0.0219291228307287,0.445,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,atr,,-0.2058238242555579,72,-0.3177437830768614,0.207715113357979,0.3055555555555556,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,ob,,-0.1126446900144146,67,-0.194614540847007,0.1251169581700855,0.373134328358209,558,5440,-0.0978771721726892,-0.2363255252218079,-0.0015465905208615,0.62,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,atr,,-0.2143088303358134,73,-0.328041447126942,0.2161799128392156,0.3013698630136986,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,ob,,-0.2195281123004008,141,-0.1950810917318216,0.2402806207796007,0.375886524822695,1255,5440,-0.1501301287658209,-0.2884788484951079,0.0223754815940243,0.8,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,atr,,-0.2276276361643284,159,-0.1573901967775365,0.2685284365818916,0.3710691823899371,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,ob,,-0.235017451493326,153,-0.2004693094254509,0.2649178652955458,0.3725490196078431,1255,5440,-0.1492890296099552,-0.3100606759876106,0.0092076111869688,0.835,200,,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,atr,,-0.2268272514918307,166,-0.1498194488757733,0.2738742205768196,0.3734939759036144,0,5440,,,,,0,,,,0.8586549421918255
XRP/USDT:USDT,4h,is,long,A_close,ob,,-0.205740980670009,90,-0.2815362122346572,0.264378004442954,0.3222222222222222,849,2144,-0.1419713778049625,-0.2590700125112526,-0.0212399896872722,0.855,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,long,A_close,atr,,-0.1917645829816383,100,-0.2059030257729407,0.2300066147059309,0.34,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,long,B_open,ob,,-0.1496248835416901,98,-0.1880879100791297,0.2242041527579231,0.3571428571428571,850,2144,-0.1407757217589093,-0.2873698944920631,0.0282242197657184,0.53,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,long,B_open,atr,,-0.1482814008498626,107,-0.1428858975533689,0.190016335252268,0.3644859813084112,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,short,A_close,ob,,0.2508182162559509,70,0.3162855982709475,0.0413737052306753,0.5571428571428572,694,2144,-0.0222258801839793,-0.1610338429784767,0.1139509195076632,0.0,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,short,A_close,atr,,0.3164541203995067,88,0.3204884407046082,0.0519023284957788,0.5454545454545454,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,short,B_open,ob,,0.2440328589124618,75,0.2882303903106952,0.0577518216205703,0.5466666666666666,697,2144,-0.0296071133144661,-0.1646252442065384,0.1193406251147193,0.0,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,short,B_open,atr,,0.3535063061916799,90,0.3444442781441085,0.051934682684954,0.5555555555555556,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,both,A_close,ob,,-0.0494708770776864,155,-0.0494182740597797,0.1927077665484374,0.4129032258064516,1543,2144,-0.1531882662274783,-0.3278541237117853,0.0434827543378467,0.12,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,both,A_close,atr,,0.0648504779716016,181,0.0422250725156897,0.1976348844737609,0.43646408839779,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,both,B_open,ob,,0.0330931303251827,166,0.0045721819156424,0.1694488320485179,0.4337349397590361,1547,2144,-0.1530469884152772,-0.3173722046192703,0.0879518727824744,0.065,200,,,,1.4945366248482397
XRP/USDT:USDT,4h,is,both,B_open,atr,,0.1537027732337874,190,0.0828390216108249,0.156204593152051,0.4526315789473684,0,2144,,,,,0,,,,1.4945366248482397
XRP/USDT:USDT,4h,oos_warm,long,A_close,ob,,-0.0150802119771589,48,-0.0540459433242233,0.0590652760625431,0.4166666666666667,434,3152,-0.0122089818646573,-0.1244867922085175,0.0989979703064291,0.505,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,A_close,atr,,0.0326327589001874,53,0.0681719020262415,0.0736546370739283,0.4528301886792453,0,3152,,,,,0,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,ob,,-0.0067750581941698,52,-0.0330806369880349,0.0685421175025734,0.4230769230769231,434,3152,0.0050200663208179,-0.1123082933415464,0.1407349810903355,0.555,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,atr,,0.0373408653988837,55,0.0742519645328932,0.0767999102372542,0.4545454545454545,0,3152,,,,,0,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,ob,,-0.0913368486413697,35,-0.3131665624155441,0.1085639761797704,0.3142857142857143,313,3152,-0.0320375300886892,-0.1287657258361549,0.0715165964722351,0.9,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,atr,,-0.0055417588794247,38,-0.0071631401037743,0.0660371238070177,0.4210526315789473,0,3152,,,,,0,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,ob,,-0.0885863650113858,39,-0.2662754748597534,0.1084590486259298,0.3333333333333333,313,3152,-0.0413223749708391,-0.1443206897731244,0.0675183929513454,0.785,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,atr,,-0.0055012962320797,38,-0.0070557424792283,0.0659119002063692,0.4210526315789473,0,3152,,,,,0,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,ob,,-0.0955086135037198,82,-0.152454708044701,0.1319522559341987,0.3780487804878049,747,3152,-0.0419279856353713,-0.1898337714617829,0.148113472434658,0.74,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,atr,,0.0381986274025195,90,0.0492024959959921,0.0963596320728216,0.4444444444444444,0,3152,,,,,0,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,ob,,-0.0851207149845831,90,-0.1227909748718547,0.1432714316239927,0.3888888888888889,747,3152,-0.030597412924654,-0.2104956223854918,0.147168386543147,0.77,200,,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,atr,,0.0429745454531284,92,0.0532940542531561,0.0971357600013518,0.4456521739130434,0,3152,,,,,0,,,,0.8586072242108689
TRX/USDT:USDT,1h,is,long,A_close,ob,,-0.0179840117284025,267,-0.0441221751776822,0.1396599955057438,0.4644194756554307,2653,7440,-0.1782531407356773,-0.3688932729819851,0.0410666112785387,0.06,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,A_close,atr,,-0.3320711719298039,348,-0.1511759174360787,0.4211463891874377,0.4080459770114942,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,ob,,-0.0838655165456939,292,-0.0681525198000452,0.1737920277071862,0.4520547945205479,2654,7440,-0.1881242072983708,-0.4039994734569344,0.0721591165845216,0.175,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,atr,,-0.3489657120650645,369,-0.1460856958505616,0.4345493346131461,0.4092140921409214,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,ob,,-0.2207088600398963,267,-0.1568616234473916,0.3007831209831827,0.4082397003745318,2713,7440,-0.2136606605625584,-0.3904723948772877,-0.0050252291744647,0.485,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,atr,,-0.4833939992192066,357,-0.2047986637231163,0.4864551152816675,0.3781512605042016,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,ob,,-0.2271121450709724,289,-0.1445008317879861,0.294778754999473,0.4117647058823529,2704,7440,-0.2362768109518198,-0.4262782203663608,-0.0318139825726948,0.465,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,atr,,-0.4199885509409272,389,-0.1559721888036561,0.4312715197506646,0.3958868894601542,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,ob,,-0.2251949584928786,509,-0.0999251425529134,0.3652453721933849,0.4361493123772102,5366,7440,-0.3462574905755484,-0.5103262158993676,-0.1319355768733912,0.125,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,atr,,-0.6434318989301595,700,-0.1750018997372492,0.6671313582236532,0.3942857142857143,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,ob,,-0.2814891731086768,554,-0.1058536989594314,0.3829772025531751,0.4314079422382672,5358,7440,-0.3679410392932938,-0.5834769270612916,-0.1160884460516394,0.26,200,,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,atr,,-0.6062395560154769,754,-0.1461386945396626,0.6632306859505244,0.4045092838196286,0,7440,,,,,0,,,,3.2179401993355476
TRX/USDT:USDT,1h,oos_warm,long,A_close,ob,,-0.0911890918933946,121,-0.1595720765295231,0.1164518695025427,0.4545454545454545,1121,11088,-0.071857495689186,-0.1868601762898347,0.0671792507782489,0.58,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,A_close,atr,,-0.2083645419395253,173,-0.2090208753238597,0.246263665697376,0.4335260115606936,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,ob,,-0.0807095292527301,126,-0.1401646667900882,0.1185364126179525,0.4603174603174603,1120,11088,-0.0828535226759193,-0.2040288740066486,0.0721273412141985,0.445,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,atr,,-0.207066322682136,180,-0.1945397643544707,0.2548159928407764,0.4388888888888889,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,ob,,-0.0416430307898466,110,-0.1276031941791444,0.1211880450217676,0.4636363636363636,982,11088,-0.1312174537218015,-0.2327886455273633,0.0335577112247783,0.1,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,atr,,-0.2999963325884712,164,-0.2788492289889672,0.3112674233077233,0.3963414634146341,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,ob,,-0.0400686803051801,115,-0.1273655741888806,0.113504038182564,0.4608695652173913,982,11088,-0.1533295550027164,-0.2765284923384152,0.0064293447553533,0.045,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,atr,,-0.281989691617223,167,-0.261230467073428,0.2969265571454567,0.4011976047904191,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,ob,,-0.14133944108353,229,-0.1548365021069621,0.1995802891418724,0.4541484716157205,2103,11088,-0.205983150446878,-0.3362620596245438,-0.0422572124969472,0.195,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,atr,,-0.4458522761046621,337,-0.2430026260688972,0.4743603681016048,0.4154302670623145,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,ob,,-0.1353951762842138,238,-0.1490215056384083,0.2054814424376104,0.453781512605042,2102,11088,-0.2034372545568236,-0.3778647937004967,-0.0135532548036793,0.19,200,,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,atr,,-0.4306654458219095,347,-0.2266358662393866,0.4669498439229399,0.4207492795389049,0,11088,,,,,0,,,,1.595144253507804
TRX/USDT:USDT,2h,is,long,A_close,ob,,-0.270150728430742,144,-0.2199249240170136,0.2992639344413782,0.375,1404,3752,-0.1290217464175806,-0.2768168755755744,0.0281162197192179,0.975,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,A_close,atr,,-0.3101278557567087,181,-0.1999122496037344,0.326412464478242,0.3701657458563536,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,B_open,ob,,-0.3047387393490277,154,-0.2416435789275541,0.3329985978953474,0.3636363636363636,1405,3752,-0.1601886704204554,-0.2942348312887438,0.0212951451194723,0.995,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,B_open,atr,,-0.3535734445801905,188,-0.2290290204776707,0.3644651541884869,0.3563829787234042,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,short,A_close,ob,,-0.1815166158933836,144,-0.162251306299366,0.2509906219761518,0.3888888888888889,1351,3752,-0.1957821695539355,-0.3286608785358118,-0.0465333674884339,0.4,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,short,A_close,atr,,-0.1552170555985709,172,-0.091765379114524,0.2884513381756072,0.4069767441860465,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,short,B_open,ob,,-0.1546857411737235,150,-0.1329876087849338,0.2552185088162433,0.4,1352,3752,-0.232047870031765,-0.3758245320711108,-0.0504991851094002,0.18,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,short,B_open,atr,,-0.1355136507849136,177,-0.0759127795666494,0.2852998375382706,0.4124293785310734,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,both,A_close,ob,,-0.4293527521410628,271,-0.2227518417481558,0.4860593172350416,0.3690036900369003,2755,3752,-0.2906990363338623,-0.4721809368911732,-0.1004759861663669,0.945,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,both,A_close,atr,,-0.4056922601858069,347,-0.1446007952032043,0.472036758031819,0.3890489913544668,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,both,B_open,ob,,-0.4458420284235013,292,-0.2171928269552158,0.5001840449502185,0.3698630136986301,2757,3752,-0.3330430247868567,-0.4932894954003091,-0.1344318133799928,0.91,200,,,,3.2334111370456817
TRX/USDT:USDT,2h,is,both,B_open,atr,,-0.4300395180516637,359,-0.1523299452644968,0.4979627901054906,0.3844011142061281,0,3752,,,,,0,,,,3.2334111370456817
TRX/USDT:USDT,2h,oos_warm,long,A_close,ob,,0.0066203550037102,75,-0.0494695064298753,0.0614287154169205,0.4933333333333333,641,5672,-0.0496638422918281,-0.1747669655980163,0.0610968894804769,0.16,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,long,A_close,atr,,-0.0091856910546037,90,0.010212220721443,0.0934642023560529,0.5,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,long,B_open,ob,,0.0186478744269848,76,-0.0285913791085793,0.0717274975659627,0.5,639,5672,-0.0569824088753281,-0.189895071089768,0.0759297071627062,0.11,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,long,B_open,atr,,0.0050652415140337,91,0.0259519937687885,0.0928408068852762,0.5054945054945055,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,short,A_close,ob,,-0.0361037572395092,66,-0.0913510436806872,0.120304500653949,0.4545454545454545,580,5672,-0.0672009210336453,-0.1701303802826265,0.0371147716491084,0.26,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,short,A_close,atr,,-0.1160628354720074,87,-0.1869934723504268,0.1619163823639437,0.4022988505747126,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,short,B_open,ob,,-0.0222342371508389,67,-0.0679378903925061,0.1088277032458055,0.4626865671641791,580,5672,-0.0793213507761972,-0.1952317104633115,0.0268130818533349,0.195,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,short,B_open,atr,,-0.1308014236210276,89,-0.2058587901411523,0.1742588176898002,0.3932584269662921,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,both,A_close,ob,,-0.0297224219256931,141,-0.0690736302494042,0.117991871413519,0.475177304964539,1221,5672,-0.1145435200052427,-0.2674626799566279,0.0605224007570415,0.155,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,both,A_close,atr,,-0.1218213139418396,175,-0.0883143180108424,0.2195198861532578,0.4514285714285714,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,both,B_open,ob,,-0.0040009839862228,143,-0.0470264578220276,0.1066964326436398,0.4825174825174825,1219,5672,-0.1331768644945198,-0.2936720575589475,0.0368586589463293,0.085,200,,,,1.5935087442886404
TRX/USDT:USDT,2h,oos_warm,both,B_open,atr,,-0.1269079941835441,180,-0.088867858210829,0.2276295141887697,0.45,0,5672,,,,,0,,,,1.5935087442886404
TRX/USDT:USDT,4h,is,long,A_close,ob,,-0.187483209364833,78,-0.2800132990209835,0.214767783967584,0.3333333333333333,741,1968,-0.0547511796224033,-0.2074205904296786,0.1061606317452111,0.96,200,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,long,A_close,atr,,-0.1519590654581881,92,-0.1695362780018604,0.1661131941680358,0.3695652173913043,0,1968,,,,,0,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,long,B_open,ob,,-0.2097946156321648,81,-0.3054479768434044,0.2308009156671915,0.3209876543209876,742,1968,-0.0638444167823521,-0.2171147975236266,0.0936565645092405,0.97,200,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,long,B_open,atr,,-0.1850519789956804,96,-0.2035874625698138,0.1965681326325962,0.3541666666666667,0,1968,,,,,0,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,short,A_close,ob,,-0.0391801785903089,55,-0.1045735450934621,0.0980043788145286,0.4,686,1968,-0.0894645675763048,-0.2061852578946203,0.0282965131096729,0.19,200,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,short,A_close,atr,,-0.1338595590529106,87,-0.1579308553254829,0.167295775260707,0.367816091954023,0,1968,,,,,0,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,short,B_open,ob,,-0.0688682307211587,58,-0.1538784733443496,0.1257021625291647,0.3793103448275862,688,1968,-0.1037447047749152,-0.2404314814285702,0.0237980336770617,0.295,200,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,short,B_open,atr,,-0.1322731355949286,87,-0.1558236615360255,0.1654466318484406,0.367816091954023,0,1968,,,,,0,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,both,A_close,ob,,-0.180475264126444,111,-0.2062822839304178,0.2401385852777581,0.3603603603603603,1427,1968,-0.1274489244705404,-0.2756281157217484,0.0200670542710588,0.75,200,,,,3.2390651085141897
TRX/USDT:USDT,4h,is,both,A_close,atr,,-0.2578489303733215,178,-0.1590417345732946,0.2867867699277459,0.3707865168539326,0,1968,,,,,0,,,,3.2390651085141897
