trigger_time,tap_index,zone_key,in_canonical,in_event,canon_entry_time,event_entry_time,canon_entry_price,event_entry_price,canon_exit_time,event_exit_time,canon_exit_price,event_exit_price,canon_reason,event_reason,canon_stop_price,event_stop_price,canon_penetration,event_penetration,fields_match
1602007200000,0,774,True,True,1602010500000,1602010500000,10595.548686,10595.548686,1602010500000,1602010500000,10642.286715000002,10642.286715000002,take_profit,take_profit,10564.39,10564.39,False,False,True
1602010800000,0,775,True,True,1602010920000,1602010920000,10554.100397999999,10554.100397999999,1602017220000,1602017220000,10514.0,10514.0,stop_loss,stop_loss,10514.0,10514.0,False,False,True
1608760800000,0,739,True,True,1608762120000,1608762120000,22777.954680000003,22777.954680000003,1608763620000,1608763620000,23364.386700000006,23364.386700000006,take_profit,take_profit,22387.0,22387.0,False,False,True
1608775200000,1,739,True,True,1608778500000,1608778500000,22777.954680000003,22777.954680000003,1608797700000,1608797700000,23364.386700000006,23364.386700000006,take_profit,take_profit,22387.0,22387.0,False,False,True
1609754400000,1,734,True,True,1609755360000,1609755360000,27937.796442,27937.796442,1609755360000,1609755360000,28742.991104999997,28742.991104999997,take_profit,take_profit,27401.0,27401.0,False,False,True
1610373600000,0,730,True,True,1610374440000,1610374440000,31293.2574,31293.2574,1610375220000,1610375220000,33383.1435,33383.1435,take_profit,take_profit,29900.0,29900.0,False,False,True
1610380800000,1,730,True,True,1610381520000,1610381520000,30999.65228168627,30999.65228168627,1610386140000,1610386140000,32649.130704215677,32649.130704215677,take_profit,take_profit,29900.0,29900.0,False,False,True
1611111600000,1,725,True,True,1611113340000,1611113340000,35537.106,35537.106,1611116100000,1611116100000,34808.47,34808.47,stop_loss,stop_loss,34808.47,34808.47,False,False,True
1612710000000,0,719,True,True,1612711080000,1612711080000,37707.54,37707.54,1612723740000,1612723740000,38393.850000000006,38393.850000000006,take_profit,take_profit,37250.0,37250.0,False,False,True
1614070800000,0,717,True,True,1614071460000,1614071460000,45297.0576,45297.0576,1614071760000,1614071760000,47587.644,47587.644,take_profit,take_profit,43770.0,43770.0,False,False,True
1614078000000,1,717,True,True,1614080280000,1614080280000,45297.0576,45297.0576,1614082860000,1614082860000,47587.644,47587.644,take_profit,take_profit,43770.0,43770.0,False,False,True
1614880800000,0,709,True,True,1614883740000,1614883740000,47686.995491999995,47686.995491999995,1614900000000,1614900000000,48630.398729999986,48630.398729999986,take_profit,take_profit,47058.06,47058.06,False,False,True
1615554000000,0,705,True,True,1615555620000,1615555620000,55211.04,55211.04,1615561620000,1615561620000,56492.94,56492.94,take_profit,take_profit,54356.44,54356.44,False,False,True
1615798800000,1,705,True,True,1615801260000,1615801260000,55211.04,55211.04,1615806060000,1615806060000,56492.94,56492.94,take_profit,take_profit,54356.44,54356.44,False,False,True
1615809600000,2,705,True,True,1615810860000,1615810860000,55211.04,55211.04,1615813020000,1615813020000,56492.94,56492.94,take_profit,take_profit,54356.44,54356.44,False,False,True
1615856400000,0,706,True,True,1615856580000,1615856580000,53748.117474,53748.117474,1615868460000,1615868460000,54778.793685,54778.793685,take_profit,take_profit,53061.0,53061.0,False,False,True
1615870800000,1,706,True,True,1615873320000,1615873320000,53748.117474,53748.117474,1615876560000,1615876560000,54778.793685,54778.793685,take_profit,take_profit,53061.0,53061.0,False,False,True
1616450400000,2,706,True,True,1616450520000,1616450520000,53748.117474,53748.117474,1616454240000,1616454240000,54778.793685,54778.793685,take_profit,take_profit,53061.0,53061.0,False,False,True
1617786000000,2,695,True,True,1617786600000,1617786600000,57406.989102,57406.989102,1617792780000,1617792780000,56808.94,56808.94,stop_loss,stop_loss,56808.94,56808.94,False,False,True
1618570800000,0,692,True,True,1618571940000,1618571940000,60244.59651,60244.59651,1618579620000,1618579620000,61136.49127500001,61136.49127500001,take_profit,take_profit,59650.0,59650.0,False,False,True
1618671600000,1,692,True,True,1618674060000,1618674060000,60244.59651,60244.59651,1618682460000,1618682460000,59650.0,59650.0,stop_loss,stop_loss,59650.0,59650.0,False,False,True
1618678800000,2,693,True,True,1618682100000,1618682100000,59744.566524,59744.566524,1618683480000,1618683480000,60405.38631000001,60405.38631000001,take_profit,take_profit,59304.02,59304.02,False,False,True
1618704000000,3,693,True,True,1618705860000,1618705860000,59428.132034113005,59428.132034113005,1618705860000,1618705860000,59614.30008528252,59614.30008528252,take_profit,take_profit,59304.02,59304.02,False,False,True
1619139600000,0,707,True,True,1619142600000,1619142600000,49949.58792,49949.58792,1619142840000,1619142840000,50908.96979999999,50908.96979999999,take_profit,take_profit,49310.0,49310.0,False,False,True
1619161200000,0,708,True,True,1619164260000,1619164260000,47716.212594585595,47716.212594585595,1619166840000,1619166840000,48655.53148646399,48655.53148646399,take_profit,take_profit,47090.0,47090.0,False,False,True
1620072000000,0,687,True,True,1620074100000,1620074100000,56806.699067999994,56806.699067999994,1620089460000,1620089460000,56250.0,56250.0,stop_loss,stop_loss,56250.0,56250.0,False,False,True
1620486000000,0,683,True,True,1620553260000,1620553260000,57648.117318,57648.117318,1620562920000,1620562920000,56820.0,56820.0,stop_loss,stop_loss,56820.0,56820.0,False,False,True
1620554400000,1,683,True,True,1620555360000,1620555360000,57639.55797921766,57639.55797921766,1620562920000,1620562920000,56820.0,56820.0,stop_loss,stop_loss,56820.0,56820.0,False,False,True
1620673200000,0,684,True,True,1620676440000,1620676440000,55960.63989,55960.63989,1620676980000,1620676980000,55300.0,55300.0,stop_loss,stop_loss,55300.0,55300.0,False,False,True
1620831600000,0,682,True,True,1620833580000,1620833580000,55348.347455999996,55348.347455999996,1620837900000,1620837900000,54541.33,54541.33,stop_loss,stop_loss,54541.33,54541.33,False,False,True
1621195200000,0,710,True,True,1621197780000,1621197780000,43967.151672,43967.151672,1621201320000,1621201320000,45414.80417999999,45414.80417999999,take_profit,take_profit,43002.05,43002.05,False,False,True
1621422000000,0,721,True,True,1621423920000,1621423920000,36108.500256,36108.500256,1621423980000,1621423980000,36873.06564,36873.06564,take_profit,take_profit,35598.79,35598.79,False,False,True
1622084400000,0,679,True,True,1622085060000,1622085060000,37242.867084,37242.867084,1622103180000,1622103180000,38448.18771,38448.18771,take_profit,take_profit,36439.32,36439.32,False,False,True
1622174400000,1,679,True,True,1622177220000,1622177220000,37242.867084,37242.867084,1622183640000,1622183640000,36439.32,36439.32,stop_loss,stop_loss,36439.32,36439.32,False,False,True
1622772000000,0,677,True,True,1622772720000,1622772720000,37434.475397999995,37434.475397999995,1622774940000,1622774940000,37860.96349499999,37860.96349499999,take_profit,take_profit,37150.15,37150.15,False,False,True
1623841200000,0,673,True,True,1623842280000,1623842280000,39106.8198,39106.8198,1623855240000,1623855240000,38720.0,38720.0,stop_loss,stop_loss,38720.0,38720.0,False,False,True
1624039200000,0,674,True,True,1624042380000,1624042380000,35257.049999999996,35257.049999999996,1624065060000,1624065060000,36034.03499999999,36034.03499999999,take_profit,take_profit,34739.06,34739.06,False,False,True
1624273200000,0,675,True,True,1624274520000,1624274520000,31839.356598000002,31839.356598000002,1624283880000,1624283880000,33144.891495,33144.891495,take_profit,take_profit,30969.0,30969.0,False,False,True
1624309200000,1,675,True,True,1624357380000,1624357380000,31188.27524608159,31188.27524608159,1624357380000,1624357380000,31517.188115203975,31517.188115203975,take_profit,take_profit,30969.0,30969.0,False,False,True
1624348800000,2,675,True,True,1624357380000,1624357380000,31188.27524608159,31188.27524608159,1624357380000,1624357380000,31517.188115203975,31517.188115203975,take_profit,take_profit,30969.0,30969.0,False,False,True
1624626000000,0,672,True,True,1624626900000,1624626900000,32783.095308,32783.095308,1624638120000,1624638120000,32300.0,32300.0,stop_loss,stop_loss,32300.0,32300.0,False,False,True
1625446800000,0,668,True,True,1625448180000,1625448180000,34641.926999999996,34641.926999999996,1625457060000,1625457060000,34251.0,34251.0,stop_loss,stop_loss,34251.0,34251.0,False,False,True
1626685200000,3,665,True,True,1626689700000,1626689700000,31301.249531929603,31301.249531929603,1626698040000,1626698040000,31018.59,31018.59,stop_loss,stop_loss,31018.59,31018.59,False,False,True
1627934400000,0,657,True,True,1627934760000,1627934760000,38807.069862,38807.069862,1627945620000,1627945620000,39537.674654999995,39537.674654999995,take_profit,take_profit,38320.0,38320.0,False,False,True
1627948800000,1,657,True,True,1627949220000,1627949220000,38807.069862,38807.069862,1627950780000,1627950780000,39537.674654999995,39537.674654999995,take_profit,take_profit,38320.0,38320.0,False,False,True
1629126000000,0,650,True,True,1629126060000,1629126060000,46082.2146,46082.2146,1629159840000,1629159840000,45480.0,45480.0,stop_loss,stop_loss,45480.0,45480.0,False,False,True
1629248400000,0,651,True,True,1629249240000,1629249240000,44270.0990028335,44270.0990028335,1629250980000,1629250980000,44975.24750708375,44975.24750708375,take_profit,take_profit,43800.0,43800.0,False,False,True
1629342000000,1,651,True,True,1629343200000,1629343200000,44222.76306731254,44222.76306731254,1629360060000,1629360060000,44856.90766828135,44856.90766828135,take_profit,take_profit,43800.0,43800.0,False,False,True
1629810000000,0,646,True,True,1629812100000,1629812100000,48559.71,48559.71,1629821760000,1629821760000,48075.81,48075.81,stop_loss,stop_loss,48075.81,48075.81,False,False,True
1629882000000,0,648,True,True,1629882120000,1629882120000,47246.717454,47246.717454,1629901380000,1629901380000,48017.293634999995,48017.293634999995,take_profit,take_profit,46733.0,46733.0,False,False,True
1629954000000,1,648,True,True,1629955800000,1629955800000,47237.411340195744,47237.411340195744,1629959940000,1629959940000,46733.0,46733.0,stop_loss,stop_loss,46733.0,46733.0,False,False,True
1630202400000,0,645,True,True,1630205940000,1630205940000,48446.91065168815,48446.91065168815,1630205940000,1630205940000,48523.801629220376,48523.801629220376,take_profit,take_profit,48395.65,48395.65,False,False,True
1631023200000,0,644,True,True,1631026740000,1631026740000,46924.192961999994,46924.192961999994,1631026740000,1631026740000,47483.99740499999,47483.99740499999,take_profit,take_profit,46550.99,46550.99,False,False,True
