barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,lens,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
zone,SOL/USDT:USDT,1h,is,matched_random,15,116.0,88.0,0.1678669755185656,0.0590667013655073,0.5113636363636364,baseline,0.003,0.3333333333333333,0.1942664636139134,1.4099149405013172,-1.0779238028961602,0.0704194456129563,0.4281677782451825,0.0831958581184538,1.3625456013654706,0.2386363636363636,0.0093815524891628,0.0172413793103448
zone,SOL/USDT:USDT,1h,is,matched_random,16,116.0,88.0,0.1605198040016997,0.0657607893185525,0.5,baseline,0.003,0.3333333333333333,0.1646999072318493,1.41266131081205,-1.0832614963483511,0.066643224081374,0.4266572896325497,0.0733427103674503,1.355176460670624,0.25,0.0093007109039744,0.043103448275862
zone,SOL/USDT:USDT,1h,is,matched_random,17,116.0,86.0,0.1073625253373478,0.0968086109993352,0.4883720930232558,baseline,0.003,0.3333333333333333,0.1393211337726506,1.4100606608780173,-1.0736575057370177,0.0736637355986132,0.4294654942394453,0.0589065987838104,1.233239937119602,0.2209302325581395,0.0095099529637641,0.0344827586206896
zone,SOL/USDT:USDT,1h,is,matched_random,18,116.0,92.0,0.0764392792250011,0.0960762216069442,0.4782608695652174,baseline,0.003,0.3333333333333333,0.1127054713788229,1.407385386565911,-1.0740844508760077,0.0693883175868966,0.4277553270347586,0.0505055425304588,1.1479034813982762,0.2717391304347826,0.0093852358094704,0.0086206896551724
zone,SOL/USDT:USDT,1h,is,matched_random,19,116.0,92.0,0.0878237656816927,0.0628664831830661,0.4673913043478261,baseline,0.003,0.3333333333333333,0.0841585560907414,1.4156832536778423,-1.08432230097549,0.078001209928061,0.4312004839712244,0.0361908203766016,1.178998734040983,0.217391304347826,0.0094394273275159,0.0258620689655172
zone,SOL/USDT:USDT,1h,is,matched_random,-1,116.0,89.5,0.119054371699497,0.0915922112728591,0.4901147506518635,baseline,0.003,0.3333333333333333,0.1388959682836478,1.4076013784394374,-1.080629592052648,0.0749473470486202,0.4299789388194481,0.0601358118324154,1.2598172930251317,0.2669919947752344,0.0093315361689081,0.0245689655172413
atr,SOL/USDT:USDT,1h,is,default,-1,348.0,207.0,0.0673569645446063,0.1438934826739414,0.4396135265700483,baseline,0.003,0.3333333333333333,0.036522220066562,1.4376798735295355,-1.0626618011845637,0.0610462509660571,0.4244185003864228,0.0151950261836254,1.056809334743612,0.0434782608695652,0.0099665235620751,0.0
atr,SOL/USDT:USDT,1h,is,filter_bot3,-1,116.0,85.0,0.1002870561083245,0.1438408332722963,0.4705882352941176,baseline,0.003,0.3333333333333333,0.1170579070031767,1.4411416639370866,-1.059905432493632,0.0558147315539271,0.4223258926215709,0.0482623426725467,1.2271809580040056,0.0352941176470588,0.0099602039918512,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,0,116.0,93.0,0.0575861844622593,0.080059919347358,0.4516129032258064,baseline,0.003,0.3333333333333333,0.0663697860821048,1.4363096888468612,-1.0618160161947532,0.0589067223022744,0.4235626889209098,0.0280502143048966,1.106961710843222,0.053763440860215,0.0099638048446281,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,1,116.0,94.0,0.0455242410533001,0.1070152906441489,0.4468085106382978,baseline,0.003,0.3333333333333333,0.0540496492764638,1.4375959314789573,-1.063430040194781,0.0617513888709751,0.42470055554839,0.0221079550899078,1.0806398043629866,0.0106382978723404,0.0099908831730969,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,2,116.0,96.0,0.0511701784704453,0.0711249257576326,0.4479166666666667,baseline,0.003,0.3333333333333333,0.0554834455281287,1.43687140565761,-1.0652652768410729,0.060900990789309,0.4243603963157236,0.023556270350943,1.091221743558859,0.0520833333333333,0.0099518365907856,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,3,116.0,96.0,0.0270264870567096,0.1206748446934299,0.4375,baseline,0.003,0.3333333333333333,0.0315497148739489,1.4403128309973785,-1.0641549309998293,0.0593106604113454,0.4237242641645382,0.0137757358354617,1.0499232053248766,0.03125,0.0099656728023122,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,4,116.0,97.0,-0.0093228255790032,0.0972631057030375,0.422680412371134,baseline,0.003,0.3333333333333333,-0.0029202025241102,1.440388499932981,-1.0596283596801948,0.0585210596713063,0.4234084238685225,-0.0007280114973885,0.9835056448494616,0.0103092783505154,0.0099922749200643,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,5,116.0,99.0,0.1250172605504594,0.0778972569990402,0.4747474747474747,baseline,0.003,0.3333333333333333,0.1210743259378452,1.4348988688480575,-1.0664209340002313,0.0623660123849221,0.4249464049539688,0.0498010697935059,1.2255445314317788,0.0505050505050505,0.0099393151986815,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,6,116.0,100.0,0.0080700502557676,0.1003091254502686,0.43,baseline,0.003,0.3333333333333333,0.0138343551119064,1.4404327288683874,-1.062371435616667,0.0595437386602109,0.4238174954640843,0.0061825045359156,1.0134666404522774,0.02,0.0099836131144173,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,7,116.0,95.0,0.0088304634517116,0.1054972661083708,0.431578947368421,baseline,0.003,0.3333333333333333,0.0169879336034358,1.4389725306640258,-1.0626670382388637,0.0612527794106743,0.4245011117642697,0.0070778356041513,1.0156162734883538,0.031578947368421,0.0099889337718881,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,8,116.0,98.0,0.0845278462363494,0.1578527641937208,0.4591836734693877,baseline,0.003,0.3333333333333333,0.0883039220625012,1.4407664246080305,-1.060013297079929,0.0595654605681443,0.4238261842272577,0.03535748924213,1.15139337322743,0.0306122448979591,0.0099790063228382,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,9,116.0,91.0,0.0270470285386943,0.1006489744454548,0.4395604395604395,baseline,0.003,0.3333333333333333,0.035868357268376,1.433621978517505,-1.0604089927309408,0.0623823129960034,0.4249529251984014,0.0146075143620381,1.0509004444511083,0.0329670329670329,0.0099791724050824,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,10,116.0,96.0,0.0267448743740595,0.142010592242102,0.4375,baseline,0.003,0.3333333333333333,0.0308149082549171,1.4390377691230702,-1.0644695390869796,0.0605727187020569,0.4242290874808228,0.0132709125191771,1.0498229952318128,0.03125,0.0099617227658625,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,11,116.0,100.0,0.0578902155731149,0.1589894550267581,0.45,baseline,0.003,0.3333333333333333,0.0617895890059054,1.4390253290545114,-1.065039652852045,0.0594148521366011,0.4237659408546405,0.0262340591453595,1.1050240759029497,0.04,0.0099695120646889,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,12,116.0,92.0,-0.0760679533938184,0.1431622018456337,0.391304347826087,baseline,0.003,0.3333333333333333,-0.0848085145819278,1.4389901476282565,-1.0643933688599032,0.0589534102794035,0.4235813641117614,-0.0322770162856744,0.8594647881366044,0.0326086956521739,0.0099458059405026,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,13,116.0,93.0,-0.0410714330107131,0.1105973854473502,0.4086021505376344,baseline,0.003,0.3333333333333333,-0.0424330687712717,1.436525638576716,-1.0642590847571545,0.0616097628686066,0.4246439051474427,-0.0160417546098082,0.925387903218656,0.053763440860215,0.0099462922235642,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,14,116.0,96.0,0.0773043793602479,0.0592544920381922,0.4583333333333333,baseline,0.003,0.3333333333333333,0.0834523899084822,1.4373737795297252,-1.0621734013094926,0.0607725670547103,0.4243090268218841,0.0340243065114491,1.136888256106129,0.0416666666666666,0.0099727279390742,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,15,116.0,91.0,0.0545871467540191,0.1101378850851064,0.4505494505494505,baseline,0.003,0.3333333333333333,0.0626849858319327,1.4364856293980075,-1.0638315418922486,0.0614239040604161,0.4245695616241664,0.0259798889252841,1.1058767844640476,0.0439560439560439,0.0099586962859289,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,16,116.0,97.0,-0.0141199709235255,0.1577836840668482,0.422680412371134,baseline,0.003,0.3333333333333333,-0.0113261852960892,1.4311157829097536,-1.0673997691610813,0.0644562843042275,0.425782513721691,-0.0031021013505569,0.9743626108560748,0.0618556701030927,0.009951339607066,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,17,116.0,93.0,0.1148876019686809,0.119551605872558,0.4731182795698925,baseline,0.003,0.3333333333333333,0.1181931857434503,1.4363203749623883,-1.0654312290653922,0.0620651692361829,0.4248260676944732,0.0482922118754193,1.2180662881255375,0.032258064516129,0.0099419562291523,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,18,116.0,96.0,-0.0731410979212843,0.1474182765615223,0.3958333333333333,baseline,0.003,0.3333333333333333,-0.072709157139579,1.438076591602795,-1.0625343028673415,0.0614344221260561,0.4245737688504224,-0.0287404355170891,0.8767483439269123,0.0416666666666666,0.0099693906455301,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,19,116.0,97.0,-0.081453917241384,0.1656916866237372,0.3917525773195876,baseline,0.003,0.3333333333333333,-0.0820262686378316,1.4368725224707053,-1.0603000663009572,0.0604638428102849,0.4241855371241139,-0.0324329598045263,0.8577420681437559,0.0309278350515463,0.0099729779163852,0.0
atr,SOL/USDT:USDT,1h,is,matched_random,-1,116.0,95.5,0.0235518380018045,0.1166470369076135,0.4360631456444041,baseline,0.003,0.3333333333333333,0.0272116575769294,1.437499722683786,-1.063300413886493,0.0607834029821856,0.4243133611928742,0.0117497844515297,1.0439278743051417,0.0366830354813701,0.0099662467380775,0.0
zone_height,SOL/USDT:USDT,1h,is,default,-1,348.0,188.0,0.1652903154441544,0.0802019668764671,0.4627659574468085,baseline,0.003,0.3333333333333333,0.0804047912343077,1.4229606732521962,-1.0760542358504082,0.0673979623039112,0.4269591849215645,0.035806772525244,1.1582514779301394,0.1914893617021276,0.009611276406333,0.0
zone_height,SOL/USDT:USDT,1h,is,filter_bot3,-1,116.0,91.0,0.0761984088825258,0.1119466816442585,0.4725274725274725,baseline,0.003,0.3333333333333333,0.0752837240636519,1.3934606276320676,-1.1055830853830535,0.0984674196599949,0.4393869678639979,0.0331405046634745,1.1666772024217678,0.3956043956043956,0.0091470263989353,0.0
zone_height,SOL/USDT:USDT,1h,is,matched_random,0,116.0,90.0,0.1072521321010188,0.0776578259616657,0.4777777777777778,baseline,0.003,0.3333333333333333,0.116829749905939,1.4211738101467275,-1.0765063052079742,0.0674453305930774,0.426978132237231,0.0507996455405467,1.220560170343742,0.1888888888888888,0.0095268276279356,0.0
