symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,level
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,250,0.46,-0.041877547482400405,0.20440456097873339,-3.139248876355778,0.9597378143360923,0.15,0.23699059561128527,1595,378,1.0,L2
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,241,0.49377593360995853,0.09956766350034031,0.08671385887928268,9.34251254231594,1.098332195591117,0.23443983402489627,0.22821316614420062,1595,364,1.0,L2
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,235,0.5148936170212766,0.1710815407268501,0.07828416438848616,15.640065419772336,1.174122047476753,0.2872340425531915,0.22570532915360503,1595,360,1.0,L2
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,239,0.4811715481171548,0.05783957595691063,0.09822522710363987,5.919456192659141,1.0569528952831548,0.20292887029288703,0.23322884012539186,1595,372,1.0,L2
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752479100000,70208,461,0.5032537960954447,0.2011070737450469,0.13272450694920027,9.786102684496774,1.0976205299343251,0.25813449023861174,0.5075187969924813,1596,810,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752479100000,70208,442,0.4841628959276018,0.08026926943037506,0.18826398112719575,4.711641772635182,1.0414566364681117,0.21040723981900453,0.4655388471177945,1596,743,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752479100000,70208,234,0.48717948717948717,0.03237677975994793,0.14260627209201127,3.7720600460968923,1.032792628222061,0.21794871794871795,0.2286967418546366,1596,365,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,243,0.48148148148148145,-0.010568486478801606,0.20435134975726238,-0.1744182020346919,0.989604242532763,0.2037037037037037,0.23934837092731828,1596,382,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,2,1689292800000,1752479100000,70208,236,0.4533898305084746,-0.03788222538136069,0.20255774098401305,-2.839779167341521,0.9627920633121737,0.13347457627118645,0.23057644110275688,1596,368,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,3,1689292800000,1752479100000,70208,243,0.4897119341563786,0.09856176746517503,0.14407800151470404,9.33012811525578,1.0944597881123022,0.2242798353909465,0.22932330827067668,1596,366,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,4,1689292800000,1752479100000,70208,246,0.491869918699187,0.03774978753288233,0.1403116668322588,4.167719263601043,1.038528428427645,0.22967479674796748,0.2362155388471178,1596,377,1.0,L2p
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,baseline,0,1689292800000,1752479100000,70208,452,0.49336283185840707,0.16478771055565994,0.16623026825194928,8.400233786806128,1.0819349922937553,0.2334070796460177,0.4854079809410363,1679,815,1.0,L2i
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp,0,1689292800000,1752479100000,70208,418,0.4784688995215311,0.04778021115745014,0.2000953958255522,3.290958637784251,1.0266257099009726,0.19617224880382775,0.4198927933293627,1679,705,1.0,L2i
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,0,1689292800000,1752479100000,70208,218,0.48623853211009177,0.042103730392550096,0.17124497296017943,5.028783537888475,1.0465300409094715,0.21559633027522937,0.20726622989874927,1679,348,1.0,L2i
BTC/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,pen_5bp_drop_50,1,1689292800000,1752479100000,70208,241,0.5020746887966805,0.10865098543747008,0.06558695756156198,10.085834707064643,1.1121239996462855,0.2551867219917012,0.21620011911852294,1679,363,1.0,L2i
