symbol,timeframe,segment,side,trigger_time,broke,r_multiple,trend_dev,volume_pctl,vol_balance,rsi_slope_5_3,rsi_slope_10_5,rsi_slope_14_5,zone_width_atr,freshness_bars,prior_taps,approach_mom,tap_rsi
BNB/USDT:USDT,15m,is,long,1733778000000,False,1.5,-0.04331898897782205,0.9675480769230769,0.46858013545266447,-12.16399497482233,-7.011877975561362,-5.806660712798049,3.0989239076039077,1178.0,1.0,-4.256784298355057,23.886399247319957
BNB/USDT:USDT,15m,is,long,1734164100000,True,-1.0,0.014360355946416936,0.5144230769230769,0.21231833599766867,0.051742675292452134,0.1872129973762,-2.2376689202524105,1.3681957225101153,18.0,0.0,-0.05365473421603272,49.84999601558923
BNB/USDT:USDT,15m,is,long,1734179400000,True,-1.0,-0.0011221023761599502,0.44591346153846156,0.4101510949625285,-2.812997521131411,-4.006960782666241,-6.185471783261804,4.345408717900668,69.0,0.0,-1.7654864923997986,25.75561366190071
BNB/USDT:USDT,15m,is,long,1734246900000,True,-1.0,-0.008543425168042629,0.27403846153846156,0.4114763245045025,-8.566906519272742,-5.627606767276141,-5.868038639292344,1.7260799729018952,22.0,0.0,-2.688612504707792,32.89338084861362
BNB/USDT:USDT,15m,is,long,1734300000000,False,1.5,-0.010269575831432287,0.27163461538461536,0.3024389800518699,-16.48672761939858,-13.123470207087223,-8.607801506359657,2.146175554548002,30.0,0.0,-5.00309755897877,23.230179716483477
BNB/USDT:USDT,15m,is,long,1734319800000,False,1.5,-0.0049757684157696325,0.8016826923076923,0.13136301219601376,-5.5703796392819385,-9.741412383963429,-5.812253926406605,2.224110334843234,52.0,1.0,-2.135500361343517,39.33468895658204
BNB/USDT:USDT,15m,is,long,1734463800000,True,-1.0,0.0035674052309446758,0.6502403846153846,0.21013115248379888,-5.2572374073224,-4.29622164001465,-3.2914780843473537,0.8460873819799268,22.0,2.0,-1.261248271274447,44.6119056910223
BNB/USDT:USDT,15m,is,long,1734494400000,False,1.5,-0.0112920052159321,0.7512019230769231,0.44001617968400525,-2.120661367187509,-1.3583193123472768,0.5518204929182531,1.538547424825342,246.0,3.0,-1.4038933552295891,38.69173326806059
BNB/USDT:USDT,15m,is,long,1734551100000,True,-1.0,-0.004558652503943161,0.27283653846153844,0.3024389800518699,-6.665655082644115,1.786864661876514,2.9535704512531353,1.1645673289559018,309.0,6.0,-1.1317981184008667,47.01829268471985
BNB/USDT:USDT,15m,is,long,1734630300000,True,-1.0,-0.040162608411787315,0.4050480769230769,0.42503127696735227,-2.8498424093397077,-3.3444678352223036,-4.646064026083145,1.5856847154063087,820.0,0.0,-2.7418241103319323,27.951020481134208
BNB/USDT:USDT,15m,is,long,1734676200000,False,1.5,-0.03129307227877276,0.7067307692307693,0.23848740086996528,-3.924776201732925,-3.608129585882068,-2.0526191601937995,1.5376626246838672,16.0,0.0,-0.8901052991101485,44.66799805023823
BNB/USDT:USDT,15m,is,long,1734681600000,True,-1.0,-0.025122688033719087,0.7079326923076923,0.23848740086996528,5.2484384524045495,-0.6363636188898738,-0.9728568145037144,1.387454130107932,22.0,1.0,0.662757106792633,49.90896810802442
BNB/USDT:USDT,15m,is,long,1734688800000,True,-1.0,-0.06529723154487976,0.96875,0.46858013545266447,-3.7419559943358855,-10.288147472392517,-7.3689362253918205,2.440756910058574,2190.0,2.0,-2.1145318066485523,27.808136685085316
BNB/USDT:USDT,15m,is,long,1735200000000,True,-1.0,0.010933512518340294,0.1971153846153846,0.4897391514237723,-3.0017753573610904,1.624886638995875,2.60927444469214,0.8308358805728606,25.0,0.0,-0.20705373679890793,49.363149832891615
BNB/USDT:USDT,15m,is,long,1735200900000,True,-1.0,-0.0020419252251325792,0.13942307692307693,0.7553836636457641,-8.828035289896889,-1.5968024858173138,0.12432880459381579,1.509545529265543,127.0,0.0,-2.569152003608441,38.01427394946319
BNB/USDT:USDT,15m,is,long,1735216200000,True,-1.0,-0.01362446993410682,0.5060096153846154,0.6213676693499346,-2.2950590572167684,0.08168486472663261,0.6222188273131337,0.6454951216029352,182.0,0.0,-1.5853792317192779,33.93792357620342
BNB/USDT:USDT,15m,is,long,1735312500000,False,1.5,-0.0026453616577820638,0.8413461538461539,0.44874456686528197,-10.143032279416637,-9.61828227432288,-6.790555891865033,2.084218886860528,69.0,3.0,-2.360157725402608,36.54685821525952
BNB/USDT:USDT,15m,is,long,1735423200000,True,-1.0,0.028652683419124747,0.4375,0.3444425315325452,-4.197306056772874,-5.878088633898109,-4.361522184922919,2.137351417714589,12.0,0.0,-0.9944048101722749,52.65684230108424
BNB/USDT:USDT,15m,is,long,1735510500000,False,1.5,-0.02195140275835661,0.47716346153846156,0.541357581903261,-1.383259484155964,-1.361289521765567,-1.0667311560941926,1.9551054247867858,289.0,6.0,-1.926652747087166,26.027166602711972
BNB/USDT:USDT,15m,is,long,1735566300000,False,1.5,-0.012859337893614264,0.47836538461538464,0.541357581903261,-11.746181599227974,1.3063173198101978,2.4305972700003764,1.9509985802319618,351.0,7.0,-2.5350813152701894,35.835224898523094
BNB/USDT:USDT,15m,is,long,1735751700000,True,-1.0,-0.002093367503602006,0.4675480769230769,0.43801310262301657,-7.702775358927234,-7.960498985109496,-5.290086996810643,2.357406805163987,67.0,1.0,-1.9986709869868602,37.59023440121947
BNB/USDT:USDT,15m,is,long,1736172900000,False,1.5,0.0063003009587236924,0.40865384615384615,0.4073395898008951,-4.883868953038039,-5.673269506719549,-3.8924585938023455,1.6118147216120702,18.0,0.0,-1.0507051598222656,48.39284911128671
BNB/USDT:USDT,15m,is,long,1736207100000,True,-1.0,0.017655139671808318,0.5612980769230769,0.14038623477739173,-13.341821048075161,-9.03917774813145,-3.5914437954012897,2.4067741729591425,14.0,0.0,-3.107106001975936,42.063343044888526
BNB/USDT:USDT,15m,is,long,1736261100000,True,-1.0,0.00010297904465228491,0.8942307692307693,0.2524897404015108,-1.6122728573185938,-0.8838169182563931,-1.7149151076220832,3.6501491705969347,116.0,1.0,-0.9567168944636664,34.40854127768539
BNB/USDT:USDT,15m,is,long,1736264700000,False,1.5,-0.028517496647748608,0.4110576923076923,0.2421023349235131,-13.91243208615392,-8.68841979041358,-6.982461643535487,0.8678518206439648,399.0,0.0,-6.083073509186816,13.264084797319697
BNB/USDT:USDT,15m,is,long,1736277300000,True,-1.0,-0.030371229914714415,0.8305288461538461,0.26459482382226146,-3.0503272123223937,0.1342878692225682,2.5783623738841968,2.6195511305708696,1141.0,10.0,-1.984338088179195,23.85997019589861
BNB/USDT:USDT,15m,is,long,1736408700000,False,1.5,-0.013343689977564188,0.234375,0.6578327498764818,-11.316301480161059,-5.1068616295961675,-2.417736508751993,1.6365100836204016,37.0,0.0,-3.1843204337112234,32.61487821683376
BNB/USDT:USDT,15m,is,long,1736429400000,True,-1.0,-0.005528535284322844,0.5841346153846154,0.719625801342227,-5.985671974229724,-1.5852491200377798,-1.5030490791535627,2.220345279192565,60.0,1.0,-1.3346337743780239,46.068901162767155
BNB/USDT:USDT,15m,is,long,1736554500000,False,1.5,-0.0009480099337870751,0.5673076923076923,0.20423292822245076,0.0759552764053808,2.1838063934932705,1.5135925141361497,3.9599025408019286,26.0,3.0,-0.25476296066699816,49.48227204165368
BNB/USDT:USDT,15m,is,long,1736644500000,True,-1.0,0.0026325858106455158,0.21995192307692307,0.3629391085067947,0.7236147052571198,-8.111568904742214,-7.26321099792991,1.8791075162079207,56.0,4.0,-0.37127527537979493,47.47092094968001
BNB/USDT:USDT,15m,is,long,1736665200000,True,-1.0,-0.002704358931573392,0.6478365384615384,0.2569159839478136,-5.193794175714828,-2.033468768517409,-1.98680090818511,7.410030282805187,149.0,5.0,-2.248918281634546,33.82434371726838
BNB/USDT:USDT,15m,is,long,1736750700000,True,-1.0,-0.019264413778868894,0.12620192307692307,0.6107748302257796,-2.3863521095203524,-2.552087077343643,-2.2974925206446812,1.624122748528095,272.0,0.0,-1.9019332186711007,25.691858217155996
BNB/USDT:USDT,15m,is,long,1736759700000,True,-1.0,-0.023550016068791813,0.7776442307692307,0.40794281275549793,-6.139271419965997,1.4615120574164635,-0.5329518486982536,0.9179391641668417,1986.0,0.0,-2.7841625888366783,27.53689109673074
BNB/USDT:USDT,15m,is,long,1736763300000,False,1.5,-0.029081627773207108,0.7235576923076923,0.3280663643341075,-2.016561223493845,-2.4118014658881037,-0.6657830646052112,1.9381745847510146,2022.0,0.0,-2.525812623744687,25.594152063900893
BNB/USDT:USDT,15m,is,long,1736778600000,False,1.5,-0.026694185404995907,0.7247596153846154,0.3280663643341075,5.936465007736373,14.09409549942518,7.854497807292539,1.600105384100299,2039.0,3.0,1.2766798277396034,44.97807920245975
BNB/USDT:USDT,15m,is,long,1736933400000,True,-1.0,0.00268441864870983,0.08653846153846154,0.2239272165897605,-7.777243461806037,-3.3189812791496323,-5.567718571295551,1.4038128054473336,57.0,0.0,-3.0061445934831577,30.294751677604268
BNB/USDT:USDT,15m,is,long,1737037800000,True,-1.0,0.010326503813341104,0.6009615384615384,0.5090873063648769,-6.929603439121145,-5.25984657913277,-0.967832658184733,1.4735822906493123,8.0,1.0,-1.2027031931034446,50.1718510946848
BNB/USDT:USDT,15m,is,long,1737038700000,False,1.5,0.0012159418339154904,0.4206730769230769,0.11853446171595237,-3.1829711069841693,-6.875953214014956,-2.467831283649545,1.052511088422036,76.0,0.0,-1.951870408559743,37.064895145461804
BNB/USDT:USDT,15m,is,long,1737168300000,True,-1.0,0.002199074222390074,0.6117788461538461,0.2715111075763081,-3.9053907419656966,-3.7314137023593332,-2.9106568955117,2.04461248903405,84.0,1.0,-1.6947967829456023,34.75090513756841
BNB/USDT:USDT,15m,is,long,1737216900000,True,-1.0,-0.01151232769853927,0.2824519230769231,0.4341397840716924,-0.26932044334079563,0.41879424149243505,1.140302665233932,1.7560307690846948,11.0,0.0,-0.2429460044607192,47.00565196608585
BNB/USDT:USDT,15m,is,long,1737554400000,False,1.5,0.0025359029640230624,0.20192307692307693,0.2594009416857892,-6.602807659518689,-0.791173597340844,-1.6401440331078803,1.693253524582408,38.0,0.0,-2.0044745773872985,38.05363364710099
BNB/USDT:USDT,15m,is,long,1737596700000,True,-1.0,0.0015363622396193932,0.203125,0.2594009416857892,-2.4162423950940948,-3.8040236583810056,-3.168860680771715,1.4137921064772634,85.0,4.0,-1.145127562878818,47.38966123545334
BNB/USDT:USDT,15m,is,long,1737638100000,False,1.5,-0.012318545650369606,0.14543269230769232,0.2077148502108055,-4.497684618210464,-0.3218685908588128,-2.1671851689888157,2.1568555908642137,204.0,0.0,-1.5350089140176442,39.6386289919378
BNB/USDT:USDT,15m,is,long,1737659700000,False,1.5,-0.009232986627922157,0.7584134615384616,0.2253463069240635,-3.8445833376527716,-5.095643158151326,-3.315780430870717,2.049844902149118,228.0,1.0,-1.3639799726965502,42.92957484510494
BNB/USDT:USDT,15m,is,long,1737665100000,False,1.5,-0.0018927449454221312,0.7596153846153846,0.2253463069240635,6.181444794802303,-0.06859709263901692,-1.598864717838488,1.5674798256742892,234.0,3.0,1.422287932558867,55.340801351468386
BNB/USDT:USDT,15m,is,long,1737686700000,False,1.5,-0.010611575189544808,0.1466346153846154,0.2077148502108055,-6.029212007872069,-8.863789549897241,-5.198810710362707,1.6477076317402641,258.0,3.0,-1.8959337165218817,36.962473785908166
BNB/USDT:USDT,15m,is,long,1737749700000,True,-1.0,-0.006413653784891116,0.14783653846153846,0.2077148502108055,-5.880662615393668,-2.0591237171692143,-0.7989252709412042,2.6032189680658253,328.0,5.0,-1.987912666523019,37.47058315228901
BNB/USDT:USDT,15m,is,long,1737908100000,True,-1.0,-0.004124842942877183,0.010817307692307692,0.3554767908723549,2.5285269011639784,0.9049992586413111,2.5343188740093296,2.6563566470007727,114.0,0.0,-1.1845914777166178,36.3525252480998
BNB/USDT:USDT,15m,is,long,1737932400000,True,-1.0,-0.018326734096400732,0.5829326923076923,0.09733870629452536,-8.864352821166502,-11.401952172439515,-7.957137239357884,3.0234350262603797,1257.0,0.0,-6.03980595199204,12.044670243815546
BNB/USDT:USDT,15m,is,long,1737939600000,True,-1.0,-0.0312928684419459,0.7259615384615384,0.3280663643341075,6.069063792069107,-5.177874966085902,-6.81262179510442,2.2124826994002693,3329.0,4.0,-1.5181397245884882,16.064749246348256
BNB/USDT:USDT,15m,is,long,1738167300000,False,1.5,-0.01192670612791713,0.8233173076923077,0.24708347171510492,0.6329309391810725,2.378137882951492,-1.6755669640214634,1.9912218840003981,176.0,1.0,-1.0317211834198918,32.213165077552844
BNB/USDT:USDT,15m,is,long,1738178100000,False,1.5,-0.010121887702071675,0.8245192307692307,0.24708347171510492,1.280538081902911,6.604203038460987,4.33959670542275,1.6440402813030803,188.0,2.0,-1.1201621605769634,41.835800484665526
BNB/USDT:USDT,15m,is,long,1738403100000,True,-1.0,-0.011385877312060089,0.038461538461538464,0.429648272222548,-2.8874192917420594,-5.535346908757052,-6.607938939776126,2.862761879939734,219.0,0.0,-3.287141153599163,24.333056767366074
BNB/USDT:USDT,15m,is,long,1738439100000,True,-1.0,-0.01799162608821514,0.8257211538461539,0.24708347171510492,-10.351303329486548,-4.105666353014804,-2.189333292609547,2.809484814182889,478.0,3.0,-3.690178240390419,21.589656829683776
BNB/USDT:USDT,15m,is,long,1738516500000,True,-1.0,-0.043434610704777055,0.9086538461538461,0.3253595233434735,-7.355556240618778,-10.042280853996353,-3.179316729932509,3.4633805066921965,6470.0,3.0,-3.221949832366788,23.57565071251136
BNB/USDT:USDT,15m,is,long,1738702800000,False,1.5,-0.042546687967070174,0.9134615384615384,0.49070693977331903,-12.309853424389537,-6.435468497535894,-4.907398595506713,2.314601458423064,119.0,2.0,-3.444215567318531,32.84778110345347
BNB/USDT:USDT,15m,is,long,1738908900000,False,1.5,0.001346167391431674,0.2091346153846154,0.2958997189698188,-2.792580652323842,-2.028118578140379,-2.0427714181214256,1.896643162968364,8.0,0.0,-0.6171974188281817,50.761107884658074
BNB/USDT:USDT,15m,is,long,1738959300000,True,-1.0,-0.004760418292926949,0.5336538461538461,0.38403239322051563,-9.599978514086558,0.9048603068823269,-1.1614722911841753,2.5358084625344164,64.0,1.0,-2.708442926700922,32.30221768421029
BNB/USDT:USDT,15m,is,long,1739332800000,False,1.5,0.00791005625567065,0.5853365384615384,0.33971761986289567,-3.9563620958684353,-6.314938689330276,-7.917497892163297,1.60132920108689,26.0,0.0,-1.8442274506899792,38.58524688402888
BNB/USDT:USDT,15m,is,long,1739434500000,True,-1.0,0.05482079704386322,0.8569711538461539,0.14968752221898096,-2.2508641437746633,-4.106341237357697,-7.028289047069585,0.5545560949917868,28.0,0.0,-0.9953570935750046,41.069488237238616
BNB/USDT:USDT,15m,is,long,1739516400000,True,-1.0,-0.006818221646723077,0.6442307692307693,0.2894796063277634,-9.25347086977034,-7.829253290323493,-5.085994831159589,1.7955439639747652,19.0,0.0,-2.879318428418097,41.41478035155604
BNB/USDT:USDT,15m,is,long,1739675700000,False,1.5,-0.00996726992948993,0.41225961538461536,0.4090531116412176,-5.632578731834485,-7.35137269571981,-3.302001953007725,1.2190272384142744,47.0,0.0,-1.6018986093241774,37.09170280010814
BNB/USDT:USDT,15m,is,long,1739689200000,True,-1.0,-0.008482833745051765,0.41346153846153844,0.4090531116412176,-2.0401488258014595,-0.41939163765905363,2.6438528667355925,1.3605438773431262,62.0,1.0,-0.879196223987118,39.8220434797528
BNB/USDT:USDT,15m,is,long,1739765700000,False,1.5,0.0028585122217612557,0.8978365384615384,0.33183699660363886,4.003836603914948,-0.22550277735023627,-0.9232154576323239,2.1847515407618854,55.0,0.0,0.07333971603266427,40.258753743075474
BNB/USDT:USDT,15m,is,long,1739780100000,False,1.5,0.0009331871832409799,0.8990384615384616,0.33183699660363886,-4.410247094922781,1.0625990777600975,1.110038939970103,1.9178297314307242,71.0,2.0,-0.8504863296627433,42.92558173163729
BNB/USDT:USDT,15m,is,long,1739808000000,True,-1.0,0.00025302345599342857,0.953125,0.3422048244827836,-9.435375833880052,0.059289554900786356,1.8379369869908757,1.6872190666139515,102.0,4.0,-2.5010190757758144,41.13914322787929
BNB/USDT:USDT,15m,is,long,1739857500000,True,-1.0,-0.01565017768680932,0.7007211538461539,0.22790578716620352,-10.42464631723228,-7.86033907116812,-4.999549428617854,0.8811708184692033,174.0,0.0,-3.3881638512970604,26.41365717888081
BNB/USDT:USDT,15m,is,long,1739860200000,True,-1.0,-0.023548936044671342,0.9230769230769231,0.20414732726928947,-8.395795819426368,-12.746776843494423,-8.734682818548634,6.7323808469065565,540.0,0.0,-3.5290397040415167,20.10491090529429
BNB/USDT:USDT,15m,is,long,1739898900000,False,1.5,-0.039403760277030186,0.9242788461538461,0.31154245633410244,-6.707148499813094,-12.672104417562494,-10.100644976377602,1.2383677628371579,655.0,2.0,-3.297675952723698,28.131956685105877
BNB/USDT:USDT,15m,is,long,1739975400000,True,-1.0,0.002498332005577364,0.7956730769230769,0.16146878757969246,3.126548957890698,-3.4639775166313598,-0.44543405711036144,1.2910261224098287,4.0,0.0,1.3051743538882798,53.72887022536856
BNB/USDT:USDT,15m,is,long,1740100500000,False,1.5,-0.0008259113050962386,0.7151442307692307,0.20810504244250327,-10.06443921990784,-6.665148731704804,-4.322705179877005,3.288167379379238,45.0,2.0,-3.0682410130586204,39.90661722716125
BNB/USDT:USDT,15m,is,long,1740151800000,False,1.5,0.006026276788152485,0.9074519230769231,0.6074756544535396,-10.613069892653712,-3.260104778815233,-2.5026568839284096,1.821723430455632,102.0,5.0,-2.0891869031163215,42.23111029920953
BNB/USDT:USDT,15m,is,long,1740158100000,True,-1.0,-0.00408869840252768,0.7163461538461539,0.20810504244250327,0.9052671512540087,-13.184362977640582,-9.916421749081323,1.488457977096734,109.0,6.0,-0.1092668988080635,37.3057228951939
BNB/USDT:USDT,15m,is,long,1740409200000,False,1.5,-0.026453347384339132,0.9254807692307693,0.31154245633410244,-6.968552177398443,-0.7441472619748879,1.6142470938254903,1.8602813474956106,1222.0,3.0,-2.9297689386588512,32.04900407044664
BNB/USDT:USDT,15m,is,long,1740437100000,False,1.5,-0.03325220899158321,0.24158653846153846,0.3271503609104571,-4.896832880796545,2.1469702139320503,0.09664655152602819,0.49183546978800197,1343.0,0.0,-1.123550752084548,39.97815609412027
BNB/USDT:USDT,15m,is,long,1740439800000,False,1.5,-0.04580547740333196,0.24278846153846154,0.3271503609104571,-3.426986632136895,-2.906773518299211,0.7591901398418059,0.39368279353871016,1346.0,1.0,-2.5119851642768882,36.89445817377817
BNB/USDT:USDT,15m,is,long,1740495600000,False,1.5,-0.0362555745724239,0.5360576923076923,0.9502533382352071,-4.800572259421834,-1.2902066577013969,1.2113251521377393,1.8276334399795993,9.0,0.0,-1.330134132285837,44.01820858381202
BNB/USDT:USDT,15m,is,long,1740591900000,True,-1.0,-0.018303782078659125,0.7824519230769231,0.583339962448856,-6.030145477893932,3.390138982131198,3.729284585569907,3.8748392928826845,116.0,1.0,-2.177290650286452,36.61566005834517
BNB/USDT:USDT,15m,is,long,1740727800000,False,1.5,-0.05759814325266033,0.9146634615384616,0.49070693977331903,2.2436383108797635,2.455646125865684,1.3520657561683223,1.941027398703931,2369.0,10.0,-0.5832369408545732,35.70385001162556
BNB/USDT:USDT,15m,is,long,1740983400000,True,-1.0,-0.0022377238725774795,0.8894230769230769,0.04923321433354061,-3.1908195125280088,1.1035092458022646,1.6373291928100286,1.2374784394447766,60.0,0.0,-1.8621480670239012,35.24050299409406
BNB/USDT:USDT,15m,is,long,1741013100000,False,1.5,-0.015992770962147018,0.45913461538461536,0.1026533719285214,-4.609093399030321,1.1709558800327287,1.8771775951079235,0.847546441906558,244.0,0.0,-2.164022267654778,33.89678718982172
BNB/USDT:USDT,15m,is,long,1741031100000,True,-1.0,-0.0399834301860682,0.9723557692307693,0.5838134561390566,-5.34504968310177,-4.915735936342465,-2.5411511417525148,3.0345120634641454,2706.0,12.0,-2.544387221752952,31.089876541629465
BNB/USDT:USDT,15m,is,long,1741185900000,False,1.5,0.00910201163982105,0.15865384615384615,0.16185874811473586,-4.980124620042247,-8.011789457125126,-8.288754728628255,1.757551746039396,32.0,0.0,-1.2607705244608283,40.188385791168244
BNB/USDT:USDT,15m,is,long,1741283100000,False,1.5,-0.0069058268702274495,0.15985576923076922,0.16185874811473586,-8.29151747588189,-1.6713869831248047,-0.6899424457735392,1.5670543884781167,140.0,3.0,-2.6039276348159057,30.59995215324355
BNB/USDT:USDT,15m,is,long,1741306500000,True,-1.0,0.002743793943616346,0.4362980769230769,0.2043973641248991,-4.157557925274659,-0.1366008166355428,1.8302313269435686,1.1138167786208162,186.0,0.0,-1.1839459832006274,51.57898726612954
BNB/USDT:USDT,15m,is,long,1741431600000,False,1.5,0.0003019355277977809,0.057692307692307696,0.29340890961636074,-1.4142861598394774,-0.7624135994991974,-2.415849588639354,3.4314457389060227,27.0,0.0,-0.7833401383765161,52.52231360754231
BNB/USDT:USDT,15m,is,long,1741471200000,True,-1.0,-0.001377838710936885,0.2283653846153846,0.30899740652764385,-1.8446803950116504,-6.218120687522806,-6.420894215944699,3.8649188839668214,71.0,1.0,-0.8510629461664484,40.29434352214257
BNB/USDT:USDT,15m,is,long,1741537800000,True,-1.0,-0.03773474309615199,0.5216346153846154,0.5739052786477948,1.0958629567509561,0.5588516985864374,0.31260721388903434,2.7227271806961917,471.0,0.0,-1.4059692125744627,33.44338164915436
BNB/USDT:USDT,15m,is,long,1741614300000,True,-1.0,-0.020769151590698476,0.17668269230769232,0.35417846852997964,-5.589217498575323,0.17559796531454452,-1.4579618518753676,2.3257623483736314,38.0,0.0,-1.7174860418758815,42.49107887596848
BNB/USDT:USDT,15m,is,long,1742088600000,True,-1.0,0.032402016926604604,0.41947115384615385,0.18064143920595532,-9.24378360075331,-5.104426473774296,-5.790393555242943,1.2775882801158271,18.0,0.0,-2.2368846703757566,47.56877301790355
BNB/USDT:USDT,15m,is,long,1742216400000,False,1.5,0.027145893019432155,0.8353365384615384,0.16336517398552353,-6.019685124831675,-8.232002553154835,-7.522654377708349,1.284725212763694,16.0,0.0,-2.094713870715675,43.93191039871692
BNB/USDT:USDT,15m,is,long,1742228100000,False,1.5,0.024966447306047135,0.8365384615384616,0.16336517398552353,-2.7426882483692694,3.5652671715748454,0.8637327481317669,1.3976491897398418,29.0,1.0,-0.8492382695752707,45.97200570078564
BNB/USDT:USDT,15m,is,long,1742304600000,False,1.5,0.00849122125449453,0.6778846153846154,0.5137281245273629,-1.8347106095364794,-6.673696749712491,-6.83915671484592,2.0270258836682005,20.0,0.0,-0.583316801055603,41.16772711581108
BNB/USDT:USDT,15m,is,long,1742339700000,True,-1.0,0.0028814198824400616,0.6790865384615384,0.5137281245273629,2.2526870467624818,-1.3693601238127542,-2.8334538285832167,3.0815001569991094,59.0,2.0,-0.43894750437824837,41.36702778524487
BNB/USDT:USDT,15m,is,long,1742613300000,True,-1.0,-6.671327764629087e-05,0.6658653846153846,0.5998370040237171,-5.136719764221965,-3.9312356531596535,-3.9105874377628282,2.635163089193644,67.0,0.0,-2.4366234043914266,34.95249698268776
BNB/USDT:USDT,15m,is,long,1742780700000,False,1.5,-0.006164085476667247,0.31850961538461536,0.5173825517047582,-11.341179256151435,-0.6676176800985303,-2.336360925415363,1.245257288318784,306.0,0.0,-2.346387575674809,42.38605214717127
BNB/USDT:USDT,15m,is,long,1742982300000,True,-1.0,-0.002071100418062355,0.1622596153846154,0.2146941075813898,-8.662106207827456,-3.404924281391814,-1.0522292561702855,2.431687305862336,11.0,0.0,-2.590968133757099,42.90721892399973
BNB/USDT:USDT,15m,is,long,1742996700000,True,-1.0,-0.003282202179336502,0.8713942307692307,0.07111620059347913,-4.614242138997298,-5.467833548420728,-2.5150303866030512,1.6889990662300913,183.0,0.0,-0.6063073571082985,42.340825501877966
BNB/USDT:USDT,15m,is,long,1743014700000,True,-1.0,-0.016639053752117383,0.31971153846153844,0.5173825517047582,-2.329011503981551,-4.331485314772991,-1.3114730507831247,1.2537633414367122,566.0,1.0,-1.9502985311238112,25.9859347110866
BNB/USDT:USDT,15m,is,long,1743114600000,True,-1.0,0.011658737816847342,0.47475961538461536,0.28062557391781634,-2.7413256974465625,-4.51369514887989,-2.991611562036674,1.346740925507516,13.0,0.0,-0.50431149550919,52.48340512073829
BNB/USDT:USDT,15m,is,long,1743247800000,False,1.5,-0.031356109856224945,0.45072115384615385,0.4364824732835757,-1.4424186620453483,-2.4417999765839653,0.2530480070444554,2.067392825745801,1196.0,0.0,-2.0309808190301086,34.51589456197841
BNB/USDT:USDT,15m,is,long,1743330600000,True,-1.0,-0.010969739312195248,0.7295673076923077,0.47776140026197084,-1.2040856825786932,0.7359207419790295,-0.43786615875086454,4.390586409418271,1288.0,4.0,-1.427212951944909,41.095154108883605
BNB/USDT:USDT,15m,is,long,1743410700000,True,-1.0,-0.019498687811896898,0.1935096153846154,0.2947321567311895,-3.1475167710737466,-8.538141737586663,-5.177174026657298,0.851937656102152,1533.0,0.0,-1.9695786405925995,32.603979461149294
BNB/USDT:USDT,15m,is,long,1743761700000,True,-1.0,-0.00025445711009874916,0.30288461538461536,0.6964519488247546,-4.272575294745522,-0.5056722229814099,-1.0357043483208273,2.163864105908213,19.0,0.0,-1.3568982100584526,49.64530678732667
BNB/USDT:USDT,15m,is,long,1743958800000,True,-1.0,-0.0280189979328771,0.24759615384615385,0.3933483474748818,-4.2178426249840655,2.9848335626186433,-0.7740432628770293,1.447493396304592,2277.0,0.0,-2.8171645670013064,25.98069747250146
BNB/USDT:USDT,15m,is,long,1743981300000,True,-1.0,-0.05726915148003897,0.625,0.22919905855108463,0.5761517131606695,4.881268891529796,6.758594815401658,0.6700072403715007,2443.0,0.0,-1.1133943847349783,28.174857282838886
BNB/USDT:USDT,15m,is,long,1743996600000,False,1.5,-0.04004129454961547,0.6262019230769231,0.22919905855108463,-5.747768499314702,1.188326469856257,5.0073833904204506,0.6602496588976063,2460.0,1.0,-1.8156865619684037,45.22023889076723
BNB/USDT:USDT,15m,is,long,1744001100000,False,1.5,-0.05292710135394685,0.6274038461538461,0.22919905855108463,-4.030046805191944,-8.952222240677195,-3.3050576674501926,0.5762368102904977,2465.0,2.0,-1.9342066463059757,37.47408731402524
BNB/USDT:USDT,15m,is,long,1744008300000,False,1.5,-0.08092709968238143,0.265625,0.359037739610629,-7.333643129617371,-5.093376301520557,-7.2137190641677265,2.2554728135880953,2595.0,0.0,-3.8101245100562826,21.401746310805905
BNB/USDT:USDT,15m,is,long,1744100100000,False,1.5,-0.009125843930942845,0.34975961538461536,0.28785042952660644,0.25263675695291,-6.394037462361865,-5.581686208726353,1.2454978227148392,27.0,0.0,-1.035051638876858,42.00886597034306
BNB/USDT:USDT,15m,is,long,1744129800000,True,-1.0,-0.002284331254266414,0.35096153846153844,0.28785042952660644,4.132023892595882,-6.432679821827421,-5.3105196655621185,1.123084622734121,60.0,1.0,1.1192119171385335,49.72004504271001
BNB/USDT:USDT,15m,is,long,1744637400000,False,1.5,0.004243829500822027,0.09615384615384616,0.6460066627435433,-1.6652648396699306,-0.3950207179306062,-0.017927690481457148,1.6045979347811021,18.0,1.0,-0.9389350360728218,52.94472015487888
BNB/USDT:USDT,15m,is,long,1744642800000,True,-1.0,0.004766012683540266,0.09735576923076923,0.6460066627435433,2.3166686797651366,-4.356791800310596,-3.81773823565392,1.3808204803288053,24.0,2.0,0.241191350275764,55.51713905248816
BNB/USDT:USDT,15m,is,long,1744726500000,True,-1.0,-0.0015042782503025265,0.027644230769230768,0.23522857824117227,0.3287398791437113,-0.254800587171907,-3.1709217170134636,1.3890507784204618,38.0,0.0,-0.2544300930770207,42.227821681607246
