symbol,timeframe,segment,threshold,r_multiple,guard,num_candidates,num_trades,total_return,max_drawdown,win_rate,sharpe,n_take_profit,n_stop_loss,n_end_of_data,fill_rate_full,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate,tp_dist_frac_median,stop_frac_median
ETH/USDT:USDT,1h,is,,1.0,0.003,383,221,0.3868460974987225,0.0632806211172316,0.6606334841628959,16.713500114543677,146,75,0,0.7733160621761658,0.1999099827353943,0.8694054213971094,-1.1033744711927445,0.1014142295744594,0.5592993295081901,0.1013341546547058,1.4683666594900011,0.416289592760181,0.0085491324782669,0.04177545691906,0.0116916612629192,0.0116916612629192
ETH/USDT:USDT,1h,oos,,1.0,0.003,214,127,0.3534091853564818,0.0396599614024423,0.7007874015748031,27.12420860604717,89,38,0,0.7733160621761658,0.2873228778822739,0.8775236940811872,-1.0949895600572863,0.0974719226622143,0.5551240569663702,0.1456633446084329,1.7488166996808334,0.3937007874015748,0.0087424883800322,0.0186915887850467,0.0118969202243912,0.0118969202243912
ETH/USDT:USDT,1h,is,,1.5,0.003,383,194,0.3573112967105293,0.0834800888197842,0.5360824742268041,13.990566572063909,104,90,0,0.7733160621761658,0.2131911012141483,1.3660712880871055,-1.1190260036168245,0.1067680451191304,0.4502946453454761,0.0857878288813279,1.3773764563556643,0.422680412371134,0.0084593420559666,0.04177545691906,0.0175374918943788,0.0116916612629192
ETH/USDT:USDT,1h,oos,,1.5,0.003,214,109,0.4692262592261962,0.0456726005229827,0.6146788990825688,30.295800448486055,67,42,0,0.7733160621761658,0.4239634497026642,1.3779038097140637,-1.0977985531726633,0.0898686002810443,0.4434291333359655,0.1712497657466032,1.839495761488657,0.3669724770642202,0.0088231001786757,0.0186915887850467,0.0178453803365868,0.0118969202243912
ETH/USDT:USDT,1h,is,,2.0,0.003,383,174,0.2615749907063973,0.1083798382901254,0.4482758620689655,10.314982370529007,78,96,0,0.7733160621761658,0.2146351505399378,1.8549982479957776,-1.1181598661429322,0.10688314194997,0.3760848980165491,0.0721909640524164,1.2602570520394234,0.4195402298850574,0.0084345986106337,0.04177545691906,0.0233833225258385,0.0116916612629192
ETH/USDT:USDT,1h,oos,,2.0,0.003,214,98,0.3601640274579052,0.062941512558553,0.4897959183673469,22.247619129725372,48,50,0,0.7733160621761658,0.3541652260220755,1.880577853102655,-1.1111908959752803,0.0928901145234312,0.3714160381940449,0.118379880173302,1.6135892871960131,0.3775510204081632,0.0087840047836617,0.0186915887850467,0.0237938404487825,0.0118969202243912
ETH/USDT:USDT,1h,is,,3.0,0.003,383,153,0.1206395719402886,0.1679623426757133,0.3137254901960784,5.084593315130742,48,105,0,0.7733160621761658,0.1218690185853745,2.8500245650427147,-1.1252878026522666,0.1094156751904054,0.2830690266749393,0.0306564635211391,1.1154395198050042,0.4183006535947712,0.008501706226848,0.04177545691906,0.0350749837887577,0.0116916612629192
ETH/USDT:USDT,1h,oos,,3.0,0.003,214,86,0.0917962977195349,0.1378348064985868,0.3023255813953488,6.433053100333653,26,60,0,0.7733160621761658,0.0932723250079216,2.8814121407895303,-1.1149215951641087,0.0939768295876521,0.2789861079753031,0.0233394734200456,1.1514235101141013,0.3720930232558139,0.0087979085751071,0.0186915887850467,0.0356907606731737,0.0118969202243912
ETH/USDT:USDT,1h,is,1.15,1.0,0.003,81,65,0.2011783408063684,0.0213302753234615,0.8153846153846154,43.82780510069041,53,12,0,0.7010869565217391,0.4477550327231278,0.8104360578608892,-1.1540861616353189,0.1802700571200224,0.587464040967314,0.2279205744173014,2.701855678447491,0.7846153846153846,0.0067263963369207,0.0864197530864197,0.0057883578897496,0.0057883578897496
ETH/USDT:USDT,1h,oos,1.15,1.0,0.003,48,39,0.1419441306508406,0.0243526836037131,0.7948717948717948,49.700998844203646,31,8,0,0.7010869565217391,0.4286171966738009,0.838708157991231,-1.1604852784312405,0.1433350698411562,0.5804767349116114,0.2143950599601833,2.9507075400550216,0.8205128205128205,0.0074757138061263,0.0416666666666666,0.0071584155024976,0.0071584155024976
ETH/USDT:USDT,1h,is,1.15,1.5,0.003,81,63,0.219977824751316,0.0311266339310083,0.6666666666666666,35.03570294511726,42,21,0,0.7010869565217391,0.4802359334478061,1.3124317239995722,-1.1841556476557262,0.1808050470626071,0.4743097161749248,0.1923569504917417,2.186062109708228,0.7936507936507936,0.0066234300430779,0.0864197530864197,0.0086825368346244,0.0057883578897496
ETH/USDT:USDT,1h,oos,1.15,1.5,0.003,48,35,0.1849565943600717,0.0324716460687945,0.7142857142857143,50.18040468145952,25,10,0,0.7010869565217391,0.623281753525872,1.3386301563332037,-1.1650892534924575,0.1392214989553541,0.4653433803005845,0.2489423339851298,2.9561034742239096,0.8,0.0074732194685078,0.0416666666666666,0.0107376232537465,0.0071584155024976
ETH/USDT:USDT,1h,is,1.15,2.0,0.003,81,60,0.2795927848968975,0.0311266339310085,0.6166666666666667,37.4218550885241,37,23,0,0.7010869565217391,0.6615435647715707,1.8061676882427784,-1.179808286029937,0.1812124020913131,0.3951164698561579,0.2215501968105088,2.312770436481627,0.8,0.0065921219306462,0.0864197530864197,0.0115767157794992,0.0057883578897496
ETH/USDT:USDT,1h,oos,1.15,2.0,0.003,48,33,0.0988760300353426,0.0406945058644412,0.4848484848484848,22.602842873516515,16,17,0,0.7010869565217391,0.2916088525596615,1.85237879333799,-1.177351091702295,0.1392214989553541,0.3885993591427508,0.096249125705734,1.6806415167518112,0.7878787878787878,0.0074721709515344,0.0416666666666666,0.0143168310049953,0.0071584155024976
ETH/USDT:USDT,1h,is,1.15,3.0,0.003,81,55,0.2692914476254265,0.0801657984021813,0.4545454545454545,28.8306641390184,25,30,0,0.7010869565217391,0.6322313237226217,2.812231924101342,-1.184435843259645,0.1712086156337636,0.2963558424676695,0.158189612077785,2.010578784020262,0.7818181818181819,0.0068093909441629,0.0864197530864197,0.0173650736692488,0.0057883578897496
