arm,segment,axis,bucket,num_trades,num_candidates,win_rate,median_stop_width,gross_r,slippage_r,entry_fee_r,take_profit_fee_r,stop_fee_r,other_fee_r,funding_r,cost_r,net_r,cost_share_of_net,identity_max_abs
maker_tp,full,timeframe,4h,1470,53785,0.3979591836734694,0.02186038616180732,0.026466566668289507,0.04991700486080534,0.012633756715344715,0.005293377356704934,0.014671378542002582,0.0,-0.0008462804867846222,0.08166923698807295,-0.05520267031978334,1.4794435942133148,6.536579518253159e-16
maker_tp,full,stop_width,0.30~0.40%,4738,53785,0.4050232165470663,0.0034865391464893284,0.15674411026423918,0.22964281702488046,0.057703264772415136,0.023523077129362004,0.06833121580340207,0.0,7.825399662574388e-05,0.3792786287266854,-0.22253451846244646,1.7043586376946285,6.087482515523928e-16
maker_tp,full,stop_width,0.40~0.50%,4071,53785,0.39842790469172196,0.004480556337149077,0.10783058214653983,0.17873119287843653,0.04472668033098231,0.017937745298844985,0.05354950981998225,0.0,0.00013843179543184323,0.2950835601236779,-0.18725297797713766,1.5758550988690052,5.940186567436199e-16
maker_tp,full,stop_width,0.50~0.75%,7668,53785,0.4128847157016171,0.006081588972885076,0.11486562633182343,0.13086836758827033,0.03307806559853136,0.013798695752184172,0.03855233859619186,0.0,0.0003809672856739124,0.21667843482085164,-0.1018128084890283,2.1282040839115215,5.533801008381369e-16
maker_tp,full,stop_width,0.75~1.00%,4421,53785,0.41144537434969464,0.008597608532049399,0.08686766496679278,0.09227437031037065,0.02331334248284365,0.009711008682891415,0.027202504917767004,0.0,0.0003948315124366381,0.15289605790630934,-0.0660283929395157,2.315610771359639,6.288152041516552e-16
maker_tp,full,stop_width,1.00~1.50%,4265,53785,0.40164126611957796,0.01203140948517265,0.04570686493699285,0.06625053131566319,0.016649800595148492,0.006791888557161048,0.019707606609423445,0.0,0.00014313765382812987,0.1095429647312243,-0.0638360997942314,1.716003406917464,5.685899727813294e-16
maker_tp,full,stop_width,≥1.50%,5092,53785,0.41064414768263946,0.021806640636509313,0.048961337642416385,0.03538172735628831,0.008944857568015212,0.0037378760736676226,0.010419394832809594,0.0,0.0005791452898383591,0.0590630011206191,-0.01010166347820296,5.84685891071934,6.536579518253159e-16
maker_tp,is,overall,전체,20741,35382,0.40971987850151875,0.007456839216122543,0.09724428099845712,0.11595838875090655,0.029192422814816398,0.01199176115156629,0.03439383768339866,0.0,0.0005148580911142807,0.1920512684918022,-0.0948069874933452,2.0257079522253876,6.536579518253159e-16
maker_tp,is,timeframe,15m,13901,35382,0.40925113301201355,0.006070284013990749,0.10912243823891092,0.1369008276389414,0.03441504120469601,0.014057177999173203,0.04070461505528514,0.0,0.0005586716845129323,0.22663633358260862,-0.11751389534369831,1.9285917883987667,6.087482515523928e-16
maker_tp,is,timeframe,1h,3952,35382,0.4089068825910931,0.011060838250559627,0.0765885666957587,0.08599265803560283,0.02173940835925621,0.009075342673519613,0.02532436973493728,0.0,0.0005167360053258413,0.1426485148086418,-0.06605994811288313,2.159379758592669,6.174154274989152e-16
maker_tp,is,timeframe,2h,1935,35382,0.4129198966408269,0.016812836136876376,0.07150860095540537,0.062189511939450576,0.015691385513207704,0.006505584427082227,0.018375329807857343,0.0,0.0005983345296498402,0.10336014621724769,-0.03185154526184229,3.2450590816726153,5.322763575230509e-16
maker_tp,is,timeframe,4h,953,35382,0.41343126967471144,0.023863866279998466,0.06189450136366116,0.0439190408332621,0.01133219413618964,0.00509782430847449,0.01247592983964246,0.0,-0.00030151251472524884,0.07252347660284343,-0.010628975239182313,6.823186146440083,6.536579518253159e-16
maker_tp,is,stop_width,0.30~0.40%,2861,35382,0.4058021670744495,0.0034843867896167413,0.1586473787764907,0.22939322059176542,0.057685612828371265,0.023588010111345238,0.06816690709732566,0.0,0.00035221108112701977,0.37918596170993457,-0.22053858293344408,1.7193633724597224,6.087482515523928e-16
maker_tp,is,stop_width,0.40~0.50%,2528,35382,0.3959651898734177,0.00449330090740515,0.10143057001578208,0.1786441453526424,0.04462934165196676,0.01777670423873889,0.05367438939632092,0.0,0.00033568380011848615,0.2950602644397875,-0.19362969442400513,1.5238378871459273,5.940186567436199e-16
maker_tp,is,stop_width,0.50~0.75%,5025,35382,0.4077611940298507,0.0060790617367529635,0.10198639791601978,0.13122174264753303,0.03304988181912908,0.013598430493685722,0.03889120851299386,0.0,0.0006587233393609391,0.2174199868127026,-0.11543358889668312,1.8835071220673967,5.477560450815068e-16
maker_tp,is,stop_width,0.75~1.00%,3183,35382,0.4191014765944078,0.008601641016334491,0.10598601853309043,0.09178883700438614,0.023304577284240333,0.009891524039610093,0.026831785361872064,0.0,0.0005399764868166121,0.15235670017692524,-0.04637068164383434,3.285625631884221,5.164555156058426e-16
maker_tp,is,stop_width,1.00~1.50%,3114,35382,0.4020552344251766,0.012032464441786949,0.04673590631834941,0.06619886743878675,0.016647447666215932,0.006808056410075798,0.01967099732783215,0.0,0.0002882694310503423,0.10961363827396096,-0.06287773195561176,1.7432823173606546,5.042060782648295e-16
