symbol,timeframe,segment,arm,lens,num_candidates,num_trades,win_rate,total_return,max_drawdown
XRP/USDT:USDT,4h,full,freeze,pen_5bp,92,72,0.5694444444444444,0.2613455832838812,0.0419799363467985
XRP/USDT:USDT,4h,full,band,pen_5bp,89,70,0.5857142857142857,0.288245549417389,0.0419799363467985
XRP/USDT:USDT,4h,is,off,pen_5bp,38,33,0.696969696969697,0.2347234564779059,0.0206351001902518
XRP/USDT:USDT,4h,is,freeze,pen_5bp,53,44,0.6363636363636364,0.2472369597601526,0.0366564327613557
XRP/USDT:USDT,4h,is,band,pen_5bp,51,43,0.6511627906976745,0.2600023933553184,0.0367162875320216
XRP/USDT:USDT,4h,oos_warm,off,pen_5bp,31,25,0.44,0.0006997777355762,0.0419799363467983
XRP/USDT:USDT,4h,oos_warm,freeze,pen_5bp,39,28,0.4642857142857143,0.0113119030135552,0.0419799363467984
XRP/USDT:USDT,4h,oos_warm,band,pen_5bp,38,27,0.4814814814814814,0.0224151606465289,0.0419799363467983
XRP/USDT:USDT,4h,oos,off,pen_5bp,31,25,0.44,0.0006997777355762,0.0419799363467983
XRP/USDT:USDT,4h,oos,freeze,pen_5bp,39,28,0.4642857142857143,0.0113119030135552,0.0419799363467984
XRP/USDT:USDT,4h,oos,band,pen_5bp,38,27,0.4814814814814814,0.0224151606465289,0.0419799363467983
TRX/USDT:USDT,1h,full,off,pen_5bp,297,211,0.6113744075829384,0.8621888351363468,0.0399790540874695
TRX/USDT:USDT,1h,full,freeze,pen_5bp,410,267,0.5917602996254682,1.0628549883555931,0.0538995751632603
TRX/USDT:USDT,1h,full,band,pen_5bp,386,242,0.5991735537190083,0.9885964698597494,0.0433740844785731
TRX/USDT:USDT,1h,is,off,pen_5bp,204,152,0.6447368421052632,0.7754895814056261,0.0378325604308164
TRX/USDT:USDT,1h,is,freeze,pen_5bp,290,193,0.6113989637305699,0.8806241944258171,0.0538995751632603
TRX/USDT:USDT,1h,is,band,pen_5bp,274,177,0.615819209039548,0.8143268209141563,0.0433740844785731
TRX/USDT:USDT,1h,oos_warm,off,pen_5bp,93,59,0.5254237288135594,0.0488311813477854,0.0399790540874692
TRX/USDT:USDT,1h,oos_warm,freeze,pen_5bp,120,74,0.5405405405405406,0.0968991010909609,0.0447583631331293
TRX/USDT:USDT,1h,oos_warm,band,pen_5bp,112,65,0.5538461538461539,0.0960519609459262,0.0399790540874693
TRX/USDT:USDT,1h,oos,off,pen_5bp,93,59,0.5254237288135594,0.0488311813477854,0.0399790540874692
TRX/USDT:USDT,1h,oos,freeze,pen_5bp,120,74,0.5405405405405406,0.0968991010909609,0.0447583631331293
TRX/USDT:USDT,1h,oos,band,pen_5bp,112,65,0.5538461538461539,0.0960519609459262,0.0399790540874693
TRX/USDT:USDT,2h,full,off,pen_5bp,147,122,0.5737704918032787,0.380846954000175,0.0525909691537523
TRX/USDT:USDT,2h,full,freeze,pen_5bp,211,162,0.5987654320987654,0.6975551061929648,0.0525909691537522
TRX/USDT:USDT,2h,full,band,pen_5bp,197,144,0.5694444444444444,0.474513686689771,0.0525909691537521
TRX/USDT:USDT,2h,is,off,pen_5bp,94,81,0.5802469135802469,0.2777727804638891,0.0525909691537523
TRX/USDT:USDT,2h,is,freeze,pen_5bp,134,105,0.5904761904761905,0.4365633472898369,0.0525909691537522
TRX/USDT:USDT,2h,is,band,pen_5bp,125,94,0.574468085106383,0.3234297606357911,0.0525909691537521
TRX/USDT:USDT,2h,oos_warm,off,pen_5bp,53,41,0.5609756097560976,0.0806670599907953,0.0216291330677983
TRX/USDT:USDT,2h,oos_warm,freeze,pen_5bp,77,57,0.6140350877192983,0.1816778629327442,0.0259235113306403
TRX/USDT:USDT,2h,oos_warm,band,pen_5bp,72,50,0.56,0.1141608950832404,0.0410253325934273
TRX/USDT:USDT,2h,oos,off,pen_5bp,53,41,0.5609756097560976,0.0806670599907953,0.0216291330677983
TRX/USDT:USDT,2h,oos,freeze,pen_5bp,77,57,0.6140350877192983,0.1816778629327442,0.0259235113306403
TRX/USDT:USDT,2h,oos,band,pen_5bp,72,50,0.56,0.1141608950832404,0.0410253325934273
TRX/USDT:USDT,4h,full,off,pen_5bp,84,69,0.6521739130434783,0.4300277813750861,0.0317474922235551
TRX/USDT:USDT,4h,full,freeze,pen_5bp,129,95,0.6631578947368421,0.6310724452317167,0.0435526871350638
TRX/USDT:USDT,4h,full,band,pen_5bp,117,84,0.6428571428571429,0.5187925976687642,0.0433244680677807
TRX/USDT:USDT,4h,is,off,pen_5bp,49,43,0.7441860465116279,0.3767845453149029,0.0317474922235551
TRX/USDT:USDT,4h,is,freeze,pen_5bp,78,59,0.7288135593220338,0.5063413937373532,0.0317474922235551
TRX/USDT:USDT,4h,is,band,pen_5bp,70,52,0.75,0.4771802914663847,0.031747492223555
TRX/USDT:USDT,4h,oos_warm,off,pen_5bp,35,26,0.5,0.0386721627878278,0.0226441336220704
TRX/USDT:USDT,4h,oos_warm,freeze,pen_5bp,51,36,0.5555555555555556,0.0828039726007233,0.0435526871350637
TRX/USDT:USDT,4h,oos_warm,band,pen_5bp,47,32,0.46875,0.0281700930094806,0.0433244680677806
TRX/USDT:USDT,4h,oos,off,pen_5bp,35,26,0.5,0.0386721627878278,0.0226441336220704
TRX/USDT:USDT,4h,oos,freeze,pen_5bp,51,36,0.5555555555555556,0.0828039726007233,0.0435526871350637
TRX/USDT:USDT,4h,oos,band,pen_5bp,47,32,0.46875,0.0281700930094806,0.0433244680677806
DOGE/USDT:USDT,1h,full,off,pen_5bp,275,223,0.5964125560538116,1.2038314591179216,0.0488365475585399
DOGE/USDT:USDT,1h,full,freeze,pen_5bp,393,267,0.5617977528089888,1.1049081823893878,0.0668742964972552
DOGE/USDT:USDT,1h,full,band,pen_5bp,374,250,0.564,1.021757320958258,0.0725206874787218
DOGE/USDT:USDT,1h,is,off,pen_5bp,172,138,0.6521739130434783,1.0139076938998572,0.0488365475585399
DOGE/USDT:USDT,1h,is,freeze,pen_5bp,249,169,0.6094674556213018,0.9898703784620836,0.0495491022592393
DOGE/USDT:USDT,1h,is,band,pen_5bp,240,159,0.6163522012578616,0.9541677892251496,0.0495491022592393
DOGE/USDT:USDT,1h,oos_warm,off,pen_5bp,103,85,0.5058823529411764,0.0943060924755112,0.0479672512000478
DOGE/USDT:USDT,1h,oos_warm,freeze,pen_5bp,144,98,0.4795918367346938,0.0578117073214652,0.0668742964972548
DOGE/USDT:USDT,1h,oos_warm,band,pen_5bp,134,91,0.4725274725274725,0.0345873737689169,0.0725206874787215
DOGE/USDT:USDT,1h,oos,off,pen_5bp,103,85,0.5058823529411764,0.0943060924755112,0.0479672512000478
DOGE/USDT:USDT,1h,oos,freeze,pen_5bp,144,98,0.4795918367346938,0.0578117073214652,0.0668742964972548
DOGE/USDT:USDT,1h,oos,band,pen_5bp,134,91,0.4725274725274725,0.0345873737689169,0.0725206874787215
DOGE/USDT:USDT,2h,full,off,pen_5bp,132,108,0.5833333333333334,0.3809738129828374,0.0839665824192237
DOGE/USDT:USDT,2h,full,freeze,pen_5bp,200,141,0.5815602836879432,0.5168344777776396,0.0933998772890956
DOGE/USDT:USDT,2h,full,band,pen_5bp,191,132,0.5984848484848485,0.536400322761945,0.0933998772890955
DOGE/USDT:USDT,2h,is,off,pen_5bp,77,64,0.65625,0.3534653499891643,0.0316921130680498
DOGE/USDT:USDT,2h,is,freeze,pen_5bp,118,89,0.651685393258427,0.5119723515798672,0.037775203337854
DOGE/USDT:USDT,2h,is,band,pen_5bp,114,83,0.6626506024096386,0.4949597149903224,0.0377752033378541
DOGE/USDT:USDT,2h,oos_warm,off,pen_5bp,55,44,0.4772727272727273,0.0203244678512764,0.0839665824192243
DOGE/USDT:USDT,2h,oos_warm,freeze,pen_5bp,82,52,0.4615384615384615,0.0032157507329358,0.0933998772890958
DOGE/USDT:USDT,2h,oos_warm,band,pen_5bp,77,49,0.4897959183673469,0.0277202170440359,0.0933998772890956
DOGE/USDT:USDT,2h,oos,off,pen_5bp,51,41,0.4634146341463415,0.0097915758355882,0.0839665824192243
DOGE/USDT:USDT,2h,oos,freeze,pen_5bp,69,47,0.425531914893617,-0.027633024385142,0.0978048834747116
DOGE/USDT:USDT,2h,oos,band,pen_5bp,64,44,0.4545454545454545,-0.0040241607877236,0.0933998772890956
DOGE/USDT:USDT,4h,full,off,pen_5bp,82,62,0.5806451612903226,0.2491593754370733,0.0430105079658106
DOGE/USDT:USDT,4h,full,freeze,pen_5bp,132,83,0.6144578313253012,0.4396206123586693,0.0310190189510132
DOGE/USDT:USDT,4h,full,band,pen_5bp,125,73,0.6164383561643836,0.3751636134088536,0.0430353556375471
DOGE/USDT:USDT,4h,is,off,pen_5bp,50,41,0.5853658536585366,0.1722189985908357,0.0430105079658106
DOGE/USDT:USDT,4h,is,freeze,pen_5bp,80,52,0.6153846153846154,0.2607397575920318,0.0310190189510132
DOGE/USDT:USDT,4h,is,band,pen_5bp,75,46,0.6086956521739131,0.2297077175614036,0.0430353556375471
DOGE/USDT:USDT,4h,oos_warm,off,pen_5bp,32,21,0.5714285714285714,0.065636520939116,0.026872158241136
DOGE/USDT:USDT,4h,oos_warm,freeze,pen_5bp,52,31,0.6129032258064516,0.1418856299957524,0.0213986518624266
DOGE/USDT:USDT,4h,oos_warm,band,pen_5bp,50,27,0.6296296296296297,0.1182849337043271,0.0218282662288354
DOGE/USDT:USDT,4h,oos,off,pen_5bp,27,18,0.5555555555555556,0.0567382314681312,0.021329680636381
DOGE/USDT:USDT,4h,oos,freeze,pen_5bp,41,26,0.5769230769230769,0.0909862310233334,0.0213296806363809
DOGE/USDT:USDT,4h,oos,band,pen_5bp,36,21,0.5714285714285714,0.0726281647927629,0.0213296806363809
LINK/USDT:USDT,1h,full,off,pen_5bp,314,254,0.5393700787401575,0.7446150732738872,0.0605581669363875
LINK/USDT:USDT,1h,full,freeze,pen_5bp,464,317,0.5457413249211357,1.1071141115824883,0.0914274827962414
LINK/USDT:USDT,1h,full,band,pen_5bp,427,291,0.5601374570446735,1.1048172810065306,0.0646752952864091
LINK/USDT:USDT,1h,is,off,pen_5bp,209,166,0.5783132530120482,0.6718350584338626,0.0605581669363875
LINK/USDT:USDT,1h,is,freeze,pen_5bp,303,211,0.5876777251184834,0.99900143826259,0.0605581669363874
LINK/USDT:USDT,1h,is,band,pen_5bp,276,190,0.5894736842105263,0.8500571752544532,0.0605581669363874
LINK/USDT:USDT,1h,oos_warm,off,pen_5bp,105,88,0.4659090909090909,0.0435330115090444,0.0586964580455829
LINK/USDT:USDT,1h,oos_warm,freeze,pen_5bp,161,106,0.4622641509433962,0.0540833394366454,0.091427482796241
LINK/USDT:USDT,1h,oos_warm,band,pen_5bp,151,101,0.504950495049505,0.1377039094573048,0.064675295286409
LINK/USDT:USDT,1h,oos,off,pen_5bp,101,84,0.4404761904761904,-0.0046521696691352,0.0768051919652258
LINK/USDT:USDT,1h,oos,freeze,pen_5bp,149,100,0.44,-0.0090344206864501,0.1186453387440235
LINK/USDT:USDT,1h,oos,band,pen_5bp,138,92,0.4565217391304347,0.0309402869467807,0.0721331356706371
LINK/USDT:USDT,2h,full,off,pen_5bp,139,114,0.5175438596491229,0.25268062105675,0.0899752967751593
LINK/USDT:USDT,2h,full,freeze,pen_5bp,199,148,0.5337837837837838,0.4194723558243555,0.095948416550402
LINK/USDT:USDT,2h,full,band,pen_5bp,183,133,0.5338345864661654,0.3865345708774657,0.0897434894354401
LINK/USDT:USDT,2h,is,off,pen_5bp,89,72,0.5555555555555556,0.2241893773799596,0.0899752967751593
LINK/USDT:USDT,2h,is,freeze,pen_5bp,130,97,0.5773195876288659,0.3790290378160744,0.0663391314385542
LINK/USDT:USDT,2h,is,band,pen_5bp,119,86,0.5813953488372093,0.3567163592384791,0.0773210061207491
LINK/USDT:USDT,2h,oos_warm,off,pen_5bp,50,42,0.4523809523809524,0.0232735589797119,0.0648249996238081
LINK/USDT:USDT,2h,oos_warm,freeze,pen_5bp,69,51,0.4509803921568627,0.0293273868056689,0.095948416550402
LINK/USDT:USDT,2h,oos_warm,band,pen_5bp,64,47,0.4468085106382978,0.0219782207503736,0.0897434894354403
LINK/USDT:USDT,2h,oos,off,pen_5bp,49,41,0.4390243902439024,0.008381446723096,0.0681661516407222
LINK/USDT:USDT,2h,oos,freeze,pen_5bp,66,48,0.4166666666666667,-0.0147647942240651,0.095948416550402
LINK/USDT:USDT,2h,oos,band,pen_5bp,61,44,0.4090909090909091,-0.0217991520227433,0.0897434894354403
LINK/USDT:USDT,4h,full,off,pen_5bp,62,55,0.6,0.2770918953525731,0.0409581742357282
LINK/USDT:USDT,4h,full,freeze,pen_5bp,95,70,0.5571428571428572,0.2654284053931885,0.0437073519486424
LINK/USDT:USDT,4h,full,band,pen_5bp,82,62,0.6129032258064516,0.3393404796349539,0.0409581742357282
LINK/USDT:USDT,4h,is,off,pen_5bp,43,37,0.5135135135135135,0.0922155972477659,0.0409581742357282
LINK/USDT:USDT,4h,is,freeze,pen_5bp,65,48,0.5,0.1044753424519047,0.0437073519486424
LINK/USDT:USDT,4h,is,band,pen_5bp,58,43,0.5348837209302325,0.1325886396245934,0.0409581742357282
LINK/USDT:USDT,4h,oos_warm,off,pen_5bp,19,18,0.7777777777777778,0.1692672202911861,0.0105782285570359
LINK/USDT:USDT,4h,oos_warm,freeze,pen_5bp,30,22,0.6818181818181818,0.1457280726466675,0.0106216114616655
LINK/USDT:USDT,4h,oos_warm,band,pen_5bp,24,19,0.7894736842105263,0.1825480432850625,0.0105782285570359
LINK/USDT:USDT,4h,oos,off,pen_5bp,19,18,0.7777777777777778,0.1692672202911861,0.0105782285570359
LINK/USDT:USDT,4h,oos,freeze,pen_5bp,30,22,0.6818181818181818,0.1457280726466675,0.0106216114616655
LINK/USDT:USDT,4h,oos,band,pen_5bp,24,19,0.7894736842105263,0.1825480432850625,0.0105782285570359
LTC/USDT:USDT,1h,full,off,pen_5bp,284,229,0.537117903930131,0.4820983567871977,0.0945422736213342
LTC/USDT:USDT,1h,full,freeze,pen_5bp,392,278,0.5503597122302158,0.8041058259912607,0.0874914468971119
LTC/USDT:USDT,1h,full,band,pen_5bp,378,260,0.55,0.6762978454361073,0.0940402127469485
LTC/USDT:USDT,1h,is,off,pen_5bp,179,149,0.5570469798657718,0.3718942205050883,0.0845902465137752
LTC/USDT:USDT,1h,is,freeze,pen_5bp,242,178,0.5617977528089888,0.5218208696963753,0.0845902465137752
LTC/USDT:USDT,1h,is,band,pen_5bp,238,169,0.5680473372781065,0.4756343310978478,0.0845902465137751
LTC/USDT:USDT,1h,oos_warm,off,pen_5bp,105,80,0.5,0.0803299078273936,0.0945422736213342
LTC/USDT:USDT,1h,oos_warm,freeze,pen_5bp,150,100,0.53,0.1854915791444009,0.0874914468971118
LTC/USDT:USDT,1h,oos_warm,band,pen_5bp,140,91,0.5164835164835165,0.1359845797223819,0.0940402127469482
LTC/USDT:USDT,1h,oos,off,pen_5bp,105,80,0.5,0.0803299078273936,0.0945422736213342
LTC/USDT:USDT,1h,oos,freeze,pen_5bp,150,100,0.53,0.1854915791444009,0.0874914468971118
LTC/USDT:USDT,1h,oos,band,pen_5bp,140,91,0.5164835164835165,0.1359845797223819,0.0940402127469482
LTC/USDT:USDT,2h,full,off,pen_5bp,128,117,0.5897435897435898,0.4640589931734848,0.0387728457640339
LTC/USDT:USDT,2h,full,freeze,pen_5bp,196,146,0.589041095890411,0.6486298944471022,0.038772845764034
LTC/USDT:USDT,2h,full,band,pen_5bp,188,135,0.5851851851851851,0.5584375481475741,0.038772845764034
LTC/USDT:USDT,2h,is,off,pen_5bp,77,71,0.6197183098591549,0.3410257433527764,0.031390568071097
LTC/USDT:USDT,2h,is,freeze,pen_5bp,113,89,0.6067415730337079,0.4289274345849702,0.0313905680710971
LTC/USDT:USDT,2h,is,band,pen_5bp,111,85,0.611764705882353,0.4160727571959594,0.031390568071097
LTC/USDT:USDT,2h,oos_warm,off,pen_5bp,51,46,0.5434782608695652,0.0917456286208987,0.0387728457640341
LTC/USDT:USDT,2h,oos_warm,freeze,pen_5bp,83,57,0.5614035087719298,0.15375340590752,0.038772845764034
LTC/USDT:USDT,2h,oos_warm,band,pen_5bp,77,50,0.54,0.1005349408977537,0.0387728457640338
LTC/USDT:USDT,2h,oos,off,pen_5bp,51,46,0.5434782608695652,0.0917456286208987,0.0387728457640341
LTC/USDT:USDT,2h,oos,freeze,pen_5bp,83,57,0.5614035087719298,0.15375340590752,0.038772845764034
LTC/USDT:USDT,2h,oos,band,pen_5bp,77,50,0.54,0.1005349408977537,0.0387728457640338
LTC/USDT:USDT,4h,full,off,pen_5bp,63,51,0.5882352941176471,0.2275134563052459,0.0410833160983269
LTC/USDT:USDT,4h,full,freeze,pen_5bp,92,61,0.5573770491803278,0.2187406581703087,0.041083316098327
LTC/USDT:USDT,4h,full,band,pen_5bp,92,59,0.559322033898305,0.2159186712851646,0.0409451361210076
LTC/USDT:USDT,4h,is,off,pen_5bp,30,28,0.6071428571428571,0.1360589401133886,0.020858455133549
LTC/USDT:USDT,4h,is,freeze,pen_5bp,45,34,0.5588235294117647,0.1221989243281936,0.0274694527995007
LTC/USDT:USDT,4h,is,band,pen_5bp,44,33,0.5757575757575758,0.134005284841095,0.0275554361493091
LTC/USDT:USDT,4h,oos_warm,off,pen_5bp,33,23,0.5652173913043478,0.0805015593493148,0.0410833160983269
LTC/USDT:USDT,4h,oos_warm,freeze,pen_5bp,47,27,0.5555555555555556,0.0860290735886332,0.041083316098327
LTC/USDT:USDT,4h,oos_warm,band,pen_5bp,48,26,0.5384615384615384,0.0722336902120763,0.0409451361210076
LTC/USDT:USDT,4h,oos,off,pen_5bp,33,23,0.5652173913043478,0.0805015593493148,0.0410833160983269
LTC/USDT:USDT,4h,oos,freeze,pen_5bp,47,27,0.5555555555555556,0.0860290735886332,0.041083316098327
LTC/USDT:USDT,4h,oos,band,pen_5bp,48,26,0.5384615384615384,0.0722336902120763,0.0409451361210076
BTC/USDT:USDT,15m,full,off,baseline,1445,658,0.574468085106383,1.4265348162462506,0.07786616736453142
BTC/USDT:USDT,15m,full,freeze,baseline,1886,879,0.5813424345847554,2.2898590260595797,0.0939906252333531
BTC/USDT:USDT,15m,full,band,baseline,1836,807,0.5898389095415117,2.3064729228802956,0.08440324599659252
BTC/USDT:USDT,15m,is,off,baseline,937,484,0.5991735537190083,1.3068510163713027,0.07038482531685077
BTC/USDT:USDT,15m,is,freeze,baseline,1259,628,0.6019108280254777,1.9133578109001326,0.06869586092016419
BTC/USDT:USDT,15m,is,band,baseline,1228,584,0.6078767123287672,1.8809748449777803,0.07293215571671827
BTC/USDT:USDT,15m,oos_warm,off,baseline,508,174,0.5057471264367817,0.05188189398689956,0.07786616736453107
BTC/USDT:USDT,15m,oos_warm,freeze,baseline,627,251,0.5298804780876494,0.129232740911807,0.0939906252333532
BTC/USDT:USDT,15m,oos_warm,band,baseline,608,223,0.5426008968609866,0.14769239608053414,0.08440324599659227
BTC/USDT:USDT,15m,oos,off,baseline,506,172,0.5058139534883721,0.046079794584702904,0.07786616736453124
BTC/USDT:USDT,15m,oos,freeze,baseline,623,248,0.532258064516129,0.13404407281172026,0.09399062523335283
BTC/USDT:USDT,15m,oos,band,baseline,604,220,0.5454545454545454,0.15293353859419895,0.08440324599659263
ETH/USDT:USDT,15m,full,off,baseline,1373,806,0.5744416873449132,2.4319116459826806,0.06716887238616706
ETH/USDT:USDT,15m,full,freeze,baseline,1819,1056,0.5710227272727273,3.886859881353011,0.10035627204732903
ETH/USDT:USDT,15m,full,band,baseline,1740,951,0.5846477392218717,4.078804902315749,0.08651892601905196
ETH/USDT:USDT,15m,is,off,baseline,848,503,0.5785288270377733,1.5239265888594997,0.06716887238616706
ETH/USDT:USDT,15m,is,freeze,baseline,1107,640,0.56875,1.8769185269678117,0.10035627204732903
ETH/USDT:USDT,15m,is,band,baseline,1064,585,0.5863247863247864,2.1165340126669556,0.08651892601905196
ETH/USDT:USDT,15m,oos_warm,off,baseline,525,303,0.5676567656765676,0.359750977358449,0.06320855804134504
ETH/USDT:USDT,15m,oos_warm,freeze,baseline,712,416,0.5745192307692307,0.6986438216947434,0.06907776673754962
ETH/USDT:USDT,15m,oos_warm,band,baseline,676,366,0.5819672131147541,0.6296324319494856,0.06477119043249466
ETH/USDT:USDT,15m,oos,off,baseline,520,298,0.5604026845637584,0.3100011324632842,0.06320855804134477
ETH/USDT:USDT,15m,oos,freeze,baseline,703,407,0.5651105651105651,0.5884552253539752,0.06907776673754998
ETH/USDT:USDT,15m,oos,band,baseline,667,357,0.5714285714285714,0.5239205058031652,0.06477119043249446
SOL/USDT:USDT,15m,full,off,baseline,1624,1172,0.5708191126279863,6.03449705418954,0.14523062600629208
SOL/USDT:USDT,15m,full,freeze,baseline,2381,1526,0.5563564875491481,8.990583532728746,0.1702922497553432
SOL/USDT:USDT,15m,full,band,baseline,2266,1379,0.5670775924583031,8.422567316308829,0.1679746067575545
SOL/USDT:USDT,15m,is,off,baseline,1045,768,0.5651041666666666,2.8142495543180885,0.14523062600629208
SOL/USDT:USDT,15m,is,freeze,baseline,1534,991,0.5590312815338042,4.678709334567439,0.1702922497553432
SOL/USDT:USDT,15m,is,band,baseline,1465,906,0.5684326710816777,4.194162705481412,0.1679746067575545
SOL/USDT:USDT,15m,oos_warm,off,baseline,579,404,0.5816831683168316,0.8442676479376718,0.04623006200663437
SOL/USDT:USDT,15m,oos_warm,freeze,baseline,847,535,0.5514018691588785,0.7593053181845513,0.06259432532850823
SOL/USDT:USDT,15m,oos_warm,band,baseline,801,473,0.5644820295983086,0.8140685709296649,0.05478521568529823
SOL/USDT:USDT,15m,oos,off,baseline,567,392,0.576530612244898,0.7283227093936563,0.04623006200663411
SOL/USDT:USDT,15m,oos,freeze,baseline,822,513,0.543859649122807,0.5409520243251889,0.06600649823379806
SOL/USDT:USDT,15m,oos,band,baseline,779,453,0.5540838852097131,0.5607167689268521,0.0547852156852987
BNB/USDT:USDT,15m,full,off,baseline,1420,769,0.5591677503250976,1.7640360332813234,0.059936589297976885
BNB/USDT:USDT,15m,full,freeze,baseline,1904,1008,0.5744047619047619,3.8731904513779765,0.06149581394195388
BNB/USDT:USDT,15m,full,band,baseline,1845,931,0.5789473684210527,3.490141527396865,0.059478646258787765
BNB/USDT:USDT,15m,is,off,baseline,976,582,0.570446735395189,1.6053250542107627,0.0594786462587877
BNB/USDT:USDT,15m,is,freeze,baseline,1330,752,0.586436170212766,3.3367724442349624,0.054130934449481624
BNB/USDT:USDT,15m,is,band,baseline,1280,692,0.5852601156069365,2.757232667252174,0.059478646258787765
BNB/USDT:USDT,15m,oos_warm,off,baseline,444,187,0.5240641711229946,0.06091791840486439,0.050827067418110085
BNB/USDT:USDT,15m,oos_warm,freeze,baseline,574,256,0.5390625,0.12369060494656368,0.06149581394195407
BNB/USDT:USDT,15m,oos_warm,band,baseline,565,239,0.5606694560669456,0.19506613645002072,0.05726826077905146
BNB/USDT:USDT,15m,oos,off,baseline,441,184,0.5217391304347826,0.04618993476823907,0.05082706741810966
BNB/USDT:USDT,15m,oos,freeze,baseline,570,253,0.5375494071146245,0.1080911918768279,0.06149581394195379
BNB/USDT:USDT,15m,oos,band,baseline,561,236,0.559322033898305,0.17847586664971113,0.05726826077905203
XRP/USDT:USDT,15m,full,off,baseline,1422,933,0.602357984994641,6.269027813732596,0.08125888886558749
XRP/USDT:USDT,15m,full,freeze,baseline,2031,1210,0.5933884297520661,9.751697498911895,0.07948839648146361
XRP/USDT:USDT,15m,full,band,baseline,1978,1122,0.6016042780748663,9.46883124533708,0.0734438788308043
XRP/USDT:USDT,15m,is,off,baseline,887,613,0.6231647634584013,3.7808507153430093,0.08125888886558749
XRP/USDT:USDT,15m,is,freeze,baseline,1262,788,0.616751269035533,5.564837763487578,0.07948839648146361
XRP/USDT:USDT,15m,is,band,baseline,1242,741,0.6261808367071525,5.464695108360847,0.0734438788308043
XRP/USDT:USDT,15m,oos_warm,off,baseline,535,320,0.5625,0.5204465160153122,0.06062616203143356
XRP/USDT:USDT,15m,oos_warm,freeze,baseline,769,422,0.5497630331753555,0.6377704805914444,0.06807426843985936
XRP/USDT:USDT,15m,oos_warm,band,baseline,736,381,0.5538057742782152,0.6193851480787776,0.06675061152013949
XRP/USDT:USDT,15m,oos,off,baseline,535,320,0.5625,0.5204465160153122,0.06062616203143356
XRP/USDT:USDT,15m,oos,freeze,baseline,769,422,0.5497630331753555,0.6377704805914444,0.06807426843985936
XRP/USDT:USDT,15m,oos,band,baseline,736,381,0.5538057742782152,0.6193851480787776,0.06675061152013949
TRX/USDT:USDT,15m,full,off,baseline,1349,529,0.5255198487712666,0.509344540454654,0.12357959260501504
TRX/USDT:USDT,15m,full,freeze,baseline,1654,687,0.5342066957787481,0.6939206494427548,0.12440911587403639
TRX/USDT:USDT,15m,full,band,baseline,1606,628,0.5334394904458599,0.7126495737170713,0.10307223480354757
TRX/USDT:USDT,15m,is,off,baseline,906,450,0.5355555555555556,0.5135176448144882,0.12357959260501504
TRX/USDT:USDT,15m,is,freeze,baseline,1173,587,0.5383304940374787,0.6373724238855195,0.12440911587403639
TRX/USDT:USDT,15m,is,band,baseline,1136,539,0.5398886827458256,0.6828543898947006,0.10307223480354757
TRX/USDT:USDT,15m,oos_warm,off,baseline,443,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417
TRX/USDT:USDT,15m,oos_warm,freeze,baseline,481,100,0.51,0.034535958180512714,0.050025474661139026
TRX/USDT:USDT,15m,oos_warm,band,baseline,470,89,0.4943820224719101,0.01770514668487358,0.05599851460632667
TRX/USDT:USDT,15m,oos,off,baseline,440,79,0.46835443037974683,-0.0027572221401802382,0.05652769259396417
TRX/USDT:USDT,15m,oos,freeze,baseline,478,100,0.51,0.034535958180512714,0.050025474661139026
TRX/USDT:USDT,15m,oos,band,baseline,467,89,0.4943820224719101,0.01770514668487358,0.05599851460632667
DOGE/USDT:USDT,15m,full,off,baseline,1398,983,0.595116988809766,6.704046603707319,0.06389071968792986
DOGE/USDT:USDT,15m,full,freeze,baseline,2060,1313,0.5948210205635949,14.03077645743812,0.08568865098401954
DOGE/USDT:USDT,15m,full,band,baseline,1974,1207,0.6072908036454018,14.126213678857525,0.08552652982739016
DOGE/USDT:USDT,15m,is,off,baseline,851,597,0.6180904522613065,3.6621468611046324,0.061737924425504014
DOGE/USDT:USDT,15m,is,freeze,baseline,1255,800,0.61375,6.366240882499795,0.06731677159070927
DOGE/USDT:USDT,15m,is,band,baseline,1210,740,0.6256756756756757,6.280267549590398,0.06963212672773274
DOGE/USDT:USDT,15m,oos_warm,off,baseline,547,386,0.5595854922279793,0.6524675934129526,0.06389071968792982
DOGE/USDT:USDT,15m,oos_warm,freeze,baseline,805,513,0.5653021442495126,1.0404948327371677,0.08122492141034789
DOGE/USDT:USDT,15m,oos_warm,band,baseline,764,467,0.5781584582441114,1.0777002460175518,0.08552652982739015
DOGE/USDT:USDT,15m,oos,off,baseline,541,381,0.5590551181102362,0.6463777866094722,0.0638907196879302
DOGE/USDT:USDT,15m,oos,freeze,baseline,794,504,0.5634920634920635,1.0142487316070492,0.08122492141034796
DOGE/USDT:USDT,15m,oos,band,baseline,753,458,0.5764192139737991,1.050975585949732,0.08552652982739024
LINK/USDT:USDT,15m,full,off,baseline,1481,1037,0.5689488910318226,4.452182049768578,0.08025072246757524
LINK/USDT:USDT,15m,full,freeze,baseline,2158,1352,0.5488165680473372,4.795776923447497,0.09617573603912359
LINK/USDT:USDT,15m,full,band,baseline,2040,1195,0.5715481171548117,6.223804425333211,0.0855413845039422
LINK/USDT:USDT,15m,is,off,baseline,914,665,0.5699248120300752,2.357900397197208,0.08025072246757524
