timeframe,month,filled,guard_rejected,guard_reject_rate,ceiling_below_guard,ceiling_share_of_rejects,median_stop_width_pct,p10_stop_width_pct,p90_stop_width_pct,median_zone_ceiling_pct,path_observed,path_unfilled,median_path_delta_bps,path_deeper_share,path_guard_reject_rate,engine_guard_reject_rate_on_path_subset
15m,2023-11,222,70,0.3153153153153153,45,0.6428571428571429,0.44388536826509173,0.1521076252900673,0.921929522806895,0.47919026538391857,197,25,0.0,0.20812182741116753,0.2639593908629442,0.25888324873096447
15m,2023-12,203,66,0.3251231527093596,56,0.8484848484848485,0.4036574355267682,0.1798219396973116,0.8895598459970664,0.4044883550657872,182,21,0.0,0.19230769230769232,0.2967032967032967,0.29120879120879123
15m,2024-01,236,71,0.3008474576271186,50,0.704225352112676,0.4241252531203573,0.191341337559401,0.8084998613490266,0.4535175439138934,212,24,0.0,0.13679245283018868,0.2358490566037736,0.24528301886792453
15m,2024-02,206,81,0.3932038834951456,65,0.8024691358024691,0.3691095458134436,0.1501301580615383,0.6705746928699243,0.4191010995672557,184,22,0.0,0.21739130434782608,0.391304347826087,0.3804347826086957
15m,2024-03,231,53,0.22943722943722944,32,0.6037735849056604,0.5498007317694945,0.1656332972298567,1.1641374908802051,0.6403463460943557,191,40,0.0,0.24083769633507854,0.17801047120418848,0.17801047120418848
15m,2024-04,290,71,0.24482758620689654,47,0.6619718309859155,0.47869043343667106,0.1760214751448844,0.9346389307505132,0.5363395529141868,247,43,0.0,0.2145748987854251,0.23481781376518218,0.23076923076923078
15m,2024-05,278,93,0.3345323741007194,64,0.6881720430107527,0.3677558056365862,0.1497677976798707,0.6219555213204682,0.42216374133877377,253,25,0.0,0.1976284584980237,0.31225296442687744,0.30434782608695654
15m,2024-06,247,136,0.5506072874493927,118,0.8676470588235294,0.2781754817532331,0.1232766285555722,0.5356521818845429,0.3050359059559292,223,24,0.0,0.15695067264573992,0.5291479820627802,0.5246636771300448
15m,2024-07,273,88,0.32234432234432236,60,0.6818181818181818,0.3990061512078802,0.1603779216074776,0.720296007856262,0.4642338386520567,243,30,0.0,0.1934156378600823,0.2880658436213992,0.29218106995884774
15m,2024-08,303,73,0.24092409240924093,54,0.7397260273972602,0.4327069043415194,0.2101925841844892,0.7715946094884005,0.4686472839440266,273,30,0.0,0.1794871794871795,0.23443223443223443,0.21611721611721613
15m,2024-09,245,111,0.4530612244897959,75,0.6756756756756757,0.3215038536321715,0.1280101885992313,0.6000642873619675,0.3698491542173387,207,38,0.0,0.2028985507246377,0.4396135265700483,0.4444444444444444
15m,2024-10,317,118,0.3722397476340694,92,0.7796610169491526,0.3719884428747158,0.1341195534760361,0.7149910633563372,0.4018600299344236,292,25,0.0,0.1678082191780822,0.3527397260273973,0.3561643835616438
15m,2024-11,224,43,0.19196428571428573,26,0.6046511627906976,0.6137928114257447,0.2587149891713732,1.362482163183081,0.6583788977056223,196,28,0.0,0.15816326530612246,0.16326530612244897,0.17346938775510204
15m,2024-12,347,69,0.1988472622478386,31,0.4492753623188406,0.5723717135025962,0.1826941563279794,1.093374398713326,0.6508631260279212,309,38,0.0,0.19093851132686085,0.16828478964401294,0.1553398058252427
15m,2025-01,251,61,0.24302788844621515,41,0.6721311475409836,0.4786919758129586,0.2369219343991632,0.957991665431571,0.4929181525017583,231,20,0.0,0.22077922077922077,0.22943722943722944,0.22943722943722944
15m,2025-02,276,60,0.21739130434782608,35,0.5833333333333334,0.5144905961475068,0.2246236965898723,1.0624985490168777,0.587805260864361,247,29,0.0,0.15384615384615385,0.17813765182186234,0.1700404858299595
15m,2025-03,293,61,0.20819112627986347,29,0.47540983606557374,0.4881517740648142,0.2209019409330307,0.8416138554467333,0.5343600017315677,256,37,0.0,0.1640625,0.14453125,0.1484375
15m,2025-04,254,72,0.28346456692913385,47,0.6527777777777778,0.41402732406550957,0.1874324914446921,0.8770477495282264,0.529831273705482,216,38,0.0,0.18981481481481483,0.26851851851851855,0.26851851851851855
15m,2025-05,258,53,0.2054263565891473,45,0.8490566037735849,0.4741803326895664,0.2181911649841847,0.8803028390870958,0.5466981329252718,235,23,0.0,0.1276595744680851,0.20425531914893616,0.2
15m,2025-06,279,98,0.35125448028673834,79,0.8061224489795918,0.4012352915498985,0.1640080240124306,0.685943912081296,0.4381903052883875,259,20,0.0,0.1583011583011583,0.33976833976833976,0.3281853281853282
15m,2025-07,315,124,0.39365079365079364,80,0.6451612903225806,0.3616177594679517,0.1351963256433527,0.8058428882174928,0.4476459624555279,282,33,0.0,0.2375886524822695,0.36524822695035464,0.375886524822695
15m,2025-08,304,94,0.3092105263157895,61,0.648936170212766,0.39073830884187666,0.1595650765452536,0.7456573201488791,0.44438534287785025,260,44,0.0,0.17692307692307693,0.3,0.3038461538461538
15m,2025-09,237,117,0.4936708860759494,97,0.8290598290598291,0.3085611219288544,0.1069940014629211,0.6112906132566872,0.3437556339565291,207,30,0.0,0.2222222222222222,0.47342995169082125,0.47342995169082125
15m,2025-10,286,92,0.32167832167832167,64,0.6956521739130435,0.389880757400346,0.1684015502073869,0.7855152529870448,0.44318971928334844,260,26,0.0,0.17692307692307693,0.2923076923076923,0.28846153846153844
15m,2025-11,229,69,0.30131004366812225,47,0.6811594202898551,0.4333007315382465,0.1620182246559322,0.7911351612523173,0.4965225122094595,206,23,0.0,0.2524271844660194,0.27184466019417475,0.25728155339805825
15m,2025-12,257,105,0.4085603112840467,86,0.819047619047619,0.3308932449384158,0.1336860892727413,0.6429883565877874,0.3447586211672399,227,30,0.0,0.22026431718061673,0.3876651982378855,0.3876651982378855
15m,2026-01,311,133,0.42765273311897106,111,0.8345864661654135,0.3354211442589551,0.1145644733177658,0.5929052214828786,0.3541727078938502,279,32,0.0,0.2078853046594982,0.4229390681003584,0.4121863799283154
15m,2026-02,217,43,0.19815668202764977,27,0.627906976744186,0.4974342091717162,0.1971587740884526,0.8044412939160122,0.5456905771195208,195,22,0.0,0.15384615384615385,0.18974358974358974,0.1794871794871795
15m,2026-03,239,76,0.3179916317991632,44,0.5789473684210527,0.4025281900141634,0.1460047964542013,0.7111187818464868,0.4693919228807211,213,26,0.0,0.29577464788732394,0.27699530516431925,0.2676056338028169
15m,2026-04,191,98,0.5130890052356021,76,0.7755102040816326,0.2937638102171437,0.1319650267688995,0.508497649004398,0.3235143629687074,169,22,0.0,0.20710059171597633,0.47928994082840237,0.47928994082840237
15m,2026-05,333,174,0.5225225225225225,178,1.0229885057471264,0.2839176070227788,0.1285493390847934,0.5287765540896234,0.2881177382462703,301,32,0.0,0.14285714285714285,0.5016611295681063,0.4983388704318937
15m,2026-06,239,77,0.32217573221757323,61,0.7922077922077922,0.4199775524199469,0.1672999250442492,0.8448163048592442,0.4531615916554365,219,20,0.0,0.1232876712328767,0.3242009132420091,0.3105022831050228
15m,2026-07,217,98,0.45161290322580644,82,0.8367346938775511,0.3131924934661209,0.141271107018017,0.5501979553577409,0.3526161800741342,190,27,0.0,0.22631578947368422,0.42105263157894735,0.41578947368421054
1h,ALL,3888,271,0.06970164609053497,79,0.2915129151291513,0.9576474579087018,0.365405123800263,2.044952681190857,1.0946529948478836,3437,451,0.0,0.1789351178353215,0.0523712540005819,0.049752691300552807
1h,2020-09,6,0,0.0,0,,0.5565913737547976,0.3166697284497338,0.957191388868834,0.8429253176767272,5,1,0.6349090455531187,0.4,0.0,0.0
1h,2020-10,57,1,0.017543859649122806,2,2.0,0.7214998512497721,0.3912064918348942,1.3811671609237637,0.8205328157828118,52,5,0.0,0.25,0.019230769230769232,0.019230769230769232
