symbol,timeframe,segment,offset_bps,assumption,seed,penetration_bps,dropout_rate,num_trades,win_rate,total_return,max_drawdown,profit_factor,sharpe,mean_r,eligible_setups,num_filled,fill_rate,num_dropped,num_penetrations
ETH/USDT:USDT,1h,full,0.0,pen_5bp_drop_50,2,5.0,0.5,77,0.42857142857142855,-0.03790999249250708,0.11438156963345845,0.9112229258362564,-3.4856774854733055,0.07142857142857142,651,100,0.15360983102918588,97,0
ETH/USDT:USDT,1h,full,2.0,pen_5bp_drop_50,0,5.0,0.5,77,0.42857142857142855,-0.03443816751151298,0.09654903371228402,0.922429317041878,-3.0661663557812338,0.07142857142857142,651,107,0.16436251920122888,93,0
ETH/USDT:USDT,1h,full,2.0,pen_5bp_drop_50,1,5.0,0.5,79,0.45569620253164556,0.01600908601403007,0.10537367194503168,1.0367749831049047,2.1319831798666056,0.13924050632911392,651,99,0.15207373271889402,101,0
ETH/USDT:USDT,1h,full,2.0,pen_5bp_drop_50,2,5.0,0.5,79,0.5316455696202531,0.16893431665963962,0.062097617944301964,1.4176355482964842,16.07958184381463,0.3291139240506329,651,102,0.15668202764976957,98,0
ETH/USDT:USDT,1h,full,5.0,pen_5bp_drop_50,0,5.0,0.5,80,0.4625,0.016167285494942552,0.09154019071950721,1.0371307492865933,2.132689330401347,0.15625,651,108,0.16589861751152074,96,0
ETH/USDT:USDT,1h,full,5.0,pen_5bp_drop_50,1,5.0,0.5,76,0.42105263157894735,-0.05635585530290919,0.12742042664410455,0.8700171692881526,-5.566892478852993,0.05263157894736842,651,101,0.15514592933947774,103,0
ETH/USDT:USDT,1h,full,5.0,pen_5bp_drop_50,2,5.0,0.5,85,0.5058823529411764,0.11006323221015428,0.07160532698080305,1.2400012322762375,10.237646795538138,0.2647058823529412,651,104,0.1597542242703533,100,0
ETH/USDT:USDT,1h,full,10.0,pen_5bp_drop_50,0,5.0,0.5,84,0.40476190476190477,-0.08827087289100055,0.1633594743857022,0.8181750240917224,-8.155266351755056,0.011904761904761904,651,110,0.16897081413210446,97,0
ETH/USDT:USDT,1h,full,10.0,pen_5bp_drop_50,1,5.0,0.5,80,0.325,-0.2043470161854979,0.2558181506748218,0.5750935561145445,-23.197261403559935,-0.1875,651,102,0.15668202764976957,105,0
ETH/USDT:USDT,1h,full,10.0,pen_5bp_drop_50,2,5.0,0.5,86,0.4186046511627907,-0.07023288395790114,0.12961227654333402,0.8593591334981477,-6.217769203334629,0.046511627906976744,651,105,0.16129032258064516,102,0
ETH/USDT:USDT,1h,full,20.0,pen_5bp_drop_50,0,5.0,0.5,89,0.38202247191011235,-0.11515888151485523,0.2019560154564929,0.7725745691203645,-10.322132283749289,-0.0449438202247191,651,111,0.17050691244239632,98,0
ETH/USDT:USDT,1h,full,20.0,pen_5bp_drop_50,1,5.0,0.5,78,0.3333333333333333,-0.1796165775631969,0.2404249630153121,0.6144405418754318,-20.136444433348824,-0.16666666666666666,651,103,0.15821812596006143,106,0
ETH/USDT:USDT,1h,full,20.0,pen_5bp_drop_50,2,5.0,0.5,83,0.37349397590361444,-0.11673175438643539,0.20432153528793381,0.7622577681812457,-11.254025629083792,-0.06626506024096386,651,106,0.16282642089093702,103,0
ETH/USDT:USDT,1h,is,0.0,baseline,0,0.0,0.0,81,0.4567901234567901,-0.020110153050387453,0.1126469638593453,0.9545200135129043,-1.4850783162107275,0.1419753086419753,421,119,0.2826603325415677,0,0
ETH/USDT:USDT,1h,is,2.0,baseline,0,0.0,0.0,81,0.4567901234567901,-0.01644399754148544,0.11084813786241175,0.9629585333855533,-1.1036471781016883,0.1419753086419753,421,120,0.2850356294536817,0,0
ETH/USDT:USDT,1h,is,5.0,baseline,0,0.0,0.0,81,0.4444444444444444,-0.04511223921976543,0.11760043843205331,0.9000148633039716,-4.073510377174324,0.1111111111111111,421,121,0.28741092636579574,0,0
ETH/USDT:USDT,1h,is,10.0,baseline,0,0.0,0.0,80,0.4125,-0.09505081607921693,0.1388145941411606,0.7971093809817886,-9.61051300804292,0.03125,421,121,0.28741092636579574,0,0
ETH/USDT:USDT,1h,is,20.0,baseline,0,0.0,0.0,78,0.358974358974359,-0.15824658133557204,0.1907073506410873,0.6699041739730268,-17.599099778279545,-0.10256410256410256,421,123,0.2921615201900237,0,0
ETH/USDT:USDT,1h,is,0.0,pen_5bp_drop_50,0,5.0,0.5,56,0.44642857142857145,-0.01772185688790978,0.0784003594517475,0.9432592216732022,-2.0348656382103725,0.11607142857142858,421,71,0.16864608076009502,44,0
ETH/USDT:USDT,1h,is,0.0,pen_5bp_drop_50,1,5.0,0.5,49,0.46938775510204084,0.011397086505396328,0.07188164953926729,1.042438486189475,2.3806178699830776,0.17346938775510204,421,59,0.14014251781472684,56,0
ETH/USDT:USDT,1h,is,0.0,pen_5bp_drop_50,2,5.0,0.5,48,0.375,-0.08851437456917792,0.10382126720750003,0.6970250828670712,-15.497826563797586,-0.0625,421,64,0.15201900237529692,51,0
ETH/USDT:USDT,1h,is,2.0,pen_5bp_drop_50,0,5.0,0.5,51,0.39215686274509803,-0.06886112146992582,0.07886296638382266,0.7825264344755992,-10.700390603173773,-0.0196078431372549,421,73,0.17339667458432304,44,0
ETH/USDT:USDT,1h,is,2.0,pen_5bp_drop_50,1,5.0,0.5,48,0.4375,-0.01922700874607126,0.10537367194503168,0.9293527579582462,-2.6687162697482005,0.09375,421,61,0.14489311163895488,56,0
ETH/USDT:USDT,1h,is,2.0,pen_5bp_drop_50,2,5.0,0.5,50,0.5,0.06178938916172556,0.062097617944301964,1.2329637452680815,9.87024261053765,0.25,421,65,0.1543942992874109,52,0
