symbol,timeframe,segment,arm,lens,cost,num_candidates,num_trades,win_rate,total_return,max_drawdown
BTC/USDT:USDT,4h,is,on,pen_5bp,taker5,62,49,0.6122448979591837,0.2412083290004046,0.0415080733852145
BTC/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,16,13,0.5384615384615384,0.0300700083199077,0.0400522326440418
BTC/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,23,18,0.6111111111111112,0.0754514925652449,0.0219619232464242
BTC/USDT:USDT,4h,oos,off,pen_5bp,taker5,16,13,0.5384615384615384,0.0300700083199077,0.0400522326440418
BTC/USDT:USDT,4h,oos,on,pen_5bp,taker5,23,18,0.6111111111111112,0.0754514925652449,0.0219619232464242
ETH/USDT:USDT,1h,full,off,pen_5bp,taker5,292,236,0.6016949152542372,0.9309680237597656,0.0995131971920769
ETH/USDT:USDT,1h,full,on,pen_5bp,taker5,406,292,0.5753424657534246,0.8893992847962039,0.1325082628249061
ETH/USDT:USDT,1h,is,off,pen_5bp,taker5,188,151,0.5496688741721855,0.2936259615756071,0.0995131971920769
ETH/USDT:USDT,1h,is,on,pen_5bp,taker5,252,182,0.532967032967033,0.2591957131404946,0.1325082628249061
ETH/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,104,85,0.6941176470588235,0.4926787812822571,0.0215091776630419
ETH/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,154,110,0.6454545454545455,0.5004810333128846,0.0257863074416626
ETH/USDT:USDT,1h,oos,off,pen_5bp,taker5,102,83,0.6867469879518072,0.4512579445378915,0.021509177663042
ETH/USDT:USDT,1h,oos,on,pen_5bp,taker5,150,106,0.6509433962264151,0.4908869249947762,0.0257863074416628
ETH/USDT:USDT,2h,full,off,pen_5bp,taker5,150,124,0.5483870967741935,0.3567771520767881,0.0506822524815099
ETH/USDT:USDT,2h,full,on,pen_5bp,taker5,213,154,0.538961038961039,0.3898561641692988,0.0443665280318659
ETH/USDT:USDT,2h,is,off,pen_5bp,taker5,87,76,0.5394736842105263,0.2009781952624011,0.0506822524815099
ETH/USDT:USDT,2h,is,on,pen_5bp,taker5,127,93,0.5376344086021505,0.2191795497638162,0.0443665280318659
ETH/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,63,48,0.5625,0.1297267156297923,0.0262895510460823
ETH/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,86,61,0.5409836065573771,0.1399930095928424,0.0393894160103489
ETH/USDT:USDT,2h,oos,off,pen_5bp,taker5,59,44,0.5681818181818182,0.1250339361517944,0.0261231190210405
ETH/USDT:USDT,2h,oos,on,pen_5bp,taker5,80,56,0.5357142857142857,0.1229835521592123,0.0393894160103489
ETH/USDT:USDT,4h,full,off,pen_5bp,taker5,79,66,0.6060606060606061,0.3125130940224155,0.0473824292765751
ETH/USDT:USDT,4h,full,on,pen_5bp,taker5,120,88,0.6022727272727273,0.4060345083840611,0.0430880143206872
ETH/USDT:USDT,4h,is,off,pen_5bp,taker5,49,41,0.5853658536585366,0.1511628886810709,0.0473824292765751
ETH/USDT:USDT,4h,is,on,pen_5bp,taker5,74,53,0.6226415094339622,0.2400030717726129,0.0430880143206872
ETH/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,30,25,0.64,0.1401627927097346,0.0216714237629827
ETH/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,46,35,0.5714285714285714,0.1338959881559834,0.0317872545969674
ETH/USDT:USDT,4h,oos,off,pen_5bp,taker5,27,22,0.5909090909090909,0.0921625981352384,0.0216714237629828
ETH/USDT:USDT,4h,oos,on,pen_5bp,taker5,39,28,0.5,0.0510666677812549,0.0317872545969676
SOL/USDT:USDT,1h,full,off,pen_5bp,taker5,333,265,0.5509433962264151,0.9658322966205568,0.0771198026325823
SOL/USDT:USDT,1h,full,on,pen_5bp,taker5,503,361,0.5650969529085873,1.8693184444443225,0.098893954926186
SOL/USDT:USDT,1h,is,off,pen_5bp,taker5,217,177,0.5310734463276836,0.4732324978822529,0.0771198026325823
SOL/USDT:USDT,1h,is,on,pen_5bp,taker5,322,238,0.5588235294117647,0.9973676959687164,0.098893954926186
SOL/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,116,88,0.5909090909090909,0.3343666389700243,0.0412779856723225
SOL/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,181,123,0.5772357723577236,0.4365499403216852,0.047647036723102
SOL/USDT:USDT,1h,oos,off,pen_5bp,taker5,109,82,0.5853658536585366,0.2917954306030102,0.0412779856723225
SOL/USDT:USDT,1h,oos,on,pen_5bp,taker5,170,113,0.5663716814159292,0.3468089867492676,0.0670437302548239
SOL/USDT:USDT,2h,full,off,pen_5bp,taker5,159,132,0.6212121212121212,0.8379727758259436,0.0501456634977273
SOL/USDT:USDT,2h,full,on,pen_5bp,taker5,253,182,0.6043956043956044,1.1687545131317865,0.0587412976597025
SOL/USDT:USDT,2h,is,off,pen_5bp,taker5,106,88,0.6136363636363636,0.5032292164515402,0.0319353910132737
SOL/USDT:USDT,2h,is,on,pen_5bp,taker5,168,123,0.6016260162601627,0.710713176763869,0.0419907173964584
SOL/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,53,44,0.6363636363636364,0.2226829785577125,0.0501456634977272
SOL/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,85,59,0.6101694915254238,0.2677487626735812,0.0587412976597026
SOL/USDT:USDT,2h,oos,off,pen_5bp,taker5,47,38,0.6578947368421053,0.2085787932911307,0.0298153510321655
SOL/USDT:USDT,2h,oos,on,pen_5bp,taker5,70,50,0.62,0.2298578157414074,0.0365893340737955
SOL/USDT:USDT,4h,full,off,pen_5bp,taker5,87,75,0.56,0.2812639843095508,0.0511339758886574
SOL/USDT:USDT,4h,full,on,pen_5bp,taker5,125,93,0.5698924731182796,0.4019533037848301,0.0511339758886573
SOL/USDT:USDT,4h,is,off,pen_5bp,taker5,43,37,0.5945945945945946,0.1657456516513366,0.0212538104304312
SOL/USDT:USDT,4h,is,on,pen_5bp,taker5,57,48,0.5833333333333334,0.2100082083841433,0.0325076866166578
SOL/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,44,38,0.5263157894736842,0.0990939425719296,0.0511339758886574
SOL/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,68,45,0.5555555555555556,0.1586312341277522,0.0511339758886574
SOL/USDT:USDT,4h,oos,off,pen_5bp,taker5,37,32,0.5,0.0585786577380942,0.0511339758886574
SOL/USDT:USDT,4h,oos,on,pen_5bp,taker5,54,36,0.5,0.0683639895876107,0.0511339758886574
BNB/USDT:USDT,1h,full,off,pen_5bp,taker5,265,211,0.6066350710900474,0.9514188572230392,0.073436618329454
BNB/USDT:USDT,1h,full,on,pen_5bp,taker5,375,269,0.5910780669144982,1.0844983824755408,0.1084736540185627
BNB/USDT:USDT,1h,is,off,pen_5bp,taker5,174,134,0.6492537313432836,0.721765013599706,0.0364913066325679
BNB/USDT:USDT,1h,is,on,pen_5bp,taker5,239,176,0.6363636363636364,0.9398520562440786,0.0465562362279825
BNB/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,91,77,0.5324675324675324,0.1333828030012036,0.0734366183294536
BNB/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,136,93,0.5053763440860215,0.0745656483265665,0.1084736540185626
BNB/USDT:USDT,1h,oos,off,pen_5bp,taker5,91,77,0.5324675324675324,0.1333828030012036,0.0734366183294536
BNB/USDT:USDT,1h,oos,on,pen_5bp,taker5,136,93,0.5053763440860215,0.0745656483265665,0.1084736540185626
BNB/USDT:USDT,2h,full,off,pen_5bp,taker5,121,105,0.580952380952381,0.3801574440366114,0.0492434335568913
BNB/USDT:USDT,2h,full,on,pen_5bp,taker5,191,147,0.5986394557823129,0.7060079090660881,0.0435224382935571
BNB/USDT:USDT,2h,is,off,pen_5bp,taker5,77,69,0.5797101449275363,0.2355481057921384,0.0320288614984517
BNB/USDT:USDT,2h,is,on,pen_5bp,taker5,126,99,0.5858585858585859,0.4216715637175471,0.0411341653984521
BNB/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,44,36,0.5833333333333334,0.1170406377271408,0.0435224382935571
BNB/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,65,48,0.625,0.2000014297289772,0.0435224382935572
BNB/USDT:USDT,2h,oos,off,pen_5bp,taker5,44,36,0.5833333333333334,0.1170406377271408,0.0435224382935571
BNB/USDT:USDT,2h,oos,on,pen_5bp,taker5,65,48,0.625,0.2000014297289772,0.0435224382935572
BNB/USDT:USDT,4h,full,off,pen_5bp,taker5,70,60,0.6166666666666667,0.3393986088741167,0.0365527967760932
BNB/USDT:USDT,4h,full,on,pen_5bp,taker5,117,84,0.5952380952380952,0.4326241402841196,0.0509783539428524
BNB/USDT:USDT,4h,is,off,pen_5bp,taker5,46,40,0.6,0.1930213877337406,0.0365527967760932
BNB/USDT:USDT,4h,is,on,pen_5bp,taker5,79,56,0.5892857142857143,0.2565763748959558,0.0509783539428524
BNB/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,24,20,0.65,0.1226945490209807,0.0261791793309839
BNB/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,38,28,0.6071428571428571,0.1401011262866857,0.0326994229231431
BNB/USDT:USDT,4h,oos,off,pen_5bp,taker5,23,19,0.631578947368421,0.1065918514764262,0.0261791793309839
BNB/USDT:USDT,4h,oos,on,pen_5bp,taker5,35,25,0.6,0.1193403676631414,0.0326994229231432
XRP/USDT:USDT,1h,full,off,pen_5bp,taker5,292,223,0.600896860986547,1.0955772555207977,0.1188893524410326
XRP/USDT:USDT,1h,full,on,pen_5bp,taker5,414,278,0.5935251798561151,1.4782521470192496,0.1227073598370682
XRP/USDT:USDT,1h,is,off,pen_5bp,taker5,172,138,0.6521739130434783,0.9033822027975192,0.0395942491718317
XRP/USDT:USDT,1h,is,on,pen_5bp,taker5,260,181,0.6519337016574586,1.3817412330441283,0.0361361950888169
XRP/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,119,85,0.5176470588235295,0.1009755436615925,0.1188893524410325
XRP/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,153,97,0.4845360824742268,0.0405211584852861,0.1227073598370681
XRP/USDT:USDT,1h,oos,off,pen_5bp,taker5,118,84,0.5238095238095238,0.1130145802802666,0.1188893524410326
XRP/USDT:USDT,1h,oos,on,pen_5bp,taker5,152,96,0.4895833333333333,0.0518991335925708,0.1227073598370681
XRP/USDT:USDT,2h,full,off,pen_5bp,taker5,122,93,0.6021505376344086,0.4273372341404363,0.0703823289992422
XRP/USDT:USDT,2h,full,on,pen_5bp,taker5,170,126,0.6031746031746031,0.6163157281843616,0.0650042849954782
XRP/USDT:USDT,2h,is,off,pen_5bp,taker5,79,60,0.65,0.3640080442915598,0.0420118045578468
XRP/USDT:USDT,2h,is,on,pen_5bp,taker5,111,88,0.6477272727272727,0.5686928288673402,0.042011804557847
XRP/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,43,33,0.5151515151515151,0.0464287509988756,0.0526980905598391
XRP/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,59,38,0.5,0.0303583330277646,0.0526980905598393
XRP/USDT:USDT,2h,oos,off,pen_5bp,taker5,42,32,0.5,0.0314215058088711,0.0627085941664033
XRP/USDT:USDT,2h,oos,on,pen_5bp,taker5,58,37,0.4864864864864865,0.0155815600056635,0.0627085941664031
XRP/USDT:USDT,4h,full,off,pen_5bp,taker5,69,58,0.5862068965517241,0.2320755984533749,0.042236994557714
XRP/USDT:USDT,4h,full,on,pen_5bp,taker5,92,72,0.5694444444444444,0.257049976274535,0.0422369945577141
XRP/USDT:USDT,4h,is,off,pen_5bp,taker5,38,33,0.696969696969697,0.2330713057817842,0.0206965841351135
XRP/USDT:USDT,4h,is,on,pen_5bp,taker5,53,44,0.6363636363636364,0.2451068732787138,0.036828316268969
XRP/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,31,25,0.44,-0.0008075018238932,0.0422369945577142
XRP/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,39,28,0.4642857142857143,0.0095920304129167,0.0422369945577143
XRP/USDT:USDT,4h,oos,off,pen_5bp,taker5,31,25,0.44,-0.0008075018238932,0.0422369945577142
XRP/USDT:USDT,4h,oos,on,pen_5bp,taker5,39,28,0.4642857142857143,0.0095920304129167,0.0422369945577143
TRX/USDT:USDT,1h,full,off,pen_5bp,taker5,297,211,0.6113744075829384,0.8275437864235679,0.0406261745164863
TRX/USDT:USDT,1h,full,on,pen_5bp,taker5,410,267,0.5917602996254682,1.014854171411174,0.0554145452861751
TRX/USDT:USDT,1h,is,off,pen_5bp,taker5,204,152,0.6447368421052632,0.7524070203964475,0.0383422475276858
TRX/USDT:USDT,1h,is,on,pen_5bp,taker5,290,193,0.6113989637305699,0.8500931443815334,0.0554145452861751
TRX/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,93,59,0.5254237288135594,0.0428763210558947,0.0406261745164859
TRX/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,120,74,0.5405405405405406,0.0890555308147566,0.0460000858020494
TRX/USDT:USDT,1h,oos,off,pen_5bp,taker5,93,59,0.5254237288135594,0.0428763210558947,0.0406261745164859
TRX/USDT:USDT,1h,oos,on,pen_5bp,taker5,120,74,0.5405405405405406,0.0890555308147566,0.0460000858020494
TRX/USDT:USDT,2h,full,off,pen_5bp,taker5,147,122,0.5737704918032787,0.3673862335706015,0.0528925898208282
TRX/USDT:USDT,2h,full,on,pen_5bp,taker5,211,162,0.5987654320987654,0.6761915185635716,0.0528925898208281
TRX/USDT:USDT,2h,is,off,pen_5bp,taker5,94,81,0.5802469135802469,0.2702359404263101,0.0528925898208282
TRX/USDT:USDT,2h,is,on,pen_5bp,taker5,134,105,0.5904761904761905,0.4260771762995002,0.0528925898208281
TRX/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,53,41,0.5609756097560976,0.0764820849831148,0.0217703118976392
TRX/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,77,57,0.6140350877192983,0.1753862598888854,0.0263992437590822
TRX/USDT:USDT,2h,oos,off,pen_5bp,taker5,53,41,0.5609756097560976,0.0764820849831148,0.0217703118976392
TRX/USDT:USDT,2h,oos,on,pen_5bp,taker5,77,57,0.6140350877192983,0.1753862598888854,0.0263992437590822
TRX/USDT:USDT,4h,full,off,pen_5bp,taker5,84,69,0.6521739130434783,0.4230283526263494,0.0319216263930388
TRX/USDT:USDT,4h,full,on,pen_5bp,taker5,129,95,0.6631578947368421,0.6202295267647622,0.0441853269860076
TRX/USDT:USDT,4h,is,off,pen_5bp,taker5,49,43,0.7441860465116279,0.3734224950134854,0.0319216263930388
TRX/USDT:USDT,4h,is,on,pen_5bp,taker5,78,59,0.7288135593220338,0.5013312449271902,0.0319216263930388
TRX/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,35,26,0.5,0.0361184251699447,0.0231555808247695
TRX/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,51,36,0.5555555555555556,0.0791952357211726,0.0441853269860077
TRX/USDT:USDT,4h,oos,off,pen_5bp,taker5,35,26,0.5,0.0361184251699447,0.0231555808247695
TRX/USDT:USDT,4h,oos,on,pen_5bp,taker5,51,36,0.5555555555555556,0.0791952357211726,0.0441853269860077
DOGE/USDT:USDT,1h,full,off,pen_5bp,taker5,275,223,0.5964125560538116,1.167266995796049,0.0493282233873587
DOGE/USDT:USDT,1h,full,on,pen_5bp,taker5,393,267,0.5617977528089888,1.063860260206644,0.0684323474819556
DOGE/USDT:USDT,1h,is,off,pen_5bp,taker5,172,138,0.6521739130434783,0.9939477360941662,0.0492231886273875
DOGE/USDT:USDT,1h,is,on,pen_5bp,taker5,249,169,0.6094674556213018,0.966050092404052,0.0499529093249939
DOGE/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,103,85,0.5058823529411764,0.086922669317998,0.0493282233873582
DOGE/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,144,98,0.4795918367346938,0.0497495807357541,0.0684323474819553
DOGE/USDT:USDT,1h,oos,off,pen_5bp,taker5,103,85,0.5058823529411764,0.086922669317998,0.0493282233873582
DOGE/USDT:USDT,1h,oos,on,pen_5bp,taker5,144,98,0.4795918367346938,0.0497495807357541,0.0684323474819553
DOGE/USDT:USDT,2h,full,off,pen_5bp,taker5,132,108,0.5833333333333334,0.3722029961117301,0.0845786451370673
DOGE/USDT:USDT,2h,full,on,pen_5bp,taker5,200,141,0.5815602836879432,0.504596589157953,0.0940291616519014
DOGE/USDT:USDT,2h,is,off,pen_5bp,taker5,77,64,0.65625,0.3484647827733504,0.0318465659436924
DOGE/USDT:USDT,2h,is,on,pen_5bp,taker5,118,89,0.651685393258427,0.5044449370403754,0.0380495742208966
DOGE/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,55,44,0.4772727272727273,0.0176038808292474,0.0845786451370673
DOGE/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,82,52,0.4615384615384615,0.0001008027039362,0.0940291616519015
DOGE/USDT:USDT,2h,oos,off,pen_5bp,taker5,51,41,0.4634146341463415,0.0072801484390169,0.0845786451370673
DOGE/USDT:USDT,2h,oos,on,pen_5bp,taker5,69,47,0.425531914893617,-0.0303415050645904,0.0988005434001454
DOGE/USDT:USDT,4h,full,off,pen_5bp,taker5,82,62,0.5806451612903226,0.2454466760595381,0.0432946397636603
DOGE/USDT:USDT,4h,full,on,pen_5bp,taker5,132,83,0.6144578313253012,0.433943242941318,0.0311300395594344
DOGE/USDT:USDT,4h,is,off,pen_5bp,taker5,50,41,0.5853658536585366,0.1699949017197401,0.0432946397636603
DOGE/USDT:USDT,4h,is,on,pen_5bp,taker5,80,52,0.6153846153846154,0.2578326083653908,0.0311300395594344
DOGE/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,32,21,0.5714285714285714,0.0644889770279285,0.0271210617891855
DOGE/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,52,31,0.6129032258064516,0.1400111854349132,0.021508932822529
DOGE/USDT:USDT,4h,oos,off,pen_5bp,taker5,27,18,0.5555555555555556,0.0558467472954536,0.0214251227551336
DOGE/USDT:USDT,4h,oos,on,pen_5bp,taker5,41,26,0.5769230769230769,0.0895817032919396,0.0214251227551336
LINK/USDT:USDT,1h,full,off,pen_5bp,taker5,314,254,0.5393700787401575,0.7120287393899111,0.0607422019725451
LINK/USDT:USDT,1h,full,on,pen_5bp,taker5,464,317,0.5457413249211357,1.058866593400256,0.096563891068056
LINK/USDT:USDT,1h,is,off,pen_5bp,taker5,209,166,0.5783132530120482,0.6520500524041439,0.0607422019725451
LINK/USDT:USDT,1h,is,on,pen_5bp,taker5,303,211,0.5876777251184834,0.9693858991205128,0.0607422019725449
LINK/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,105,88,0.4659090909090909,0.036305611260678,0.0604634527566995
LINK/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,161,106,0.4622641509433962,0.0454358357697723,0.0965638910680553
LINK/USDT:USDT,1h,oos,off,pen_5bp,taker5,101,84,0.4404761904761904,-0.0113199845878396,0.0808404163646433
LINK/USDT:USDT,1h,oos,on,pen_5bp,taker5,149,100,0.44,-0.0169283567944648,0.1238249233927711
LINK/USDT:USDT,2h,full,off,pen_5bp,taker5,139,114,0.5175438596491229,0.2444579891782268,0.0908743868737168
LINK/USDT:USDT,2h,full,on,pen_5bp,taker5,199,148,0.5337837837837838,0.4078458036222406,0.0974411200581826
LINK/USDT:USDT,2h,is,off,pen_5bp,taker5,89,72,0.5555555555555556,0.2191293762005934,0.0908743868737168
LINK/USDT:USDT,2h,is,on,pen_5bp,taker5,130,97,0.5773195876288659,0.3715617917056905,0.0668056751175194
LINK/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,50,42,0.4523809523809524,0.0207759844624284,0.0653458023373147
LINK/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,69,51,0.4509803921568627,0.0264545222358716,0.097441120058183
LINK/USDT:USDT,2h,oos,off,pen_5bp,taker5,49,41,0.4390243902439024,0.0059413615449389,0.0689567505235711
LINK/USDT:USDT,2h,oos,on,pen_5bp,taker5,66,48,0.4166666666666667,-0.0174526457398815,0.097441120058183
LINK/USDT:USDT,4h,full,off,pen_5bp,taker5,62,55,0.6,0.2741490696419499,0.0414340731878856
LINK/USDT:USDT,4h,full,on,pen_5bp,taker5,95,70,0.5571428571428572,0.2619063193292881,0.0440204870780771
LINK/USDT:USDT,4h,is,off,pen_5bp,taker5,43,37,0.5135135135135135,0.0905959621674826,0.0414340731878856
LINK/USDT:USDT,4h,is,on,pen_5bp,taker5,65,48,0.5,0.1025627173481221,0.0440204870780771
LINK/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,19,18,0.7777777777777778,0.168305324649899,0.0106247316828276
LINK/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,30,22,0.6818181818181818,0.1445211229021222,0.0106727540990691
LINK/USDT:USDT,4h,oos,off,pen_5bp,taker5,19,18,0.7777777777777778,0.168305324649899,0.0106247316828276
LINK/USDT:USDT,4h,oos,on,pen_5bp,taker5,30,22,0.6818181818181818,0.1445211229021222,0.0106727540990691
LTC/USDT:USDT,1h,full,off,pen_5bp,taker5,284,229,0.537117903930131,0.4551121983809389,0.096985689239288
LTC/USDT:USDT,1h,full,on,pen_5bp,taker5,392,278,0.5503597122302158,0.7647288355170422,0.0899886941652979
LTC/USDT:USDT,1h,is,off,pen_5bp,taker5,179,149,0.5570469798657718,0.356410260517105,0.0852216174948568
LTC/USDT:USDT,1h,is,on,pen_5bp,taker5,242,178,0.5617977528089888,0.5013164040356698,0.0852216174948567
LTC/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5,105,80,0.5,0.0727670239136981,0.0969856892392884
LTC/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5,150,100,0.53,0.1754543084810737,0.0899886941652989
LTC/USDT:USDT,1h,oos,off,pen_5bp,taker5,105,80,0.5,0.0727670239136981,0.0969856892392884
LTC/USDT:USDT,1h,oos,on,pen_5bp,taker5,150,100,0.53,0.1754543084810737,0.0899886941652989
LTC/USDT:USDT,2h,full,off,pen_5bp,taker5,128,117,0.5897435897435898,0.4526512741037621,0.0391398140016756
LTC/USDT:USDT,2h,full,on,pen_5bp,taker5,196,146,0.589041095890411,0.6331408567364377,0.0391398140016757
LTC/USDT:USDT,2h,is,off,pen_5bp,taker5,77,71,0.6197183098591549,0.3354499204189285,0.0315434853294611
LTC/USDT:USDT,2h,is,on,pen_5bp,taker5,113,89,0.6067415730337079,0.421626809075155,0.031543485329461
LTC/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5,51,46,0.5434782608695652,0.0877616988048997,0.0391398140016754
LTC/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5,83,57,0.5614035087719298,0.1487831027883357,0.0391398140016757
LTC/USDT:USDT,2h,oos,off,pen_5bp,taker5,51,46,0.5434782608695652,0.0877616988048997,0.0391398140016754
LTC/USDT:USDT,2h,oos,on,pen_5bp,taker5,83,57,0.5614035087719298,0.1487831027883357,0.0391398140016757
LTC/USDT:USDT,4h,full,off,pen_5bp,taker5,63,51,0.5882352941176471,0.2242829985380474,0.0412327712214314
LTC/USDT:USDT,4h,full,on,pen_5bp,taker5,92,61,0.5573770491803278,0.2149635194841676,0.0412327712214314
LTC/USDT:USDT,4h,is,off,pen_5bp,taker5,30,28,0.6071428571428571,0.1346950461020491,0.0209451770602504
LTC/USDT:USDT,4h,is,on,pen_5bp,taker5,45,34,0.5588235294117647,0.1206741944070538,0.0276989696640274
LTC/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5,33,23,0.5652173913043478,0.0789533300103445,0.0412327712214314
LTC/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5,47,27,0.5555555555555556,0.0841362507923202,0.0412327712214314
LTC/USDT:USDT,4h,oos,off,pen_5bp,taker5,33,23,0.5652173913043478,0.0789533300103445,0.0412327712214314
LTC/USDT:USDT,4h,oos,on,pen_5bp,taker5,47,27,0.5555555555555556,0.0841362507923202,0.0412327712214314
BTC/USDT:USDT,1h,full,off,pen_5bp,taker5_slip7,303,236,0.5847457627118644,0.5995963218187513,0.0714300484519859
BTC/USDT:USDT,1h,full,on,pen_5bp,taker5_slip7,443,289,0.5813148788927336,0.7338086176714438,0.0834287893020643
BTC/USDT:USDT,1h,is,off,pen_5bp,taker5_slip7,202,158,0.6329113924050633,0.6075087706574124,0.0561027971867826
BTC/USDT:USDT,1h,is,on,pen_5bp,taker5_slip7,298,194,0.6185567010309279,0.7080819942578892,0.0502797774433701
BTC/USDT:USDT,1h,oos_warm,off,pen_5bp,taker5_slip7,101,78,0.4871794871794871,-0.0049221808198446,0.071430048451986
BTC/USDT:USDT,1h,oos_warm,on,pen_5bp,taker5_slip7,145,95,0.5052631578947369,0.0150617028339633,0.083428789302064
BTC/USDT:USDT,1h,oos,off,pen_5bp,taker5_slip7,101,78,0.4871794871794871,-0.0049221808198446,0.071430048451986
BTC/USDT:USDT,1h,oos,on,pen_5bp,taker5_slip7,145,95,0.5052631578947369,0.0150617028339633,0.083428789302064
BTC/USDT:USDT,2h,full,off,pen_5bp,taker5_slip7,153,117,0.6068376068376068,0.4160825070068438,0.0489156471150611
BTC/USDT:USDT,2h,full,on,pen_5bp,taker5_slip7,214,145,0.6,0.5420549629433766,0.0596847144840944
BTC/USDT:USDT,2h,is,off,pen_5bp,taker5_slip7,101,78,0.6153846153846154,0.3202388922650669,0.0489156471150611
BTC/USDT:USDT,2h,is,on,pen_5bp,taker5_slip7,138,94,0.6170212765957447,0.4087631794586134,0.0596847144840944
BTC/USDT:USDT,2h,oos_warm,off,pen_5bp,taker5_slip7,52,39,0.5897435897435898,0.0725956607575333,0.0318274735166091
BTC/USDT:USDT,2h,oos_warm,on,pen_5bp,taker5_slip7,76,51,0.5686274509803921,0.0946161749741266,0.0444481638106777
BTC/USDT:USDT,2h,oos,off,pen_5bp,taker5_slip7,52,39,0.5897435897435898,0.0725956607575333,0.0318274735166091
BTC/USDT:USDT,2h,oos,on,pen_5bp,taker5_slip7,76,51,0.5686274509803921,0.0946161749741266,0.0444481638106777
BTC/USDT:USDT,4h,full,off,pen_5bp,taker5_slip7,54,46,0.6086956521739131,0.2021304989667383,0.0535039635277249
BTC/USDT:USDT,4h,full,on,pen_5bp,taker5_slip7,85,67,0.6119402985074627,0.3251094105310217,0.0425550645736056
BTC/USDT:USDT,4h,is,off,pen_5bp,taker5_slip7,38,33,0.6363636363636364,0.1690333394198167,0.0535039635277249
BTC/USDT:USDT,4h,is,on,pen_5bp,taker5_slip7,62,49,0.6122448979591837,0.2348613733783167,0.0425550645736056
BTC/USDT:USDT,4h,oos_warm,off,pen_5bp,taker5_slip7,16,13,0.5384615384615384,0.0283115617244478,0.0410745879623137
BTC/USDT:USDT,4h,oos_warm,on,pen_5bp,taker5_slip7,23,18,0.6111111111111112,0.0730835372279927,0.0222341600039101
BTC/USDT:USDT,4h,oos,off,pen_5bp,taker5_slip7,16,13,0.5384615384615384,0.0283115617244478,0.0410745879623137
BTC/USDT:USDT,4h,oos,on,pen_5bp,taker5_slip7,23,18,0.6111111111111112,0.0730835372279927,0.0222341600039101
ETH/USDT:USDT,1h,full,off,pen_5bp,taker5_slip7,292,236,0.6016949152542372,0.8550982459136424,0.1035381099228558
ETH/USDT:USDT,1h,full,on,pen_5bp,taker5_slip7,406,292,0.5753424657534246,0.799841422472339,0.1373319704150224
ETH/USDT:USDT,1h,is,off,pen_5bp,taker5_slip7,188,151,0.5496688741721855,0.2619869413903481,0.1035381099228558
