symbol,timeframe,segment,side,trigger_time,label,mfe_r,r_multiple,zone_width_atr,stop_width_atr,volume_pctl,rsi_ema_slope,rvol_sma20,rvol_sma50,reg_4h_trend,reg_4h_ema_slope,reg_4h_vol_pctl,reg_4h_dev_pctl,reg_1d_trend,reg_1d_ema_slope,reg_1d_vol_pctl,reg_1d_dev_pctl,band_lower_slope_3_atr,band_lower_slope_3_pct,band_lower_slope_5_atr,band_lower_slope_5_pct
XRP/USDT:USDT,1h,oos,long,1764954000000,winner,1.5255028379583795,1.5,1.0595601790568108,1.0783023115223145,,-0.9306521145223101,1.0524238131663797,1.1692375770026484,-0.07050244715049858,-0.005831307037797165,0.3551020408163265,0.5428571428571428,-0.1600661825082088,-0.01668936064817815,0.5591836734693878,0.49795918367346936,-0.1908615092101091,-0.0020204787416959894,-0.10670938483816711,-0.001129636061756308
XRP/USDT:USDT,1h,oos,long,1766322000000,winner,1.5679834715246042,1.5,0.7915891887722536,0.8220086020022084,,-0.550365958536986,0.576499282294591,0.4661222277178236,-0.06601309572732106,-0.007952637975928118,0.2571428571428571,0.5102040816326531,-0.20079846130847268,-0.026240921010829168,0.46122448979591835,0.6,0.027826704832513868,0.00018045855628775258,-0.0014947769609788334,-9.693756194777798e-06
XRP/USDT:USDT,1h,oos,long,1766368800000,instant_death,0.274264525642881,-1.0,0.7106571330497997,0.7379664663525773,,0.25233303778330196,0.576499282294591,0.4661222277178236,-0.06955538015644325,-0.007673820093002879,0.22448979591836735,0.5387755102040817,-0.2038032986704228,-0.026710860362120947,0.4204081632653061,0.6081632653061224,-0.0018130059407204249,-1.3160630525064256e-05,-0.027211444611913858,-0.0001975281826425481
XRP/USDT:USDT,1h,oos,long,1767866400000,ambiguous,1.0236603064830823,-1.0,0.6113570808066685,0.6217734141981784,,-0.7665902809936682,0.8032107861662681,0.9270698962553707,0.046906917501406076,0.009400586931366245,0.6612244897959184,0.40816326530612246,-0.07643710696167871,-0.01467714585287086,0.32653061224489793,0.2938775510204082,-0.20547663778704792,-0.002758724208061039,-0.24708725749434388,-0.003317387349210485
XRP/USDT:USDT,1h,oos,long,1768500000000,ambiguous,0.7945844439059806,-1.0,1.2203978664742516,1.2397740295234985,,-1.0475634290310154,1.0654635800594299,1.4528063313666597,0.021224954350148817,0.0038016610359231746,0.37551020408163266,0.22448979591836735,-0.08133175460360764,-0.008586487144873403,0.2571428571428571,0.3142857142857143,-0.052871889915543056,-0.00054143945236554,-0.0507262037026724,-0.0005194663553209525
XRP/USDT:USDT,1h,oos,long,1771239600000,instant_death,0.13759271286730448,-1.0,1.1953729077702135,0.837587535882259,,0.7293769386042612,0.7000322783842352,0.7852347731061595,-0.11581599388533093,-0.010168815931045402,0.7591836734693878,0.7183673469387755,-0.314116589249973,-0.05147332955015231,0.8122448979591836,0.7836734693877551,0.09132371841818093,0.0014161020841631244,0.14899773781112488,0.0023104184838789827
XRP/USDT:USDT,1h,oos,long,1772197200000,instant_death,0.2588173159553282,-1.0,1.1632337788589724,1.1813379263990273,,-1.5518931541829701,0.7565606508216621,0.7391700133878119,-0.0998593094000727,-0.0089610691409639,0.5387755102040817,0.6979591836734694,-0.32377472601694846,-0.049887273076660583,0.6571428571428571,0.8040816326530612,-0.09009940994785369,-0.000990140334290168,0.010627950668778927,0.00011679502267655926
XRP/USDT:USDT,1h,oos,long,1772805600000,ambiguous,0.7015396942464318,-1.0,1.2591769320271267,1.278997687063513,,-1.6327983141991567,0.8398960947573183,0.8153723760547115,-0.05974701315631281,-0.005262819034967202,0.46122448979591835,0.46122448979591835,-0.3075247689211612,-0.04805747020939698,0.5795918367346938,0.7673469387755102,-0.2774528328489064,-0.0027794105120246704,-0.10072799586163425,-0.001009052413263573
XRP/USDT:USDT,1h,oos,long,1774166400000,winner,1.5469015784615996,1.5,0.6347134745629364,0.6632202994220835,,-1.2040144460608744,0.6513016670409858,0.33969360476562604,-0.03135758747952644,-0.0013139036506014986,0.22040816326530613,0.3020408163265306,-0.2726506921266779,-0.03657532288359001,0.3346938775510204,0.7183673469387755,-0.282769838436592,-0.001969025306159581,-0.24877800706652886,-0.0017323282929971537
XRP/USDT:USDT,1h,oos,long,1774515600000,ambiguous,1.073162185521739,-1.0,1.0793149394269894,1.1089054378063221,,-1.7854780788352045,0.7793888921465852,0.8622848263007504,-0.03785595816370291,-0.002390137550078915,0.27755102040816326,0.33877551020408164,-0.2618619823274261,-0.0349408590788993,0.2897959183673469,0.6979591836734694,-0.42679544528716234,-0.0028625437694725486,-0.40704395016432826,-0.002730069255215269
