segment,symbol,timeframe,reason,exit_ms,is_long,stop_price,exit_price,quantity,notional,bar_high,bar_low,bar_range_bp,adverse_bp,charged_slippage_bp
full,ETH/USDT:USDT,15m,stop_loss,1767810300000,True,3132.58,3131.01371,1.8683426851566358,5852.732928667974,3148.05,3130.04,57.37413767563134,8.10833242886044,4.999999999999213
full,SOL/USDT:USDT,1h,stop_loss,1767883500000,True,133.09,133.023455,39.88649897850719,5308.494149049522,133.18,132.5,51.18940078289722,44.33090389961706,4.9999999999993054
full,BTC/USDT:USDT,15m,stop_loss,1767812160000,True,90790.1,90744.70495000001,0.05037701244996122,4573.733998033224,90821.7,90714.2,11.843387451187342,8.359942328514752,4.9999999999991065
full,BNB/USDT:USDT,15m,stop_loss,1767845340000,True,892.72,892.2736400000001,11.16533631126251,9967.519031790269,892.92,891.55,15.354699154370818,13.106013083610456,4.999999999999028
full,ADA/USDT:USDT,15m,stop_loss,1767843840000,True,0.3955,0.39530225,25096.894574667014,9925.821804280804,0.3979,0.395,73.14919914238764,12.642225031605573,4.999999999999912
full,ETH/USDT:USDT,15m,stop_loss,1767853440000,True,3117.0,3115.4415000000004,0.16480298818840955,513.6909141832725,3123.0,3112.0,35.28468323977546,16.041065126724416,4.9999999999988445
full,ADA/USDT:USDT,15m,stop_loss,1767855240000,True,0.3923,0.39210385,24514.25013360282,9616.940327412387,0.3941,0.3923,45.778229908444146,0.0,5.000000000000154
full,LINK/USDT:USDT,15m,stop_loss,1767852660000,True,13.256,13.249372000000001,751.5942599923345,9963.133510458387,13.319,13.252,50.430920928832315,3.017501508750422,4.999999999999389
full,BNB/USDT:USDT,1h,stop_loss,1767853620000,True,882.84,882.39858,11.270432194701856,9949.988358770586,885.08,882.5,29.192455221263433,3.851207466812014,4.999999999999929
full,DOT/USDT:USDT,15m,stop_loss,1767855540000,True,2.094,2.092953,134.12467866029482,280.85707711465733,2.101,2.093,38.149737720553205,4.775549188156113,4.999999999999036
full,XRP/USDT:USDT,15m,stop_loss,1767855360000,True,2.1108,2.1097446,4717.298015134995,9957.272650346946,2.1166,2.11,31.230776510671284,3.790032215273413,4.999999999999136
full,XRP/USDT:USDT,1h,stop_loss,1767855540000,True,2.1083,2.10724585,244.01193250755674,514.4503573056818,2.1117,2.1065,24.65506614195568,8.537684390266099,4.99999999999936
full,BTC/USDT:USDT,2h,stop_loss,1767883500000,True,89261.2,89216.56940000001,0.1110940738836955,9916.39034774732,89390.0,89242.0,16.57037932733217,2.1509905759722128,4.999999999998824
full,ETH/USDT:USDT,1h,stop_loss,1767881100000,True,3074.52,3072.9827400000004,3.221026037513133,9903.108972854878,3085.45,3067.78,57.433250504205496,21.922121176638246,4.999999999998717
full,BTC/USDT:USDT,1h,stop_loss,1767883500000,True,89261.2,89216.56940000001,0.11119588848736692,9925.478441448555,89390.0,89242.0,16.57037932733217,2.1509905759722128,4.999999999998824
full,DOGE/USDT:USDT,1h,stop_loss,1767871200000,True,0.13897,0.13890051500000003,31071.030862233598,4317.941158924604,0.14217,0.13784,309.27466876182996,81.31251349212204,4.999999999998579
full,ADA/USDT:USDT,15m,stop_loss,1767883500000,True,0.3856,0.3854072,25814.615026904252,9954.115554374279,0.3864,0.3845,49.29303411596868,28.526970954356585,4.999999999999818
full,TRX/USDT:USDT,15m,stop_loss,1767929280000,True,0.29375,0.293603125,33927.17906925928,9966.108851594912,0.29384,0.2937,4.7656329781793065,1.7021276595742807,4.999999999999686
full,LTC/USDT:USDT,15m,stop_loss,1768161960000,True,79.88,79.84006,97.3021463312902,7772.495448943461,80.0,79.75,31.29890453834116,16.27441161742557,5.000000000000178
full,DOT/USDT:USDT,15m,stop_loss,1767922620000,True,2.087,2.0859565000000004,4772.880582352454,9961.001775369574,2.091,2.082,43.13443565780178,23.957834211788867,4.999999999998816
full,BCH/USDT:USDT,15m,stop_loss,1767945840000,True,628.96,628.64552,15.799621365233907,9937.32985387752,629.43,627.27,34.37574600143182,26.86975324345037,5.000000000000051
full,DOGE/USDT:USDT,15m,stop_loss,1767947460000,True,0.14086,0.14078957000000003,70492.84636480304,9929.622338946157,0.1411,0.1407,28.388928317956807,11.35879596762894,4.999999999998753
full,SOL/USDT:USDT,15m,stop_loss,1767948480000,True,137.66,137.59117,71.92936423155166,9901.7962801154,137.89,137.4,35.598823059317866,18.88711317739292,4.999999999999367
full,ADA/USDT:USDT,15m,stop_loss,1767948780000,True,0.3893,0.38910535,18073.191719518025,7035.893536408366,0.3906,0.3893,33.33760738556285,0.0,4.999999999999047
full,ADA/USDT:USDT,15m,stop_loss,1768026060000,True,0.3845,0.38430775,20334.511968197985,7818.619851772125,0.385,0.3842,20.800832033281928,7.802340702211248,5.000000000000128
full,XRP/USDT:USDT,15m,stop_loss,1768161900000,True,2.065,2.0639675,4087.0888257259066,8439.838425123997,2.0761,2.055,102.1519692091679,48.426150121064346,4.99999999999996
full,DOT/USDT:USDT,15m,stop_loss,1768146180000,True,2.079,2.0779605,4792.905273211897,9964.450063007534,2.088,2.078,48.00768122899774,4.810004810006416,5.0000000000003935
full,DOT/USDT:USDT,15m,stop_loss,1768146180000,True,2.079,2.0779605,4792.905273211897,9964.450063007534,2.088,2.078,48.00768122899774,4.810004810006416,5.0000000000003935
full,DOGE/USDT:USDT,15m,stop_loss,1768146480000,True,0.13813,0.13806093500000002,71819.55606579999,9920.435279368952,0.13916,0.13662,184.2048009282772,109.31730978064223,4.9999999999985
full,LTC/USDT:USDT,2h,stop_loss,1768161960000,True,79.89,79.85005500000001,56.01388833167776,4474.9495388177365,80.0,79.75,31.29890453834116,17.524095631493374,4.999999999998598
full,DOT/USDT:USDT,15m,stop_loss,1768169280000,True,2.047,2.0459765,4095.9769314579503,8384.464778694424,2.057,2.047,48.73294346978453,0.0,5.000000000000322
full,LINK/USDT:USDT,1h,stop_loss,1768172640000,True,13.08,13.07346,760.6581822407738,9949.409023709322,13.095,13.054,31.358751768710366,19.87767584097844,4.999999999999483
full,ADA/USDT:USDT,1h,stop_loss,1768172700000,True,0.3852,0.3850074,25757.70934690253,9921.869640426854,0.3857,0.3835,57.20228809152314,44.13291796469313,4.999999999999669
full,LTC/USDT:USDT,15m,stop_loss,1768165440000,True,79.4,79.36030000000001,37.20229940339795,2953.8625726297973,79.66,79.34,40.251572327043164,7.5566750629725785,4.999999999999533
full,LTC/USDT:USDT,15m,stop_loss,1768168920000,True,79.03,78.990485,37.36162402611058,2952.6891467835194,79.07,78.89,22.790579893643027,17.71479185119582,4.999999999999293
full,BCH/USDT:USDT,15m,stop_loss,1768198380000,True,639.5,639.18025,15.57879053230911,9962.636545411677,640.72,637.87,44.58035805066553,25.48866301798273,4.999999999999986
full,BCH/USDT:USDT,1h,stop_loss,1768203420000,True,625.1,624.78745,13.611990748202185,8508.855416701186,625.61,624.94,10.715285274478573,2.5595904655250066,4.999999999999799
full,BCH/USDT:USDT,2h,stop_loss,1768203420000,True,625.1,624.78745,13.611990748202185,8508.855416701186,625.61,624.94,10.715285274478573,2.5595904655250066,4.999999999999799
full,BCH/USDT:USDT,15m,stop_loss,1768202700000,True,627.14,626.8264300000001,15.881721513240338,9960.062829813545,627.99,626.82,18.64824156645164,5.102528940905322,4.999999999998618
full,ADA/USDT:USDT,15m,stop_loss,1768223640000,True,0.3835,0.38330825,18669.453720994,7159.735502001199,0.3838,0.3821,44.392218305261245,36.50586701434191,4.999999999999753
full,DOT/USDT:USDT,15m,stop_loss,1768207680000,True,2.032,2.030984,3676.4888482197,7470.62533958243,2.035,2.031,19.675356615838673,4.9212598425191425,4.999999999999537
full,LINK/USDT:USDT,15m,stop_loss,1768227840000,True,13.018,13.011491000000001,586.038683241404,7629.051578436597,13.028,12.9,98.73495834618953,90.64372407435883,4.999999999999563
full,DOGE/USDT:USDT,15m,stop_loss,1768207020000,True,0.13579,0.135722105,73181.08915180806,9937.260095924015,0.13638,0.13542,70.64017660044065,27.247956403268393,4.999999999998859
full,DOT/USDT:USDT,1h,stop_loss,1768207680000,True,2.032,2.030984,4896.538627171311,9949.766490412105,2.035,2.031,19.675356615838673,4.9212598425191425,4.999999999999537
full,ADA/USDT:USDT,1h,stop_loss,1768223640000,True,0.3835,0.38330825,25930.21562688437,9944.237692910156,0.3838,0.3821,44.392218305261245,36.50586701434191,4.999999999999753
full,ADA/USDT:USDT,2h,stop_loss,1768223640000,True,0.3826,0.3824087,19269.649352533324,7372.56784227925,0.3838,0.3821,44.392218305261245,13.068478829064308,5.00000000000014
full,LINK/USDT:USDT,2h,stop_loss,1768227840000,True,12.962,12.955519,578.2514150024365,7495.2948412615815,13.028,12.9,98.73495834618953,47.832124672118034,4.999999999999283
full,LTC/USDT:USDT,2h,stop_loss,1768300380000,True,75.41,75.372295,48.181300451844095,3633.351867073563,75.76,75.24,68.87417218543182,22.543429253414896,5.0000000000003375
full,LTC/USDT:USDT,1h,stop_loss,1768223220000,True,76.03,75.991985,81.6125446647864,6205.00177086371,76.17,75.49,89.67427139654579,71.02459555438725,5.000000000000192
full,ETH/USDT:USDT,15m,stop_loss,1768227480000,True,3090.7,3089.15465,3.2195678002930195,9950.718200365634,3096.84,3084.67,39.37549239587114,19.51014333322466,4.9999999999995834
full,ETH/USDT:USDT,1h,stop_loss,1768227840000,True,3077.08,3075.54146,3.2381273882087176,9963.97702370928,3081.32,3061.35,65.02058551086174,51.1198928854629,5.000000000000038
full,ETH/USDT:USDT,2h,stop_loss,1768227840000,True,3064.0,3062.4680000000003,3.2503996437757245,9959.22450852882,3081.32,3061.35,65.02058551086174,8.64882506527445,4.999999999999014
full,LTC/USDT:USDT,15m,stop_loss,1768299660000,True,75.87,75.83206500000001,131.27863265349993,9960.10985942104,75.9,75.75,19.782393669634775,15.816528272044884,4.999999999998718
full,BCH/USDT:USDT,15m,stop_loss,1768380060000,True,609.68,609.3751599999999,16.315807304285414,9947.42139727673,613.07,608.58,73.50714198010901,18.0422516730073,5.000000000000211
full,TRX/USDT:USDT,15m,stop_loss,1768390440000,True,0.3008,0.3006496,33064.35743078252,9945.758715179381,0.30106,0.30067,12.96262443288523,4.321808510638929,4.999999999999833
full,BCH/USDT:USDT,15m,stop_loss,1768380120000,True,605.13,604.827435,16.44029401111589,9948.515114946558,609.37,601.33,132.8157264392494,62.79642390891138,4.999999999999317
full,LTC/USDT:USDT,15m,stop_loss,1768415700000,True,77.73,77.691135,127.9880412191731,9948.510443966325,78.03,77.52,65.57377049180393,27.016595908916496,5.000000000000162
full,DOT/USDT:USDT,15m,stop_loss,1768415580000,True,2.214,2.212893,4477.38486337663,9912.930087515859,2.224,2.208,72.20216606498201,27.100271002709047,4.999999999998857
full,LTC/USDT:USDT,15m,stop_loss,1768442100000,True,75.86,75.82207,130.8638795801049,9927.333904946758,76.08,75.61,61.968488364427294,32.95544423938835,5.000000000000383
full,LTC/USDT:USDT,1h,stop_loss,1768447620000,True,75.24,75.20238,91.30218833084989,6869.576650013145,75.46,73.0,331.40239795230957,297.71398192450755,4.99999999999864
full,BNB/USDT:USDT,15m,stop_loss,1768440120000,True,938.57,938.1007150000002,10.599486874779862,9948.360396062135,939.1,938.08,10.867364877102693,5.220708098490353,4.999999999998932
full,DOGE/USDT:USDT,15m,stop_loss,1768438020000,True,0.14553,0.145457235,68413.67098680588,9956.241538709859,0.14596,0.14524,49.45054945054934,19.927162784304592,5.000000000000166
full,BCH/USDT:USDT,15m,stop_loss,1768440720000,True,587.16,586.86642,14.856467577411959,8723.123502753206,589.99,585.48,76.73526334147176,28.61230329041403,5.000000000000339
full,ADA/USDT:USDT,15m,stop_loss,1768445520000,True,0.4048,0.4045976,24522.934510473428,9926.883889839643,0.406,0.4044,39.48667324778001,9.88142292490147,4.9999999999997895
full,LINK/USDT:USDT,15m,stop_loss,1768447620000,True,13.85,13.843075,634.1266726168351,8782.654415743165,13.858,13.782,54.99276410998589,49.09747292418746,4.999999999999249
full,LTC/USDT:USDT,2h,stop_loss,1768447620000,True,75.24,75.20238,132.49460803887683,9968.894308845092,75.46,73.0,331.40239795230957,297.71398192450755,4.99999999999864
full,XRP/USDT:USDT,15m,stop_loss,1768448280000,True,2.0831,2.08205845,4770.721190971998,9937.889312913769,2.0884,2.083,25.890588291699906,0.4800537660206756,5.000000000000278
full,LTC/USDT:USDT,15m,stop_loss,1768447620000,True,73.52,73.48324,135.3458833074322,9950.629340762414,75.46,73.0,331.40239795230957,70.72905331882427,5.000000000000138
full,ETH/USDT:USDT,15m,stop_loss,1768448340000,True,3280.0,3278.36,3.0321963557599036,9945.604046892484,3286.57,3280.0,20.010446854294294,0.0,4.999999999999612
full,XRP/USDT:USDT,15m,stop_loss,1768488300000,True,2.0881,2.08705595,4772.087442088691,9964.595787825396,2.0989,2.0872,55.89928573134814,4.310138403331636,4.999999999999823
full,SOL/USDT:USDT,15m,stop_loss,1768490700000,True,142.33,142.25883500000003,69.83794635317139,9940.034904446884,143.26,141.99,89.04469763365341,23.888147263402193,4.9999999999985425
full,XRP/USDT:USDT,2h,stop_loss,1768577400000,True,2.038,2.036981,2679.888881087427,5461.613539656176,2.0433,2.038,25.972116727513697,0.0,4.9999999999994165
full,ADA/USDT:USDT,2h,stop_loss,1768577520000,True,0.3834,0.38320830000000006,8418.188675179174,3227.5335380636952,0.3848,0.3828,52.11047420531532,15.64945226917175,4.999999999998992
full,BCH/USDT:USDT,4h,stop_loss,1768497840000,True,583.71,583.4181450000001,12.378789983182287,7225.623501083333,586.92,580.6,108.26367000136933,53.279882133251334,4.9999999999989955
full,BCH/USDT:USDT,2h,stop_loss,1768497840000,True,583.71,583.4181450000001,16.98333520818342,9913.342594368743,586.92,580.6,108.26367000136933,53.279882133251334,4.9999999999989955
full,BCH/USDT:USDT,1h,stop_loss,1768497840000,True,581.01,580.719495,17.149091931070355,9963.793902871186,586.92,580.6,108.26367000136933,7.056677165624828,4.999999999998953
full,BCH/USDT:USDT,1h,stop_loss,1768497840000,True,581.01,580.719495,17.149091931070355,9963.793902871186,586.92,580.6,108.26367000136933,7.056677165624828,4.999999999998953
full,BCH/USDT:USDT,1h,stop_loss,1768497840000,True,581.01,580.719495,17.149091931070355,9963.793902871186,586.92,580.6,108.26367000136933,7.056677165624828,4.999999999998953
full,XRP/USDT:USDT,1h,stop_loss,1768577400000,True,2.038,2.036981,3786.043130603326,7715.955900169578,2.0433,2.038,25.972116727513697,0.0,4.9999999999994165
full,ADA/USDT:USDT,1h,stop_loss,1768577520000,True,0.3834,0.38320830000000006,17307.565829326664,6635.720738963843,0.3848,0.3828,52.11047420531532,15.64945226917175,4.999999999998992
full,TRX/USDT:USDT,15m,stop_loss,1768551600000,True,0.30776,0.30760612,17840.37595212038,5490.554103024568,0.30787,0.30765,7.148427345983818,3.574213672991909,4.999999999999842
full,DOGE/USDT:USDT,1h,stop_loss,1768577580000,True,0.13543,0.135362285,55945.996448548074,7576.766299026865,0.13629,0.13529,73.64312541424265,10.337443697851379,4.999999999999703
full,BTC/USDT:USDT,1h,stop_loss,1768577580000,True,94413.4,94366.1933,0.1052567346191262,9937.64618828941,94703.4,94350.0,37.38626229414485,6.715148485277957,4.999999999999489
full,ADA/USDT:USDT,15m,stop_loss,1768577280000,True,0.3853,0.38510735,14924.64577309141,5750.46601637212,0.387,0.3853,44.02434287194186,0.0,4.999999999998986
full,ADA/USDT:USDT,15m,stop_loss,1768578480000,True,0.3804,0.38020980000000004,14994.423337744822,5703.878637678131,0.3807,0.3782,65.88483331137178,57.833859095689675,4.99999999999931
full,DOGE/USDT:USDT,15m,stop_loss,1768577580000,True,0.13543,0.135362285,73320.62481607521,9929.812218841065,0.13629,0.13529,73.64312541424265,10.337443697851379,4.999999999999703
full,XRP/USDT:USDT,15m,stop_loss,1768577580000,True,2.0336,2.0325832,1655.259085835769,3366.1348769556193,2.0397,2.0302,46.684193714833604,16.71911880409161,4.999999999999651
full,XRP/USDT:USDT,15m,stop_loss,1768578420000,True,2.0253,2.0242873500000003,4919.065387414522,9962.583129130631,2.0316,2.0252,31.55196213764634,0.4937540117523874,4.999999999999197
full,XRP/USDT:USDT,2h,stop_loss,1768780800000,True,1.9834,1.9824083000000001,1926.5231766517704,3821.0660685711214,1.9904,1.9323,296.22453922043513,257.6383987092878,4.99999999999964
full,BCH/USDT:USDT,15m,stop_loss,1768622580000,True,594.36,594.0628200000001,16.712730798925506,9933.378677649363,594.88,593.02,31.315767320481747,22.54525876573174,4.99999999999852
full,BCH/USDT:USDT,1h,stop_loss,1768622580000,True,594.36,594.0628200000001,16.745939708388676,9953.116725077893,594.88,593.02,31.315767320481747,22.54525876573174,4.99999999999852
full,BCH/USDT:USDT,15m,stop_loss,1768624500000,True,589.08,588.7854600000001,16.89593470091597,9953.05721361558,590.48,588.32,36.64743807261567,12.901473484076709,4.999999999999721
full,BCH/USDT:USDT,15m,stop_loss,1768689000000,True,591.37,591.0743150000001,16.82456945716452,9949.545639883383,592.76,590.79,33.28967935448485,9.807734582411028,4.9999999999988995
full,SOL/USDT:USDT,15m,stop_loss,1768689480000,True,143.52,143.44824000000003,69.45087536569051,9967.589632483903,143.61,143.43,12.541806020067364,6.270903010033682,4.999999999998842
full,LINK/USDT:USDT,15m,stop_loss,1768689480000,True,13.665,13.6581675,728.8766056659631,9960.098816425385,13.677,13.664,9.509527815368786,0.7317965605557598,4.999999999999852
full,ADA/USDT:USDT,15m,stop_loss,1768698720000,True,0.3942,0.3940029,25247.475757373777,9952.554943556743,0.3947,0.3938,22.8281547241601,10.147133434804958,5.000000000000142
full,DOGE/USDT:USDT,15m,stop_loss,1768703760000,True,0.13673,0.136661635,72898.28946350723,9967.383118345342,0.13696,0.13672,17.53873136509721,0.7313683902568745,4.9999999999990425
full,LTC/USDT:USDT,15m,stop_loss,1768699980000,True,74.31,74.272845,134.00594388140635,9957.981689827306,74.54,74.2,45.71735915019542,14.80285291347052,4.9999999999997975
full,DOGE/USDT:USDT,15m,stop_loss,1768778520000,True,0.13484,0.13477258,55638.33303103117,7502.272825904242,0.13596,0.13354,179.59183673469428,96.41056066449093,4.999999999998867
full,ADA/USDT:USDT,1h,stop_loss,1768779960000,True,0.3782,0.3780109,8339.945186754834,3154.167269630678,0.382,0.3775,118.49901250822919,18.50872554204068,4.999999999999937
full,DOGE/USDT:USDT,2h,stop_loss,1768778520000,True,0.13484,0.13477258,71963.2987262576,9703.531200248575,0.13596,0.13354,179.59183673469428,96.41056066449093,4.999999999998867
full,XRP/USDT:USDT,15m,stop_loss,1768777500000,True,2.0434,2.0423783,4876.597600195112,9964.839536238693,2.0461,2.0427,16.630796321659506,3.4256631105028132,4.999999999999527
full,LINK/USDT:USDT,15m,stop_loss,1768777560000,True,13.697,13.6901515,727.4976642596242,9964.535507364073,13.73,13.694,26.254375729287915,2.190260641015067,4.999999999998891
full,SOL/USDT:USDT,15m,stop_loss,1768777740000,True,141.4,141.32930000000002,38.191731706142775,5400.310863248588,141.85,141.2,45.92828122239928,14.14427157001535,4.999999999999151
full,DOT/USDT:USDT,15m,stop_loss,1768778880000,True,2.127,2.1259365,4671.9628037009425,9937.264883471904,2.137,2.124,61.01854024876742,14.10437235542863,4.999999999999455
full,SOL/USDT:USDT,15m,stop_loss,1768778880000,True,140.17,140.09991499999998,70.92289423224811,9941.262084534217,140.54,140.08,32.78454849974909,6.42077477348755,5.000000000000425
full,DOT/USDT:USDT,15m,stop_loss,1768779000000,True,2.115,2.1139425000000003,4704.941364668243,9950.950986273336,2.126,2.115,51.874557887289214,0.0,4.999999999999685
full,LTC/USDT:USDT,15m,stop_loss,1768780800000,True,70.84,70.80458,67.36447278542694,4772.099252119645,72.26,69.59,376.4540007049702,176.4539808018069,5.000000000000283
full,SOL/USDT:USDT,2h,stop_loss,1768780560000,True,137.75,137.681125,65.45145138593445,9015.93742841247,138.32,137.68,46.37681159420191,5.08166969146956,4.999999999999372
full,ADA/USDT:USDT,15m,stop_loss,1768779960000,True,0.3782,0.3780109,21383.238961972063,8087.140975417834,0.382,0.3775,118.49901250822919,18.50872554204068,4.999999999999937
full,XRP/USDT:USDT,1h,stop_loss,1768779960000,True,1.9929,1.99190355,4986.782582632559,9938.159008928425,2.0059,1.9906,76.56699612160686,11.540970445079878,4.999999999999631
full,XRP/USDT:USDT,15m,stop_loss,1768779960000,True,1.9956,1.9946022,4991.512930564162,9961.063204233842,2.0059,1.9906,76.56699612160686,25.05512126678751,4.999999999999688
full,SOL/USDT:USDT,15m,stop_loss,1768780560000,True,137.75,137.681125,72.21379848262923,9947.450740982176,138.32,137.68,46.37681159420191,5.08166969146956,4.999999999999372
full,SOL/USDT:USDT,1h,stop_loss,1768780560000,True,137.75,137.681125,72.06804872716799,9927.373712167391,138.32,137.68,46.37681159420191,5.08166969146956,4.999999999999372
full,BNB/USDT:USDT,2h,stop_loss,1768780860000,True,923.82,923.3580900000001,7.925657334205219,7321.880758485466,928.47,918.29,110.24713552383703,59.86014591587199,4.99999999999988
full,DOT/USDT:USDT,1h,stop_loss,1768780800000,True,2.053,2.0519735,2243.192155615632,4605.273495478893,2.063,1.994,340.15282228247554,287.3843156356549,5.000000000000201
full,DOT/USDT:USDT,15m,stop_loss,1768780800000,True,2.052,2.050974,4851.043376962647,9954.341009527352,2.063,1.994,340.15282228247554,282.6510721247566,4.999999999999861
full,DOGE/USDT:USDT,15m,stop_loss,1768780800000,True,0.12848,0.12841576000000002,61500.00984000233,7901.5212642435,0.13156,0.12625,411.93126721228884,173.56787048567944,4.99999999999947
full,DOGE/USDT:USDT,15m,stop_loss,1768780800000,True,0.12746,0.12739627,77987.52262028093,9940.289633181006,0.13156,0.12625,411.93126721228884,94.9317432920123,4.999999999998751
full,DOT/USDT:USDT,15m,stop_loss,1768780800000,True,2.02,2.01899,4096.883091344142,8275.703844515167,2.063,1.994,340.15282228247554,128.71287128712882,4.999999999999779
full,DOT/USDT:USDT,15m,stop_loss,1768780800000,True,2.02,2.01899,4096.883091344142,8275.703844515167,2.063,1.994,340.15282228247554,128.71287128712882,4.999999999999779
full,ETH/USDT:USDT,15m,stop_loss,1768780800000,True,3263.06,3261.4284700000003,3.0515387103815845,9957.353904297734,3283.2,3261.83,65.30145774732856,3.7694679227474155,4.999999999998948
full,LINK/USDT:USDT,15m,stop_loss,1768780800000,True,13.046,13.039477,764.1394374747796,9968.963101295974,13.301,12.841,351.92410680131655,157.1362869845164,4.999999999999703
full,LINK/USDT:USDT,15m,stop_loss,1768780800000,True,12.9,12.893550000000001,451.2150770810722,5820.674494345832,13.301,12.841,351.92410680131655,45.73643410852795,4.999999999999362
full,LINK/USDT:USDT,15m,stop_loss,1768780800000,True,12.9,12.893550000000001,451.2150770810722,5820.674494345832,13.301,12.841,351.92410680131655,45.73643410852795,4.999999999999362
full,LINK/USDT:USDT,1h,stop_loss,1768780800000,True,12.988,12.981506,762.7985351277956,9907.227374239808,13.301,12.841,351.92410680131655,113.18139821373593,5.0
full,LINK/USDT:USDT,2h,stop_loss,1768780800000,True,12.9,12.893550000000001,272.7375871669337,3518.3148744534446,13.301,12.841,351.92410680131655,45.73643410852795,4.999999999999362
full,LINK/USDT:USDT,4h,stop_loss,1768780800000,True,12.9,12.893550000000001,285.2219248062556,3679.362830000697,13.301,12.841,351.92410680131655,45.73643410852795,4.999999999999362
full,SOL/USDT:USDT,15m,stop_loss,1768780800000,True,135.83,135.762085,73.36904968019384,9965.71801806073,137.79,135.05,200.85031520304796,57.424722079069504,4.999999999999947
full,SOL/USDT:USDT,15m,stop_loss,1768780800000,True,135.3,135.23235000000003,73.67723212910845,9968.529507068373,137.79,135.05,200.85031520304796,18.477457501847745,4.999999999998981
full,SOL/USDT:USDT,1h,stop_loss,1768780800000,True,135.3,135.23235000000003,73.5850474712594,9956.056922861399,137.79,135.05,200.85031520304796,18.477457501847745,4.999999999998981
full,SOL/USDT:USDT,2h,stop_loss,1768780800000,True,135.3,135.23235000000003,73.5147088229413,9946.540103743959,137.79,135.05,200.85031520304796,18.477457501847745,4.999999999998981
full,BNB/USDT:USDT,15m,stop_loss,1768780860000,True,923.82,923.3580900000001,10.775332916517595,9954.468054937284,928.47,918.29,110.24713552383703,59.86014591587199,4.99999999999988
full,LINK/USDT:USDT,15m,stop_loss,1768780860000,True,12.821,12.8145895,479.37397593734454,6146.053745492694,12.978,12.659,248.8590708741265,126.35519850245615,4.999999999999556
full,SOL/USDT:USDT,4h,stop_loss,1768780860000,True,134.86,134.79257,63.40020364145537,8550.151463086671,135.59,131.62,297.14456794281637,240.2491472638298,5.000000000000123
full,ADA/USDT:USDT,15m,stop_loss,1768780860000,True,0.3551,0.35492245000000006,28060.62419287122,9964.32765088857,0.3644,0.3492,426.00896860986524,166.15038017459915,4.9999999999991775
full,ADA/USDT:USDT,15m,stop_loss,1768780860000,True,0.3544,0.3542228,28060.62419287122,9944.68521395356,0.3644,0.3492,426.00896860986524,146.72686230248257,4.999999999999675
full,ADA/USDT:USDT,15m,stop_loss,1768780860000,True,0.3544,0.3542228,28060.62419287122,9944.68521395356,0.3644,0.3492,426.00896860986524,146.72686230248257,4.999999999999675
full,ADA/USDT:USDT,15m,stop_loss,1768780860000,True,0.358,0.357821,27672.295599003643,9906.681824443303,0.3644,0.3492,426.00896860986524,245.81005586592107,4.999999999999574
full,DOGE/USDT:USDT,15m,stop_loss,1768780860000,True,0.12588,0.12581706,79073.08130275243,9953.719474390475,0.12887,0.12238,516.6169154228862,278.0425802351437,4.999999999998694
full,DOGE/USDT:USDT,1h,stop_loss,1768780860000,True,0.12357,0.123508215,49625.03324877229,6132.165358550792,0.12887,0.12238,516.6169154228862,96.30169134903267,4.999999999999576
full,DOT/USDT:USDT,15m,stop_loss,1768780860000,True,1.977,1.9760115000000003,3936.9458748682,7783.341994614432,2.008,1.886,626.6050333846949,460.2933737986858,4.999999999999174
full,DOT/USDT:USDT,1h,stop_loss,1768780860000,True,1.967,1.9660165000000003,4273.869561501018,8406.701427472504,2.008,1.886,626.6050333846949,411.79461108286824,4.9999999999990035
full,SOL/USDT:USDT,15m,stop_loss,1768780860000,True,132.5,132.43375,51.36412852537741,6805.747029612507,135.59,131.62,297.14456794281637,66.4150943396223,4.999999999999742
full,SOL/USDT:USDT,1h,stop_loss,1768780860000,True,132.5,132.43375,51.36412852537741,6805.747029612507,135.59,131.62,297.14456794281637,66.4150943396223,4.999999999999742
full,SOL/USDT:USDT,2h,stop_loss,1768896780000,True,129.52,129.45524,36.27854668141993,4698.79736617751,130.36,129.06,100.2235756688005,35.51575046324953,5.000000000000526
full,BCH/USDT:USDT,15m,stop_loss,1768780920000,True,569.28,568.99536,17.509939578486517,9968.058403240804,581.96,567.49,251.77258688938232,31.44322653175878,4.999999999999431
full,DOGE/USDT:USDT,15m,stop_loss,1768780920000,True,0.12015,0.12008992500000001,82655.42658664034,9931.049504384839,0.12634,0.11928,574.871753114568,72.40948813982601,4.999999999999399
full,SOL/USDT:USDT,15m,stop_loss,1768780920000,True,130.38,130.31481,76.46654225560242,9969.707779285443,133.75,129.82,298.21299844443655,42.95137290995569,5.0000000000000915
full,SOL/USDT:USDT,15m,stop_loss,1768780920000,True,131.16,131.09442,75.91496127501911,9957.006320831506,133.75,129.82,298.21299844443655,102.16529429704205,4.999999999998694
full,LINK/USDT:USDT,4h,stop_loss,1768948380000,True,12.037,12.030981500000001,217.62842470970608,2619.5933482307323,12.23,12.02,173.19587628866051,14.123120378832962,4.999999999999754
full,DOGE/USDT:USDT,2h,stop_loss,1769701260000,True,0.11534,0.11528233,16222.452653149687,1871.097689014285,0.11585,0.11521,55.396866614731046,11.271024796253792,4.999999999999635
full,DOGE/USDT:USDT,4h,stop_loss,1769701260000,True,0.11534,0.11528233,16222.452653149687,1871.097689014285,0.11585,0.11521,55.396866614731046,11.271024796253792,4.999999999999635
