symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,retap_mode,position_mode,portfolio_leverage,combine_obs,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage
XRP/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752479100000,70208,664,0.4879518072289157,0.3333129904481464,0.14118043604021674,9.590164981883278,1.10900258914894,0.21987951807228914,0.7578706353749285,1747,1324,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784072700000,35104,324,0.4845679012345679,-0.014943858585805901,0.16340935793492445,-0.14978873948550644,0.9893530644812205,0.21141975308641975,0.7505854800936768,854,641,1.0
XRP/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784072700000,35104,355,0.49014084507042255,-0.003648002761549287,0.1898492360537294,0.5523458741808377,0.9974470869122212,0.22535211267605634,0.7638036809815951,978,747,1.0
XRP/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1784070000000,26328,257,0.5136186770428015,0.4853543935346801,0.10578396008110169,13.270884645931718,1.291653924451395,0.2840466926070039,0.7328881469115192,599,439,1.0
XRP/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1784070000000,26328,278,0.5143884892086331,0.515863662444423,0.11521335821189169,12.995010179697752,1.281386904352592,0.28597122302158273,0.7234678624813154,669,484,1.0
XRP/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752476400000,17552,181,0.5303867403314917,0.44818148470158303,0.09576161564069091,17.200307990857052,1.4077948769373696,0.3259668508287293,0.746268656716418,402,300,1.0
XRP/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752476400000,17552,196,0.5408163265306123,0.5669608952644613,0.08081397927045317,19.278796619535292,1.4839778367646295,0.3520408163265306,0.7437070938215103,437,325,1.0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784070000000,8776,71,0.4225352112676056,-0.071159850939448,0.1340200375704585,-8.852512831901967,0.808926409265597,0.056338028169014086,0.672316384180791,177,119,1.0
XRP/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784070000000,8776,75,0.4266666666666667,-0.08180881037049002,0.15336418472980687,-9.996045516800033,0.7875308370335955,0.06666666666666667,0.6798029556650246,203,138,1.0
XRP/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1784059200000,6582,56,0.5178571428571429,0.12273762381940487,0.06483466847611244,8.128236088483465,1.3863711164610033,0.29464285714285715,0.7019867549668874,151,106,1.0
XRP/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1784059200000,6582,66,0.5303030303030303,0.1731199195219411,0.05773100868806352,9.479770780230256,1.4621732537923438,0.32575757575757575,0.7272727272727273,154,112,1.0
XRP/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752465600000,4388,41,0.5853658536585366,0.15744754609567607,0.04762492408212745,13.958651149116678,1.7858932771253577,0.4634146341463415,0.6915887850467289,107,74,1.0
XRP/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752465600000,4388,44,0.5909090909090909,0.17801009332758969,0.04776541867691618,14.585118734835223,1.8247312063127272,0.4772727272727273,0.7090909090909091,110,78,1.0
XRP/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784059200000,2194,18,0.3888888888888889,-0.01223657420086347,0.048055240072287356,-2.3057015989747924,0.8912435844666907,-0.027777777777777776,0.7857142857142857,28,22,1.0
XRP/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784059200000,2194,18,0.3888888888888889,-0.01223657420086347,0.048055240072287356,-2.3057015989747924,0.8912435844666907,-0.027777777777777776,0.7857142857142857,28,22,1.0
XRP/USDT:USDT,1d,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1783987200000,1097,5,0.6,0.02248771957808367,0.021252078871870958,6.235851610957073,2.0128770942978336,0.5,0.7142857142857143,7,5,1.0
XRP/USDT:USDT,1d,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1783987200000,1097,5,0.6,0.02248771957808367,0.021252078871870958,6.235851610957073,2.0128770942978336,0.5,0.7142857142857143,7,5,1.0
XRP/USDT:USDT,1d,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752364800000,731,5,0.6,0.02248771957808367,0.021252078871870958,6.235851610957073,2.0128770942978336,0.5,0.8333333333333334,6,5,1.0
XRP/USDT:USDT,1d,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752364800000,731,5,0.6,0.02248771957808367,0.021252078871870958,6.235851610957073,2.0128770942978336,0.5,0.8333333333333334,6,5,1.0
XRP/USDT:USDT,1d,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752451200000,1783987200000,366,0,0.0,0.0,0.0,,,,0.0,1,0,1.0
XRP/USDT:USDT,1d,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752451200000,1783987200000,366,0,0.0,0.0,0.0,,,,0.0,1,0,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1784072700000,105312,492,0.4105691056910569,-0.3330261994845215,0.3660533749845135,-20.568139880348546,0.7800406418797083,0.026422764227642278,0.7749881572714353,2111,1636,1.0
TRX/USDT:USDT,15m,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1784072700000,105312,495,0.41414141414141414,-0.33625106312981773,0.3701864717086053,-21.896282263443712,0.7710815216116632,0.03535353535353535,0.7755013077593723,2294,1779,1.0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752479100000,70208,366,0.41530054644808745,-0.2592614408410882,0.3575353370691965,-19.74995293005871,0.7837512536781919,0.03825136612021858,0.7701908957415565,1362,1049,1.0
TRX/USDT:USDT,15m,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752479100000,70208,376,0.4122340425531915,-0.2633916458751035,0.34102779723590243,-20.587871465543543,0.7796657824717693,0.030585106382978722,0.7743451981195433,1489,1153,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784072700000,35104,124,0.3870967741935484,-0.11809398929365325,0.14445066794518802,-29.144546432958965,0.7206777581870676,-0.03225806451612903,0.7866847826086957,736,579,1.0
TRX/USDT:USDT,15m,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784072700000,35104,116,0.4051724137931034,-0.11494548902504066,0.1264697845570329,-32.98671454442173,0.6887834003311822,0.01293103448275862,0.7800252844500632,791,617,1.0
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1784070000000,26328,200,0.47,0.005391336359497473,0.14535234894786836,0.7020564153234133,1.006052710468393,0.175,0.77079107505071,493,380,1.0
TRX/USDT:USDT,1h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1784070000000,26328,211,0.47393364928909953,-0.008203200244121581,0.14938967793120467,0.002151962899609908,0.9911096218092905,0.1848341232227488,0.7729831144465291,533,412,1.0
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752476400000,17552,132,0.48484848484848486,0.060214787958835225,0.04720448637736447,4.690322004054322,1.0994598423345494,0.21212121212121213,0.7659574468085106,329,252,1.0
TRX/USDT:USDT,1h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752476400000,17552,144,0.4861111111111111,0.05932629005760773,0.05856768811466333,4.390756485146214,1.0907424874033347,0.2152777777777778,0.775,360,279,1.0
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784070000000,8776,66,0.42424242424242425,-0.06188749730621748,0.145453911485222,-10.710277285972046,0.7686914586328222,0.06060606060606061,0.7898089171974523,157,124,1.0
TRX/USDT:USDT,1h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784070000000,8776,65,0.4307692307692308,-0.07379612198220038,0.127483638409722,-14.477789690136259,0.7076373530917317,0.07692307692307693,0.7771084337349398,166,129,1.0
TRX/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1784059200000,6582,67,0.5223880597014925,0.10088946219625158,0.04704978621325057,6.263035255574732,1.2991064106357844,0.30597014925373134,0.7592592592592593,108,82,1.0
TRX/USDT:USDT,4h,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1784059200000,6582,67,0.5223880597014925,0.11352032502003094,0.04726950322303281,7.0145934387452025,1.3468773808211023,0.30597014925373134,0.7719298245614035,114,88,1.0
TRX/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752465600000,4388,36,0.5277777777777778,0.08349952958296708,0.03653534117075996,9.117012820582124,1.4703125046013925,0.3194444444444444,0.746031746031746,63,47,1.0
TRX/USDT:USDT,4h,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752465600000,4388,36,0.5277777777777778,0.08342052359546487,0.03660450025891928,9.097321469841573,1.4689251273454869,0.3194444444444444,0.7424242424242424,66,49,1.0
TRX/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752480000000,1784059200000,2194,25,0.44,-0.03454119093369063,0.05301526846224581,-6.606637661679916,0.7302696601507864,0.1,0.7631578947368421,38,29,1.0
TRX/USDT:USDT,4h,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752480000000,1784059200000,2194,25,0.48,-0.005809347430864,0.04807708182319233,-0.9014614032171488,0.9487651995899264,0.2,0.775,40,31,1.0
TRX/USDT:USDT,1d,full,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1783987200000,1097,4,0.5,0.01294242314200328,0.009351638860081403,4.52483215231497,1.7344224689895447,0.25,0.375,16,6,1.0
TRX/USDT:USDT,1d,full,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1783987200000,1097,4,0.5,0.01234669443406001,0.009351638860081403,4.274737161602437,1.677707823790393,0.25,0.4117647058823529,17,7,1.0
TRX/USDT:USDT,1d,is,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1689292800000,1752364800000,731,1,0.0,-0.009351638860081403,0.009351638860081403,,0.0,-1.0,0.16666666666666666,6,1,1.0
TRX/USDT:USDT,1d,is,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1689292800000,1752364800000,731,1,0.0,-0.009351638860081403,0.009351638860081403,,0.0,-1.0,0.16666666666666666,6,1,1.0
TRX/USDT:USDT,1d,oos,0,zone_limit,1.5,2.0,every_tap,single,,True,baseline,0,1752451200000,1783987200000,366,1,0.0,-0.008099137173670714,0.008099137173670714,,0.0,-1.0,0.2,5,1,1.0
TRX/USDT:USDT,1d,oos,0,zone_limit,1.5,2.0,every_tap,single,,False,baseline,0,1752451200000,1783987200000,366,1,0.0,-0.008682490981270712,0.008682490981270712,,0.0,-1.0,0.3333333333333333,6,2,1.0
