symbol,timeframe,segment,direction,entry_point,stop_variant,rsi_gate,real_total_return,real_num_trades,real_mean_net_r,real_max_drawdown,returned_n,returned_mean_net_r,never_n,never_mean_net_r,pool_size,fake_zones,random_mean_return,random_ci_low,random_ci_high,random_p_value,iterations,retap_total_return,retap_num_trades,buy_hold
XRP/USDT:USDT,2h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,A_close,atr,False,-0.18367609811679494,237,-0.07872536163050049,0.28856566898351677,233,-0.08354257404176044,4,0.2018772613253909,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,ob,False,-0.17430591537759973,144,-0.1268138421488875,0.2456880578584437,141,-0.1608463294281097,3,1.4727130599745586,1904,3760,-0.10208227655003785,-0.2529181475295985,0.05217760386715163,0.835,200,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,atr,False,-0.2054624991237617,238,-0.09147714654612565,0.30755157319890764,234,-0.09649163630065587,4,0.20187050409389434,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,ob,False,0.029657044354406206,88,0.040844841315681384,0.07360223686865112,84,-0.0306016772803485,4,1.5412217318323083,1856,3760,0.019126089261999858,-0.11585737913923166,0.17418753276135285,0.425,200,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,atr,False,0.23953062561185326,217,0.10725866471458755,0.12698937224048387,210,0.07491099865866818,7,1.0776886463921678,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,ob,False,0.03323046268361395,90,0.04395290832841761,0.07036128524901199,86,-0.025686308602471498,4,1.541196072342533,1856,3760,0.022229897865352063,-0.12806841498303112,0.17831337301938602,0.44,200,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,atr,False,0.2117010330652978,219,0.09595710603992519,0.1275983636983139,212,0.06359348640703827,7,1.0761124434930716,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,ob,False,0.024522510556459567,131,0.02607659537381796,0.1406997065670254,127,-0.021514341797761273,4,1.5370888505714586,3760,3760,-0.027548255399393314,-0.20412258551941231,0.1650741466153575,0.27,200,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,atr,False,0.0680751441524084,442,0.022543538356135033,0.24121608155318067,431,0.0037422607502667284,11,0.759211779095158,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,ob,False,0.04966244782964313,131,0.044612202447275165,0.11946119572553256,126,-0.014058123129858805,5,1.5231044069910513,3760,3760,-0.027877937861091627,-0.2068058608827374,0.15452294939125533,0.2,200,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,atr,False,0.0056017328252313744,446,0.007945459181555339,0.25819185147138796,435,-0.011026653622651462,11,0.7582062837115529,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3760,,,,,0,,,1.5046728971962615
XRP/USDT:USDT,2h,oos_warm,long,A_close,ob,False,0.1688729159753986,62,0.25942345692504687,0.05319991382908011,58,0.1973842403429093,4,1.1589920973660417,768,5440,0.07494902344594276,-0.02685135391898075,0.18503132994317767,0.06,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,A_close,atr,False,0.046146526894574165,96,0.05994680711364961,0.07619783300823643,91,0.014542457590517414,5,0.8863059684346547,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,ob,False,0.20270476538750282,64,0.2962178589212264,0.05317723617649612,60,0.2387036922274785,4,1.1589303593274425,768,5440,0.07740366047231159,-0.016076014262634452,0.19320088307912248,0.025,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,atr,False,0.046782312419048504,96,0.060585235157714655,0.07614298111694018,91,0.01511125773401599,5,0.8882116242690309,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,ob,False,0.09742288199219547,52,0.18641615656199614,0.057558969841025646,43,-0.043540482514823974,9,1.2850978765956922,912,5440,0.0445761797593005,-0.0523797949931608,0.17070808166117749,0.185,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,atr,False,-0.008620824090253155,109,0.0020643949972558298,0.11916994904711153,96,-0.10708847824038654,13,0.808116381982923,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,ob,False,0.08626635499698296,53,0.16371729314491257,0.057578545862188,44,-0.06570733422388386,9,1.2853488047256947,912,5440,0.05046011221019573,-0.051510070264405114,0.1498674287400525,0.245,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,atr,False,0.028895566952246918,110,0.03589439006012852,0.09914506108493541,96,-0.08243269695817611,14,0.8472801296142176,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,ob,False,0.13078307493221727,73,0.17602335797786245,0.05275901941703667,66,0.06411208210576527,7,1.2311868162004924,1680,5440,0.07167593334270338,-0.060219563292898785,0.2266879551926162,0.215,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,atr,False,0.04834156009983799,204,0.03455672253991912,0.15038714710597906,186,-0.04240576026778377,18,0.8298357115528485,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,ob,False,0.13936870227500112,77,0.17709911825196897,0.049441280006916985,70,0.07163559569539883,7,1.2317343438176704,1680,5440,0.07635126351353873,-0.07102161890289263,0.21152940764019496,0.205,200,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,atr,False,0.08867481859604777,205,0.0528498887864786,0.12954730560590275,186,-0.029401896423204767,19,0.8580515755760107,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,2h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,5440,,,,,0,,,0.8586549421918255
XRP/USDT:USDT,4h,is,long,A_close,ob,False,-0.05006407078842185,81,-0.05595448465315351,0.14040476350610717,79,-0.09439564311079982,2,1.4624712744238761,1088,2144,-0.043451954108148075,-0.1683264097750427,0.07270349377915936,0.54,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,A_close,atr,False,-0.04404563051462683,134,-0.0262872810206136,0.20024486861289095,130,-0.051860175795478046,4,0.8048317991624792,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,B_open,ob,False,-0.04934589017666476,81,-0.05502673794595354,0.13977696524161126,78,-0.11351085045623158,3,1.465560187321276,1088,2144,-0.03603546695923361,-0.1607505594407683,0.08100225582750463,0.575,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,B_open,atr,False,-0.04093382525607558,134,-0.02386937058870064,0.19870994907498904,130,-0.04938779204538548,4,0.805479326753556,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,A_close,ob,False,-0.01895023273649167,54,-0.027960705562801152,0.09545157262732917,50,-0.15821272253847515,4,1.6001895066331238,1056,2144,0.0033659857581158263,-0.10494280392862856,0.11861870314332973,0.675,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,A_close,atr,False,0.11413916315398782,122,0.09615100907014455,0.12366514562121943,116,0.08958207358836494,6,0.22315042838455054,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,B_open,ob,False,-0.029015956088873644,55,-0.046111868209438835,0.0955323731653122,51,-0.17511025229243535,4,1.598617528848767,1056,2144,0.014923060638501538,-0.09113119873906161,0.11565034690275043,0.77,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,B_open,atr,False,0.14350485646180222,124,0.11572889437989335,0.12411161462380917,118,0.11044966506598793,6,0.21955373755336774,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,A_close,ob,False,0.013984675940977832,84,0.02411197857236561,0.08692567839334059,79,-0.07365069602176541,5,1.5687622371596357,2144,2144,-0.010008983766020371,-0.15517556771444196,0.12427240001784466,0.355,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,A_close,atr,False,0.13053735703937855,248,0.056954138621618966,0.20010032056309365,238,0.04019494374455582,10,0.455822976695722,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,B_open,ob,False,0.005157744933619506,87,0.013458493169141885,0.09296773016276325,82,-0.0789987345620292,5,1.529757027960348,2144,2144,-0.012696147137712898,-0.1422785629569451,0.12638487337501247,0.38,200,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,B_open,atr,False,0.15177149293415404,251,0.06377878774754198,0.1765923687935794,241,0.04759019083941332,10,0.45392397323344297,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,2144,,,,,0,,,1.4945366248482395
XRP/USDT:USDT,4h,oos_warm,long,A_close,ob,False,0.045098328038884576,40,0.1177703425816197,0.055726690464938305,38,0.08070629388674386,2,0.8219872677842597,472,3152,0.051443098450687924,-0.027864680244008014,0.12866837130140157,0.545,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,A_close,atr,False,0.020436585978426593,57,0.04287499790250613,0.07827286911340596,53,0.009479740590891864,4,0.48536215728139465,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,ob,False,0.04526336380072316,40,0.11816412071241374,0.05565441455072411,38,0.08108799885751027,2,0.8226104359555803,472,3152,0.0547911572738026,-0.02962739333775662,0.13584811045056377,0.585,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,atr,False,0.021122510709201014,57,0.044053012197017655,0.07808584438910765,53,0.010603035133946379,4,0.487265208282713,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,ob,False,0.07355728785356495,20,0.36311827964293597,0.029004426767193767,16,0.07864057418096992,4,1.5010291014908002,536,3152,0.01667055742017478,-0.06276045512064066,0.0834011652209423,0.095,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,atr,False,0.13942748819077241,60,0.22531264936295103,0.03837792626941755,51,0.015506920049419663,9,1.4142117821396287,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,ob,False,0.06268034731455555,21,0.29758160702264963,0.02900872874098911,17,0.014433834523078193,4,1.500959640145828,536,3152,0.01952207854503828,-0.05585952342885339,0.10179263328026464,0.115,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,atr,False,0.14263226341859936,62,0.22281647910441274,0.038446725522486846,52,-0.005174225104615042,10,1.408368140991357,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,ob,False,0.09664766753378863,36,0.2640238576741945,0.03971359784683344,32,0.1502614208245388,4,1.1741233524714398,1008,3152,0.041697377818470764,-0.05977791473029756,0.13640770020175386,0.1,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,atr,False,0.25356310965162754,110,0.213142628153882,0.059155675761863924,97,0.09047767452108028,13,1.1284118975678645,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,ob,False,0.08550620351920935,37,0.22943134953323507,0.040679222126979754,33,0.11493161549550947,4,1.174054155344471,1008,3152,0.04076642882926072,-0.04319545514944148,0.13841951433443356,0.15,200,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,atr,False,0.2578175679207887,112,0.21249598198257963,0.059024367784149934,98,0.07925314019392349,14,1.1451958745031727,0,3152,,,,,0,,,0.8586072242108689
XRP/USDT:USDT,4h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,3152,,,,,0,,,0.8586072242108689
TRX/USDT:USDT,1h,is,long,A_close,ob,False,0.37343769587657405,225,0.1513656635840774,0.1321646105395968,212,0.07758172367171827,13,1.3546114529240876,3941,7440,0.052286160918858876,-0.18171845025064212,0.2838734026775226,0.005,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,A_close,atr,False,-0.41894046306839566,476,-0.1443116412464395,0.4464983938741192,456,-0.1751560465604515,20,0.5589407999130346,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,ob,False,0.437412210456474,230,0.16820850550790906,0.1318620446536994,217,0.09715065712865531,13,1.3543279746077592,3941,7440,0.07005274565855159,-0.11783638519021024,0.3006264619636173,0.005,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,atr,False,-0.4342880327933526,481,-0.14932010199512305,0.46086718256138876,461,-0.17521170673621386,20,0.44748138728701925,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,ob,False,-0.13860682419193762,211,-0.06715919985328991,0.2742741256101623,205,-0.10092796878930754,6,1.0866070721273131,3496,7440,-0.13460178896723607,-0.3076383297154284,0.048841953353287317,0.48,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,atr,False,-0.3834533356928179,416,-0.14811396987043485,0.4593525529565493,408,-0.1590687561451492,8,0.4105801301399971,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,ob,False,-0.11709468237475157,218,-0.05333537116658987,0.26367703005096316,212,-0.08559470227383141,6,1.086494327955942,3496,7440,-0.10691961218310805,-0.28047359740979244,0.08918478975753297,0.515,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,atr,False,-0.3703868922713975,418,-0.1418518428130359,0.4544806773343087,410,-0.152630978181529,8,0.4105788448222316,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,ob,False,-0.046252590415647866,260,-0.008727730528842145,0.22610821187321772,249,-0.06245072304591089,11,1.2073654637211695,7437,7440,-0.03264905272690792,-0.28656525880138745,0.25282890925497725,0.47,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,atr,False,-0.6093859243636119,873,-0.13503282990584003,0.6620905014466827,845,-0.1566238077481409,28,0.5165520371207383,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,ob,False,0.04412309618819236,263,0.025930942890251666,0.16708441221703615,252,-0.02564664246192972,11,1.2075265345947708,7437,7440,-0.019791266416318107,-0.2311275326212369,0.23105002971273153,0.275,200,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,atr,False,-0.6071058602019782,886,-0.13361404480918754,0.666116625487348,858,-0.15223345245368108,28,0.43693780372565133,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,is,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,7440,,,,,0,,,3.2179401993355476
TRX/USDT:USDT,1h,oos_warm,long,A_close,ob,False,0.12110155595248652,115,0.11203635362458113,0.12279814023886655,93,-0.18061298931390124,22,1.3491449396827109,1997,11088,0.09391527304675065,-0.036477529512462935,0.2445561999757412,0.34,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,A_close,atr,False,-0.10164909572851338,233,-0.0800809241763036,0.1383869077270253,204,-0.15456771911438533,29,0.44389515056054685,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,ob,False,0.11612241451176578,116,0.10233304334636842,0.12283758111001981,94,-0.1895968198435163,22,1.3496697315213306,1997,11088,0.0970524293544594,-0.05382932537867346,0.23648748221302884,0.365,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,atr,False,-0.1005066686865879,233,-0.07920801924257728,0.13743552076541607,204,-0.15358121369409347,29,0.4439689348301567,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,long,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,ob,False,-0.1960906020774687,111,-0.20392901972843655,0.2032462663087226,107,-0.25924556926532305,4,1.2757886803832776,1646,11088,-0.0740911503428433,-0.18646307307839943,0.04077090597231945,0.985,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,atr,False,-0.08007195783055904,194,-0.10606864019738899,0.23729582724536663,189,-0.13817357585121207,5,1.1074979275171244,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,ob,False,-0.14565374017070282,114,-0.14483455039353052,0.16777502956229748,110,-0.196514169923692,4,1.276354986685912,1646,11088,-0.0718731211413636,-0.19487767496028774,0.04122428209107002,0.91,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,atr,False,-0.06414538689736674,197,-0.0882518189293189,0.22926870635203422,192,-0.11939124346415829,5,1.1075020832085127,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,short,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,ob,False,0.026968791776034597,144,0.021838915888033345,0.13706517992845932,126,-0.17205486153339986,18,1.3790953578380656,3643,11088,0.007419932226797237,-0.17475389635225566,0.19285527704853303,0.4,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,atr,False,-0.16021457982585144,425,-0.08659629671377535,0.29700116376557534,391,-0.14121195679589774,34,0.5414837942306319,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,A_close,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,ob,False,0.04679067644398092,141,0.03282891870513555,0.1436283859513505,123,-0.16425913725255054,18,1.3795973010826572,3643,11088,0.017502088381150617,-0.1561071062772331,0.20941248122307132,0.345,200,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,ob,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,atr,False,-0.14458894905216876,428,-0.07805686896267457,0.28882741713857185,394,-0.1315252523912229,34,0.5415473390034444,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,1h,oos_warm,both,B_open,atr,True,0.0,0,,0.0,0,,0,,0,11088,,,,,0,,,1.595144253507804
TRX/USDT:USDT,2h,is,long,A_close,ob,False,0.21496528038094803,124,0.16474512516737005,0.10238328928901651,113,0.04586874221621413,11,1.3859297863928817,1992,3752,0.049915870814644686,-0.11759603861846189,0.192618486807336,0.015,200,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,A_close,ob,True,0.0,0,,0.0,0,,0,,0,3752,,,,,0,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,A_close,atr,False,-0.19007889022193494,237,-0.08564312480356598,0.21181668453410982,220,-0.167820293483435,17,0.9778261169359159,0,3752,,,,,0,,,3.2334111370456817
TRX/USDT:USDT,2h,is,long,A_close,atr,True,0.0,0,,0.0,0,,0,,0,3752,,,,,0,,,3.2334111370456817
